   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_17.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.638414, 0, 0.0462357, 0.035812, 1.41421, -0.0462357, 0.0359128, 0.035812, 0.0358126, 0.0358129, 0.0358149, 0.0358164, 0.0358149, 0.0360055, 0.0358167, 0.0363818, 0.0358251, 0.0358299, 0.0358126, 0.0358198, 0.0359119, 0.035812, 0.0432605, 0.035812, 0.0377675
0.646313, 0, 0.0644401, 0.050099, 1.41421, -0.0644401, 0.0502401, 0.050099, 0.0500998, 0.0501003, 0.050103, 0.0501052, 0.050103, 0.0503699, 0.0501056, 0.0508968, 0.0501148, 0.050124, 0.0500998, 0.0501092, 0.0502274, 0.050099, 0.0602885, 0.050099, 0.0528374
0.654211, 0, 0.0887474, 0.0691254, 1.41421, -0.0887474, 0.0693203, 0.0691254, 0.0691265, 0.0691272, 0.069131, 0.069134, 0.069131, 0.0694996, 0.0691346, 0.0702274, 0.0691446, 0.06916, 0.0691265, 0.0691389, 0.0692901, 0.0691255, 0.083029, 0.0691254, 0.0729081
0.662109, 0, 0.12076, 0.0940854, 1.41421, -0.12076, 0.0943509, 0.0940854, 0.0940869, 0.0940878, 0.0940929, 0.094097, 0.0940929, 0.0945952, 0.0940978, 0.0955867, 0.0941085, 0.0941325, 0.0940869, 0.094103, 0.0942958, 0.0940855, 0.112986, 0.0940854, 0.0992404
0.670007, 0, 0.162352, 0.126344, 1.41421, -0.162352, 0.126701, 0.126344, 0.126346, 0.126347, 0.126354, 0.12636, 0.126354, 0.127029, 0.126361, 0.128362, 0.126372, 0.126407, 0.126346, 0.126367, 0.126612, 0.126344, 0.151918, 0.126344, 0.133276
0.677905, 1.95751, 0.215668, 0.167418, 1.98935, 1.74185, 0.167892, 0.167418, 0.167421, 0.167423, 0.167432, 0.167439, 0.167432, 0.168328, 0.167441, 0.170096, 0.167452, 0.167502, 0.167421, 0.167449, 0.167758, 0.167419, 0.201842, 0.167418, 0.176618
0.685804, 0.042487, 0.283115, 0.218951, 1.42916, -0.240628, 0.219571, 0.218951, 0.218954, 0.218957, 0.218969, 0.218978, 0.218968, 0.220141, 0.21898, 0.222457, 0.218991, 0.219061, 0.218954, 0.21899, 0.219378, 0.218951, 0.265026, 0.218951, 0.231003
0.693702, 0, 0.367343, 0.282657, 1.41421, -0.367343, 0.283459, 0.282657, 0.282662, 0.282665, 0.28268, 0.282692, 0.28268, 0.284196, 0.282695, 0.287189, 0.282705, 0.282799, 0.282662, 0.282708, 0.283191, 0.282657, 0.343972, 0.282657, 0.298246
0.7016, 0.971515, 0.471211, 0.360267, 1.72381, 0.500304, 0.361291, 0.360267, 0.360273, 0.360277, 0.360296, 0.360312, 0.360296, 0.362232, 0.360315, 0.366052, 0.360323, 0.360449, 0.360273, 0.360333, 0.360931, 0.360268, 0.441389, 0.360267, 0.38018
0.709498, 0.0284847, 0.597745, 0.453443, 1.42425, -0.569261, 0.454733, 0.453443, 0.453451, 0.453455, 0.45348, 0.4535, 0.45348, 0.455919, 0.453504, 0.460735, 0.453509, 0.453672, 0.453451, 0.453527, 0.454261, 0.453444, 0.560151, 0.453443, 0.478568
0.717397, 0, 0.750094, 0.563692, 1.41421, -0.750094, 0.565298, 0.563692, 0.563701, 0.563707, 0.563738, 0.563763, 0.563738, 0.566775, 0.563767, 0.572771, 0.56377, 0.563976, 0.563701, 0.563799, 0.564691, 0.563693, 0.703264, 0.563692, 0.595016
0.725295, 0, 0.931474, 0.692267, 1.41421, -0.931474, 0.694242, 0.692267, 0.692278, 0.692285, 0.692323, 0.692353, 0.692322, 0.696059, 0.692359, 0.703435, 0.692357, 0.692616, 0.692278, 0.692402, 0.693476, 0.692267, 0.873822, 0.692267, 0.730864
0.733193, 1.96187, 1.14512, 0.840059, 1.99045, 0.816751, 0.842461, 0.840059, 0.840073, 0.840082, 0.840128, 0.840165, 0.840128, 0.84467, 0.840172, 0.853638, 0.840164, 0.840484, 0.840074, 0.840231, 0.841509, 0.84006, 1.07495, 0.840059, 0.887081
0.741091, 1.95706, 1.39426, 1.00752, 1.98924, 0.562792, 1.0104, 1.00752, 1.00753, 1.00754, 1.0076, 1.00764, 1.0076, 1.01306, 1.00765, 1.02383, 1.00764, 1.00803, 1.00753, 1.00773, 1.00924, 1.00752, 1.30981, 1.00752, 1.06417
0.74899, 1.03812, 1.68207, 1.19455, 1.74302, -0.643955, 1.19797, 1.19455, 1.19457, 1.19458, 1.19464, 1.1947, 1.19464, 1.20113, 1.19471, 1.21393, 1.19468, 1.19515, 1.19457, 1.19482, 1.19657, 1.19455, 1.58152, 1.19455, 1.26209
0.756888, 0.0429516, 2.01166, 1.40046, 1.42932, -1.96871, 1.40449, 1.40046, 1.40049, 1.4005, 1.40058, 1.40064, 1.40058, 1.4082, 1.40065, 1.42324, 1.40062, 1.40117, 1.40049, 1.4008, 1.40281, 1.40046, 1.89318, 1.40046, 1.48016
0.764786, 0, 2.38606, 1.62395, 1.41421, -2.38606, 1.62863, 1.62395, 1.62397, 1.62399, 1.62408, 1.62415, 1.62408, 1.63294, 1.62417, 1.65043, 1.62412, 1.62477, 1.62398, 1.62437, 1.62664, 1.62395, 2.24785, 1.62395, 1.71709
0.772684, 2.84947, 2.80822, 1.86305, 2.20215, 0.0412481, 1.86844, 1.86305, 1.86308, 1.8631, 1.86321, 1.86329, 1.86321, 1.87339, 1.86331, 1.89351, 1.86325, 1.864, 1.86309, 1.86358, 1.86612, 1.86305, 2.64852, 1.86305, 1.97093
0.780583, 1.09794, 3.28099, 2.11522, 1.7601, -2.18305, 2.12136, 2.11522, 2.11526, 2.11528, 2.1154, 2.11549, 2.1154, 2.127, 2.11551, 2.1499, 2.11544, 2.11629, 2.11527, 2.11587, 2.11866, 2.11523, 3.09811, 2.11522, 2.2391
0.788481, 1.05259, 3.80708, 2.37739, 1.74717, -2.75449, 2.3843, 2.37739, 2.37742, 2.37745, 2.37758, 2.37769, 2.37758, 2.39066, 2.37771, 2.41647, 2.37763, 2.37859, 2.37744, 2.37819, 2.3812, 2.37739, 3.5994, 2.37739, 2.51857
0.796379, 3.82774, 4.38901, 2.64602, 2.41407, -0.561263, 2.65374, 2.64602, 2.64607, 2.64609, 2.64624, 2.64636, 2.64624, 2.66084, 2.64639, 2.68966, 2.64629, 2.64736, 2.64609, 2.64701, 2.65021, 2.64603, 4.15493, 2.64602, 2.80584
0.804277, 2.11244, 5.02896, 2.91733, 2.02791, -2.91652, 2.92587, 2.91733, 2.91738, 2.91741, 2.91757, 2.91771, 2.91757, 2.93372, 2.91773, 2.96561, 2.91762, 2.9188, 2.91741, 2.91854, 2.92187, 2.91733, 4.76691, 2.91733, 3.09721
0.812176, 1.93535, 5.72863, 3.18735, 1.98377, -3.79328, 3.19671, 3.18735, 3.1874, 3.18744, 3.18761, 3.18776, 3.18761, 3.20532, 3.18779, 3.24029, 3.18766, 3.18895, 3.18744, 3.18883, 3.1922, 3.18735, 5.43695, 3.18735, 3.3889
0.820074, 2.99518, 6.48901, 3.45212, 2.23499, -3.49383, 3.46231, 3.45212, 3.45218, 3.45222, 3.45241, 3.45257, 3.45241, 3.47167, 3.4526, 3.50969, 3.45245, 3.45385, 3.45223, 3.45393, 3.45726, 3.45213, 6.16585, 3.45212, 3.67724
0.827972, 4.06223, 7.31007, 3.70786, 2.46216, -3.24784, 3.71885, 3.70786, 3.70793, 3.70797, 3.70818, 3.70835, 3.70817, 3.72894, 3.70838, 3.76995, 3.70821, 3.7097, 3.708, 3.71006, 3.71323, 3.70787, 6.95322, 3.70786, 3.95889
0.83587, 6.78922, 8.19046, 3.9511, 2.96466, -1.40125, 3.96286, 3.9511, 3.95116, 3.95121, 3.95143, 3.95161, 3.95143, 3.97366, 3.95165, 4.01755, 3.95147, 3.95304, 3.95126, 3.95376, 3.95664, 3.9511, 7.79717, 3.9511, 4.23102
0.843769, 6.91842, 9.12719, 4.17878, 2.98637, -2.20877, 4.19128, 4.17878, 4.17885, 4.17889, 4.17913, 4.17933, 4.17913, 4.20275, 4.17936, 4.24939, 4.17916, 4.18082, 4.17898, 4.182, 4.18444, 4.17878, 8.69386, 4.17878, 4.49148
0.851667, 8.91371, 10.1153, 4.38841, 3.30359, -1.20159, 4.4016, 4.38841, 4.38848, 4.38853, 4.38878, 4.38898, 4.38878, 4.41371, 4.38902, 4.46293, 4.3888, 4.39052, 4.38865, 4.39229, 4.39412, 4.38841, 9.63718, 4.38841, 4.73898
0.859565, 5.13891, 11.1476, 4.57808, 2.67187, -6.00873, 4.59192, 4.57808, 4.57815, 4.5782, 4.57847, 4.57868, 4.57847, 4.60462, 4.57872, 4.65624, 4.57849, 4.58025, 4.57838, 4.58274, 4.58378, 4.57808, 10.6185, 4.57808, 4.97319
0.867463, 12.8322, 12.2147, 4.74652, 3.85126, 0.617485, 4.76096, 4.74652, 4.7466, 4.74665, 4.74693, 4.74715, 4.74693, 4.77419, 4.74719, 4.82801, 4.74694, 4.74874, 4.74689, 4.75208, 4.75215, 4.74652, 11.6262, 4.74652, 5.19484
0.875362, 9.06699, 13.3048, 4.89309, 3.32671, -4.23777, 4.90809, 4.89309, 4.89317, 4.89323, 4.89351, 4.89374, 4.89351, 4.92178, 4.89379, 4.9776, 4.89352, 4.89533, 4.89355, 4.8997, 4.89858, 4.89309, 12.6462, 4.89309, 5.4058
0.88326, 11.6523, 14.4039, 5.01774, 3.6949, -2.75162, 5.03324, 5.01774, 5.01783, 5.01789, 5.01818, 5.01842, 5.01818, 5.04735, 5.01847, 5.10495, 5.01818, 5.01999, 5.0183, 5.02554, 5.02304, 5.01775, 13.6614, 5.01774, 5.60907
0.891158, 10.0645, 15.4966, 5.12097, 3.4734, -5.43207, 5.13693, 5.12097, 5.12106, 5.12112, 5.12142, 5.12167, 5.12142, 5.15139, 5.12172, 5.21056, 5.12141, 5.12321, 5.12166, 5.1301, 5.12603, 5.12098, 14.6527, 5.12097, 5.80877
0.899056, 9.98079, 16.5662, 5.20373, 3.46133, -6.58546, 5.22011, 5.20373, 5.20382, 5.20388, 5.20419, 5.20444, 5.20419, 5.23486, 5.20449, 5.2954, 5.20417, 5.20593, 5.20457, 5.21435, 5.20851, 5.20374, 15.5992, 5.20373, 6.01012
0.906955, 15.8895, 17.5959, 5.26733, 4.2296, -1.7064, 5.2841, 5.26733, 5.26743, 5.26749, 5.2678, 5.26806, 5.2678, 5.29906, 5.26811, 5.36078, 5.26777, 5.26948, 5.26834, 5.27957, 5.2718, 5.26734, 16.479, 5.26733, 6.21926
0.914853, 14.072, 18.5692, 5.31336, 4.00899, -4.49725, 5.33051, 5.31336, 5.31346, 5.31352, 5.31384, 5.3141, 5.31384, 5.34561, 5.31415, 5.40833, 5.31379, 5.31545, 5.31459, 5.32735, 5.3175, 5.31337, 17.2705, 5.31336, 6.44315
0.922751, 10.0767, 19.4714, 5.34358, 3.47515, -9.39472, 5.3611, 5.34358, 5.34368, 5.34374, 5.34406, 5.34433, 5.34406, 5.37626, 5.34438, 5.43982, 5.34401, 5.34559, 5.34506, 5.35943, 5.34738, 5.34359, 17.9529, 5.34358, 6.68933
0.930649, 14.0815, 20.29, 5.35984, 4.01018, -6.20847, 5.37775, 5.35984, 5.35993, 5.36, 5.36033, 5.36059, 5.36032, 5.39287, 5.36064, 5.45713, 5.36026, 5.36176, 5.36162, 5.37762, 5.36329, 5.35984, 18.5078, 5.35984, 6.96567
0.938548, 13.1871, 21.0159, 5.36399, 3.89707, -7.82882, 5.38234, 5.36398, 5.36408, 5.36415, 5.36448, 5.36475, 5.36448, 5.39731, 5.3648, 5.46214, 5.36441, 5.36581, 5.36615, 5.38374, 5.3671, 5.36399, 18.9199, 5.36399, 7.28004
0.946446, 18.2678, 21.6438, 5.35782, 4.50198, -3.37597, 5.3767, 5.35782, 5.35792, 5.35798, 5.35832, 5.35859, 5.35832, 5.39139, 5.35864, 5.45668, 5.35825, 5.35955, 5.36044, 5.37955, 5.36061, 5.35783, 19.1783, 5.35782, 7.63989
0.954344, 18.1847, 22.1724, 5.34304, 4.49274, -3.98767, 5.36256, 5.34304, 5.34314, 5.3432, 5.34354, 5.34381, 5.34354, 5.37679, 5.34386, 5.44245, 5.34347, 5.34467, 5.34623, 5.36669, 5.34552, 5.34304, 19.2766, 5.34304, 8.05188
0.962242, 23.6543, 22.6045, 5.32118, 5.06501, 1.04983, 5.3415, 5.32118, 5.32128, 5.32134, 5.32168, 5.32195, 5.32168, 5.35509, 5.32201, 5.42103, 5.32162, 5.32273, 5.32511, 5.34666, 5.32337, 5.32119, 19.2138, 5.32118, 8.52129
0.970141, 21.8605, 22.9468, 5.29362, 4.88473, -1.08622, 5.31498, 5.29362, 5.29372, 5.29379, 5.29413, 5.2944, 5.29413, 5.32765, 5.29445, 5.39382, 5.29408, 5.29509, 5.29852, 5.32078, 5.29555, 5.29363, 18.9944, 5.29362, 9.05167
0.978039, 15.3073, 23.2091, 5.26157, 4.1602, -7.90177, 5.28427, 5.26157, 5.26167, 5.26174, 5.26208, 5.26235, 5.26208, 5.29569, 5.26241, 5.36203, 5.26205, 5.26298, 5.26775, 5.29021, 5.26326, 5.26158, 18.6279, 5.26157, 9.64422
0.985937, 21.63, 23.4033, 5.22606, 4.86107, -1.77335, 5.2505, 5.22605, 5.22616, 5.22622, 5.22656, 5.22684, 5.22656, 5.26024, 5.22689, 5.32671, 5.22656, 5.22742, 5.23396, 5.25593, 5.22752, 5.22606, 18.1287, 5.22606, 10.2975
0.993835, 18.3218, 23.5427, 5.18792, 4.50797, -5.22099, 5.21463, 5.18792, 5.18802, 5.18809, 5.18843, 5.18871, 5.18843, 5.22216, 5.18876, 5.28872, 5.18848, 5.18928, 5.19821, 5.21876, 5.1892, 5.18793, 17.5149, 5.18792, 11.0068
1.00173, 20.0961, 23.6404, 5.14787, 4.70065, -3.54429, 5.1775, 5.14786, 5.14797, 5.14804, 5.14838, 5.14866, 5.14838, 5.18215, 5.14871, 5.24877, 5.14849, 5.14925, 5.16146, 5.17936, 5.14898, 5.14788, 16.8081, 5.14787, 11.7643
1.00963, 29.1208, 23.7081, 5.10646, 5.5786, 5.41264, 5.13984, 5.10644, 5.10656, 5.10662, 5.10697, 5.10724, 5.10696, 5.14076, 5.1073, 5.20742, 5.10715, 5.10791, 5.12461, 5.13827, 5.10741, 5.10646, 16.0312, 5.10646, 12.5588
1.01753, 18.0855, 23.7558, 5.0641, 4.48168, -5.67031, 5.10228, 5.06408, 5.0642, 5.06427, 5.06461, 5.06489, 5.06461, 5.09842, 5.06494, 5.1651, 5.06491, 5.06568, 5.08859, 5.09591, 5.06493, 5.06411, 15.2083, 5.0641, 13.3757
1.02543, 15.2379, 23.7902, 5.02112, 4.15186, -8.55229, 5.06536, 5.0211, 5.02122, 5.02129, 5.02163, 5.02191, 5.02163, 5.05546, 5.02196, 5.12213, 5.02206, 5.02289, 5.05434, 5.05259, 5.02184, 5.02113, 14.3631, 5.02112, 14.1976
1.03333, 19.2095, 23.8148, 4.97774, 4.60538, -4.60528, 5.02958, 4.97771, 4.97784, 4.9779, 4.97825, 4.97852, 4.97825, 5.01208, 4.97858, 5.07873, 4.97886, 4.97978, 5.02292, 5.00856, 4.97836, 4.97774, 13.518, 4.97774, 15.0047
1.04122, 19.7093, 23.8296, 4.9341, 4.65932, -4.12029, 4.99535, 4.93405, 4.9342, 4.93426, 4.93461, 4.93488, 4.9346, 4.96845, 4.93494, 5.03505, 4.93544, 4.9365, 4.99552, 4.96398, 4.93463, 4.9341, 12.6931, 4.9341, 15.7756
1.04912, 15.9104, 23.8312, 4.89027, 4.23207, -7.92083, 4.96308, 4.89021, 4.89037, 4.89044, 4.89078, 4.89105, 4.89078, 4.92463, 4.89111, 4.99117, 4.8919, 4.89314, 4.97348, 4.91896, 4.89073, 4.89028, 11.9057, 4.89027, 16.488
1.05702, 25.1639, 23.814, 4.84628, 5.2119, 1.34992, 4.9331, 4.84621, 4.84638, 4.84644, 4.84679, 4.84706, 4.84679, 4.88064, 4.84712, 4.94709, 4.84826, 4.84973, 4.9584, 4.87356, 4.84668, 4.84628, 11.17, 4.84628, 17.1201
1.06492, 20.2498, 23.7701, 4.80209, 4.71697, -3.52031, 4.9057, 4.802, 4.80219, 4.80225, 4.8026, 4.80287, 4.8026, 4.83645, 4.80293, 4.90279, 4.80452, 4.80626, 4.95205, 4.82779, 4.80244, 4.80209, 10.4966, 4.80209, 17.6514
1.07282, 11.6847, 23.6911, 4.75763, 3.69928, -12.0064, 4.88109, 4.75751, 4.75773, 4.7578, 4.75814, 4.75842, 4.75814, 4.792, 4.75847, 4.85819, 4.76063, 4.76267, 4.95647, 4.78164, 4.75794, 4.75764, 9.89256, 4.75763, 18.0637
1.08072, 17.5554, 23.5688, 4.7128, 4.42214, -6.01341, 4.85941, 4.71265, 4.7129, 4.71297, 4.71331, 4.71359, 4.71331, 4.74717, 4.71364, 4.81318, 4.7165, 4.71888, 4.97388, 4.73503, 4.71307, 4.71281, 9.36166, 4.7128, 18.3423
1.08861, 18.8341, 23.3961, 4.66747, 4.56444, -4.56199, 4.84072, 4.66728, 4.66757, 4.66763, 4.66797, 4.66825, 4.66797, 4.70183, 4.6683, 4.76763, 4.67203, 4.67477, 5.00666, 4.68788, 4.6677, 4.66747, 8.90467, 4.66747, 18.4765
1.09651, 20.2334, 23.1682, 4.62146, 4.71524, -2.93472, 4.8249, 4.62122, 4.62156, 4.62162, 4.62196, 4.62224, 4.62196, 4.65582, 4.62229, 4.72137, 4.62708, 4.63019, 5.05724, 4.64007, 4.62166, 4.62146, 8.51967, 4.62146, 18.4603
1.10441, 22.2689, 22.8829, 4.57459, 4.92635, -0.613968, 4.81174, 4.57429, 4.57469, 4.57475, 4.5751, 4.57537, 4.57509, 4.60895, 4.57543, 4.67421, 4.58152, 4.58497, 5.12801, 4.59144, 4.57476, 4.57459, 8.20265, 4.57459, 18.293
1.11231, 18.5864, 22.5411, 4.52666, 4.53722, -3.95467, 4.80084, 4.52629, 4.52676, 4.52682, 4.52716, 4.52744, 4.52716, 4.56102, 4.52749, 4.62595, 4.53519, 4.53893, 5.22114, 4.54181, 4.52681, 4.52666, 7.94789, 4.52666, 17.9785
1.12021, 27.7308, 22.1467, 4.47745, 5.45259, 5.58402, 4.7916, 4.47699, 4.47755, 4.47761, 4.47795, 4.47823, 4.47795, 4.51181, 4.47828, 4.57637, 4.48791, 4.49188, 5.33841, 4.49099, 4.47758, 4.47745, 7.74852, 4.47745, 17.5258
1.12811, 20.9134, 21.7066, 4.42672, 4.78679, -0.793179, 4.78327, 4.42616, 4.42683, 4.42689, 4.42723, 4.42751, 4.42723, 4.46109, 4.42756, 4.52525, 4.43951, 4.44358, 5.48101, 4.43877, 4.42684, 4.42673, 7.59689, 4.42672, 16.948
1.136, 20.9759, 21.2295, 4.37427, 4.79332, -0.253582, 4.77489, 4.37358, 4.37437, 4.37443, 4.37478, 4.37505, 4.37477, 4.40864, 4.37511, 4.47238, 4.38982, 4.39386, 5.64934, 4.38492, 4.37437, 4.37427, 7.48504, 4.37427, 16.2618
1.1439, 15.4662, 20.726, 4.31984, 4.17926, -5.25973, 4.76537, 4.31899, 4.31994, 4.32, 4.32035, 4.32062, 4.32035, 4.35421, 4.32068, 4.41753, 4.33866, 4.34248, 5.84279, 4.32923, 4.31993, 4.31984, 7.40497, 4.31984, 15.4864
1.1518, 19.8174, 20.2068, 4.26321, 4.67091, -0.389421, 4.75345, 4.26218, 4.26331, 4.26338, 4.26372, 4.264, 4.26372, 4.29758, 4.26405, 4.3605, 4.28587, 4.28926, 6.0596, 4.27145, 4.26329, 4.26322, 7.34892, 4.26321, 14.6429
1.1597, 14.149, 19.6826, 4.20418, 4.01858, -5.53356, 4.73778, 4.20293, 4.20429, 4.20435, 4.20469, 4.20497, 4.20469, 4.23855, 4.20502, 4.30112, 4.2313, 4.23404, 6.29669, 4.2114, 4.20425, 4.20419, 7.30958, 4.20418, 13.7526
1.1676, 21.6416, 19.1626, 4.14257, 4.86227, 2.47898, 4.71701, 4.14104, 4.14267, 4.14273, 4.14307, 4.14335, 4.14307, 4.17693, 4.14341, 4.23923, 4.17481, 4.1767, 6.54963, 4.14887, 4.14263, 4.14257, 7.28021, 4.14257, 12.8368
1.1755, 21.4588, 18.6545, 4.0782, 4.84343, 2.80438, 4.68976, 4.07636, 4.0783, 4.07836, 4.07871, 4.07898, 4.0787, 4.11257, 4.07904, 4.17472, 4.1163, 4.11716, 6.81265, 4.08369, 4.07825, 4.0782, 7.25474, 4.0782, 11.9155
1.18339, 17.1999, 18.163, 4.01095, 4.38177, -0.96312, 4.65477, 4.00874, 4.01105, 4.01112, 4.01146, 4.01174, 4.01146, 4.04532, 4.01179, 4.10751, 4.05568, 4.05545, 7.07876, 4.01573, 4.011, 4.01096, 7.22783, 4.01095, 11.0066
1.19129, 29.3866, 17.6907, 3.94075, 5.60237, 11.6958, 4.61092, 3.9381, 3.94085, 3.94092, 3.94126, 3.94154, 3.94126, 3.97512, 3.94159, 4.0376, 3.99291, 3.99169, 7.33994, 3.94491, 3.94079, 3.94076, 7.19489, 3.94075, 10.1258
1.19919, 12.409, 17.2373, 3.86756, 3.79592, -4.82835, 4.55731, 3.86439, 3.86766, 3.86773, 3.86807, 3.86835, 3.86807, 3.90193, 3.8684, 3.96503, 3.92801, 3.92615, 7.58743, 3.87117, 3.8676, 3.86757, 7.15207, 3.86756, 9.28578
1.20709, 12.8028, 16.8003, 3.7914, 3.84744, -3.99753, 4.49332, 3.78763, 3.7915, 3.79156, 3.79191, 3.79218, 3.79191, 3.82577, 3.79224, 3.8899, 3.86104, 3.85928, 7.81213, 3.79453, 3.79143, 3.7914, 7.09626, 3.7914, 8.49634
1.21499, 17.4276, 16.3753, 3.71234, 4.40767, 1.05227, 4.41862, 3.70786, 3.71244, 3.7125, 3.71285, 3.71312, 3.71285, 3.74671, 3.71318, 3.81238, 3.79213, 3.79177, 8.00502, 3.71505, 3.71236, 3.71234, 7.02507, 3.71234, 7.76431
1.22288, 18.5386, 15.9568, 3.63051, 4.53196, 2.58183, 4.33323, 3.6252, 3.63061, 3.63068, 3.63102, 3.63129, 3.63102, 3.66488, 3.63135, 3.73272, 3.7215, 3.72463, 8.15761, 3.63286, 3.63053, 3.63052, 6.93681, 3.63051, 7.09373
1.23078, 21.8431, 15.5392, 3.54611, 4.88294, 6.30395, 4.2375, 3.53984, 3.54621, 3.54628, 3.54662, 3.5469, 3.54662, 3.58048, 3.54695, 3.65124, 3.64946, 3.65921, 8.26242, 3.54815, 3.54613, 3.54612, 6.83047, 3.54611, 6.48617
1.23868, 20.5458, 15.1171, 3.45939, 4.74824, 5.42868, 4.13214, 3.45201, 3.45949, 3.45955, 3.4599, 3.46017, 3.4599, 3.49375, 3.46023, 3.56831, 3.57642, 3.59737, 8.31338, 3.46116, 3.4594, 3.45939, 6.70569, 3.45939, 5.94105
1.24658, 20.7554, 14.6868, 3.37064, 4.77026, 6.06859, 4.01812, 3.36197, 3.37075, 3.37081, 3.37115, 3.37143, 3.37115, 3.40501, 3.37148, 3.48437, 3.50295, 3.5415, 8.30616, 3.37218, 3.37066, 3.37065, 6.56269, 3.37064, 5.45605
1.25448, 12.9855, 14.2466, 3.28023, 3.87112, -1.26104, 3.89669, 3.27008, 3.28033, 3.2804, 3.28074, 3.28102, 3.28074, 3.31459, 3.28107, 3.39993, 3.42973, 3.49467, 8.23849, 3.28156, 3.28024, 3.28024, 6.40228, 3.28023, 5.02758
1.26238, 13.7859, 13.7974, 3.18856, 3.97315, -0.0115023, 3.76932, 3.17669, 3.18866, 3.18872, 3.18907, 3.18934, 3.18907, 3.22292, 3.1894, 3.31554, 3.3576, 3.46072, 8.11023, 3.1897, 3.18857, 3.18856, 6.22579, 3.18856, 4.65114
1.27027, 18.781, 13.3434, 3.09605, 4.55861, 5.43759, 3.63759, 3.08221, 3.09615, 3.09621, 3.09655, 3.09683, 3.09655, 3.1304, 3.09688, 3.23177, 3.28759, 3.44438, 7.92337, 3.09703, 3.09605, 3.09605, 6.03495, 3.09605, 4.3217
1.27817, 12.7986, 12.8918, 3.00316, 3.8469, -0.0931587, 3.50317, 2.98706, 3.00326, 3.00332, 3.00366, 3.00394, 3.00366, 3.0375, 3.00399, 3.14925, 3.22088, 3.45133, 7.68198, 3.00401, 3.00316, 3.00316, 5.83193, 3.00316, 4.03405
1.28607, 13.956, 12.4533, 2.91037, 3.9945, 1.50279, 3.36772, 2.8917, 2.91047, 2.91053, 2.91087, 2.91115, 2.91087, 2.9447, 2.9112, 3.0686, 3.15881, 3.48828, 7.39191, 2.9111, 2.91037, 2.91037, 5.61916, 2.91037, 3.78299
1.29397, 13.5596, 12.0414, 2.81816, 3.94456, 1.51812, 3.23285, 2.79655, 2.81826, 2.81832, 2.81867, 2.81894, 2.81866, 2.85248, 2.819, 2.99044, 3.10291, 3.56295, 7.06049, 2.81879, 2.81816, 2.81816, 5.39927, 2.81816, 3.5636
1.30187, 11.6672, 11.6725, 2.727, 3.69692, -0.00528431, 3.10006, 2.70205, 2.7271, 2.72717, 2.72751, 2.72779, 2.72751, 2.76131, 2.72784, 2.91538, 3.05481, 3.68401, 6.6961, 2.72755, 2.72701, 2.72701, 5.17502, 2.727, 3.37135
1.30977, 12.5645, 11.3645, 2.63736, 3.81635, 1.20004, 2.97069, 2.60862, 2.63747, 2.63753, 2.63787, 2.63815, 2.63787, 2.67166, 2.6382, 2.84402, 3.01626, 3.86096, 6.30777, 2.63783, 2.63737, 2.63737, 4.94916, 2.63736, 3.20216
1.31766, 12.3384, 11.1367, 2.54968, 3.78661, 1.20167, 2.84589, 2.51664, 2.54978, 2.54984, 2.55019, 2.55046, 2.55018, 2.58395, 2.55052, 2.77689, 2.98905, 4.10387, 5.90471, 2.55008, 2.54968, 2.54968, 4.72436, 2.54968, 3.05247
1.32556, 12.7322, 11.0087, 2.46435, 3.83825, 1.72348, 2.72661, 2.42647, 2.46445, 2.46452, 2.46486, 2.46513, 2.46486, 2.49858, 2.46519, 2.71451, 2.97494, 4.423, 5.4959, 2.4647, 2.46435, 2.46436, 4.50316, 2.46435, 2.91923
1.33346, 8.11453, 10.9992, 2.38174, 3.18033, -2.88463, 2.61356, 2.3384, 2.38184, 2.38191, 2.38225, 2.38252, 2.38225, 2.41593, 2.38258, 2.65729, 2.97561, 4.82839, 5.08969, 2.38204, 2.38174, 2.38175, 4.28781, 2.38174, 2.79987
1.34136, 9.31915, 11.125, 2.30217, 3.36439, -1.80586, 2.50726, 2.25271, 2.30227, 2.30233, 2.30267, 2.30295, 2.30267, 2.33631, 2.303, 2.60565, 2.99251, 5.32918, 4.69356, 2.30242, 2.30217, 2.30217, 4.08028, 2.30217, 2.69229
1.34926, 12.9831, 11.4003, 2.2259, 3.87081, 1.58279, 2.40801, 2.16959, 2.226, 2.22606, 2.2264, 2.22668, 2.2264, 2.25997, 2.22673, 2.55988, 3.02683, 5.93303, 4.31384, 2.22611, 2.2259, 2.2259, 3.88223, 2.2259, 2.59474
1.35715, 6.12604, 11.8353, 2.15315, 2.85062, -5.7093, 2.31592, 2.0892, 2.15325, 2.15332, 2.15366, 2.15393, 2.15366, 2.18715, 2.15399, 2.52026, 3.07933, 6.64528, 3.95563, 2.15334, 2.15316, 2.15316, 3.69492, 2.15315, 2.50585
