   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.08609, 10.0793, 10.2651, 10.2646, 3.47552, -0.185831, 10.2646, 0, 10.2646, 10.2646, 10.265, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646, 10.2646
7.09433, 12.0738, 9.86545, 9.86492, 3.7515, 2.20831, 9.86492, 0, 9.86493, 9.86497, 9.86539, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492, 9.86492
7.10258, 13.983, 9.46597, 9.46544, 3.99788, 4.51708, 9.46544, 0, 9.46545, 9.46549, 9.46591, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544, 9.46544
7.11082, 11.8994, 9.06673, 9.06619, 3.72818, 2.83263, 9.06619, 0, 9.0662, 9.06624, 9.06667, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.06619, 9.0662, 9.06619, 9.06619, 9.06619, 9.06619
7.11907, 7.82305, 8.66769, 8.66716, 3.13417, -0.844646, 8.66716, 0, 8.66717, 8.6672, 8.66763, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716, 8.66716
7.12732, 11.3848, 8.26893, 8.26839, 3.65852, 3.11583, 8.26839, 0, 8.2684, 8.26844, 8.26887, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839, 8.26839
7.13556, 17.9022, 7.87043, 7.86989, 4.46119, 10.0318, 7.86989, 0, 7.8699, 7.86993, 7.87037, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989, 7.86989
7.14381, 13.9807, 7.47219, 7.47164, 3.99759, 6.50852, 7.47164, 0, 7.47165, 7.47168, 7.47213, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164, 7.47164
7.15206, 13.6217, 7.07427, 7.0737, 3.95244, 6.54748, 7.0737, 0, 7.07371, 7.07375, 7.07421, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737, 7.0737
7.1603, 10.3396, 6.67666, 6.67608, 3.51277, 3.6629, 6.67608, 0, 6.67609, 6.67613, 6.6766, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608, 6.67608
7.16855, 19.0476, 6.27933, 6.27874, 4.58777, 12.7683, 6.27874, 0, 6.27875, 6.27878, 6.27927, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874, 6.27874
7.1768, 14.9783, 5.88239, 5.88178, 4.12047, 9.09586, 5.88178, 0, 5.88179, 5.88182, 5.88233, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178, 5.88178
7.18504, 11.5437, 5.48579, 5.48515, 3.68017, 6.05789, 5.48515, 0, 5.48516, 5.4852, 5.48573, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515, 5.48515
7.19329, 8.99528, 5.0896, 5.08891, 3.31591, 3.90568, 5.08891, 0, 5.08892, 5.08896, 5.08954, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891, 5.08891
7.20153, 6.39579, 4.69381, 4.69306, 2.89755, 1.70199, 4.69306, 0, 4.69307, 4.69311, 4.69375, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306, 4.69306
7.20978, 16.9783, 4.29842, 4.29757, 4.3564, 12.6798, 4.29757, 0, 4.29758, 4.29762, 4.29835, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757, 4.29757
7.21803, 15.9788, 3.9035, 3.90252, 4.24014, 12.0753, 3.90252, 0, 3.90253, 3.90257, 3.90344, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252, 3.90252
7.22627, 14.8277, 3.50909, 3.50789, 4.10216, 11.3186, 3.50789, 0, 3.5079, 3.50794, 3.50903, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789, 3.50789
7.23452, 14.9379, 3.11522, 3.11366, 4.11557, 11.8227, 3.11366, 0, 3.11367, 3.11371, 3.11516, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366, 3.11366
7.24276, 10.0787, 2.99398, 2.99185, 3.47544, 7.08471, 2.99185, 0, 2.99186, 2.9919, 2.99391, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185
7.25101, 11.9406, 2.87529, 2.87223, 3.73372, 9.06534, 2.87223, 0, 2.87224, 2.87228, 2.87522, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223, 2.87223
7.25926, 10.9848, 2.75787, 2.75329, 3.60344, 8.22691, 2.75329, 0, 2.7533, 2.75334, 2.7578, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329, 2.75329
7.2675, 10.9859, 2.64208, 2.63504, 3.60359, 8.3438, 2.63504, 0, 2.63505, 2.63509, 2.64201, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504, 2.63504
7.27575, 10.9502, 2.52841, 2.51744, 3.59864, 8.42183, 2.51744, 0, 2.51745, 2.51749, 2.52835, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744, 2.51744
7.284, 15.9873, 2.41772, 2.40054, 4.24115, 13.5696, 2.40054, 0, 2.40055, 2.4006, 2.41765, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054, 2.40054
7.29224, 12.0804, 2.31111, 2.28433, 3.75239, 9.76931, 2.28433, 0, 2.28434, 2.28438, 2.31104, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433, 2.28433
7.30049, 15.0095, 2.23331, 2.19197, 4.12426, 12.7762, 2.19197, 0, 2.19198, 2.19203, 2.23324, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197, 2.19197
7.30874, 13.0561, 2.52993, 2.46699, 3.88022, 10.5262, 2.46699, 0, 2.467, 2.46704, 2.52986, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699, 2.46699
7.31698, 15.7824, 2.83646, 2.74215, 4.21692, 12.946, 2.74215, 0, 2.74216, 2.74221, 2.83639, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215, 2.74215
7.32523, 16.0962, 3.1562, 3.0174, 4.25397, 12.94, 3.0174, 0, 3.01741, 3.01746, 3.15613, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174, 3.0174
7.33347, 14.9595, 3.49319, 3.29275, 4.1182, 11.4663, 3.29275, 0, 3.29276, 3.29281, 3.49313, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29275, 3.29276, 3.29275, 3.29275, 3.29275, 3.29275
7.34172, 13.9964, 3.85206, 3.56824, 3.99955, 10.1444, 3.56824, 0, 3.56825, 3.5683, 3.85199, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824, 3.56824
7.34997, 16.9511, 4.23771, 3.84386, 4.35328, 12.7133, 3.84386, 0, 3.84387, 3.84392, 4.23764, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386, 3.84386
7.35821, 14.995, 4.65527, 4.11979, 4.1225, 10.3398, 4.11979, 0, 4.1198, 4.11985, 4.6552, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.11979, 4.1198, 4.11979, 4.11979, 4.11979, 4.11979
7.36646, 13.9259, 5.10895, 4.39582, 3.99073, 8.81694, 4.39582, 0, 4.39583, 4.39588, 5.10888, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582, 4.39582
7.37471, 7.02832, 5.60214, 4.67195, 3.00472, 1.42617, 4.67195, 0, 4.67196, 4.67201, 5.60207, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195, 4.67195
7.38295, 14.975, 6.13652, 4.94821, 4.12007, 8.83845, 4.94821, 0, 4.94822, 4.94827, 6.13645, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821, 4.94821
7.3912, 8.98761, 6.71126, 5.22461, 3.31476, 2.27635, 5.22461, 0, 5.22462, 5.22467, 6.71119, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461, 5.22461
7.39945, 9.98792, 7.32281, 5.50141, 3.46236, 2.66511, 5.50141, 0, 5.50142, 5.50147, 7.32274, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141, 5.50141
7.40769, 9.99715, 7.96356, 5.7782, 3.46369, 2.03359, 5.7782, 0, 5.77821, 5.77827, 7.96349, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.7782, 5.77821, 5.7782, 5.7782, 5.7782, 5.7782
7.41594, 4.98439, 8.62264, 6.05486, 2.6428, -3.63825, 6.05486, 0, 6.05487, 6.05492, 8.62256, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486, 6.05486
7.42418, 11.9825, 9.28614, 6.33137, 3.73932, 2.69639, 6.33137, 0, 6.33139, 6.33144, 9.28606, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33137, 6.33138, 6.33137, 6.33137, 6.33137, 6.33137
7.43243, 12.9879, 9.93739, 6.60758, 3.87142, 3.05053, 6.60758, 0, 6.6076, 6.60765, 9.93732, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60758, 6.60759, 6.60758, 6.60758, 6.60758, 6.60758
7.44068, 11.0006, 10.5585, 6.88345, 3.60563, 0.442086, 6.88345, 0, 6.88346, 6.88351, 10.5584, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345, 6.88345
7.44892, 17.8849, 11.1313, 7.15891, 4.45925, 6.75361, 7.15891, 0, 7.15892, 7.15897, 11.1313, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891, 7.15891
7.45717, 12.0258, 11.6394, 7.43393, 3.74511, 0.386441, 7.43393, 0, 7.43394, 7.434, 11.6393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393, 7.43393
7.46542, 12.0005, 12.0692, 7.70858, 3.74173, -0.0686512, 7.70858, 0, 7.70859, 7.70864, 12.0691, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858, 7.70858
7.47366, 8.98309, 12.4113, 7.98266, 3.31407, -3.4282, 7.98266, 0, 7.98267, 7.98273, 12.4112, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266, 7.98266
7.48191, 12.9835, 12.6615, 8.25604, 3.87086, 0.322064, 8.25604, 0, 8.25605, 8.25611, 12.6614, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604, 8.25604
7.49015, 7.01017, 12.8213, 8.52874, 3.00169, -5.8111, 8.52874, 0, 8.52876, 8.52881, 12.8212, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52874, 8.52875, 8.52874, 8.52874, 8.52874, 8.52874
7.4984, 7.04423, 12.8977, 8.80073, 3.00736, -5.85343, 8.80073, 0, 8.80074, 8.8008, 12.8976, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073, 8.80073
7.50665, 14.9268, 12.9024, 9.07206, 4.11421, 2.02437, 9.07206, 0, 9.07207, 9.07213, 12.9023, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206, 9.07206
7.51489, 11.0198, 12.8507, 9.34267, 3.6083, -1.83083, 9.34267, 0, 9.34268, 9.34274, 12.8506, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267, 9.34267
7.52314, 15.8404, 12.7598, 9.61251, 4.22379, 3.08057, 9.61251, 0, 9.61252, 9.61258, 12.7597, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251, 9.61251
7.53139, 22.8222, 12.6479, 9.88169, 4.98219, 10.1743, 9.88169, 0, 9.8817, 9.88176, 12.6478, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169, 9.88169
7.53963, 10.343, 12.5322, 10.1504, 3.51326, -2.18923, 10.1504, 0, 10.1504, 10.1505, 12.5321, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504, 10.1504
7.54788, 7.94611, 12.4278, 10.4185, 3.15375, -4.48167, 10.4185, 0, 10.4185, 10.4186, 12.4277, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185, 10.4185
7.55613, 11.0343, 12.1175, 10.457, 3.61031, -1.08324, 10.457, 0, 10.457, 10.4571, 12.1175, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457, 10.457
7.56437, 13.6005, 11.795, 10.4504, 3.94975, 1.80547, 10.4504, 0, 10.4504, 10.4505, 11.7949, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504, 10.4504
7.57262, 10.4314, 11.5104, 10.4436, 3.52582, -1.07893, 10.4436, 0, 10.4436, 10.4436, 11.5103, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436, 10.4436
7.58086, 11.6708, 11.2658, 10.4365, 3.69741, 0.405056, 10.4365, 0, 10.4365, 10.4366, 11.2657, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365, 10.4365
7.58911, 11.1468, 11.0609, 10.4293, 3.62586, 0.085906, 10.4293, 0, 10.4293, 10.4294, 11.0608, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293, 10.4293
7.59736, 12.8686, 10.8935, 10.4221, 3.85599, 1.97511, 10.4221, 0, 10.4221, 10.4222, 10.8934, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221, 10.4221
7.6056, 10.1629, 10.7597, 10.4149, 3.48754, -0.596818, 10.4149, 0, 10.4149, 10.415, 10.7596, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149, 10.4149
7.61385, 10.7352, 10.6548, 10.4077, 3.56864, 0.0803881, 10.4077, 0, 10.4077, 10.4077, 10.6547, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077, 10.4077
7.6221, 16.8469, 10.5739, 10.4003, 4.34131, 6.27302, 10.4003, 0, 10.4004, 10.4004, 10.5738, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003, 10.4003
7.63034, 7.38162, 10.5123, 10.3928, 3.06294, -3.13068, 10.3928, 0, 10.3928, 10.3929, 10.5122, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928, 10.3928
7.63859, 11.0587, 10.4658, 10.3851, 3.61369, 0.592962, 10.3851, 0, 10.3851, 10.3852, 10.4657, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851, 10.3851
7.64683, 14.6991, 10.4308, 10.3775, 4.08646, 4.26831, 10.3775, 0, 10.3775, 10.3776, 10.4307, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775, 10.3775
7.65508, 12.2062, 10.4045, 10.3699, 3.76911, 1.80166, 10.3699, 0, 10.3699, 10.37, 10.4044, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699, 10.3699
7.66333, 11.0657, 10.3843, 10.3622, 3.61465, 0.681423, 10.3622, 0, 10.3622, 10.3623, 10.3842, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622
7.67157, 9.83034, 10.3683, 10.3546, 3.43953, -0.537992, 10.3546, 0, 10.3546, 10.3547, 10.3682, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546, 10.3546
7.67982, 9.98516, 10.3553, 10.3468, 3.46196, -0.370125, 10.3468, 0, 10.3468, 10.3469, 10.3552, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468, 10.3468
7.68807, 9.24049, 10.3441, 10.3389, 3.35268, -1.10358, 10.3389, 0, 10.3389, 10.339, 10.3439, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389, 10.3389
7.69631, 11.9056, 10.3341, 10.331, 3.72902, 1.57143, 10.331, 0, 10.3311, 10.3312, 10.334, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331, 10.331
7.70456, 16.6312, 10.3252, 10.3233, 4.31639, 6.30603, 10.3233, 0, 10.3233, 10.3235, 10.325, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233, 10.3233
7.71281, 16.3494, 10.3166, 10.3154, 4.28362, 6.03284, 10.3154, 0, 10.3155, 10.3156, 10.3164, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154, 10.3154
7.72105, 12.8958, 10.3083, 10.3076, 3.8595, 2.58744, 10.3076, 0, 10.3076, 10.3077, 10.3081, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076, 10.3076
7.7293, 7.18194, 10.3004, 10.2999, 3.03017, -3.11846, 10.2999, 0, 10.2999, 10.3001, 10.3002, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999, 10.2999
7.73754, 7.89309, 10.2924, 10.292, 3.14533, -2.39933, 10.292, 0, 10.292, 10.2922, 10.2922, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292, 10.292
7.74579, 8.99056, 10.2845, 10.2841, 3.3152, -1.29393, 10.2841, 0, 10.2841, 10.2844, 10.2842, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841, 10.2841
7.75404, 13.7822, 10.2768, 10.2764, 3.97268, 3.50535, 10.2764, 0, 10.2764, 10.2767, 10.2765, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764, 10.2764
7.76228, 11.0918, 10.2689, 10.2685, 3.61826, 0.822884, 10.2685, 0, 10.2686, 10.2689, 10.2686, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685, 10.2685
7.77053, 6.20632, 10.2611, 10.2607, 2.86467, -4.05477, 10.2607, 0, 10.2607, 10.261, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607, 10.2607
7.77878, 11.547, 10.2608, 10.2604, 3.68062, 1.28616, 10.2604, 0, 10.2604, 10.2607, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604, 10.2604
7.78702, 11.3244, 10.2603, 10.2598, 3.65026, 1.06414, 10.2598, 0, 10.2598, 10.2602, 10.2599, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598, 10.2598
7.79527, 9.99036, 10.2598, 10.2593, 3.46271, -0.269407, 10.2593, 0, 10.2593, 10.2597, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593, 10.2593
