   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_260.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.566907, 0, 0.00019503, 1.15629e-06, 1.41421, -0.00019503, 1.60313e-06, 1.15629e-06, 1.15644e-06, 1.15861e-06, 1.57401e-06, 4.59929e-06, 1.29302e-06, 3.91699e-06, 3.22471e-06, 1.92303e-06, 1.23387e-06, 2.82921e-06, 1.3114e-06, 1.18384e-06, 1.15775e-06, 1.31173e-06, 0.000173885, 1.1563e-06, 1.00653e-05, 1.15629e-06, 1.15629e-06, 1.25959e-06
0.574777, 0, 0.000272037, 1.99396e-06, 1.41421, -0.000272037, 2.76531e-06, 1.99396e-06, 1.99421e-06, 1.99795e-06, 2.71506e-06, 7.93751e-06, 2.22999e-06, 6.75969e-06, 5.56462e-06, 3.31756e-06, 2.12787e-06, 4.88188e-06, 2.18935e-06, 2.04151e-06, 1.99648e-06, 2.21302e-06, 0.000239568, 1.99397e-06, 1.3462e-05, 1.99396e-06, 1.99396e-06, 2.17229e-06
0.582647, 0, 0.000378963, 3.38013e-06, 1.41421, -0.000378963, 4.68918e-06, 3.38013e-06, 3.38057e-06, 3.38692e-06, 4.60389e-06, 1.34667e-05, 3.78069e-06, 1.14679e-05, 9.43977e-06, 5.62637e-06, 3.60739e-06, 8.28112e-06, 3.62546e-06, 3.46084e-06, 3.38441e-06, 3.68725e-06, 0.000328589, 3.38015e-06, 1.82644e-05, 3.38013e-06, 3.38013e-06, 3.68277e-06
0.590517, 0, 0.000527441, 5.63334e-06, 1.41421, -0.000527441, 7.8175e-06, 5.63334e-06, 5.63406e-06, 5.64465e-06, 7.6752e-06, 2.2463e-05, 6.30168e-06, 1.91279e-05, 1.5744e-05, 9.38123e-06, 6.01253e-06, 1.38107e-05, 5.94039e-06, 5.768e-06, 5.64047e-06, 6.06172e-06, 0.000448898, 5.63336e-06, 2.51485e-05, 5.63334e-06, 5.63334e-06, 6.13829e-06
0.598388, 0, 0.000733629, 9.23105e-06, 1.41421, -0.000733629, 1.28144e-05, 9.23105e-06, 9.23224e-06, 9.24962e-06, 1.25809e-05, 3.6842e-05, 1.03275e-05, 3.13704e-05, 2.58187e-05, 1.53799e-05, 9.85315e-06, 2.2647e-05, 9.6142e-06, 9.45198e-06, 9.24275e-06, 9.82567e-06, 0.000611131, 9.23109e-06, 3.51149e-05, 9.23105e-06, 9.23105e-06, 1.00595e-05
0.606258, 0, 0.00101988, 1.48743e-05, 1.41421, -0.00101988, 2.06555e-05, 1.48743e-05, 1.48762e-05, 1.49042e-05, 2.02788e-05, 5.94201e-05, 1.66433e-05, 5.05926e-05, 4.16357e-05, 2.47944e-05, 1.58779e-05, 3.65187e-05, 1.53511e-05, 1.52307e-05, 1.48931e-05, 1.56959e-05, 0.000829541, 1.48743e-05, 4.96249e-05, 1.48743e-05, 1.48743e-05, 1.62108e-05
0.614128, 0, 0.00141695, 2.35701e-05, 1.41421, -0.00141695, 3.27429e-05, 2.35701e-05, 2.35731e-05, 2.36176e-05, 3.21453e-05, 9.42499e-05, 2.63769e-05, 8.02433e-05, 6.60317e-05, 3.93101e-05, 2.51625e-05, 5.79127e-05, 2.41619e-05, 2.41356e-05, 2.36e-05, 2.47004e-05, 0.0011232, 2.35702e-05, 7.07793e-05, 2.35701e-05, 2.35701e-05, 2.56907e-05
0.621998, 0, 0.00196678, 3.67347e-05, 1.41421, -0.00196678, 5.10502e-05, 3.67347e-05, 3.67395e-05, 3.68089e-05, 5.01175e-05, 0.00014704, 4.11152e-05, 0.000125181, 0.000103002, 6.12992e-05, 3.922e-05, 9.03311e-05, 3.74677e-05, 3.76173e-05, 3.67815e-05, 3.82836e-05, 0.00151763, 3.67349e-05, 0.00010155, 3.67347e-05, 3.67347e-05, 4.00444e-05
0.629868, 0, 0.00272603, 5.6316e-05, 1.41421, -0.00272603, 7.8293e-05, 5.6316e-05, 5.63233e-05, 5.64298e-05, 7.68611e-05, 0.000225656, 6.30409e-05, 0.000192098, 0.000158049, 9.40271e-05, 6.01314e-05, 0.000138597, 5.72219e-05, 5.76709e-05, 5.63878e-05, 5.84304e-05, 0.00204672, 5.63163e-05, 0.000146063, 5.6316e-05, 5.6316e-05, 6.1397e-05
0.637738, 0, 0.00377019, 8.49325e-05, 1.41421, -0.00377019, 0.000118125, 8.49325e-05, 8.49435e-05, 8.51045e-05, 0.000115963, 0.000340693, 9.50893e-05, 0.00029001, 0.000238584, 0.000141889, 9.0695e-05, 0.000209204, 8.60499e-05, 8.69789e-05, 8.50409e-05, 8.78091e-05, 0.00275531, 8.49329e-05, 0.000209945, 8.49325e-05, 8.49325e-05, 9.26066e-05
0.645608, 0, 0.00519846, 0.000126025, 1.41421, -0.00519846, 0.000175352, 0.000126025, 0.000126042, 0.000126281, 0.000172138, 0.000506104, 0.000141119, 0.000430785, 0.000354362, 0.000210666, 0.000134589, 0.000310702, 0.000127401, 0.000129066, 0.000126186, 0.000129926, 0.00370202, 0.000126026, 0.000300724, 0.000126025, 0.000126025, 0.00013743
0.653478, 0, 0.00713904, 0.000184008, 1.41421, -0.00713904, 0.000256143, 0.000184008, 0.000184032, 0.000184382, 0.000251443, 0.00073983, 0.000206081, 0.000629684, 0.000517925, 0.000307786, 0.000196532, 0.000454077, 0.000185699, 0.000188456, 0.000184244, 0.000189283, 0.00496261, 0.000184009, 0.000428284, 0.000184008, 0.000184008, 0.000200687
0.661348, 0, 0.00975449, 0.000264407, 1.41421, -0.00975449, 0.000368228, 0.000264407, 0.000264442, 0.000264945, 0.000361464, 0.00106438, 0.000296176, 0.000905853, 0.000745002, 0.000442556, 0.000282431, 0.000653108, 0.00026648, 0.000270807, 0.000264746, 0.000271518, 0.0066335, 0.000264408, 0.000605356, 0.000264407, 0.000264407, 0.000288412
0.669218, 1, 0.0132468, 0.000373959, 1.73205, 0.986753, 0.000521045, 0.000373959, 0.000374008, 0.000374721, 0.000511462, 0.0015073, 0.000418967, 0.00128271, 0.00105483, 0.000626345, 0.000399495, 0.000924639, 0.000376497, 0.000383026, 0.00037444, 0.000383517, 0.00883513, 0.000373961, 0.000848032, 0.000373959, 0.000373959, 0.000407969
0.677088, 0, 0.0178615, 0.000520665, 1.41421, -0.0178615, 0.00072581, 0.000520665, 0.000520733, 0.000521728, 0.000712444, 0.00210137, 0.000583439, 0.00178813, 0.00147029, 0.000872673, 0.00055628, 0.00128872, 0.000523763, 0.000533311, 0.000521336, 0.000533474, 0.0117149, 0.000520668, 0.0011763, 0.000520665, 0.000520665, 0.000568103
0.684958, 0, 0.0238894, 0.000713746, 1.41421, -0.0238894, 0.000995473, 0.000713746, 0.000713839, 0.000715205, 0.000977117, 0.00288454, 0.000799953, 0.00245436, 0.00201788, 0.00119716, 0.000762656, 0.00176852, 0.000717516, 0.00073111, 0.000714668, 0.000730857, 0.0154488, 0.000713749, 0.00161456, 0.000713746, 0.000713746, 0.000778898
0.692828, 0, 0.031666, 0.000963503, 1.41421, -0.031666, 0.00134452, 0.000963503, 0.00096363, 0.000965477, 0.0013197, 0.00389937, 0.00108009, 0.00331757, 0.00272726, 0.00161728, 0.00102965, 0.00239001, 0.000968077, 0.000986986, 0.000964752, 0.000986283, 0.020241, 0.000963508, 0.00219216, 0.000963503, 0.000963503, 0.00105163
0.700699, 0, 0.0415662, 0.00128105, 1.41421, -0.0415662, 0.00178861, 0.00128105, 0.00128122, 0.00128368, 0.00175554, 0.00519199, 0.00143636, 0.00441696, 0.00363059, 0.00215196, 0.00136917, 0.00318134, 0.00128658, 0.00131233, 0.00128272, 0.00131126, 0.0263213, 0.00128106, 0.00294395, 0.00128105, 0.00128105, 0.00139846
0.708569, 0, 0.0539951, 0.0016779, 1.41421, -0.0539951, 0.00234401, 0.0016779, 0.00167812, 0.00168135, 0.00230061, 0.00681048, 0.00188173, 0.00579336, 0.00476135, 0.00282084, 0.00179354, 0.00417177, 0.00168455, 0.00171894, 0.00168009, 0.0017178, 0.0339379, 0.00167791, 0.0039109, 0.0016779, 0.0016779, 0.00183202
0.716439, 0, 0.0693719, 0.00216542, 1.41421, -0.0693719, 0.00302681, 0.00216542, 0.00216571, 0.00216989, 0.00297069, 0.00880266, 0.002429, 0.00748737, 0.00615282, 0.0036434, 0.00231497, 0.0053904, 0.00217338, 0.00221848, 0.00216826, 0.00221788, 0.0433468, 0.00216543, 0.00514083, 0.00216542, 0.00216542, 0.00236478
0.724309, 0, 0.0881096, 0.00275418, 1.41421, -0.0881096, 0.00385202, 0.00275418, 0.00275454, 0.00275987, 0.00378049, 0.0112134, 0.00309011, 0.00953706, 0.00783616, 0.00463784, 0.00294477, 0.00686444, 0.00276364, 0.00282178, 0.00275781, 0.00282281, 0.054796, 0.00275419, 0.00668947, 0.00275418, 0.00275418, 0.00300836
0.732179, 0.961873, 0.110589, 0.00345318, 1.72101, 0.851285, 0.00483254, 0.00345318, 0.00345364, 0.00346033, 0.00474267, 0.0140816, 0.00387526, 0.0119754, 0.00983831, 0.00581982, 0.00369265, 0.00861742, 0.00346437, 0.00353808, 0.00345776, 0.00354248, 0.0685059, 0.0034532, 0.00862183, 0.00345318, 0.00345318, 0.00377271
0.740049, 1.99759, 0.137127, 0.00426909, 1.9994, 1.86047, 0.00597799, 0.00426909, 0.00426966, 0.00427795, 0.00586665, 0.0174367, 0.00479201, 0.0148273, 0.0121797, 0.00720105, 0.00456577, 0.0106671, 0.00428223, 0.00437423, 0.0042748, 0.00438463, 0.0846444, 0.00426912, 0.011014, 0.00426909, 0.00426909, 0.00466525
0.747919, 0.040535, 0.167947, 0.0052055, 1.42847, -0.127412, 0.00729368, 0.0052055, 0.00520619, 0.00521631, 0.00715763, 0.0212956, 0.00584447, 0.0181071, 0.0148718, 0.00878809, 0.00556802, 0.0130235, 0.0052208, 0.00533388, 0.00521252, 0.00535411, 0.103301, 0.00520552, 0.0139558, 0.0052055, 0.0052055, 0.00569005
0.755789, 1.9093, 0.203148, 0.00626223, 1.97719, 1.70615, 0.00877969, 0.00626223, 0.00626307, 0.00627527, 0.00861567, 0.02566, 0.00703256, 0.021816, 0.0179157, 0.0105811, 0.00669928, 0.0156874, 0.00627992, 0.00641687, 0.00627079, 0.00645225, 0.124459, 0.00626226, 0.0175534, 0.00626223, 0.00626223, 0.00684717
0.763659, 0.0907049, 0.242676, 0.00743494, 1.44593, -0.151971, 0.0104302, 0.00743494, 0.00743594, 0.00745046, 0.010235, 0.0305141, 0.00835147, 0.0259405, 0.0213, 0.0125733, 0.00795494, 0.0186489, 0.00745523, 0.00761872, 0.00744527, 0.00767647, 0.147974, 0.00743498, 0.0219329, 0.00743494, 0.00743494, 0.00813212
0.771529, 0, 0.286309, 0.00871487, 1.41421, -0.286309, 0.012233, 0.00871487, 0.00871604, 0.0087331, 0.0120038, 0.0358232, 0.0097914, 0.0304512, 0.0250005, 0.0147499, 0.00932564, 0.0218865, 0.00873794, 0.00893041, 0.00872722, 0.00902008, 0.173552, 0.00871491, 0.0272441, 0.00871487, 0.00871487, 0.0095357
0.779399, 0.947406, 0.33365, 0.0100889, 1.7168, 0.613757, 0.0141699, 0.0100889, 0.0100903, 0.01011, 0.013904, 0.0415341, 0.0113377, 0.0353027, 0.02898, 0.017089, 0.0107974, 0.0253678, 0.0101149, 0.0103385, 0.0101036, 0.0104725, 0.200742, 0.010089, 0.033663, 0.0100889, 0.0100889, 0.0110441
0.78727, 0.0525937, 0.384131, 0.01154, 1.43269, -0.331538, 0.0162168, 0.01154, 0.0115416, 0.0115642, 0.0159121, 0.0475764, 0.0129711, 0.0404351, 0.0331893, 0.0195615, 0.0123519, 0.0290497, 0.0115691, 0.0118253, 0.0115573, 0.0120197, 0.228937, 0.0115401, 0.0413939, 0.01154, 0.01154, 0.0126392
0.79514, 0, 0.437039, 0.0130479, 1.41421, -0.437039, 0.0183451, 0.0130479, 0.0130497, 0.0130753, 0.018, 0.0538645, 0.0146688, 0.045776, 0.037569, 0.0221326, 0.0139675, 0.0328803, 0.0130801, 0.0133701, 0.0130683, 0.0136451, 0.257392, 0.013048, 0.0506689, 0.0130479, 0.0130479, 0.0142999
0.80301, 0, 0.491545, 0.01459, 1.41421, -0.491545, 0.0205226, 0.01459, 0.014592, 0.0146207, 0.020136, 0.0603022, 0.0164053, 0.0512435, 0.0420522, 0.0247632, 0.01562, 0.0368012, 0.0146253, 0.0149495, 0.0146141, 0.0153307, 0.28525, 0.0145901, 0.0617442, 0.01459, 0.01459, 0.0160026
0.81088, 1.93776, 0.546755, 0.0161426, 1.98438, 1.39101, 0.0227153, 0.0161426, 0.0161448, 0.0161767, 0.022287, 0.0667864, 0.0181538, 0.0567504, 0.0465675, 0.0274118, 0.0172837, 0.04075, 0.0161811, 0.016539, 0.016171, 0.0170584, 0.311588, 0.0161427, 0.0748921, 0.0161426, 0.0161426, 0.0177229
0.81875, 0.0622357, 0.601761, 0.0176823, 1.43605, -0.539525, 0.0248892, 0.0176823, 0.0176846, 0.0177196, 0.0244195, 0.0732128, 0.0198875, 0.0622084, 0.0510428, 0.0300369, 0.0189334, 0.044664, 0.0177237, 0.0181142, 0.0177158, 0.0188117, 0.33547, 0.0176823, 0.090388, 0.0176823, 0.0176823, 0.0194372
0.82662, 0, 0.655693, 0.0191867, 1.41421, -0.655693, 0.027012, 0.0191867, 0.0191893, 0.0192272, 0.0265018, 0.0794807, 0.0215811, 0.0675323, 0.055409, 0.0325987, 0.0205452, 0.048483, 0.0192309, 0.0196522, 0.0192267, 0.0205771, 0.356004, 0.0191868, 0.108491, 0.0191867, 0.0191867, 0.0211242
0.83449, 2.86108, 0.707769, 0.0206363, 2.20479, 2.15331, 0.0290546, 0.0206363, 0.0206391, 0.0206799, 0.0285056, 0.0854982, 0.0232121, 0.0726446, 0.0596028, 0.0350615, 0.0220977, 0.0521521, 0.0206831, 0.0211325, 0.0206842, 0.0223455, 0.372405, 0.0206364, 0.129421, 0.0206363, 0.0206363, 0.0227662
0.84236, 0.138923, 0.757333, 0.0220149, 1.46251, -0.61841, 0.030993, 0.0220149, 0.0220179, 0.0220614, 0.0304071, 0.0911863, 0.0247619, 0.0774788, 0.0635705, 0.037395, 0.0235734, 0.0556247, 0.0220641, 0.0225382, 0.0220728, 0.0241133, 0.384049, 0.022015, 0.153329, 0.0220149, 0.0220149, 0.0243508
0.85023, 0, 0.803874, 0.0233106, 1.41421, -0.803874, 0.0328084, 0.0233106, 0.0233138, 0.0233598, 0.0321881, 0.0964821, 0.0262164, 0.0819818, 0.0672692, 0.0395757, 0.0249592, 0.0588639, 0.0233618, 0.0238566, 0.023381, 0.0258835, 0.390518, 0.0233107, 0.180264, 0.0233106, 0.0233106, 0.0258715
0.8581, 0, 0.847033, 0.0245158, 1.41421, -0.847033, 0.0344889, 0.0245158, 0.0245191, 0.0245675, 0.0338365, 0.10134, 0.0275667, 0.0861161, 0.070669, 0.0415879, 0.0262467, 0.0618441, 0.0245686, 0.0250796, 0.0246019, 0.0276652, 0.391628, 0.0245159, 0.210146, 0.0245158, 0.0245158, 0.0273293
0.86597, 1, 0.886585, 0.0256275, 1.73205, 0.113415, 0.0360286, 0.0256275, 0.025631, 0.0256814, 0.0353465, 0.105735, 0.0288088, 0.08986, 0.0737528, 0.0434232, 0.0274324, 0.0645508, 0.0256816, 0.0262038, 0.0257335, 0.0294739, 0.387442, 0.0256277, 0.242735, 0.0256275, 0.0256275, 0.0287327
0.87384, 1.91847, 0.922412, 0.0266471, 1.97951, 0.996061, 0.0374279, 0.0266471, 0.0266507, 0.0267029, 0.0367182, 0.109657, 0.0299436, 0.0932068, 0.076516, 0.0450809, 0.0285174, 0.0669807, 0.026702, 0.0272303, 0.026778, 0.0313303, 0.378261, 0.0266472, 0.277611, 0.0266471, 0.0266471, 0.0300985
0.881711, 1.08153, 0.954464, 0.0275795, 1.75543, 0.127063, 0.038693, 0.0275795, 0.0275832, 0.027637, 0.037957, 0.113114, 0.0309763, 0.096164, 0.0789655, 0.0465667, 0.0295067, 0.0691401, 0.0276349, 0.0281638, 0.0277414, 0.0332585, 0.364599, 0.0275797, 0.314162, 0.0275795, 0.0275795, 0.0314519
0.889581, 0.913648, 0.982715, 0.0284328, 1.70694, -0.0690667, 0.0398347, 0.0284328, 0.0284366, 0.0284918, 0.0390727, 0.11613, 0.0319155, 0.0987511, 0.0811178, 0.0478919, 0.0304087, 0.071044, 0.0284883, 0.0290126, 0.028633, 0.0352841, 0.347139, 0.028433, 0.351594, 0.0284328, 0.0284328, 0.0328267
0.897451, 0.997598, 1.00712, 0.0292173, 1.73136, -0.00952393, 0.0408677, 0.0292173, 0.0292212, 0.0292775, 0.0400782, 0.118736, 0.0327723, 0.100996, 0.0829968, 0.0490718, 0.0312343, 0.0727137, 0.0292725, 0.029787, 0.0294645, 0.0374312, 0.326685, 0.0292175, 0.388945, 0.0292173, 0.0292173, 0.0342654
0.905321, 0.997584, 1.0276, 0.0299446, 1.73135, -0.0300176, 0.0418093, 0.0299445, 0.0299485, 0.0300058, 0.0409887, 0.120974, 0.0335596, 0.102935, 0.0846317, 0.0501249, 0.0319955, 0.0741751, 0.0299991, 0.0304989, 0.0302486, 0.0397198, 0.304101, 0.0299447, 0.425124, 0.0299446, 0.0299446, 0.0358191
0.913191, 0.0911696, 1.04401, 0.0306267, 1.44609, -0.952839, 0.0426789, 0.0306267, 0.0306307, 0.0306887, 0.0418205, 0.122889, 0.0342907, 0.104606, 0.0860546, 0.0510707, 0.0327055, 0.0754563, 0.0306803, 0.031161, 0.0309992, 0.0421627, 0.280258, 0.0306269, 0.458963, 0.0306267, 0.0306267, 0.0375471
0.921061, 1, 1.05615, 0.0312757, 1.73205, -0.0561506, 0.0434969, 0.0312757, 0.0312797, 0.0313384, 0.0425896, 0.124529, 0.034979, 0.106049, 0.0872986, 0.0519293, 0.0333768, 0.0765865, 0.0313281, 0.0317859, 0.0317297, 0.0447629, 0.255979, 0.0312758, 0.489282, 0.0312757, 0.0312757, 0.0395166
0.928931, 1.90161, 1.0638, 0.0319027, 1.97525, 0.837803, 0.0442845, 0.0319026, 0.0319067, 0.0319659, 0.0433116, 0.125939, 0.0356371, 0.107304, 0.0883961, 0.0527198, 0.0340214, 0.077594, 0.0319538, 0.0323854, 0.0324529, 0.0475109, 0.232, 0.0319028, 0.514962, 0.0319027, 0.0319027, 0.0418018
0.936801, 0.0983946, 1.06675, 0.0325175, 1.44858, -0.968353, 0.0450631, 0.0325174, 0.0325216, 0.0325811, 0.0440004, 0.127163, 0.0362761, 0.108408, 0.0893771, 0.0534597, 0.03465, 0.078505, 0.0325673, 0.0329703, 0.0331808, 0.0503837, 0.208941, 0.0325176, 0.535015, 0.0325175, 0.0325175, 0.0444821
0.944671, 2.79356, 1.06482, 0.0331286, 2.18942, 1.72874, 0.045855, 0.0331285, 0.0331327, 0.0331925, 0.0446681, 0.128241, 0.0369057, 0.109393, 0.0902687, 0.0541646, 0.0352715, 0.0793429, 0.033177, 0.0335498, 0.0339239, 0.0533442, 0.187283, 0.0331287, 0.548654, 0.0331286, 0.0331286, 0.0476397
0.952541, 1.1008, 1.05797, 0.0337425, 1.76091, 0.0428367, 0.0466832, 0.0337424, 0.0337466, 0.0338067, 0.0453248, 0.129208, 0.0375336, 0.110289, 0.0910942, 0.0548473, 0.0358934, 0.0801278, 0.0337898, 0.0341317, 0.034692, 0.0563416, 0.16737, 0.0337427, 0.555352, 0.0337425, 0.0337425, 0.0513565
0.960411, 0.105637, 1.04626, 0.0343642, 1.45108, -0.940622, 0.0475727, 0.0343641, 0.0343684, 0.0344286, 0.0459782, 0.130091, 0.0381658, 0.111121, 0.091873, 0.0555184, 0.036521, 0.0808764, 0.0344105, 0.0347217, 0.0354942, 0.0593138, 0.149411, 0.0343644, 0.554876, 0.0343642, 0.0343642, 0.055709
0.968281, 1, 1.02996, 0.034997, 1.73205, -0.0299618, 0.0485513, 0.0349968, 0.0350011, 0.0350615, 0.0466342, 0.130915, 0.0388061, 0.111907, 0.0926206, 0.0561855, 0.0371581, 0.0816016, 0.0350427, 0.0353244, 0.03634, 0.0621902, 0.133496, 0.0349972, 0.547313, 0.034997, 0.034997, 0.060763
0.976151, 1, 1.00952, 0.0356425, 1.73205, -0.00952435, 0.0496518, 0.0356423, 0.0356467, 0.0357071, 0.0472964, 0.131698, 0.0394571, 0.112663, 0.0933487, 0.0568543, 0.0378068, 0.0823134, 0.035688, 0.0359425, 0.0372412, 0.0648959, 0.119613, 0.0356427, 0.533058, 0.0356425, 0.0356425, 0.066567
0.984022, 1, 0.985587, 0.0363012, 1.73205, 0.0144126, 0.0509134, 0.0363008, 0.0363053, 0.0363658, 0.0479669, 0.132454, 0.0401196, 0.113399, 0.0940659, 0.0575282, 0.0384676, 0.0830185, 0.0363472, 0.0365777, 0.0382136, 0.0673565, 0.107673, 0.0363013, 0.51279, 0.0363012, 0.0363012, 0.0731451
0.991892, 0, 0.958962, 0.0369722, 1.41421, -0.958962, 0.0523853, 0.0369717, 0.0369763, 0.0370369, 0.0486461, 0.133193, 0.0407933, 0.114125, 0.0947777, 0.0582086, 0.0391401, 0.0837212, 0.0370195, 0.0372306, 0.0392809, 0.0695029, 0.0975344, 0.0369724, 0.487428, 0.0369722, 0.0369722, 0.0804896
0.999762, 0.879911, 0.930593, 0.0376538, 1.69703, -0.0506824, 0.0541288, 0.0376531, 0.037658, 0.0377186, 0.0493334, 0.133921, 0.0414768, 0.114844, 0.0954874, 0.0588958, 0.0398228, 0.0844233, 0.0377034, 0.0379008, 0.0404793, 0.0712766, 0.0890189, 0.037654, 0.458065, 0.0376538, 0.0376538, 0.0885548
1.00763, 0.997587, 0.901523, 0.0383436, 1.73135, 0.0960639, 0.0562222, 0.0383427, 0.0383478, 0.0384084, 0.050027, 0.134642, 0.0421678, 0.115559, 0.0961962, 0.0595885, 0.0405133, 0.0851252, 0.0383968, 0.0385876, 0.0418647, 0.0726331, 0.0819331, 0.0383438, 0.425899, 0.0383436, 0.0383436, 0.0972519
1.0155, 1.1225, 0.872839, 0.0390384, 1.76706, 0.249664, 0.0587647, 0.0390371, 0.0390426, 0.0391032, 0.0507244, 0.135358, 0.0428635, 0.116271, 0.0969036, 0.0602846, 0.0412086, 0.0858254, 0.0390967, 0.0392895, 0.0435213, 0.0735456, 0.0760825, 0.0390386, 0.392161, 0.0390384, 0.0390384, 0.106446
1.02337, 0, 0.845639, 0.0397347, 1.41421, -0.845639, 0.061881, 0.039733, 0.0397389, 0.0397995, 0.0514224, 0.136068, 0.0435604, 0.116978, 0.0976082, 0.0609812, 0.0419052, 0.0865214, 0.0398002, 0.0400054, 0.0455742, 0.0740065, 0.071281, 0.0397349, 0.358041, 0.0397347, 0.0397347, 0.115957
1.03124, 2.74053, 0.821001, 0.0404287, 2.17728, 1.91953, 0.0657267, 0.0404264, 0.0404328, 0.0404935, 0.0521174, 0.136771, 0.0442547, 0.117679, 0.0983075, 0.0616749, 0.0425994, 0.0872096, 0.0405036, 0.0407337, 0.0482047, 0.0740273, 0.0673581, 0.0404288, 0.324632, 0.0404287, 0.0404287, 0.125561
1.03911, 0.259472, 0.799962, 0.0411161, 1.50315, -0.54049, 0.0704918, 0.0411132, 0.0411203, 0.0411809, 0.0528056, 0.137464, 0.0449423, 0.118371, 0.0989984, 0.0623618, 0.0432869, 0.0878855, 0.0412036, 0.041473, 0.0516696, 0.0736375, 0.0641628, 0.0411163, 0.292877, 0.0411161, 0.0411161, 0.135003
1.04698, 0.865432, 0.78353, 0.0417928, 1.69276, 0.0819021, 0.076404, 0.0417889, 0.0417969, 0.0418576, 0.0534826, 0.138144, 0.0456191, 0.119051, 0.0996772, 0.0630378, 0.0439637, 0.088544, 0.0418966, 0.0422224, 0.0563231, 0.072882, 0.0615644, 0.0417929, 0.263538, 0.0417928, 0.0417928, 0.144002
1.05485, 1.99761, 0.772693, 0.0424541, 1.9994, 1.22492, 0.0837291, 0.042449, 0.0424582, 0.0425189, 0.0541442, 0.138808, 0.0462805, 0.119714, 0.10034, 0.0636986, 0.044625, 0.0891791, 0.0425789, 0.0429808, 0.0626426, 0.0718173, 0.0594527, 0.0424543, 0.237179, 0.0424541, 0.0424541, 0.152266
1.06272, 0.136958, 0.76846, 0.0430955, 1.46183, -0.631502, 0.092768, 0.0430888, 0.0430996, 0.0431603, 0.0547858, 0.139451, 0.046922, 0.120356, 0.100982, 0.0643395, 0.0452665, 0.0897846, 0.0432472, 0.0437478, 0.0712542, 0.0705071, 0.0577354, 0.0430957, 0.214163, 0.0430955, 0.0430955, 0.159513
1.07059, 0.858198, 0.77189, 0.0437123, 1.69062, 0.0863082, 0.103849, 0.0437036, 0.0437164, 0.0437771, 0.0554027, 0.140068, 0.0475388, 0.120974, 0.101599, 0.0649558, 0.0458833, 0.0903534, 0.0438984, 0.044523, 0.0829583, 0.0690182, 0.0563367, 0.0437125, 0.194664, 0.0437123, 0.0437123, 0.165482
1.07846, 0.997595, 0.784137, 0.0442996, 1.73136, 0.213458, 0.117314, 0.0442885, 0.0443038, 0.0443644, 0.0559901, 0.140656, 0.0481262, 0.121561, 0.102187, 0.0655428, 0.0464706, 0.0908781, 0.0445295, 0.0453061, 0.0987488, 0.0674154, 0.0551942, 0.0442998, 0.178689, 0.0442996, 0.0442996, 0.169953
1.08633, 0.997588, 0.806472, 0.0448526, 1.73135, 0.191116, 0.1335, 0.0448383, 0.0448568, 0.0449174, 0.0565431, 0.141209, 0.0486792, 0.122115, 0.10274, 0.0660956, 0.0470236, 0.0913509, 0.0451379, 0.0460972, 0.119823, 0.0657589, 0.0542566, 0.0448528, 0.166103, 0.0448526, 0.0448526, 0.172759
1.0942, 3.69959, 0.840291, 0.0453662, 2.38738, 2.8593, 0.152711, 0.0453479, 0.0453704, 0.045431, 0.0570567, 0.141723, 0.0491928, 0.122628, 0.103254, 0.066609, 0.0475372, 0.0917639, 0.0457217, 0.0468963, 0.14758, 0.0641003, 0.0534816, 0.0453664, 0.156661, 0.0453662, 0.0453662, 0.173799
1.10207, 1.44703, 0.887092, 0.0458353, 1.85662, 0.559934, 0.175187, 0.045812, 0.0458395, 0.0459001, 0.0575258, 0.142192, 0.0496619, 0.123097, 0.103723, 0.0670779, 0.0480063, 0.0921087, 0.0462793, 0.0477031, 0.183587, 0.0624817, 0.0528341, 0.0458355, 0.150042, 0.0458353, 0.0458353, 0.173044
1.10994, 0.846146, 0.948416, 0.0462546, 1.68705, -0.102271, 0.201067, 0.0462252, 0.0462588, 0.0463194, 0.0579451, 0.142612, 0.0500812, 0.123517, 0.104142, 0.0674971, 0.0484256, 0.0923777, 0.04681, 0.0485175, 0.229541, 0.0609336, 0.052284, 0.0462548, 0.145877, 0.0462546, 0.0462546, 0.170539
1.11781, 1.15385, 1.02575, 0.0466188, 1.77591, 0.128109, 0.230352, 0.0465817, 0.046623, 0.0466836, 0.0583094, 0.142976, 0.0504454, 0.123881, 0.104506, 0.0678613, 0.0487898, 0.0925632, 0.0473136, 0.0493385, 0.287168, 0.0594763, 0.0518059, 0.046619, 0.143775, 0.0466188, 0.0466188, 0.166397
1.12568, 0.841331, 1.12038, 0.0469225, 1.68562, -0.279045, 0.262871, 0.0468758, 0.0469266, 0.0469873, 0.058613, 0.14328, 0.0507491, 0.124185, 0.10481, 0.0681649, 0.0490935, 0.0926588, 0.0477907, 0.0501652, 0.358129, 0.0581191, 0.0513774, 0.0469226, 0.143343, 0.0469225, 0.0469225, 0.160795
