   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_406.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
17.6218, 0, 0.00364279, 1.89035e-14, 1.41421, -0.00364279, 0, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 1.89035e-14, 0.00364279, 1.89035e-14
17.6297, 0, 0.00369575, 1.8829e-14, 1.41421, -0.00369575, 0, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 1.8829e-14, 0.00369575, 1.8829e-14
17.6376, 0.802527, 0.00374976, 1.86755e-14, 1.67408, 0.798778, 0, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 1.86755e-14, 0.00374976, 1.86755e-14
17.6455, 0.197473, 0.00380486, 1.84663e-14, 1.48239, 0.193668, 0, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 1.84663e-14, 0.00380486, 1.84663e-14
17.6534, 0, 0.00386108, 1.81047e-14, 1.41421, -0.00386108, 0, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 1.81047e-14, 0.00386108, 1.81047e-14
17.6613, 0, 0.00391845, 1.7609e-14, 1.41421, -0.00391845, 0, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 1.7609e-14, 0.00391845, 1.7609e-14
17.6692, 0, 0.003977, 1.70333e-14, 1.41421, -0.003977, 0, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 1.70333e-14, 0.003977, 1.70333e-14
17.6771, 0, 0.00403677, 1.64151e-14, 1.41421, -0.00403677, 0, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 1.64151e-14, 0.00403677, 1.64151e-14
17.685, 0, 0.00409783, 1.57781e-14, 1.41421, -0.00409783, 0, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 1.57781e-14, 0.00409783, 1.57781e-14
17.6929, 0, 0.0041602, 1.50394e-14, 1.41421, -0.0041602, 0, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 1.50394e-14, 0.0041602, 1.50394e-14
17.7008, 0, 0.00422391, 1.42145e-14, 1.41421, -0.00422391, 0, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 1.42145e-14, 0.00422391, 1.42145e-14
17.7087, 0, 0.00428904, 1.33327e-14, 1.41421, -0.00428904, 0, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 1.33327e-14, 0.00428904, 1.33327e-14
17.7166, 0, 0.0043556, 1.24259e-14, 1.41421, -0.0043556, 0, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 1.24259e-14, 0.0043556, 1.24259e-14
17.7245, 0, 0.00442368, 1.15092e-14, 1.41421, -0.00442368, 0, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 1.15092e-14, 0.00442368, 1.15092e-14
17.7324, 0.773922, 0.00449334, 1.05976e-14, 1.66551, 0.769428, 0, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 1.05976e-14, 0.00449334, 1.05976e-14
17.7403, 0.226078, 0.00456459, 9.67886e-15, 1.492, 0.221514, 0, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 9.67886e-15, 0.00456459, 9.67886e-15
17.7482, 0, 0.00463752, 8.76587e-15, 1.41421, -0.00463752, 0, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 8.76587e-15, 0.00463752, 8.76587e-15
17.7561, 0, 0.00471219, 7.87338e-15, 1.41421, -0.00471219, 0, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 7.87338e-15, 0.00471219, 7.87338e-15
17.764, 0, 0.00478865, 7.0021e-15, 1.41421, -0.00478865, 0, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 7.0021e-15, 0.00478865, 7.0021e-15
17.7719, 0, 0.00486699, 6.16233e-15, 1.41421, -0.00486699, 0, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 6.16233e-15, 0.00486699, 6.16233e-15
17.7798, 0, 0.00494726, 5.35447e-15, 1.41421, -0.00494726, 0, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 5.35447e-15, 0.00494726, 5.35447e-15
17.7877, 0, 0.0050295, 4.58746e-15, 1.41421, -0.0050295, 0, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 4.58746e-15, 0.0050295, 4.58746e-15
17.7956, 0, 0.00511381, 3.87243e-15, 1.41421, -0.00511381, 0, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 3.87243e-15, 0.00511381, 3.87243e-15
17.8035, 0, 0.00520028, 3.21794e-15, 1.41421, -0.00520028, 0, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 3.21794e-15, 0.00520028, 3.21794e-15
17.8114, 0, 0.00528896, 2.63305e-15, 1.41421, -0.00528896, 0, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 2.63305e-15, 0.00528896, 2.63305e-15
17.8193, 0.747212, 0.0053799, 2.09058e-15, 1.65747, 0.741832, 0, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 2.09058e-15, 0.0053799, 2.09058e-15
17.8272, 0.997585, 0.00547322, 1.59883e-15, 1.73135, 0.992112, 0, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 1.59883e-15, 0.00547322, 1.59883e-15
17.8351, 0.255203, 0.00556896, 1.16789e-15, 1.50173, 0.249634, 0, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 1.16789e-15, 0.00556896, 1.16789e-15
17.843, 0, 0.00566721, 8.04485e-16, 1.41421, -0.00566721, 0, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 8.04485e-16, 0.00566721, 8.04485e-16
17.8509, 0, 0.00576811, 5.37992e-16, 1.41421, -0.00576811, 0, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 5.37992e-16, 0.00576811, 5.37992e-16
17.8588, 0, 0.00587164, 3.12906e-16, 1.41421, -0.00587164, 0, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 3.12906e-16, 0.00587164, 3.12906e-16
17.8667, 0, 0.00597794, 1.41383e-16, 1.41421, -0.00597794, 0, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 1.41383e-16, 0.00597794, 1.41383e-16
17.8746, 0, 0.00608712, 3.53459e-17, 1.41421, -0.00608712, 0, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 3.53459e-17, 0.00608712, 3.53459e-17
17.8825, 0, 0.00619922, 0, 1.41421, -0.00619922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00619922, 0
17.8904, 0, 0.00631439, 0, 1.41421, -0.00631439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00631439, 0
17.8983, 0, 0.0064327, 0, 1.41421, -0.0064327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0064327, 0
17.9062, 0, 0.00655421, 0, 1.41421, -0.00655421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00655421, 0
17.9141, 0, 0.00667909, 0, 1.41421, -0.00667909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00667909, 0
17.922, 0, 0.00680739, 0, 1.41421, -0.00680739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00680739, 0
17.9299, 0, 0.00693928, 0, 1.41421, -0.00693928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00693928, 0
17.9378, 0, 0.00707483, 0, 1.41421, -0.00707483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00707483, 0
17.9457, 0, 0.00721412, 0, 1.41421, -0.00721412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00721412, 0
17.9536, 0, 0.00735732, 0, 1.41421, -0.00735732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00735732, 0
17.9615, 0, 0.00750456, 0, 1.41421, -0.00750456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00750456, 0
17.9694, 0, 0.00765596, 0, 1.41421, -0.00765596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00765596, 0
17.9773, 0, 0.00781159, 0, 1.41421, -0.00781159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00781159, 0
17.9852, 0, 0.00797166, 0, 1.41421, -0.00797166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00797166, 0
17.9931, 0, 0.00813622, 0, 1.41421, -0.00813622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00813622, 0
18.001, 0, 0.00830546, 0, 1.41421, -0.00830546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00830546, 0
18.0089, 0, 0.0084796, 0, 1.41421, -0.0084796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0084796, 0
18.0168, 0, 0.00865862, 0, 1.41421, -0.00865862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00865862, 0
18.0247, 0, 0.00884273, 0, 1.41421, -0.00884273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00884273, 0
18.0326, 0, 0.00903215, 0, 1.41421, -0.00903215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00903215, 0
18.0405, 0, 0.00922692, 0, 1.41421, -0.00922692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00922692, 0
18.0484, 0, 0.00942731, 0, 1.41421, -0.00942731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00942731, 0
18.0563, 0, 0.00963341, 0, 1.41421, -0.00963341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00963341, 0
18.0642, 0, 0.00984534, 0, 1.41421, -0.00984534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00984534, 0
18.0721, 0, 0.0100633, 0, 1.41421, -0.0100633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100633, 0
18.08, 0, 0.0102876, 0, 1.41421, -0.0102876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102876, 0
18.0879, 0, 0.0105182, 0, 1.41421, -0.0105182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105182, 0
18.0958, 0, 0.0107553, 0, 1.41421, -0.0107553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107553, 0
18.1037, 0, 0.0109991, 0, 1.41421, -0.0109991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109991, 0
18.1116, 0, 0.0112499, 0, 1.41421, -0.0112499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112499, 0
18.1195, 0, 0.0115076, 0, 1.41421, -0.0115076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115076, 0
18.1274, 0.653122, 0.0117728, 0, 1.62884, 0.641349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117728, 0
18.1353, 0.346878, 0.0120453, 0, 1.53195, 0.334833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0120453, 0
18.1432, 0, 0.0123254, 0, 1.41421, -0.0123254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0123254, 0
18.1511, 0, 0.0126135, 0, 1.41421, -0.0126135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0126135, 0
18.159, 0, 0.0129095, 0, 1.41421, -0.0129095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0129095, 0
18.1669, 0, 0.0132139, 0, 1.41421, -0.0132139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132139, 0
18.1748, 0, 0.0135266, 0, 1.41421, -0.0135266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0135266, 0
18.1827, 0, 0.013848, 0, 1.41421, -0.013848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013848, 0
18.1906, 0, 0.0141784, 0, 1.41421, -0.0141784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0141784, 0
18.1985, 0, 0.0145179, 0, 1.41421, -0.0145179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0145179, 0
18.2064, 0, 0.0148668, 0, 1.41421, -0.0148668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0148668, 0
18.2143, 0, 0.0152254, 0, 1.41421, -0.0152254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0152254, 0
18.2222, 0, 0.0155938, 0, 1.41421, -0.0155938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155938, 0
18.2301, 0, 0.0159724, 0, 1.41421, -0.0159724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0159724, 0
18.238, 0, 0.0163614, 0, 1.41421, -0.0163614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0163614, 0
18.2459, 0, 0.0167611, 0, 1.41421, -0.0167611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0167611, 0
18.2538, 0, 0.0171716, 0, 1.41421, -0.0171716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0171716, 0
18.2617, 0, 0.0175934, 0, 1.41421, -0.0175934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0175934, 0
18.2696, 0, 0.0180265, 0, 1.41421, -0.0180265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0180265, 0
18.2775, 0, 0.0184712, 0, 1.41421, -0.0184712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0184712, 0
18.2854, 0, 0.0189281, 0, 1.41421, -0.0189281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0189281, 0
18.2933, 0, 0.0193969, 0, 1.41421, -0.0193969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0193969, 0
18.3012, 0, 0.0198782, 0, 1.41421, -0.0198782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0198782, 0
18.3091, 0, 0.0203723, 0, 1.41421, -0.0203723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0203723, 0
18.317, 0, 0.0208793, 0, 1.41421, -0.0208793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0208793, 0
18.3249, 0, 0.0213996, 0, 1.41421, -0.0213996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0213996, 0
18.3328, 0, 0.0219335, 0, 1.41421, -0.0219335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0219335, 0
18.3407, 0, 0.0224811, 0, 1.41421, -0.0224811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0224811, 0
18.3486, 0, 0.023043, 0, 1.41421, -0.023043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.023043, 0
18.3565, 0, 0.0236195, 0, 1.41421, -0.0236195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0236195, 0
18.3644, 0, 0.024211, 0, 1.41421, -0.024211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024211, 0
18.3723, 0, 0.0248177, 0, 1.41421, -0.0248177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0248177, 0
18.3802, 0, 0.0254402, 0, 1.41421, -0.0254402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0254402, 0
18.3881, 0, 0.0260787, 0, 1.41421, -0.0260787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0260787, 0
18.396, 0, 0.0267339, 0, 1.41421, -0.0267339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0267339, 0
18.4039, 0, 0.0274062, 0, 1.41421, -0.0274062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274062, 0
18.4118, 0, 0.0280958, 0, 1.41421, -0.0280958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0280958, 0
18.4197, 0, 0.0288034, 0, 1.41421, -0.0288034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0288034, 0
18.4276, 0, 0.0295292, 0, 1.41421, -0.0295292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0295292, 0
18.4355, 0, 0.0302738, 0, 1.41421, -0.0302738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0302738, 0
18.4434, 0, 0.0310378, 0, 1.41421, -0.0310378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0310378, 0
