   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_84.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.593901, 0, 0.000249802, 4.00136e-05, 1.41421, -0.000249802, 4.03349e-05, 4.00136e-05, 4.00147e-05, 4.00174e-05, 4.00224e-05, 4.00479e-05, 4.24139e-05, 4.00369e-05, 4.14697e-05, 4.09714e-05, 4.02866e-05, 0.000212881, 4.01239e-05, 4.0017e-05, 4.00533e-05, 4.0591e-05, 4.00139e-05, 6.90605e-05, 4.00136e-05, 4.00136e-05, 4.16773e-05
0.601774, 0, 0.00039671, 6.57916e-05, 1.41421, -0.00039671, 6.63113e-05, 6.57916e-05, 6.57933e-05, 6.57978e-05, 6.58058e-05, 6.5847e-05, 6.96746e-05, 6.58293e-05, 6.83706e-05, 6.7341e-05, 6.62332e-05, 0.000345442, 6.59293e-05, 6.57971e-05, 6.58464e-05, 6.6572e-05, 6.5792e-05, 0.000104303, 6.57916e-05, 6.57916e-05, 6.8483e-05
0.609646, 0, 0.000623357, 0.000106373, 1.41421, -0.000623357, 0.000107199, 0.000106373, 0.000106375, 0.000106382, 0.000106395, 0.000106461, 0.00011255, 0.000106433, 0.000110875, 0.000108837, 0.000107075, 0.000551265, 0.000106544, 0.000106381, 0.000106448, 0.000107423, 0.000106373, 0.00015802, 0.000106373, 0.000106373, 0.000110654
0.617519, 0, 0.000967655, 0.000169133, 1.41421, -0.000967655, 0.000170427, 0.000169133, 0.000169138, 0.000169149, 0.000169169, 0.000169271, 0.000178799, 0.000169227, 0.000176877, 0.00017299, 0.000170233, 0.000865247, 0.000169346, 0.000169147, 0.000169237, 0.000170543, 0.000169134, 0.000239156, 0.000169133, 0.000169133, 0.000175833
0.625391, 0, 0.00148238, 0.000264494, 1.41421, -0.00148238, 0.000266485, 0.000264494, 0.0002645, 0.000264517, 0.000264548, 0.000264706, 0.00027937, 0.000264638, 0.000277617, 0.000270429, 0.000266185, 0.00133586, 0.000264758, 0.000264515, 0.000264635, 0.00026638, 0.000264495, 0.000360328, 0.000264494, 0.000264494, 0.000274805
0.633264, 0, 0.00223942, 0.000406849, 1.41421, -0.00223942, 0.000409864, 0.000406849, 0.000406859, 0.000406885, 0.000406931, 0.000407171, 0.000429372, 0.000407068, 0.000428757, 0.000415836, 0.00040941, 0.00202896, 0.000407176, 0.000406881, 0.000407042, 0.000409365, 0.000406852, 0.000538973, 0.000406849, 0.000406849, 0.000422461
0.641136, 0, 0.00333458, 0.000615647, 1.41421, -0.00333458, 0.000620137, 0.000615647, 0.000615661, 0.0006157, 0.000615769, 0.000616126, 0.000649198, 0.000615973, 0.000651664, 0.000629034, 0.000619462, 0.00303197, 0.00061605, 0.000615695, 0.000615909, 0.000618996, 0.00061565, 0.000798682, 0.000615647, 0.000615647, 0.000638903
0.649009, 0, 0.00489267, 0.000916567, 1.41421, -0.00489267, 0.000923149, 0.000916567, 0.000916588, 0.000916645, 0.000916746, 0.000917269, 0.000965745, 0.000917044, 0.000974878, 0.000936189, 0.00092216, 0.00445834, 0.000917064, 0.000916637, 0.000916921, 0.000921015, 0.000916572, 0.0011707, 0.000916567, 0.000916567, 0.000950656
0.656881, 0.985982, 0.00707254, 0.00134271, 1.728, 0.97891, 0.00135221, 0.00134271, 0.00134274, 0.00134282, 0.00134297, 0.00134372, 0.00141365, 0.0013434, 0.00143566, 0.00137102, 0.00135078, 0.00645167, 0.00134332, 0.00134281, 0.00134319, 0.0013486, 0.00134272, 0.00169546, 0.00134271, 0.00134271, 0.00139189
0.664754, 0.0140178, 0.0100716, 0.00193573, 1.41916, 0.00394618, 0.0019492, 0.00193573, 0.00193577, 0.00193589, 0.00193609, 0.00193716, 0.00203644, 0.0019367, 0.00208159, 0.00197591, 0.00194718, 0.0091893, 0.00193648, 0.00193587, 0.00193637, 0.00194351, 0.00193574, 0.00242417, 0.00193573, 0.00193573, 0.00200554
0.672626, 0, 0.014129, 0.00274667, 1.41421, -0.014129, 0.00276551, 0.00274667, 0.00274673, 0.0027469, 0.00274719, 0.00274868, 0.00288744, 0.00274804, 0.00297199, 0.00280284, 0.00276268, 0.0128845, 0.00274759, 0.00274687, 0.00274754, 0.00275693, 0.00274669, 0.00342011, 0.00274667, 0.00274667, 0.00284426
0.680499, 0, 0.0195272, 0.0038365, 1.41421, -0.0195272, 0.00386242, 0.0038365, 0.00383658, 0.0038368, 0.0038372, 0.00383926, 0.00403019, 0.00383838, 0.00417907, 0.00391378, 0.00385852, 0.0177865, 0.00383762, 0.00383677, 0.00383765, 0.00384995, 0.00383652, 0.00475971, 0.0038365, 0.0038365, 0.00397079
0.688371, 0, 0.0265906, 0.00527585, 1.41421, -0.0265906, 0.00531097, 0.00527585, 0.00527596, 0.00527626, 0.0052768, 0.00527959, 0.00553831, 0.00527839, 0.00578845, 0.00538057, 0.00530569, 0.0241781, 0.00527721, 0.00527622, 0.00527738, 0.00529341, 0.00527587, 0.00653298, 0.00527585, 0.00527585, 0.00545783
0.696244, 0, 0.0356809, 0.00714417, 1.41421, -0.0356809, 0.00719105, 0.00714417, 0.00714432, 0.00714473, 0.00714545, 0.00714917, 0.00749443, 0.00714757, 0.00789899, 0.00728392, 0.007184, 0.0323699, 0.00714582, 0.00714467, 0.00714621, 0.00716697, 0.00714421, 0.00884338, 0.00714417, 0.00714417, 0.00738706
0.704116, 0, 0.0471886, 0.00952769, 1.41421, -0.0471886, 0.00958931, 0.00952769, 0.00952788, 0.00952842, 0.00952936, 0.00953426, 0.00998815, 0.00953215, 0.0106214, 0.0097114, 0.00958005, 0.0426899, 0.00952968, 0.00952834, 0.00953038, 0.00955708, 0.00952773, 0.0118067, 0.00952769, 0.00952769, 0.00984705
0.711989, 0, 0.0615203, 0.0125164, 1.41421, -0.0615203, 0.0125962, 0.0125164, 0.0125166, 0.0125173, 0.0125185, 0.0125249, 0.0131128, 0.0125221, 0.0140757, 0.0127543, 0.0125842, 0.05547, 0.0125187, 0.0125172, 0.0125199, 0.012554, 0.0125164, 0.0155494, 0.0125164, 0.0125164, 0.0129301
0.719861, 0.966691, 0.0790826, 0.0161997, 1.72241, 0.887608, 0.0163016, 0.0161997, 0.0162001, 0.0162009, 0.0162025, 0.0162106, 0.016961, 0.0162071, 0.0183873, 0.0165035, 0.0162863, 0.0710283, 0.0162026, 0.0162008, 0.0162044, 0.0162474, 0.0161998, 0.0202058, 0.0161997, 0.0161997, 0.0167281
0.727733, 0.997599, 0.100262, 0.0206618, 1.73136, 0.897337, 0.0207899, 0.0206618, 0.0206622, 0.0206633, 0.0206652, 0.0206754, 0.0216196, 0.020671, 0.0236811, 0.0210439, 0.0207707, 0.089648, 0.0206651, 0.0206631, 0.0206678, 0.0207217, 0.0206618, 0.0259149, 0.0206618, 0.0206618, 0.0213268
0.735606, 0.0357104, 0.125404, 0.0259749, 1.42678, -0.0896938, 0.0261339, 0.0259749, 0.0259754, 0.0259768, 0.0259792, 0.0259919, 0.0271632, 0.0259864, 0.0300751, 0.026449, 0.02611, 0.111556, 0.0259789, 0.0259766, 0.0259828, 0.0260494, 0.025975, 0.0328176, 0.0259749, 0.0259749, 0.0268004
0.743479, 0, 0.154791, 0.0321937, 1.41421, -0.154791, 0.0323883, 0.0321937, 0.0321943, 0.032196, 0.032199, 0.0322145, 0.0336476, 0.0322078, 0.0376716, 0.0327737, 0.0323591, 0.136898, 0.0321984, 0.0321958, 0.0322039, 0.0322854, 0.0321939, 0.0410529, 0.0321937, 0.0321937, 0.0332046
0.751351, 0, 0.188623, 0.0393486, 1.41421, -0.188623, 0.0395835, 0.0393486, 0.0393494, 0.0393514, 0.039355, 0.0393737, 0.0411033, 0.0393656, 0.0465488, 0.0400486, 0.0395482, 0.16572, 0.039354, 0.0393512, 0.0393617, 0.03946, 0.0393488, 0.0507562, 0.0393486, 0.0393486, 0.04057
0.759224, 0, 0.226997, 0.0474404, 1.41421, -0.226997, 0.0477201, 0.0474404, 0.0474413, 0.0474437, 0.047448, 0.0474702, 0.0495302, 0.0474607, 0.0567513, 0.048274, 0.047678, 0.197949, 0.0474466, 0.0474435, 0.047457, 0.047574, 0.0474406, 0.0620584, 0.0474404, 0.0474404, 0.0488972
0.767096, 0, 0.269905, 0.0564358, 1.41421, -0.269905, 0.0567646, 0.0564358, 0.0564368, 0.0564397, 0.0564447, 0.0564708, 0.0588927, 0.0564596, 0.0682812, 0.0574158, 0.0567152, 0.233385, 0.0564428, 0.0564394, 0.0564569, 0.056594, 0.056436, 0.0750862, 0.0564358, 0.0564358, 0.0581519
0.774968, 1.89965, 0.317222, 0.0662652, 1.97475, 1.58242, 0.0666469, 0.0662652, 0.0662664, 0.0662697, 0.0662756, 0.0663059, 0.0691176, 0.0662929, 0.0810913, 0.0674029, 0.0665896, 0.271694, 0.0662732, 0.0662695, 0.0662919, 0.0664501, 0.0662655, 0.0899645, 0.0662652, 0.0662652, 0.0682629
0.782841, 0.100354, 0.368715, 0.0768226, 1.44926, -0.268361, 0.0772604, 0.0768226, 0.076824, 0.0768278, 0.0768345, 0.0768693, 0.0800939, 0.0768543, 0.0950795, 0.0781273, 0.0771946, 0.312418, 0.0768315, 0.0768277, 0.0768561, 0.0770358, 0.0768229, 0.106821, 0.0768226, 0.0768226, 0.0791218
0.790713, 1, 0.424055, 0.0879675, 1.73205, 0.575945, 0.0884637, 0.0879675, 0.0879691, 0.0879734, 0.087981, 0.0880204, 0.0916751, 0.0880035, 0.110086, 0.0894461, 0.0883891, 0.354985, 0.0879774, 0.0879735, 0.0880094, 0.0882098, 0.0879679, 0.125787, 0.0879675, 0.0879675, 0.0905857
0.798586, 0.942581, 0.482835, 0.0995301, 1.7154, 0.459747, 0.100086, 0.0995301, 0.0995318, 0.0995366, 0.0995452, 0.0995893, 0.103685, 0.0995703, 0.125894, 0.101187, 0.100002, 0.398737, 0.0995409, 0.099537, 0.0995823, 0.0998015, 0.0995305, 0.147007, 0.0995301, 0.0995301, 0.102482
0.806458, 0.0574186, 0.544592, 0.111318, 1.43437, -0.487173, 0.111934, 0.111318, 0.11132, 0.111325, 0.111335, 0.111384, 0.115923, 0.111363, 0.142236, 0.113154, 0.111842, 0.442956, 0.11133, 0.111326, 0.111383, 0.111618, 0.111318, 0.170634, 0.111318, 0.111318, 0.114617
0.814331, 0, 0.608831, 0.123126, 1.41421, -0.608831, 0.123802, 0.123126, 0.123128, 0.123134, 0.123144, 0.123198, 0.128177, 0.123175, 0.158801, 0.125139, 0.1237, 0.486899, 0.123138, 0.123135, 0.123206, 0.123452, 0.123126, 0.19683, 0.123126, 0.123126, 0.126783
0.822203, 0, 0.675049, 0.134743, 1.41421, -0.675049, 0.135477, 0.134743, 0.134745, 0.134752, 0.134763, 0.134821, 0.140229, 0.134796, 0.175247, 0.13693, 0.135367, 0.529837, 0.134757, 0.134754, 0.134843, 0.135093, 0.134744, 0.225755, 0.134743, 0.134743, 0.138772
0.830076, 0, 0.742751, 0.145968, 1.41421, -0.742751, 0.146758, 0.145968, 0.145971, 0.145978, 0.14599, 0.146052, 0.151871, 0.146026, 0.191218, 0.14832, 0.14664, 0.571087, 0.145983, 0.145982, 0.146091, 0.146338, 0.145969, 0.257556, 0.145968, 0.145968, 0.150383
0.837948, 1, 0.811456, 0.156614, 1.73205, 0.188544, 0.157457, 0.156614, 0.156617, 0.156624, 0.156637, 0.156704, 0.16291, 0.156675, 0.206356, 0.159123, 0.15733, 0.610047, 0.15663, 0.15663, 0.156766, 0.157, 0.156615, 0.292342, 0.156614, 0.156614, 0.161436
0.845821, 0.928115, 0.880696, 0.16652, 1.71117, 0.0474192, 0.167411, 0.16652, 0.166522, 0.16653, 0.166544, 0.166615, 0.17318, 0.166584, 0.220328, 0.169172, 0.167277, 0.646217, 0.166535, 0.166539, 0.166707, 0.166915, 0.16652, 0.330155, 0.16652, 0.16652, 0.171777
0.853693, 1.07188, 0.950008, 0.175553, 1.75268, 0.121877, 0.176489, 0.175553, 0.175556, 0.175564, 0.175579, 0.175653, 0.182547, 0.175621, 0.232835, 0.178338, 0.176349, 0.679218, 0.17557, 0.175577, 0.175784, 0.175954, 0.175554, 0.370938, 0.175553, 0.175553, 0.18129
0.861566, 1, 1.01891, 0.183621, 1.73205, -0.018914, 0.184597, 0.183621, 0.183624, 0.183632, 0.183647, 0.183725, 0.190913, 0.183691, 0.243635, 0.186523, 0.18445, 0.708801, 0.183638, 0.183649, 0.183904, 0.18402, 0.183621, 0.414497, 0.183621, 0.183621, 0.189899
0.869438, 1, 1.0869, 0.190664, 1.73205, -0.0868979, 0.191675, 0.190664, 0.190667, 0.190676, 0.190691, 0.190771, 0.19822, 0.190737, 0.252548, 0.19367, 0.191523, 0.734847, 0.190681, 0.190699, 0.19101, 0.191056, 0.190664, 0.460471, 0.190664, 0.190664, 0.197574
0.877311, 0.918473, 1.15338, 0.196661, 1.70835, -0.234911, 0.197703, 0.196661, 0.196664, 0.196673, 0.196689, 0.196772, 0.204446, 0.196736, 0.259471, 0.199757, 0.197546, 0.757356, 0.196678, 0.196704, 0.197084, 0.197041, 0.196661, 0.508305, 0.196661, 0.196661, 0.204328
0.885183, 0.0815269, 1.21772, 0.201624, 1.44275, -1.13619, 0.202693, 0.201624, 0.201627, 0.201636, 0.201653, 0.201738, 0.209605, 0.201701, 0.26438, 0.204797, 0.202531, 0.776437, 0.201641, 0.201677, 0.202138, 0.201988, 0.201625, 0.557235, 0.201624, 0.201624, 0.21022
0.893056, 0.913648, 1.27916, 0.205595, 1.70694, -0.365509, 0.206687, 0.205595, 0.205598, 0.205607, 0.205624, 0.205711, 0.213741, 0.205674, 0.267326, 0.208832, 0.206521, 0.792284, 0.205612, 0.20566, 0.206216, 0.205938, 0.205595, 0.606291, 0.205595, 0.205595, 0.215349
0.900928, 2.9976, 1.33688, 0.208638, 2.23553, 1.66072, 0.20975, 0.208638, 0.208641, 0.208651, 0.208668, 0.208756, 0.216921, 0.208718, 0.268429, 0.211928, 0.20958, 0.805158, 0.208655, 0.208719, 0.209383, 0.208958, 0.208639, 0.654321, 0.208638, 0.208638, 0.219853
0.908801, 0.997584, 1.39002, 0.210836, 1.73135, -0.392432, 0.211965, 0.210836, 0.21084, 0.21085, 0.210867, 0.210956, 0.21923, 0.210918, 0.267871, 0.214169, 0.211791, 0.815363, 0.210853, 0.210936, 0.211723, 0.211131, 0.210837, 0.700031, 0.210836, 0.210836, 0.223904
0.916673, 2.9976, 1.43766, 0.212284, 2.23553, 1.55994, 0.213428, 0.212284, 0.212288, 0.212298, 0.212315, 0.212405, 0.220767, 0.212366, 0.265878, 0.21565, 0.213249, 0.823228, 0.212301, 0.212406, 0.213329, 0.212552, 0.212285, 0.742046, 0.212284, 0.212284, 0.227703
0.924546, 0.0935704, 1.47897, 0.21308, 1.44692, -1.3854, 0.214238, 0.21308, 0.213084, 0.213094, 0.213111, 0.213202, 0.221633, 0.213163, 0.262707, 0.216473, 0.214053, 0.829087, 0.213096, 0.213229, 0.214299, 0.213321, 0.213081, 0.778986, 0.21308, 0.21308, 0.231473
0.932418, 0, 1.51317, 0.213325, 1.41421, -1.51317, 0.214496, 0.213325, 0.213329, 0.213339, 0.213356, 0.213448, 0.221933, 0.213408, 0.25863, 0.216737, 0.214304, 0.833261, 0.213341, 0.213504, 0.214732, 0.213539, 0.213326, 0.809557, 0.213325, 0.213325, 0.235456
0.940291, 0.899188, 1.53969, 0.213115, 1.7027, -0.6405, 0.2143, 0.213115, 0.213118, 0.213128, 0.213146, 0.213238, 0.221764, 0.213198, 0.253915, 0.216542, 0.214098, 0.836053, 0.21313, 0.21333, 0.21472, 0.213303, 0.213115, 0.83263, 0.213115, 0.213115, 0.239906
0.948163, 0.100812, 1.55816, 0.212539, 1.44942, -1.45735, 0.213742, 0.212539, 0.212543, 0.212553, 0.212571, 0.212663, 0.22122, 0.212623, 0.248817, 0.215977, 0.213526, 0.837734, 0.212554, 0.212797, 0.214348, 0.212704, 0.21254, 0.847335, 0.212539, 0.212539, 0.245076
0.956036, 0, 1.5685, 0.21168, 1.41421, -1.5685, 0.212904, 0.21168, 0.211683, 0.211693, 0.211711, 0.211804, 0.220384, 0.211764, 0.243566, 0.215126, 0.212669, 0.838543, 0.211694, 0.211987, 0.213694, 0.211823, 0.21168, 0.853115, 0.21168, 0.21168, 0.251213
0.963908, 5.56785, 1.57094, 0.210607, 2.75097, 3.99691, 0.21186, 0.210607, 0.210611, 0.210621, 0.210639, 0.210732, 0.219328, 0.210692, 0.238355, 0.214059, 0.211599, 0.838686, 0.210622, 0.210972, 0.212821, 0.210731, 0.210608, 0.849785, 0.210607, 0.210607, 0.258545
0.971781, 2.43215, 1.56601, 0.209384, 2.10527, 0.866138, 0.210673, 0.209384, 0.209387, 0.209397, 0.209415, 0.209508, 0.218117, 0.209468, 0.233343, 0.212839, 0.210377, 0.838331, 0.209398, 0.209815, 0.211783, 0.209489, 0.209384, 0.837544, 0.209384, 0.209384, 0.267264
0.979653, 1.88714, 1.55454, 0.208059, 1.97158, 0.332598, 0.209398, 0.208059, 0.208063, 0.208073, 0.208091, 0.208184, 0.216801, 0.208144, 0.228646, 0.211517, 0.209053, 0.837615, 0.208073, 0.208571, 0.210627, 0.208149, 0.20806, 0.816968, 0.208059, 0.208059, 0.277514
0.987526, 0.112861, 1.53759, 0.206676, 1.45357, -1.42473, 0.20808, 0.206675, 0.206679, 0.20669, 0.206707, 0.2068, 0.215423, 0.206761, 0.224343, 0.210135, 0.20767, 0.836648, 0.20669, 0.207285, 0.209385, 0.206753, 0.206677, 0.788976, 0.206676, 0.206676, 0.289373
0.995398, 0, 1.51639, 0.205266, 1.41421, -1.51639, 0.206759, 0.205266, 0.20527, 0.20528, 0.205298, 0.205391, 0.214018, 0.205351, 0.220477, 0.208726, 0.206261, 0.835514, 0.205281, 0.205999, 0.208087, 0.205332, 0.205267, 0.754771, 0.205266, 0.205266, 0.302836
1.00327, 0.879911, 1.49227, 0.203856, 1.69703, -0.612361, 0.205468, 0.203855, 0.20386, 0.20387, 0.203888, 0.203981, 0.21261, 0.203941, 0.217061, 0.207316, 0.204851, 0.834273, 0.203871, 0.204749, 0.206754, 0.203912, 0.203857, 0.715758, 0.203856, 0.203856, 0.317804
1.01114, 3.75258, 1.46654, 0.202464, 2.39845, 2.28604, 0.204233, 0.202463, 0.202467, 0.202478, 0.202496, 0.202589, 0.21122, 0.202549, 0.214083, 0.205924, 0.203459, 0.83297, 0.20248, 0.203572, 0.2054, 0.202511, 0.202465, 0.673456, 0.202464, 0.202464, 0.334075
1.01902, 0.367507, 1.44043, 0.201103, 1.53867, -1.07292, 0.20308, 0.201102, 0.201107, 0.201117, 0.201135, 0.201228, 0.209861, 0.201188, 0.211512, 0.204564, 0.202099, 0.831633, 0.201122, 0.202508, 0.204038, 0.201144, 0.201104, 0.629413, 0.201103, 0.201103, 0.351335
1.02689, 1.87268, 1.415, 0.199783, 1.96791, 0.457672, 0.202031, 0.199782, 0.199787, 0.199797, 0.199815, 0.199908, 0.208541, 0.199868, 0.209303, 0.203243, 0.200779, 0.830276, 0.199804, 0.201605, 0.202678, 0.199818, 0.199784, 0.58511, 0.199783, 0.199783, 0.369167
1.03476, 2.12732, 1.39111, 0.198507, 2.03158, 0.736214, 0.20111, 0.198506, 0.198511, 0.198521, 0.198539, 0.198632, 0.207266, 0.198592, 0.207403, 0.201968, 0.199503, 0.828904, 0.198532, 0.200927, 0.201327, 0.198537, 0.198508, 0.541895, 0.198507, 0.198507, 0.387061
1.04263, 1.73572, 1.36935, 0.197279, 1.9328, 0.366364, 0.200338, 0.197277, 0.197282, 0.197292, 0.19731, 0.197403, 0.206037, 0.197363, 0.205755, 0.200739, 0.198275, 0.82751, 0.197307, 0.200554, 0.199989, 0.197304, 0.197279, 0.500919, 0.197279, 0.197279, 0.404432
1.05051, 3.72601, 1.3501, 0.196095, 2.39291, 2.37591, 0.19974, 0.196092, 0.196098, 0.196109, 0.196127, 0.19622, 0.204854, 0.19618, 0.204302, 0.199555, 0.197091, 0.826079, 0.196129, 0.200596, 0.198668, 0.196117, 0.196096, 0.463102, 0.196095, 0.196095, 0.420653
1.05838, 0.538273, 1.3335, 0.194952, 1.5932, -0.795224, 0.199339, 0.194949, 0.194956, 0.194966, 0.194984, 0.195077, 0.203711, 0.195037, 0.202987, 0.198412, 0.195948, 0.824587, 0.194993, 0.2012, 0.197366, 0.194971, 0.194953, 0.429112, 0.194952, 0.194952, 0.435084
1.06625, 0, 1.31952, 0.193844, 1.41421, -1.31952, 0.199161, 0.19384, 0.193848, 0.193858, 0.193876, 0.193969, 0.202604, 0.193929, 0.201761, 0.197304, 0.194841, 0.823002, 0.193894, 0.202554, 0.196083, 0.193861, 0.193845, 0.399366, 0.193844, 0.193844, 0.447116
1.07412, 0, 1.30803, 0.192764, 1.41421, -1.30803, 0.19923, 0.192758, 0.192768, 0.192778, 0.192796, 0.192889, 0.201523, 0.192849, 0.200577, 0.196224, 0.19376, 0.821286, 0.192825, 0.2049, 0.194817, 0.192778, 0.192765, 0.374046, 0.192764, 0.192764, 0.456205
1.082, 1.71159, 1.29886, 0.1917, 1.92655, 0.412725, 0.199569, 0.191693, 0.191704, 0.191714, 0.191732, 0.191825, 0.200459, 0.191785, 0.199396, 0.19516, 0.192696, 0.819393, 0.191776, 0.208539, 0.193564, 0.191712, 0.191701, 0.353126, 0.1917, 0.1917, 0.461911
1.08987, 1.28841, 1.29187, 0.190641, 1.8134, -0.00346029, 0.200196, 0.190632, 0.190644, 0.190654, 0.190672, 0.190766, 0.1994, 0.190726, 0.198186, 0.1941, 0.191637, 0.817271, 0.190735, 0.21383, 0.192317, 0.190651, 0.190641, 0.336412, 0.190641, 0.190641, 0.463926
1.09774, 0, 1.28701, 0.189571, 1.41421, -1.28701, 0.201123, 0.18956, 0.189575, 0.189585, 0.189603, 0.189696, 0.198331, 0.189656, 0.19692, 0.193031, 0.190567, 0.814864, 0.189689, 0.221196, 0.191066, 0.18958, 0.189572, 0.323573, 0.189571, 0.189571, 0.462098
1.10561, 2, 1.28435, 0.188476, 2, 0.715652, 0.20235, 0.188462, 0.18848, 0.18849, 0.188508, 0.188601, 0.197235, 0.188561, 0.195574, 0.191936, 0.189472, 0.812118, 0.188623, 0.231107, 0.189797, 0.188484, 0.188477, 0.31419, 0.188476, 0.188476, 0.456439
1.11349, 4.84615, 1.28409, 0.187337, 2.61651, 3.56205, 0.203863, 0.187318, 0.18734, 0.18735, 0.187368, 0.187461, 0.196096, 0.187421, 0.194132, 0.190796, 0.188333, 0.808978, 0.18752, 0.244071, 0.188497, 0.187343, 0.187337, 0.307786, 0.187337, 0.187337, 0.447121
1.12136, 1.15385, 1.2866, 0.186133, 1.77591, -0.132747, 0.205632, 0.18611, 0.186137, 0.186147, 0.186165, 0.186258, 0.194892, 0.186218, 0.192578, 0.189593, 0.187129, 0.805398, 0.186362, 0.260606, 0.187145, 0.186139, 0.186134, 0.303862, 0.186133, 0.186133, 0.434468
1.12923, 1, 1.29232, 0.184843, 1.73205, -0.292317, 0.207604, 0.184814, 0.184847, 0.184857, 0.184875, 0.184968, 0.193602, 0.184928, 0.190901, 0.188303, 0.185839, 0.80134, 0.185129, 0.281198, 0.185722, 0.184848, 0.184844, 0.301918, 0.184843, 0.184843, 0.418926
1.1371, 0, 1.30174, 0.183444, 1.41421, -1.30174, 0.209707, 0.183408, 0.183448, 0.183458, 0.183476, 0.183569, 0.192204, 0.183529, 0.189087, 0.186904, 0.18444, 0.796789, 0.183801, 0.306267, 0.184204, 0.183449, 0.183445, 0.301479, 0.183444, 0.183444, 0.401035
1.14498, 1.8365, 1.31533, 0.181913, 1.9587, 0.521166, 0.211843, 0.181867, 0.181916, 0.181926, 0.181944, 0.182037, 0.190672, 0.181997, 0.187126, 0.185372, 0.182909, 0.791753, 0.182355, 0.336105, 0.182567, 0.181916, 0.181913, 0.302102, 0.181913, 0.181913, 0.381389
1.15285, 1.83172, 1.33346, 0.180223, 1.95748, 0.498256, 0.213897, 0.180167, 0.180227, 0.180237, 0.180255, 0.180348, 0.188983, 0.180308, 0.185005, 0.183683, 0.181219, 0.786274, 0.180771, 0.370823, 0.180786, 0.180226, 0.180224, 0.303387, 0.180223, 0.180223, 0.360603
1.16072, 1.33178, 1.3563, 0.178352, 1.82532, -0.0245196, 0.215733, 0.178283, 0.178356, 0.178366, 0.178384, 0.178477, 0.187111, 0.178437, 0.182712, 0.181812, 0.179348, 0.780434, 0.179026, 0.410298, 0.178834, 0.178355, 0.178353, 0.304981, 0.178352, 0.178352, 0.339271
1.16859, 0.829278, 1.38378, 0.176275, 1.68205, -0.554505, 0.217205, 0.17619, 0.176279, 0.176289, 0.176307, 0.1764, 0.185034, 0.17636, 0.180233, 0.179735, 0.177271, 0.774367, 0.177099, 0.454125, 0.176688, 0.176277, 0.176276, 0.306574, 0.176275, 0.176275, 0.317939
1.17647, 3.82445, 1.41552, 0.173971, 2.41339, 2.40892, 0.218163, 0.173867, 0.173975, 0.173985, 0.174003, 0.174096, 0.182731, 0.174056, 0.177555, 0.177431, 0.174967, 0.768265, 0.174972, 0.501581, 0.174325, 0.173973, 0.173972, 0.307904, 0.173971, 0.173971, 0.297077
1.18434, 2.99517, 1.45082, 0.171421, 2.23499, 1.54435, 0.21846, 0.171294, 0.171425, 0.171435, 0.171453, 0.171546, 0.18018, 0.171506, 0.174663, 0.174881, 0.172417, 0.76239, 0.172627, 0.551618, 0.171723, 0.171423, 0.171422, 0.308744, 0.171421, 0.171421, 0.277067
1.19221, 1.17316, 1.48869, 0.168609, 1.78134, -0.315527, 0.217962, 0.168454, 0.168613, 0.168623, 0.168641, 0.168734, 0.177369, 0.168694, 0.171547, 0.172069, 0.169605, 0.757077, 0.17005, 0.602874, 0.168868, 0.168611, 0.16861, 0.308908, 0.168609, 0.168609, 0.258193
1.20008, 1.17794, 1.52787, 0.165525, 1.78268, -0.349931, 0.216559, 0.165337, 0.165529, 0.165539, 0.165557, 0.16565, 0.174285, 0.16561, 0.168197, 0.168985, 0.166521, 0.752747, 0.167231, 0.653715, 0.165746, 0.165527, 0.165526, 0.308241, 0.165525, 0.165525, 0.24064
1.20796, 0, 1.56697, 0.162164, 1.41421, -1.56697, 0.21417, 0.161937, 0.162168, 0.162178, 0.162196, 0.162289, 0.170923, 0.162249, 0.164607, 0.165624, 0.16316, 0.74991, 0.164165, 0.702312, 0.162353, 0.162165, 0.162165, 0.306623, 0.162164, 0.162164, 0.224505
1.21583, 1.81481, 1.60453, 0.158527, 1.95315, 0.210287, 0.210754, 0.158253, 0.158531, 0.158541, 0.158559, 0.158652, 0.167286, 0.158612, 0.160778, 0.161987, 0.159523, 0.749171, 0.160853, 0.746733, 0.158688, 0.158528, 0.158528, 0.30396, 0.158527, 0.158527, 0.209804
1.2237, 1.99758, 1.63919, 0.154623, 1.9994, 0.358396, 0.206306, 0.154293, 0.154626, 0.154636, 0.154654, 0.154748, 0.163382, 0.154707, 0.156715, 0.158082, 0.155619, 0.751235, 0.157301, 0.785067, 0.15476, 0.154623, 0.154623, 0.300193, 0.154623, 0.154623, 0.196494
1.23157, 5.1876, 1.66983, 0.150467, 2.68097, 3.51777, 0.20087, 0.150073, 0.15047, 0.150481, 0.150499, 0.150592, 0.159226, 0.150552, 0.15243, 0.153926, 0.151463, 0.756903, 0.153523, 0.815545, 0.150584, 0.150467, 0.150468, 0.295289, 0.150467, 0.150467, 0.184483
