   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_826.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.3695, 0, 0.0850826, 0, 1.41421, -0.0850826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0850826, 0, 0
18.3774, 0, 0.0871973, 0, 1.41421, -0.0871973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0871973, 0, 0
18.3853, 0, 0.0893683, 0, 1.41421, -0.0893683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0893683, 0, 0
18.3932, 0, 0.0915967, 0, 1.41421, -0.0915967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0915967, 0, 0
18.4011, 0, 0.0938836, 0, 1.41421, -0.0938836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0938836, 0, 0
18.409, 0, 0.0962305, 1.5937e-22, 1.41421, -0.0962305, 0, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 1.5937e-22, 0.0962305, 1.5937e-22, 1.5937e-22
18.4169, 0, 0.0986373, 5.85081e-22, 1.41421, -0.0986373, 0, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 5.85081e-22, 0.0986373, 5.85081e-22, 5.85081e-22
18.4248, 0, 0.101104, 1.20766e-21, 1.41421, -0.101104, 0, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 1.20766e-21, 0.101104, 1.20766e-21, 1.20766e-21
18.4327, 0, 0.103634, 2.00826e-21, 1.41421, -0.103634, 0, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 2.00826e-21, 0.103634, 2.00826e-21, 2.00826e-21
18.4406, 0, 0.106225, 3.01136e-21, 1.41421, -0.106225, 0, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 3.01136e-21, 0.106225, 3.01136e-21, 3.01136e-21
18.4485, 0.544621, 0.108878, 4.30664e-21, 1.59519, 0.435743, 0, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 4.30664e-21, 0.108878, 4.30664e-21, 4.30664e-21
18.4563, 0.9975, 0.111592, 5.75874e-21, 1.73133, 0.885908, 0, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 5.75874e-21, 0.111592, 5.75874e-21, 5.75874e-21
18.4642, 0.457879, 0.114366, 7.25695e-21, 1.56776, 0.343513, 0, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 7.25695e-21, 0.114366, 7.25695e-21, 7.25695e-21
18.4721, 0, 0.117199, 8.77052e-21, 1.41421, -0.117199, 0, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 8.77052e-21, 0.117199, 8.77052e-21, 8.77052e-21
18.48, 0, 0.12009, 1.02179e-20, 1.41421, -0.12009, 0, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 1.02179e-20, 0.12009, 1.02179e-20, 1.02179e-20
18.4879, 0.532706, 0.123034, 1.15981e-20, 1.59145, 0.409671, 0, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 1.15981e-20, 0.123034, 1.15981e-20, 1.15981e-20
18.4958, 0.467294, 0.126031, 1.29372e-20, 1.57076, 0.341263, 0, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 1.29372e-20, 0.126031, 1.29372e-20, 1.29372e-20
18.5037, 0, 0.129075, 1.41338e-20, 1.41421, -0.129075, 0, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 1.41338e-20, 0.129075, 1.41338e-20, 1.41338e-20
18.5116, 0, 0.132164, 1.51315e-20, 1.41421, -0.132164, 0, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 1.51315e-20, 0.132164, 1.51315e-20, 1.51315e-20
18.5195, 0.523043, 0.13529, 1.5962e-20, 1.58841, 0.387752, 0, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 1.5962e-20, 0.13529, 1.5962e-20, 1.5962e-20
18.5274, 1.99753, 0.13845, 1.66049e-20, 1.99938, 1.85908, 0, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 1.66049e-20, 0.13845, 1.66049e-20, 1.66049e-20
18.5352, 0.479425, 0.141635, 1.70091e-20, 1.57462, 0.33779, 0, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 1.70091e-20, 0.141635, 1.70091e-20, 1.70091e-20
18.5431, 0, 0.144839, 1.72187e-20, 1.41421, -0.144839, 0, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 1.72187e-20, 0.144839, 1.72187e-20, 1.72187e-20
18.551, 0, 0.148054, 1.72432e-20, 1.41421, -0.148054, 0, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 1.72432e-20, 0.148054, 1.72432e-20, 1.72432e-20
18.5589, 0, 0.151271, 1.71317e-20, 1.41421, -0.151271, 0, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 1.71317e-20, 0.151271, 1.71317e-20, 1.71317e-20
18.5668, 0, 0.154479, 1.69531e-20, 1.41421, -0.154479, 0, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 1.69531e-20, 0.154479, 1.69531e-20, 1.69531e-20
18.5747, 0, 0.157668, 1.66831e-20, 1.41421, -0.157668, 0, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 1.66831e-20, 0.157668, 1.66831e-20, 1.66831e-20
18.5826, 0, 0.160829, 1.62273e-20, 1.41421, -0.160829, 0, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 1.62273e-20, 0.160829, 1.62273e-20, 1.62273e-20
18.5905, 0, 0.163948, 1.56159e-20, 1.41421, -0.163948, 0, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 1.56159e-20, 0.163948, 1.56159e-20, 1.56159e-20
18.5984, 0, 0.167015, 1.49032e-20, 1.41421, -0.167015, 0, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 1.49032e-20, 0.167015, 1.49032e-20, 1.49032e-20
18.6063, 0, 0.170016, 1.4152e-20, 1.41421, -0.170016, 0, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 1.4152e-20, 0.170016, 1.4152e-20, 1.4152e-20
18.6142, 0, 0.172938, 1.33078e-20, 1.41421, -0.172938, 0, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 1.33078e-20, 0.172938, 1.33078e-20, 1.33078e-20
18.622, 1, 0.175768, 1.23349e-20, 1.73205, 0.824232, 0, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 1.23349e-20, 0.175768, 1.23349e-20, 1.23349e-20
18.6299, 0, 0.178494, 1.11948e-20, 1.41421, -0.178494, 0, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 1.11948e-20, 0.178494, 1.11948e-20, 1.11948e-20
18.6378, 0, 0.181101, 9.95226e-21, 1.41421, -0.181101, 0, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 9.95226e-21, 0.181101, 9.95226e-21, 9.95226e-21
18.6457, 0, 0.183576, 8.70915e-21, 1.41421, -0.183576, 0, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 8.70915e-21, 0.183576, 8.70915e-21, 8.70915e-21
18.6536, 0, 0.185905, 7.54894e-21, 1.41421, -0.185905, 0, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 7.54894e-21, 0.185905, 7.54894e-21, 7.54894e-21
18.6615, 0.479683, 0.188077, 6.84126e-21, 1.5747, 0.291606, 0, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 6.84126e-21, 0.188077, 6.84126e-21, 6.84126e-21
18.6694, 1.52032, 0.190077, 6.00023e-21, 1.87625, 1.33024, 0, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 6.00023e-21, 0.190077, 6.00023e-21, 6.00023e-21
18.6773, 0.474727, 0.191895, 5.07855e-21, 1.57313, 0.282833, 0, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 5.07855e-21, 0.191895, 5.07855e-21, 5.07855e-21
18.6852, 0.525273, 0.193518, 4.17232e-21, 1.58911, 0.331755, 0, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 4.17232e-21, 0.193518, 4.17232e-21, 4.17232e-21
18.6931, 0, 0.194935, 3.35508e-21, 1.41421, -0.194935, 0, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 3.35508e-21, 0.194935, 3.35508e-21, 3.35508e-21
18.701, 0, 0.196138, 2.84979e-21, 1.41421, -0.196138, 0, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 2.84979e-21, 0.196138, 2.84979e-21, 2.84979e-21
18.7088, 0, 0.197117, 2.30694e-21, 1.41421, -0.197117, 0, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 2.30694e-21, 0.197117, 2.30694e-21, 2.30694e-21
18.7167, 0.462568, 0.197864, 1.75772e-21, 1.56926, 0.264704, 0, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 1.75772e-21, 0.197864, 1.75772e-21, 1.75772e-21
18.7246, 0.537432, 0.198374, 1.25623e-21, 1.59293, 0.339057, 0, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 1.25623e-21, 0.198374, 1.25623e-21, 1.25623e-21
18.7325, 0, 0.198643, 8.38771e-22, 1.41421, -0.198643, 0, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 8.38771e-22, 0.198643, 8.38771e-22, 8.38771e-22
18.7404, 0, 0.198665, 5.75739e-22, 1.41421, -0.198665, 0, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 5.75739e-22, 0.198665, 5.75739e-22, 5.75739e-22
18.7483, 0, 0.198441, 3.41439e-22, 1.41421, -0.198441, 0, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 3.41439e-22, 0.198441, 3.41439e-22, 3.41439e-22
18.7562, 0, 0.197969, 1.55736e-22, 1.41421, -0.197969, 0, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 1.55736e-22, 0.197969, 1.55736e-22, 1.55736e-22
18.7641, 0, 0.197253, 3.89341e-23, 1.41421, -0.197253, 0, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 3.89341e-23, 0.197253, 3.89341e-23, 3.89341e-23
18.772, 0, 0.196295, 0, 1.41421, -0.196295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.196295, 0, 0
18.7799, 0, 0.195101, 0, 1.41421, -0.195101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.195101, 0, 0
18.7878, 0, 0.193678, 0, 1.41421, -0.193678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193678, 0, 0
18.7956, 0, 0.192036, 0, 1.41421, -0.192036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.192036, 0, 0
18.8035, 0, 0.190183, 0, 1.41421, -0.190183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.190183, 0, 0
18.8114, 0, 0.188132, 0, 1.41421, -0.188132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.188132, 0, 0
18.8193, 0, 0.185896, 1.43172e-16, 1.41421, -0.185896, 0, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 1.43172e-16, 0.185896, 1.43172e-16, 1.43172e-16
18.8272, 0, 0.183488, 5.31026e-16, 1.41421, -0.183488, 0, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 5.31026e-16, 0.183488, 5.31026e-16, 5.31026e-16
18.8351, 0, 0.180924, 1.10785e-15, 1.41421, -0.180924, 0, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 1.10785e-15, 0.180924, 1.10785e-15, 1.10785e-15
18.843, 0, 0.17822, 1.85812e-15, 1.41421, -0.17822, 0, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 1.85812e-15, 0.17822, 1.85812e-15, 1.85812e-15
18.8509, 0, 0.17539, 2.8013e-15, 1.41421, -0.17539, 0, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 2.8013e-15, 0.17539, 2.8013e-15, 2.8013e-15
18.8588, 1, 0.172452, 4.06047e-15, 1.73205, 0.827548, 0, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 4.06047e-15, 0.172452, 4.06047e-15, 4.06047e-15
18.8667, 0, 0.16942, 5.43393e-15, 1.41421, -0.16942, 0, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 5.43393e-15, 0.16942, 5.43393e-15, 5.43393e-15
18.8746, 0, 0.166313, 6.87767e-15, 1.41421, -0.166313, 0, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 6.87767e-15, 0.166313, 6.87767e-15, 6.87767e-15
18.8824, 0, 0.163145, 8.30738e-15, 1.41421, -0.163145, 0, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 8.30738e-15, 0.163145, 8.30738e-15, 8.30738e-15
18.8903, 0, 0.159929, 9.71186e-15, 1.41421, -0.159929, 0, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 9.71186e-15, 0.159929, 9.71186e-15, 9.71186e-15
