   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_149.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.633795, 0, 0.0023894, 0.000430904, 1.41421, -0.0023894, 0.000436956, 0.000430904, 0.000430929, 0.00043097, 0.000435955, 0.000435369, 0.000461104, 0.000438756, 0.000432262, 0.0020329, 0.000431717, 0.000430925, 0.000431274, 0.000579266, 0.000430906, 0.000564589, 0.000430904, 0.000430904, 0.000449083
0.641661, 0, 0.00349973, 0.000644731, 1.41421, -0.00349973, 0.000653646, 0.000644731, 0.000644767, 0.000644827, 0.000652172, 0.000651309, 0.000693674, 0.000656297, 0.000646731, 0.00300474, 0.000645731, 0.000644761, 0.000645229, 0.000841193, 0.000644733, 0.000829366, 0.000644731, 0.000644731, 0.000671512
0.649527, 0, 0.00505973, 0.000949685, 1.41421, -0.00505973, 0.000962617, 0.000949685, 0.000949738, 0.000949826, 0.000960478, 0.000959226, 0.00102782, 0.000966461, 0.000952587, 0.00437272, 0.000950913, 0.000949729, 0.000950356, 0.00120927, 0.000949688, 0.00120505, 0.000949685, 0.000949685, 0.000988531
0.657393, 0, 0.00721789, 0.00137732, 1.41421, -0.00721789, 0.00139579, 0.00137732, 0.00137739, 0.00137752, 0.00139273, 0.00139094, 0.00150019, 0.00140128, 0.00138146, 0.00626614, 0.00137882, 0.00137738, 0.00137822, 0.00171948, 0.00137732, 0.00173019, 0.00137732, 0.00137732, 0.0014328
0.665259, 0, 0.0101574, 0.00196696, 1.41421, -0.0101574, 0.00199293, 0.00196696, 0.00196706, 0.00196724, 0.00198864, 0.00198612, 0.00215725, 0.00200066, 0.00197279, 0.00884319, 0.0019688, 0.00196705, 0.00196816, 0.00241671, 0.00196696, 0.00245316, 0.00196696, 0.00196696, 0.002045
0.673126, 0, 0.0140987, 0.00276643, 1.41421, -0.0140987, 0.00280242, 0.00276643, 0.00276658, 0.00276682, 0.00279647, 0.00279298, 0.00305665, 0.00281312, 0.00277451, 0.0122924, 0.00276868, 0.00276655, 0.00276804, 0.00335564, 0.00276644, 0.00343335, 0.00276643, 0.00276643, 0.00287455
0.680992, 0, 0.0193009, 0.00383238, 1.41421, -0.0193009, 0.00388149, 0.00383238, 0.00383258, 0.00383291, 0.00387337, 0.00386861, 0.00426822, 0.00389609, 0.0038434, 0.0168324, 0.00383511, 0.00383255, 0.00383451, 0.00460113, 0.00383239, 0.00474194, 0.00383238, 0.00383238, 0.00397994
0.688858, 0, 0.0260602, 0.00523003, 1.41421, -0.0260602, 0.00529607, 0.00523003, 0.00523031, 0.00523075, 0.00528515, 0.00527875, 0.00587448, 0.0053157, 0.00524485, 0.0227092, 0.00523334, 0.00523026, 0.00523286, 0.00622814, 0.00523005, 0.00646235, 0.00523003, 0.00523003, 0.00542846
0.696724, 0, 0.0347056, 0.00703228, 1.41421, -0.0347056, 0.00711977, 0.00703228, 0.00703264, 0.00703323, 0.0071053, 0.00709683, 0.00797047, 0.00714577, 0.00705191, 0.0301909, 0.00703627, 0.00703258, 0.00703601, 0.00832063, 0.0070323, 0.00868996, 0.00703228, 0.00703228, 0.00729522
0.70459, 0.971515, 0.0455917, 0.00931783, 1.72381, 0.925924, 0.00943207, 0.00931783, 0.0093183, 0.00931907, 0.00941318, 0.00940212, 0.0106625, 0.00946603, 0.00934346, 0.0395589, 0.00932262, 0.00931822, 0.00932274, 0.0109696, 0.00931786, 0.0115313, 0.00931783, 0.00931783, 0.00966126
0.712456, 0.0284847, 0.0590874, 0.0121685, 1.42425, -0.0306027, 0.0123156, 0.0121685, 0.0121691, 0.0121701, 0.0122913, 0.012277, 0.0140657, 0.0123593, 0.0122015, 0.0510959, 0.0121743, 0.012169, 0.012175, 0.0142699, 0.0121686, 0.0151023, 0.0121685, 0.0121685, 0.0126107
0.720322, 1, 0.0755615, 0.0156657, 1.73205, 0.924438, 0.0158523, 0.0156657, 0.0156664, 0.0156677, 0.0158215, 0.0158034, 0.0183007, 0.0159078, 0.0157076, 0.0650711, 0.0156725, 0.0156663, 0.0156741, 0.018316, 0.0156657, 0.0195265, 0.0156657, 0.0156657, 0.0162271
0.728189, 0, 0.0953658, 0.0198855, 1.41421, -0.0953658, 0.0201191, 0.0198855, 0.0198865, 0.019888, 0.0200805, 0.0200578, 0.0234882, 0.0201885, 0.0199379, 0.0817229, 0.0198935, 0.0198863, 0.0198964, 0.0231966, 0.0198855, 0.0249319, 0.0198855, 0.0198855, 0.0205886
0.736055, 0, 0.118815, 0.0248939, 1.41421, -0.118815, 0.0251824, 0.0248939, 0.0248951, 0.0248971, 0.0251347, 0.0251067, 0.0297425, 0.0252681, 0.0249586, 0.10124, 0.0249034, 0.0248949, 0.024908, 0.028988, 0.024894, 0.0314486, 0.0248939, 0.0248939, 0.0257626
0.743921, 1, 0.14617, 0.0307414, 1.73205, 0.85383, 0.0310928, 0.0307414, 0.0307429, 0.0307453, 0.0310347, 0.0310007, 0.0371645, 0.0311972, 0.0308203, 0.123742, 0.0307524, 0.0307427, 0.0307595, 0.0357482, 0.0307415, 0.0392065, 0.0307414, 0.0307414, 0.0318006
0.751787, 0, 0.177617, 0.0374574, 1.41421, -0.177617, 0.0378798, 0.0374574, 0.0374591, 0.037462, 0.0378099, 0.037769, 0.0458328, 0.0380052, 0.0375522, 0.149266, 0.0374701, 0.0374589, 0.0374805, 0.0435094, 0.0374575, 0.0483331, 0.0374574, 0.0374574, 0.0387324
0.759653, 0, 0.213251, 0.0450454, 1.41421, -0.213251, 0.0455468, 0.0450454, 0.0450475, 0.0450509, 0.0454639, 0.0454153, 0.0557953, 0.0456956, 0.0451579, 0.177746, 0.04506, 0.0450472, 0.0450747, 0.0522721, 0.0450456, 0.058953, 0.0450454, 0.0450454, 0.0465613
0.767519, 0.952231, 0.253071, 0.05348, 1.71821, 0.69916, 0.0540675, 0.05348, 0.0534824, 0.0534863, 0.0539704, 0.0539135, 0.0670608, 0.054242, 0.0536118, 0.209011, 0.0534965, 0.0534821, 0.053517, 0.0620004, 0.0534801, 0.0711883, 0.05348, 0.05348, 0.0552606
0.775385, 0.0477688, 0.296971, 0.0627038, 1.431, -0.249202, 0.0633841, 0.0627038, 0.0627066, 0.0627112, 0.0632716, 0.0632057, 0.0795921, 0.063586, 0.0628565, 0.24278, 0.0627224, 0.0627063, 0.0627504, 0.0726193, 0.062704, 0.0851604, 0.0627038, 0.0627038, 0.0647716
0.783252, 0, 0.344741, 0.0726283, 1.41421, -0.344741, 0.0734067, 0.0726283, 0.0726315, 0.0726368, 0.073278, 0.0732026, 0.0933001, 0.0736376, 0.072803, 0.278665, 0.0726491, 0.0726313, 0.0726866, 0.0840134, 0.0726285, 0.100992, 0.0726283, 0.0726283, 0.0750036
0.791118, 0, 0.396082, 0.0831351, 1.41421, -0.396082, 0.0840155, 0.0831351, 0.0831387, 0.0831446, 0.0838699, 0.0837847, 0.108041, 0.0842766, 0.0833326, 0.316188, 0.0831581, 0.0831385, 0.0832077, 0.09603, 0.0831353, 0.118811, 0.0831351, 0.0831351, 0.0858357
0.798984, 1.94258, 0.450613, 0.0940798, 1.98559, 1.49197, 0.0950647, 0.0940798, 0.0940838, 0.0940905, 0.0949018, 0.0948064, 0.123618, 0.0953566, 0.0943008, 0.354792, 0.094105, 0.0940838, 0.0941701, 0.108483, 0.09408, 0.138751, 0.0940798, 0.0940798, 0.0971216
0.80685, 0.997599, 0.507897, 0.105298, 1.73136, 0.489703, 0.106389, 0.105298, 0.105303, 0.10531, 0.106208, 0.106103, 0.139781, 0.106712, 0.105543, 0.393876, 0.105326, 0.105303, 0.10541, 0.121162, 0.105299, 0.160952, 0.105298, 0.105298, 0.108696
0.814716, 0.0598194, 0.567455, 0.116614, 1.43521, -0.507636, 0.117809, 0.116614, 0.116619, 0.116627, 0.117611, 0.117496, 0.15624, 0.118162, 0.116882, 0.432813, 0.116644, 0.11662, 0.116753, 0.13384, 0.116615, 0.185557, 0.116614, 0.116614, 0.12038
0.822582, 1.93536, 0.628793, 0.127846, 1.98377, 1.30656, 0.129143, 0.127846, 0.127852, 0.127861, 0.128928, 0.128803, 0.172673, 0.129526, 0.128137, 0.470986, 0.127878, 0.127853, 0.128017, 0.146287, 0.127847, 0.212703, 0.127846, 0.127846, 0.131996
0.830448, 0.0646438, 0.691413, 0.138819, 1.43689, -0.626769, 0.140213, 0.138819, 0.138824, 0.138834, 0.139982, 0.139847, 0.188738, 0.140625, 0.139131, 0.507817, 0.138852, 0.138826, 0.139029, 0.15828, 0.138819, 0.242507, 0.138819, 0.138819, 0.143369
0.838315, 1, 0.754824, 0.149367, 1.73205, 0.245176, 0.150853, 0.149367, 0.149373, 0.149383, 0.150607, 0.150463, 0.204093, 0.151292, 0.1497, 0.542788, 0.149402, 0.149376, 0.149626, 0.169614, 0.149367, 0.275047, 0.149367, 0.149367, 0.154341
0.846181, 4.85623, 0.818547, 0.159346, 2.61844, 4.03768, 0.160919, 0.159346, 0.159353, 0.159363, 0.160658, 0.160506, 0.218413, 0.161382, 0.159699, 0.575469, 0.159383, 0.159358, 0.159665, 0.180113, 0.159347, 0.310336, 0.159346, 0.159346, 0.16478
0.854047, 1.06948, 0.88211, 0.168638, 1.75199, 0.187373, 0.170289, 0.168638, 0.168645, 0.168656, 0.170016, 0.169856, 0.231403, 0.170775, 0.169009, 0.605526, 0.168676, 0.168652, 0.169029, 0.189639, 0.168639, 0.348296, 0.168638, 0.168638, 0.17458
0.861913, 1.99758, 0.945036, 0.177153, 1.9994, 1.05255, 0.178875, 0.177153, 0.17716, 0.177171, 0.178589, 0.178423, 0.242818, 0.17938, 0.177539, 0.632735, 0.177192, 0.17717, 0.177631, 0.198093, 0.177153, 0.388725, 0.177153, 0.177153, 0.183672
0.869779, 1.0767, 1.00683, 0.18483, 1.75405, 0.0698761, 0.186615, 0.18483, 0.184837, 0.184849, 0.186318, 0.186146, 0.252476, 0.187137, 0.18523, 0.656976, 0.184869, 0.18485, 0.185414, 0.205423, 0.18483, 0.431275, 0.18483, 0.18483, 0.192026
0.877645, 0, 1.06695, 0.19164, 1.41421, -1.06695, 0.19348, 0.19164, 0.191647, 0.19166, 0.193174, 0.192996, 0.260261, 0.194017, 0.192052, 0.67823, 0.19168, 0.191665, 0.192351, 0.211617, 0.19164, 0.475427, 0.19164, 0.19164, 0.19965
0.885511, 1, 1.12483, 0.197581, 1.73205, -0.12483, 0.19947, 0.197581, 0.197589, 0.197602, 0.199155, 0.198972, 0.266134, 0.200018, 0.198004, 0.69657, 0.197622, 0.197613, 0.198442, 0.216704, 0.197582, 0.520483, 0.197581, 0.197581, 0.206591
0.893378, 1, 1.17983, 0.202678, 1.73205, -0.179828, 0.204608, 0.202678, 0.202686, 0.202699, 0.204284, 0.204098, 0.270129, 0.205165, 0.20311, 0.712141, 0.202718, 0.202717, 0.203714, 0.220745, 0.202678, 0.565573, 0.202678, 0.202678, 0.212933
0.901244, 1.82249, 1.23126, 0.206972, 1.95512, 0.591229, 0.208938, 0.206972, 0.20698, 0.206994, 0.208606, 0.208417, 0.272347, 0.2095, 0.207412, 0.725146, 0.207012, 0.20702, 0.20821, 0.223827, 0.206973, 0.609671, 0.206972, 0.206972, 0.218796
0.90911, 1.08634, 1.27843, 0.210523, 1.7568, -0.192088, 0.212519, 0.210523, 0.210531, 0.210544, 0.212179, 0.211987, 0.272949, 0.213084, 0.210968, 0.735827, 0.210562, 0.210581, 0.21199, 0.226055, 0.210523, 0.651636, 0.210523, 0.210523, 0.224331
0.916976, 1.9976, 1.3206, 0.213397, 1.9994, 0.676998, 0.215421, 0.213397, 0.213405, 0.213419, 0.215072, 0.214877, 0.272143, 0.215985, 0.213847, 0.744448, 0.213436, 0.213469, 0.21512, 0.227545, 0.213398, 0.69026, 0.213397, 0.213397, 0.229713
0.924842, 0.0935704, 1.35712, 0.215668, 1.44692, -1.26355, 0.217719, 0.215668, 0.215677, 0.21569, 0.217357, 0.217161, 0.270165, 0.218278, 0.216122, 0.751277, 0.215706, 0.215755, 0.217671, 0.228414, 0.215669, 0.724339, 0.215668, 0.215668, 0.235145
0.932708, 2, 1.38741, 0.217411, 2, 0.612594, 0.219488, 0.217411, 0.21742, 0.217433, 0.219111, 0.218914, 0.26727, 0.220037, 0.217868, 0.75658, 0.217448, 0.217516, 0.219715, 0.228775, 0.217412, 0.752743, 0.217411, 0.217411, 0.240843
0.940574, 0, 1.41102, 0.218697, 1.41421, -1.41102, 0.220803, 0.218697, 0.218706, 0.21872, 0.220406, 0.220208, 0.263712, 0.221335, 0.219157, 0.760603, 0.218733, 0.218823, 0.221318, 0.228734, 0.218698, 0.774491, 0.218697, 0.218697, 0.247036
0.948441, 0, 1.42773, 0.219594, 1.41421, -1.42773, 0.221734, 0.219594, 0.219603, 0.219617, 0.22131, 0.221111, 0.259734, 0.222241, 0.220055, 0.763571, 0.219629, 0.219745, 0.22254, 0.228383, 0.219595, 0.788823, 0.219594, 0.219594, 0.253953
0.956307, 1, 1.43751, 0.220163, 1.73205, -0.43751, 0.222346, 0.220163, 0.220172, 0.220186, 0.221884, 0.221684, 0.255553, 0.222816, 0.220626, 0.765682, 0.220197, 0.220342, 0.223434, 0.227802, 0.220164, 0.795254, 0.220163, 0.220163, 0.261818
0.964173, 0, 1.4406, 0.220459, 1.41421, -1.4406, 0.222696, 0.220459, 0.220467, 0.220481, 0.222182, 0.221983, 0.251358, 0.223116, 0.220922, 0.767108, 0.220492, 0.220671, 0.224045, 0.227055, 0.220459, 0.793614, 0.220459, 0.220459, 0.270835
0.972039, 2.88955, 1.4375, 0.220527, 2.21123, 1.45205, 0.222836, 0.220527, 0.220536, 0.22055, 0.222254, 0.222053, 0.247298, 0.223188, 0.220992, 0.767991, 0.220561, 0.220779, 0.224408, 0.226194, 0.220528, 0.784067, 0.220527, 0.220527, 0.281175
0.979905, 0.110454, 1.42892, 0.220409, 1.45274, -1.31846, 0.222814, 0.220409, 0.220418, 0.220432, 0.222137, 0.221937, 0.243488, 0.223072, 0.220874, 0.768448, 0.220442, 0.220709, 0.224555, 0.225259, 0.22041, 0.767103, 0.220409, 0.220409, 0.29296
0.987771, 0.884721, 1.41577, 0.220138, 1.69845, -0.531051, 0.222669, 0.220137, 0.220146, 0.22016, 0.221867, 0.221666, 0.240004, 0.222802, 0.220603, 0.768573, 0.220172, 0.220496, 0.224508, 0.224276, 0.220138, 0.743508, 0.220138, 0.220138, 0.30625
0.995638, 2.11528, 1.39911, 0.219741, 2.02861, 0.716171, 0.222442, 0.219741, 0.21975, 0.219764, 0.221472, 0.221271, 0.236889, 0.222406, 0.220206, 0.768441, 0.219776, 0.220175, 0.224287, 0.223268, 0.219742, 0.714315, 0.219741, 0.219741, 0.321024
1.0035, 1.87991, 1.38003, 0.219243, 1.96975, 0.499879, 0.222168, 0.219243, 0.219252, 0.219266, 0.220974, 0.220773, 0.234154, 0.221908, 0.219708, 0.768107, 0.21928, 0.219775, 0.223909, 0.222247, 0.219244, 0.68074, 0.219243, 0.219243, 0.337173
1.01137, 2.99759, 1.35964, 0.218662, 2.23553, 1.63795, 0.221882, 0.218661, 0.218671, 0.218685, 0.220393, 0.220193, 0.23179, 0.221327, 0.219128, 0.767614, 0.218703, 0.219328, 0.223388, 0.221223, 0.218663, 0.6441, 0.218662, 0.218662, 0.354483
1.01924, 0.997568, 1.33893, 0.218014, 1.73135, -0.341366, 0.221622, 0.218013, 0.218023, 0.218037, 0.219746, 0.219545, 0.229766, 0.22068, 0.21848, 0.766991, 0.218059, 0.218865, 0.222739, 0.2202, 0.218015, 0.605744, 0.218014, 0.218014, 0.372639
1.0271, 0.124934, 1.31879, 0.217313, 1.45772, -1.19385, 0.221426, 0.217312, 0.217321, 0.217335, 0.219045, 0.218844, 0.22804, 0.219978, 0.217778, 0.766257, 0.217364, 0.218425, 0.221975, 0.219182, 0.217313, 0.566973, 0.217313, 0.217313, 0.391226
1.03497, 0.870264, 1.29987, 0.216568, 1.69419, -0.429607, 0.221336, 0.216566, 0.216576, 0.21659, 0.2183, 0.218099, 0.226561, 0.219233, 0.217033, 0.765424, 0.216627, 0.218052, 0.22111, 0.218169, 0.216568, 0.528973, 0.216568, 0.216568, 0.409739
1.04283, 0.129736, 1.28265, 0.215787, 1.45936, -1.15291, 0.221396, 0.215785, 0.215796, 0.21581, 0.217519, 0.217318, 0.225275, 0.218453, 0.216253, 0.764491, 0.215857, 0.217804, 0.220157, 0.217163, 0.215788, 0.492773, 0.215787, 0.215787, 0.427606
1.0507, 0.865432, 1.26736, 0.214977, 1.69276, -0.401932, 0.221657, 0.214975, 0.214986, 0.215, 0.216709, 0.216508, 0.224128, 0.217643, 0.215443, 0.763454, 0.21506, 0.217751, 0.219131, 0.216161, 0.214978, 0.459202, 0.214977, 0.214977, 0.444214
1.05857, 3.99761, 1.25408, 0.214142, 2.449, 2.74353, 0.22217, 0.214138, 0.21415, 0.214164, 0.215874, 0.215673, 0.223069, 0.216807, 0.214607, 0.762299, 0.214242, 0.217987, 0.218043, 0.215162, 0.214142, 0.428873, 0.214142, 0.214142, 0.458942
1.06643, 1.13696, 1.2427, 0.213282, 1.77115, -0.105738, 0.222992, 0.213277, 0.213291, 0.213304, 0.215014, 0.214813, 0.222049, 0.215947, 0.213748, 0.761006, 0.213404, 0.218626, 0.216906, 0.214163, 0.213282, 0.402182, 0.213282, 0.213282, 0.471199
1.0743, 0, 1.23302, 0.212397, 1.41421, -1.23302, 0.224177, 0.212391, 0.212406, 0.212419, 0.214129, 0.213928, 0.221028, 0.215062, 0.212863, 0.759547, 0.212547, 0.219811, 0.215726, 0.213158, 0.212398, 0.379319, 0.212397, 0.212397, 0.480458
1.08217, 1, 1.22482, 0.211484, 1.73205, -0.22482, 0.225778, 0.211476, 0.211492, 0.211506, 0.213216, 0.213015, 0.219971, 0.214148, 0.211949, 0.757888, 0.211669, 0.221717, 0.214512, 0.212142, 0.211484, 0.360293, 0.211484, 0.211484, 0.486294
1.09003, 4.56014, 1.21787, 0.210536, 2.56128, 3.34228, 0.22784, 0.210526, 0.210544, 0.210558, 0.212268, 0.212067, 0.218847, 0.213201, 0.211001, 0.755992, 0.210766, 0.224549, 0.213264, 0.211105, 0.210536, 0.344954, 0.210536, 0.210536, 0.488413
1.0979, 1.29085, 1.212, 0.209545, 1.81407, 0.0788426, 0.230395, 0.209532, 0.209554, 0.209568, 0.211277, 0.211076, 0.217633, 0.21221, 0.210011, 0.753814, 0.209832, 0.228542, 0.211981, 0.210037, 0.209546, 0.333037, 0.209545, 0.209545, 0.48667
1.10576, 2.14901, 1.20717, 0.2085, 2.03691, 0.941842, 0.233458, 0.208484, 0.208509, 0.208523, 0.210232, 0.210031, 0.216312, 0.211165, 0.208966, 0.751312, 0.208857, 0.233955, 0.210659, 0.208925, 0.208501, 0.324187, 0.2085, 0.2085, 0.481078
1.11363, 0.846146, 1.2034, 0.207387, 1.68705, -0.357255, 0.237019, 0.207366, 0.207395, 0.207409, 0.209119, 0.208918, 0.214867, 0.210052, 0.207852, 0.748442, 0.207833, 0.241064, 0.209286, 0.207753, 0.207387, 0.317994, 0.207387, 0.207387, 0.471811
1.1215, 0.997599, 1.20086, 0.206188, 1.73136, -0.203263, 0.241039, 0.206162, 0.206196, 0.20621, 0.20792, 0.207719, 0.213288, 0.208853, 0.206653, 0.745166, 0.206744, 0.250141, 0.207848, 0.206503, 0.206188, 0.314025, 0.206188, 0.206188, 0.459185
1.12936, 0.156255, 1.1998, 0.204884, 1.46842, -1.04354, 0.245443, 0.204852, 0.204893, 0.204907, 0.206616, 0.206415, 0.211563, 0.207549, 0.20535, 0.741457, 0.205578, 0.261442, 0.206328, 0.205155, 0.204885, 0.311838, 0.204884, 0.204884, 0.443639
1.13723, 0, 1.20049, 0.203453, 1.41421, -1.20049, 0.25012, 0.203413, 0.203462, 0.203476, 0.205185, 0.204984, 0.209683, 0.206118, 0.203919, 0.737301, 0.204316, 0.275173, 0.204703, 0.203685, 0.203454, 0.311011, 0.203453, 0.203453, 0.425702
1.14509, 3, 1.20325, 0.201871, 2.23607, 1.79675, 0.254918, 0.20182, 0.201879, 0.201893, 0.203603, 0.203402, 0.207635, 0.204535, 0.202336, 0.732705, 0.202939, 0.291472, 0.202949, 0.202069, 0.201871, 0.311143, 0.201871, 0.201871, 0.40596
1.15296, 0, 1.20831, 0.200111, 1.41421, -1.20831, 0.259654, 0.200049, 0.20012, 0.200134, 0.201843, 0.201642, 0.205407, 0.202776, 0.200577, 0.727707, 0.201429, 0.310369, 0.20104, 0.200281, 0.200112, 0.311872, 0.200111, 0.200111, 0.385017
1.16083, 0, 1.21581, 0.198147, 1.41421, -1.21581, 0.26411, 0.198071, 0.198156, 0.19817, 0.199879, 0.199678, 0.202984, 0.200812, 0.198613, 0.722376, 0.199765, 0.331764, 0.198945, 0.198292, 0.198148, 0.31287, 0.198147, 0.198147, 0.363459
1.16869, 1.65856, 1.22575, 0.195952, 1.91274, 0.43281, 0.268049, 0.195858, 0.195961, 0.195975, 0.197684, 0.197483, 0.200349, 0.198617, 0.196418, 0.716825, 0.197924, 0.355401, 0.196636, 0.196075, 0.195953, 0.313852, 0.195952, 0.195952, 0.341827
1.17656, 2.34144, 1.23795, 0.193499, 2.08361, 1.1035, 0.271226, 0.193383, 0.193507, 0.193521, 0.195231, 0.19503, 0.197486, 0.196164, 0.193964, 0.711217, 0.195885, 0.380852, 0.194085, 0.193602, 0.193499, 0.314567, 0.193499, 0.193499, 0.32059
1.18442, 0.824448, 1.25206, 0.190762, 1.68061, -0.427613, 0.273398, 0.190621, 0.190771, 0.190785, 0.192494, 0.192293, 0.194374, 0.193427, 0.191228, 0.705776, 0.193629, 0.407513, 0.191264, 0.19085, 0.190763, 0.314801, 0.190762, 0.190762, 0.300128
1.19229, 2.17555, 1.26758, 0.18772, 2.04342, 0.907972, 0.274343, 0.187549, 0.187729, 0.187743, 0.189452, 0.189251, 0.190997, 0.190385, 0.188186, 0.700786, 0.191136, 0.434612, 0.188149, 0.187794, 0.187721, 0.314374, 0.18772, 0.18772, 0.280727
1.20016, 4.45889, 1.28387, 0.184356, 2.54144, 3.17502, 0.273873, 0.184148, 0.184364, 0.184378, 0.186088, 0.185887, 0.187337, 0.18702, 0.184821, 0.696608, 0.188389, 0.461235, 0.184723, 0.184417, 0.184356, 0.313137, 0.184356, 0.184356, 0.262574
1.20802, 0.541108, 1.30025, 0.180655, 1.59409, -0.759146, 0.27185, 0.180404, 0.180663, 0.180677, 0.182387, 0.182186, 0.183383, 0.18332, 0.181121, 0.693678, 0.185375, 0.486369, 0.180969, 0.180706, 0.180655, 0.310969, 0.180655, 0.180655, 0.245769
1.21589, 2.44444, 1.31604, 0.176613, 2.10818, 1.1284, 0.268191, 0.17631, 0.176621, 0.176635, 0.178345, 0.178144, 0.179126, 0.179278, 0.177078, 0.692515, 0.182088, 0.508951, 0.176881, 0.176655, 0.176613, 0.307778, 0.176613, 0.176613, 0.230333
1.22376, 2.36796, 1.33067, 0.17223, 2.08997, 1.03729, 0.26288, 0.171868, 0.172239, 0.172253, 0.173962, 0.173761, 0.174565, 0.174895, 0.172696, 0.693726, 0.178524, 0.527936, 0.172459, 0.172266, 0.172231, 0.303503, 0.17223, 0.17223, 0.216224
1.23162, 2.61757, 1.34374, 0.167518, 2.14885, 1.27384, 0.255968, 0.167084, 0.167526, 0.16754, 0.16925, 0.169049, 0.169707, 0.170183, 0.167983, 0.697999, 0.174691, 0.542363, 0.167713, 0.167547, 0.167518, 0.298112, 0.167518, 0.167518, 0.203353
1.23949, 2.37759, 1.35514, 0.162493, 2.09227, 1.02246, 0.247572, 0.161977, 0.162502, 0.162516, 0.164225, 0.164025, 0.164567, 0.165158, 0.162959, 0.70611, 0.170606, 0.551424, 0.16266, 0.162517, 0.162494, 0.291603, 0.162493, 0.162493, 0.191602
1.24735, 2.19244, 1.36508, 0.157185, 2.04754, 0.827353, 0.237865, 0.156571, 0.157194, 0.157208, 0.158917, 0.158716, 0.159166, 0.15985, 0.157651, 0.718913, 0.166296, 0.554524, 0.157327, 0.157205, 0.157186, 0.284006, 0.157185, 0.157185, 0.180839
1.25522, 0, 1.37416, 0.151629, 1.41421, -1.37416, 0.227069, 0.150902, 0.151638, 0.151652, 0.153361, 0.15316, 0.153539, 0.154294, 0.152095, 0.737329, 0.161804, 0.551323, 0.15175, 0.151645, 0.15163, 0.275383, 0.151629, 0.151629, 0.170931
1.26309, 1, 1.38336, 0.14587, 1.73205, -0.383358, 0.215439, 0.14501, 0.145878, 0.145892, 0.147602, 0.147401, 0.147724, 0.148535, 0.146335, 0.762339, 0.15719, 0.541767, 0.145972, 0.145883, 0.14587, 0.265827, 0.14587, 0.14587, 0.161752
1.27095, 0.797931, 1.39404, 0.139958, 1.6727, -0.596106, 0.20325, 0.138945, 0.139966, 0.13998, 0.141689, 0.141488, 0.141771, 0.142622, 0.140423, 0.794966, 0.15253, 0.526091, 0.140044, 0.139968, 0.139958, 0.255461, 0.139958, 0.139958, 0.153194
1.27882, 0.997584, 1.4079, 0.133949, 1.73135, -0.410315, 0.190782, 0.13276, 0.133958, 0.133972, 0.135681, 0.13548, 0.135731, 0.136613, 0.134415, 0.836253, 0.147922, 0.504804, 0.134022, 0.133957, 0.13395, 0.24443, 0.133949, 0.133949, 0.145166
1.28669, 1.20449, 1.42692, 0.127904, 1.79011, -0.222435, 0.178305, 0.126511, 0.127912, 0.127926, 0.129635, 0.129434, 0.129663, 0.130568, 0.128369, 0.887243, 0.143486, 0.47865, 0.127966, 0.12791, 0.127904, 0.232902, 0.127904, 0.127904, 0.137602
1.29455, 2.58139, 1.45326, 0.121884, 2.14042, 1.12813, 0.166068, 0.120258, 0.121892, 0.121906, 0.123615, 0.123414, 0.123626, 0.124548, 0.122349, 0.948955, 0.139366, 0.448561, 0.121936, 0.121889, 0.121884, 0.221058, 0.121884, 0.121884, 0.130453
1.30242, 1.2069, 1.48918, 0.11595, 1.79078, -0.282288, 0.154287, 0.114056, 0.115959, 0.115973, 0.117681, 0.11748, 0.11768, 0.118613, 0.116415, 1.02236, 0.135729, 0.415584, 0.115994, 0.115954, 0.115951, 0.209084, 0.11595, 0.11595, 0.123689
1.31028, 1.78347, 1.53692, 0.110162, 1.94511, 0.246553, 0.143145, 0.107962, 0.11017, 0.110184, 0.111892, 0.111692, 0.111883, 0.112824, 0.110627, 1.10835, 0.132766, 0.380823, 0.110199, 0.110165, 0.110162, 0.197168, 0.110162, 0.110162, 0.117297
1.31815, 0.42824, 1.5986, 0.104574, 1.55828, -1.17036, 0.132781, 0.102026, 0.104583, 0.104597, 0.106304, 0.106104, 0.106289, 0.107236, 0.105039, 1.20772, 0.13069, 0.34536, 0.104605, 0.104577, 0.104575, 0.185486, 0.104574, 0.104574, 0.111274
1.32602, 1, 1.67616, 0.0992371, 1.73205, -0.676162, 0.123294, 0.0962925, 0.0992456, 0.0992596, 0.100966, 0.100766, 0.100947, 0.101897, 0.0997017, 1.32114, 0.129729, 0.310208, 0.0992632, 0.0992392, 0.0992377, 0.174203, 0.0992371, 0.0992371, 0.105623
1.33388, 6.33589, 1.77127, 0.0941929, 2.88719, 4.56463, 0.114744, 0.090799, 0.0942014, 0.0942154, 0.0959203, 0.0957204, 0.095898, 0.096851, 0.0946572, 1.44916, 0.130123, 0.276252, 0.0942147, 0.0941945, 0.0941935, 0.163458, 0.0941929, 0.0941929, 0.100354
