   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_28.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.643178, 0, 8.54564e-05, 9.43241e-06, 1.41421, -8.54564e-05, 9.4841e-06, 9.43241e-06, 9.43311e-06, 9.43714e-06, 9.43601e-06, 9.44381e-06, 9.43643e-06, 9.45063e-06, 9.4356e-06, 9.91846e-06, 9.7066e-06, 9.77024e-06, 7.02313e-05, 9.56499e-06, 9.47242e-06, 9.43363e-06, 9.46426e-06, 9.58781e-06, 9.43249e-06, 2.24885e-05, 9.43241e-06, 1.00447e-05
0.651033, 0, 0.000168371, 2.00817e-05, 1.41421, -0.000168371, 2.01883e-05, 2.00817e-05, 2.00831e-05, 2.00914e-05, 2.00891e-05, 2.01052e-05, 2.009e-05, 2.01193e-05, 2.00883e-05, 2.11446e-05, 2.06469e-05, 2.07781e-05, 0.00014542, 2.02636e-05, 2.01642e-05, 2.00842e-05, 2.0132e-05, 2.03311e-05, 2.00819e-05, 3.86783e-05, 2.00817e-05, 2.13439e-05
0.658888, 0, 0.000326623, 4.13126e-05, 1.41421, -0.000326623, 4.1525e-05, 4.13126e-05, 4.13155e-05, 4.1332e-05, 4.13274e-05, 4.13595e-05, 4.13291e-05, 4.13875e-05, 4.13257e-05, 4.35871e-05, 4.24389e-05, 4.27004e-05, 0.000291067, 4.15608e-05, 4.1477e-05, 4.13176e-05, 4.13915e-05, 4.1709e-05, 4.13129e-05, 6.82713e-05, 4.13126e-05, 4.38277e-05
0.666744, 0, 0.000619887, 8.21513e-05, 1.41421, -0.000619887, 8.25604e-05, 8.21513e-05, 8.21568e-05, 8.21887e-05, 8.21797e-05, 8.22415e-05, 8.2183e-05, 8.22954e-05, 8.21765e-05, 8.69205e-05, 8.43214e-05, 8.48251e-05, 0.000563363, 8.24881e-05, 8.24679e-05, 8.21609e-05, 8.2274e-05, 8.27754e-05, 8.21519e-05, 0.000122034, 8.21513e-05, 8.69972e-05
0.674599, 0, 0.00114653, 0.00015796, 1.41421, -0.00114653, 0.000158722, 0.00015796, 0.00015797, 0.000158029, 0.000158013, 0.000158128, 0.000158019, 0.000158228, 0.000158007, 0.000167768, 0.000162004, 0.000162943, 0.00105479, 0.000158415, 0.00015855, 0.000157978, 0.000158149, 0.000158935, 0.000157961, 0.000218166, 0.00015796, 0.000166991
0.682454, 0, 0.00206207, 0.000293791, 1.41421, -0.00206207, 0.000295166, 0.000293791, 0.00029381, 0.000293917, 0.000293887, 0.000294094, 0.000293898, 0.000294276, 0.000293876, 0.000313584, 0.000301085, 0.000302778, 0.00191117, 0.000294403, 0.000294855, 0.000293823, 0.000294081, 0.000295306, 0.000293793, 0.000386222, 0.000293791, 0.000310078
0.69031, 0, 0.00360193, 0.000528747, 1.41421, -0.00360193, 0.000531148, 0.000528747, 0.00052878, 0.000528967, 0.000528914, 0.000529277, 0.000528934, 0.000529593, 0.000528895, 0.000567948, 0.000541481, 0.000544437, 0.00335233, 0.000529569, 0.000530605, 0.000528804, 0.000529189, 0.000531089, 0.000528751, 0.000672238, 0.000528747, 0.000557181
0.698165, 0.973932, 0.00610729, 0.000921192, 1.72451, 0.967824, 0.00092525, 0.000921192, 0.000921247, 0.000921562, 0.000921474, 0.000922087, 0.000921507, 0.000922622, 0.000921441, 0.000997352, 0.00094272, 0.000947718, 0.00569505, 0.000922289, 0.000924333, 0.000921287, 0.000921859, 0.000924793, 0.000921197, 0.00114488, 0.000921192, 0.000969265
0.70602, 0.0260684, 0.0100504, 0.00155424, 1.4234, 0.016018, 0.00156089, 0.00155424, 0.00155433, 0.00155485, 0.00155471, 0.00155571, 0.00155476, 0.00155659, 0.00155465, 0.00169929, 0.00158951, 0.00159769, 0.00937423, 0.0015557, 0.00155939, 0.0015544, 0.00155525, 0.00155975, 0.00155425, 0.00190204, 0.00155424, 0.00163299
0.713876, 0, 0.0160546, 0.00254066, 1.41421, -0.0160546, 0.00255122, 0.00254066, 0.0025408, 0.00254163, 0.00254139, 0.00254299, 0.00254148, 0.00254438, 0.00254131, 0.00281119, 0.00259666, 0.00260966, 0.0149577, 0.00254259, 0.00254883, 0.00254091, 0.00254216, 0.00254905, 0.00254068, 0.00307678, 0.00254066, 0.0026657
0.721731, 0.966691, 0.0249022, 0.0040256, 1.72241, 0.941788, 0.00404186, 0.0040256, 0.00402582, 0.00402709, 0.00402673, 0.00402919, 0.00402686, 0.00403133, 0.0040266, 0.00451911, 0.00411183, 0.00413185, 0.0231472, 0.00402814, 0.00403818, 0.00402598, 0.00402782, 0.00403827, 0.00402562, 0.004841, 0.0040256, 0.00421816
0.729587, 0.0333093, 0.0375239, 0.00618568, 1.42594, -0.00421456, 0.00620997, 0.00618568, 0.006186, 0.0061879, 0.00618736, 0.00619103, 0.00618756, 0.00619424, 0.00618717, 0.00706513, 0.00631453, 0.00634444, 0.0347589, 0.00618899, 0.00620448, 0.00618625, 0.00618895, 0.00620461, 0.00618571, 0.00740511, 0.00618568, 0.00647341
0.737442, 0, 0.0549615, 0.00922234, 1.41421, -0.0549615, 0.00925759, 0.00922234, 0.00922282, 0.00922557, 0.00922479, 0.00923012, 0.00922508, 0.00923476, 0.00922451, 0.0107514, 0.00940929, 0.00945269, 0.0506771, 0.00922664, 0.00924962, 0.00922317, 0.00922713, 0.00925031, 0.00922239, 0.0110113, 0.00922234, 0.0096398
0.745297, 0, 0.0783051, 0.0133488, 1.41421, -0.0783051, 0.0133985, 0.0133488, 0.0133495, 0.0133533, 0.0133522, 0.0133598, 0.0133527, 0.0133663, 0.0133519, 0.0159397, 0.0136123, 0.0136735, 0.0717801, 0.0133543, 0.0133872, 0.01335, 0.0133557, 0.0133895, 0.0133489, 0.0159197, 0.0133488, 0.0139372
0.753153, 0, 0.108601, 0.0187694, 1.41421, -0.108601, 0.0188375, 0.0187694, 0.0187704, 0.0187757, 0.0187742, 0.0187845, 0.0187747, 0.0187934, 0.0187736, 0.0230436, 0.0191305, 0.0192144, 0.0988389, 0.0187764, 0.0188221, 0.018771, 0.0187794, 0.0188276, 0.0187695, 0.0223868, 0.0187694, 0.0195758
0.761008, 1, 0.146744, 0.0256543, 1.73205, 0.853256, 0.0257451, 0.0256543, 0.0256555, 0.0256626, 0.0256606, 0.0256743, 0.0256614, 0.0256863, 0.0256599, 0.0325129, 0.0261357, 0.0262475, 0.132403, 0.025663, 0.0257246, 0.0256564, 0.0256685, 0.0257358, 0.0256544, 0.0306386, 0.0256543, 0.0267293
0.768863, 0, 0.193364, 0.0341098, 1.41421, -0.193364, 0.0342277, 0.0341098, 0.0341114, 0.0341206, 0.034118, 0.0341358, 0.034119, 0.0341514, 0.0341171, 0.0448078, 0.0347348, 0.0348798, 0.172685, 0.0341205, 0.034201, 0.0341126, 0.0341298, 0.0342215, 0.03411, 0.0408414, 0.0341098, 0.0355054
0.776719, 0, 0.248725, 0.0441522, 1.41421, -0.248725, 0.0443012, 0.0441522, 0.0441542, 0.0441658, 0.0441625, 0.044185, 0.0441637, 0.0442047, 0.0441613, 0.0603628, 0.0449428, 0.0451263, 0.219468, 0.044165, 0.0442675, 0.0441557, 0.0441799, 0.0443017, 0.0441524, 0.0530779, 0.0441522, 0.0459179
0.784574, 0, 0.312654, 0.0556868, 1.41421, -0.312654, 0.0558708, 0.0556868, 0.0556893, 0.0557036, 0.0556996, 0.0557274, 0.0557011, 0.0557516, 0.0556981, 0.0795394, 0.0566625, 0.0568891, 0.272054, 0.0557021, 0.0558291, 0.0556911, 0.0557248, 0.0558819, 0.0556871, 0.0673344, 0.0556868, 0.0578662
0.79243, 0.944998, 0.384509, 0.0684996, 1.7161, 0.560489, 0.0687213, 0.0684996, 0.0685026, 0.0685199, 0.068515, 0.0685485, 0.0685168, 0.0685777, 0.0685133, 0.102569, 0.0696755, 0.0699486, 0.32927, 0.0685174, 0.0686711, 0.0685048, 0.0685508, 0.0687477, 0.0684999, 0.0835052, 0.0684996, 0.0711267
0.800285, 1.055, 0.463208, 0.0822638, 1.74786, 0.591794, 0.082525, 0.0822638, 0.0822673, 0.0822877, 0.0822819, 0.0823214, 0.0822841, 0.0823558, 0.0822799, 0.12949, 0.0836493, 0.0839712, 0.389537, 0.0822843, 0.0824658, 0.0822699, 0.0823316, 0.0825707, 0.0822642, 0.101422, 0.0822638, 0.0853603
0.80814, 0, 0.547293, 0.0965612, 1.41421, -0.547293, 0.0968625, 0.0965612, 0.0965652, 0.0965887, 0.0965821, 0.0966276, 0.0965845, 0.0966673, 0.0965797, 0.160082, 0.0981593, 0.0985306, 0.450998, 0.0965844, 0.096794, 0.0965683, 0.0966495, 0.0969306, 0.0965616, 0.120903, 0.0965612, 0.100135
0.815996, 0, 0.635054, 0.110918, 1.41421, -0.635054, 0.111259, 0.110918, 0.110923, 0.11095, 0.110942, 0.110994, 0.110945, 0.111038, 0.110939, 0.193814, 0.112725, 0.113145, 0.511687, 0.110944, 0.111181, 0.110927, 0.111032, 0.111351, 0.110919, 0.141825, 0.110918, 0.114963
0.823851, 0.935356, 0.724662, 0.12485, 1.71329, 0.210694, 0.125228, 0.12485, 0.124855, 0.124885, 0.124877, 0.124934, 0.12488, 0.124984, 0.124874, 0.229806, 0.126856, 0.127322, 0.569712, 0.124879, 0.125142, 0.124859, 0.124993, 0.125342, 0.124851, 0.164194, 0.12485, 0.129346
0.831706, 0.997583, 0.814327, 0.137906, 1.73135, 0.183256, 0.138319, 0.137906, 0.137912, 0.137944, 0.137935, 0.137997, 0.137938, 0.138051, 0.137931, 0.26683, 0.140095, 0.140604, 0.623426, 0.137937, 0.138223, 0.137916, 0.138083, 0.13845, 0.137907, 0.18822, 0.137906, 0.142825
0.839562, 0.0670606, 0.902436, 0.149708, 1.43773, -0.835375, 0.150152, 0.149708, 0.149714, 0.149749, 0.149739, 0.149806, 0.149743, 0.149865, 0.149736, 0.30336, 0.15206, 0.152608, 0.671561, 0.149741, 0.150049, 0.14972, 0.149924, 0.150293, 0.149709, 0.214351, 0.149708, 0.155016
0.847417, 0.928115, 0.987671, 0.159985, 1.71117, -0.059556, 0.160455, 0.159985, 0.159991, 0.160028, 0.160018, 0.160089, 0.160021, 0.160151, 0.160014, 0.337666, 0.162478, 0.163059, 0.713308, 0.160019, 0.160344, 0.159997, 0.160247, 0.160596, 0.159985, 0.243271, 0.159985, 0.165647
0.855273, 0.997599, 1.06908, 0.168579, 1.73136, -0.0714813, 0.169072, 0.168579, 0.168586, 0.168624, 0.168613, 0.168688, 0.168617, 0.168753, 0.168609, 0.367962, 0.171191, 0.171801, 0.748327, 0.168615, 0.168952, 0.168593, 0.168895, 0.169201, 0.16858, 0.275838, 0.168579, 0.174567
0.863128, 1.07429, 1.1461, 0.175453, 1.75336, -0.0718136, 0.175964, 0.175453, 0.17546, 0.1755, 0.175489, 0.175566, 0.175493, 0.175633, 0.175485, 0.392585, 0.178161, 0.178794, 0.776717, 0.17549, 0.175836, 0.175469, 0.175834, 0.176068, 0.175454, 0.312963, 0.175453, 0.181749
0.870983, 1, 1.21851, 0.180671, 1.73205, -0.218508, 0.181196, 0.180671, 0.180678, 0.180719, 0.180707, 0.180787, 0.180712, 0.180856, 0.180703, 0.410185, 0.183454, 0.184106, 0.798923, 0.180709, 0.181059, 0.180689, 0.181134, 0.181264, 0.180672, 0.355427, 0.180671, 0.187275
0.878839, 0, 1.28632, 0.184376, 1.41421, -1.28632, 0.184913, 0.184376, 0.184383, 0.184425, 0.184413, 0.184494, 0.184418, 0.184565, 0.184409, 0.419888, 0.187216, 0.187884, 0.815638, 0.184414, 0.184764, 0.184397, 0.184946, 0.184933, 0.184377, 0.403676, 0.184376, 0.191311
0.886694, 1, 1.34964, 0.186764, 1.73205, -0.349642, 0.187309, 0.186764, 0.186771, 0.186814, 0.186802, 0.186884, 0.186806, 0.186956, 0.186797, 0.421413, 0.189646, 0.190325, 0.827692, 0.186802, 0.187148, 0.18679, 0.187478, 0.187274, 0.186765, 0.457606, 0.186764, 0.194078
0.894549, 1, 1.40848, 0.188055, 1.73205, -0.408476, 0.188606, 0.188055, 0.188063, 0.188106, 0.188093, 0.188177, 0.188098, 0.188249, 0.188089, 0.415105, 0.190967, 0.191655, 0.835952, 0.188093, 0.188431, 0.188088, 0.188965, 0.188512, 0.188056, 0.516393, 0.188055, 0.195827
0.902405, 0, 1.46256, 0.188471, 1.41421, -1.46256, 0.189026, 0.188471, 0.188479, 0.188522, 0.18851, 0.188594, 0.188515, 0.188667, 0.188506, 0.401893, 0.191403, 0.192099, 0.841242, 0.188509, 0.188833, 0.188514, 0.189649, 0.188872, 0.188472, 0.5784, 0.188471, 0.196816
0.91026, 0, 1.51125, 0.188219, 1.41421, -1.51125, 0.188776, 0.188219, 0.188226, 0.18827, 0.188257, 0.188342, 0.188262, 0.188415, 0.188253, 0.383167, 0.191163, 0.191864, 0.844299, 0.188255, 0.188563, 0.188273, 0.189758, 0.188563, 0.188219, 0.641189, 0.188219, 0.197291
0.918116, 0.90643, 1.55346, 0.187475, 1.70483, -0.647034, 0.188035, 0.187475, 0.187483, 0.187526, 0.187514, 0.187599, 0.187519, 0.187673, 0.18751, 0.360601, 0.190428, 0.191133, 0.845737, 0.18751, 0.187799, 0.187546, 0.189493, 0.187766, 0.187476, 0.701666, 0.187475, 0.197482
0.925971, 0.0935704, 1.58776, 0.186389, 1.44692, -1.49419, 0.18695, 0.186389, 0.186397, 0.186441, 0.186428, 0.186513, 0.186433, 0.186587, 0.186424, 0.335954, 0.189346, 0.190055, 0.846047, 0.186423, 0.186689, 0.18648, 0.189024, 0.186632, 0.18639, 0.756341, 0.186389, 0.197603
0.933826, 1.90161, 1.61252, 0.185076, 1.97525, 0.289086, 0.185638, 0.185076, 0.185084, 0.185127, 0.185115, 0.1852, 0.185119, 0.185274, 0.18511, 0.310885, 0.188034, 0.188746, 0.845601, 0.185107, 0.185349, 0.185192, 0.188482, 0.185276, 0.185077, 0.801684, 0.185076, 0.197861
0.941682, 1.89677, 1.62622, 0.183622, 1.97402, 0.270555, 0.184184, 0.183622, 0.183629, 0.183673, 0.183661, 0.183746, 0.183665, 0.18382, 0.183656, 0.286799, 0.186581, 0.187295, 0.84467, 0.183651, 0.183867, 0.18377, 0.187961, 0.183786, 0.183623, 0.834518, 0.183622, 0.198475
0.949537, 0.201623, 1.62772, 0.18209, 1.48379, -1.42609, 0.182653, 0.18209, 0.182097, 0.182141, 0.182129, 0.182214, 0.182133, 0.182288, 0.182124, 0.26476, 0.185048, 0.185764, 0.843445, 0.182117, 0.182307, 0.182276, 0.187513, 0.182223, 0.18209, 0.852401, 0.18209, 0.199697
0.957392, 2.78873, 1.61659, 0.180522, 2.18832, 1.17214, 0.181087, 0.180522, 0.18053, 0.180574, 0.180561, 0.180646, 0.180566, 0.18072, 0.180557, 0.245452, 0.18348, 0.184198, 0.842053, 0.180548, 0.180711, 0.180754, 0.187159, 0.180631, 0.180523, 0.853931, 0.180522, 0.201828
0.965248, 1.21127, 1.5933, 0.178948, 1.792, -0.382026, 0.179514, 0.178948, 0.178956, 0.178999, 0.178987, 0.179072, 0.178992, 0.179146, 0.178983, 0.229206, 0.181905, 0.182624, 0.840575, 0.178972, 0.17911, 0.179233, 0.186881, 0.179037, 0.178949, 0.838928, 0.178948, 0.205242
0.973103, 0.889546, 1.55934, 0.177385, 1.69987, -0.669797, 0.177955, 0.177385, 0.177393, 0.177437, 0.177424, 0.177509, 0.177429, 0.177584, 0.17742, 0.216054, 0.180342, 0.181062, 0.839064, 0.177408, 0.177523, 0.177731, 0.186638, 0.177459, 0.177386, 0.808453, 0.177385, 0.210394
0.980959, 2.88473, 1.51716, 0.175845, 2.21014, 1.36757, 0.176419, 0.175845, 0.175853, 0.175896, 0.175884, 0.175969, 0.175889, 0.176043, 0.17588, 0.205811, 0.178801, 0.179522, 0.837551, 0.175866, 0.175961, 0.176259, 0.186365, 0.175906, 0.175846, 0.764687, 0.175845, 0.217809
0.988814, 0.225723, 1.46995, 0.174333, 1.49189, -1.24423, 0.174915, 0.174333, 0.174341, 0.174385, 0.174372, 0.174457, 0.174377, 0.174532, 0.174368, 0.198155, 0.177289, 0.17801, 0.836053, 0.174353, 0.17443, 0.174824, 0.185987, 0.174384, 0.174334, 0.710659, 0.174333, 0.228058
0.996669, 0.882313, 1.42135, 0.172854, 1.69774, -0.539038, 0.173447, 0.172854, 0.172862, 0.172906, 0.172893, 0.172978, 0.172898, 0.173052, 0.172889, 0.1927, 0.175809, 0.176531, 0.834581, 0.172874, 0.172935, 0.173429, 0.185432, 0.172896, 0.172855, 0.649908, 0.172854, 0.241704
1.00452, 1.11769, 1.37504, 0.171409, 1.7657, -0.257349, 0.17202, 0.171409, 0.171417, 0.171461, 0.171448, 0.171533, 0.171453, 0.171608, 0.171444, 0.189043, 0.174364, 0.175086, 0.833139, 0.171428, 0.171478, 0.172076, 0.184636, 0.171445, 0.17141, 0.586097, 0.171409, 0.259227
1.01238, 1, 1.33432, 0.170001, 1.73205, -0.334316, 0.170636, 0.17, 0.170008, 0.170052, 0.17004, 0.170125, 0.170044, 0.170199, 0.170035, 0.186803, 0.172955, 0.173678, 0.831731, 0.17002, 0.170061, 0.170767, 0.183555, 0.170031, 0.170001, 0.52266, 0.170001, 0.280927
1.02024, 0, 1.30177, 0.16863, 1.41421, -1.30177, 0.169299, 0.16863, 0.168638, 0.168682, 0.168669, 0.168754, 0.168674, 0.168828, 0.168665, 0.185636, 0.171584, 0.172307, 0.83036, 0.16865, 0.168686, 0.169504, 0.182173, 0.168656, 0.168631, 0.462524, 0.16863, 0.306827
1.02809, 1, 1.27899, 0.167301, 1.73205, -0.278995, 0.168016, 0.1673, 0.167308, 0.167352, 0.16734, 0.167425, 0.167344, 0.167499, 0.167335, 0.185233, 0.170255, 0.170978, 0.829027, 0.167321, 0.167356, 0.16829, 0.180503, 0.167322, 0.167301, 0.407924, 0.167301, 0.336577
1.03595, 0, 1.26643, 0.166015, 1.41421, -1.26643, 0.166794, 0.166015, 0.166023, 0.166067, 0.166055, 0.16614, 0.166059, 0.166214, 0.16605, 0.185323, 0.16897, 0.169692, 0.827736, 0.166038, 0.166075, 0.16713, 0.178583, 0.166034, 0.166016, 0.360329, 0.166015, 0.369397
1.0438, 0.867859, 1.26339, 0.164779, 1.69348, -0.395532, 0.165639, 0.164778, 0.164787, 0.16483, 0.164818, 0.164903, 0.164823, 0.164977, 0.164814, 0.185667, 0.167733, 0.168456, 0.826487, 0.164804, 0.164848, 0.166032, 0.176474, 0.164794, 0.16478, 0.320474, 0.164779, 0.404054
1.05166, 0.997572, 1.2682, 0.163596, 1.73135, -0.270626, 0.164562, 0.163595, 0.163604, 0.163647, 0.163635, 0.16372, 0.16364, 0.163794, 0.163631, 0.186052, 0.16655, 0.167273, 0.825281, 0.163624, 0.163682, 0.165008, 0.174249, 0.163609, 0.163597, 0.288453, 0.163596, 0.438912
1.05951, 4.86065, 1.27841, 0.162472, 2.61928, 3.58224, 0.163577, 0.162471, 0.16248, 0.162524, 0.162511, 0.162596, 0.162516, 0.16267, 0.162507, 0.186298, 0.165426, 0.166149, 0.824115, 0.162505, 0.162585, 0.164078, 0.171985, 0.162483, 0.162473, 0.263871, 0.162472, 0.472036
1.06737, 1.13455, 1.29119, 0.161412, 1.77046, -0.156642, 0.162698, 0.161411, 0.16142, 0.161464, 0.161452, 0.161537, 0.161456, 0.161611, 0.161447, 0.186258, 0.164366, 0.165089, 0.822982, 0.161451, 0.161565, 0.163278, 0.169757, 0.161421, 0.161413, 0.246002, 0.161412, 0.501358
1.07522, 0.13937, 1.30361, 0.160422, 1.46266, -1.16424, 0.161946, 0.16042, 0.160429, 0.160473, 0.160461, 0.160546, 0.160465, 0.16062, 0.160456, 0.185826, 0.163376, 0.164099, 0.821866, 0.160467, 0.160628, 0.162664, 0.167627, 0.160429, 0.160422, 0.233936, 0.160422, 0.52488
1.08308, 0.855793, 1.31305, 0.159503, 1.68991, -0.457256, 0.161347, 0.159501, 0.159511, 0.159555, 0.159542, 0.159627, 0.159547, 0.159701, 0.159538, 0.184941, 0.162457, 0.16318, 0.82074, 0.159559, 0.159784, 0.162335, 0.165641, 0.159509, 0.159504, 0.226702, 0.159503, 0.540891
1.09093, 1.14421, 1.31751, 0.158659, 1.77319, -0.1733, 0.160932, 0.158656, 0.158667, 0.15871, 0.158698, 0.158783, 0.158703, 0.158857, 0.158694, 0.183589, 0.161613, 0.162336, 0.819566, 0.158727, 0.159037, 0.16245, 0.16383, 0.158664, 0.15866, 0.223355, 0.158659, 0.548158
1.09879, 2.85099, 1.31579, 0.157888, 2.2025, 1.5352, 0.16074, 0.157884, 0.157896, 0.15794, 0.157927, 0.158012, 0.157932, 0.158086, 0.157923, 0.181803, 0.160842, 0.161565, 0.818284, 0.157972, 0.158391, 0.163265, 0.162208, 0.157892, 0.157889, 0.22303, 0.157888, 0.546072
1.10664, 1.99757, 1.30769, 0.157187, 1.99939, 0.689882, 0.160815, 0.157181, 0.157195, 0.157239, 0.157226, 0.157311, 0.157231, 0.157385, 0.157222, 0.179654, 0.160141, 0.160864, 0.816816, 0.15729, 0.157848, 0.165173, 0.160773, 0.157191, 0.157188, 0.224965, 0.157187, 0.534721
1.1145, 1.84373, 1.29398, 0.156549, 1.96054, 0.54975, 0.161203, 0.156541, 0.156556, 0.1566, 0.156588, 0.156673, 0.156592, 0.156747, 0.156583, 0.177236, 0.159503, 0.160226, 0.815063, 0.156677, 0.157405, 0.168755, 0.159515, 0.156551, 0.15655, 0.22851, 0.156549, 0.514869
1.12236, 1.30771, 1.27636, 0.155961, 1.81871, 0.03135, 0.161946, 0.155951, 0.155969, 0.156012, 0.156, 0.156085, 0.156005, 0.156159, 0.155996, 0.17466, 0.158915, 0.159638, 0.812904, 0.156121, 0.157054, 0.174832, 0.158409, 0.155963, 0.155962, 0.233121, 0.155961, 0.487869
1.13021, 0.841331, 1.25734, 0.155408, 1.68562, -0.416008, 0.163072, 0.155395, 0.155415, 0.155459, 0.155447, 0.155532, 0.155451, 0.155606, 0.155442, 0.17203, 0.158362, 0.159085, 0.810205, 0.155607, 0.156783, 0.184504, 0.157426, 0.155409, 0.155408, 0.238348, 0.155408, 0.455493
1.13807, 1.99759, 1.24, 0.154867, 1.9994, 0.757593, 0.16459, 0.15485, 0.154875, 0.154918, 0.154906, 0.154991, 0.154911, 0.155065, 0.154902, 0.169441, 0.157821, 0.158544, 0.806822, 0.155119, 0.156572, 0.199168, 0.156531, 0.154868, 0.154868, 0.243826, 0.154867, 0.419738
1.14592, 0.161075, 1.22776, 0.154312, 1.47006, -1.06668, 0.166472, 0.15429, 0.154319, 0.154363, 0.154351, 0.154436, 0.154355, 0.15451, 0.154346, 0.166956, 0.157266, 0.157989, 0.802616, 0.154631, 0.156396, 0.22049, 0.155684, 0.154313, 0.154312, 0.249265, 0.154312, 0.38261
1.15378, 3.66822, 1.22406, 0.153709, 2.3808, 2.44415, 0.168647, 0.153682, 0.153716, 0.15376, 0.153748, 0.153833, 0.153752, 0.153907, 0.153743, 0.164612, 0.156663, 0.157386, 0.797471, 0.154117, 0.156225, 0.250304, 0.154841, 0.15371, 0.15371, 0.254441, 0.153709, 0.345942
1.16163, 3.16348, 1.23207, 0.15302, 2.27233, 1.93142, 0.170998, 0.152986, 0.153028, 0.153071, 0.153059, 0.153144, 0.153064, 0.153218, 0.153055, 0.162412, 0.155974, 0.156697, 0.791303, 0.153547, 0.156019, 0.290436, 0.153955, 0.153021, 0.153021, 0.259183, 0.15302, 0.311243
1.16949, 0.997581, 1.2543, 0.152203, 1.73135, -0.256716, 0.173354, 0.152159, 0.15221, 0.152254, 0.152242, 0.152327, 0.152246, 0.152401, 0.152237, 0.16033, 0.155156, 0.155879, 0.784085, 0.152886, 0.155736, 0.342441, 0.152974, 0.152203, 0.152203, 0.263363, 0.152203, 0.279618
1.17734, 1.17072, 1.2923, 0.151209, 1.78065, -0.121576, 0.175503, 0.151154, 0.151217, 0.15126, 0.151248, 0.151333, 0.151253, 0.151407, 0.151244, 0.158313, 0.154163, 0.154886, 0.77586, 0.152099, 0.155327, 0.407276, 0.151845, 0.151209, 0.15121, 0.266886, 0.151209, 0.251729
1.1852, 0.824448, 1.34631, 0.14999, 1.68061, -0.521858, 0.177205, 0.149922, 0.149998, 0.150042, 0.15003, 0.150115, 0.150034, 0.150189, 0.150025, 0.156294, 0.152944, 0.153667, 0.766755, 0.151151, 0.154743, 0.484933, 0.150515, 0.149991, 0.149991, 0.269669, 0.14999, 0.227835
1.19305, 1.99761, 1.41501, 0.148498, 1.9994, 0.5826, 0.17821, 0.148413, 0.148505, 0.148549, 0.148537, 0.148622, 0.148541, 0.148696, 0.148532, 0.154195, 0.151452, 0.152175, 0.756987, 0.150008, 0.153931, 0.574121, 0.148929, 0.148498, 0.148498, 0.271634, 0.148498, 0.207844
1.20091, 1.17794, 1.49543, 0.146684, 1.78268, -0.317488, 0.17829, 0.146579, 0.146691, 0.146735, 0.146723, 0.146808, 0.146727, 0.146882, 0.146718, 0.151934, 0.149638, 0.150361, 0.746875, 0.148637, 0.152843, 0.672047, 0.147039, 0.146684, 0.146684, 0.272693, 0.146684, 0.191412
1.20876, 2.45167, 1.58301, 0.144507, 2.1099, 0.868665, 0.177253, 0.144377, 0.144514, 0.144558, 0.144546, 0.144631, 0.14455, 0.144705, 0.144541, 0.149439, 0.147461, 0.148184, 0.73684, 0.14701, 0.151436, 0.774383, 0.144799, 0.144507, 0.144508, 0.272743, 0.144507, 0.17803
1.21662, 2.17795, 1.67189, 0.141935, 2.044, 0.506065, 0.174977, 0.141776, 0.141942, 0.141986, 0.141974, 0.142059, 0.141978, 0.142133, 0.141969, 0.146645, 0.144889, 0.145611, 0.727414, 0.145101, 0.149674, 0.875465, 0.142174, 0.141935, 0.141935, 0.271667, 0.141935, 0.167119
1.22448, 5.18277, 1.75548, 0.138946, 2.68007, 3.42729, 0.171416, 0.138752, 0.138953, 0.138997, 0.138985, 0.13907, 0.13899, 0.139144, 0.13898, 0.143506, 0.1419, 0.142623, 0.719245, 0.142889, 0.147534, 0.968746, 0.139142, 0.138946, 0.138947, 0.269342, 0.138946, 0.158098
1.23233, 2.1876, 1.82718, 0.135535, 2.04636, 0.360421, 0.166612, 0.135298, 0.135542, 0.135586, 0.135574, 0.135659, 0.135578, 0.135733, 0.135569, 0.139996, 0.138489, 0.139212, 0.71311, 0.14036, 0.14501, 1.04746, 0.135695, 0.135535, 0.135536, 0.265648, 0.135535, 0.150439
1.24019, 0, 1.8812, 0.131712, 1.41421, -1.8812, 0.160685, 0.131425, 0.13172, 0.131763, 0.131751, 0.131836, 0.131756, 0.13191, 0.131747, 0.136108, 0.134666, 0.135389, 0.70993, 0.137506, 0.14211, 1.10539, 0.131843, 0.131712, 0.131713, 0.26049, 0.131712, 0.143699
1.24804, 1.80517, 1.91337, 0.127507, 1.95069, -0.108199, 0.153824, 0.12716, 0.127514, 0.127558, 0.127546, 0.127631, 0.12755, 0.127705, 0.127541, 0.131862, 0.130461, 0.131184, 0.710784, 0.134323, 0.138864, 1.13768, 0.127613, 0.127507, 0.127508, 0.253819, 0.127507, 0.137533
1.2559, 1.80035, 1.92185, 0.122967, 1.94945, -0.121493, 0.146263, 0.122549, 0.122974, 0.123018, 0.123006, 0.123091, 0.12301, 0.123165, 0.123001, 0.127295, 0.125921, 0.126644, 0.716927, 0.130819, 0.135322, 1.14143, 0.123053, 0.122967, 0.122968, 0.245644, 0.122967, 0.131699
