   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_71.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.0369, 0, 0.0515307, 0, 1.41421, -0.0515307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57664e-06, 0, 0.0515281, 0
21.0448, 0, 0.050702, 0, 1.41421, -0.050702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40582e-06, 0, 0.0506996, 0
21.0526, 0, 0.0498592, 0, 1.41421, -0.0498592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22837e-06, 0, 0.0498569, 0
21.0604, 0, 0.0490063, 0, 1.41421, -0.0490063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04768e-06, 0, 0.0490042, 0
21.0683, 0, 0.0481476, 0, 1.41421, -0.0481476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86712e-06, 0, 0.0481458, 0
21.0761, 0, 0.0472874, 3.71998e-26, 1.41421, -0.0472874, 3.71998e-26, 0, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 3.71998e-26, 1.68985e-06, 3.71998e-26, 0.0472857, 3.71998e-26
21.0839, 0, 0.0464283, 9.29996e-27, 1.41421, -0.0464283, 9.29996e-27, 0, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 9.29996e-27, 1.51849e-06, 9.29996e-27, 0.0464268, 9.29996e-27
21.0918, 0, 0.0455744, 0, 1.41421, -0.0455744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35558e-06, 0, 0.045573, 0
21.0996, 1, 0.0447281, 1.71041e-23, 1.73205, 0.955272, 1.71041e-23, 0, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.71041e-23, 1.20292e-06, 1.71041e-23, 0.0447269, 1.71041e-23
21.1074, 0, 0.0438914, 4.62515e-23, 1.41421, -0.0438914, 4.62515e-23, 0, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 4.62515e-23, 1.06188e-06, 4.62515e-23, 0.0438904, 4.62515e-23
21.1153, 0, 0.0430674, 6.39265e-23, 1.41421, -0.0430674, 6.39265e-23, 0, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 6.39265e-23, 9.33556e-07, 6.39265e-23, 0.0430664, 6.39265e-23
21.1231, 0, 0.0422571, 5.48997e-23, 1.41421, -0.0422571, 5.48997e-23, 0, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 5.48997e-23, 8.18336e-07, 5.48997e-23, 0.0422563, 5.48997e-23
21.1309, 0, 0.0414623, 2.92744e-23, 1.41421, -0.0414623, 2.92744e-23, 0, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 2.92744e-23, 7.16338e-07, 2.92744e-23, 0.0414615, 2.92744e-23
21.1388, 0, 0.0406842, 7.31861e-24, 1.41421, -0.0406842, 7.31861e-24, 0, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 7.31861e-24, 6.27302e-07, 7.31861e-24, 0.0406835, 7.31861e-24
21.1466, 0, 0.0399233, 0, 1.41421, -0.0399233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50606e-07, 0, 0.0399227, 0
21.1544, 0, 0.0391803, 5.70787e-24, 1.41421, -0.0391803, 5.70787e-24, 0, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 5.70787e-24, 4.8547e-07, 5.70787e-24, 0.0391798, 5.70787e-24
21.1623, 0, 0.0384556, 1.03647e-23, 1.41421, -0.0384556, 1.03647e-23, 0, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 1.03647e-23, 4.30934e-07, 1.03647e-23, 0.0384551, 1.03647e-23
21.1701, 0, 0.0377493, 6.87574e-24, 1.41421, -0.0377493, 6.87574e-24, 0, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 6.87574e-24, 3.85955e-07, 6.87574e-24, 0.0377489, 6.87574e-24
21.1779, 0, 0.0370608, 1.719e-24, 1.41421, -0.0370608, 1.719e-24, 0, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 1.719e-24, 3.49431e-07, 1.719e-24, 0.0370605, 1.719e-24
21.1858, 0, 0.0363901, 2.52122e-33, 1.41421, -0.0363901, 2.52122e-33, 0, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 3.20315e-07, 2.52122e-33, 0.0363898, 2.52122e-33
21.1936, 1, 0.0357366, 1.93031e-33, 1.73205, 0.964263, 1.93031e-33, 0, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 2.97607e-07, 1.93031e-33, 0.0357363, 1.93031e-33
21.2014, 0, 0.0350994, 1.41818e-33, 1.41421, -0.0350994, 1.41818e-33, 0, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 2.80402e-07, 1.41818e-33, 0.0350991, 1.41818e-33
21.2093, 0, 0.034478, 9.84851e-34, 1.41421, -0.034478, 9.84851e-34, 0, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 2.67905e-07, 9.84851e-34, 0.0344778, 9.84851e-34
21.2171, 0, 0.0338712, 5.91526e-34, 1.41421, -0.0338712, 5.91526e-34, 0, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 2.59435e-07, 5.91526e-34, 0.0338709, 5.91526e-34
21.2249, 0, 0.0332781, 2.71449e-34, 1.41421, -0.0332781, 2.71449e-34, 0, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.54439e-07, 2.71449e-34, 0.0332778, 2.71449e-34
21.2328, 0, 0.0326977, 6.78624e-35, 1.41421, -0.0326977, 6.78624e-35, 0, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 2.52477e-07, 6.78624e-35, 0.0326975, 6.78624e-35
21.2406, 0, 0.0321287, 0, 1.41421, -0.0321287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53211e-07, 0, 0.0321284, 0
21.2484, 0, 0.0315704, 0, 1.41421, -0.0315704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5639e-07, 0, 0.0315701, 0
21.2563, 0, 0.0310216, 2.97917e-34, 1.41421, -0.0310216, 2.97917e-34, 0, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.97917e-34, 2.61833e-07, 2.97917e-34, 0.0310213, 2.97917e-34
21.2641, 0, 0.030481, 1.0858e-33, 1.41421, -0.030481, 1.0858e-33, 0, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 1.0858e-33, 2.69414e-07, 1.0858e-33, 0.0304807, 1.0858e-33
21.2719, 0, 0.0299482, 2.253e-33, 1.41421, -0.0299482, 2.253e-33, 0, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.253e-33, 2.79025e-07, 2.253e-33, 0.0299479, 2.253e-33
21.2798, 0, 0.0294218, 3.74489e-33, 1.41421, -0.0294218, 3.74489e-33, 0, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 3.74489e-33, 2.90587e-07, 3.74489e-33, 0.0294216, 3.74489e-33
21.2876, 0, 0.0289014, 5.54056e-33, 1.41421, -0.0289014, 5.54056e-33, 0, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 5.54056e-33, 3.04006e-07, 5.54056e-33, 0.0289011, 5.54056e-33
21.2954, 1, 0.0283862, 7.64387e-33, 1.73205, 0.971614, 7.64387e-33, 0, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 7.64387e-33, 3.19171e-07, 7.64387e-33, 0.0283859, 7.64387e-33
21.3033, 0, 0.0278755, 1.00849e-32, 1.41421, -0.0278755, 1.00849e-32, 0, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 1.00849e-32, 3.35952e-07, 1.00849e-32, 0.0278752, 1.00849e-32
21.3111, 0, 0.0273689, 1.59182e-24, 1.41421, -0.0273689, 1.59182e-24, 0, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 1.59182e-24, 3.54174e-07, 1.59182e-24, 0.0273686, 1.59182e-24
21.3189, 0, 0.0268661, 2.98504e-24, 1.41421, -0.0268661, 2.98504e-24, 0, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 2.98504e-24, 3.73622e-07, 2.98504e-24, 0.0268657, 2.98504e-24
21.3268, 0, 0.0263669, 1.99467e-24, 1.41421, -0.0263669, 1.99467e-24, 0, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 1.99467e-24, 3.94036e-07, 1.99467e-24, 0.0263665, 1.99467e-24
21.3346, 0, 0.025871, 4.9872e-25, 1.41421, -0.025871, 4.9872e-25, 0, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.9872e-25, 4.15129e-07, 4.9872e-25, 0.0258706, 4.9872e-25
21.3424, 0, 0.0253784, 5.67274e-33, 1.41421, -0.0253784, 5.67274e-33, 0, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 5.67274e-33, 4.36568e-07, 5.67274e-33, 0.025378, 5.67274e-33
21.3503, 0, 0.0248893, 3.9394e-33, 1.41421, -0.0248893, 3.9394e-33, 0, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 3.9394e-33, 4.57989e-07, 3.9394e-33, 0.0248888, 3.9394e-33
21.3581, 0.616452, 0.0244035, 2.52122e-33, 1.61755, 0.592048, 2.52122e-33, 0, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 2.52122e-33, 4.79032e-07, 2.52122e-33, 0.024403, 2.52122e-33
21.3659, 0.383548, 0.0239215, 1.93031e-33, 1.54387, 0.359627, 1.93031e-33, 0, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 1.93031e-33, 4.9929e-07, 1.93031e-33, 0.023921, 1.93031e-33
21.3738, 0, 0.0234435, 1.41818e-33, 1.41421, -0.0234435, 1.41818e-33, 0, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 1.41818e-33, 5.18391e-07, 1.41818e-33, 0.023443, 1.41818e-33
21.3816, 0, 0.0229695, 9.84851e-34, 1.41421, -0.0229695, 9.84851e-34, 0, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 9.84851e-34, 5.3597e-07, 9.84851e-34, 0.022969, 9.84851e-34
21.3894, 0, 0.0225003, 5.91526e-34, 1.41421, -0.0225003, 5.91526e-34, 0, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.91526e-34, 5.51663e-07, 5.91526e-34, 0.0224997, 5.91526e-34
21.3973, 0, 0.0220358, 2.71449e-34, 1.41421, -0.0220358, 2.71449e-34, 0, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 2.71449e-34, 5.65162e-07, 2.71449e-34, 0.0220352, 2.71449e-34
21.4051, 0, 0.0215765, 6.78624e-35, 1.41421, -0.0215765, 6.78624e-35, 0, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 6.78624e-35, 5.76185e-07, 6.78624e-35, 0.021576, 6.78624e-35
21.4129, 0, 0.021123, 0, 1.41421, -0.021123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84497e-07, 0, 0.0211224, 0
21.4208, 0, 0.0206753, 0, 1.41421, -0.0206753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89923e-07, 0, 0.0206747, 0
21.4286, 0, 0.0202339, 0, 1.41421, -0.0202339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92335e-07, 0, 0.0202333, 0
21.4364, 0, 0.0197991, 0, 1.41421, -0.0197991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9167e-07, 0, 0.0197985, 0
21.4443, 0, 0.0193712, 0, 1.41421, -0.0193712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87927e-07, 0, 0.0193706, 0
21.4521, 0, 0.0189507, 0, 1.41421, -0.0189507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8117e-07, 0, 0.0189501, 0
21.4599, 0, 0.0185374, 0, 1.41421, -0.0185374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71522e-07, 0, 0.0185369, 0
21.4678, 0, 0.0181319, 0, 1.41421, -0.0181319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59167e-07, 0, 0.0181313, 0
21.4756, 0, 0.0177342, 0, 1.41421, -0.0177342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44349e-07, 0, 0.0177337, 0
21.4834, 0, 0.0173447, 0, 1.41421, -0.0173447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27365e-07, 0, 0.0173442, 0
21.4913, 0, 0.0169632, 0, 1.41421, -0.0169632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08541e-07, 0, 0.0169627, 0
21.4991, 0, 0.01659, 0, 1.41421, -0.01659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88252e-07, 0, 0.0165895, 0
21.5069, 1, 0.0162252, 0, 1.73205, 0.983775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66895e-07, 0, 0.0162247, 0
21.5148, 0, 0.0158686, 0, 1.41421, -0.0158686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44854e-07, 0, 0.0158682, 0
21.5226, 0, 0.0155206, 0, 1.41421, -0.0155206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2255e-07, 0, 0.0155202, 0
21.5304, 0, 0.0151809, 0, 1.41421, -0.0151809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00357e-07, 0, 0.0151805, 0
21.5383, 0, 0.0148494, 0, 1.41421, -0.0148494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7862e-07, 0, 0.0148491, 0
21.5461, 0, 0.0145264, 0, 1.41421, -0.0145264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57679e-07, 0, 0.014526, 0
21.5539, 1, 0.0142115, 0, 1.73205, 0.985789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37791e-07, 0, 0.0142111, 0
21.5618, 0, 0.0139047, 0, 1.41421, -0.0139047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19182e-07, 0, 0.0139043, 0
21.5696, 0, 0.0136059, 0, 1.41421, -0.0136059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02022e-07, 0, 0.0136056, 0
21.5774, 0, 0.0133149, 0, 1.41421, -0.0133149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86412e-07, 0, 0.0133147, 0
21.5853, 0, 0.0130317, 0, 1.41421, -0.0130317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72413e-07, 0, 0.0130314, 0
21.5931, 0, 0.012756, 0, 1.41421, -0.012756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6003e-07, 0, 0.0127558, 0
21.6009, 0, 0.0124878, 0, 1.41421, -0.0124878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4923e-07, 0, 0.0124876, 0
21.6088, 0, 0.0122268, 0, 1.41421, -0.0122268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39935e-07, 0, 0.0122266, 0
21.6166, 0, 0.0119729, 0, 1.41421, -0.0119729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32047e-07, 0, 0.0119726, 0
21.6244, 0, 0.0117259, 0, 1.41421, -0.0117259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25446e-07, 0, 0.0117256, 0
21.6323, 0, 0.0114855, 0, 1.41421, -0.0114855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19995e-07, 0, 0.0114853, 0
21.6401, 0, 0.0112518, 0, 1.41421, -0.0112518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15563e-07, 0, 0.0112516, 0
21.6479, 0, 0.0110244, 0, 1.41421, -0.0110244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1201e-07, 0, 0.0110242, 0
21.6558, 0, 0.0108031, 0, 1.41421, -0.0108031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09203e-07, 0, 0.0108029, 0
21.6636, 0, 0.010588, 0, 1.41421, -0.010588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07023e-07, 0, 0.0105878, 0
