   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.63491, 10.9835, 14.5086, 14.4907, 3.60327, -3.52506, 0, 14.4907, 14.4908, 14.4909, 14.5084, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907, 14.4907
6.64281, 13.1421, 14.511, 14.498, 3.89128, -1.36899, 0, 14.498, 14.498, 14.4981, 14.5108, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498, 14.498
6.65071, 13.9798, 14.5144, 14.5049, 3.99747, -0.534688, 0, 14.5049, 14.505, 14.5051, 14.5142, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049, 14.5049
6.65862, 14.1348, 14.5185, 14.5116, 4.01681, -0.383706, 0, 14.5116, 14.5117, 14.5118, 14.5183, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116, 14.5116
6.66652, 17.3731, 14.523, 14.5181, 4.40149, 2.85013, 0, 14.5181, 14.5182, 14.5182, 14.5228, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181, 14.5181
6.67442, 8.13643, 14.5278, 14.5242, 3.18378, -6.39134, 0, 14.5242, 14.5244, 14.5243, 14.5275, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242, 14.5242
6.68232, 15.5717, 14.5327, 14.5301, 4.19187, 1.03907, 0, 14.5301, 14.5303, 14.5302, 14.5324, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301
6.69022, 14.9677, 14.5376, 14.5357, 4.11918, 0.430035, 0, 14.5357, 14.5359, 14.5358, 14.5373, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357, 14.5357
6.69813, 9.2761, 14.5425, 14.5411, 3.35799, -5.26642, 0, 14.5411, 14.5413, 14.5412, 14.5422, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411, 14.5411
6.70603, 9.40531, 14.5473, 14.5462, 3.37717, -5.14202, 0, 14.5462, 14.5465, 14.5463, 14.5469, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462, 14.5462
6.71393, 12.118, 14.552, 14.551, 3.75739, -2.43403, 0, 14.551, 14.5514, 14.5511, 14.5515, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551, 14.551
6.72183, 16.5746, 14.5565, 14.5556, 4.30983, 2.01813, 0, 14.5556, 14.556, 14.5557, 14.556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556, 14.5556
6.72974, 11.2494, 14.5608, 14.5599, 3.63998, -3.31134, 0, 14.5599, 14.5604, 14.56, 14.5602, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599, 14.5599
6.73764, 12.5923, 14.5649, 14.564, 3.81999, -1.97256, 0, 14.564, 14.5646, 14.5641, 14.5642, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564, 14.564
6.74554, 11.1151, 14.5688, 14.5678, 3.62148, -3.45365, 0, 14.5678, 14.5685, 14.5679, 14.568, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678, 14.5678
6.75344, 5.7359, 14.5725, 14.5714, 2.78135, -8.83655, 0, 14.5714, 14.5722, 14.5714, 14.5716, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714, 14.5714
6.76134, 9.2351, 14.5759, 14.5747, 3.35188, -5.34082, 0, 14.5747, 14.5756, 14.5748, 14.5749, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747, 14.5747
6.76925, 12.2258, 14.5792, 14.5777, 3.77172, -2.35335, 0, 14.5778, 14.5788, 14.5778, 14.5781, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5777, 14.5778, 14.5777, 14.5777, 14.5777
6.77715, 14.9797, 14.5823, 14.5806, 4.12065, 0.397475, 0, 14.5806, 14.5818, 14.5806, 14.581, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806, 14.5806
6.78505, 16.0963, 14.5851, 14.5831, 4.25397, 1.51113, 0, 14.5832, 14.5845, 14.5832, 14.5837, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831, 14.5831
6.79295, 15.415, 14.5879, 14.5855, 4.17313, 0.827127, 0, 14.5855, 14.587, 14.5856, 14.5863, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855, 14.5855
6.80086, 12.3209, 14.5904, 14.5876, 3.7843, -2.2695, 0, 14.5876, 14.5893, 14.5877, 14.5887, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876, 14.5876
6.80876, 11.1993, 14.5929, 14.5894, 3.63309, -3.39358, 0, 14.5894, 14.5913, 14.5895, 14.591, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894, 14.5894
6.81666, 14.8728, 14.5953, 14.5911, 4.10765, 0.277534, 0, 14.5911, 14.5931, 14.5911, 14.5932, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911, 14.5911
6.82456, 13.9806, 14.5976, 14.5924, 3.99758, -0.616984, 0, 14.5925, 14.5946, 14.5925, 14.5953, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924, 14.5924
6.83246, 17.0808, 14.5999, 14.5936, 4.36816, 2.4809, 0, 14.5936, 14.5959, 14.5937, 14.5975, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936, 14.5936
6.84037, 14.3892, 14.6024, 14.5945, 4.04836, -0.213137, 0, 14.5945, 14.597, 14.5946, 14.5998, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945
6.84827, 9.18445, 14.6049, 14.5952, 3.34432, -5.42048, 0, 14.5952, 14.5978, 14.5953, 14.6022, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952, 14.5952
6.85617, 12.8945, 14.6077, 14.5957, 3.85934, -1.71324, 0, 14.5957, 14.5984, 14.5958, 14.6049, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957
6.86407, 7.80841, 14.6109, 14.5959, 3.13184, -6.80245, 0, 14.5959, 14.5987, 14.596, 14.608, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959
6.87197, 9.52665, 14.6145, 14.5959, 3.39509, -5.0878, 0, 14.596, 14.5988, 14.596, 14.6115, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959
6.87988, 13.9806, 14.6186, 14.5957, 3.99758, -0.637974, 0, 14.5958, 14.5987, 14.5958, 14.6156, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957, 14.5957
6.88778, 13.7294, 14.6234, 14.5953, 3.96603, -0.894018, 0, 14.5953, 14.5983, 14.5954, 14.6204, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953, 14.5953
6.89568, 12.9068, 14.6291, 14.5947, 3.86093, -1.72225, 0, 14.5947, 14.5976, 14.5948, 14.626, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947
6.90358, 7.83222, 14.6356, 14.5938, 3.13564, -6.8034, 0, 14.5938, 14.5967, 14.5939, 14.6326, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938, 14.5938
6.91148, 10.3782, 14.6432, 14.5927, 3.51826, -4.26504, 0, 14.5927, 14.5956, 14.5928, 14.6403, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927, 14.5927
6.91939, 15.9831, 14.6519, 14.5915, 4.24065, 1.33123, 0, 14.5915, 14.5942, 14.5915, 14.6491, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915, 14.5915
6.92729, 12.8393, 14.6617, 14.5899, 3.85218, -1.82247, 0, 14.59, 14.5926, 14.59, 14.659, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899, 14.5899
6.93519, 9.47349, 14.6728, 14.5882, 3.38725, -5.19929, 0, 14.5882, 14.5907, 14.5883, 14.6702, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882, 14.5882
6.94309, 13.6365, 14.685, 14.5863, 3.9543, -1.0485, 0, 14.5863, 14.5886, 14.5864, 14.6826, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863
6.951, 14.2411, 14.6983, 14.5841, 4.03002, -0.457185, 0, 14.5842, 14.5863, 14.5842, 14.696, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841, 14.5841
6.9589, 15.7872, 14.7125, 14.5818, 4.21748, 1.07469, 0, 14.5818, 14.5838, 14.5819, 14.7104, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818, 14.5818
6.9668, 14.6825, 14.7274, 14.5792, 4.08442, -0.0449228, 0, 14.5792, 14.581, 14.5793, 14.7255, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792, 14.5792
6.9747, 7.10707, 14.7429, 14.5764, 3.01779, -7.63582, 0, 14.5764, 14.5781, 14.5765, 14.7411, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764, 14.5764
6.9826, 12.0428, 14.7585, 14.5734, 3.74737, -2.71576, 0, 14.5734, 14.5749, 14.5735, 14.7569, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734, 14.5734
6.99051, 10.8809, 14.7739, 14.5702, 3.589, -3.89302, 0, 14.5702, 14.5715, 14.5703, 14.7725, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702, 14.5702
6.99841, 10.0401, 14.7888, 14.5668, 3.46988, -4.74865, 0, 14.5668, 14.568, 14.5669, 14.7875, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668, 14.5668
7.00631, 11.0355, 14.4961, 14.2567, 3.61047, -3.46058, 0, 14.2567, 14.2577, 14.2568, 14.495, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567, 14.2567
7.01421, 11.0763, 14.4008, 14.1452, 3.61612, -3.32447, 0, 14.1452, 14.1461, 14.1453, 14.3998, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452, 14.1452
7.02212, 11.9811, 14.3052, 14.0351, 3.73914, -2.32401, 0, 14.0351, 14.0359, 14.0352, 14.3043, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351, 14.0351
7.03002, 14.899, 14.2072, 13.9248, 4.11084, 0.691835, 0, 13.9248, 13.9254, 13.9249, 14.2064, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248, 13.9248
7.03792, 12.0998, 14.1065, 13.8142, 3.75497, -2.00673, 0, 13.8142, 13.8147, 13.8143, 14.1059, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142, 13.8142
7.04582, 13.8007, 14.0029, 13.7034, 3.97501, -0.202274, 0, 13.7034, 13.7039, 13.7035, 14.0024, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034, 13.7034
7.05372, 7.92368, 13.8962, 13.5924, 3.15019, -5.9725, 0, 13.5924, 13.5928, 13.5925, 13.8957, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924, 13.5924
7.06163, 12.0875, 13.786, 13.4811, 3.75333, -1.69853, 0, 13.4812, 13.4815, 13.4812, 13.7856, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4811, 13.4812, 13.4811, 13.4811, 13.4811
7.06953, 9.95985, 13.6725, 13.3696, 3.4583, -3.71263, 0, 13.3696, 13.3699, 13.3697, 13.6721, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696, 13.3696
7.07743, 8.0682, 13.5556, 13.2579, 3.17304, -5.48743, 0, 13.2579, 13.2581, 13.258, 13.5553, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579, 13.2579
7.08533, 13.9592, 13.4357, 13.1459, 3.99489, 0.523486, 0, 13.1459, 13.1461, 13.146, 13.4354, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459, 13.1459
7.09324, 16.9436, 13.3134, 13.0342, 4.35243, 3.63025, 0, 13.0342, 13.0344, 13.0343, 13.3131, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342, 13.0342
7.10114, 15.0465, 13.1884, 12.9222, 4.12874, 1.85809, 0, 12.9222, 12.9224, 12.9223, 13.1881, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222, 12.9222
7.10904, 11.8853, 13.061, 12.8098, 3.72629, -1.17572, 0, 12.8098, 12.8099, 12.8099, 13.0607, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098
7.11694, 8.05316, 12.9318, 12.6971, 3.17067, -4.8786, 0, 12.6971, 12.6972, 12.6973, 12.9315, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971, 12.6971
7.12484, 8.98823, 12.8013, 12.5843, 3.31485, -3.81303, 0, 12.5843, 12.5844, 12.5844, 12.801, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843, 12.5843
7.13275, 10.0057, 12.671, 12.4724, 3.46492, -2.66532, 0, 12.4724, 12.4725, 12.4726, 12.6708, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724, 12.4724
7.14065, 12.0096, 12.5401, 12.3601, 3.74294, -0.53046, 0, 12.3601, 12.3602, 12.3603, 12.5398, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601, 12.3601
7.14855, 21.9613, 12.4087, 12.2473, 4.89503, 9.55253, 0, 12.2473, 12.2474, 12.2475, 12.4084, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473, 12.2473
7.15645, 10.9766, 12.2776, 12.1342, 3.6023, -1.301, 0, 12.1342, 12.1343, 12.1345, 12.2772, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342, 12.1342
7.16435, 10.9855, 12.1472, 12.021, 3.60354, -1.16166, 0, 12.021, 12.0211, 12.0214, 12.1467, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021, 12.021
7.17226, 7.98587, 12.022, 11.9121, 3.16004, -4.03611, 0, 11.9121, 11.9121, 11.9126, 12.0214, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121, 11.9121
7.18016, 10.9801, 11.8977, 11.8027, 3.60279, -0.917545, 0, 11.8028, 11.8028, 11.8035, 11.8969, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027, 11.8027
7.18806, 13.9909, 11.7743, 11.693, 3.99886, 2.21659, 0, 11.693, 11.6931, 11.694, 11.7732, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693, 11.693
7.19596, 8.97528, 11.6514, 11.5823, 3.3129, -2.67617, 0, 11.5823, 11.5824, 11.5837, 11.65, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823, 11.5823
7.20387, 11.9957, 11.5288, 11.4703, 3.74109, 0.466887, 0, 11.4703, 11.4704, 11.4722, 11.5269, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703, 11.4703
7.21177, 10.0307, 11.4064, 11.357, 3.46853, -1.37576, 0, 11.357, 11.357, 11.3596, 11.4038, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357, 11.357
7.21967, 15.9054, 11.284, 11.242, 4.23148, 4.62144, 0, 11.242, 11.2421, 11.2456, 11.2803, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242, 11.242
7.22757, 10.9807, 11.1613, 11.1252, 3.60287, -0.180601, 0, 11.1253, 11.1253, 11.1301, 11.1563, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252, 11.1252
7.23547, 6.1368, 11.0383, 11.0066, 2.85251, -4.90147, 0, 11.0066, 11.0067, 11.0133, 11.0316, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066, 11.0066
7.24338, 9.89901, 10.9151, 10.8863, 3.44949, -1.0161, 0, 10.8863, 10.8864, 10.8952, 10.9061, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863, 10.8863
7.25128, 11.9879, 10.7921, 10.7645, 3.74004, 1.1958, 0, 10.7645, 10.7646, 10.7765, 10.7801, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645, 10.7645
7.25918, 8.9876, 10.6694, 10.6414, 3.31475, -1.68181, 0, 10.6414, 10.6415, 10.6572, 10.6535, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414
7.26708, 14.8925, 10.5469, 10.5167, 4.11005, 4.34563, 0, 10.5167, 10.5168, 10.5374, 10.5261, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167, 10.5167
7.27498, 9.08365, 10.4248, 10.3907, 3.32921, -1.34112, 0, 10.3907, 10.3907, 10.4175, 10.3978, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907
7.28289, 12.0244, 10.3036, 10.2636, 3.74492, 1.72075, 0, 10.2636, 10.2637, 10.2982, 10.269, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636, 10.2636
7.29079, 11.9514, 10.184, 10.1359, 3.73516, 1.76739, 0, 10.1359, 10.136, 10.1799, 10.14, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359, 10.1359
7.29869, 10.0297, 10.1069, 10.0484, 3.46839, -0.077198, 0, 10.0484, 10.0485, 10.1039, 10.0514, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484, 10.0484
7.30659, 10.9461, 10.3483, 10.2769, 3.59807, 0.597779, 0, 10.2769, 10.277, 10.346, 10.2791, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769, 10.2769
7.3145, 10.8951, 10.4293, 10.3422, 3.59097, 0.465822, 0, 10.3422, 10.3423, 10.4276, 10.3438, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422, 10.3422
7.3224, 5.22732, 10.4688, 10.3632, 2.68837, -5.24152, 0, 10.3632, 10.3633, 10.4676, 10.3644, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632, 10.3632
7.3303, 7.04629, 10.5114, 10.3842, 3.0077, -3.46515, 0, 10.3842, 10.3843, 10.5105, 10.385, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842, 10.3842
7.3382, 12.622, 10.5571, 10.4051, 3.82387, 2.06492, 0, 10.4051, 10.4052, 10.5564, 10.4057, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051, 10.4051
7.3461, 13.0372, 10.6058, 10.4259, 3.87778, 2.43137, 0, 10.4259, 10.426, 10.6053, 10.4263, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259, 10.4259
