   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_763.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
4.51891, 233.658, 220.424, 35.0754, 15.3512, 13.2339, 35.0754, 0, 35.0894, 37.4066, 35.0809, 35.3153, 217.834, 35.0754, 35.0754, 35.0754, 35.0754, 35.0754, 35.0754, 35.0754, 35.0754, 35.0754, 35.0754
4.52677, 223.129, 217.246, 35.2266, 15.0043, 5.88281, 35.2266, 0, 35.2406, 37.9887, 35.2323, 35.4708, 214.22, 35.2266, 35.2266, 35.2266, 35.2266, 35.2266, 35.2266, 35.2266, 35.2266, 35.2266, 35.2266
4.53464, 239.703, 212.18, 35.3778, 15.5468, 27.5227, 35.3778, 0, 35.3918, 38.6252, 35.3839, 35.6266, 208.664, 35.3778, 35.3778, 35.3778, 35.3778, 35.3778, 35.3778, 35.3778, 35.3778, 35.3778, 35.3778
4.5425, 198.224, 205.419, 35.5293, 14.1501, -7.19507, 35.5293, 0, 35.5433, 39.3156, 35.5358, 35.7825, 201.359, 35.5293, 35.5293, 35.5293, 35.5293, 35.5293, 35.5293, 35.5293, 35.5293, 35.5293, 35.5293
4.55037, 217.015, 197.208, 35.681, 14.7991, 19.8062, 35.681, 0, 35.695, 40.0573, 35.6879, 35.9388, 192.553, 35.681, 35.681, 35.681, 35.681, 35.681, 35.681, 35.681, 35.681, 35.681, 35.681
4.55823, 185.869, 187.827, 35.8327, 13.7065, -1.95837, 35.8327, 0, 35.8467, 40.8453, 35.8402, 36.0952, 182.531, 35.8327, 35.8327, 35.8327, 35.8327, 35.8327, 35.8327, 35.8327, 35.8327, 35.8327, 35.8327
4.5661, 182.082, 177.577, 35.9847, 13.5677, 4.50528, 35.9847, 0, 35.9987, 41.6724, 35.9928, 36.2518, 171.6, 35.9847, 35.9847, 35.9847, 35.9847, 35.9847, 35.9847, 35.9847, 35.9847, 35.9847, 35.9847
4.57397, 171.467, 166.762, 36.1368, 13.1707, 4.70578, 36.1368, 0, 36.1508, 42.5287, 36.1456, 36.4086, 160.075, 36.1368, 36.1368, 36.1368, 36.1368, 36.1368, 36.1368, 36.1368, 36.1368, 36.1368, 36.1368
4.58183, 175.562, 155.679, 36.289, 13.3253, 19.8834, 36.289, 0, 36.303, 43.4019, 36.2988, 36.5656, 148.266, 36.289, 36.289, 36.289, 36.289, 36.289, 36.289, 36.289, 36.289, 36.289, 36.289
4.5897, 169.723, 144.604, 36.4414, 13.1043, 25.1196, 36.4414, 0, 36.4554, 44.2777, 36.4522, 36.7228, 136.461, 36.4414, 36.4414, 36.4414, 36.4414, 36.4414, 36.4414, 36.4414, 36.4414, 36.4414, 36.4414
4.59756, 122.402, 133.778, 36.5939, 11.1536, -11.3761, 36.5939, 0, 36.6079, 45.1399, 36.606, 36.8801, 124.92, 36.5939, 36.5939, 36.5939, 36.5939, 36.5939, 36.5939, 36.5939, 36.5939, 36.5939, 36.5939
4.60543, 113.345, 123.408, 36.7465, 10.7399, -10.0627, 36.7465, 0, 36.7605, 45.971, 36.76, 37.0376, 113.864, 36.7465, 36.7465, 36.7465, 36.7465, 36.7465, 36.7465, 36.7465, 36.7465, 36.7465, 36.7465
4.61329, 106.257, 113.649, 36.8993, 10.4047, -7.39226, 36.8993, 0, 36.9133, 46.7534, 36.9144, 37.1953, 103.47, 36.8993, 36.8993, 36.8993, 36.8993, 36.8993, 36.8993, 36.8993, 36.8993, 36.8993, 36.8993
4.62116, 97.6856, 104.621, 37.0521, 9.98427, -6.93559, 37.0521, 0, 37.0661, 47.4693, 37.0691, 37.3531, 93.8721, 37.0521, 37.0521, 37.0521, 37.0521, 37.0521, 37.0521, 37.0521, 37.0521, 37.0521, 37.0521
4.62902, 92.6052, 96.3938, 37.2051, 9.72652, -3.78859, 37.2051, 0, 37.2191, 48.1021, 37.2242, 37.5111, 85.1578, 37.2051, 37.2051, 37.2051, 37.2051, 37.2051, 37.2051, 37.2051, 37.2051, 37.2051, 37.2051
4.63689, 60.129, 88.9998, 37.3582, 7.88219, -28.8708, 37.3582, 0, 37.3722, 48.6371, 37.3795, 37.6692, 77.3745, 37.3582, 37.3582, 37.3582, 37.3582, 37.3582, 37.3582, 37.3582, 37.3582, 37.3582, 37.3582
4.64475, 69.0171, 82.4391, 37.5113, 8.42716, -13.422, 37.5113, 0, 37.5253, 49.0621, 37.5352, 37.8275, 70.5345, 37.5113, 37.5113, 37.5113, 37.5113, 37.5113, 37.5113, 37.5113, 37.5113, 37.5113, 37.5113
4.65262, 52.1003, 76.6811, 37.6646, 7.35529, -24.5807, 37.6646, 0, 37.6786, 49.3684, 37.6911, 37.9859, 64.6156, 37.6646, 37.6646, 37.6646, 37.6646, 37.6646, 37.6646, 37.6646, 37.6646, 37.6646, 37.6646
4.66048, 54.5957, 71.6774, 37.8179, 7.52301, -17.0816, 37.8179, 0, 37.8319, 49.5507, 37.8472, 38.1444, 59.5749, 37.8179, 37.8179, 37.8179, 37.8179, 37.8179, 37.8179, 37.8179, 37.8179, 37.8179, 37.8179
4.66835, 44.8632, 67.3633, 37.9713, 6.84567, -22.5001, 37.9713, 0, 37.9853, 49.6081, 38.0035, 38.303, 55.3487, 37.9713, 37.9713, 37.9713, 37.9713, 37.9713, 37.9713, 37.9713, 37.9713, 37.9713, 37.9713
4.67621, 33.4772, 63.6682, 38.1248, 5.95628, -30.1909, 38.1248, 0, 38.1388, 49.5435, 38.16, 38.4617, 51.8635, 38.1248, 38.1248, 38.1248, 38.1248, 38.1248, 38.1248, 38.1248, 38.1248, 38.1248, 38.1248
4.68408, 34.9566, 60.5186, 38.2783, 6.0792, -25.562, 38.2783, 0, 38.2923, 49.3636, 38.3165, 38.6205, 49.039, 38.2783, 38.2783, 38.2783, 38.2783, 38.2783, 38.2783, 38.2783, 38.2783, 38.2783, 38.2783
4.69194, 23.7233, 57.8439, 38.4318, 5.07181, -34.1206, 38.4318, 0, 38.4458, 49.0791, 38.4729, 38.7793, 46.7941, 38.4318, 38.4318, 38.4318, 38.4318, 38.4318, 38.4318, 38.4318, 38.4318, 38.4318, 38.4318
4.69981, 34.4528, 55.5785, 38.5854, 6.03761, -21.1257, 38.5854, 0, 38.5994, 48.7031, 38.6292, 38.9382, 45.0501, 38.5854, 38.5854, 38.5854, 38.5854, 38.5854, 38.5854, 38.5854, 38.5854, 38.5854, 38.5854
4.70767, 24.4894, 53.6657, 38.7388, 5.14679, -29.1763, 38.7388, 0, 38.7528, 48.2515, 38.7853, 39.097, 43.7344, 38.7388, 38.7388, 38.7388, 38.7388, 38.7388, 38.7388, 38.7388, 38.7388, 38.7388, 38.7388
4.71554, 21.745, 52.0572, 38.8923, 4.87288, -30.3123, 38.8923, 0, 38.9063, 47.7413, 38.9411, 39.2559, 42.7817, 38.8923, 38.8923, 38.8923, 38.8923, 38.8923, 38.8923, 38.8923, 38.8923, 38.8923, 38.8923
4.7234, 10.0202, 50.7151, 39.0455, 3.46702, -40.6949, 39.0455, 0, 39.0596, 47.1906, 39.0964, 39.4146, 42.1362, 39.0455, 39.0455, 39.0455, 39.0455, 39.0455, 39.0455, 39.0455, 39.0455, 39.0455, 39.0455
4.73127, 15.4621, 49.6106, 39.1987, 4.17876, -34.1485, 39.1987, 0, 39.2127, 46.6172, 39.2512, 39.5732, 41.751, 39.1987, 39.1987, 39.1987, 39.1987, 39.1987, 39.1987, 39.1987, 39.1987, 39.1987, 39.1987
4.73913, 16.9831, 48.7231, 39.3515, 4.35696, -31.74, 39.3515, 0, 39.3655, 46.0378, 39.4052, 39.7316, 41.5891, 39.3515, 39.3515, 39.3515, 39.3515, 39.3515, 39.3515, 39.3515, 39.3515, 39.3515, 39.3515
4.747, 23.8423, 48.0404, 39.504, 5.08353, -24.1981, 39.504, 0, 39.518, 45.4681, 39.5584, 39.8896, 41.6222, 39.504, 39.504, 39.504, 39.504, 39.504, 39.504, 39.504, 39.504, 39.504, 39.504
4.75486, 24.774, 47.5558, 39.656, 5.17436, -22.7818, 39.656, 0, 39.67, 44.9214, 39.7107, 40.0472, 41.8304, 39.656, 39.656, 39.656, 39.656, 39.656, 39.656, 39.656, 39.656, 39.656, 39.656
4.76273, 24.8803, 47.2677, 39.8073, 5.18462, -22.3873, 39.8073, 0, 39.8213, 44.4091, 39.8618, 40.2041, 42.2006, 39.8073, 39.8073, 39.8073, 39.8073, 39.8073, 39.8073, 39.8073, 39.8073, 39.8073, 39.8073
4.7706, 22.5119, 47.1776, 39.9578, 4.95095, -24.6658, 39.9578, 0, 39.9718, 43.9396, 40.0116, 40.3602, 42.7257, 39.9578, 39.9578, 39.9578, 39.9578, 39.9578, 39.9578, 39.9578, 39.9578, 39.9578, 39.9578
4.77846, 16.6302, 47.2892, 40.1073, 4.31628, -30.659, 40.1073, 0, 40.1213, 43.5192, 40.1599, 40.5153, 43.4025, 40.1073, 40.1073, 40.1073, 40.1073, 40.1073, 40.1073, 40.1073, 40.1073, 40.1073, 40.1073
4.78633, 28.0214, 47.6062, 40.2554, 5.47918, -19.5848, 40.2554, 0, 40.2694, 43.1515, 40.3065, 40.6691, 44.2312, 40.2554, 40.2554, 40.2554, 40.2554, 40.2554, 40.2554, 40.2554, 40.2554, 40.2554, 40.2554
4.79419, 27.5539, 48.1316, 40.4018, 5.43635, -20.5777, 40.4018, 0, 40.4158, 42.838, 40.451, 40.8212, 45.2128, 40.4018, 40.4018, 40.4018, 40.4018, 40.4018, 40.4018, 40.4018, 40.4018, 40.4018, 40.4018
4.80206, 34.5135, 48.8663, 40.5462, 6.04264, -14.3528, 40.5462, 0, 40.5602, 42.5779, 40.5932, 40.9714, 46.3484, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462
4.80992, 40.8159, 49.8075, 40.6881, 6.54338, -8.99168, 40.6881, 0, 40.7021, 42.3692, 40.7327, 41.119, 47.6369, 40.6881, 40.6881, 40.6881, 40.6881, 40.6881, 40.6881, 40.6881, 40.6881, 40.6881, 40.6881
4.81779, 34.5003, 50.9483, 40.827, 6.04155, -16.448, 40.827, 0, 40.841, 42.2083, 40.869, 41.2637, 49.0743, 40.827, 40.827, 40.827, 40.827, 40.827, 40.827, 40.827, 40.827, 40.827, 40.827
4.82565, 62.0607, 52.2766, 40.9625, 8.00379, 9.78412, 40.9625, 0, 40.9765, 42.0907, 41.0019, 41.405, 50.6525, 40.9625, 40.9625, 40.9625, 40.9625, 40.9625, 40.9625, 40.9625, 40.9625, 40.9625, 40.9625
4.83352, 51.5146, 53.7736, 41.0939, 7.31537, -2.259, 41.0939, 0, 41.1079, 42.0113, 41.1306, 41.5423, 52.3572, 41.0939, 41.0939, 41.0939, 41.0939, 41.0939, 41.0939, 41.0939, 41.0939, 41.0939, 41.0939
4.84138, 47.4486, 55.4153, 41.2208, 7.03197, -7.96676, 41.2208, 0, 41.2348, 41.9649, 41.2548, 41.675, 54.169, 41.2208, 41.2208, 41.2208, 41.2208, 41.2208, 41.2208, 41.2208, 41.2208, 41.2208, 41.2208
4.84925, 53.3243, 57.1702, 41.3424, 7.43803, -3.84588, 41.3424, 0, 41.3564, 41.9458, 41.3738, 41.8024, 56.0612, 41.3424, 41.3424, 41.3424, 41.3424, 41.3424, 41.3424, 41.3424, 41.3424, 41.3424, 41.3424
4.85711, 67.504, 59.0013, 41.4581, 8.33691, 8.50272, 41.4581, 0, 41.4722, 41.9489, 41.4872, 41.9241, 58.0015, 41.4581, 41.4581, 41.4581, 41.4581, 41.4581, 41.4581, 41.4581, 41.4581, 41.4581, 41.4581
4.86498, 84.5923, 60.8662, 41.5677, 9.3055, 23.7261, 41.5677, 0, 41.5817, 41.9693, 41.5944, 42.0396, 59.9519, 41.5677, 41.5677, 41.5677, 41.5677, 41.5677, 41.5677, 41.5677, 41.5677, 41.5677, 41.5677
4.87284, 77.0571, 62.7181, 41.6704, 8.89141, 14.339, 41.6704, 0, 41.6844, 42.0024, 41.6951, 42.1483, 61.8694, 41.6704, 41.6704, 41.6704, 41.6704, 41.6704, 41.6704, 41.6704, 41.6704, 41.6704, 41.6704
4.88071, 79.1129, 64.5073, 41.7659, 9.00627, 14.6056, 41.7659, 0, 41.7799, 42.0444, 41.7888, 42.2499, 63.708, 41.7659, 41.7659, 41.7659, 41.7659, 41.7659, 41.7659, 41.7659, 41.7659, 41.7659, 41.7659
4.88857, 111.286, 66.1838, 41.8541, 10.6436, 45.1027, 41.8541, 0, 41.8681, 42.0919, 41.8753, 42.344, 65.4208, 41.8541, 41.8541, 41.8541, 41.8541, 41.8541, 41.8541, 41.8541, 41.8541, 41.8541, 41.8541
4.89644, 94.2372, 67.6982, 41.9346, 9.81005, 26.539, 41.9346, 0, 41.9486, 42.142, 41.9544, 42.4307, 66.9609, 41.9346, 41.9346, 41.9346, 41.9346, 41.9346, 41.9346, 41.9346, 41.9346, 41.9346, 41.9346
4.9043, 112.198, 69.0046, 42.0077, 10.6864, 43.1936, 42.0077, 0, 42.0217, 42.1927, 42.0263, 42.5098, 68.2847, 42.0077, 42.0077, 42.0077, 42.0077, 42.0077, 42.0077, 42.0077, 42.0077, 42.0077, 42.0077
4.91217, 133.602, 70.0626, 42.0733, 11.6448, 63.5391, 42.0733, 0, 42.0873, 42.2423, 42.091, 42.5816, 69.3537, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733
4.92003, 117.068, 70.8393, 42.1321, 10.9118, 46.229, 42.1321, 0, 42.1461, 42.2897, 42.1489, 42.6466, 70.1363, 42.1321, 42.1321, 42.1321, 42.1321, 42.1321, 42.1321, 42.1321, 42.1321, 42.1321, 42.1321
4.9279, 124.129, 71.3109, 42.1844, 11.2307, 52.8185, 42.1844, 0, 42.1984, 42.3345, 42.2006, 42.7051, 70.61, 42.1844, 42.1844, 42.1844, 42.1844, 42.1844, 42.1844, 42.1844, 42.1844, 42.1844, 42.1844
4.93576, 117.863, 71.4636, 42.2311, 10.9482, 46.3997, 42.2311, 0, 42.2451, 42.3763, 42.2468, 42.7581, 70.7618, 42.2311, 42.2311, 42.2311, 42.2311, 42.2311, 42.2311, 42.2311, 42.2311, 42.2311, 42.2311
4.94363, 140.839, 71.2949, 42.2731, 11.9515, 69.5446, 42.2731, 0, 42.2871, 42.4154, 42.2884, 42.8064, 70.59, 42.2731, 42.2731, 42.2731, 42.2731, 42.2731, 42.2731, 42.2731, 42.2731, 42.2731, 42.2731
4.95149, 123.448, 70.8128, 42.3114, 11.2004, 52.6353, 42.3114, 0, 42.3254, 42.4523, 42.3265, 42.851, 70.1032, 42.3114, 42.3114, 42.3114, 42.3114, 42.3114, 42.3114, 42.3114, 42.3114, 42.3114, 42.3114
4.95936, 121.557, 70.036, 42.3471, 11.1156, 51.521, 42.3471, 0, 42.3611, 42.4877, 42.362, 42.8931, 69.3204, 42.3471, 42.3471, 42.3471, 42.3471, 42.3471, 42.3471, 42.3471, 42.3471, 42.3471, 42.3471
4.96723, 132.534, 68.9925, 42.3814, 11.5989, 63.5418, 42.3814, 0, 42.3954, 42.5226, 42.3963, 42.9339, 68.27, 42.3814, 42.3814, 42.3814, 42.3814, 42.3814, 42.3814, 42.3814, 42.3814, 42.3814, 42.3814
4.97509, 128.219, 67.7182, 42.4155, 11.4113, 60.5004, 42.4155, 0, 42.4295, 42.5579, 42.4304, 42.9745, 66.9881, 42.4155, 42.4155, 42.4155, 42.4155, 42.4155, 42.4155, 42.4155, 42.4155, 42.4155, 42.4155
4.98296, 128.815, 66.2548, 42.4507, 11.4375, 62.5607, 42.4507, 0, 42.4647, 42.5947, 42.4656, 43.0162, 65.5164, 42.4507, 42.4507, 42.4507, 42.4507, 42.4507, 42.4507, 42.4507, 42.4507, 42.4507, 42.4507
4.99082, 125.91, 64.6477, 42.488, 11.3097, 61.262, 42.488, 0, 42.5021, 42.634, 42.503, 43.0602, 63.9005, 42.488, 42.488, 42.488, 42.488, 42.488, 42.488, 42.488, 42.488, 42.488, 42.488
4.99869, 118.285, 62.944, 42.5286, 10.9674, 55.3405, 42.5286, 0, 42.5426, 42.6769, 42.5437, 43.1076, 62.1877, 42.5286, 42.5286, 42.5286, 42.5286, 42.5286, 42.5286, 42.5286, 42.5286, 42.5286, 42.5286
5.00655, 119.927, 61.1904, 42.5733, 11.0421, 58.7368, 42.5733, 0, 42.5873, 42.7241, 42.5886, 43.1592, 60.4244, 42.5733, 42.5733, 42.5733, 42.5733, 42.5733, 42.5733, 42.5733, 42.5733, 42.5733, 42.5733
5.01442, 99.1943, 59.4306, 42.623, 10.0595, 39.7637, 42.623, 0, 42.637, 42.7765, 42.6384, 43.2161, 58.6545, 42.623, 42.623, 42.623, 42.623, 42.623, 42.623, 42.623, 42.623, 42.623, 42.623
5.02228, 109.596, 57.7053, 42.6781, 10.5639, 51.8905, 42.6781, 0, 42.6921, 42.8347, 42.6937, 43.2789, 56.9182, 42.6781, 42.6781, 42.6781, 42.6781, 42.6781, 42.6781, 42.6781, 42.6781, 42.6781, 42.6781
5.03015, 83.3757, 56.0487, 42.7393, 9.2399, 27.327, 42.7393, 0, 42.7533, 42.8992, 42.7551, 43.3483, 55.2499, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393
5.03801, 86.0491, 54.4902, 42.8067, 9.38345, 31.5589, 42.8067, 0, 42.8207, 42.9702, 42.8227, 43.4251, 53.6782, 42.8067, 42.8067, 42.8067, 42.8067, 42.8067, 42.8067, 42.8067, 42.8067, 42.8067, 42.8067
5.04588, 81.0049, 53.0521, 42.8804, 9.1107, 27.9528, 42.8804, 0, 42.8944, 43.048, 42.8966, 43.5099, 52.2248, 42.8804, 42.8804, 42.8804, 42.8804, 42.8804, 42.8804, 42.8804, 42.8804, 42.8804, 42.8804
5.05374, 71.2947, 51.7508, 42.9604, 8.56123, 19.5439, 42.9604, 0, 42.9744, 43.1325, 42.9769, 43.6036, 50.905, 42.9604, 42.9604, 42.9604, 42.9604, 42.9604, 42.9604, 42.9604, 42.9604, 42.9604, 42.9604
5.06161, 53.8472, 50.5968, 43.0465, 7.4731, 3.2504, 43.0465, 0, 43.0605, 43.2237, 43.0632, 43.7076, 49.7278, 43.0465, 43.0465, 43.0465, 43.0465, 43.0465, 43.0465, 43.0465, 43.0465, 43.0465, 43.0465
5.06947, 70.4879, 49.5959, 43.1384, 8.51398, 20.8921, 43.1384, 0, 43.1524, 43.3214, 43.1553, 43.8238, 48.6965, 43.1384, 43.1384, 43.1384, 43.1384, 43.1384, 43.1384, 43.1384, 43.1384, 43.1384, 43.1384
5.07734, 56.9459, 48.7502, 43.2356, 7.67762, 8.1956, 43.2356, 0, 43.2497, 43.4253, 43.2528, 43.9555, 47.8095, 43.2356, 43.2356, 43.2356, 43.2356, 43.2356, 43.2356, 43.2356, 43.2356, 43.2356, 43.2356
5.0852, 54.5722, 48.0597, 43.3379, 7.52145, 6.5125, 43.3379, 0, 43.3519, 43.5353, 43.3553, 44.1074, 47.0613, 43.3379, 43.3379, 43.3379, 43.3379, 43.3379, 43.3379, 43.3379, 43.3379, 43.3379, 43.3379
5.09307, 46.427, 47.5235, 43.4446, 6.95895, -1.09655, 43.4446, 0, 43.4586, 43.6511, 43.4623, 44.2868, 46.4431, 43.4446, 43.4446, 43.4446, 43.4446, 43.4446, 43.4446, 43.4446, 43.4446, 43.4446, 43.4446
5.10093, 43.5864, 47.1425, 43.5552, 6.75177, -3.55605, 43.5552, 0, 43.5692, 43.7724, 43.5731, 44.5045, 45.944, 43.5552, 43.5552, 43.5552, 43.5552, 43.5552, 43.5552, 43.5552, 43.5552, 43.5552, 43.5552
5.1088, 34.3559, 46.9211, 43.6692, 6.02958, -12.5653, 43.6692, 0, 43.6832, 43.8991, 43.6874, 44.7763, 45.5519, 43.6692, 43.6692, 43.6692, 43.6692, 43.6692, 43.6692, 43.6692, 43.6692, 43.6692, 43.6692
5.11666, 35.2086, 46.8701, 43.7862, 6.09989, -11.6615, 43.7862, 0, 43.8002, 44.031, 43.8046, 45.1248, 45.2541, 43.7862, 43.7862, 43.7862, 43.7862, 43.7862, 43.7862, 43.7862, 43.7862, 43.7862, 43.7862
5.12453, 37.7338, 47.0095, 43.9055, 6.30348, -9.27571, 43.9055, 0, 43.9195, 44.1681, 43.9242, 45.5818, 45.0379, 43.9055, 43.9055, 43.9055, 43.9055, 43.9055, 43.9055, 43.9055, 43.9055, 43.9055, 43.9055
5.13239, 33.2715, 47.3723, 44.0269, 5.93898, -14.1008, 44.0269, 0, 44.0409, 44.3104, 44.0458, 46.1916, 44.8911, 44.0269, 44.0269, 44.0269, 44.0269, 44.0269, 44.0269, 44.0269, 44.0269, 44.0269, 44.0269
5.14026, 37.5053, 48.0081, 44.1499, 6.28532, -10.5029, 44.1499, 0, 44.1639, 44.458, 44.169, 47.0142, 44.8024, 44.1499, 44.1499, 44.1499, 44.1499, 44.1499, 44.1499, 44.1499, 44.1499, 44.1499, 44.1499
5.14812, 35.9643, 48.9884, 44.2741, 6.16152, -13.0241, 44.2741, 0, 44.2881, 44.611, 44.2935, 48.1305, 44.7616, 44.2741, 44.2741, 44.2741, 44.2741, 44.2741, 44.2741, 44.2741, 44.2741, 44.2741, 44.2741
5.15599, 39.6067, 50.4116, 44.3992, 6.45032, -10.8049, 44.3992, 0, 44.4132, 44.7697, 44.4189, 49.6471, 44.7596, 44.3992, 44.3992, 44.3992, 44.3992, 44.3992, 44.3992, 44.3992, 44.3992, 44.3992, 44.3992
5.16386, 28.1337, 52.4088, 44.525, 5.48942, -24.2751, 44.525, 0, 44.539, 44.9341, 44.545, 51.7022, 44.7886, 44.525, 44.525, 44.525, 44.525, 44.525, 44.525, 44.525, 44.525, 44.525, 44.525
5.17172, 29.753, 55.1513, 44.6513, 5.63498, -25.3983, 44.6513, 0, 44.6653, 45.1046, 44.6715, 54.473, 44.842, 44.6513, 44.6513, 44.6513, 44.6513, 44.6513, 44.6513, 44.6513, 44.6513, 44.6513, 44.6513
5.17959, 35.7603, 58.8559, 44.7778, 6.14494, -23.0956, 44.7778, 0, 44.7918, 45.2812, 44.7983, 58.1814, 44.9144, 44.7778, 44.7778, 44.7778, 44.7778, 44.7778, 44.7778, 44.7778, 44.7778, 44.7778, 44.7778
5.18745, 37.942, 63.7924, 44.9044, 6.31997, -25.8504, 44.9044, 0, 44.9184, 45.4639, 44.9251, 63.1014, 45.0012, 44.9044, 44.9044, 44.9044, 44.9044, 44.9044, 44.9044, 44.9044, 44.9044, 44.9044, 44.9044
5.19532, 45.8899, 70.2891, 45.031, 6.92026, -24.3991, 45.031, 0, 45.045, 45.6528, 45.052, 69.5644, 45.0988, 45.031, 45.031, 45.031, 45.031, 45.031, 45.031, 45.031, 45.031, 45.031, 45.031
5.20318, 56.6216, 78.7368, 45.1575, 7.65648, -22.1152, 45.1575, 0, 45.1715, 45.8475, 45.1787, 77.9644, 45.2045, 45.1575, 45.1575, 45.1575, 45.1575, 45.1575, 45.1575, 45.1575, 45.1575, 45.1575, 45.1575
5.21105, 70.017, 89.5901, 45.2837, 8.48629, -19.5731, 45.2837, 0, 45.2977, 46.0474, 45.3052, 88.7585, 45.316, 45.2837, 45.2837, 45.2837, 45.2837, 45.2837, 45.2837, 45.2837, 45.2837, 45.2837, 45.2837
5.21891, 99.3213, 103.37, 45.4097, 10.0658, -4.04855, 45.4097, 0, 45.4237, 46.2521, 45.4315, 102.47, 45.4316, 45.4097, 45.4097, 45.4097, 45.4097, 45.4097, 45.4097, 45.4097, 45.4097, 45.4097, 45.4097
5.22678, 118.339, 120.648, 45.5353, 10.9699, -2.30861, 45.5353, 0, 45.5493, 46.4603, 45.5574, 119.672, 45.5501, 45.5353, 45.5353, 45.5353, 45.5353, 45.5353, 45.5353, 45.5353, 45.5353, 45.5353, 45.5353
5.23464, 129.599, 142.049, 45.6606, 11.4716, -12.4501, 45.6606, 0, 45.6746, 46.6711, 45.6829, 140.992, 45.6704, 45.6606, 45.6606, 45.6606, 45.6606, 45.6606, 45.6606, 45.6606, 45.6606, 45.6606, 45.6606
5.24251, 141.946, 168.222, 45.7855, 11.9978, -26.276, 45.7855, 0, 45.7995, 46.8829, 45.8081, 167.082, 45.7919, 45.7855, 45.7855, 45.7855, 45.7855, 45.7855, 45.7855, 45.7855, 45.7855, 45.7855, 45.7855
5.25037, 182.808, 199.816, 45.9099, 13.5944, -17.0079, 45.9099, 0, 45.9239, 47.0942, 45.9328, 198.591, 45.9142, 45.9099, 45.9099, 45.9099, 45.9099, 45.9099, 45.9099, 45.9099, 45.9099, 45.9099, 45.9099
5.25824, 237.466, 237.463, 46.0339, 15.4747, 0.00253296, 46.0339, 0, 46.0479, 47.303, 46.0571, 236.154, 46.0367, 46.0339, 46.0339, 46.0339, 46.0339, 46.0339, 46.0339, 46.0339, 46.0339, 46.0339, 46.0339
5.2661, 294.486, 281.715, 46.1575, 17.2188, 12.7704, 46.1575, 0, 46.1715, 47.5074, 46.181, 280.326, 46.1592, 46.1575, 46.1575, 46.1575, 46.1575, 46.1575, 46.1575, 46.1575, 46.1575, 46.1575, 46.1575
5.27397, 331.994, 333.03, 46.2806, 18.2755, -1.03589, 46.2806, 0, 46.2946, 47.7055, 46.3043, 331.566, 46.2817, 46.2806, 46.2806, 46.2806, 46.2806, 46.2806, 46.2806, 46.2806, 46.2806, 46.2806, 46.2806
5.28183, 400.329, 391.702, 46.4031, 20.0581, 8.62729, 46.4031, 0, 46.4171, 47.8954, 46.4271, 390.171, 46.4038, 46.4031, 46.4031, 46.4031, 46.4031, 46.4031, 46.4031, 46.4031, 46.4031, 46.4031, 46.4031
5.2897, 428.113, 457.823, 46.5252, 20.7392, -29.7101, 46.5252, 0, 46.5392, 48.0754, 46.5495, 456.235, 46.5256, 46.5252, 46.5252, 46.5252, 46.5252, 46.5252, 46.5252, 46.5252, 46.5252, 46.5252, 46.5252
5.29756, 539.581, 531.236, 46.6468, 23.2719, 8.34485, 46.6468, 0, 46.6608, 48.2437, 46.6713, 529.6, 46.647, 46.6468, 46.6468, 46.6468, 46.6468, 46.6468, 46.6468, 46.6468, 46.6468, 46.6468, 46.6468
5.30543, 624.929, 611.513, 46.7678, 25.0385, 13.4158, 46.7678, 0, 46.7818, 48.3992, 46.7926, 609.842, 46.7679, 46.7678, 46.7678, 46.7678, 46.7678, 46.7678, 46.7678, 46.7678, 46.7678, 46.7678, 46.7678
5.31329, 707.77, 697.876, 46.8882, 26.6415, 9.89465, 46.8882, 0, 46.9022, 48.5409, 46.9134, 696.184, 46.8883, 46.8882, 46.8882, 46.8882, 46.8882, 46.8882, 46.8882, 46.8882, 46.8882, 46.8882, 46.8882
5.32116, 788.853, 789.255, 47.0081, 28.1221, -0.402039, 47.0081, 0, 47.0221, 48.6682, 47.0335, 787.556, 47.0082, 47.0081, 47.0081, 47.0081, 47.0081, 47.0081, 47.0081, 47.0081, 47.0081, 47.0081, 47.0081
5.32902, 894.528, 884.215, 47.1274, 29.9421, 10.3137, 47.1274, 0, 47.1415, 48.7811, 47.1531, 882.521, 47.1275, 47.1274, 47.1274, 47.1274, 47.1274, 47.1274, 47.1274, 47.1274, 47.1274, 47.1274, 47.1274
5.33689, 978.752, 981.021, 47.2462, 31.317, -2.26917, 47.2462, 0, 47.2602, 48.8797, 47.2722, 979.348, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462, 47.2462
