   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_834.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.638471, 0, 0.00394373, 5.65487e-05, 1.41421, -0.00394373, 9.66422e-05, 5.65487e-05, 5.65542e-05, 8.98706e-05, 0.000343027, 6.87945e-05, 0.000282057, 0.000103601, 0.000135788, 6.20374e-05, 0.000113865, 5.71358e-05, 5.93661e-05, 5.66509e-05, 0.00310047, 5.65493e-05, 0.000109556, 5.65487e-05, 5.65487e-05
0.646338, 0, 0.00541965, 8.39148e-05, 1.41421, -0.00541965, 0.00014371, 8.39148e-05, 8.39231e-05, 0.000133611, 0.000511168, 0.000102178, 0.000420237, 0.000154088, 0.000202092, 9.21007e-05, 0.000169396, 8.46385e-05, 8.81167e-05, 8.40672e-05, 0.00416705, 8.39157e-05, 0.000158081, 8.39148e-05, 8.39148e-05
0.654205, 0, 0.00742126, 0.000122491, 1.41421, -0.00742126, 0.000210233, 0.000122491, 0.000122503, 0.000195414, 0.000749426, 0.00014929, 0.000615998, 0.000225461, 0.0002959, 0.000134503, 0.000247923, 0.000123382, 0.000128657, 0.000122715, 0.00558838, 0.000122493, 0.000226348, 0.000122491, 0.000122491
0.662072, 0, 0.0101158, 0.000175906, 1.41421, -0.0101158, 0.000302597, 0.000175906, 0.000175923, 0.0002812, 0.00108115, 0.000214601, 0.000888489, 0.000324585, 0.000426293, 0.00019325, 0.000357019, 0.000176999, 0.000184808, 0.000176229, 0.00747429, 0.000175908, 0.000321103, 0.000175906, 0.000175906
0.669939, 0, 0.0137118, 0.000248553, 1.41421, -0.0137118, 0.000428588, 0.000248553, 0.000248578, 0.000398181, 0.00153494, 0.000303541, 0.00126117, 0.000459834, 0.000604364, 0.0002732, 0.000505923, 0.000249893, 0.000261203, 0.000249012, 0.00996237, 0.000248556, 0.000450793, 0.000248553, 0.000248553
0.677806, 0, 0.0184631, 0.00034561, 1.41421, -0.0184631, 0.000597434, 0.00034561, 0.000345645, 0.000554903, 0.00214496, 0.000422525, 0.00176201, 0.000641141, 0.0008433, 0.000380085, 0.000705608, 0.000347248, 0.000363304, 0.000346253, 0.0132215, 0.000345614, 0.000625798, 0.00034561, 0.00034561
0.685673, 0, 0.0246714, 0.000472987, 1.41421, -0.0246714, 0.000819758, 0.000472987, 0.000473034, 0.00076119, 0.00295076, 0.000578902, 0.00242342, 0.000879943, 0.00115832, 0.000520459, 0.000968717, 0.000474982, 0.000497349, 0.000473872, 0.0174539, 0.000472992, 0.000858621, 0.000472987, 0.000472987
0.693539, 0, 0.0326846, 0.000637199, 1.41421, -0.0326846, 0.00110738, 0.000637199, 0.000637264, 0.00102797, 0.00399677, 0.000780808, 0.00328177, 0.00118899, 0.00156643, 0.000701566, 0.00130935, 0.000639623, 0.000670229, 0.000638401, 0.0228948, 0.000637206, 0.00116405, 0.000637199, 0.000637199
0.701406, 0, 0.0428921, 0.000845166, 1.41421, -0.0428921, 0.001473, 0.000845166, 0.000845252, 0.00136696, 0.0053312, 0.00103693, 0.00437646, 0.00158197, 0.00208595, 0.000931115, 0.00174269, 0.000848098, 0.000889264, 0.000846772, 0.0298094, 0.000845175, 0.00155932, 0.000845166, 0.000845166
0.709273, 0, 0.055713, 0.0011039, 1.41421, -0.055713, 0.00192968, 0.0011039, 0.00110401, 0.00179021, 0.00700431, 0.00135612, 0.00574855, 0.002073, 0.00273586, 0.00121695, 0.0022844, 0.00110743, 0.00116189, 0.00110602, 0.0384849, 0.00110391, 0.00206423, 0.0011039, 0.0011039
0.71714, 0, 0.0715791, 0.00142012, 1.41421, -0.0715791, 0.0024902, 0.00142012, 0.00142027, 0.00230947, 0.00906606, 0.00174696, 0.00743881, 0.00267592, 0.00353485, 0.00156661, 0.00294986, 0.00142435, 0.00149526, 0.00142287, 0.049218, 0.00142014, 0.00270134, 0.00142012, 0.00142012
0.725007, 0, 0.0909099, 0.0017998, 1.41421, -0.0909099, 0.00316623, 0.0017998, 0.00179999, 0.00293545, 0.0115633, 0.00221715, 0.00948535, 0.00340338, 0.00450015, 0.00198686, 0.00375319, 0.00180484, 0.00189571, 0.00180332, 0.062296, 0.00179982, 0.0034962, 0.0017998, 0.0017998
0.732874, 0, 0.114083, 0.00224764, 1.41421, -0.114083, 0.00396748, 0.00224764, 0.00224788, 0.003677, 0.0145363, 0.00277294, 0.0119209, 0.00426597, 0.00564633, 0.00248309, 0.00470624, 0.00225361, 0.00236832, 0.0022521, 0.0779738, 0.00224767, 0.00447782, 0.00224764, 0.00224764
0.740741, 0, 0.141398, 0.00276659, 1.41421, -0.141398, 0.00490073, 0.00276659, 0.00276689, 0.00454028, 0.0180155, 0.00341843, 0.0147702, 0.00527113, 0.00698391, 0.00305875, 0.00581747, 0.0027736, 0.00291626, 0.00277215, 0.0964452, 0.00276663, 0.00567929, 0.00276659, 0.00276659
0.748608, 0, 0.173037, 0.00335735, 1.41421, -0.173037, 0.00596897, 0.00335735, 0.00335771, 0.00552788, 0.0220181, 0.00415502, 0.0180466, 0.00642224, 0.00851808, 0.00371487, 0.00709082, 0.00336552, 0.00354038, 0.0033642, 0.117811, 0.00335739, 0.00713873, 0.00335735, 0.00335735
0.756475, 0, 0.209032, 0.00401802, 1.41421, -0.209032, 0.00717069, 0.00401802, 0.00401845, 0.00663822, 0.0265446, 0.00498094, 0.0217504, 0.00771786, 0.0102476, 0.00444961, 0.00852494, 0.00402748, 0.00423878, 0.00402637, 0.142048, 0.00401807, 0.00890053, 0.00401802, 0.00401802
0.764341, 0, 0.249228, 0.00474389, 1.41421, -0.249228, 0.00849932, 0.00474389, 0.0047444, 0.00786504, 0.0315774, 0.00589091, 0.0258665, 0.0091511, 0.0121642, 0.005258, 0.0101125, 0.00475475, 0.00500657, 0.00475397, 0.168981, 0.00474394, 0.0110169, 0.00474389, 0.00474389
0.772208, 1.89965, 0.29326, 0.00552737, 1.97475, 1.60639, 0.00994308, 0.00552737, 0.00552798, 0.00919729, 0.0370787, 0.00687607, 0.0303638, 0.0107095, 0.0142519, 0.00613187, 0.0118399, 0.00553974, 0.0058358, 0.00553945, 0.198259, 0.00552744, 0.0135495, 0.00552737, 0.00552737
0.780075, 0.100354, 0.340545, 0.00635819, 1.44926, -0.240191, 0.0114851, 0.00635819, 0.0063589, 0.0106192, 0.0429911, 0.00792411, 0.0351947, 0.0123749, 0.0164872, 0.00706005, 0.0136874, 0.00637214, 0.00671565, 0.00637255, 0.229345, 0.00635827, 0.0165711, 0.00635819, 0.00635819
0.787942, 0, 0.390288, 0.00722378, 1.41421, -0.390288, 0.013104, 0.00722378, 0.00722459, 0.0121108, 0.049239, 0.00901977, 0.0402971, 0.0141245, 0.0188401, 0.00802876, 0.0156298, 0.00723937, 0.0076328, 0.00724076, 0.261523, 0.00722387, 0.0201663, 0.00722378, 0.00722378
0.795809, 0, 0.441506, 0.00810984, 1.41421, -0.441506, 0.0147746, 0.00810984, 0.00811076, 0.0136489, 0.0557312, 0.0101455, 0.0455961, 0.0159313, 0.0212748, 0.00902223, 0.0176375, 0.00812712, 0.00857207, 0.00812986, 0.29391, 0.00810994, 0.0244325, 0.00810984, 0.00810984
0.803676, 0, 0.493075, 0.00900113, 1.41421, -0.493075, 0.0164696, 0.00900113, 0.00900215, 0.0152082, 0.062365, 0.0112822, 0.0510078, 0.0177658, 0.023752, 0.0100235, 0.0196777, 0.0090201, 0.00951715, 0.00902471, 0.325497, 0.00900124, 0.029478, 0.00900113, 0.00900113
0.811543, 0.937764, 0.543783, 0.00988223, 1.71399, 0.393981, 0.0181604, 0.00988223, 0.00988337, 0.0167622, 0.0690312, 0.0124106, 0.0564427, 0.019597, 0.0262301, 0.0110155, 0.0217162, 0.00990287, 0.0104515, 0.00991005, 0.355201, 0.00988236, 0.0354192, 0.00988223, 0.00988223
0.81941, 0.997592, 0.592405, 0.0107385, 1.73136, 0.405187, 0.019819, 0.0107385, 0.0107398, 0.0182852, 0.0756194, 0.0135119, 0.0618111, 0.0213948, 0.0286679, 0.0119816, 0.0237193, 0.0107608, 0.0113593, 0.0107715, 0.381927, 0.0107387, 0.0423753, 0.0107385, 0.0107385
0.827277, 0.0646438, 0.637775, 0.0115569, 1.43689, -0.573131, 0.0214193, 0.0115569, 0.0115583, 0.0197533, 0.0820238, 0.0145691, 0.0670266, 0.0231306, 0.0310265, 0.012907, 0.0256553, 0.0115807, 0.0122262, 0.0115962, 0.404638, 0.0115571, 0.0504601, 0.0115569, 0.0115569
0.835144, 1, 0.67886, 0.0123266, 1.73205, 0.32114, 0.0229387, 0.0123266, 0.0123281, 0.0211458, 0.088148, 0.0155677, 0.0720113, 0.0247798, 0.0332713, 0.0137793, 0.0274963, 0.0123518, 0.0130402, 0.0123736, 0.422429, 0.0123268, 0.0597714, 0.0123266, 0.0123266
0.84301, 0, 0.714825, 0.0130395, 1.41421, -0.714825, 0.0243587, 0.0130395, 0.0130411, 0.022446, 0.0939099, 0.0164964, 0.0766986, 0.0263219, 0.0353737, 0.0145889, 0.0292193, 0.013066, 0.0137922, 0.0130964, 0.434591, 0.0130397, 0.0703785, 0.0130395, 0.0130395
0.850877, 0, 0.745072, 0.0136907, 1.41421, -0.745072, 0.0256661, 0.0136907, 0.0136924, 0.023642, 0.0992442, 0.0173478, 0.0810362, 0.0277423, 0.0373121, 0.0153299, 0.0308075, 0.0137183, 0.0144763, 0.0137599, 0.44066, 0.0136909, 0.0823078, 0.0136907, 0.0136907
0.858744, 1, 0.76927, 0.0142785, 1.73205, 0.23073, 0.0268532, 0.0142785, 0.0142802, 0.0247267, 0.104105, 0.0181182, 0.0849878, 0.0290319, 0.0390723, 0.0159995, 0.0322502, 0.0143069, 0.0150898, 0.0143632, 0.440454, 0.0142786, 0.0955289, 0.0142785, 0.0142785
0.866611, 0, 0.787349, 0.0148038, 1.41421, -0.787349, 0.0279178, 0.0148038, 0.0148056, 0.0256983, 0.108467, 0.0188076, 0.0885329, 0.0301873, 0.040648, 0.0165984, 0.0335431, 0.0148329, 0.0156332, 0.0149082, 0.434082, 0.014804, 0.109941, 0.0148038, 0.0148038
0.874478, 0, 0.799488, 0.0152708, 1.41421, -0.799488, 0.0288625, 0.0152708, 0.0152726, 0.0265593, 0.112322, 0.0194193, 0.0916668, 0.0312107, 0.0420402, 0.0171302, 0.0346879, 0.0153003, 0.0161101, 0.0153997, 0.421933, 0.015271, 0.125364, 0.0152708, 0.0152708
0.882345, 0, 0.806063, 0.0156852, 1.41421, -0.806063, 0.029695, 0.0156852, 0.0156871, 0.0273162, 0.11568, 0.0199596, 0.0943988, 0.0321087, 0.0432559, 0.017601, 0.0356913, 0.015715, 0.0165261, 0.0158448, 0.404642, 0.0156854, 0.141534, 0.0156852, 0.0156852
0.890212, 0, 0.807595, 0.0160548, 1.41421, -0.807595, 0.0304262, 0.0160548, 0.0160568, 0.0279786, 0.118567, 0.0204368, 0.0967499, 0.0328917, 0.0443077, 0.0180188, 0.0365646, 0.0160846, 0.0168891, 0.0162522, 0.383037, 0.016055, 0.158101, 0.0160548, 0.0160548
0.898079, 1.82249, 0.804696, 0.016388, 1.95512, 1.0178, 0.0310702, 0.016388, 0.01639, 0.0285581, 0.121018, 0.0208605, 0.0987502, 0.0335728, 0.0452118, 0.0183926, 0.0373215, 0.0164177, 0.0172076, 0.0166318, 0.358082, 0.0163882, 0.174642, 0.016388, 0.016388
0.905946, 1.17751, 0.797999, 0.0166937, 1.78256, 0.379508, 0.0316434, 0.0166937, 0.0166958, 0.0290678, 0.123077, 0.0212412, 0.100436, 0.0341664, 0.045987, 0.0187319, 0.0379779, 0.016723, 0.0174912, 0.0169938, 0.330801, 0.0166939, 0.190677, 0.0166937, 0.0166937
0.913813, 1.81286, 0.788115, 0.0169806, 1.95265, 1.02474, 0.0321634, 0.0169806, 0.0169827, 0.0295208, 0.124792, 0.0215892, 0.101847, 0.0346879, 0.0466531, 0.0190462, 0.0385506, 0.0170095, 0.0177492, 0.0173484, 0.302217, 0.0169808, 0.205686, 0.0169806, 0.0169806
0.921679, 4.09115, 0.775594, 0.0172568, 2.46803, 3.31556, 0.032649, 0.0172567, 0.0172589, 0.0299301, 0.126214, 0.0219142, 0.103025, 0.0351522, 0.0472301, 0.0193443, 0.0390558, 0.017285, 0.0179904, 0.0177051, 0.27329, 0.017257, 0.219145, 0.0172568, 0.0172568
0.929546, 0.0959867, 0.760901, 0.0175293, 1.44775, -0.664914, 0.0331198, 0.0175292, 0.0175314, 0.0303077, 0.12739, 0.0222254, 0.104008, 0.0355731, 0.0477366, 0.0196341, 0.0395091, 0.0175568, 0.0182232, 0.0180728, 0.244867, 0.0175295, 0.230555, 0.0175293, 0.0175293
0.937413, 1, 0.744414, 0.017804, 1.73205, 0.255586, 0.0335962, 0.017804, 0.0178061, 0.0306641, 0.128366, 0.0225301, 0.104835, 0.035963, 0.04819, 0.0199223, 0.0399242, 0.0178308, 0.0184547, 0.0184591, 0.217653, 0.0178043, 0.239475, 0.017804, 0.017804
0.94528, 0, 0.726435, 0.0180857, 1.41421, -0.726435, 0.0341, 0.0180857, 0.0180879, 0.0310082, 0.129184, 0.0228347, 0.105539, 0.0363328, 0.0486053, 0.0202143, 0.0403132, 0.0181118, 0.0186908, 0.0188711, 0.192188, 0.018086, 0.245553, 0.0180857, 0.0180857
0.953147, 0, 0.707208, 0.0183778, 1.41421, -0.707208, 0.0346552, 0.0183777, 0.0183799, 0.0313472, 0.129879, 0.0231441, 0.106149, 0.0366911, 0.048995, 0.0205141, 0.0406859, 0.0184032, 0.0189364, 0.0193149, 0.168848, 0.018378, 0.248554, 0.0183778, 0.0183778
0.961014, 0, 0.686948, 0.0186825, 1.41421, -0.686948, 0.0352887, 0.0186823, 0.0186846, 0.0316866, 0.130483, 0.0234615, 0.106689, 0.0370449, 0.0493693, 0.0208245, 0.0410502, 0.0187073, 0.0191952, 0.0197968, 0.14785, 0.0186827, 0.248372, 0.0186825, 0.0186825
0.968881, 0, 0.665873, 0.0190009, 1.41421, -0.665873, 0.0360323, 0.0190007, 0.0190031, 0.0320303, 0.131019, 0.0237892, 0.107179, 0.0373991, 0.0497361, 0.0211471, 0.0414121, 0.0190254, 0.0194702, 0.0203238, 0.129274, 0.0190011, 0.245046, 0.0190009, 0.0190009
0.976748, 0.887139, 0.644224, 0.0193334, 1.69916, 0.242914, 0.0369247, 0.0193332, 0.0193356, 0.0323811, 0.131508, 0.0241285, 0.107634, 0.0377573, 0.0501012, 0.0214826, 0.0417756, 0.0193578, 0.0197631, 0.0209057, 0.113085, 0.0193337, 0.238752, 0.0193334, 0.0193334
0.984615, 1.99758, 0.62229, 0.0196796, 1.9994, 1.37529, 0.0380137, 0.0196793, 0.0196818, 0.0327401, 0.131964, 0.0244794, 0.108067, 0.0381216, 0.0504685, 0.0218309, 0.0421435, 0.0197043, 0.0200754, 0.0215565, 0.0991627, 0.0196799, 0.229795, 0.0196796, 0.0196796
0.992482, 3.8799, 0.600419, 0.0200386, 2.42485, 3.27948, 0.03936, 0.0200381, 0.0200407, 0.0331079, 0.1324, 0.0248416, 0.108486, 0.0384931, 0.0508405, 0.0221913, 0.0425171, 0.0200638, 0.0204081, 0.0222984, 0.0873258, 0.0200388, 0.218584, 0.0200386, 0.0200386
1.00035, 0.235374, 0.579027, 0.0204088, 1.49512, -0.343653, 0.0410406, 0.0204082, 0.020411, 0.0334843, 0.132823, 0.0252141, 0.108898, 0.038872, 0.0512183, 0.0225626, 0.0428969, 0.0204353, 0.0207618, 0.0231663, 0.0773578, 0.0204091, 0.205609, 0.0204088, 0.0204088
1.00822, 0.877498, 0.558596, 0.0207889, 1.69632, 0.318902, 0.0431542, 0.0207881, 0.0207911, 0.0338685, 0.133238, 0.0255957, 0.109306, 0.0392579, 0.0516022, 0.0229433, 0.0432826, 0.0208173, 0.0211375, 0.024214, 0.0690283, 0.0207891, 0.191403, 0.0207889, 0.0207889
1.01608, 0.122502, 0.539674, 0.021177, 1.45688, -0.417171, 0.0458261, 0.0211759, 0.0211792, 0.0342593, 0.13365, 0.0259848, 0.109713, 0.0396499, 0.0519919, 0.0233319, 0.0436732, 0.0212081, 0.0215359, 0.0255237, 0.0621081, 0.0211772, 0.176517, 0.021177, 0.021177
1.02395, 1, 0.522874, 0.0215713, 1.73205, 0.477126, 0.0492145, 0.0215699, 0.0215735, 0.0346555, 0.134059, 0.0263798, 0.110119, 0.0400467, 0.0523865, 0.0237265, 0.0440673, 0.0216062, 0.0219583, 0.0272173, 0.0563815, 0.0215716, 0.161481, 0.0215713, 0.0215713
1.03182, 0, 0.508878, 0.0219701, 1.41421, -0.508878, 0.053517, 0.0219681, 0.0219722, 0.0350553, 0.134468, 0.0267789, 0.110526, 0.0404471, 0.0527847, 0.0241254, 0.0444633, 0.02201, 0.0224065, 0.0294722, 0.0516531, 0.0219703, 0.146779, 0.0219701, 0.0219701
1.03968, 2, 0.498439, 0.0223714, 2, 1.50156, 0.0589751, 0.0223688, 0.0223736, 0.0354574, 0.134876, 0.0271805, 0.110932, 0.0408494, 0.0531852, 0.0245269, 0.0448592, 0.022418, 0.0228828, 0.0325395, 0.0477518, 0.0223716, 0.132832, 0.0223714, 0.0223714
1.04755, 2, 0.492399, 0.0227735, 2, 1.5076, 0.0658791, 0.0227702, 0.0227757, 0.03586, 0.135282, 0.0275828, 0.111337, 0.0412522, 0.0535865, 0.0249291, 0.0452527, 0.0228288, 0.0233898, 0.0367671, 0.0445312, 0.0227738, 0.119974, 0.0227735, 0.0227735
1.05542, 2, 0.491704, 0.0231747, 2, 1.5083, 0.0745682, 0.0231703, 0.0231768, 0.0362614, 0.135685, 0.0279841, 0.11174, 0.0416538, 0.0539868, 0.0253303, 0.0456415, 0.0232411, 0.0239312, 0.042624, 0.0418691, 0.0231749, 0.108455, 0.0231747, 0.0231747
1.06328, 0, 0.497427, 0.023573, 1.41421, -0.497427, 0.085428, 0.0235673, 0.0235752, 0.0366599, 0.136085, 0.0283825, 0.11214, 0.0420524, 0.0543844, 0.0257287, 0.0460229, 0.0236538, 0.0245108, 0.0507277, 0.0396648, 0.0235733, 0.0984334, 0.023573, 0.023573
1.07115, 0.858198, 0.510785, 0.0239668, 1.69062, 0.347414, 0.0988802, 0.0239593, 0.0239689, 0.0370538, 0.13648, 0.0287763, 0.112534, 0.0424462, 0.0547775, 0.0261224, 0.0463939, 0.0240657, 0.0251332, 0.0618684, 0.0378363, 0.023967, 0.0899822, 0.0239668, 0.0239668
1.07902, 0.141802, 0.533149, 0.0243539, 1.46349, -0.391347, 0.115367, 0.0243444, 0.0243561, 0.037441, 0.136867, 0.0291635, 0.112922, 0.0428335, 0.0551642, 0.0265096, 0.0467514, 0.0244762, 0.0258032, 0.0770305, 0.0363174, 0.0243542, 0.0831014, 0.0243539, 0.0243539
1.08688, 1, 0.566041, 0.0247325, 1.73205, 0.433959, 0.135324, 0.0247202, 0.0247347, 0.0378196, 0.137246, 0.029542, 0.1133, 0.0432121, 0.0555424, 0.0268882, 0.0470918, 0.0248842, 0.0265257, 0.0974027, 0.0350544, 0.0247328, 0.0777279, 0.0247325, 0.0247325
1.09475, 0, 0.611111, 0.0251003, 1.41421, -0.611111, 0.15915, 0.0250846, 0.0251025, 0.0381875, 0.137614, 0.0299099, 0.113668, 0.04358, 0.0559099, 0.027256, 0.0474116, 0.0252894, 0.0273059, 0.124376, 0.0340037, 0.0251006, 0.0737507, 0.0251003, 0.0251003
1.10262, 0, 0.670076, 0.025455, 1.41421, -0.670076, 0.187162, 0.025435, 0.0254571, 0.0385421, 0.137969, 0.0302645, 0.114023, 0.0439346, 0.0562644, 0.0276107, 0.0477069, 0.0256912, 0.0281485, 0.159517, 0.0331294, 0.0254552, 0.0710249, 0.025455, 0.025455
1.11049, 0, 0.744644, 0.0257939, 1.41421, -0.744644, 0.219555, 0.0257686, 0.0257961, 0.038881, 0.138308, 0.0306034, 0.114362, 0.0442736, 0.0566032, 0.0279496, 0.0479739, 0.0260894, 0.029058, 0.204518, 0.0324019, 0.0257941, 0.0693848, 0.0257939, 0.0257939
1.11835, 0.843745, 0.836383, 0.0261142, 1.68634, 0.00736159, 0.256344, 0.0260823, 0.0261164, 0.0392014, 0.138628, 0.0309238, 0.114682, 0.0445939, 0.0569234, 0.0282699, 0.0482086, 0.0264842, 0.0300382, 0.261116, 0.0317958, 0.0261145, 0.0686556, 0.0261142, 0.0261142
1.12622, 0.156255, 0.946583, 0.026413, 1.46842, -0.790328, 0.297329, 0.0263729, 0.0264152, 0.0395002, 0.138927, 0.0312226, 0.114981, 0.0448927, 0.0572221, 0.0285687, 0.0484075, 0.0268756, 0.0310925, 0.330979, 0.0312896, 0.0264133, 0.0686627, 0.026413, 0.026413
1.13409, 0, 1.07606, 0.026687, 1.41421, -1.07606, 0.342044, 0.0266367, 0.0266891, 0.0397741, 0.139201, 0.0314965, 0.115255, 0.0451666, 0.057496, 0.0288427, 0.0485673, 0.0272643, 0.0322226, 0.415555, 0.0308643, 0.0266872, 0.0692388, 0.026687, 0.026687
1.14195, 1.8365, 1.22499, 0.0269327, 1.9587, 0.611506, 0.389749, 0.0268701, 0.0269348, 0.0400198, 0.139447, 0.0317422, 0.115501, 0.0454123, 0.0577417, 0.0290884, 0.0486857, 0.027651, 0.03343, 0.515914, 0.0305031, 0.0269329, 0.070229, 0.0269327, 0.0269327
1.14982, 0.99761, 1.39271, 0.0271466, 1.73136, -0.3951, 0.439413, 0.027069, 0.0271488, 0.0402338, 0.139661, 0.0319562, 0.115715, 0.0456263, 0.0579556, 0.0293023, 0.0487612, 0.0280365, 0.034715, 0.632554, 0.0301908, 0.0271469, 0.0714932, 0.0271466, 0.0271466
1.15769, 1.99759, 1.57756, 0.0273252, 1.9994, 0.420028, 0.48974, 0.0272292, 0.0273274, 0.0404124, 0.139839, 0.0321348, 0.115893, 0.0458049, 0.0581342, 0.0294809, 0.0487936, 0.0284219, 0.0360776, 0.765231, 0.0299139, 0.0273254, 0.0729078, 0.0273252, 0.0273252
1.16555, 1.99758, 1.77677, 0.027465, 1.9994, 0.22081, 0.53921, 0.0273468, 0.0274671, 0.0405521, 0.139979, 0.0322745, 0.116033, 0.0459446, 0.058274, 0.0296207, 0.0487847, 0.0288082, 0.037517, 0.91279, 0.02966, 0.0274652, 0.0743652, 0.027465, 0.027465
1.17342, 2.82445, 1.98642, 0.0275626, 2.19646, 0.838021, 0.586151, 0.0274177, 0.0275648, 0.0406497, 0.140077, 0.0323721, 0.116131, 0.0460422, 0.0583716, 0.0297183, 0.0487382, 0.0291961, 0.0390333, 1.07306, 0.0294183, 0.0275628, 0.0757733, 0.0275626, 0.0275626
1.18129, 2.17072, 2.20148, 0.0276151, 2.04224, -0.03076, 0.62883, 0.027438, 0.0276173, 0.0407023, 0.140129, 0.0324246, 0.116183, 0.0460948, 0.0584241, 0.0297708, 0.0486604, 0.0295861, 0.0406277, 1.24281, 0.029179, 0.0276153, 0.0770539, 0.0276151, 0.0276151
1.18915, 2.64172, 2.41595, 0.0276201, 2.15447, 0.225777, 0.665554, 0.0274045, 0.0276223, 0.0407073, 0.140134, 0.0324297, 0.116188, 0.0460998, 0.0584291, 0.0297758, 0.0485607, 0.0299782, 0.042305, 1.41777, 0.0289337, 0.0276204, 0.0781417, 0.0276201, 0.0276201
1.19702, 3.99272, 2.62307, 0.0275759, 2.448, 1.36965, 0.694786, 0.0273143, 0.0275781, 0.0406631, 0.14009, 0.0323854, 0.116144, 0.0460556, 0.0583849, 0.0297316, 0.0484515, 0.0303718, 0.0440755, 1.59275, 0.0286754, 0.0275761, 0.0789822, 0.0275759, 0.0275759
1.20489, 3.35833, 2.81571, 0.0274816, 2.31481, 0.542619, 0.715254, 0.0271653, 0.0274838, 0.0405687, 0.139996, 0.0322911, 0.11605, 0.0459612, 0.0582905, 0.0296373, 0.0483495, 0.0307659, 0.0459596, 1.76192, 0.0283986, 0.0274818, 0.0795319, 0.0274816, 0.0274816
1.21275, 1.18278, 2.98675, 0.0273374, 1.78403, -1.80397, 0.726037, 0.0269564, 0.0273396, 0.0404246, 0.139851, 0.032147, 0.115906, 0.0458171, 0.0581464, 0.0294931, 0.0482749, 0.0311592, 0.0479934, 1.91903, 0.0280993, 0.0273377, 0.0797567, 0.0273374, 0.0273374
1.22062, 4.43719, 3.1295, 0.0271448, 2.53716, 1.30769, 0.726641, 0.0266872, 0.027147, 0.0402319, 0.139659, 0.0319543, 0.115713, 0.0456244, 0.0579537, 0.0293005, 0.0482527, 0.0315504, 0.0502378, 2.05786, 0.0277754, 0.027145, 0.0796322, 0.0271448, 0.0271448
1.22849, 2.3728, 3.23821, 0.0269065, 2.09112, -0.865408, 0.717031, 0.0263589, 0.0269087, 0.0399936, 0.13942, 0.031716, 0.115474, 0.0453861, 0.0577153, 0.0290622, 0.0483122, 0.0319391, 0.0527913, 2.17258, 0.0274263, 0.0269067, 0.0791439, 0.0269065, 0.0269065
1.23636, 6.0354, 3.30845, 0.0266267, 2.83468, 2.72695, 0.69764, 0.0259734, 0.0266289, 0.0397137, 0.13914, 0.0314362, 0.115194, 0.0451062, 0.0574354, 0.0287824, 0.0484873, 0.0323267, 0.0558083, 2.25818, 0.0270535, 0.0266269, 0.0782875, 0.0266267, 0.0266267
1.24422, 2.95978, 3.33751, 0.0263111, 2.22706, -0.377723, 0.669334, 0.0255342, 0.0263133, 0.039398, 0.138824, 0.0311206, 0.114878, 0.0447905, 0.0571196, 0.0284667, 0.0488164, 0.0327179, 0.0595241, 2.31083, 0.02666, 0.0263113, 0.0770693, 0.0263111, 0.0263111
1.25209, 2.99759, 3.32463, 0.0259668, 2.23553, -0.327036, 0.633348, 0.0250457, 0.0259689, 0.0390536, 0.138478, 0.0307762, 0.114533, 0.0444461, 0.056775, 0.0281224, 0.049342, 0.0331221, 0.0642892, 2.32815, 0.0262508, 0.025967, 0.0755064, 0.0259668, 0.0259668
1.25996, 1.19724, 3.27114, 0.0256023, 1.78808, -2.0739, 0.591206, 0.0245136, 0.0256044, 0.0386889, 0.138112, 0.0304116, 0.114167, 0.0440813, 0.05641, 0.0277578, 0.0501103, 0.0335561, 0.0706131, 2.3094, 0.0258325, 0.0256025, 0.0736267, 0.0256023, 0.0256023
1.26782, 3.79793, 3.18049, 0.0252273, 2.40789, 0.61744, 0.544605, 0.0239443, 0.0252295, 0.0383136, 0.137734, 0.0300366, 0.11379, 0.043706, 0.0560343, 0.0273828, 0.0511707, 0.0340458, 0.079221, 2.25552, 0.0254131, 0.0252276, 0.0714685, 0.0252273, 0.0252273
1.27569, 3.20207, 3.05809, 0.0248529, 2.2808, 0.143979, 0.495317, 0.0233452, 0.024855, 0.0379386, 0.137356, 0.0296619, 0.113413, 0.0433309, 0.0556587, 0.0270082, 0.0525744, 0.0346291, 0.0911202, 2.16909, 0.0250021, 0.0248531, 0.0690793, 0.0248529, 0.0248529
1.28356, 1.58625, 2.91111, 0.0244905, 1.89374, -1.32486, 0.445077, 0.022724, 0.0244927, 0.0375754, 0.136987, 0.0292993, 0.113046, 0.0429676, 0.0552945, 0.0266457, 0.0543741, 0.0353582, 0.10768, 2.05405, 0.0246098, 0.0244907, 0.0665142, 0.0244905, 0.0244905
1.29142, 3.99515, 2.74816, 0.0241526, 2.4485, 1.24699, 0.395496, 0.0220884, 0.0241547, 0.0372363, 0.136639, 0.028961, 0.112701, 0.0426283, 0.0549539, 0.0263075, 0.0566221, 0.0363023, 0.130717, 1.9155, 0.0242476, 0.0241528, 0.0638341, 0.0241526, 0.0241526
