   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.634632, 0, 0.0062596, 0.00123949, 1.41421, -0.0062596, 0.00123949, 0.00123959, 0.00123978, 0.00123968, 0.00124214, 0.00123999, 0.00167853, 0.00125928, 0.00548075, 0.0012415, 0.00123956, 0.00124174, 0.00124472, 0.0012395, 0.00151059, 0.00123949, 0.00127516
0.64228, 0, 0.00858535, 0.00169244, 1.41421, -0.00858535, 0.00169244, 0.00169257, 0.00169284, 0.00169269, 0.00169606, 0.00169312, 0.00233634, 0.00171947, 0.00748564, 0.00169484, 0.00169254, 0.00169536, 0.00169906, 0.00169245, 0.00205542, 0.00169244, 0.00174116
0.649927, 0, 0.0116439, 0.00228333, 1.41421, -0.0116439, 0.00228333, 0.00228351, 0.00228386, 0.00228367, 0.00228821, 0.00228425, 0.00321578, 0.00231981, 0.0101021, 0.00228618, 0.00228346, 0.0022871, 0.00229169, 0.00228334, 0.00276857, 0.00228333, 0.00234909
0.657575, 0, 0.0156169, 0.00304411, 1.41421, -0.0156169, 0.00304411, 0.00304434, 0.00304482, 0.00304456, 0.00305062, 0.00304533, 0.00437744, 0.00309276, 0.0134721, 0.00304749, 0.00304428, 0.00304897, 0.00305463, 0.00304412, 0.00369113, 0.00304411, 0.00313184
0.665223, 0, 0.0207149, 0.00401093, 1.41421, -0.0207149, 0.00401093, 0.00401124, 0.00401186, 0.00401152, 0.00401951, 0.00401254, 0.00589355, 0.00407506, 0.0177569, 0.00401494, 0.00401115, 0.00401718, 0.00402412, 0.00401094, 0.0048708, 0.00401093, 0.00412661
0.67287, 0, 0.027177, 0.00522371, 1.41421, -0.027177, 0.00522371, 0.00522411, 0.00522493, 0.00522449, 0.00523489, 0.00522582, 0.00784863, 0.00530727, 0.0231342, 0.00522846, 0.00522401, 0.00523173, 0.00524019, 0.00522373, 0.00636199, 0.00522371, 0.0053745
0.680518, 0, 0.0352697, 0.00672548, 1.41421, -0.0352697, 0.00672548, 0.006726, 0.00672705, 0.00672648, 0.00673988, 0.00672819, 0.0103396, 0.00683311, 0.0297964, 0.00673108, 0.00672586, 0.00673572, 0.00674596, 0.00672551, 0.00822581, 0.00672548, 0.00691981
0.688166, 0, 0.0452838, 0.0085613, 1.41421, -0.0452838, 0.0085613, 0.00856195, 0.0085633, 0.00856256, 0.00857963, 0.00856475, 0.0134754, 0.00869838, 0.0379452, 0.00856787, 0.00856179, 0.00857433, 0.0085866, 0.00856133, 0.0105298, 0.0085613, 0.00880896
0.695813, 0.983581, 0.0575281, 0.0107768, 1.7273, 0.926053, 0.0107768, 0.0107776, 0.0107793, 0.0107784, 0.0107999, 0.0107812, 0.0173755, 0.0109495, 0.0477856, 0.0107845, 0.0107774, 0.0107934, 0.0108079, 0.0107769, 0.0133475, 0.0107768, 0.011089
0.703461, 0.0164186, 0.0723238, 0.0134166, 1.42001, -0.0559052, 0.0134166, 0.0134177, 0.0134198, 0.0134186, 0.0134454, 0.0134221, 0.0221674, 0.0136317, 0.0595187, 0.0134256, 0.0134174, 0.0134375, 0.0134545, 0.0134167, 0.0167579, 0.0134166, 0.0138059
0.711108, 0, 0.0899943, 0.0165223, 1.41421, -0.0899943, 0.0165223, 0.0165235, 0.0165261, 0.0165247, 0.0165577, 0.0165289, 0.0279835, 0.0167873, 0.0733324, 0.0165327, 0.0165232, 0.0165486, 0.0165682, 0.0165223, 0.0208444, 0.0165223, 0.0170025
0.718756, 0, 0.110854, 0.0201298, 1.41421, -0.110854, 0.0201298, 0.0201314, 0.0201345, 0.0201328, 0.020173, 0.0201379, 0.0349562, 0.0204529, 0.0893918, 0.0201419, 0.020131, 0.0201628, 0.0201849, 0.0201299, 0.0256943, 0.0201298, 0.0207163
0.726404, 0, 0.135198, 0.0242678, 1.41421, -0.135198, 0.0242678, 0.0242697, 0.0242735, 0.0242714, 0.02432, 0.0242776, 0.0432118, 0.0246577, 0.107829, 0.0242817, 0.0242693, 0.0243091, 0.0243335, 0.0242679, 0.0313982, 0.0242678, 0.0249767
0.734051, 0, 0.163285, 0.028955, 1.41421, -0.163285, 0.028955, 0.0289573, 0.0289618, 0.0289593, 0.0290173, 0.0289667, 0.0528639, 0.0294205, 0.128735, 0.0289709, 0.0289568, 0.0290063, 0.0290326, 0.0289551, 0.038049, 0.028955, 0.0298036
0.741699, 0, 0.195329, 0.034198, 1.41421, -0.195329, 0.034198, 0.0342007, 0.0342061, 0.0342031, 0.0342716, 0.0342119, 0.0640049, 0.0347483, 0.152144, 0.034216, 0.0342002, 0.0342616, 0.0342888, 0.0341982, 0.0457413, 0.034198, 0.0352042
0.749346, 0, 0.23148, 0.03999, 1.41421, -0.23148, 0.03999, 0.0399931, 0.0399994, 0.039996, 0.0400762, 0.0400062, 0.0766983, 0.0406341, 0.178037, 0.0400104, 0.0399926, 0.0400686, 0.0400952, 0.0399902, 0.0545716, 0.03999, 0.0411723
0.756994, 0, 0.271819, 0.0463093, 1.41421, -0.271819, 0.0463093, 0.0463128, 0.0463202, 0.0463162, 0.0464091, 0.046328, 0.0909694, 0.0470558, 0.206324, 0.0463321, 0.0463123, 0.046406, 0.04643, 0.0463094, 0.0646372, 0.0463093, 0.0476864
0.764642, 1, 0.316341, 0.0531187, 1.73205, 0.683659, 0.0531187, 0.0531228, 0.0531312, 0.0531266, 0.0532333, 0.0531403, 0.106798, 0.0539758, 0.23685, 0.0531442, 0.0531223, 0.0532374, 0.053256, 0.0531189, 0.0760362, 0.0531187, 0.0547097
0.772289, 0, 0.364952, 0.0603662, 1.41421, -0.364952, 0.0603662, 0.0603708, 0.0603804, 0.0603752, 0.0604966, 0.0603907, 0.124111, 0.0613413, 0.269392, 0.0603944, 0.0603705, 0.0605114, 0.0605207, 0.0603664, 0.0888672, 0.0603662, 0.0621901
0.779937, 0, 0.417466, 0.0679852, 1.41421, -0.417466, 0.0679852, 0.0679904, 0.0680012, 0.0679953, 0.0681322, 0.0680128, 0.142777, 0.0690847, 0.303664, 0.0680163, 0.0679903, 0.0681623, 0.0681573, 0.0679854, 0.103227, 0.0679852, 0.0700616
0.787584, 0, 0.473599, 0.0758968, 1.41421, -0.473599, 0.0758968, 0.0759027, 0.0759147, 0.0759082, 0.0760612, 0.0759277, 0.162605, 0.0771257, 0.339324, 0.0759308, 0.0759029, 0.0761124, 0.0760866, 0.0758971, 0.11921, 0.0758968, 0.0782457
0.795232, 0.952231, 0.532977, 0.0840122, 1.71821, 0.419254, 0.0840122, 0.0840187, 0.084032, 0.0840247, 0.0841943, 0.0840464, 0.183343, 0.0853742, 0.375981, 0.0840491, 0.0840195, 0.0842739, 0.0842192, 0.0840125, 0.136904, 0.0840122, 0.0866548
0.80288, 0.0477688, 0.595141, 0.092235, 1.431, -0.547372, 0.092235, 0.0922422, 0.0922569, 0.0922489, 0.0924353, 0.0922727, 0.204681, 0.0937325, 0.413215, 0.0922749, 0.0922438, 0.092552, 0.0924586, 0.0922354, 0.156387, 0.092235, 0.0951948
0.810527, 0, 0.659553, 0.100466, 1.41421, -0.659553, 0.100466, 0.100474, 0.10049, 0.100481, 0.100684, 0.100507, 0.226263, 0.102099, 0.450584, 0.100508, 0.100476, 0.100849, 0.100705, 0.100466, 0.177718, 0.100466, 0.103769
0.818175, 0, 0.725615, 0.108605, 1.41421, -0.725615, 0.108605, 0.108613, 0.10863, 0.108621, 0.108841, 0.108649, 0.247692, 0.110373, 0.487645, 0.10865, 0.108617, 0.109066, 0.108857, 0.108605, 0.200935, 0.108605, 0.112284
0.825822, 1, 0.792677, 0.116555, 1.73205, 0.207323, 0.116555, 0.116564, 0.116583, 0.116573, 0.116809, 0.116603, 0.268546, 0.118456, 0.523966, 0.116603, 0.11657, 0.117111, 0.116819, 0.116555, 0.226039, 0.116555, 0.12065
0.83347, 0.940181, 0.860056, 0.124228, 1.7147, 0.0801246, 0.124228, 0.124238, 0.124258, 0.124247, 0.1245, 0.124279, 0.288396, 0.126257, 0.559145, 0.124279, 0.124247, 0.124894, 0.124502, 0.124229, 0.252992, 0.124228, 0.128789
0.841118, 0.997584, 0.927049, 0.131545, 1.73135, 0.0705349, 0.131545, 0.131555, 0.131576, 0.131565, 0.131833, 0.131599, 0.306824, 0.133697, 0.592818, 0.131597, 0.131567, 0.132341, 0.131825, 0.131545, 0.281697, 0.131545, 0.136635
0.848765, 0.0622357, 0.99295, 0.138438, 1.43605, -0.930715, 0.138438, 0.138449, 0.138471, 0.138459, 0.138741, 0.138495, 0.323438, 0.140706, 0.624676, 0.138492, 0.138465, 0.139387, 0.138722, 0.138438, 0.311999, 0.138438, 0.144141
0.856413, 0, 1.05707, 0.144855, 1.41421, -1.05707, 0.144855, 0.144866, 0.144889, 0.144877, 0.145173, 0.144914, 0.337895, 0.147232, 0.654466, 0.144911, 0.144888, 0.145981, 0.14514, 0.144855, 0.343668, 0.144855, 0.151277
0.86406, 0, 1.11873, 0.150758, 1.41421, -1.11873, 0.150758, 0.15077, 0.150794, 0.150781, 0.151089, 0.15082, 0.349914, 0.153236, 0.682002, 0.150815, 0.150798, 0.152088, 0.151041, 0.150758, 0.376397, 0.150758, 0.158036
0.871708, 1.92812, 1.17731, 0.156125, 1.98195, 0.750804, 0.156125, 0.156137, 0.156163, 0.156149, 0.156469, 0.15619, 0.359289, 0.158696, 0.707164, 0.156184, 0.156174, 0.157689, 0.156404, 0.156126, 0.409799, 0.156125, 0.164431
0.879356, 1.07188, 1.23223, 0.16095, 1.75268, -0.160345, 0.16095, 0.160962, 0.160988, 0.160974, 0.161305, 0.161016, 0.365903, 0.163604, 0.729895, 0.161009, 0.161009, 0.162777, 0.161221, 0.16095, 0.443412, 0.16095, 0.1705
0.887003, 0, 1.28297, 0.165238, 1.41421, -1.28297, 0.165238, 0.165251, 0.165277, 0.165263, 0.165603, 0.165306, 0.369725, 0.167966, 0.750198, 0.165298, 0.165309, 0.16736, 0.1655, 0.165238, 0.4767, 0.165238, 0.176299
0.894651, 0, 1.32907, 0.169008, 1.41421, -1.32907, 0.169008, 0.169021, 0.169049, 0.169034, 0.169382, 0.169078, 0.370819, 0.171803, 0.76813, 0.169068, 0.169094, 0.171457, 0.169258, 0.169008, 0.509075, 0.169008, 0.181907
0.902299, 0.918473, 1.37018, 0.172289, 1.70835, -0.451709, 0.172289, 0.172303, 0.172331, 0.172315, 0.172671, 0.172361, 0.369332, 0.175142, 0.783796, 0.17235, 0.172393, 0.175094, 0.172526, 0.17229, 0.539907, 0.172289, 0.187419
0.909946, 0.997599, 1.40601, 0.175118, 1.73136, -0.408409, 0.175118, 0.175132, 0.17516, 0.175145, 0.175506, 0.175191, 0.365487, 0.178021, 0.797332, 0.175178, 0.175243, 0.178307, 0.17534, 0.175118, 0.568553, 0.175118, 0.192943
0.917594, 0.0839284, 1.43636, 0.177536, 1.44358, -1.35243, 0.177536, 0.17755, 0.177579, 0.177563, 0.17793, 0.17761, 0.359572, 0.180482, 0.808906, 0.177597, 0.177687, 0.181134, 0.177743, 0.177537, 0.594379, 0.177536, 0.198601
0.925241, 1.91125, 1.46116, 0.179589, 1.97769, 0.450087, 0.179589, 0.179604, 0.179633, 0.179617, 0.179988, 0.179664, 0.351923, 0.182571, 0.818701, 0.17965, 0.179771, 0.183614, 0.17978, 0.17959, 0.61679, 0.179589, 0.204517
0.932889, 1.99758, 1.48041, 0.181324, 1.9994, 0.51717, 0.181324, 0.181338, 0.181368, 0.181352, 0.181727, 0.181399, 0.342904, 0.184335, 0.826908, 0.181384, 0.181542, 0.185787, 0.181499, 0.181324, 0.635261, 0.181324, 0.210818
0.940537, 0.0911696, 1.49424, 0.182785, 1.44609, -1.40307, 0.182785, 0.182799, 0.182829, 0.182813, 0.183191, 0.182861, 0.332895, 0.185821, 0.833721, 0.182845, 0.183049, 0.18769, 0.182943, 0.182785, 0.649359, 0.182785, 0.217625
0.948184, 0.904013, 1.50287, 0.184015, 1.70412, -0.598855, 0.184015, 0.18403, 0.18406, 0.184043, 0.184424, 0.184092, 0.322268, 0.187072, 0.839327, 0.184076, 0.184337, 0.189359, 0.184159, 0.184016, 0.658771, 0.184015, 0.225047
0.955832, 0.0959867, 1.50661, 0.185055, 1.44775, -1.41063, 0.185055, 0.18507, 0.1851, 0.185084, 0.185466, 0.185133, 0.311378, 0.188129, 0.843903, 0.185117, 0.18545, 0.190823, 0.185184, 0.185056, 0.663317, 0.185055, 0.233177
0.963479, 1.89919, 1.50588, 0.18594, 1.97464, 0.393306, 0.18594, 0.185955, 0.185985, 0.185968, 0.186353, 0.186017, 0.300544, 0.189027, 0.847611, 0.186003, 0.18643, 0.192106, 0.186054, 0.18594, 0.662963, 0.18594, 0.242083
0.971127, 1.99759, 1.50116, 0.186699, 1.9994, 0.496431, 0.186699, 0.186714, 0.186744, 0.186727, 0.187113, 0.186777, 0.290043, 0.189796, 0.850595, 0.186765, 0.187314, 0.19323, 0.186801, 0.1867, 0.657827, 0.186699, 0.2518
0.978775, 4.78631, 1.49299, 0.187358, 2.60505, 3.29332, 0.187357, 0.187373, 0.187403, 0.187386, 0.187773, 0.187436, 0.2801, 0.190463, 0.852981, 0.187428, 0.18814, 0.19421, 0.187447, 0.187358, 0.648169, 0.187358, 0.26233
0.986422, 0.31691, 1.48195, 0.187936, 1.52214, -1.16504, 0.187935, 0.187951, 0.187981, 0.187965, 0.188352, 0.188014, 0.270889, 0.191048, 0.854876, 0.188011, 0.188944, 0.195056, 0.188015, 0.187937, 0.634382, 0.187936, 0.273633
0.99407, 0, 1.46864, 0.188448, 1.41421, -1.46864, 0.188448, 0.188463, 0.188494, 0.188477, 0.188865, 0.188527, 0.262526, 0.191565, 0.856368, 0.18853, 0.189763, 0.195776, 0.188518, 0.188449, 0.616972, 0.188448, 0.285624
1.00172, 1, 1.45366, 0.188906, 1.73205, -0.453658, 0.188905, 0.18892, 0.188951, 0.188934, 0.189323, 0.188984, 0.255076, 0.192026, 0.857527, 0.188997, 0.190639, 0.196376, 0.188966, 0.188906, 0.596536, 0.188906, 0.298174
1.00936, 1, 1.43758, 0.189313, 1.73205, -0.437576, 0.189312, 0.189328, 0.189358, 0.189342, 0.189731, 0.189391, 0.248558, 0.192436, 0.858405, 0.189416, 0.191617, 0.196856, 0.189366, 0.189314, 0.573732, 0.189313, 0.311107
1.01701, 1.88231, 1.42092, 0.189673, 1.97036, 0.461388, 0.189672, 0.189688, 0.189719, 0.189702, 0.190091, 0.189752, 0.242948, 0.192799, 0.859039, 0.189792, 0.192752, 0.197219, 0.189719, 0.189674, 0.549247, 0.189673, 0.32421
1.02466, 2.87751, 1.40418, 0.189986, 2.20851, 1.47333, 0.189984, 0.19, 0.190031, 0.190014, 0.190404, 0.190064, 0.238187, 0.193113, 0.859453, 0.190124, 0.19411, 0.197463, 0.190026, 0.189986, 0.523773, 0.189986, 0.337228
1.03231, 3.87267, 1.38775, 0.190246, 2.42336, 2.48492, 0.190244, 0.190261, 0.190292, 0.190275, 0.190665, 0.190325, 0.234192, 0.193375, 0.859659, 0.190409, 0.195772, 0.19759, 0.190281, 0.190247, 0.497974, 0.190246, 0.349883
1.03996, 1.24257, 1.37198, 0.19045, 1.80071, -0.129409, 0.190447, 0.190465, 0.190496, 0.190479, 0.190869, 0.190529, 0.230861, 0.193579, 0.859657, 0.190644, 0.197836, 0.197596, 0.190481, 0.190451, 0.472466, 0.19045, 0.361876
1.0476, 3.87029, 1.35715, 0.190589, 2.42287, 2.51314, 0.190585, 0.190604, 0.190635, 0.190618, 0.191008, 0.190668, 0.228081, 0.193719, 0.859439, 0.190822, 0.20042, 0.197482, 0.190616, 0.19059, 0.447792, 0.190589, 0.372901
1.05525, 1.25465, 1.34346, 0.190655, 1.80406, -0.0888083, 0.19065, 0.19067, 0.190701, 0.190684, 0.191074, 0.190734, 0.225735, 0.193785, 0.85899, 0.190936, 0.203663, 0.197247, 0.190678, 0.190656, 0.424412, 0.190655, 0.382662
1.0629, 1, 1.33107, 0.190637, 1.73205, -0.331073, 0.190631, 0.190652, 0.190683, 0.190666, 0.191056, 0.190716, 0.223708, 0.193767, 0.858288, 0.190977, 0.207726, 0.196888, 0.190657, 0.190638, 0.40269, 0.190637, 0.390878
1.07055, 2.73086, 1.32012, 0.190524, 2.17505, 1.41074, 0.190516, 0.190539, 0.19057, 0.190553, 0.190943, 0.190603, 0.221893, 0.193654, 0.85731, 0.190938, 0.212792, 0.196404, 0.190542, 0.190525, 0.382894, 0.190524, 0.397303
1.07819, 1.26914, 1.31071, 0.190304, 1.80808, -0.0415751, 0.190294, 0.190319, 0.19035, 0.190333, 0.190723, 0.190383, 0.22019, 0.193435, 0.856027, 0.190809, 0.21906, 0.195793, 0.19032, 0.190305, 0.365193, 0.190304, 0.401734
1.08584, 1, 1.30292, 0.189966, 1.73205, -0.302925, 0.189953, 0.189981, 0.190012, 0.189995, 0.190385, 0.190045, 0.218514, 0.193097, 0.854413, 0.19058, 0.226744, 0.19505, 0.18998, 0.189967, 0.349666, 0.189966, 0.404021
1.09349, 0, 1.29686, 0.189495, 1.41421, -1.29686, 0.189479, 0.18951, 0.189541, 0.189524, 0.189914, 0.189574, 0.216792, 0.192626, 0.852446, 0.190244, 0.236063, 0.194172, 0.189507, 0.189496, 0.336308, 0.189495, 0.404074
1.10114, 0, 1.29261, 0.188879, 1.41421, -1.29261, 0.188859, 0.188894, 0.188925, 0.188908, 0.189298, 0.188958, 0.214964, 0.19201, 0.850106, 0.18979, 0.247232, 0.193152, 0.188889, 0.18888, 0.325042, 0.188879, 0.401866
1.10878, 2.56014, 1.29029, 0.188104, 2.13545, 1.26985, 0.188079, 0.188119, 0.188149, 0.188133, 0.188523, 0.188183, 0.212987, 0.191235, 0.847386, 0.18921, 0.260448, 0.191984, 0.188113, 0.188104, 0.315735, 0.188104, 0.397436
1.11643, 1.43986, 1.29003, 0.187156, 1.85468, 0.14983, 0.187126, 0.187171, 0.187202, 0.187185, 0.187575, 0.187235, 0.210827, 0.190287, 0.84429, 0.188496, 0.275877, 0.190659, 0.187164, 0.187157, 0.308204, 0.187156, 0.390884
1.12408, 0, 1.29194, 0.186023, 1.41421, -1.29194, 0.185986, 0.186038, 0.186068, 0.186052, 0.186441, 0.186101, 0.208462, 0.189153, 0.84084, 0.18764, 0.293636, 0.189168, 0.18603, 0.186023, 0.302235, 0.186023, 0.382364
1.13173, 0, 1.29614, 0.18469, 1.41421, -1.29614, 0.184645, 0.184705, 0.184736, 0.184719, 0.185109, 0.184769, 0.20588, 0.187821, 0.83708, 0.186636, 0.31378, 0.187501, 0.184697, 0.184691, 0.297594, 0.18469, 0.372081
1.13937, 5.37498, 1.30271, 0.183147, 2.71569, 4.07227, 0.183091, 0.183162, 0.183192, 0.183176, 0.183566, 0.183226, 0.203075, 0.186278, 0.833081, 0.185476, 0.336281, 0.185648, 0.183152, 0.183148, 0.294034, 0.183147, 0.360275
1.14702, 2.46635, 1.31172, 0.181381, 2.11337, 1.15463, 0.181314, 0.181396, 0.181427, 0.18141, 0.1818, 0.18146, 0.200047, 0.184512, 0.828947, 0.184157, 0.361013, 0.183599, 0.181386, 0.181382, 0.291309, 0.181381, 0.347212
1.15467, 1.99759, 1.32316, 0.179383, 1.9994, 0.674434, 0.179301, 0.179398, 0.179429, 0.179412, 0.179802, 0.179462, 0.196801, 0.182514, 0.824818, 0.182675, 0.387747, 0.181343, 0.179387, 0.179384, 0.289179, 0.179383, 0.333173
1.16232, 0.161075, 1.33697, 0.177145, 1.47006, -1.1759, 0.177045, 0.17716, 0.17719, 0.177173, 0.177563, 0.177223, 0.193344, 0.180275, 0.820881, 0.181028, 0.416138, 0.178872, 0.177148, 0.177145, 0.287417, 0.177145, 0.31844
1.16996, 4.66822, 1.35304, 0.17466, 2.58229, 3.31518, 0.17454, 0.174675, 0.174705, 0.174689, 0.175078, 0.174738, 0.189686, 0.17779, 0.817369, 0.179215, 0.445724, 0.176178, 0.174663, 0.17466, 0.285815, 0.17466, 0.303285
1.17761, 1.99518, 1.37116, 0.171925, 1.99879, 0.624019, 0.171781, 0.17194, 0.171971, 0.171954, 0.172344, 0.172004, 0.185837, 0.175056, 0.814571, 0.17724, 0.475937, 0.173258, 0.171928, 0.171926, 0.284182, 0.171925, 0.287964
1.18526, 1.99516, 1.3911, 0.16894, 1.99879, 0.604058, 0.168767, 0.168955, 0.168985, 0.168968, 0.169358, 0.169018, 0.181807, 0.17207, 0.812832, 0.175107, 0.506109, 0.170108, 0.168942, 0.16894, 0.282353, 0.16894, 0.272705
1.19291, 3.34144, 1.4126, 0.165707, 2.31116, 1.92884, 0.1655, 0.165722, 0.165752, 0.165735, 0.166125, 0.165785, 0.177609, 0.168837, 0.812562, 0.172825, 0.535498, 0.166729, 0.165709, 0.165707, 0.280187, 0.165707, 0.257708
1.20056, 1, 1.43536, 0.162232, 1.73205, -0.435365, 0.161986, 0.162247, 0.162278, 0.162261, 0.162651, 0.162311, 0.173254, 0.165363, 0.814235, 0.170408, 0.56331, 0.163126, 0.162234, 0.162233, 0.277569, 0.162232, 0.243136
1.2082, 1, 1.45914, 0.158527, 1.73205, -0.459145, 0.158234, 0.158542, 0.158572, 0.158555, 0.158945, 0.158605, 0.168757, 0.161657, 0.818389, 0.167873, 0.588735, 0.159308, 0.158528, 0.158527, 0.274405, 0.158527, 0.229118
1.21585, 1.63926, 1.48375, 0.154604, 1.90768, 0.155514, 0.154257, 0.154618, 0.154649, 0.154632, 0.155022, 0.154682, 0.16413, 0.157734, 0.825629, 0.165245, 0.610978, 0.155286, 0.154605, 0.154604, 0.270631, 0.154604, 0.215749
1.2235, 1.36074, 1.50908, 0.150481, 1.83323, -0.148346, 0.150072, 0.150496, 0.150527, 0.15051, 0.1509, 0.15056, 0.15939, 0.153612, 0.836628, 0.162557, 0.629302, 0.151077, 0.150482, 0.150482, 0.266205, 0.150481, 0.203091
1.23115, 0, 1.5352, 0.146181, 1.41421, -1.5352, 0.145698, 0.146196, 0.146227, 0.14621, 0.1466, 0.14626, 0.154555, 0.149312, 0.852112, 0.159849, 0.64306, 0.146701, 0.146182, 0.146182, 0.261109, 0.146181, 0.191181
1.23879, 1, 1.56232, 0.141729, 1.73205, -0.562323, 0.141161, 0.141744, 0.141774, 0.141758, 0.142147, 0.141807, 0.149645, 0.144859, 0.872869, 0.157174, 0.65173, 0.142183, 0.14173, 0.141729, 0.255346, 0.141729, 0.180028
1.24644, 0.809991, 1.59087, 0.137153, 1.6763, -0.780877, 0.136488, 0.137168, 0.137198, 0.137182, 0.137571, 0.137232, 0.144682, 0.140283, 0.899728, 0.154596, 0.654943, 0.137549, 0.137154, 0.137154, 0.248942, 0.137153, 0.169626
1.25409, 2.19001, 1.62147, 0.132484, 2.04695, 0.568538, 0.131707, 0.132499, 0.13253, 0.132513, 0.132903, 0.132563, 0.13969, 0.135615, 0.93356, 0.152193, 0.652498, 0.13283, 0.132485, 0.132485, 0.241939, 0.132484, 0.159951
1.26174, 1.61035, 1.65499, 0.127757, 1.90009, -0.0446429, 0.12685, 0.127772, 0.127803, 0.127786, 0.128176, 0.127836, 0.134695, 0.130887, 0.975257, 0.150055, 0.64438, 0.128058, 0.127758, 0.127758, 0.2344, 0.127757, 0.150971
1.26938, 1.99518, 1.69249, 0.123006, 1.99879, 0.302685, 0.121951, 0.123021, 0.123052, 0.123035, 0.123425, 0.123085, 0.129724, 0.126136, 1.02573, 0.148293, 0.630753, 0.123268, 0.123007, 0.123007, 0.226399, 0.123006, 0.142649
1.27703, 4.19483, 1.73525, 0.118267, 2.48894, 2.45958, 0.117042, 0.118282, 0.118313, 0.118296, 0.118686, 0.118346, 0.124807, 0.121396, 1.08588, 0.147029, 0.611959, 0.118495, 0.118268, 0.118268, 0.218023, 0.118267, 0.134943
1.28468, 3.19964, 1.78468, 0.113576, 2.28027, 1.41496, 0.112158, 0.113591, 0.113621, 0.113605, 0.113994, 0.113654, 0.119972, 0.116704, 1.1566, 0.146405, 0.588492, 0.113773, 0.113576, 0.113576, 0.209367, 0.113576, 0.127814
1.29233, 1, 1.84234, 0.108966, 1.73205, -0.842341, 0.107329, 0.108981, 0.109012, 0.108995, 0.109385, 0.109045, 0.115248, 0.112093, 1.23873, 0.146574, 0.560979, 0.109138, 0.108967, 0.108967, 0.200533, 0.108966, 0.121221
1.29997, 2.79312, 1.90986, 0.104472, 2.18932, 0.88326, 0.102585, 0.104487, 0.104518, 0.104501, 0.10489, 0.104551, 0.110663, 0.107598, 1.3331, 0.147704, 0.530143, 0.104621, 0.104473, 0.104473, 0.191621, 0.104472, 0.11513
1.30762, 3.78827, 1.98893, 0.100124, 2.40588, 1.79934, 0.0979553, 0.100139, 0.10017, 0.100153, 0.100542, 0.100203, 0.106243, 0.103248, 1.44049, 0.149968, 0.496774, 0.100253, 0.100125, 0.100125, 0.182736, 0.100124, 0.109507
1.31527, 2.99519, 2.08114, 0.0959501, 2.23499, 0.914049, 0.0934626, 0.095965, 0.0959956, 0.0959789, 0.0963677, 0.0960286, 0.102012, 0.0990714, 1.56153, 0.153545, 0.461686, 0.0960617, 0.0959503, 0.0959508, 0.173973, 0.0959501, 0.104325
1.32292, 2.99518, 2.18802, 0.0919741, 2.23499, 0.80716, 0.0891278, 0.091989, 0.0920195, 0.0920029, 0.0923914, 0.0920525, 0.0979896, 0.0950925, 1.69682, 0.15861, 0.425689, 0.0920706, 0.0919742, 0.0919748, 0.165424, 0.0919741, 0.0995579
1.33056, 1.21172, 2.31102, 0.0882165, 1.79213, -1.0993, 0.0849668, 0.0882313, 0.0882619, 0.0882452, 0.0886334, 0.0882948, 0.0941945, 0.0913313, 1.84689, 0.165324, 0.38955, 0.0882998, 0.0882166, 0.0882172, 0.15717, 0.0882165, 0.0951843
1.33821, 1.99758, 2.45139, 0.0846937, 1.9994, -0.453806, 0.0809916, 0.0847086, 0.0847391, 0.0847224, 0.0851102, 0.084772, 0.0906402, 0.0878041, 2.01218, 0.173831, 0.353974, 0.0847656, 0.0846938, 0.0846945, 0.149283, 0.0846937, 0.0911847
1.34586, 2.7762, 2.61023, 0.0814181, 2.18545, 0.165976, 0.0772097, 0.0814329, 0.0814633, 0.0814467, 0.0818339, 0.0814962, 0.087337, 0.084523, 2.19305, 0.184242, 0.319575, 0.08148, 0.0814182, 0.0814188, 0.141819, 0.0814181, 0.0875413
1.35351, 3.77145, 2.78843, 0.0783976, 2.40239, 0.983024, 0.0736238, 0.0784124, 0.0784427, 0.0784262, 0.0788126, 0.0784756, 0.0842912, 0.081496, 2.38984, 0.196628, 0.286867, 0.0784509, 0.0783977, 0.0783983, 0.134825, 0.0783976, 0.0842378
1.36116, 4.7666, 2.98674, 0.0756368, 2.60127, 1.77986, 0.0702331, 0.0756516, 0.0756819, 0.0756653, 0.076051, 0.0757146, 0.0815062, 0.0787274, 2.60285, 0.211009, 0.256255, 0.0756827, 0.0756369, 0.0756375, 0.128333, 0.0756368, 0.081259
1.3688, 4.21895, 3.20579, 0.0731369, 2.49378, 1.01315, 0.0670327, 0.0731516, 0.0731818, 0.0731653, 0.0735499, 0.0732145, 0.0789819, 0.0762182, 2.83247, 0.227344, 0.228032, 0.0731762, 0.0731369, 0.0731376, 0.122362, 0.0731369, 0.07859
1.37645, 4.22373, 3.4462, 0.0708959, 2.49474, 0.777527, 0.0640145, 0.0709106, 0.0709406, 0.0709243, 0.0713077, 0.0709733, 0.0767155, 0.0739665, 3.07924, 0.245526, 0.202385, 0.0709297, 0.070896, 0.0708966, 0.11692, 0.0708959, 0.0762166
