   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_102.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.56054, 0, 3.81042e-05, 7.38737e-06, 1.41421, -3.81042e-05, 7.38737e-06, 7.38762e-06, 7.3885e-06, 7.38812e-06, 7.3893e-06, 7.43338e-06, 7.3886e-06, 7.38768e-06, 7.5831e-06, 7.48432e-06, 7.40792e-06, 2.79606e-05, 7.47806e-06, 7.3879e-06, 7.41989e-06, 7.54329e-06, 7.3874e-06, 1.6663e-05, 7.38737e-06, 7.38737e-06, 7.6107e-06
0.568426, 0, 6.11303e-05, 1.26441e-05, 1.41421, -6.11303e-05, 1.26441e-05, 1.26445e-05, 1.2646e-05, 1.26454e-05, 1.26474e-05, 1.27229e-05, 1.26462e-05, 1.26446e-05, 1.30059e-05, 1.28101e-05, 1.26793e-05, 4.78614e-05, 1.2758e-05, 1.2645e-05, 1.26896e-05, 1.28564e-05, 1.26442e-05, 2.45068e-05, 1.26441e-05, 1.26441e-05, 1.30264e-05
0.576313, 0, 9.81952e-05, 2.12978e-05, 1.41421, -9.81952e-05, 2.12978e-05, 2.12985e-05, 2.1301e-05, 2.12999e-05, 2.13033e-05, 2.14305e-05, 2.13013e-05, 2.12987e-05, 2.19569e-05, 2.15774e-05, 2.1357e-05, 8.06258e-05, 2.14403e-05, 2.12993e-05, 2.1361e-05, 2.15853e-05, 2.12978e-05, 3.65813e-05, 2.12978e-05, 2.12978e-05, 2.19418e-05
0.584199, 0, 0.000157262, 3.53066e-05, 1.41421, -0.000157262, 3.53066e-05, 3.53078e-05, 3.5312e-05, 3.53102e-05, 3.53158e-05, 3.55266e-05, 3.53125e-05, 3.53081e-05, 3.64904e-05, 3.57702e-05, 3.54049e-05, 0.000133672, 3.54846e-05, 3.53091e-05, 3.53942e-05, 3.56942e-05, 3.53067e-05, 5.51802e-05, 3.53066e-05, 3.53066e-05, 3.63744e-05
0.592085, 0, 0.000250276, 5.76081e-05, 1.41421, -0.000250276, 5.76081e-05, 5.76101e-05, 5.76169e-05, 5.76139e-05, 5.76231e-05, 5.79671e-05, 5.76177e-05, 5.76105e-05, 5.97034e-05, 5.83646e-05, 5.77684e-05, 0.000218131, 5.78296e-05, 5.76122e-05, 5.77288e-05, 5.81285e-05, 5.76083e-05, 8.37282e-05, 5.76081e-05, 5.76081e-05, 5.93506e-05
0.599971, 0, 0.000394823, 9.25226e-05, 1.41421, -0.000394823, 9.25226e-05, 9.25258e-05, 9.25368e-05, 9.25321e-05, 9.25468e-05, 9.30994e-05, 9.25381e-05, 9.25265e-05, 9.61775e-05, 9.37378e-05, 9.27802e-05, 0.000350376, 9.27975e-05, 9.25293e-05, 9.26884e-05, 9.32188e-05, 9.2523e-05, 0.000127251, 9.25226e-05, 9.25226e-05, 9.53218e-05
0.607857, 0, 0.000616302, 0.00014628, 1.41421, -0.000616302, 0.00014628, 0.000146285, 0.000146303, 0.000146295, 0.000146319, 0.000147192, 0.000146305, 0.000146287, 0.000152562, 0.000148202, 0.000146688, 0.000554025, 0.000146621, 0.000146291, 0.000146507, 0.000147209, 0.000146281, 0.000192992, 0.00014628, 0.00014628, 0.000150707
0.615744, 0, 0.000950681, 0.000227683, 1.41421, -0.000950681, 0.000227683, 0.00022769, 0.000227717, 0.000227706, 0.000227742, 0.000229102, 0.000227721, 0.000227692, 0.00023832, 0.000230674, 0.000228317, 0.000862449, 0.000228103, 0.000227699, 0.000227991, 0.000228917, 0.000227684, 0.000291188, 0.000227683, 0.000227683, 0.000234573
0.62363, 0, 0.00144788, 0.00034891, 1.41421, -0.00144788, 0.00034891, 0.000348922, 0.000348963, 0.000348945, 0.000349001, 0.000351086, 0.000348968, 0.000348924, 0.000366657, 0.000353495, 0.000349882, 0.00132185, 0.000349428, 0.000348935, 0.000349329, 0.000350546, 0.000348911, 0.000436036, 0.00034891, 0.00034891, 0.000359472
0.631516, 0, 0.00217583, 0.000526475, 1.41421, -0.00217583, 0.000526475, 0.000526493, 0.000526556, 0.000526529, 0.000526613, 0.00052976, 0.000526563, 0.000526497, 0.000555642, 0.000533395, 0.000527942, 0.00199488, 0.000527113, 0.000526513, 0.000527042, 0.00052864, 0.000526477, 0.000646839, 0.000526475, 0.000526475, 0.000542417
0.639402, 0, 0.00322501, 0.00078228, 1.41421, -0.00322501, 0.00078228, 0.000782307, 0.000782399, 0.000782359, 0.000782484, 0.000787161, 0.000782411, 0.000782312, 0.000829495, 0.000792564, 0.00078446, 0.00296468, 0.000783063, 0.000782336, 0.000783044, 0.000785138, 0.000782283, 0.0009493, 0.00078228, 0.00078228, 0.000805973
0.647288, 0, 0.00471343, 0.00114474, 1.41421, -0.00471343, 0.00114474, 0.00114478, 0.00114491, 0.00114486, 0.00114504, 0.00115188, 0.00114493, 0.00114479, 0.00122002, 0.00115979, 0.00114793, 0.00433915, 0.0011457, 0.00114482, 0.00114577, 0.0011485, 0.00114474, 0.00137695, 0.00114474, 0.00114474, 0.00117942
0.655174, 0, 0.00679171, 0.0016499, 1.41421, -0.00679171, 0.0016499, 0.00164996, 0.00165015, 0.00165007, 0.00165033, 0.0016602, 0.00165018, 0.00164997, 0.00176812, 0.00167161, 0.0016545, 0.00625527, 0.00165108, 0.00165002, 0.00165128, 0.00165485, 0.00164991, 0.00197262, 0.0016499, 0.0016499, 0.0016999
0.663061, 0, 0.00964776, 0.00234241, 1.41421, -0.00964776, 0.00234241, 0.00234249, 0.00234277, 0.00234265, 0.00234302, 0.00235704, 0.0023428, 0.00234251, 0.00252524, 0.00237323, 0.00234894, 0.00888278, 0.00234385, 0.00234258, 0.00234425, 0.0023489, 0.00234242, 0.00278982, 0.00234241, 0.00234241, 0.00241342
0.670947, 0.981157, 0.0135106, 0.00327619, 1.7266, 0.967647, 0.00327619, 0.00327631, 0.0032767, 0.00327653, 0.00327705, 0.00329666, 0.00327674, 0.00327633, 0.00355465, 0.00331932, 0.00328533, 0.0124269, 0.00327795, 0.00327643, 0.00327865, 0.00328467, 0.00327621, 0.00389392, 0.00327619, 0.00327619, 0.00337556
0.678833, 0.0188425, 0.0186528, 0.00451475, 1.42086, 0.000189671, 0.00451475, 0.0045149, 0.00451544, 0.00451521, 0.00451593, 0.00454296, 0.00451551, 0.00451494, 0.00493237, 0.00457419, 0.00452735, 0.0171294, 0.00451688, 0.00451508, 0.00451802, 0.00452578, 0.00451477, 0.00536303, 0.00451475, 0.00451475, 0.00465175
0.686719, 0, 0.0253904, 0.00613071, 1.41421, -0.0253904, 0.00613071, 0.00613092, 0.00613165, 0.00613134, 0.00613232, 0.00616904, 0.00613174, 0.00613097, 0.00674746, 0.00621147, 0.00614783, 0.0232674, 0.0061333, 0.00613116, 0.00613505, 0.006145, 0.00613074, 0.00728825, 0.00613071, 0.00613071, 0.00631686
0.694605, 0, 0.0340799, 0.00820467, 1.41421, -0.0340799, 0.00820467, 0.00820496, 0.00820593, 0.00820551, 0.00820683, 0.00825599, 0.00820605, 0.00820502, 0.00910153, 0.00831279, 0.00822759, 0.0311486, 0.0082078, 0.00820527, 0.00821041, 0.00822307, 0.00820471, 0.00977334, 0.00820467, 0.00820467, 0.00845395
0.702492, 1, 0.0451123, 0.0108231, 1.73205, 0.954888, 0.0108231, 0.0108235, 0.0108248, 0.0108242, 0.0108259, 0.0108908, 0.0108249, 0.0108235, 0.0121073, 0.0109658, 0.0108533, 0.0411038, 0.0108269, 0.0108239, 0.0108306, 0.0108466, 0.0108231, 0.0129337, 0.0108231, 0.0108231, 0.0111522
0.710378, 0, 0.0589021, 0.0140751, 1.41421, -0.0589021, 0.0140751, 0.0140755, 0.0140772, 0.0140765, 0.0140787, 0.0141632, 0.0140774, 0.0140756, 0.0158855, 0.0142607, 0.0141144, 0.0534749, 0.0140796, 0.0140761, 0.0140849, 0.0141049, 0.0140751, 0.0168943, 0.0140751, 0.0140751, 0.0145034
0.718264, 1, 0.0758738, 0.0180481, 1.73205, 0.924126, 0.0180481, 0.0180487, 0.0180508, 0.0180499, 0.0180528, 0.0181611, 0.0180511, 0.0180488, 0.0205612, 0.0182863, 0.0180986, 0.0685989, 0.0180534, 0.0180494, 0.018061, 0.0180857, 0.0180481, 0.0217872, 0.0180481, 0.0180481, 0.018598
0.72615, 0, 0.0964438, 0.0228232, 1.41421, -0.0964438, 0.0228232, 0.0228239, 0.0228267, 0.0228255, 0.0228292, 0.0229662, 0.022827, 0.0228241, 0.0262579, 0.0231246, 0.022887, 0.0867894, 0.0228295, 0.0228248, 0.0228399, 0.02287, 0.0228232, 0.0277489, 0.0228232, 0.0228232, 0.0235194
0.734036, 0, 0.121, 0.0284689, 1.41421, -0.121, 0.0284689, 0.0284698, 0.0284732, 0.0284718, 0.0284764, 0.0286474, 0.0284737, 0.0284701, 0.033091, 0.0288451, 0.0285486, 0.108315, 0.0284764, 0.028471, 0.0284906, 0.0285267, 0.028469, 0.0349164, 0.0284689, 0.0284689, 0.0293388
0.741922, 0, 0.149879, 0.0350353, 1.41421, -0.149879, 0.0350353, 0.0350365, 0.0350407, 0.0350389, 0.0350446, 0.0352553, 0.0350412, 0.0350368, 0.0411593, 0.0354987, 0.0351336, 0.133375, 0.0350441, 0.035038, 0.0350633, 0.0351059, 0.0350355, 0.0434248, 0.0350353, 0.0350353, 0.036108
0.749809, 0, 0.183348, 0.0425486, 1.41421, -0.183348, 0.0425486, 0.0425501, 0.0425552, 0.042553, 0.0425599, 0.042816, 0.0425558, 0.0425504, 0.0505373, 0.0431118, 0.042668, 0.16208, 0.0425588, 0.0425519, 0.0425844, 0.0426338, 0.0425488, 0.0534048, 0.0425486, 0.0425486, 0.0438545
0.757695, 0, 0.22158, 0.0510054, 1.41421, -0.22158, 0.0510054, 0.0510071, 0.0510132, 0.0510106, 0.0510188, 0.0513261, 0.051014, 0.0510075, 0.0612658, 0.0516811, 0.0511486, 0.194431, 0.0510171, 0.0510093, 0.0510509, 0.0511069, 0.0510056, 0.0649817, 0.0510054, 0.0510054, 0.0525754
0.765581, 0, 0.264643, 0.0603688, 1.41421, -0.264643, 0.0603688, 0.0603709, 0.0603782, 0.060375, 0.0603848, 0.0607489, 0.060379, 0.0603714, 0.0733439, 0.0611695, 0.0605386, 0.230304, 0.0603823, 0.0603736, 0.0604265, 0.0604884, 0.0603691, 0.0782749, 0.0603688, 0.0603688, 0.062234
0.773467, 0, 0.312488, 0.0705671, 1.41421, -0.312488, 0.0705671, 0.0705695, 0.070578, 0.0705744, 0.0705858, 0.0710119, 0.070579, 0.0705701, 0.0867222, 0.071504, 0.0707658, 0.269442, 0.0705823, 0.0705728, 0.0706397, 0.070706, 0.0705674, 0.0933997, 0.0705671, 0.0705671, 0.0727574
0.781353, 0, 0.364949, 0.081493, 1.41421, -0.364949, 0.081493, 0.0814959, 0.0815056, 0.0815014, 0.0815146, 0.0820074, 0.0815068, 0.0814965, 0.101298, 0.0825763, 0.0817227, 0.311458, 0.0815102, 0.0814998, 0.0815842, 0.0816524, 0.0814933, 0.11047, 0.081493, 0.081493, 0.0840371
0.789239, 0, 0.421743, 0.0930063, 1.41421, -0.421743, 0.0930063, 0.0930095, 0.0930207, 0.0930159, 0.093031, 0.0935941, 0.0930221, 0.0930102, 0.116912, 0.0942443, 0.0932688, 0.355837, 0.0930254, 0.0930143, 0.0931202, 0.0931867, 0.0930067, 0.129601, 0.0930063, 0.0930063, 0.0959309
0.797126, 0, 0.482486, 0.104938, 1.41421, -0.482486, 0.104938, 0.104942, 0.104955, 0.104949, 0.104966, 0.105603, 0.104956, 0.104943, 0.13335, 0.106337, 0.105235, 0.401959, 0.10496, 0.104948, 0.10508, 0.10514, 0.104939, 0.150909, 0.104938, 0.104938, 0.108268
0.805012, 0, 0.546706, 0.1171, 1.41421, -0.546706, 0.1171, 0.117104, 0.117118, 0.117112, 0.117131, 0.117843, 0.11712, 0.117105, 0.150348, 0.118664, 0.117432, 0.449122, 0.117123, 0.117111, 0.117276, 0.117322, 0.1171, 0.174517, 0.1171, 0.1171, 0.120859
0.812898, 1, 0.613869, 0.129288, 1.73205, 0.386131, 0.129288, 0.129292, 0.129308, 0.129301, 0.129322, 0.130109, 0.12931, 0.129293, 0.167599, 0.131017, 0.129655, 0.496574, 0.129313, 0.129301, 0.129506, 0.129528, 0.129288, 0.200545, 0.129288, 0.129288, 0.133498
0.820784, 0, 0.683392, 0.141296, 1.41421, -0.683392, 0.141296, 0.141301, 0.141318, 0.141311, 0.141334, 0.142196, 0.14132, 0.141302, 0.184765, 0.14319, 0.141698, 0.543549, 0.141323, 0.141312, 0.141566, 0.141554, 0.141297, 0.229109, 0.141296, 0.141296, 0.145981
0.82867, 0, 0.754669, 0.152926, 1.41421, -0.754669, 0.152926, 0.152931, 0.15295, 0.152942, 0.152967, 0.153902, 0.152952, 0.152932, 0.201493, 0.15498, 0.153362, 0.589299, 0.152955, 0.152945, 0.153259, 0.153198, 0.152926, 0.260303, 0.152926, 0.152926, 0.158113
0.836556, 0.930539, 0.827085, 0.163992, 1.71188, 0.103453, 0.163992, 0.163998, 0.164018, 0.164009, 0.164036, 0.165042, 0.164021, 0.163999, 0.217427, 0.1662, 0.164461, 0.633137, 0.164023, 0.164015, 0.164403, 0.164275, 0.163993, 0.294182, 0.163992, 0.163992, 0.169715
0.844443, 0.0694614, 0.90002, 0.174337, 1.43856, -0.830559, 0.174337, 0.174343, 0.174364, 0.174355, 0.174384, 0.175455, 0.174367, 0.174344, 0.232232, 0.17669, 0.174836, 0.674458, 0.174369, 0.174365, 0.174842, 0.174627, 0.174337, 0.330737, 0.174337, 0.174337, 0.180639
0.852329, 1.85143, 0.972857, 0.183829, 1.96251, 0.87857, 0.183829, 0.183836, 0.183858, 0.183849, 0.183879, 0.185012, 0.183861, 0.183837, 0.245604, 0.186317, 0.184358, 0.712771, 0.183863, 0.183864, 0.18445, 0.184123, 0.18383, 0.369873, 0.183829, 0.183829, 0.190772
0.860215, 1.07187, 1.04497, 0.192376, 1.75268, 0.0268959, 0.192376, 0.192383, 0.192406, 0.192396, 0.192428, 0.193618, 0.192409, 0.192384, 0.25729, 0.194987, 0.192931, 0.74771, 0.19241, 0.192418, 0.193137, 0.192669, 0.192377, 0.411369, 0.192376, 0.192376, 0.200042
0.868101, 1.0767, 1.11574, 0.199918, 1.75405, -0.0390332, 0.199918, 0.199926, 0.19995, 0.19994, 0.199973, 0.201214, 0.199953, 0.199927, 0.267103, 0.202641, 0.200497, 0.779041, 0.199954, 0.19997, 0.200847, 0.200207, 0.199919, 0.454864, 0.199918, 0.199918, 0.208424
0.875987, 0.918473, 1.18449, 0.206435, 1.70835, -0.266012, 0.206435, 0.206442, 0.206468, 0.206457, 0.206491, 0.207777, 0.206471, 0.206444, 0.274923, 0.209255, 0.207034, 0.806664, 0.206471, 0.206499, 0.207564, 0.206715, 0.206436, 0.49983, 0.206435, 0.206435, 0.215937
0.883874, 0.997599, 1.25054, 0.211937, 1.73136, -0.252937, 0.211937, 0.211945, 0.211971, 0.21196, 0.211995, 0.213321, 0.211974, 0.211946, 0.28071, 0.214843, 0.212555, 0.830599, 0.211973, 0.212016, 0.213303, 0.212205, 0.211938, 0.545564, 0.211937, 0.211937, 0.222647
0.89176, 0.997577, 1.31317, 0.216466, 1.73135, -0.315588, 0.216466, 0.216474, 0.216501, 0.216489, 0.216526, 0.217885, 0.216504, 0.216476, 0.284499, 0.219445, 0.2171, 0.850974, 0.216502, 0.216564, 0.218107, 0.21672, 0.216467, 0.591192, 0.216466, 0.216466, 0.228664
0.899646, 0.0863518, 1.37163, 0.220087, 1.44442, -1.28528, 0.220087, 0.220095, 0.220122, 0.22011, 0.220147, 0.221536, 0.220126, 0.220096, 0.286395, 0.223128, 0.220734, 0.868005, 0.220123, 0.220207, 0.222046, 0.220323, 0.220088, 0.635688, 0.220087, 0.220087, 0.234136
0.907532, 0, 1.42518, 0.222882, 1.41421, -1.42518, 0.222882, 0.22289, 0.222918, 0.222906, 0.222944, 0.224356, 0.222922, 0.222892, 0.286569, 0.225974, 0.22354, 0.881973, 0.222918, 0.22303, 0.225201, 0.2231, 0.222883, 0.677911, 0.222882, 0.222882, 0.239251
0.915418, 2, 1.4731, 0.224947, 2, 0.526904, 0.224947, 0.224955, 0.224983, 0.224971, 0.225009, 0.226441, 0.224987, 0.224957, 0.285238, 0.22808, 0.225614, 0.8932, 0.224982, 0.225127, 0.227667, 0.225146, 0.224947, 0.716659, 0.224947, 0.224947, 0.244227
0.923304, 0, 1.51471, 0.226381, 1.41421, -1.51471, 0.226381, 0.226389, 0.226418, 0.226406, 0.226444, 0.227892, 0.226421, 0.226391, 0.282655, 0.229547, 0.227056, 0.902031, 0.226415, 0.2266, 0.22954, 0.22656, 0.226382, 0.75073, 0.226381, 0.226381, 0.249305
0.931191, 2.80321, 1.54947, 0.227287, 2.19162, 1.25374, 0.227286, 0.227295, 0.227324, 0.227311, 0.22735, 0.228811, 0.227327, 0.227297, 0.279093, 0.230479, 0.227967, 0.908816, 0.22732, 0.227551, 0.230918, 0.227447, 0.227287, 0.779002, 0.227287, 0.227287, 0.254749
0.939077, 0.196789, 1.57701, 0.227761, 1.48216, -1.38022, 0.227761, 0.227769, 0.227799, 0.227786, 0.227825, 0.229296, 0.227802, 0.227771, 0.274829, 0.230974, 0.228446, 0.913891, 0.227794, 0.228078, 0.231888, 0.227903, 0.227762, 0.8005, 0.227761, 0.227761, 0.260833
0.946963, 0, 1.59713, 0.227895, 1.41421, -1.59713, 0.227895, 0.227904, 0.227933, 0.22792, 0.22796, 0.229438, 0.227937, 0.227906, 0.270128, 0.231123, 0.228584, 0.917569, 0.227927, 0.228275, 0.232531, 0.228019, 0.227896, 0.814467, 0.227895, 0.227895, 0.267835
0.954849, 3.78873, 1.60991, 0.227771, 2.40598, 2.17882, 0.227771, 0.22778, 0.227809, 0.227796, 0.227836, 0.22932, 0.227813, 0.227782, 0.265235, 0.23101, 0.228463, 0.920132, 0.227803, 0.228223, 0.232915, 0.227879, 0.227772, 0.820425, 0.227771, 0.227771, 0.276023
0.962735, 1.21127, 1.61565, 0.22746, 1.792, -0.404375, 0.22746, 0.227469, 0.227498, 0.227486, 0.227526, 0.229013, 0.227502, 0.227471, 0.260361, 0.230707, 0.228154, 0.921826, 0.227491, 0.227997, 0.233098, 0.227554, 0.227461, 0.818214, 0.22746, 0.22746, 0.285646
0.970621, 0.889546, 1.61493, 0.227023, 1.69987, -0.725388, 0.227023, 0.227032, 0.227062, 0.227049, 0.227089, 0.22858, 0.227065, 0.227034, 0.25568, 0.230276, 0.227719, 0.922859, 0.227054, 0.227662, 0.233123, 0.227104, 0.227024, 0.808007, 0.227023, 0.227023, 0.296914
0.978508, 3.99759, 1.60857, 0.22651, 2.449, 2.38902, 0.22651, 0.226519, 0.226549, 0.226536, 0.226576, 0.228069, 0.226552, 0.226521, 0.251327, 0.229767, 0.227206, 0.923406, 0.226541, 0.227271, 0.233026, 0.226579, 0.226511, 0.790307, 0.22651, 0.22651, 0.309988
0.986394, 2.8823, 1.59756, 0.225961, 2.20959, 1.28474, 0.225961, 0.225969, 0.225999, 0.225986, 0.226026, 0.227521, 0.226003, 0.225971, 0.247395, 0.22922, 0.226658, 0.923604, 0.225992, 0.226872, 0.232829, 0.22602, 0.225962, 0.765913, 0.225961, 0.225961, 0.324956
0.99428, 2.11287, 1.58303, 0.225406, 2.02802, 0.529844, 0.225406, 0.225414, 0.225444, 0.225431, 0.225471, 0.226967, 0.225448, 0.225416, 0.24394, 0.228667, 0.226103, 0.923561, 0.225439, 0.22651, 0.232552, 0.225456, 0.225407, 0.73588, 0.225406, 0.225406, 0.341819
1.00217, 1.11769, 1.56614, 0.224868, 1.7657, -0.448454, 0.224867, 0.224877, 0.224906, 0.224893, 0.224933, 0.22643, 0.22491, 0.224878, 0.240984, 0.22813, 0.225566, 0.923358, 0.224903, 0.226226, 0.232205, 0.224911, 0.224869, 0.70144, 0.224868, 0.224868, 0.360476
1.01005, 0, 1.54806, 0.224363, 1.41421, -1.54806, 0.224362, 0.224371, 0.224401, 0.224388, 0.224428, 0.225926, 0.224405, 0.224373, 0.23852, 0.227625, 0.225061, 0.923052, 0.2244, 0.226063, 0.231798, 0.224399, 0.224364, 0.663936, 0.224363, 0.224363, 0.380713
1.01794, 1, 1.52984, 0.2239, 1.73205, -0.529838, 0.223899, 0.223909, 0.223938, 0.223925, 0.223966, 0.225463, 0.223942, 0.22391, 0.236518, 0.227163, 0.224598, 0.922681, 0.223941, 0.226076, 0.231337, 0.223931, 0.223901, 0.624741, 0.2239, 0.2239, 0.402196
1.02582, 2.74535, 1.51237, 0.223485, 2.17838, 1.23298, 0.223483, 0.223493, 0.223523, 0.22351, 0.22355, 0.225048, 0.223527, 0.223495, 0.234931, 0.226747, 0.224183, 0.922265, 0.223531, 0.226332, 0.230828, 0.223511, 0.223486, 0.585178, 0.223485, 0.223485, 0.424473
1.03371, 1.12491, 1.49636, 0.223117, 1.76774, -0.371451, 0.223116, 0.223126, 0.223155, 0.223143, 0.223183, 0.224681, 0.223159, 0.223127, 0.233701, 0.22638, 0.223815, 0.921809, 0.223171, 0.226918, 0.230276, 0.22314, 0.223118, 0.546461, 0.223117, 0.223117, 0.446988
1.0416, 1.12974, 1.48227, 0.222795, 1.76911, -0.352538, 0.222793, 0.222803, 0.222833, 0.22282, 0.22286, 0.224358, 0.222837, 0.222805, 0.232763, 0.226057, 0.223493, 0.921309, 0.222858, 0.227957, 0.229688, 0.222814, 0.222796, 0.509637, 0.222795, 0.222795, 0.469093
1.04948, 3.73086, 1.47036, 0.222511, 2.39392, 2.2605, 0.222509, 0.22252, 0.222549, 0.222537, 0.222577, 0.224075, 0.222553, 0.222522, 0.232052, 0.225774, 0.22321, 0.920744, 0.222587, 0.22961, 0.229068, 0.222528, 0.222512, 0.475552, 0.222511, 0.222511, 0.490084
1.05737, 0.269137, 1.4607, 0.222258, 1.50637, -1.19156, 0.222255, 0.222267, 0.222297, 0.222284, 0.222324, 0.223822, 0.2223, 0.222269, 0.2315, 0.225521, 0.222957, 0.920088, 0.22235, 0.232093, 0.228422, 0.222273, 0.222259, 0.444833, 0.222258, 0.222258, 0.50923
1.06526, 1.86063, 1.45321, 0.222025, 1.96485, 0.407424, 0.22202, 0.222033, 0.222063, 0.22205, 0.22209, 0.223589, 0.222067, 0.222035, 0.231048, 0.225287, 0.222723, 0.919302, 0.222136, 0.235683, 0.227754, 0.222037, 0.222026, 0.417884, 0.222025, 0.222025, 0.525817
1.07314, 0.13937, 1.44774, 0.221797, 1.46266, -1.30837, 0.221792, 0.221806, 0.221835, 0.221823, 0.221863, 0.223361, 0.221839, 0.221807, 0.230638, 0.225059, 0.222496, 0.918341, 0.221933, 0.240735, 0.227065, 0.221808, 0.221798, 0.394899, 0.221797, 0.221797, 0.539187
1.08103, 0.855793, 1.44417, 0.22156, 1.68991, -0.588373, 0.221553, 0.221568, 0.221598, 0.221585, 0.221625, 0.223124, 0.221602, 0.22157, 0.23022, 0.224822, 0.222258, 0.917152, 0.221728, 0.247682, 0.226355, 0.221569, 0.221561, 0.375879, 0.22156, 0.22156, 0.548783
1.08891, 0.997588, 1.4424, 0.221295, 1.73135, -0.444809, 0.221286, 0.221304, 0.221333, 0.221321, 0.221361, 0.222859, 0.221337, 0.221306, 0.229752, 0.224557, 0.221994, 0.915675, 0.221504, 0.257045, 0.225618, 0.221303, 0.221296, 0.36067, 0.221295, 0.221295, 0.55418
1.0968, 0.146619, 1.44249, 0.220983, 1.46513, -1.29587, 0.220972, 0.220992, 0.221022, 0.221009, 0.221049, 0.222547, 0.221025, 0.220994, 0.229197, 0.224246, 0.221682, 0.913848, 0.221243, 0.269425, 0.224846, 0.22099, 0.220984, 0.348991, 0.220983, 0.220983, 0.555115
1.10469, 1.84856, 1.44466, 0.220603, 1.96178, 0.4039, 0.220588, 0.220611, 0.220641, 0.220628, 0.220668, 0.222167, 0.220645, 0.220613, 0.228525, 0.223865, 0.221301, 0.911608, 0.220927, 0.285493, 0.224027, 0.220609, 0.220604, 0.340473, 0.220603, 0.220603, 0.551507
1.11257, 2.68987, 1.44933, 0.22013, 2.16561, 1.24054, 0.220112, 0.220138, 0.220168, 0.220155, 0.220195, 0.221694, 0.220172, 0.22014, 0.227709, 0.223392, 0.220828, 0.908895, 0.220535, 0.305963, 0.223143, 0.220135, 0.220131, 0.334688, 0.22013, 0.22013, 0.543453
1.12046, 0.461563, 1.45706, 0.219539, 1.56894, -0.995496, 0.219516, 0.219547, 0.219577, 0.219564, 0.219604, 0.221103, 0.219581, 0.219549, 0.226728, 0.222801, 0.220237, 0.905657, 0.220044, 0.331556, 0.222174, 0.219543, 0.21954, 0.331181, 0.219539, 0.219539, 0.53123
1.12835, 1, 1.46856, 0.218803, 1.73205, -0.468565, 0.218774, 0.218811, 0.218841, 0.218828, 0.218868, 0.220367, 0.218845, 0.218813, 0.225563, 0.222065, 0.219501, 0.901857, 0.219432, 0.362952, 0.221095, 0.218807, 0.218804, 0.329493, 0.218803, 0.218803, 0.515268
1.13623, 1.83893, 1.48461, 0.217894, 1.95932, 0.354314, 0.217858, 0.217902, 0.217932, 0.217919, 0.217959, 0.219458, 0.217936, 0.217904, 0.224197, 0.221156, 0.218592, 0.897477, 0.218677, 0.400723, 0.219879, 0.217897, 0.217895, 0.329179, 0.217894, 0.217894, 0.496123
1.14412, 3.99757, 1.50593, 0.216783, 2.44899, 2.49164, 0.216738, 0.216791, 0.216821, 0.216808, 0.216848, 0.218347, 0.216825, 0.216793, 0.222614, 0.220045, 0.217481, 0.892528, 0.217753, 0.445261, 0.218496, 0.216786, 0.216784, 0.329822, 0.216783, 0.216783, 0.474438
1.152, 3.83172, 1.53314, 0.215441, 2.41489, 2.29858, 0.215386, 0.215449, 0.215479, 0.215466, 0.215506, 0.217005, 0.215483, 0.215451, 0.220798, 0.218703, 0.216139, 0.88706, 0.216638, 0.496702, 0.216915, 0.215443, 0.215442, 0.331043, 0.215441, 0.215441, 0.450905
1.15989, 2.16348, 1.56657, 0.213839, 2.04046, 0.59691, 0.213771, 0.213848, 0.213877, 0.213864, 0.213905, 0.215403, 0.213881, 0.213849, 0.218731, 0.217101, 0.214537, 0.881164, 0.215309, 0.554855, 0.215104, 0.213841, 0.21384, 0.332502, 0.213839, 0.213839, 0.42622
1.16778, 2.65614, 1.60627, 0.211949, 2.15781, 1.04987, 0.211865, 0.211958, 0.211988, 0.211975, 0.212015, 0.213513, 0.211991, 0.21196, 0.216398, 0.215212, 0.212648, 0.874991, 0.213743, 0.619129, 0.213034, 0.211951, 0.21195, 0.333899, 0.211949, 0.211949, 0.40105
1.17566, 2.16589, 1.65184, 0.209746, 2.04105, 0.514049, 0.209644, 0.209755, 0.209785, 0.209772, 0.209812, 0.21131, 0.209788, 0.209757, 0.21378, 0.213009, 0.210445, 0.868754, 0.211919, 0.688499, 0.210675, 0.209748, 0.209747, 0.334978, 0.209746, 0.209746, 0.375995
1.18355, 0.346277, 1.70246, 0.207208, 1.53176, -1.35619, 0.207082, 0.207216, 0.207246, 0.207233, 0.207273, 0.208772, 0.20725, 0.207218, 0.210861, 0.21047, 0.207906, 0.862741, 0.209819, 0.761477, 0.208003, 0.207209, 0.207209, 0.335519, 0.207208, 0.207208, 0.35157
