   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_133.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.610981, 0, 0.00101427, 0.000205194, 1.41421, -0.00101427, 0.000207222, 0.000205194, 0.000205199, 0.000205229, 0.000205254, 0.000205288, 0.000216857, 0.000205371, 0.000222163, 0.000208554, 0.000896493, 0.000205492, 0.00020534, 0.00020521, 0.000205477, 0.000207759, 0.000205194, 0.000278612, 0.000205194, 0.000211855
0.618845, 0, 0.00152112, 0.000313022, 1.41421, -0.00152112, 0.000316073, 0.000313022, 0.00031303, 0.000313074, 0.000313112, 0.000313163, 0.000330572, 0.000313288, 0.000340914, 0.000318078, 0.0013533, 0.000313387, 0.000313242, 0.000313046, 0.000313403, 0.000316401, 0.000313022, 0.00041233, 0.000313022, 0.000323046
0.626709, 0, 0.0022531, 0.000470504, 1.41421, -0.0022531, 0.000475029, 0.000470504, 0.000470517, 0.000470582, 0.000470638, 0.000470714, 0.00049653, 0.0004709, 0.000515719, 0.000478002, 0.00201317, 0.000470952, 0.000470831, 0.00047054, 0.000471016, 0.000474946, 0.000470505, 0.000605708, 0.000470504, 0.00048537
0.634573, 0, 0.00329477, 0.000696893, 1.41421, -0.00329477, 0.000703507, 0.000696893, 0.000696912, 0.000697007, 0.000697089, 0.000697201, 0.00073493, 0.000697471, 0.000769171, 0.000707851, 0.00295147, 0.000697441, 0.00069737, 0.000696945, 0.000697579, 0.000702721, 0.000696895, 0.000881775, 0.000696893, 0.00071862
0.642437, 0, 0.00475531, 0.00101723, 1.41421, -0.00475531, 0.00102676, 0.00101723, 0.00101726, 0.00101739, 0.00101751, 0.00101767, 0.00107202, 0.00101806, 0.00113115, 0.00103301, 0.00426491, 0.0010179, 0.00101792, 0.0010173, 0.00101814, 0.00102486, 0.00101723, 0.00127059, 0.00101723, 0.00104853
0.650301, 0, 0.00677281, 0.00146338, 1.41421, -0.00677281, 0.00147691, 0.00146338, 0.00146342, 0.00146361, 0.00146378, 0.00146401, 0.00154118, 0.00146456, 0.00164041, 0.00148579, 0.00607482, 0.00146419, 0.00146436, 0.00146349, 0.0014646, 0.00147335, 0.00146338, 0.00181059, 0.00146338, 0.00150782
0.658165, 1, 0.00951827, 0.00207502, 1.73205, 0.990482, 0.00209396, 0.00207502, 0.00207507, 0.00207534, 0.00207558, 0.0020759, 0.00218392, 0.00207668, 0.00234621, 0.00210639, 0.00853009, 0.00207601, 0.00207639, 0.00207517, 0.00207664, 0.00208801, 0.00207502, 0.00254999, 0.00207502, 0.00213723
0.666029, 0, 0.0131988, 0.00290037, 1.41421, -0.0131988, 0.0029265, 0.00290037, 0.00290045, 0.00290082, 0.00290114, 0.00290159, 0.00305067, 0.00290266, 0.00330989, 0.00294367, 0.011809, 0.00290157, 0.00290226, 0.00290058, 0.00290251, 0.00291724, 0.00290038, 0.00354791, 0.00290037, 0.00298624
0.673893, 0, 0.0180596, 0.00399665, 1.41421, -0.0180596, 0.00403221, 0.00399665, 0.00399675, 0.00399726, 0.0039977, 0.0039983, 0.00420118, 0.00399976, 0.00460618, 0.00405557, 0.01612, 0.00399811, 0.00399921, 0.00399693, 0.00399947, 0.00401848, 0.00399666, 0.00487537, 0.00399665, 0.00411351
0.681756, 0, 0.0243842, 0.00542997, 1.41421, -0.0243842, 0.0054777, 0.00542997, 0.00543011, 0.00543079, 0.00543138, 0.00543219, 0.00570446, 0.00543415, 0.00632414, 0.00550905, 0.0216999, 0.00543173, 0.00543341, 0.00543035, 0.00543369, 0.00545811, 0.00542999, 0.00661582, 0.00542997, 0.00558683
0.68962, 0, 0.032492, 0.00727458, 1.41421, -0.032492, 0.00733775, 0.00727458, 0.00727476, 0.00727567, 0.00727645, 0.00727752, 0.00763791, 0.0072801, 0.00856732, 0.00737925, 0.0288102, 0.0072767, 0.00727914, 0.00727508, 0.00727945, 0.00731065, 0.0072746, 0.0088651, 0.00727458, 0.00748224
0.697484, 0, 0.0427332, 0.00961129, 1.41421, -0.0427332, 0.00969377, 0.00961129, 0.00961152, 0.0096127, 0.00961372, 0.00961512, 0.0100857, 0.0096185, 0.0114531, 0.00974795, 0.0377304, 0.00961382, 0.00961723, 0.00961194, 0.00961765, 0.00965726, 0.00961131, 0.0117308, 0.00961129, 0.00988249
0.705348, 0, 0.0554806, 0.012525, 1.41421, -0.0554806, 0.0126312, 0.012525, 0.0125253, 0.0125268, 0.0125281, 0.0125299, 0.0131361, 0.0125343, 0.015111, 0.012701, 0.0487483, 0.012528, 0.0125326, 0.0125258, 0.0125333, 0.0125832, 0.012525, 0.0153308, 0.012525, 0.0128745
0.713212, 0, 0.0711175, 0.0161011, 1.41421, -0.0711175, 0.0162361, 0.0161011, 0.0161014, 0.0161034, 0.0161051, 0.0161073, 0.0168779, 0.0161129, 0.0196789, 0.0163248, 0.0621462, 0.0161046, 0.0161108, 0.0161021, 0.0161118, 0.0161741, 0.0161011, 0.0197914, 0.0161011, 0.0165455
0.721076, 0, 0.090024, 0.0204212, 1.41421, -0.090024, 0.0205907, 0.0204212, 0.0204217, 0.0204241, 0.0204262, 0.0204291, 0.0213958, 0.020436, 0.0252987, 0.0207019, 0.0781868, 0.0204254, 0.0204334, 0.0204226, 0.0204351, 0.0205122, 0.0204213, 0.0252445, 0.0204212, 0.0209791
0.72894, 0, 0.112559, 0.0255581, 1.41421, -0.112559, 0.025768, 0.0255581, 0.0255587, 0.0255617, 0.0255643, 0.0255679, 0.026765, 0.0255765, 0.0321099, 0.0259058, 0.0970945, 0.0255631, 0.0255732, 0.0255598, 0.0255759, 0.0256703, 0.0255582, 0.031825, 0.0255581, 0.0262495
0.736804, 1.96187, 0.139043, 0.03157, 1.99045, 1.82283, 0.0318266, 0.03157, 0.0315707, 0.0315744, 0.0315776, 0.0315819, 0.0330457, 0.0315924, 0.0402414, 0.0319951, 0.119037, 0.0315758, 0.0315885, 0.0315721, 0.0315928, 0.0317071, 0.0315701, 0.0396677, 0.03157, 0.0324161
0.744668, 0.0381267, 0.169738, 0.0384947, 1.42763, -0.131612, 0.0388045, 0.0384947, 0.0384956, 0.0385, 0.0385039, 0.0385091, 0.0402765, 0.0385218, 0.0498027, 0.0390079, 0.14411, 0.0385014, 0.038517, 0.0384973, 0.0385237, 0.0386603, 0.0384948, 0.0489045, 0.0384947, 0.0395177
0.752532, 0, 0.204832, 0.0463446, 1.41421, -0.204832, 0.0467141, 0.0463446, 0.0463456, 0.0463509, 0.0463555, 0.0463617, 0.0484698, 0.0463769, 0.0608736, 0.0469567, 0.172315, 0.0463522, 0.0463711, 0.0463476, 0.0463813, 0.0465425, 0.0463447, 0.0596635, 0.0463446, 0.0475667
0.760396, 1, 0.244421, 0.0551015, 1.73205, 0.755579, 0.055537, 0.0551015, 0.0551027, 0.055109, 0.0551143, 0.0551217, 0.057606, 0.0551396, 0.0734939, 0.0558228, 0.203554, 0.0551102, 0.0551327, 0.0551052, 0.0551477, 0.0553353, 0.0551016, 0.072067, 0.0551015, 0.0565449
0.768259, 0, 0.288502, 0.0647141, 1.41421, -0.288502, 0.0652213, 0.0647141, 0.0647155, 0.0647228, 0.0647291, 0.0647377, 0.0676312, 0.0647584, 0.0876536, 0.0655542, 0.237619, 0.064724, 0.0647504, 0.0647185, 0.0647721, 0.064987, 0.0647142, 0.0862329, 0.0647141, 0.0664001
0.776123, 0, 0.336968, 0.0750964, 1.41421, -0.336968, 0.0756804, 0.0750964, 0.075098, 0.0751064, 0.0751136, 0.0751235, 0.0784552, 0.0751474, 0.103285, 0.0760636, 0.274189, 0.0751074, 0.075138, 0.0751015, 0.0751687, 0.0754109, 0.0750965, 0.102276, 0.0750964, 0.077045
0.783987, 0.947406, 0.389605, 0.086128, 1.7168, 0.557801, 0.0867931, 0.086128, 0.0861299, 0.0861395, 0.0861477, 0.0861589, 0.0899529, 0.0861862, 0.120256, 0.0872294, 0.312839, 0.0861404, 0.0861754, 0.0861341, 0.086218, 0.0864861, 0.0861282, 0.120309, 0.086128, 0.0883578
0.791851, 0.0525937, 0.446103, 0.0976579, 1.43269, -0.39351, 0.0984071, 0.0976579, 0.09766, 0.0976708, 0.09768, 0.0976927, 0.101967, 0.0977234, 0.138366, 0.0988984, 0.353054, 0.0976715, 0.097711, 0.0976651, 0.0977694, 0.0980603, 0.0976581, 0.140447, 0.0976579, 0.100186
0.799715, 0, 0.506066, 0.109509, 1.41421, -0.506066, 0.110344, 0.109509, 0.109511, 0.109523, 0.109533, 0.109548, 0.114313, 0.109582, 0.157349, 0.110892, 0.394244, 0.109524, 0.109568, 0.109517, 0.109647, 0.109955, 0.109509, 0.162807, 0.109509, 0.11235
0.807579, 0.940181, 0.569025, 0.121484, 1.7147, 0.371155, 0.122406, 0.121484, 0.121487, 0.1215, 0.121511, 0.121527, 0.126787, 0.121565, 0.176878, 0.12301, 0.435772, 0.1215, 0.121549, 0.121494, 0.121654, 0.121973, 0.121484, 0.187505, 0.121484, 0.124654
0.815443, 0.0598194, 0.634461, 0.133378, 1.43521, -0.574641, 0.134386, 0.133378, 0.133381, 0.133396, 0.133408, 0.133425, 0.139175, 0.133466, 0.196572, 0.135046, 0.47698, 0.133396, 0.133448, 0.13339, 0.133587, 0.133906, 0.133378, 0.214657, 0.133378, 0.136892
0.823307, 0.935356, 0.701816, 0.144983, 1.71329, 0.23354, 0.146075, 0.144983, 0.144986, 0.145002, 0.145016, 0.145034, 0.151263, 0.145079, 0.216014, 0.14679, 0.517223, 0.145002, 0.145059, 0.144997, 0.14524, 0.145545, 0.144984, 0.244364, 0.144983, 0.148858
0.831171, 1.06464, 0.770514, 0.156101, 1.75061, 0.29413, 0.157274, 0.156101, 0.156105, 0.156121, 0.156136, 0.156156, 0.162846, 0.156204, 0.234767, 0.158042, 0.555895, 0.156121, 0.156182, 0.156118, 0.156416, 0.156692, 0.156102, 0.276702, 0.156101, 0.160358
0.839034, 0, 0.839968, 0.166551, 1.41421, -0.839968, 0.167801, 0.166551, 0.166555, 0.166573, 0.166588, 0.16661, 0.173737, 0.166661, 0.252392, 0.168618, 0.592456, 0.166572, 0.166636, 0.166572, 0.166937, 0.167164, 0.166552, 0.311702, 0.166551, 0.171218
0.846898, 1, 0.909588, 0.176179, 1.73205, 0.0904125, 0.1775, 0.176179, 0.176183, 0.176202, 0.176218, 0.17624, 0.183776, 0.176294, 0.268476, 0.178363, 0.626452, 0.1762, 0.176267, 0.176203, 0.17665, 0.176806, 0.176179, 0.349324, 0.176179, 0.181296
0.854762, 0.925714, 0.978776, 0.184861, 1.71047, -0.0530624, 0.186248, 0.184861, 0.184865, 0.184885, 0.184902, 0.184925, 0.192835, 0.184982, 0.282647, 0.187153, 0.657534, 0.184883, 0.184952, 0.184891, 0.185436, 0.185494, 0.184861, 0.389435, 0.184861, 0.190482
0.862626, 1.92088, 1.04693, 0.192509, 1.98012, 0.873951, 0.193956, 0.192509, 0.192514, 0.192534, 0.192552, 0.192577, 0.200826, 0.192636, 0.2946, 0.194899, 0.685463, 0.192532, 0.192602, 0.192546, 0.193209, 0.193141, 0.19251, 0.431781, 0.192509, 0.198712
0.87049, 3.9952, 1.11343, 0.199075, 2.44851, 2.88177, 0.200575, 0.199075, 0.199079, 0.199101, 0.199119, 0.199144, 0.207697, 0.199206, 0.304109, 0.201551, 0.710113, 0.199098, 0.199169, 0.19912, 0.199923, 0.199696, 0.199075, 0.475963, 0.199075, 0.205965
0.878354, 1.99515, 1.17764, 0.204544, 1.99879, 0.817518, 0.206092, 0.204544, 0.204548, 0.20457, 0.204589, 0.204615, 0.213433, 0.204679, 0.31104, 0.207096, 0.731467, 0.204567, 0.204638, 0.204599, 0.205568, 0.205146, 0.204544, 0.52142, 0.204544, 0.212264
0.886218, 1.16305, 1.23887, 0.208936, 1.7785, -0.0758177, 0.210526, 0.208936, 0.208941, 0.208964, 0.208983, 0.20901, 0.218058, 0.209075, 0.31536, 0.211554, 0.749603, 0.20896, 0.20903, 0.209004, 0.210167, 0.209514, 0.208937, 0.567425, 0.208936, 0.217677
0.894082, 0.913648, 1.29644, 0.212304, 1.70694, -0.382794, 0.21393, 0.212304, 0.212308, 0.212331, 0.212351, 0.212379, 0.221623, 0.212445, 0.317133, 0.214977, 0.764683, 0.212327, 0.212395, 0.212387, 0.213773, 0.212851, 0.212304, 0.613089, 0.212304, 0.222315
0.901946, 0.0863518, 1.34963, 0.21472, 1.44442, -1.26328, 0.216378, 0.21472, 0.214724, 0.214748, 0.214768, 0.214796, 0.224205, 0.214864, 0.316515, 0.21744, 0.776931, 0.214743, 0.214809, 0.214822, 0.216462, 0.215232, 0.21472, 0.657384, 0.21472, 0.226324
0.90981, 0.90883, 1.39772, 0.216278, 1.70553, -0.488892, 0.217964, 0.216278, 0.216283, 0.216307, 0.216327, 0.216356, 0.2259, 0.216424, 0.313742, 0.219036, 0.786619, 0.216301, 0.216364, 0.216402, 0.218327, 0.216751, 0.216278, 0.699181, 0.216278, 0.229884
0.917674, 0.997599, 1.44003, 0.217083, 1.73136, -0.442434, 0.218795, 0.217083, 0.217088, 0.217112, 0.217133, 0.217162, 0.226817, 0.217231, 0.309115, 0.219872, 0.794047, 0.217106, 0.217166, 0.217234, 0.219471, 0.217516, 0.217083, 0.737297, 0.217083, 0.2332
0.925537, 2.09357, 1.47594, 0.217246, 2.02326, 0.617627, 0.218982, 0.217246, 0.21725, 0.217275, 0.217296, 0.217325, 0.227069, 0.217395, 0.302978, 0.220059, 0.799523, 0.217268, 0.217324, 0.217428, 0.220002, 0.217637, 0.217246, 0.770563, 0.217246, 0.236497
0.933401, 1.80321, 1.50495, 0.216878, 1.95018, 0.298262, 0.21864, 0.216877, 0.216882, 0.216907, 0.216928, 0.216957, 0.226772, 0.217028, 0.2957, 0.21971, 0.803355, 0.216899, 0.216951, 0.217097, 0.220027, 0.217228, 0.216878, 0.797889, 0.216878, 0.240016
0.941265, 1.99517, 1.52669, 0.216087, 1.99879, 0.468472, 0.217877, 0.216087, 0.216092, 0.216117, 0.216138, 0.216167, 0.226037, 0.216238, 0.287652, 0.218934, 0.805834, 0.216108, 0.216156, 0.21635, 0.219647, 0.216398, 0.216087, 0.81834, 0.216087, 0.243998
0.949129, 1.0984, 1.54102, 0.214975, 1.76023, -0.442613, 0.216798, 0.214975, 0.21498, 0.215004, 0.215026, 0.215055, 0.224967, 0.215127, 0.27919, 0.217832, 0.80723, 0.214995, 0.215039, 0.215289, 0.218953, 0.215249, 0.214975, 0.831193, 0.214975, 0.248684
0.956993, 0.103219, 1.54798, 0.213632, 1.45025, -1.44476, 0.215497, 0.213632, 0.213637, 0.213662, 0.213684, 0.213713, 0.223656, 0.213785, 0.270638, 0.216498, 0.807781, 0.213653, 0.213691, 0.214007, 0.218027, 0.213872, 0.213633, 0.835997, 0.213632, 0.254299
0.964857, 2.89196, 1.54789, 0.21214, 2.21178, 1.34407, 0.214058, 0.21214, 0.212145, 0.21217, 0.212192, 0.212222, 0.222188, 0.212293, 0.262279, 0.215012, 0.807698, 0.212161, 0.212195, 0.212586, 0.216937, 0.212349, 0.212141, 0.832607, 0.21214, 0.261044
0.972721, 1.10804, 1.54128, 0.210568, 1.76296, -0.433241, 0.212556, 0.210568, 0.210573, 0.210598, 0.21062, 0.21065, 0.220634, 0.210721, 0.254342, 0.213444, 0.807154, 0.210588, 0.210618, 0.211101, 0.215739, 0.210748, 0.210569, 0.821204, 0.210568, 0.269081
0.980585, 0, 1.52891, 0.208973, 1.41421, -1.52891, 0.211052, 0.208973, 0.208978, 0.209003, 0.209025, 0.209055, 0.219051, 0.209127, 0.247, 0.211852, 0.806297, 0.208994, 0.20902, 0.209613, 0.214479, 0.209128, 0.208974, 0.802287, 0.208973, 0.278523
0.988449, 0.884721, 1.51173, 0.207402, 1.69845, -0.627005, 0.209602, 0.207402, 0.207407, 0.207432, 0.207454, 0.207484, 0.217489, 0.207556, 0.240375, 0.210282, 0.805243, 0.207423, 0.207446, 0.208178, 0.213191, 0.207535, 0.207403, 0.776643, 0.207402, 0.28942
0.996313, 2.11528, 1.4908, 0.205891, 2.02861, 0.624483, 0.208251, 0.20589, 0.205896, 0.205921, 0.205943, 0.205972, 0.215984, 0.206044, 0.234532, 0.208772, 0.804081, 0.205913, 0.205933, 0.206845, 0.211902, 0.206004, 0.205891, 0.745309, 0.205891, 0.301747
1.00418, 1.87991, 1.46726, 0.204467, 1.96975, 0.412655, 0.207037, 0.204466, 0.204472, 0.204497, 0.204518, 0.204548, 0.214564, 0.20462, 0.229494, 0.207348, 0.802879, 0.20449, 0.204508, 0.20566, 0.210629, 0.204563, 0.204467, 0.709497, 0.204467, 0.315396
1.01204, 0.120089, 1.44225, 0.203148, 1.45605, -1.32216, 0.205995, 0.203147, 0.203153, 0.203178, 0.2032, 0.203229, 0.213248, 0.203301, 0.225241, 0.20603, 0.801682, 0.203174, 0.203191, 0.20467, 0.209386, 0.203231, 0.203148, 0.670534, 0.203148, 0.330169
1.0199, 2.87507, 1.41684, 0.201946, 2.20796, 1.45822, 0.205154, 0.201945, 0.201951, 0.201977, 0.201998, 0.202028, 0.212049, 0.2021, 0.221724, 0.204829, 0.800521, 0.201975, 0.201992, 0.203927, 0.208183, 0.202017, 0.201947, 0.629781, 0.201946, 0.345778
1.02777, 0.997611, 1.392, 0.200868, 1.73136, -0.39439, 0.204542, 0.200866, 0.200873, 0.200898, 0.20092, 0.200949, 0.210971, 0.201021, 0.21887, 0.20375, 0.799409, 0.200901, 0.200919, 0.203496, 0.207026, 0.200928, 0.200868, 0.588561, 0.200868, 0.361849
1.03563, 1.99759, 1.36852, 0.199912, 1.9994, 0.629071, 0.204186, 0.19991, 0.199917, 0.199942, 0.199963, 0.199993, 0.210016, 0.200065, 0.216592, 0.202794, 0.798347, 0.19995, 0.199971, 0.203455, 0.205919, 0.199964, 0.199912, 0.548093, 0.199912, 0.377934
1.0435, 0.997595, 1.34701, 0.199073, 1.73136, -0.349416, 0.204113, 0.199071, 0.199078, 0.199104, 0.199125, 0.199155, 0.209179, 0.199227, 0.214794, 0.201956, 0.797325, 0.199119, 0.199144, 0.203911, 0.204863, 0.199118, 0.199074, 0.509444, 0.199073, 0.393529
1.05136, 0.132141, 1.32792, 0.198345, 1.46019, -1.19577, 0.204349, 0.198342, 0.19835, 0.198375, 0.198397, 0.198426, 0.20845, 0.198498, 0.213377, 0.201227, 0.796322, 0.198399, 0.198431, 0.204999, 0.20386, 0.198383, 0.198345, 0.473488, 0.198345, 0.408097
1.05922, 0, 1.3115, 0.197713, 1.41421, -1.3115, 0.204924, 0.197709, 0.197718, 0.197743, 0.197765, 0.197795, 0.207819, 0.197867, 0.212247, 0.200596, 0.795308, 0.19778, 0.197819, 0.206895, 0.202908, 0.197747, 0.197714, 0.440886, 0.197713, 0.421097
1.06709, 1.72126, 1.29791, 0.197164, 1.92906, 0.42335, 0.205863, 0.197159, 0.197169, 0.197194, 0.197216, 0.197246, 0.20727, 0.197318, 0.211314, 0.200046, 0.794246, 0.197245, 0.197295, 0.209825, 0.202004, 0.197193, 0.197164, 0.41208, 0.197164, 0.432011
1.07495, 1.13694, 1.28719, 0.196679, 1.77114, -0.150253, 0.207195, 0.196673, 0.196684, 0.196709, 0.196731, 0.196761, 0.206785, 0.196833, 0.210498, 0.199561, 0.793088, 0.196779, 0.196841, 0.214064, 0.201142, 0.196704, 0.19668, 0.387303, 0.196679, 0.440379
1.08282, 0.141802, 1.27936, 0.196239, 1.46349, -1.13756, 0.208939, 0.196231, 0.196244, 0.196269, 0.196291, 0.19632, 0.206345, 0.196392, 0.20973, 0.199121, 0.791786, 0.196362, 0.196438, 0.219947, 0.200312, 0.19626, 0.196239, 0.366594, 0.196239, 0.445827
1.09068, 0.853381, 1.27444, 0.19582, 1.6892, -0.421063, 0.211112, 0.19581, 0.195825, 0.19585, 0.195872, 0.195902, 0.205926, 0.195974, 0.208951, 0.198702, 0.790284, 0.195973, 0.196064, 0.227866, 0.199505, 0.195839, 0.195821, 0.349832, 0.19582, 0.448089
1.09854, 1.99761, 1.27252, 0.195399, 1.9994, 0.725088, 0.213718, 0.195386, 0.195404, 0.19543, 0.195451, 0.195481, 0.205506, 0.195553, 0.208114, 0.198282, 0.788522, 0.195589, 0.195696, 0.238262, 0.198703, 0.195416, 0.1954, 0.336762, 0.195399, 0.447023
1.10641, 1.14901, 1.27375, 0.19495, 1.77454, -0.124739, 0.216746, 0.194933, 0.194955, 0.19498, 0.195002, 0.195032, 0.205056, 0.195104, 0.207179, 0.197832, 0.786447, 0.195186, 0.195309, 0.251615, 0.197889, 0.194964, 0.194951, 0.32703, 0.19495, 0.442623
1.11427, 1, 1.27836, 0.194445, 1.73205, -0.278362, 0.220165, 0.194424, 0.19445, 0.194475, 0.194497, 0.194526, 0.204551, 0.194598, 0.206118, 0.197327, 0.784003, 0.194739, 0.194875, 0.268423, 0.197041, 0.194457, 0.194445, 0.32022, 0.194445, 0.435014
1.12214, 1, 1.28667, 0.193854, 1.73205, -0.286673, 0.223922, 0.193827, 0.193859, 0.193884, 0.193906, 0.193936, 0.20396, 0.194008, 0.204907, 0.196736, 0.781145, 0.194219, 0.194366, 0.289169, 0.196133, 0.193864, 0.193854, 0.315878, 0.193854, 0.424444
1.13, 0.841331, 1.29903, 0.193147, 1.68562, -0.457701, 0.227938, 0.193114, 0.193152, 0.193178, 0.193199, 0.193229, 0.203254, 0.193301, 0.203528, 0.19603, 0.777844, 0.1936, 0.193753, 0.314287, 0.195137, 0.193157, 0.193148, 0.313537, 0.193147, 0.411267
1.13786, 0.158669, 1.31578, 0.192294, 1.46924, -1.15711, 0.232106, 0.192252, 0.192299, 0.192324, 0.192345, 0.192375, 0.2024, 0.192447, 0.201966, 0.195176, 0.774086, 0.192853, 0.193003, 0.344113, 0.194023, 0.192301, 0.192294, 0.312741, 0.192294, 0.395915
1.14573, 5.50949, 1.33718, 0.19126, 2.74035, 4.17232, 0.236289, 0.191209, 0.191265, 0.191291, 0.191312, 0.191342, 0.201367, 0.191414, 0.200207, 0.194142, 0.769883, 0.19195, 0.192087, 0.378837, 0.192758, 0.191267, 0.191261, 0.313057, 0.19126, 0.378872
1.15359, 0.490505, 1.36336, 0.190015, 1.57813, -0.87285, 0.240326, 0.189952, 0.19002, 0.190046, 0.190067, 0.190097, 0.200122, 0.190169, 0.198237, 0.192898, 0.765282, 0.190861, 0.190972, 0.418446, 0.191308, 0.190021, 0.190016, 0.314084, 0.190015, 0.360647
1.16145, 0.831697, 1.39425, 0.188527, 1.68276, -0.562552, 0.244036, 0.188449, 0.188532, 0.188557, 0.188579, 0.188609, 0.198633, 0.18868, 0.196042, 0.191409, 0.760369, 0.189557, 0.189626, 0.462684, 0.18964, 0.188532, 0.188527, 0.31546, 0.188527, 0.341734
1.16932, 0.168303, 1.42953, 0.186764, 1.47252, -1.26123, 0.247222, 0.186669, 0.186769, 0.186794, 0.186816, 0.186846, 0.19687, 0.186918, 0.193606, 0.189646, 0.755277, 0.188011, 0.188019, 0.511006, 0.187721, 0.186768, 0.186764, 0.316863, 0.186764, 0.322599
1.17718, 1.82686, 1.4686, 0.184698, 1.95624, 0.358266, 0.249684, 0.184581, 0.184703, 0.184728, 0.18475, 0.18478, 0.194804, 0.184852, 0.190913, 0.18758, 0.750196, 0.186198, 0.186124, 0.562564, 0.18552, 0.184701, 0.184698, 0.318015, 0.184698, 0.30365
1.18505, 1.17314, 1.51056, 0.182303, 1.78133, -0.337418, 0.251227, 0.182161, 0.182308, 0.182333, 0.182355, 0.182385, 0.192409, 0.182457, 0.187945, 0.185185, 0.74538, 0.184094, 0.183916, 0.616193, 0.183009, 0.182306, 0.182304, 0.318675, 0.182303, 0.285228
1.19291, 3.64411, 1.55427, 0.179558, 2.37573, 2.08985, 0.251676, 0.179386, 0.179563, 0.179588, 0.17961, 0.179639, 0.189664, 0.179711, 0.184688, 0.18244, 0.741156, 0.181678, 0.181376, 0.670447, 0.180163, 0.17956, 0.179558, 0.318639, 0.179558, 0.267592
1.20077, 3.17552, 1.59838, 0.176446, 2.27498, 1.57714, 0.250883, 0.176238, 0.176451, 0.176476, 0.176498, 0.176528, 0.186552, 0.1766, 0.181126, 0.179328, 0.737929, 0.178936, 0.178491, 0.723636, 0.176965, 0.176448, 0.176447, 0.317743, 0.176446, 0.250927
1.20864, 1.99759, 1.64144, 0.172958, 1.9994, 0.356155, 0.24874, 0.172708, 0.172963, 0.172989, 0.17301, 0.17304, 0.183064, 0.173112, 0.177251, 0.17584, 0.736186, 0.175858, 0.175255, 0.773908, 0.173403, 0.17296, 0.172959, 0.315852, 0.172958, 0.23534
1.2165, 0.997589, 1.682, 0.169092, 1.73135, -0.684406, 0.245186, 0.168791, 0.169097, 0.169122, 0.169144, 0.169174, 0.179198, 0.169246, 0.173057, 0.171974, 0.736505, 0.172441, 0.171677, 0.819343, 0.169473, 0.169094, 0.169093, 0.312869, 0.169092, 0.22087
1.22437, 1.18519, 1.71874, 0.164854, 1.78471, -0.533549, 0.240214, 0.164494, 0.164859, 0.164884, 0.164906, 0.164936, 0.17496, 0.165008, 0.168546, 0.167736, 0.739554, 0.168691, 0.167775, 0.858065, 0.16518, 0.164855, 0.164855, 0.308727, 0.164854, 0.207505
1.23223, 0.809991, 1.75062, 0.16026, 1.6763, -0.940626, 0.23387, 0.15983, 0.160265, 0.16029, 0.160312, 0.160341, 0.170366, 0.160413, 0.163728, 0.163142, 0.746091, 0.164622, 0.163585, 0.888364, 0.160538, 0.160261, 0.16026, 0.303395, 0.16026, 0.195189
1.24009, 1.99757, 1.77699, 0.155333, 1.99939, 0.220582, 0.226252, 0.154822, 0.155338, 0.155364, 0.155385, 0.155415, 0.165439, 0.155487, 0.158622, 0.158215, 0.756962, 0.160259, 0.159162, 0.908807, 0.155571, 0.155334, 0.155334, 0.296875, 0.155333, 0.183838
1.24796, 1.99761, 1.79772, 0.15011, 1.9994, 0.199887, 0.217507, 0.149503, 0.150115, 0.15014, 0.150162, 0.150191, 0.160215, 0.150263, 0.153256, 0.152992, 0.773092, 0.155641, 0.154583, 0.918339, 0.150312, 0.15011, 0.15011, 0.289202, 0.15011, 0.173356
1.25582, 0.194827, 1.81325, 0.144631, 1.48149, -1.61843, 0.207822, 0.143914, 0.144636, 0.144662, 0.144683, 0.144713, 0.154737, 0.144785, 0.147666, 0.147513, 0.795479, 0.150816, 0.149953, 0.916365, 0.144804, 0.144632, 0.144632, 0.280446, 0.144631, 0.163641
1.26369, 3.80036, 1.82465, 0.13895, 2.40839, 1.97571, 0.197412, 0.138104, 0.138955, 0.13898, 0.139002, 0.139031, 0.149055, 0.139103, 0.141899, 0.141832, 0.825176, 0.145847, 0.14541, 0.90279, 0.139097, 0.13895, 0.13895, 0.270709, 0.13895, 0.154597
1.27155, 1.79551, 1.83361, 0.133122, 1.94821, -0.0381004, 0.18651, 0.132127, 0.133127, 0.133152, 0.133174, 0.133204, 0.143227, 0.133276, 0.136007, 0.136004, 0.863278, 0.14081, 0.141129, 0.878028, 0.133247, 0.133122, 0.133123, 0.260123, 0.133122, 0.146142
1.27941, 1.40414, 1.84238, 0.127211, 1.84503, -0.438244, 0.175354, 0.126045, 0.127216, 0.127241, 0.127263, 0.127293, 0.137315, 0.127365, 0.130048, 0.130093, 0.910894, 0.135796, 0.137329, 0.842977, 0.127317, 0.127212, 0.127212, 0.248843, 0.127211, 0.138206
