   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
9.09685, 105.972, 98.2456, 98.2453, 10.391, 7.72634, 98.2453, 0, 98.2454, 98.2455, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453, 98.2453
9.10475, 98.0322, 98.2288, 98.2286, 10.0016, -0.196625, 98.2286, 0, 98.2287, 98.2288, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286, 98.2286
9.11265, 104.073, 98.2114, 98.2111, 10.2992, 5.86176, 98.2111, 0, 98.2112, 98.2113, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111, 98.2111
9.12055, 101.295, 98.1926, 98.1924, 10.1634, 3.10228, 98.1924, 0, 98.1925, 98.1926, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924, 98.1924
9.12844, 91.4773, 98.1726, 98.1723, 9.66837, -6.69526, 98.1723, 0, 98.1724, 98.1725, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723, 98.1723
9.13634, 111.104, 98.151, 98.1507, 10.635, 12.9526, 98.1507, 0, 98.1508, 98.1509, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507, 98.1507
9.14424, 97.0169, 98.128, 98.1277, 9.95072, -1.11118, 98.1277, 0, 98.1278, 98.1279, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277, 98.1277
9.15214, 114.262, 98.104, 98.1037, 10.7825, 16.1581, 98.1037, 0, 98.1038, 98.1039, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037, 98.1037
9.16004, 123.841, 98.0792, 98.0789, 11.2179, 25.7622, 98.0789, 0, 98.079, 98.0791, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789, 98.0789
9.16794, 95.5789, 98.0533, 98.0529, 9.87821, -2.47439, 98.0529, 0, 98.053, 98.0532, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529, 98.0529
9.17584, 109.619, 98.0261, 98.0256, 10.565, 11.5932, 98.0256, 0, 98.0257, 98.026, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256, 98.0256
9.18373, 91.8079, 97.9975, 97.9968, 9.68545, -6.18952, 97.9968, 0, 97.9969, 97.9974, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9968, 97.9969, 97.9968, 97.9968, 97.9968
9.19163, 102.171, 97.9674, 97.9667, 10.2064, 4.2038, 97.9667, 0, 97.9668, 97.9674, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667, 97.9667
9.19953, 113.967, 97.9365, 97.9355, 10.7688, 16.0308, 97.9355, 0, 97.9356, 97.9364, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355, 97.9355
9.20743, 119.775, 97.9048, 97.9035, 11.0352, 21.8699, 97.9035, 0, 97.9036, 97.9047, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035, 97.9035
9.21533, 102.977, 97.8719, 97.8702, 10.2458, 5.1047, 97.8702, 0, 97.8703, 97.8718, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702, 97.8702
9.22323, 126.371, 97.8378, 97.8356, 11.3301, 28.5329, 97.8356, 0, 97.8356, 97.8377, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356, 97.8356
9.23113, 111.544, 97.8024, 97.7995, 10.6557, 13.7413, 97.7995, 0, 97.7996, 97.8023, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995, 97.7995
9.23903, 93.5169, 97.7661, 97.7622, 9.77327, -4.24928, 97.7622, 0, 97.7623, 97.766, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622, 97.7622
9.24692, 99.2477, 97.7291, 97.7239, 10.0622, 1.51857, 97.7239, 0, 97.724, 97.729, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239, 97.7239
9.25482, 110.4, 97.6917, 97.6847, 10.6019, 12.7085, 97.6847, 0, 97.6848, 97.6917, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847, 97.6847
9.26272, 102.221, 97.6535, 97.6442, 10.2089, 4.56792, 97.6442, 0, 97.6443, 97.6534, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442, 97.6442
9.27062, 120.013, 97.6146, 97.6022, 11.0459, 22.3982, 97.6022, 0, 97.6023, 97.6145, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022, 97.6022
9.27852, 119.702, 97.5751, 97.5589, 11.0319, 22.1273, 97.5589, 0, 97.559, 97.575, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589, 97.5589
9.28642, 114.249, 97.5356, 97.5144, 10.7819, 16.713, 97.5144, 0, 97.5145, 97.5355, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144, 97.5144
9.29432, 101.598, 97.4964, 97.4689, 10.1783, 4.10191, 97.4689, 0, 97.469, 97.4963, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689, 97.4689
9.30222, 86.3136, 97.4578, 97.4225, 9.39753, -11.1442, 97.4225, 0, 97.4225, 97.4577, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225, 97.4225
9.31011, 91.3829, 97.4198, 97.3746, 9.66348, -6.03693, 97.3746, 0, 97.3747, 97.4197, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746, 97.3746
9.31801, 105.006, 97.3827, 97.3253, 10.3444, 7.62292, 97.3253, 0, 97.3253, 97.3826, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253, 97.3253
9.32591, 100.949, 97.3469, 97.2746, 10.1464, 3.602, 97.2746, 0, 97.2747, 97.3468, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746, 97.2746
9.33381, 104.81, 97.3134, 97.2229, 10.3349, 7.49699, 97.2229, 0, 97.223, 97.3133, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229, 97.2229
9.34171, 80.2369, 97.2825, 97.1701, 9.06846, -17.0456, 97.1701, 0, 97.1702, 97.2824, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701, 97.1701
9.34961, 112.865, 97.2548, 97.1162, 10.7175, 15.6106, 97.1162, 0, 97.1163, 97.2547, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162, 97.1162
9.35751, 111.579, 97.2304, 97.0608, 10.6574, 14.3488, 97.0608, 0, 97.0609, 97.2303, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608, 97.0608
9.36541, 101.21, 97.21, 97.004, 10.1593, 4.00042, 97.004, 0, 97.0041, 97.2099, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004, 97.004
9.3733, 93.1766, 97.1942, 96.9459, 9.75585, -4.01756, 96.9459, 0, 96.946, 97.1941, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459, 96.9459
9.3812, 97.3032, 97.1838, 96.8868, 9.9651, 0.119385, 96.8868, 0, 96.8868, 97.1837, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868, 96.8868
9.3891, 101.53, 97.1792, 96.8264, 10.175, 4.35086, 96.8264, 0, 96.8265, 97.1791, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8264, 96.8265, 96.8264, 96.8264, 96.8264
9.397, 99.5202, 97.1809, 96.765, 10.0757, 2.33934, 96.765, 0, 96.7651, 97.1808, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765, 96.765
9.4049, 112.633, 97.1886, 96.7021, 10.7067, 15.4448, 96.7021, 0, 96.7022, 97.1885, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021, 96.7021
9.4128, 106.39, 97.2027, 96.6376, 10.4111, 9.18739, 96.6376, 0, 96.6377, 97.2026, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376, 96.6376
9.4207, 101.32, 97.2232, 96.5718, 10.1646, 4.09653, 96.5718, 0, 96.5719, 97.2231, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718, 96.5718
9.4286, 104.968, 97.2504, 96.505, 10.3426, 7.71809, 96.505, 0, 96.5051, 97.2503, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505, 96.505
9.43649, 96.9418, 97.2835, 96.437, 9.94695, -0.341789, 96.437, 0, 96.4371, 97.2834, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437, 96.437
9.44439, 110.148, 97.3222, 96.3678, 10.59, 12.8261, 96.3678, 0, 96.3679, 97.3221, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678, 96.3678
9.45229, 96.3959, 97.3651, 96.297, 9.91947, -0.969185, 96.297, 0, 96.2971, 97.365, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.297, 96.2971, 96.297, 96.297, 96.297
9.46019, 109.493, 97.4111, 96.2247, 10.559, 12.0818, 96.2247, 0, 96.2248, 97.411, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247, 96.2247
9.46809, 113.334, 97.4593, 96.151, 10.7394, 15.8749, 96.151, 0, 96.1511, 97.4592, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151, 96.151
9.47599, 100.693, 97.5082, 96.0762, 10.1338, 3.18485, 96.0762, 0, 96.0763, 97.5081, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0762, 96.0763, 96.0762, 96.0762, 96.0762
9.48389, 104.867, 97.5562, 96.0003, 10.3376, 7.31058, 96.0003, 0, 96.0004, 97.5561, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003, 96.0003
9.49179, 109.718, 97.6013, 95.9231, 10.5697, 12.1163, 95.9231, 0, 95.9232, 97.6012, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231, 95.9231
9.49968, 108.743, 97.6412, 95.8443, 10.5235, 11.1022, 95.8443, 0, 95.8444, 97.6411, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443, 95.8443
9.50758, 115.153, 97.6738, 95.7639, 10.8237, 17.4796, 95.7639, 0, 95.764, 97.6737, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639, 95.7639
9.51548, 110.718, 97.6973, 95.682, 10.6169, 13.021, 95.682, 0, 95.6821, 97.6972, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682, 95.682
9.52338, 96.6387, 97.7101, 95.599, 9.9317, -1.07139, 95.599, 0, 95.5991, 97.7099, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599, 95.599
9.53128, 108.536, 97.71, 95.5147, 10.5136, 10.8264, 95.5147, 0, 95.5149, 97.7099, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5147, 95.5148, 95.5147, 95.5147, 95.5147
9.53918, 102.952, 97.6957, 95.4293, 10.2446, 5.25625, 95.4293, 0, 95.4294, 97.6955, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293, 95.4293
9.54708, 103.618, 97.665, 95.3422, 10.2771, 5.953, 95.3422, 0, 95.3423, 97.6649, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422, 95.3422
9.55498, 119.424, 97.6167, 95.2534, 11.0192, 21.8071, 95.2534, 0, 95.2535, 97.6166, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534, 95.2534
9.56287, 99.0929, 97.5504, 95.163, 10.0545, 1.54257, 95.163, 0, 95.1631, 97.5502, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163, 95.163
9.57077, 103.738, 97.4657, 95.0715, 10.2829, 6.27209, 95.0715, 0, 95.0716, 97.4656, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715, 95.0715
9.57867, 86.254, 97.3626, 94.9787, 9.39436, -11.1085, 94.9787, 0, 94.9788, 97.3624, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787, 94.9787
9.58657, 95.2037, 97.2413, 94.8847, 9.85919, -2.03754, 94.8847, 0, 94.8848, 97.2411, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8847, 94.8848, 94.8847, 94.8847, 94.8847
9.59447, 101.709, 97.1019, 94.7891, 10.1837, 4.60677, 94.7891, 0, 94.7892, 97.1018, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891, 94.7891
9.60237, 108.053, 96.9453, 94.6916, 10.4906, 11.1072, 94.6916, 0, 94.6917, 96.9452, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916, 94.6916
9.61027, 95.3908, 96.7729, 94.5925, 9.86868, -1.38205, 94.5925, 0, 94.5926, 96.7728, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925, 94.5925
9.61817, 101.888, 96.5866, 94.4921, 10.1926, 5.30186, 94.4921, 0, 94.4922, 96.5865, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921, 94.4921
9.62606, 85.6413, 96.3882, 94.3905, 9.36169, -10.7469, 94.3905, 0, 94.3907, 96.3881, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3905, 94.3906, 94.3905, 94.3905, 94.3905
9.63396, 106.392, 96.1796, 94.2878, 10.4111, 10.2123, 94.2878, 0, 94.2879, 96.1794, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878, 94.2878
9.64186, 97.7024, 95.9622, 94.1834, 9.98511, 1.74021, 94.1834, 0, 94.1835, 95.962, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834, 94.1834
9.64976, 86.6245, 95.7377, 94.077, 9.41406, -9.11322, 94.077, 0, 94.0771, 95.7376, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077, 94.077
9.65766, 88.1485, 95.5085, 93.9689, 9.49465, -7.36007, 93.9689, 0, 93.9691, 95.5084, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689, 93.9689
9.66556, 85.1336, 95.2768, 93.8596, 9.33454, -10.1432, 93.8596, 0, 93.8597, 95.2767, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596, 93.8596
9.67346, 107.55, 95.0443, 93.7489, 10.4666, 12.5058, 93.7489, 0, 93.749, 95.0442, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489, 93.7489
9.68135, 108.557, 94.8129, 93.6371, 10.5146, 13.744, 93.6371, 0, 93.6372, 94.8128, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371, 93.6371
9.68925, 98.6431, 94.5833, 93.5235, 10.0321, 4.05982, 93.5235, 0, 93.5237, 94.5832, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5235, 93.5236, 93.5235, 93.5235, 93.5235
9.69715, 97.4286, 94.3566, 93.4081, 9.97139, 3.07206, 93.4081, 0, 93.4082, 94.3564, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081, 93.4081
9.70505, 102.893, 94.1339, 93.2909, 10.2417, 8.75881, 93.2909, 0, 93.291, 94.1338, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909, 93.2909
9.71295, 103.333, 93.9164, 93.1723, 10.2632, 9.41695, 93.1723, 0, 93.1725, 93.9163, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723, 93.1723
9.72085, 81.0708, 93.7045, 93.0524, 9.11432, -12.6338, 93.0524, 0, 93.0525, 93.7044, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524, 93.0524
