   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.95638, 16.4801, 12.5318, 12.5059, 4.29884, 3.94825, 12.5059, 0, 12.5059, 12.5061, 12.5316, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059, 12.5059
7.96424, 12.7395, 12.5496, 12.5139, 3.8392, 0.189857, 12.5139, 0, 12.5139, 12.5141, 12.5493, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139, 12.5139
7.97211, 14.2175, 12.5711, 12.5217, 4.02709, 1.64641, 12.5217, 0, 12.5217, 12.5219, 12.5708, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217, 12.5217
7.97997, 11.7543, 12.5969, 12.5288, 3.70868, -0.842649, 12.5288, 0, 12.5288, 12.529, 12.5967, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288, 12.5288
7.98784, 13.7238, 12.6279, 12.5343, 3.96533, 1.09597, 12.5343, 0, 12.5343, 12.5345, 12.6277, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343, 12.5343
7.9957, 10.7736, 12.6662, 12.5383, 3.57401, -1.89262, 12.5383, 0, 12.5384, 12.5385, 12.666, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383
8.00357, 20.1304, 12.7151, 12.5416, 4.7043, 7.41529, 12.5416, 0, 12.5416, 12.5418, 12.7149, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416
8.01143, 15.3135, 12.7786, 12.5449, 4.16095, 2.5349, 12.5449, 0, 12.5449, 12.5451, 12.7785, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449, 12.5449
8.01929, 12.1739, 12.8602, 12.5479, 3.76482, -0.686279, 12.5479, 0, 12.5479, 12.548, 12.86, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479
8.02716, 13.2518, 12.9636, 12.5498, 3.90535, 0.288179, 12.5498, 0, 12.5498, 12.55, 12.9634, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498, 12.5498
8.03502, 19.6037, 13.0935, 12.55, 4.64797, 6.51017, 12.55, 0, 12.55, 12.5502, 13.0933, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55, 12.55
8.04289, 11.8016, 13.2562, 12.5486, 3.71505, -1.45455, 12.5486, 0, 12.5486, 12.5488, 13.256, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486, 12.5486
8.05075, 8.21817, 13.4593, 12.5464, 3.19659, -5.24109, 12.5464, 0, 12.5465, 12.5466, 13.4591, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464
8.05862, 14.734, 13.7112, 12.5443, 4.09072, 1.02272, 12.5443, 0, 12.5443, 12.5444, 13.7111, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443, 12.5443
8.06648, 17.5456, 14.0198, 12.5415, 4.42104, 3.52582, 12.5415, 0, 12.5415, 12.5417, 14.0196, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415, 12.5415
8.07435, 8.26851, 14.3931, 12.5376, 3.20445, -6.12458, 12.5376, 0, 12.5376, 12.5377, 14.3929, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376, 12.5376
8.08221, 24.375, 14.8394, 12.5318, 5.13566, 9.53561, 12.5318, 0, 12.5318, 12.5319, 14.8392, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318
8.09008, 15.1758, 15.3678, 12.5244, 4.14437, -0.191991, 12.5244, 0, 12.5244, 12.5245, 15.3677, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244, 12.5244
8.09794, 18.3356, 15.9877, 12.5162, 4.5095, 2.34791, 12.5162, 0, 12.5162, 12.5163, 15.9875, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162, 12.5162
8.10581, 25.1843, 16.7072, 12.5079, 5.21385, 8.47706, 12.5079, 0, 12.5079, 12.508, 16.707, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079, 12.5079
8.11367, 20.2457, 17.5319, 12.499, 4.71653, 2.71376, 12.499, 0, 12.499, 12.4991, 17.5317, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499, 12.499
8.12154, 18.3745, 18.4654, 12.4887, 4.51381, -0.0908852, 12.4887, 0, 12.4887, 12.4889, 18.4652, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887, 12.4887
8.1294, 22.3652, 19.5087, 12.4766, 4.93611, 2.85653, 12.4766, 0, 12.4766, 12.4767, 19.5085, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766, 12.4766
8.13727, 21.1159, 20.6609, 12.4628, 4.8079, 0.454969, 12.4628, 0, 12.4628, 12.463, 20.6607, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628, 12.4628
8.14513, 21.2755, 21.918, 12.4483, 4.82447, -0.64255, 12.4483, 0, 12.4483, 12.4484, 21.9178, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483, 12.4483
8.153, 22.8916, 23.272, 12.4336, 4.98914, -0.380472, 12.4336, 0, 12.4336, 12.4337, 23.2719, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336, 12.4336
8.16086, 32.5335, 24.7098, 12.4182, 5.87652, 7.82371, 12.4182, 0, 12.4182, 12.4184, 24.7096, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182, 12.4182
8.16873, 25.0279, 26.2138, 12.4015, 5.19884, -1.18588, 12.4015, 0, 12.4015, 12.4017, 26.2136, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015, 12.4015
8.17659, 30.7817, 27.7624, 12.3829, 5.72553, 3.01929, 12.3829, 0, 12.3829, 12.3831, 27.7623, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829, 12.3829
8.18445, 27.1554, 29.3313, 12.3628, 5.39958, -2.17585, 12.3628, 0, 12.3628, 12.363, 29.3311, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628, 12.3628
8.19232, 32.9963, 30.8933, 12.3419, 5.91576, 2.10292, 12.3419, 0, 12.3419, 12.3421, 30.8932, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419, 12.3419
8.20018, 27.9843, 32.4187, 12.3208, 5.47579, -4.43448, 12.3208, 0, 12.3208, 12.3209, 32.4186, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208, 12.3208
8.20805, 43.2985, 33.8748, 12.2991, 6.73042, 9.4237, 12.2991, 0, 12.2991, 12.2992, 33.8746, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991, 12.2991
8.21591, 41.6171, 35.2285, 12.2761, 6.60432, 6.38862, 12.2761, 0, 12.2761, 12.2762, 35.2283, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761, 12.2761
8.22378, 39.9475, 36.4475, 12.2512, 6.47669, 3.49992, 12.2512, 0, 12.2512, 12.2514, 36.4473, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512, 12.2512
8.23164, 35.9556, 37.5021, 12.2249, 6.16081, -1.54644, 12.2249, 0, 12.2249, 12.2251, 37.5019, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249, 12.2249
8.23951, 30.9953, 38.3662, 12.1979, 5.74415, -7.37094, 12.1979, 0, 12.1979, 12.1981, 38.366, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979, 12.1979
8.24737, 28.8899, 39.0177, 12.1707, 5.55787, -10.1278, 12.1707, 0, 12.1707, 12.1709, 39.0174, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707, 12.1707
8.25524, 35.2901, 39.4387, 12.1429, 6.10657, -4.14851, 12.1429, 0, 12.1429, 12.1431, 39.4384, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429, 12.1429
8.2631, 30.3654, 39.617, 12.114, 5.68906, -9.2516, 12.114, 0, 12.114, 12.1143, 39.6167, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114, 12.114
8.27097, 39.7945, 39.547, 12.0834, 6.46487, 0.247551, 12.0834, 0, 12.0834, 12.0837, 39.5466, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834, 12.0834
8.27883, 32.4394, 39.2304, 12.0513, 5.86851, -6.79101, 12.0513, 0, 12.0514, 12.0518, 39.2299, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513, 12.0513
8.28669, 32.9603, 38.6759, 12.0187, 5.91273, -5.71555, 12.0187, 0, 12.0187, 12.0193, 38.6753, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187, 12.0187
8.29456, 37.6082, 37.8983, 11.9859, 6.2935, -0.290085, 11.9859, 0, 11.9859, 11.9867, 37.8974, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859, 11.9859
8.30242, 30.9571, 36.9168, 11.9526, 5.74083, -5.9597, 11.9526, 0, 11.9526, 11.9537, 36.9157, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526, 11.9526
8.31029, 31.4768, 35.7559, 11.9185, 5.78592, -4.27909, 11.9185, 0, 11.9185, 11.9199, 35.7544, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185, 11.9185
8.31815, 23.1673, 34.4424, 11.8828, 5.0167, -11.2751, 11.8828, 0, 11.8828, 11.8848, 34.4404, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828, 11.8828
8.32602, 32.14, 33.0073, 11.8458, 5.84295, -0.867252, 11.8458, 0, 11.8458, 11.8485, 33.0045, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458, 11.8458
8.33388, 28.2538, 31.4833, 11.8082, 5.50034, -3.22954, 11.8082, 0, 11.8082, 11.8119, 31.4796, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082, 11.8082
8.34175, 26.2369, 29.9029, 11.7705, 5.31384, -3.66601, 11.7705, 0, 11.7706, 11.7756, 29.8978, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705, 11.7705
8.34961, 28.596, 28.2965, 11.7325, 5.53137, 0.299511, 11.7325, 0, 11.7325, 11.7394, 28.2896, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325, 11.7325
8.35748, 22.21, 26.6933, 11.6938, 4.92037, -4.48326, 11.6938, 0, 11.6938, 11.7031, 26.684, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938, 11.6938
8.36534, 21.6052, 25.1186, 11.6539, 4.85852, -3.51343, 11.6539, 0, 11.6539, 11.6663, 25.1062, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539, 11.6539
8.37321, 20.9777, 23.5961, 11.6128, 4.79351, -2.61841, 11.6128, 0, 11.6128, 11.6294, 23.5795, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128, 11.6128
8.38107, 20.7408, 22.1453, 11.5713, 4.76873, -1.40457, 11.5713, 0, 11.5713, 11.5932, 22.1235, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713, 11.5713
8.38894, 22.8331, 20.782, 11.5298, 4.98328, 2.05107, 11.5298, 0, 11.5298, 11.5585, 20.7533, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298, 11.5298
8.3968, 21.3615, 19.5173, 11.488, 4.83337, 1.84414, 11.488, 0, 11.488, 11.5253, 19.48, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488, 11.488
8.40466, 16.5322, 18.3589, 11.4458, 4.30491, -1.8267, 11.4458, 0, 11.4458, 11.4938, 18.3108, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458, 11.4458
8.41253, 13.9886, 17.3098, 11.4026, 3.99858, -3.32115, 11.4026, 0, 11.4026, 11.464, 17.2483, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026, 11.4026
8.42039, 19.0198, 16.3712, 11.3586, 4.58474, 2.64863, 11.3586, 0, 11.3586, 11.4365, 16.2932, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586, 11.3586
8.42826, 20.5805, 15.5419, 11.3142, 4.7519, 5.03864, 11.3142, 0, 11.3142, 11.4122, 15.4439, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142, 11.3142
8.43612, 14.5672, 14.8185, 11.2699, 4.07028, -0.251335, 11.2699, 0, 11.2699, 11.392, 14.6963, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699, 11.2699
8.44399, 12.7841, 14.1948, 11.2254, 3.84501, -1.41061, 11.2254, 0, 11.2254, 11.3763, 14.0438, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254, 11.2254
8.45185, 10.3913, 13.664, 11.1806, 3.52013, -3.27264, 11.1806, 0, 11.1806, 11.3655, 13.4791, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806, 11.1806
8.45972, 14.3688, 13.2182, 11.1352, 4.04583, 1.15058, 11.1352, 0, 11.1353, 11.3597, 12.9937, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352
8.46758, 9.79559, 12.8494, 11.0893, 3.43447, -3.05382, 11.0893, 0, 11.0894, 11.3595, 12.5792, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0893, 11.0894, 11.0893, 11.0893, 11.0893
8.47545, 12.5752, 12.5498, 11.0432, 3.81774, 0.0253601, 11.0432, 0, 11.0432, 11.3656, 12.2275, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432, 11.0432
8.48331, 9.04734, 12.3117, 10.9972, 3.32375, -3.26439, 10.9972, 0, 10.9972, 11.3784, 11.9305, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972, 10.9972
8.49118, 17.6731, 12.1273, 10.9511, 4.43544, 5.54584, 10.9511, 0, 10.9511, 11.3979, 11.6805, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511, 10.9511
8.49904, 15.0644, 11.9893, 10.905, 4.13091, 3.07517, 10.905, 0, 10.905, 11.4241, 11.4701, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905, 10.905
8.50691, 13.1483, 11.8907, 10.8585, 3.89209, 1.25764, 10.8585, 0, 10.8585, 11.4564, 11.2928, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585, 10.8585
8.51477, 8.40465, 11.8253, 10.8119, 3.22562, -3.42065, 10.8119, 0, 10.8119, 11.4944, 11.1428, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119, 10.8119
8.52264, 13.4105, 11.7875, 10.7651, 3.92562, 1.62296, 10.7651, 0, 10.7652, 11.5375, 11.0152, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651
8.5305, 8.84275, 11.7722, 10.7185, 3.29283, -2.92941, 10.7185, 0, 10.7185, 11.5848, 10.9059, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185, 10.7185
8.53836, 13.7033, 11.7743, 10.6719, 3.96274, 1.92903, 10.6719, 0, 10.6719, 11.6351, 10.8112, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719, 10.6719
8.54623, 10.9866, 11.7894, 10.6253, 3.60369, -0.802769, 10.6253, 0, 10.6253, 11.6868, 10.7279, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253
8.55409, 15.4196, 11.8131, 10.5784, 4.17368, 3.60646, 10.5784, 0, 10.5785, 11.7381, 10.6534, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784, 10.5784
8.56196, 13.8615, 11.8415, 10.5313, 3.98265, 2.01997, 10.5313, 0, 10.5313, 11.7871, 10.5857, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313, 10.5313
8.56982, 7.99331, 11.871, 10.4837, 3.16122, -3.87765, 10.4837, 0, 10.4838, 11.8318, 10.5228, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837, 10.4837
8.57769, 9.10895, 11.8983, 10.4359, 3.33301, -2.78938, 10.4359, 0, 10.4359, 11.8704, 10.4638, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359, 10.4359
8.58555, 10.32, 11.9208, 10.3878, 3.50999, -1.60072, 10.3878, 0, 10.3878, 11.901, 10.4075, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878, 10.3878
8.59342, 9.65613, 11.9358, 10.3396, 3.41411, -2.27966, 10.3396, 0, 10.3396, 11.9219, 10.3534, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396, 10.3396
8.60128, 14.4366, 11.9413, 10.2914, 4.0542, 2.49527, 10.2914, 0, 10.2914, 11.9316, 10.301, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914, 10.2914
8.60915, 9.53866, 11.9355, 10.2433, 3.39686, -2.3968, 10.2433, 0, 10.2433, 11.9288, 10.25, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433, 10.2433
8.61701, 9.4425, 11.9332, 10.2116, 3.38268, -2.4907, 10.2116, 0, 10.2117, 11.9286, 10.2162, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116, 10.2116
8.62488, 13.9898, 11.917, 10.1799, 3.99873, 2.07285, 10.1799, 0, 10.18, 11.9139, 10.183, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799, 10.1799
8.63274, 7.98986, 11.8862, 10.1483, 3.16067, -3.89639, 10.1483, 0, 10.1483, 11.8841, 10.1504, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483
8.64061, 6.99108, 11.841, 10.1168, 2.99851, -4.8499, 10.1168, 0, 10.1168, 11.8396, 10.1182, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168, 10.1168
8.64847, 13.2094, 11.7812, 10.0852, 3.89993, 1.4282, 10.0852, 0, 10.0852, 11.7803, 10.0862, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852, 10.0852
8.65633, 15.3048, 11.7077, 10.0537, 4.15991, 3.5971, 10.0537, 0, 10.0537, 11.7071, 10.0543, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537, 10.0537
8.6642, 12.5844, 11.6216, 10.0223, 3.81895, 0.962792, 10.0223, 0, 10.0224, 11.6212, 10.0227, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223, 10.0223
