   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.670563, 0, 0.00506187, 0.00127378, 1.41421, -0.00506187, 0.00127378, 0.00127383, 0.00127395, 0.00127414, 0.00127428, 0.00127413, 0.00127498, 0.00127417, 0.00128879, 0.00475139, 0.00127489, 0.00127386, 0.00127448, 0.00128408, 0.00127379, 0.00152413, 0.00127378, 0.00127378, 0.0013037
0.678453, 0, 0.00778205, 0.0019627, 1.41421, -0.00778205, 0.0019627, 0.00196277, 0.00196296, 0.00196325, 0.00196346, 0.00196324, 0.00196454, 0.0019633, 0.00198583, 0.00732374, 0.0019641, 0.00196282, 0.00196368, 0.00197706, 0.00196271, 0.00233025, 0.0019627, 0.0019627, 0.00200881
0.686343, 0, 0.0117074, 0.00295638, 1.41421, -0.0117074, 0.00295638, 0.00295648, 0.00295677, 0.00295722, 0.00295753, 0.00295719, 0.00295916, 0.00295728, 0.00299124, 0.0110359, 0.00295816, 0.00295657, 0.00295776, 0.0029763, 0.00295639, 0.00349318, 0.00295638, 0.00295638, 0.00302588
0.694233, 0, 0.0172376, 0.00435503, 1.41421, -0.0172376, 0.00435503, 0.00435518, 0.00435561, 0.00435626, 0.00435673, 0.00435622, 0.00435912, 0.00435636, 0.00440641, 0.016264, 0.00435727, 0.0043553, 0.00435695, 0.00438254, 0.00435504, 0.00513255, 0.00435503, 0.00435503, 0.00445747
0.702123, 0, 0.024846, 0.00627657, 1.41421, -0.024846, 0.00627657, 0.00627679, 0.00627741, 0.00627835, 0.00627903, 0.0062783, 0.00628247, 0.00627849, 0.00635067, 0.0234512, 0.0062794, 0.00627697, 0.00627924, 0.00631431, 0.0062766, 0.00739099, 0.00627657, 0.00627657, 0.00642432
0.710014, 0, 0.0350705, 0.00885404, 1.41421, -0.0350705, 0.00885404, 0.00885434, 0.00885522, 0.00885655, 0.0088575, 0.00885647, 0.00886237, 0.00885675, 0.00895864, 0.0330989, 0.00885757, 0.0088546, 0.00885773, 0.00890541, 0.00885407, 0.0104323, 0.00885404, 0.00885404, 0.00906262
0.717904, 0, 0.0484952, 0.0122302, 1.41421, -0.0484952, 0.0122302, 0.0122306, 0.0122318, 0.0122337, 0.012235, 0.0122336, 0.0122417, 0.012234, 0.0123748, 0.0457468, 0.0122346, 0.012231, 0.0122353, 0.0122995, 0.0122303, 0.014437, 0.0122302, 0.0122302, 0.0125186
0.725794, 0, 0.0657225, 0.0165499, 1.41421, -0.0657225, 0.0165499, 0.0165505, 0.0165521, 0.0165546, 0.0165564, 0.0165544, 0.0165655, 0.016555, 0.0167457, 0.0619449, 0.0165553, 0.0165509, 0.0165568, 0.0166423, 0.0165499, 0.0195959, 0.0165499, 0.0165499, 0.0169405
0.733684, 0, 0.0873369, 0.0219496, 1.41421, -0.0873369, 0.0219496, 0.0219504, 0.0219526, 0.0219559, 0.0219582, 0.0219557, 0.0219703, 0.0219564, 0.0222096, 0.0822156, 0.0219563, 0.021951, 0.0219591, 0.0220713, 0.0219497, 0.0261008, 0.0219496, 0.0219496, 0.0224683
0.741574, 0, 0.113861, 0.0285454, 1.41421, -0.113861, 0.0285454, 0.0285464, 0.0285492, 0.0285535, 0.0285566, 0.0285533, 0.0285724, 0.0285542, 0.0288839, 0.107008, 0.0285534, 0.0285472, 0.0285582, 0.0287035, 0.0285455, 0.0341354, 0.0285454, 0.0285454, 0.0292208
0.749464, 0, 0.145712, 0.0364199, 1.41421, -0.145712, 0.0364199, 0.0364212, 0.0364248, 0.0364303, 0.0364342, 0.03643, 0.0364543, 0.0364311, 0.0368524, 0.136652, 0.0364296, 0.0364222, 0.036437, 0.0366224, 0.03642, 0.0438656, 0.0364199, 0.0364199, 0.0372831
0.757355, 1, 0.183158, 0.0456101, 1.73205, 0.816842, 0.0456101, 0.0456117, 0.0456163, 0.0456232, 0.0456281, 0.0456228, 0.0456533, 0.0456242, 0.0461525, 0.17131, 0.0456217, 0.0456131, 0.0456329, 0.0458652, 0.0456103, 0.0554324, 0.0456101, 0.0456101, 0.0466932
0.765245, 0, 0.22629, 0.0560967, 1.41421, -0.22629, 0.0560967, 0.0560987, 0.0561043, 0.0561128, 0.0561189, 0.0561123, 0.05615, 0.0561141, 0.0567648, 0.210938, 0.0561103, 0.0561004, 0.0561268, 0.0564128, 0.056097, 0.0689485, 0.0560967, 0.0560967, 0.057432
0.773135, 0.949823, 0.275, 0.0677975, 1.7175, 0.674823, 0.0677975, 0.0677998, 0.0678066, 0.0678169, 0.0678242, 0.0678163, 0.0678619, 0.0678184, 0.0686063, 0.255263, 0.0678133, 0.0678019, 0.0678367, 0.0681824, 0.0677977, 0.0845005, 0.0677975, 0.0677975, 0.0694158
0.781025, 0.050177, 0.328987, 0.0805652, 1.43184, -0.27881, 0.0805652, 0.0805681, 0.0805761, 0.0805884, 0.0805971, 0.0805877, 0.080642, 0.0805902, 0.0815283, 0.303773, 0.0805835, 0.0805706, 0.0806161, 0.0810257, 0.0805656, 0.102158, 0.0805652, 0.0805652, 0.0824952
0.788915, 2, 0.387774, 0.0941909, 2, 1.61223, 0.0941909, 0.0941942, 0.0942037, 0.094218, 0.0942283, 0.0942172, 0.0942808, 0.0942202, 0.0953193, 0.355725, 0.0942117, 0.0941972, 0.0942563, 0.0947318, 0.0941913, 0.121985, 0.0941909, 0.0941909, 0.0964573
0.796806, 0, 0.450756, 0.108413, 1.41421, -0.450756, 0.108413, 0.108417, 0.108428, 0.108444, 0.108456, 0.108443, 0.108517, 0.108447, 0.109715, 0.410183, 0.108436, 0.10842, 0.108496, 0.109037, 0.108413, 0.144062, 0.108413, 0.108413, 0.111036
0.804696, 0, 0.517254, 0.122931, 1.41421, -0.517254, 0.122931, 0.122935, 0.122948, 0.122967, 0.12298, 0.122966, 0.123049, 0.12297, 0.124412, 0.466064, 0.122957, 0.12294, 0.123037, 0.123637, 0.122932, 0.168501, 0.122931, 0.122931, 0.125927
0.812586, 0, 0.586574, 0.137424, 1.41421, -0.586574, 0.137424, 0.137429, 0.137442, 0.137464, 0.137479, 0.137462, 0.137556, 0.137467, 0.139084, 0.522204, 0.137453, 0.137434, 0.137557, 0.138208, 0.137424, 0.195464, 0.137424, 0.137424, 0.140803
0.820476, 0, 0.658071, 0.151568, 1.41421, -0.658071, 0.151568, 0.151573, 0.151588, 0.151612, 0.151629, 0.15161, 0.151714, 0.151615, 0.153405, 0.57743, 0.151599, 0.151579, 0.151735, 0.152423, 0.151568, 0.225165, 0.151568, 0.151568, 0.155339
0.828366, 1.93294, 0.731193, 0.165058, 1.98316, 1.20175, 0.165058, 0.165064, 0.165081, 0.165106, 0.165124, 0.165105, 0.165218, 0.16511, 0.167067, 0.630627, 0.165092, 0.165072, 0.165267, 0.165974, 0.165058, 0.25787, 0.165058, 0.165058, 0.169226
0.836256, 0.997599, 0.805505, 0.177624, 1.73136, 0.192094, 0.177624, 0.177631, 0.177649, 0.177676, 0.177696, 0.177675, 0.177797, 0.177681, 0.179795, 0.680808, 0.17766, 0.17764, 0.177886, 0.178587, 0.177625, 0.293866, 0.177624, 0.177624, 0.182196
0.844147, 0.997577, 0.880691, 0.189047, 1.73135, 0.116886, 0.189047, 0.189054, 0.189073, 0.189103, 0.189124, 0.189101, 0.189232, 0.189107, 0.191369, 0.727159, 0.189085, 0.189066, 0.189374, 0.19004, 0.189048, 0.333427, 0.189047, 0.189047, 0.194033
0.852037, 1.07188, 0.956512, 0.199164, 1.75268, 0.115373, 0.199164, 0.199171, 0.199192, 0.199223, 0.199245, 0.199221, 0.19936, 0.199227, 0.201623, 0.769076, 0.199203, 0.199187, 0.199573, 0.200171, 0.199165, 0.376751, 0.199164, 0.199164, 0.204581
0.859927, 0, 1.03276, 0.207877, 1.41421, -1.03276, 0.207877, 0.207885, 0.207906, 0.207939, 0.207962, 0.207937, 0.208083, 0.207944, 0.210458, 0.806182, 0.207918, 0.207905, 0.208389, 0.20888, 0.207878, 0.423891, 0.207877, 0.207877, 0.213756
0.867817, 0.920897, 1.10918, 0.21515, 1.70906, -0.188279, 0.21515, 0.215158, 0.21518, 0.215215, 0.215239, 0.215213, 0.215364, 0.21522, 0.217839, 0.83832, 0.215192, 0.215185, 0.215792, 0.216132, 0.215151, 0.474687, 0.21515, 0.21515, 0.221539
0.875707, 1.99758, 1.18537, 0.221004, 1.99939, 0.812206, 0.221004, 0.221012, 0.221035, 0.221071, 0.221096, 0.221068, 0.221225, 0.221076, 0.223785, 0.865538, 0.221046, 0.221047, 0.221806, 0.221949, 0.221005, 0.52869, 0.221004, 0.221004, 0.227977
0.883598, 1.9976, 1.26076, 0.225507, 1.9994, 0.736843, 0.225507, 0.225515, 0.225539, 0.225576, 0.225602, 0.225573, 0.225735, 0.225581, 0.228365, 0.888051, 0.22555, 0.225561, 0.226508, 0.226403, 0.225508, 0.585121, 0.225507, 0.225507, 0.233171
0.891488, 0.0839284, 1.3345, 0.228766, 1.44358, -1.25057, 0.228766, 0.228775, 0.2288, 0.228837, 0.228863, 0.228835, 0.228999, 0.228842, 0.231689, 0.906212, 0.228809, 0.228834, 0.230012, 0.229602, 0.228767, 0.642846, 0.228766, 0.228766, 0.237273
0.899378, 0, 1.40551, 0.230916, 1.41421, -1.40551, 0.230916, 0.230925, 0.230949, 0.230987, 0.231014, 0.230985, 0.231153, 0.230993, 0.233891, 0.920464, 0.230958, 0.231001, 0.232454, 0.231684, 0.230917, 0.700396, 0.230916, 0.230916, 0.240476
0.907268, 0.90883, 1.47247, 0.232103, 1.70553, -0.563635, 0.232103, 0.232112, 0.232137, 0.232176, 0.232203, 0.232173, 0.232343, 0.232181, 0.23512, 0.931302, 0.232145, 0.23221, 0.23399, 0.232799, 0.232104, 0.756015, 0.232103, 0.232103, 0.243001
0.915158, 0.997599, 1.53389, 0.232483, 1.73136, -0.536287, 0.232483, 0.232491, 0.232517, 0.232556, 0.232584, 0.232554, 0.232725, 0.232562, 0.235532, 0.939237, 0.232523, 0.232615, 0.234774, 0.233105, 0.232484, 0.807767, 0.232483, 0.232483, 0.245098
0.923048, 0.0935704, 1.58824, 0.232205, 1.44692, -1.49467, 0.232205, 0.232214, 0.23224, 0.232279, 0.232307, 0.232276, 0.23245, 0.232285, 0.235279, 0.944771, 0.232245, 0.23237, 0.234956, 0.232755, 0.232206, 0.85365, 0.232205, 0.232205, 0.247036
0.930939, 1.90161, 1.6341, 0.231412, 1.97525, 0.267509, 0.231412, 0.231421, 0.231447, 0.231486, 0.231514, 0.231484, 0.231658, 0.231492, 0.234505, 0.948367, 0.23145, 0.231615, 0.234675, 0.231893, 0.231413, 0.891755, 0.231412, 0.231412, 0.249099
0.938829, 1.09839, 1.67023, 0.230233, 1.76023, -0.571833, 0.230233, 0.230242, 0.230268, 0.230307, 0.230336, 0.230305, 0.23048, 0.230313, 0.23334, 0.950446, 0.23027, 0.230481, 0.234051, 0.230649, 0.230234, 0.920409, 0.230233, 0.230233, 0.251587
0.946719, 1, 1.69578, 0.22878, 1.73205, -0.69578, 0.22878, 0.228789, 0.228815, 0.228855, 0.228883, 0.228853, 0.229028, 0.228861, 0.231898, 0.951369, 0.228816, 0.229081, 0.233183, 0.229138, 0.228781, 0.938323, 0.22878, 0.22878, 0.254807
0.954609, 1.89436, 1.71036, 0.227151, 1.97341, 0.184, 0.227151, 0.22716, 0.227186, 0.227226, 0.227254, 0.227224, 0.2274, 0.227232, 0.230276, 0.951442, 0.227185, 0.227512, 0.232153, 0.227456, 0.227152, 0.944701, 0.227151, 0.227151, 0.259066
0.962499, 1.10564, 1.71412, 0.225426, 1.76228, -0.608484, 0.225426, 0.225435, 0.225461, 0.225501, 0.225529, 0.225499, 0.225675, 0.225507, 0.228556, 0.950917, 0.225459, 0.225857, 0.23102, 0.225685, 0.225427, 0.939312, 0.225426, 0.225426, 0.264667
0.97039, 1, 1.70773, 0.22367, 1.73205, -0.707735, 0.22367, 0.22368, 0.223706, 0.223746, 0.223774, 0.223743, 0.22392, 0.223752, 0.226804, 0.949991, 0.223702, 0.224181, 0.229829, 0.22389, 0.223671, 0.922513, 0.22367, 0.22367, 0.271887
0.97828, 2.88714, 1.6924, 0.221937, 2.21069, 1.19474, 0.221937, 0.221946, 0.221972, 0.222012, 0.222041, 0.22201, 0.222187, 0.222018, 0.225073, 0.948821, 0.221968, 0.222539, 0.228607, 0.222123, 0.221938, 0.895226, 0.221937, 0.221937, 0.280968
0.98617, 1.99758, 1.66971, 0.220265, 1.9994, 0.327877, 0.220265, 0.220274, 0.220301, 0.220341, 0.220369, 0.220338, 0.220515, 0.220347, 0.223403, 0.947524, 0.220296, 0.220971, 0.227374, 0.220422, 0.220266, 0.858855, 0.220265, 0.220265, 0.292086
0.99406, 0.997591, 1.64155, 0.218686, 1.73136, -0.64396, 0.218686, 0.218695, 0.218722, 0.218762, 0.21879, 0.218759, 0.218936, 0.218768, 0.221825, 0.946187, 0.218718, 0.219513, 0.226141, 0.218819, 0.218687, 0.815186, 0.218686, 0.218686, 0.305336
1.00195, 1.9976, 1.60995, 0.217221, 1.9994, 0.387648, 0.217221, 0.21723, 0.217257, 0.217297, 0.217325, 0.217294, 0.217471, 0.217303, 0.220361, 0.94487, 0.217253, 0.218193, 0.224914, 0.217334, 0.217222, 0.76624, 0.217221, 0.217221, 0.320702
1.00984, 0.997587, 1.57689, 0.215885, 1.73135, -0.579302, 0.215885, 0.215894, 0.215921, 0.215961, 0.215989, 0.215958, 0.216135, 0.215967, 0.219025, 0.943614, 0.215919, 0.217036, 0.223698, 0.215981, 0.215886, 0.714137, 0.215885, 0.215885, 0.338044
1.01773, 1.1225, 1.54418, 0.214687, 1.76706, -0.421677, 0.214687, 0.214696, 0.214723, 0.214763, 0.214791, 0.21476, 0.214937, 0.214769, 0.217828, 0.942444, 0.214724, 0.216069, 0.222499, 0.214769, 0.214688, 0.660948, 0.214687, 0.214687, 0.357078
1.02562, 0, 1.51333, 0.213632, 1.41421, -1.51333, 0.213631, 0.213641, 0.213667, 0.213708, 0.213736, 0.213705, 0.213882, 0.213713, 0.216772, 0.94137, 0.213673, 0.215328, 0.221324, 0.213702, 0.213633, 0.608582, 0.213632, 0.213632, 0.377375
1.03351, 0, 1.48548, 0.21272, 1.41421, -1.48548, 0.212719, 0.212729, 0.212756, 0.212796, 0.212824, 0.212793, 0.21297, 0.212802, 0.215861, 0.940392, 0.212766, 0.214858, 0.220182, 0.21278, 0.212721, 0.558681, 0.21272, 0.21272, 0.398369
1.0414, 1.73572, 1.46133, 0.21195, 1.9328, 0.274386, 0.211948, 0.211959, 0.211985, 0.212025, 0.212054, 0.212023, 0.2122, 0.212031, 0.21509, 0.939499, 0.212003, 0.214731, 0.219084, 0.212001, 0.211951, 0.512562, 0.21195, 0.21195, 0.419379
1.04929, 2.12971, 1.4412, 0.211315, 2.03217, 0.68851, 0.211314, 0.211325, 0.211351, 0.211391, 0.211419, 0.211388, 0.211566, 0.211397, 0.214456, 0.93867, 0.211378, 0.215048, 0.218043, 0.21136, 0.211316, 0.471186, 0.211315, 0.211315, 0.439637
1.05718, 2.13457, 1.42505, 0.210811, 2.03336, 0.709521, 0.210809, 0.21082, 0.210846, 0.210886, 0.210915, 0.210884, 0.211061, 0.210892, 0.213952, 0.937877, 0.210886, 0.215959, 0.217072, 0.210849, 0.210812, 0.43516, 0.210811, 0.210811, 0.458338
1.06507, 0.86063, 1.41256, 0.210428, 1.69134, -0.551931, 0.210425, 0.210437, 0.210463, 0.210503, 0.210532, 0.210501, 0.210678, 0.210509, 0.213568, 0.937081, 0.210519, 0.217672, 0.216181, 0.210461, 0.210429, 0.404754, 0.210428, 0.210428, 0.474687
1.07296, 0.13937, 1.40329, 0.210156, 1.46266, -1.26392, 0.210152, 0.210165, 0.210191, 0.210231, 0.21026, 0.210229, 0.210406, 0.210237, 0.213296, 0.936233, 0.210268, 0.220478, 0.215381, 0.210184, 0.210157, 0.379956, 0.210156, 0.210156, 0.487954
1.08085, 1.85579, 1.39676, 0.209983, 1.96362, 0.459037, 0.209978, 0.209992, 0.210019, 0.210059, 0.210087, 0.210056, 0.210233, 0.210065, 0.213124, 0.935276, 0.210122, 0.22476, 0.214678, 0.210008, 0.209984, 0.360515, 0.209983, 0.209983, 0.497526
1.08874, 0.144207, 1.39256, 0.209898, 1.46431, -1.24836, 0.209891, 0.209907, 0.209933, 0.209973, 0.210002, 0.209971, 0.210148, 0.209979, 0.213038, 0.934144, 0.21007, 0.23101, 0.214074, 0.209919, 0.209899, 0.34601, 0.209898, 0.209898, 0.502951
1.09663, 1, 1.39051, 0.209884, 1.73205, -0.390509, 0.209875, 0.209893, 0.209919, 0.209959, 0.209988, 0.209957, 0.210134, 0.209965, 0.213024, 0.932766, 0.2101, 0.239838, 0.213565, 0.209902, 0.209885, 0.335898, 0.209884, 0.209884, 0.503971
1.10452, 1.69713, 1.39065, 0.209924, 1.92279, 0.306483, 0.209913, 0.209933, 0.209959, 0.209999, 0.210028, 0.209997, 0.210174, 0.210005, 0.213065, 0.931063, 0.210196, 0.251967, 0.213145, 0.209939, 0.209925, 0.329571, 0.209924, 0.209924, 0.500536
1.11241, 0.302872, 1.39332, 0.209998, 1.51752, -1.09045, 0.209985, 0.210008, 0.210034, 0.210074, 0.210102, 0.210071, 0.210248, 0.21008, 0.213139, 0.928956, 0.210341, 0.268221, 0.212797, 0.210012, 0.209999, 0.3264, 0.209998, 0.209998, 0.492809
1.1203, 2.84374, 1.39915, 0.210084, 2.20085, 1.4446, 0.210067, 0.210093, 0.21012, 0.21016, 0.210188, 0.210157, 0.210334, 0.210166, 0.213225, 0.926372, 0.210517, 0.289491, 0.212502, 0.210096, 0.210085, 0.325761, 0.210084, 0.210084, 0.481144
1.12819, 2.99759, 1.409, 0.210155, 2.23553, 1.58859, 0.210133, 0.210164, 0.21019, 0.21023, 0.210259, 0.210228, 0.210405, 0.210236, 0.213296, 0.923244, 0.210703, 0.316681, 0.212235, 0.210165, 0.210156, 0.32707, 0.210155, 0.210155, 0.466057
1.13608, 1.83652, 1.42385, 0.21018, 1.9587, 0.412673, 0.210153, 0.210189, 0.210216, 0.210256, 0.210284, 0.210253, 0.21043, 0.210262, 0.213321, 0.919525, 0.210873, 0.350632, 0.211963, 0.210188, 0.210181, 0.329789, 0.21018, 0.21018, 0.448186
1.14397, 0.32215, 1.4447, 0.210126, 1.52386, -1.12255, 0.210091, 0.210135, 0.210162, 0.210202, 0.21023, 0.210199, 0.210376, 0.210208, 0.213267, 0.915193, 0.211, 0.392035, 0.211651, 0.210133, 0.210127, 0.333436, 0.210126, 0.210126, 0.428239
1.15186, 2.66822, 1.47243, 0.209955, 2.16061, 1.19579, 0.209912, 0.209964, 0.209991, 0.210031, 0.210059, 0.210028, 0.210205, 0.210036, 0.213096, 0.91026, 0.211055, 0.441319, 0.211256, 0.209961, 0.209956, 0.337589, 0.209955, 0.209955, 0.406947
1.15975, 1.16348, 1.50761, 0.209626, 1.77862, -0.344133, 0.209572, 0.209635, 0.209661, 0.209701, 0.20973, 0.209699, 0.209876, 0.209707, 0.212766, 0.904785, 0.211003, 0.498547, 0.210735, 0.209631, 0.209627, 0.341882, 0.209626, 0.209626, 0.385015
1.16764, 1.1683, 1.55043, 0.209095, 1.77997, -0.382123, 0.209028, 0.209104, 0.209131, 0.209171, 0.209199, 0.209168, 0.209345, 0.209176, 0.212236, 0.898882, 0.21081, 0.563316, 0.21004, 0.209099, 0.209096, 0.345997, 0.209095, 0.209095, 0.363082
1.17553, 0.826861, 1.60051, 0.208318, 1.68133, -0.773645, 0.208235, 0.208327, 0.208354, 0.208394, 0.208422, 0.208391, 0.208568, 0.2084, 0.211459, 0.892733, 0.210438, 0.634677, 0.209122, 0.208322, 0.208319, 0.349663, 0.208318, 0.208318, 0.341689
1.18342, 6.47093, 1.65691, 0.207251, 2.91049, 4.81402, 0.207149, 0.20726, 0.207286, 0.207326, 0.207355, 0.207324, 0.207501, 0.207332, 0.210391, 0.886599, 0.209849, 0.711097, 0.207935, 0.207254, 0.207252, 0.352645, 0.207251, 0.207251, 0.321265
1.19131, 5.16838, 1.71812, 0.20585, 2.67738, 3.45026, 0.205725, 0.205859, 0.205885, 0.205925, 0.205954, 0.205923, 0.2061, 0.205931, 0.208991, 0.880827, 0.209005, 0.790476, 0.206432, 0.205852, 0.205851, 0.354743, 0.20585, 0.20585, 0.302112
1.1992, 2.35346, 1.78209, 0.204077, 2.08649, 0.571365, 0.203925, 0.204086, 0.204113, 0.204153, 0.204181, 0.20415, 0.204327, 0.204159, 0.207218, 0.875869, 0.207871, 0.870197, 0.204573, 0.204079, 0.204078, 0.355784, 0.204077, 0.204077, 0.284413
1.2071, 1.99759, 1.84642, 0.201899, 1.9994, 0.15117, 0.201714, 0.201908, 0.201935, 0.201975, 0.202003, 0.201972, 0.202149, 0.201981, 0.20504, 0.872281, 0.206411, 0.947267, 0.202321, 0.201901, 0.2019, 0.355624, 0.201899, 0.201899, 0.268244
1.21499, 0.182776, 1.90851, 0.199291, 1.47742, -1.72574, 0.199066, 0.199301, 0.199327, 0.199367, 0.199395, 0.199364, 0.199541, 0.199373, 0.202432, 0.870736, 0.204598, 1.01848, 0.199649, 0.199293, 0.199292, 0.354149, 0.199291, 0.199291, 0.253584
1.22288, 1.8124, 1.96583, 0.196238, 1.95254, -0.153429, 0.195966, 0.196247, 0.196273, 0.196313, 0.196342, 0.196311, 0.196488, 0.196319, 0.199379, 0.872031, 0.20241, 1.08064, 0.196542, 0.196239, 0.196239, 0.351273, 0.196238, 0.196238, 0.240345
1.23077, 0.187603, 2.01614, 0.192735, 1.47905, -1.82853, 0.192408, 0.192744, 0.19277, 0.19281, 0.192839, 0.192808, 0.192985, 0.192816, 0.195876, 0.877087, 0.199835, 1.13079, 0.192993, 0.192736, 0.192736, 0.346944, 0.192735, 0.192735, 0.22839
1.23866, 2.42269, 2.05778, 0.18879, 2.10302, 0.364918, 0.188398, 0.188799, 0.188825, 0.188865, 0.188894, 0.188863, 0.18904, 0.188871, 0.191931, 0.886951, 0.19687, 1.16642, 0.189009, 0.18879, 0.188791, 0.34115, 0.18879, 0.18879, 0.217553
1.24655, 4.18765, 2.08985, 0.184424, 2.4875, 2.0978, 0.183955, 0.184433, 0.184459, 0.184499, 0.184528, 0.184497, 0.184674, 0.184505, 0.187564, 0.902786, 0.19353, 1.18569, 0.184609, 0.184424, 0.184425, 0.333916, 0.184424, 0.184424, 0.207662
1.25444, 3.19242, 2.1124, 0.179669, 2.27869, 1.08002, 0.179111, 0.179678, 0.179705, 0.179745, 0.179773, 0.179742, 0.179919, 0.179751, 0.18281, 0.925866, 0.189844, 1.18758, 0.179826, 0.17967, 0.17967, 0.325312, 0.179669, 0.179669, 0.198551
1.26233, 1.79795, 2.12646, 0.174572, 1.94883, -0.32851, 0.17391, 0.174581, 0.174607, 0.174647, 0.174676, 0.174645, 0.174822, 0.174653, 0.177713, 0.957554, 0.18586, 1.17191, 0.174704, 0.174572, 0.174573, 0.315449, 0.174572, 0.174572, 0.19007
1.27022, 4.19722, 2.13407, 0.169187, 2.48942, 2.06315, 0.168403, 0.169196, 0.169222, 0.169262, 0.169291, 0.16926, 0.169437, 0.169268, 0.172327, 0.999282, 0.181651, 1.13942, 0.169299, 0.169187, 0.169188, 0.304479, 0.169187, 0.169187, 0.182096
1.27811, 3.38413, 2.13817, 0.163578, 2.32037, 1.24595, 0.162653, 0.163587, 0.163613, 0.163653, 0.163682, 0.163651, 0.163828, 0.163659, 0.166718, 1.05252, 0.177313, 1.09167, 0.163672, 0.163578, 0.163579, 0.292589, 0.163578, 0.163578, 0.174534
1.286, 7.61106, 2.14247, 0.157815, 3.10017, 5.46859, 0.156727, 0.157824, 0.15785, 0.15789, 0.157919, 0.157888, 0.158065, 0.157896, 0.160955, 1.11874, 0.172969, 1.03086, 0.157894, 0.157815, 0.157816, 0.279994, 0.157815, 0.157815, 0.167316
1.29389, 2.78827, 2.15118, 0.151971, 2.18821, 0.637093, 0.150695, 0.15198, 0.152007, 0.152047, 0.152075, 0.152044, 0.152221, 0.152052, 0.155111, 1.1994, 0.168773, 0.959726, 0.152038, 0.151971, 0.151972, 0.266927, 0.151971, 0.151971, 0.160401
1.30178, 0.418605, 2.16879, 0.14612, 1.55519, -1.75018, 0.144628, 0.14613, 0.146156, 0.146196, 0.146224, 0.146194, 0.146371, 0.146202, 0.14926, 1.29586, 0.164906, 0.881278, 0.146176, 0.146121, 0.146121, 0.253629, 0.14612, 0.14612, 0.15377
1.30967, 1, 2.1998, 0.140335, 1.73205, -1.1998, 0.138595, 0.140344, 0.14037, 0.14041, 0.140439, 0.140408, 0.140585, 0.140416, 0.143474, 1.40939, 0.161581, 0.798595, 0.140382, 0.140335, 0.140336, 0.240339, 0.140335, 0.140335, 0.14742
1.31756, 1.78348, 2.24849, 0.134681, 1.94512, -0.465018, 0.132658, 0.13469, 0.134716, 0.134756, 0.134785, 0.134754, 0.134931, 0.134762, 0.137819, 1.5411, 0.159038, 0.714629, 0.13472, 0.134681, 0.134682, 0.227282, 0.134681, 0.134681, 0.141359
1.32545, 2.21652, 2.31871, 0.129218, 2.05342, -0.102188, 0.126872, 0.129228, 0.129254, 0.129294, 0.129322, 0.129291, 0.129468, 0.1293, 0.132355, 1.69193, 0.157542, 0.632043, 0.129251, 0.129218, 0.129219, 0.214661, 0.129218, 0.129218, 0.135606
1.33334, 3.55726, 2.4137, 0.123998, 2.35738, 1.14356, 0.121285, 0.124007, 0.124034, 0.124074, 0.124102, 0.124071, 0.124248, 0.12408, 0.127133, 1.86263, 0.157373, 0.553075, 0.124026, 0.123998, 0.123999, 0.202646, 0.123998, 0.123998, 0.130176
1.34123, 4.54769, 2.536, 0.119062, 2.55885, 2.01169, 0.115933, 0.119071, 0.119097, 0.119137, 0.119165, 0.119135, 0.119311, 0.119143, 0.122194, 2.05371, 0.15882, 0.479477, 0.119084, 0.119062, 0.119063, 0.191371, 0.119062, 0.119062, 0.125087
1.34912, 0.895043, 2.68741, 0.114439, 1.70148, -1.79236, 0.110839, 0.114448, 0.114474, 0.114514, 0.114542, 0.114511, 0.114688, 0.11452, 0.117567, 2.26545, 0.162164, 0.412481, 0.114457, 0.114439, 0.11444, 0.180935, 0.114439, 0.114439, 0.120352
1.35701, 3.54284, 2.86896, 0.110148, 2.35432, 0.673881, 0.106017, 0.110157, 0.110183, 0.110223, 0.110251, 0.110221, 0.110397, 0.110229, 0.113272, 2.49794, 0.16766, 0.352818, 0.110164, 0.110148, 0.110149, 0.171393, 0.110148, 0.110148, 0.115977
1.3649, 2.45716, 3.08101, 0.106199, 2.1112, -0.623852, 0.101471, 0.106208, 0.106234, 0.106274, 0.106302, 0.106271, 0.106447, 0.10628, 0.109317, 2.75103, 0.175523, 0.300767, 0.106212, 0.106199, 0.1062, 0.162766, 0.106199, 0.106199, 0.111962
1.37279, 4.29978, 3.32324, 0.102591, 2.50994, 0.976543, 0.0971924, 0.1026, 0.102626, 0.102665, 0.102694, 0.102663, 0.102839, 0.102671, 0.105701, 3.02439, 0.185895, 0.256231, 0.102601, 0.102591, 0.102592, 0.155042, 0.102591, 0.102591, 0.108299
1.38068, 8.28537, 3.59487, 0.099315, 3.20708, 4.69051, 0.0931662, 0.099324, 0.09935, 0.0993895, 0.0994177, 0.0993873, 0.0995624, 0.0993955, 0.102416, 3.31759, 0.198835, 0.218813, 0.0993236, 0.099315, 0.099316, 0.148182, 0.099315, 0.099315, 0.104977
