   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_495.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
8.58449, 5.10646, 3.99485, 3.74166, 2.66579, 1.11161, 3.74166, 0, 3.74166, 3.90436, 3.83215, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166, 3.74166
8.59235, 4.33048, 3.94716, 3.71277, 2.51605, 0.383326, 3.71277, 0, 3.71277, 3.88302, 3.77691, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277, 3.71277
8.60022, 4.54857, 3.90577, 3.68404, 2.55902, 0.6428, 3.68404, 0, 3.68404, 3.86067, 3.72914, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404, 3.68404
8.60808, 2.99504, 3.86852, 3.65536, 2.23496, -0.87348, 3.65536, 0, 3.65536, 3.83705, 3.68683, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536, 3.65536
8.61594, 5.99554, 3.83375, 3.62664, 2.82764, 2.16179, 3.62664, 0, 3.62665, 3.81196, 3.64843, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62664, 3.62665, 3.62664, 3.62664, 3.62664
8.62381, 3.45111, 3.80015, 3.59777, 2.33476, -0.34904, 3.59777, 0, 3.59777, 3.78518, 3.61273, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777, 3.59777
8.63167, 3.62126, 3.76682, 3.56869, 2.37092, -0.145566, 3.56869, 0, 3.56869, 3.75662, 3.57889, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869, 3.56869
8.63954, 6.99108, 3.73307, 3.53931, 2.99851, 3.258, 3.53931, 0, 3.53932, 3.72617, 3.54621, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53931, 3.53932, 3.53931, 3.53931, 3.53932
8.6474, 4.45353, 3.69832, 3.50946, 2.54038, 0.755212, 3.50946, 0, 3.50947, 3.69369, 3.51409, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946, 3.50946
8.65527, 9.99257, 3.6623, 3.47912, 3.46303, 6.33027, 3.47912, 0, 3.47912, 3.65921, 3.4822, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912, 3.47912
8.66313, 4.46146, 3.62481, 3.44819, 2.54194, 0.836656, 3.44819, 0, 3.44819, 3.62276, 3.45023, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819, 3.44819
8.67099, 2.46568, 3.58586, 3.41672, 2.11321, -1.12019, 3.41672, 0, 3.41672, 3.58452, 3.41805, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672, 3.41672
8.67886, 2.99765, 3.54561, 3.38478, 2.23554, -0.54796, 3.38478, 0, 3.38479, 3.54473, 3.38565, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38478, 3.38479
8.68672, 5.09596, 3.50409, 3.35234, 2.66382, 1.59187, 3.35234, 0, 3.35235, 3.50352, 3.35291, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35234, 3.35235
8.69459, 8.42114, 3.4615, 3.31944, 3.22818, 4.95964, 3.31944, 0, 3.31944, 3.46113, 3.3198, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31944, 3.31945
8.70245, 1.99529, 3.41787, 3.28594, 1.99882, -1.42258, 3.28594, 0, 3.28594, 3.41763, 3.28617, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28594, 3.28595
8.71032, 1.99529, 3.37338, 3.25185, 1.99882, -1.37809, 3.25185, 0, 3.25185, 3.37322, 3.252, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25185, 3.25186
8.71818, 2.50991, 3.32834, 3.21729, 2.12366, -0.818423, 3.21729, 0, 3.2173, 3.32823, 3.21739, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.21729, 3.2173, 3.21729, 3.21729, 3.21731
8.72605, 4.96791, 3.28304, 3.18241, 2.63968, 1.68487, 3.18241, 0, 3.18241, 3.28296, 3.18247, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18241, 3.18244
8.73391, 0.487485, 3.23778, 3.14734, 1.57718, -2.7503, 3.14734, 0, 3.14734, 3.23771, 3.14738, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14734, 3.14737
8.74177, 3.01512, 3.19249, 3.11187, 2.23945, -0.177375, 3.11187, 0, 3.11187, 3.19243, 3.11189, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11187, 3.11191
8.74964, 4.99529, 3.14721, 3.07593, 2.64486, 1.84808, 3.07593, 0, 3.07593, 3.14714, 3.07594, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07593, 3.07599
8.7575, 6.00099, 3.1022, 3.03968, 2.8286, 2.89879, 3.03968, 0, 3.03968, 3.10211, 3.03969, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03968, 3.03976
8.76537, 4.48897, 3.05778, 3.00339, 2.54735, 1.43119, 3.00339, 0, 3.00339, 3.05767, 3.0034, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.00339, 3.0035
8.77323, 1.49566, 3.0141, 2.96716, 1.86967, -1.51844, 2.96716, 0, 2.96716, 3.01396, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.96716, 2.9673
8.7811, 4.00397, 2.97115, 2.93094, 2.4503, 1.03282, 2.93094, 0, 2.93094, 2.97096, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93094, 2.93113
8.78896, 0, 2.92902, 2.89484, 1.41421, -2.92902, 2.89484, 0, 2.89485, 2.92878, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89484, 2.89508
8.79683, 2.49089, 2.88782, 2.85897, 2.11917, -0.396927, 2.85897, 0, 2.85897, 2.88751, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85897, 2.85927
8.80469, 3.48581, 2.84756, 2.82336, 2.34218, 0.638248, 2.82336, 0, 2.82336, 2.84717, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82336, 2.82375
8.81255, 5.48092, 2.80808, 2.78788, 2.73513, 2.67284, 2.78788, 0, 2.78788, 2.80758, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78788, 2.78837
8.82042, 8.99331, 2.76942, 2.75263, 3.31562, 6.22389, 2.75263, 0, 2.75263, 2.7688, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75263, 2.75325
8.82828, 3.95489, 2.73162, 2.7177, 2.44027, 1.22327, 2.7177, 0, 2.7177, 2.73086, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.7177, 2.71846
8.83615, 3.07286, 2.69446, 2.68289, 2.2523, 0.378406, 2.68289, 0, 2.68289, 2.69351, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68289, 2.68383
8.84401, 3.52131, 2.65796, 2.64831, 2.34975, 0.863352, 2.64831, 0, 2.64831, 2.65681, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64831, 2.64946
8.85188, 0.473854, 2.6222, 2.61405, 1.57285, -2.14834, 2.61405, 0, 2.61406, 2.62081, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61405, 2.61406, 2.61405, 2.61405, 2.61544
8.85974, 2.99752, 2.5869, 2.57992, 2.23551, 0.410622, 2.57992, 0, 2.57992, 2.58523, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.57992, 2.58158
8.86761, 1.93606, 2.55213, 2.546, 1.98395, -0.616074, 2.546, 0, 2.546, 2.55016, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.546, 2.54798
8.87547, 2.99257, 2.5313, 2.52575, 2.2344, 0.46127, 2.52575, 0, 2.52575, 2.52897, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52575, 2.52807
8.88333, 2.6, 2.5107, 2.50551, 2.14476, 0.0892999, 2.50551, 0, 2.50551, 2.50798, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50551, 2.50822
8.8912, 1.46196, 2.49038, 2.48535, 1.86063, -1.02842, 2.48535, 0, 2.48535, 2.48724, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48535, 2.48849
8.89906, 2.99752, 2.47036, 2.46533, 2.23551, 0.527164, 2.46533, 0, 2.46533, 2.46675, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46533, 2.46893
8.90693, 1.99747, 2.45051, 2.44534, 1.99937, -0.453044, 2.44534, 0, 2.44534, 2.44641, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44534, 2.44943
8.91479, 4.54306, 2.4308, 2.42538, 2.55794, 2.11225, 2.42538, 0, 2.42538, 2.42618, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.42538, 2.43
8.92266, 3.80867, 2.41119, 2.40543, 2.41012, 1.39748, 2.40543, 0, 2.40544, 2.40602, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40543, 2.40544, 2.40543, 2.40543, 2.4106
8.93052, 3.54077, 2.3915, 2.38534, 2.35388, 1.14927, 2.38534, 0, 2.38534, 2.38577, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.38534, 2.39107
8.93839, 2.09802, 2.37164, 2.36504, 2.02436, -0.273626, 2.36504, 0, 2.36504, 2.36535, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.36504, 2.37133
8.94625, 2.99752, 2.35145, 2.34436, 2.23551, 0.646075, 2.34436, 0, 2.34437, 2.34459, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.34436, 2.35122
8.95411, 1.88274, 2.33088, 2.32331, 1.97047, -0.44814, 2.32331, 0, 2.32331, 2.32347, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.32331, 2.33071
8.96198, 4.11243, 2.30993, 2.30188, 2.47233, 1.8025, 2.30188, 0, 2.30188, 2.302, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30188, 2.30981
8.96984, 4.43519, 2.28853, 2.28002, 2.53677, 2.14666, 2.28002, 0, 2.28003, 2.28011, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28002, 2.28845
8.97771, 2.55998, 2.26669, 2.25776, 2.13541, 0.293284, 2.25776, 0, 2.25777, 2.25782, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.25776, 2.26663
8.98557, 1.86357, 2.24425, 2.23495, 1.9656, -0.380686, 2.23495, 0, 2.23496, 2.23499, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.23495, 2.24421
8.99344, 2.56208, 2.2212, 2.21159, 2.1359, 0.340878, 2.21159, 0, 2.21159, 2.21162, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.21159, 2.22117
9.0013, 3.56716, 2.19756, 2.1877, 2.35948, 1.3696, 2.1877, 0, 2.1877, 2.18772, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.1877, 2.19754
9.00916, 2.99759, 2.17342, 2.16339, 2.23553, 0.824175, 2.16339, 0, 2.16339, 2.1634, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.16339, 2.1734
9.01703, 1.57428, 2.14891, 2.13879, 1.89058, -0.574631, 2.13879, 0, 2.13879, 2.1388, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.13879, 2.1489
9.02489, 3.42082, 2.12385, 2.11373, 2.32826, 1.29697, 2.11373, 0, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.11373, 2.12384
9.03276, 4.6715, 2.09819, 2.08814, 2.58292, 2.57331, 2.08814, 0, 2.08815, 2.08815, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.08814, 2.09818
9.04062, 4.32367, 2.07195, 2.06207, 2.51469, 2.25171, 2.06207, 0, 2.06207, 2.06208, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.06207, 2.07195
9.04849, 4.99777, 2.04526, 2.03562, 2.64533, 2.95251, 2.03562, 0, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.03562, 2.04526
9.05635, 1.99747, 2.01827, 2.00894, 1.99937, -0.0207945, 2.00894, 0, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.00894, 2.01826
9.06422, 5.8148, 1.99084, 1.98189, 2.7955, 3.82396, 1.98189, 0, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.98189, 1.99083
9.07208, 3.99331, 1.96297, 1.95445, 2.44812, 2.03034, 1.95445, 0, 1.95446, 1.95446, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.95445, 1.96297
9.07995, 5.39653, 1.93481, 1.92678, 2.71966, 3.46172, 1.92678, 0, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.92678, 1.93481
9.08781, 4.38414, 1.9066, 1.89908, 2.52669, 2.47754, 1.89908, 0, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.89908, 1.9066
9.09567, 3.79851, 1.87847, 1.87149, 2.40801, 1.92004, 1.87149, 0, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87149, 1.87847
9.10354, 4.39182, 1.85035, 1.84393, 2.52821, 2.54147, 1.84393, 0, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.84393, 1.85035
9.1114, 3.20397, 1.82234, 1.81647, 2.28122, 1.38163, 1.81647, 0, 1.81648, 1.81648, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.81647, 1.82233
9.11927, 1.99772, 1.79431, 1.789, 1.99943, 0.203413, 1.789, 0, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.789, 1.7943
9.12713, 2.77638, 1.76627, 1.7615, 2.18549, 1.01012, 1.7615, 0, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.7615, 1.76626
9.135, 3.37955, 1.73834, 1.7341, 2.31939, 1.64121, 1.7341, 0, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.7341, 1.73833
9.14286, 5.8368, 1.71066, 1.70691, 2.79943, 4.12615, 1.70691, 0, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.70691, 1.71065
9.15072, 4.3798, 1.68323, 1.67995, 2.52583, 2.69657, 1.67995, 0, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.67995, 1.68323
9.15859, 1.61537, 1.65598, 1.65313, 1.90141, -0.0406148, 1.65313, 0, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65313, 1.65598
9.16645, 1.9976, 1.62881, 1.62635, 1.9994, 0.368791, 1.62635, 0, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.62635, 1.6288
9.17432, 2.37241, 1.60166, 1.59956, 2.09103, 0.770751, 1.59956, 0, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.59956, 1.60166
9.18218, 4.11314, 1.57466, 1.57288, 2.47248, 2.53847, 1.57288, 0, 1.57288, 1.57289, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57288, 1.57466
9.19005, 6.61797, 1.54793, 1.54643, 2.93564, 5.07004, 1.54643, 0, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54643, 1.54792
9.19791, 3.88674, 1.52149, 1.52024, 2.42626, 2.36525, 1.52024, 0, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52024, 1.52148
9.20578, 0.997646, 1.49522, 1.49418, 1.73137, -0.497577, 1.49418, 0, 1.49419, 1.49419, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49418, 1.49521
9.21364, 2.36072, 1.46909, 1.46824, 2.08823, 0.891627, 1.46824, 0, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46824, 1.46908
9.2215, 1.63445, 1.443, 1.4423, 1.90642, 0.191451, 1.4423, 0, 1.4423, 1.44231, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.4423, 1.44298
9.22937, 5.3558, 1.41705, 1.41648, 2.71216, 3.93875, 1.41648, 0, 1.41648, 1.41649, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41648, 1.41703
9.23723, 6.63937, 1.39136, 1.39089, 2.93928, 5.24801, 1.39089, 0, 1.3909, 1.39092, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.39089, 1.3909, 1.39089, 1.39089, 1.39134
9.2451, 1.99752, 1.36599, 1.3656, 1.99938, 0.631535, 1.3656, 0, 1.3656, 1.36563, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.3656, 1.36595
9.25296, 1.99765, 1.34077, 1.34045, 1.99941, 0.656874, 1.34045, 0, 1.34045, 1.34049, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34045, 1.34073
9.26083, 1.64907, 1.31575, 1.31547, 1.91025, 0.333325, 1.31547, 0, 1.31547, 1.31553, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31547, 1.31569
