   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.587285, 0, 1.01647e-05, 8.59987e-07, 1.41421, -1.01647e-05, 8.6919e-07, 8.59987e-07, 8.60019e-07, 8.60257e-07, 8.60188e-07, 8.60334e-07, 8.60805e-07, 8.60124e-07, 8.93253e-07, 8.79153e-07, 8.78104e-07, 5.80356e-06, 8.86225e-07, 8.63015e-07, 8.60058e-07, 8.6736e-07, 8.60838e-07, 8.98557e-07, 8.59992e-07, 5.01417e-06, 8.59987e-07, 8.59987e-07, 9.09257e-07
0.595202, 0, 1.77689e-05, 1.79356e-06, 1.41421, -1.77689e-05, 1.8123e-06, 1.79356e-06, 1.79363e-06, 1.79411e-06, 1.79397e-06, 1.79427e-06, 1.79523e-06, 1.79384e-06, 1.86625e-06, 1.83258e-06, 1.83045e-06, 1.18588e-05, 1.82873e-06, 1.79973e-06, 1.79371e-06, 1.80484e-06, 1.79536e-06, 1.85238e-06, 1.79357e-06, 7.31893e-06, 1.79356e-06, 1.79356e-06, 1.89388e-06
0.60312, 0, 3.17244e-05, 3.64904e-06, 1.41421, -3.17244e-05, 3.68626e-06, 3.64904e-06, 3.64916e-06, 3.65013e-06, 3.64985e-06, 3.65044e-06, 3.65234e-06, 3.64959e-06, 3.80395e-06, 3.72655e-06, 3.72231e-06, 2.3644e-05, 3.69593e-06, 3.66128e-06, 3.64932e-06, 3.66617e-06, 3.65273e-06, 3.73798e-06, 3.64906e-06, 1.10107e-05, 3.64904e-06, 3.64904e-06, 3.84832e-06
0.611038, 0, 5.71989e-05, 7.24357e-06, 1.41421, -5.71989e-05, 7.31573e-06, 7.24357e-06, 7.24382e-06, 7.24569e-06, 7.24515e-06, 7.24629e-06, 7.24998e-06, 7.24465e-06, 7.56571e-06, 7.39384e-06, 7.38562e-06, 4.60043e-05, 7.30579e-06, 7.26732e-06, 7.24413e-06, 7.2694e-06, 7.25099e-06, 7.37696e-06, 7.24361e-06, 1.70979e-05, 7.24357e-06, 7.24357e-06, 7.62988e-06
0.618955, 0, 0.000103145, 1.40313e-05, 1.41421, -0.000103145, 1.41678e-05, 1.40313e-05, 1.40317e-05, 1.40353e-05, 1.40343e-05, 1.40364e-05, 1.40434e-05, 1.40333e-05, 1.46901e-05, 1.43156e-05, 1.43e-05, 8.73627e-05, 1.41134e-05, 1.40762e-05, 1.40323e-05, 1.40699e-05, 1.40458e-05, 1.42297e-05, 1.40313e-05, 2.7328e-05, 1.40313e-05, 1.40313e-05, 1.47621e-05
0.626873, 0, 0.000184658, 2.65258e-05, 1.41421, -0.000184658, 2.67779e-05, 2.65258e-05, 2.65267e-05, 2.65332e-05, 2.65313e-05, 2.65353e-05, 2.65482e-05, 2.65296e-05, 2.78511e-05, 2.70508e-05, 2.70221e-05, 0.000161944, 2.66338e-05, 2.66088e-05, 2.65278e-05, 2.65833e-05, 2.65537e-05, 2.6819e-05, 2.65259e-05, 4.46713e-05, 2.65258e-05, 2.65258e-05, 2.78755e-05
0.63479, 0, 0.000326484, 4.89466e-05, 1.41421, -0.000326484, 4.94011e-05, 4.89466e-05, 4.89482e-05, 4.896e-05, 4.89566e-05, 4.89638e-05, 4.8987e-05, 4.89534e-05, 5.15686e-05, 4.98931e-05, 4.98413e-05, 0.000293067, 4.9088e-05, 4.90962e-05, 4.89502e-05, 4.90315e-05, 4.89989e-05, 4.93771e-05, 4.89469e-05, 7.40612e-05, 4.89466e-05, 4.89466e-05, 5.13797e-05
0.642708, 0, 0.000568033, 8.81695e-05, 1.41421, -0.000568033, 8.89694e-05, 8.81695e-05, 8.81722e-05, 8.81929e-05, 8.81869e-05, 8.81996e-05, 8.82406e-05, 8.81814e-05, 9.32698e-05, 8.98353e-05, 8.97441e-05, 0.000517844, 8.83539e-05, 8.84327e-05, 8.81757e-05, 8.82939e-05, 8.82652e-05, 8.87978e-05, 8.81699e-05, 0.000123476, 8.81695e-05, 8.81695e-05, 9.24518e-05
0.650625, 0, 0.000970249, 0.000155063, 1.41421, -0.000970249, 0.000156438, 0.000155063, 0.000155068, 0.000155104, 0.000155093, 0.000155115, 0.000155186, 0.000155084, 0.000164816, 0.000157926, 0.00015777, 0.000893544, 0.000155303, 0.000155516, 0.000155074, 0.000155245, 0.000155235, 0.000155976, 0.000155064, 0.000205474, 0.000155063, 0.000155063, 0.000162424
0.658543, 0, 0.0016246, 0.000266294, 1.41421, -0.0016246, 0.000268602, 0.000266294, 0.000266302, 0.000266362, 0.000266345, 0.000266381, 0.000266499, 0.000266329, 0.000284616, 0.0002711, 0.000270837, 0.00150587, 0.000266605, 0.000267054, 0.000266312, 0.000266557, 0.000266594, 0.000267615, 0.000266296, 0.00033926, 0.000266294, 0.000266294, 0.000278649
0.66646, 0, 0.00266417, 0.000446625, 1.41421, -0.00266417, 0.000450409, 0.000446625, 0.000446638, 0.000446736, 0.000446708, 0.000446768, 0.000446961, 0.000446681, 0.00048043, 0.000454504, 0.000454073, 0.00247907, 0.000447026, 0.00044787, 0.000446654, 0.000447004, 0.000447137, 0.000448529, 0.000446627, 0.000553338, 0.000446625, 0.000446625, 0.000466881
0.674378, 0, 0.00427659, 0.000731679, 1.41421, -0.00427659, 0.00073774, 0.000731679, 0.0007317, 0.000731856, 0.000731811, 0.000731907, 0.000732217, 0.000731769, 0.000792905, 0.000744301, 0.00074361, 0.00398739, 0.000732196, 0.000733673, 0.000731726, 0.000732224, 0.000732535, 0.000734415, 0.000731682, 0.000888706, 0.000731679, 0.000731679, 0.000764127
0.682296, 0, 0.00671795, 0.00117104, 1.41421, -0.00671795, 0.00118053, 0.00117104, 0.00117107, 0.00117132, 0.00117125, 0.0011714, 0.00117188, 0.00117118, 0.00127984, 0.0011908, 0.00118972, 0.00626717, 0.00117171, 0.00117416, 0.00117111, 0.00117182, 0.00117244, 0.00117496, 0.00117105, 0.00140249, 0.00117104, 0.00117104, 0.00122183
0.690213, 0, 0.0103262, 0.00183139, 1.41421, -0.0103262, 0.00184591, 0.00183139, 0.00183144, 0.00183182, 0.00183171, 0.00183194, 0.00183268, 0.00183161, 0.00202099, 0.00186162, 0.00185997, 0.0096278, 0.00183225, 0.00183617, 0.00183151, 0.0018325, 0.00183364, 0.00183698, 0.0018314, 0.00217165, 0.00183139, 0.00183139, 0.0019091
0.698131, 0, 0.0155318, 0.0027992, 1.41421, -0.0155318, 0.00282091, 0.0027992, 0.00279928, 0.00279984, 0.00279967, 0.00280002, 0.00280113, 0.00279952, 0.00312304, 0.0028444, 0.00284193, 0.0144593, 0.00280029, 0.00280634, 0.00279937, 0.00280077, 0.00280271, 0.00280713, 0.00279921, 0.00329634, 0.0027992, 0.0027992, 0.00291541
0.706048, 0, 0.0228634, 0.0041824, 1.41421, -0.0228634, 0.00421415, 0.0041824, 0.00418251, 0.00418333, 0.0041831, 0.0041836, 0.00418522, 0.00418288, 0.00472433, 0.00424851, 0.00424489, 0.0212342, 0.00418379, 0.00419285, 0.00418265, 0.00418461, 0.0041878, 0.0041936, 0.00418242, 0.00490219, 0.0041824, 0.0041824, 0.00435235
0.713966, 0, 0.0329445, 0.00611029, 1.41421, -0.0329445, 0.0061557, 0.00611029, 0.00611045, 0.00611162, 0.00611128, 0.00611201, 0.00611433, 0.00611097, 0.00699843, 0.00620485, 0.00619968, 0.0305005, 0.00611205, 0.00612523, 0.00611064, 0.00611339, 0.00611841, 0.00612596, 0.00611032, 0.00714084, 0.00611029, 0.00611029, 0.00635339
0.721883, 0, 0.04648, 0.00873083, 1.41421, -0.04648, 0.00879437, 0.00873083, 0.00873105, 0.00873269, 0.00873222, 0.00873323, 0.00873648, 0.00873178, 0.0101557, 0.00886315, 0.00885592, 0.0428629, 0.00873303, 0.00875174, 0.00873132, 0.00873515, 0.00874279, 0.00875256, 0.00873087, 0.0101878, 0.00873083, 0.00873083, 0.00907103
0.729801, 0, 0.0642284, 0.0122047, 1.41421, -0.0642284, 0.0122917, 0.0122047, 0.012205, 0.0122073, 0.0122066, 0.012208, 0.0122124, 0.012206, 0.0144419, 0.0123859, 0.012376, 0.058951, 0.0122075, 0.0122333, 0.0122054, 0.0122107, 0.012222, 0.0122345, 0.0122048, 0.0142372, 0.0122047, 0.0122047, 0.0126707
0.737718, 0, 0.0869614, 0.0166961, 1.41421, -0.0869614, 0.0168128, 0.0166961, 0.0166965, 0.0166995, 0.0166986, 0.0167005, 0.0167064, 0.0166978, 0.0201326, 0.0169391, 0.0169258, 0.0793748, 0.0166995, 0.0167345, 0.016697, 0.0167043, 0.0167205, 0.0167364, 0.0166961, 0.0194933, 0.0166961, 0.0166961, 0.0173208
0.745636, 0, 0.115411, 0.0223596, 1.41421, -0.115411, 0.0225128, 0.0223596, 0.0223601, 0.0223641, 0.0223629, 0.0223653, 0.0223732, 0.0223618, 0.0275228, 0.0226787, 0.0226612, 0.104669, 0.0223637, 0.02241, 0.0223608, 0.0223709, 0.0223936, 0.0224134, 0.0223596, 0.0261586, 0.0223596, 0.0223596, 0.0231801
0.753554, 0.954648, 0.150205, 0.0293248, 1.71891, 0.804443, 0.029522, 0.0293248, 0.0293255, 0.0293306, 0.0293292, 0.0293323, 0.0293424, 0.0293278, 0.0369108, 0.0297354, 0.029713, 0.135228, 0.0293299, 0.0293897, 0.0293264, 0.0293402, 0.0293713, 0.0293955, 0.029325, 0.0344208, 0.0293248, 0.0293248, 0.0303807
0.761471, 0.0453525, 0.191807, 0.0376799, 1.43016, -0.146455, 0.0379286, 0.0376799, 0.0376808, 0.0376872, 0.0376854, 0.0376893, 0.037702, 0.0376837, 0.048577, 0.0381977, 0.0381695, 0.17125, 0.037686, 0.0377617, 0.0376819, 0.0377006, 0.0377423, 0.0377712, 0.0376801, 0.0444396, 0.0376799, 0.0376799, 0.0390119
0.769389, 0, 0.240456, 0.0474552, 1.41421, -0.240456, 0.0477628, 0.0474552, 0.0474563, 0.0474642, 0.0474619, 0.0474668, 0.0474825, 0.0474598, 0.0627574, 0.0480957, 0.0480607, 0.212675, 0.0474624, 0.0475563, 0.0474576, 0.0474827, 0.0475375, 0.0475708, 0.0474554, 0.0563358, 0.0474552, 0.0474552, 0.0491032
0.777306, 0, 0.296115, 0.0586098, 1.41421, -0.296115, 0.0589831, 0.0586098, 0.0586111, 0.0586207, 0.0586179, 0.0586239, 0.0586429, 0.0586153, 0.0796134, 0.0593872, 0.0593447, 0.259154, 0.0586182, 0.0587325, 0.0586127, 0.058646, 0.0587166, 0.0587536, 0.05861, 0.0701863, 0.0586098, 0.0586098, 0.0606109
0.785224, 2, 0.358455, 0.0710244, 2, 1.64155, 0.0714693, 0.0710244, 0.0710259, 0.0710374, 0.0710341, 0.0710411, 0.0710639, 0.071031, 0.0992006, 0.0719508, 0.0719003, 0.310036, 0.0710341, 0.0711705, 0.0710278, 0.0710716, 0.0711611, 0.0711998, 0.0710246, 0.0860265, 0.0710244, 0.0710244, 0.073411
0.793141, 0, 0.426848, 0.0844999, 1.41421, -0.426848, 0.0850209, 0.0844999, 0.0845017, 0.0845152, 0.0845113, 0.0845195, 0.0845462, 0.0845077, 0.121439, 0.0855848, 0.0855256, 0.364385, 0.084511, 0.0846709, 0.084504, 0.0845608, 0.0846727, 0.0847096, 0.0845002, 0.103862, 0.0844999, 0.0844999, 0.0872974
0.801059, 0, 0.500405, 0.0987649, 1.41421, -0.500405, 0.0993648, 0.0987649, 0.098767, 0.0987825, 0.098778, 0.0987875, 0.0988182, 0.0987738, 0.146089, 0.100014, 0.0999459, 0.421029, 0.0987774, 0.0989615, 0.0987697, 0.0988426, 0.0989808, 0.0990104, 0.0987652, 0.123689, 0.0987649, 0.0987649, 0.101991
0.808977, 0, 0.578025, 0.11349, 1.41421, -0.578025, 0.11417, 0.11349, 0.113492, 0.11351, 0.113505, 0.113516, 0.11355, 0.1135, 0.172735, 0.114905, 0.114828, 0.47863, 0.113504, 0.113713, 0.113496, 0.113588, 0.113758, 0.113771, 0.11349, 0.145521, 0.11349, 0.11349, 0.117153
0.816894, 0.935356, 0.65848, 0.128311, 1.71329, 0.276876, 0.129069, 0.128311, 0.128313, 0.128333, 0.128327, 0.128339, 0.128378, 0.128322, 0.200783, 0.12989, 0.129804, 0.535782, 0.128326, 0.128558, 0.128317, 0.128434, 0.128641, 0.128626, 0.128311, 0.169416, 0.128311, 0.128311, 0.132412
0.824812, 0.0646438, 0.740501, 0.142852, 1.43689, -0.675857, 0.143686, 0.142852, 0.142854, 0.142876, 0.14287, 0.142883, 0.142926, 0.142864, 0.229477, 0.144588, 0.144494, 0.59111, 0.142868, 0.143123, 0.142859, 0.143005, 0.14326, 0.143198, 0.142852, 0.195501, 0.142852, 0.142852, 0.147385
0.832729, 0, 0.822865, 0.156755, 1.41421, -0.822865, 0.15766, 0.156755, 0.156758, 0.156781, 0.156774, 0.156789, 0.156835, 0.156768, 0.257928, 0.15864, 0.158538, 0.643364, 0.156772, 0.157048, 0.156763, 0.156944, 0.157265, 0.157127, 0.156755, 0.223982, 0.156755, 0.156755, 0.16171
0.840647, 0.928115, 0.904479, 0.169703, 1.71117, 0.0236362, 0.170675, 0.169703, 0.169706, 0.169732, 0.169724, 0.16974, 0.169789, 0.169718, 0.285164, 0.171724, 0.171615, 0.691509, 0.169722, 0.170016, 0.169712, 0.169937, 0.17035, 0.170095, 0.169704, 0.255135, 0.169703, 0.169703, 0.17507
0.848564, 2.07188, 0.984426, 0.181443, 2.01789, 1.08746, 0.182473, 0.181443, 0.181446, 0.181473, 0.181465, 0.181482, 0.181534, 0.181458, 0.310197, 0.183585, 0.183471, 0.734775, 0.181462, 0.181772, 0.181454, 0.181731, 0.182283, 0.181847, 0.181443, 0.289274, 0.181443, 0.181443, 0.187213
0.856482, 0, 1.06199, 0.191793, 1.41421, -1.06199, 0.192874, 0.191793, 0.191797, 0.191825, 0.191816, 0.191834, 0.191889, 0.191809, 0.332091, 0.194042, 0.193922, 0.772686, 0.191813, 0.192134, 0.191806, 0.19215, 0.192915, 0.1922, 0.191793, 0.326691, 0.191793, 0.191793, 0.197967
0.864399, 0.920897, 1.13665, 0.200653, 1.70906, -0.215754, 0.201778, 0.200653, 0.200657, 0.200686, 0.200678, 0.200696, 0.200753, 0.20067, 0.350044, 0.202992, 0.202868, 0.805066, 0.200674, 0.201004, 0.200668, 0.201098, 0.202199, 0.201055, 0.200654, 0.367574, 0.200653, 0.200653, 0.207247
0.872317, 0.0791035, 1.20804, 0.208, 1.44191, -1.12893, 0.209162, 0.208, 0.208004, 0.208034, 0.208026, 0.208044, 0.208103, 0.208018, 0.363452, 0.210414, 0.210287, 0.832005, 0.208022, 0.208355, 0.208019, 0.208556, 0.210186, 0.208389, 0.208001, 0.411916, 0.208, 0.208, 0.215048
0.880235, 0.916072, 1.27587, 0.213878, 1.70765, -0.359802, 0.215069, 0.213878, 0.213882, 0.213913, 0.213904, 0.213923, 0.213984, 0.213895, 0.371967, 0.216352, 0.216223, 0.853814, 0.213899, 0.214233, 0.2139, 0.214576, 0.217032, 0.214247, 0.213878, 0.459417, 0.213878, 0.213878, 0.221443
0.888152, 1.08393, 1.3399, 0.218383, 1.75611, -0.25597, 0.219598, 0.218383, 0.218387, 0.218419, 0.21841, 0.218429, 0.218491, 0.218401, 0.375518, 0.220905, 0.220775, 0.870965, 0.218405, 0.218735, 0.218412, 0.219265, 0.222986, 0.218726, 0.218384, 0.509402, 0.218383, 0.218383, 0.226563
0.89607, 0.911247, 1.39981, 0.221652, 1.70624, -0.488565, 0.222885, 0.221652, 0.221656, 0.221688, 0.221679, 0.221698, 0.221761, 0.22167, 0.374326, 0.22421, 0.224079, 0.884034, 0.221673, 0.221996, 0.221688, 0.222768, 0.22839, 0.221965, 0.221652, 0.560784, 0.221652, 0.221652, 0.230592
0.903987, 0.0887533, 1.45523, 0.22384, 1.44525, -1.36648, 0.225088, 0.22384, 0.223845, 0.223877, 0.223868, 0.223888, 0.223951, 0.223859, 0.368865, 0.226426, 0.226295, 0.893637, 0.223861, 0.224174, 0.223886, 0.225251, 0.233661, 0.224122, 0.223841, 0.612062, 0.22384, 0.22384, 0.233744
0.911905, 1, 1.50568, 0.225113, 1.73205, -0.505684, 0.226371, 0.225113, 0.225118, 0.22515, 0.225141, 0.225161, 0.225225, 0.225132, 0.359823, 0.227719, 0.227588, 0.900387, 0.225133, 0.225432, 0.225171, 0.226888, 0.239281, 0.225362, 0.225114, 0.661377, 0.225113, 0.225113, 0.236263
0.919822, 0.904013, 1.55063, 0.225629, 1.70412, -0.646616, 0.226895, 0.225629, 0.225634, 0.225666, 0.225657, 0.225677, 0.225742, 0.225648, 0.348028, 0.228248, 0.228118, 0.904853, 0.225649, 0.22593, 0.225702, 0.227846, 0.245777, 0.225845, 0.22563, 0.706632, 0.225629, 0.225629, 0.238407
0.92774, 1.8992, 1.58954, 0.225535, 1.97464, 0.309661, 0.226807, 0.225535, 0.225539, 0.225572, 0.225562, 0.225583, 0.225647, 0.225554, 0.334369, 0.228163, 0.228034, 0.90754, 0.225553, 0.225815, 0.225627, 0.228276, 0.253692, 0.22572, 0.225535, 0.745652, 0.225535, 0.225535, 0.240455
0.935657, 0.196789, 1.62197, 0.224958, 1.48216, -1.42518, 0.226236, 0.224958, 0.224963, 0.224996, 0.224986, 0.225006, 0.225071, 0.224977, 0.319728, 0.227592, 0.227465, 0.908877, 0.224976, 0.225216, 0.225073, 0.228305, 0.263546, 0.225116, 0.224959, 0.776381, 0.224958, 0.224958, 0.242704
0.943575, 1, 1.64767, 0.22401, 1.73205, -0.647666, 0.225292, 0.22401, 0.224014, 0.224047, 0.224037, 0.224058, 0.224123, 0.224029, 0.304905, 0.226647, 0.226521, 0.909212, 0.224026, 0.224244, 0.224152, 0.228035, 0.275795, 0.224142, 0.22401, 0.797083, 0.22401, 0.22401, 0.245474
0.951493, 1, 1.66666, 0.222778, 1.73205, -0.666659, 0.224067, 0.222778, 0.222783, 0.222816, 0.222806, 0.222827, 0.222892, 0.222798, 0.290577, 0.225418, 0.225293, 0.908823, 0.222794, 0.222989, 0.222953, 0.227543, 0.290763, 0.22289, 0.222779, 0.806524, 0.222778, 0.222778, 0.249115
0.95941, 0, 1.67929, 0.221338, 1.41421, -1.67929, 0.222635, 0.221338, 0.221342, 0.221376, 0.221366, 0.221386, 0.221452, 0.221357, 0.277263, 0.223978, 0.223854, 0.907922, 0.221353, 0.221525, 0.221549, 0.22688, 0.308591, 0.221431, 0.221339, 0.80411, 0.221338, 0.221338, 0.254002
0.967328, 2, 1.68622, 0.219747, 2, 0.313781, 0.221056, 0.219747, 0.219751, 0.219784, 0.219775, 0.219795, 0.219861, 0.219766, 0.26532, 0.222387, 0.222264, 0.906668, 0.219761, 0.219911, 0.220001, 0.226073, 0.329171, 0.219824, 0.219748, 0.78996, 0.219747, 0.219747, 0.260534
0.975245, 1, 1.68839, 0.218052, 1.73205, -0.688386, 0.219378, 0.218052, 0.218057, 0.21809, 0.21808, 0.2181, 0.218166, 0.218071, 0.254946, 0.220692, 0.22057, 0.905178, 0.218066, 0.218195, 0.218355, 0.225137, 0.352105, 0.218116, 0.218053, 0.764906, 0.218052, 0.218052, 0.269116
0.983163, 4.88472, 1.6869, 0.216292, 2.62388, 3.19782, 0.217642, 0.216292, 0.216297, 0.21633, 0.21632, 0.21634, 0.216406, 0.216311, 0.246203, 0.218932, 0.218811, 0.903541, 0.216305, 0.216416, 0.216649, 0.224072, 0.376682, 0.216346, 0.216293, 0.730419, 0.216292, 0.216292, 0.280133
0.99108, 1.99759, 1.6829, 0.214499, 1.9994, 0.314694, 0.215883, 0.214499, 0.214504, 0.214537, 0.214527, 0.214547, 0.214613, 0.214518, 0.239048, 0.217139, 0.217018, 0.901818, 0.214512, 0.214607, 0.214916, 0.222873, 0.401895, 0.214544, 0.2145, 0.68847, 0.214499, 0.214499, 0.293913
0.998998, 0.997598, 1.67743, 0.212701, 1.73136, -0.679835, 0.214132, 0.212701, 0.212705, 0.212738, 0.212729, 0.212749, 0.212814, 0.21272, 0.233356, 0.21534, 0.21522, 0.900058, 0.212713, 0.212795, 0.213185, 0.221534, 0.426491, 0.212738, 0.212701, 0.641347, 0.212701, 0.212701, 0.310681
1.00692, 1.99759, 1.67132, 0.210921, 1.9994, 0.326264, 0.212418, 0.210921, 0.210926, 0.210959, 0.210949, 0.210969, 0.211035, 0.21094, 0.228957, 0.21356, 0.21344, 0.898296, 0.210934, 0.211005, 0.21148, 0.220054, 0.449066, 0.210953, 0.210922, 0.591454, 0.210921, 0.210921, 0.330509
1.01483, 1.87263, 1.66506, 0.209183, 1.9679, 0.207571, 0.210768, 0.209183, 0.209187, 0.20922, 0.209211, 0.209231, 0.209296, 0.209202, 0.225651, 0.211821, 0.211702, 0.896561, 0.209196, 0.209261, 0.209825, 0.218438, 0.468185, 0.209209, 0.209183, 0.541119, 0.209183, 0.209183, 0.353267
1.02275, 2.99522, 1.65879, 0.207506, 2.235, 1.33643, 0.209209, 0.207505, 0.20751, 0.207543, 0.207534, 0.207554, 0.20762, 0.207525, 0.223235, 0.210144, 0.210025, 0.894876, 0.20752, 0.207583, 0.208244, 0.216701, 0.482531, 0.207528, 0.207507, 0.492425, 0.207506, 0.207506, 0.378584
1.03067, 0.254647, 1.65229, 0.205909, 1.50155, -1.39764, 0.207769, 0.205908, 0.205913, 0.205946, 0.205937, 0.205957, 0.206022, 0.205928, 0.221509, 0.208547, 0.208428, 0.893256, 0.205924, 0.20599, 0.206762, 0.214869, 0.491044, 0.205928, 0.205909, 0.447084, 0.205909, 0.205909, 0.405828
1.03859, 0.867859, 1.64505, 0.204408, 1.69348, -0.777195, 0.206477, 0.204407, 0.204412, 0.204445, 0.204436, 0.204456, 0.204522, 0.204427, 0.220288, 0.207046, 0.206927, 0.891713, 0.204425, 0.204501, 0.205406, 0.212977, 0.49304, 0.204424, 0.204409, 0.40637, 0.204408, 0.204408, 0.434104
1.0465, 2.863, 1.6364, 0.203018, 2.20522, 1.2266, 0.205362, 0.203017, 0.203022, 0.203055, 0.203046, 0.203066, 0.203132, 0.203037, 0.219404, 0.205656, 0.205537, 0.890252, 0.203038, 0.203131, 0.20421, 0.211064, 0.48829, 0.203032, 0.203019, 0.371095, 0.203018, 0.203018, 0.462296
1.05442, 3.85826, 1.62558, 0.201751, 2.42038, 2.23268, 0.204458, 0.20175, 0.201756, 0.201789, 0.201779, 0.201799, 0.201865, 0.20177, 0.218714, 0.204389, 0.20427, 0.88887, 0.201774, 0.201894, 0.203221, 0.209176, 0.477052, 0.201763, 0.201752, 0.341643, 0.201751, 0.201751, 0.489119
1.06234, 1.2715, 1.6119, 0.200616, 1.80873, -0.340395, 0.203805, 0.200615, 0.200621, 0.200654, 0.200644, 0.200665, 0.20073, 0.200636, 0.218098, 0.203254, 0.203136, 0.887555, 0.200644, 0.200802, 0.202501, 0.207356, 0.460035, 0.200627, 0.200617, 0.318015, 0.200616, 0.200616, 0.513217
1.07026, 0.13937, 1.59484, 0.19962, 1.46266, -1.45547, 0.203446, 0.199617, 0.199624, 0.199657, 0.199647, 0.199668, 0.199733, 0.199639, 0.217461, 0.202258, 0.202139, 0.886284, 0.199652, 0.199863, 0.202143, 0.205644, 0.43832, 0.199628, 0.19962, 0.299919, 0.19962, 0.19962, 0.533264
1.07817, 2, 1.57415, 0.198762, 2, 0.425855, 0.203432, 0.198759, 0.198767, 0.1988, 0.19879, 0.19881, 0.198876, 0.198781, 0.216734, 0.2014, 0.201281, 0.885018, 0.198802, 0.199081, 0.202279, 0.204072, 0.413238, 0.198769, 0.198763, 0.286849, 0.198762, 0.198762, 0.548083
1.08609, 4.85338, 1.5499, 0.198042, 2.6179, 3.30348, 0.203821, 0.198038, 0.198046, 0.198079, 0.19807, 0.19809, 0.198156, 0.198061, 0.215874, 0.20068, 0.200561, 0.883705, 0.19809, 0.198459, 0.203104, 0.202663, 0.38623, 0.198048, 0.198042, 0.27817, 0.198042, 0.198042, 0.556748
1.09401, 2.8486, 1.52256, 0.197451, 2.20195, 1.32605, 0.204678, 0.197445, 0.197455, 0.197488, 0.197478, 0.197499, 0.197564, 0.19747, 0.214861, 0.200089, 0.19997, 0.882275, 0.197511, 0.197991, 0.204887, 0.201429, 0.358703, 0.197456, 0.197451, 0.273185, 0.197451, 0.197451, 0.558676
1.10193, 2.29802, 1.49292, 0.196975, 2.07317, 0.805101, 0.206066, 0.196968, 0.196979, 0.197013, 0.197003, 0.197023, 0.197089, 0.196994, 0.213694, 0.199613, 0.199494, 0.88064, 0.19705, 0.197669, 0.207998, 0.200369, 0.331916, 0.196979, 0.196976, 0.271195, 0.196975, 0.196975, 0.553683
1.10984, 1, 1.46215, 0.196596, 1.73205, -0.46215, 0.208047, 0.196588, 0.196601, 0.196634, 0.196624, 0.196644, 0.19671, 0.196615, 0.212388, 0.199234, 0.199115, 0.878697, 0.19669, 0.197476, 0.212925, 0.199469, 0.30688, 0.1966, 0.196597, 0.271533, 0.196596, 0.196596, 0.541996
1.11776, 3.68749, 1.43172, 0.196288, 2.38485, 2.25577, 0.210669, 0.196277, 0.196293, 0.196326, 0.196316, 0.196337, 0.196402, 0.196307, 0.21097, 0.198926, 0.198808, 0.876332, 0.196407, 0.197391, 0.220282, 0.198707, 0.284319, 0.196291, 0.196289, 0.273595, 0.196288, 0.196288, 0.524235
1.12568, 3.99517, 1.40334, 0.19602, 2.4485, 2.59184, 0.213954, 0.196005, 0.196024, 0.196057, 0.196048, 0.196068, 0.196133, 0.196039, 0.209466, 0.198658, 0.198539, 0.873423, 0.196169, 0.197386, 0.230812, 0.198047, 0.264652, 0.196022, 0.19602, 0.276847, 0.19602, 0.19602, 0.501344
1.1336, 2.99519, 1.37882, 0.195751, 2.23499, 1.61637, 0.217887, 0.195733, 0.195756, 0.195789, 0.195779, 0.1958, 0.195865, 0.19577, 0.207901, 0.198389, 0.198271, 0.86985, 0.195942, 0.197424, 0.245362, 0.197447, 0.248016, 0.195753, 0.195752, 0.280833, 0.195751, 0.195751, 0.474507
1.14151, 2.15865, 1.36001, 0.195439, 2.03928, 0.798643, 0.222401, 0.195416, 0.195443, 0.195476, 0.195467, 0.195487, 0.195553, 0.195458, 0.206289, 0.198077, 0.197958, 0.865504, 0.195683, 0.197463, 0.264832, 0.196854, 0.234315, 0.195441, 0.19544, 0.285172, 0.195439, 0.195439, 0.445032
1.14943, 2.66583, 1.3486, 0.195032, 2.16005, 1.31722, 0.227369, 0.195002, 0.195036, 0.195069, 0.19506, 0.19508, 0.195145, 0.195051, 0.204632, 0.19767, 0.197551, 0.860301, 0.195345, 0.197455, 0.290098, 0.196212, 0.223279, 0.195033, 0.195032, 0.289545, 0.195032, 0.195032, 0.414242
1.15735, 3.16107, 1.34602, 0.194474, 2.2718, 1.81505, 0.232596, 0.194437, 0.194478, 0.194511, 0.194502, 0.194522, 0.194588, 0.194493, 0.202916, 0.197112, 0.196993, 0.854191, 0.194877, 0.197344, 0.321902, 0.195459, 0.214524, 0.194475, 0.194475, 0.293697, 0.194474, 0.194474, 0.383369
1.16527, 3.65372, 1.35319, 0.193707, 2.37775, 2.30053, 0.237822, 0.19366, 0.193711, 0.193744, 0.193734, 0.193755, 0.19382, 0.193726, 0.201111, 0.196345, 0.196226, 0.847175, 0.194226, 0.197071, 0.360708, 0.194528, 0.207609, 0.193707, 0.193707, 0.297413, 0.193707, 0.193707, 0.353472
