   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.66457, 4.45033, 5.31815, 4.45733, 2.53975, -0.867819, 4.45733, 0, 4.45734, 4.45734, 4.4608, 4.45742, 5.30602, 4.45733, 4.45733, 4.45733, 4.45733, 4.45733, 4.45733, 4.45733, 4.45733, 4.45733, 4.46586, 4.45733, 4.45733
3.67244, 12.5399, 5.37967, 4.48755, 3.81313, 7.16028, 4.48755, 0, 4.48756, 4.48756, 4.49103, 4.48765, 5.36888, 4.48755, 4.48755, 4.48755, 4.48755, 4.48755, 4.48755, 4.48755, 4.48755, 4.48756, 4.49476, 4.48755, 4.48755
3.68031, 7.11573, 5.43074, 4.51788, 3.01923, 1.68499, 4.51788, 0, 4.51788, 4.51789, 4.52135, 4.51797, 5.4211, 4.51788, 4.51788, 4.51788, 4.51788, 4.51788, 4.51788, 4.51788, 4.51788, 4.51788, 4.52393, 4.51788, 4.51788
3.68818, 6.99021, 5.4705, 4.54829, 2.99837, 1.51972, 4.54829, 0, 4.5483, 4.5483, 4.55177, 4.54839, 5.46184, 4.54829, 4.54829, 4.54829, 4.54829, 4.54829, 4.54829, 4.54829, 4.54829, 4.5483, 4.55336, 4.54829, 4.54829
3.69605, 4.82423, 5.49854, 4.57881, 2.61232, -0.674308, 4.57881, 0, 4.57882, 4.57882, 4.58228, 4.5789, 5.49073, 4.57881, 4.57881, 4.57881, 4.57881, 4.57881, 4.57881, 4.57881, 4.57881, 4.57881, 4.58303, 4.57881, 4.57881
3.70393, 5.99765, 5.51494, 4.60943, 2.82801, 0.482702, 4.60943, 0, 4.60944, 4.60944, 4.6129, 4.60952, 5.50785, 4.60943, 4.60943, 4.60943, 4.60943, 4.60943, 4.60943, 4.60943, 4.60943, 4.60943, 4.61293, 4.60943, 4.60943
3.7118, 3.19981, 5.52022, 4.64014, 2.28031, -2.32041, 4.64014, 0, 4.64015, 4.64015, 4.64362, 4.64024, 5.51374, 4.64014, 4.64014, 4.64014, 4.64014, 4.64014, 4.64014, 4.64014, 4.64014, 4.64015, 4.64304, 4.64014, 4.64014
3.71967, 9.89164, 5.51534, 4.67096, 3.44843, 4.3763, 4.67096, 0, 4.67097, 4.67097, 4.67444, 4.67106, 5.50937, 4.67096, 4.67096, 4.67096, 4.67096, 4.67096, 4.67096, 4.67096, 4.67096, 4.67097, 4.67334, 4.67096, 4.67096
3.72754, 7.12993, 5.50161, 4.70189, 3.02158, 1.62832, 4.70189, 0, 4.70189, 4.7019, 4.70536, 4.70198, 5.49607, 4.70189, 4.70189, 4.70189, 4.70189, 4.70189, 4.70189, 4.70189, 4.70189, 4.70189, 4.70384, 4.70189, 4.70189
3.73541, 9.81227, 5.48064, 4.73292, 3.4369, 4.33162, 4.73292, 0, 4.73292, 4.73293, 4.73639, 4.73301, 5.47547, 4.73292, 4.73292, 4.73292, 4.73292, 4.73292, 4.73292, 4.73292, 4.73292, 4.73292, 4.73451, 4.73292, 4.73292
3.74329, 2.15892, 5.45422, 4.76405, 2.03934, -3.29531, 4.76405, 0, 4.76406, 4.76406, 4.76753, 4.76415, 5.44934, 4.76405, 4.76405, 4.76405, 4.76405, 4.76405, 4.76405, 4.76405, 4.76405, 4.76406, 4.76534, 4.76405, 4.76405
3.75116, 7.94685, 5.42422, 4.7953, 3.15386, 2.52263, 4.7953, 0, 4.79531, 4.79531, 4.79877, 4.79539, 5.41959, 4.7953, 4.7953, 4.7953, 4.7953, 4.7953, 4.7953, 4.7953, 4.7953, 4.7953, 4.79634, 4.7953, 4.7953
3.75903, 8.87974, 5.39249, 4.82665, 3.29844, 3.48725, 4.82665, 0, 4.82666, 4.82666, 4.83013, 4.82675, 5.38806, 4.82665, 4.82665, 4.82665, 4.82665, 4.82665, 4.82665, 4.82665, 4.82665, 4.82665, 4.82749, 4.82665, 4.82665
3.7669, 5.02899, 5.36078, 4.85812, 2.65122, -0.331789, 4.85812, 0, 4.85813, 4.85813, 4.86159, 4.85822, 5.35652, 4.85812, 4.85812, 4.85812, 4.85812, 4.85812, 4.85812, 4.85812, 4.85812, 4.85812, 4.85879, 4.85812, 4.85812
3.77477, 7.05517, 5.33066, 4.8897, 3.00918, 1.72451, 4.8897, 0, 4.88971, 4.88971, 4.89317, 4.8898, 5.32653, 4.8897, 4.8897, 4.8897, 4.8897, 4.8897, 4.8897, 4.8897, 4.8897, 4.8897, 4.89024, 4.8897, 4.8897
3.78264, 6.9014, 5.30346, 4.92139, 2.98352, 1.59794, 4.92139, 0, 4.9214, 4.9214, 4.92486, 4.92149, 5.29945, 4.92139, 4.92139, 4.92139, 4.92139, 4.92139, 4.92139, 4.92139, 4.92139, 4.92139, 4.92182, 4.92139, 4.92139
3.79052, 4.02168, 5.28026, 4.9532, 2.45391, -1.25858, 4.9532, 0, 4.95321, 4.95321, 4.95667, 4.95329, 5.27633, 4.9532, 4.9532, 4.9532, 4.9532, 4.9532, 4.9532, 4.9532, 4.9532, 4.9532, 4.95354, 4.9532, 4.9532
3.79839, 5.96865, 5.26184, 4.98513, 2.82288, 0.706813, 4.98513, 0, 4.98513, 4.98514, 4.9886, 4.98522, 5.25798, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98539, 4.98513, 4.98513
3.80626, 6.95198, 5.24871, 5.01717, 2.99199, 1.70327, 5.01717, 0, 5.01717, 5.01718, 5.02064, 5.01726, 5.24491, 5.01717, 5.01717, 5.01717, 5.01717, 5.01717, 5.01717, 5.01717, 5.01717, 5.01717, 5.01738, 5.01717, 5.01717
3.81413, 1.03841, 5.24115, 5.04932, 1.7431, -4.20273, 5.04932, 0, 5.04933, 5.04934, 5.0528, 5.04942, 5.23739, 5.04932, 5.04932, 5.04932, 5.04932, 5.04932, 5.04932, 5.04932, 5.04932, 5.04933, 5.04949, 5.04932, 5.04932
3.822, 1.97838, 5.2392, 5.0816, 1.99459, -3.26082, 5.0816, 0, 5.08161, 5.08161, 5.08507, 5.0817, 5.23548, 5.0816, 5.0816, 5.0816, 5.0816, 5.0816, 5.0816, 5.0816, 5.0816, 5.0816, 5.08173, 5.0816, 5.0816
3.82988, 1.98321, 5.24273, 5.114, 1.9958, -3.25952, 5.114, 0, 5.114, 5.11401, 5.11747, 5.11409, 5.23904, 5.114, 5.114, 5.114, 5.114, 5.114, 5.114, 5.114, 5.114, 5.114, 5.11409, 5.114, 5.114
3.83775, 1, 5.25149, 5.14651, 1.73205, -4.25149, 5.14651, 0, 5.14651, 5.14652, 5.14998, 5.1466, 5.24783, 5.14651, 5.14651, 5.14651, 5.14651, 5.14651, 5.14651, 5.14651, 5.14651, 5.14651, 5.14658, 5.14651, 5.14651
3.84562, 1.03829, 5.26513, 5.17914, 1.74307, -4.22684, 5.17914, 0, 5.17914, 5.17915, 5.18261, 5.17923, 5.26148, 5.17914, 5.17914, 5.17914, 5.17914, 5.17914, 5.17914, 5.17914, 5.17914, 5.17914, 5.17919, 5.17914, 5.17914
3.85349, 5.96887, 5.28324, 5.21188, 2.82292, 0.68563, 5.21188, 0, 5.21188, 5.21189, 5.21535, 5.21197, 5.2796, 5.21188, 5.21188, 5.21188, 5.21188, 5.21188, 5.21188, 5.21188, 5.21188, 5.21188, 5.21192, 5.21188, 5.21188
3.86137, 3.99755, 5.30539, 5.24473, 2.44899, -1.30784, 5.24473, 0, 5.24474, 5.24474, 5.2482, 5.24483, 5.30177, 5.24473, 5.24473, 5.24473, 5.24473, 5.24473, 5.24473, 5.24473, 5.24473, 5.24473, 5.24476, 5.24473, 5.24473
3.86924, 3.00235, 5.33116, 5.27769, 2.23659, -2.32881, 5.27769, 0, 5.2777, 5.2777, 5.28116, 5.27779, 5.32755, 5.27769, 5.27769, 5.27769, 5.27769, 5.27769, 5.27769, 5.27769, 5.27769, 5.27769, 5.27772, 5.27769, 5.27769
3.87711, 4.99275, 5.36015, 5.31076, 2.64438, -0.367403, 5.31076, 0, 5.31076, 5.31077, 5.31423, 5.31085, 5.35655, 5.31076, 5.31076, 5.31076, 5.31076, 5.31076, 5.31076, 5.31076, 5.31076, 5.31076, 5.31077, 5.31076, 5.31076
3.88498, 1.00019, 5.39198, 5.34392, 1.7321, -4.39179, 5.34392, 0, 5.34392, 5.34393, 5.34739, 5.34401, 5.38837, 5.34392, 5.34392, 5.34392, 5.34392, 5.34392, 5.34392, 5.34392, 5.34392, 5.34392, 5.34393, 5.34392, 5.34392
3.89285, 2.99021, 5.42628, 5.37717, 2.23388, -2.43607, 5.37717, 0, 5.37717, 5.37718, 5.38064, 5.37726, 5.42268, 5.37717, 5.37717, 5.37717, 5.37717, 5.37717, 5.37717, 5.37717, 5.37717, 5.37717, 5.37718, 5.37717, 5.37717
3.90072, 3.99517, 5.46274, 5.4105, 2.4485, -1.46758, 5.4105, 0, 5.41051, 5.41051, 5.41397, 5.41059, 5.45915, 5.4105, 5.4105, 5.4105, 5.4105, 5.4105, 5.4105, 5.4105, 5.4105, 5.4105, 5.41051, 5.4105, 5.4105
3.9086, 2.98544, 5.50105, 5.4439, 2.23281, -2.5156, 5.4439, 0, 5.4439, 5.44391, 5.44737, 5.44399, 5.49745, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439, 5.4439
3.91647, 4.01704, 5.54089, 5.47735, 2.45297, -1.52385, 5.47735, 0, 5.47736, 5.47737, 5.48083, 5.47745, 5.5373, 5.47735, 5.47735, 5.47735, 5.47735, 5.47735, 5.47735, 5.47735, 5.47735, 5.47736, 5.47736, 5.47735, 5.47735
3.92434, 2.98302, 5.58198, 5.51086, 2.23227, -2.59895, 5.51086, 0, 5.51087, 5.51087, 5.51433, 5.51095, 5.57838, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086, 5.51086
3.93221, 3.99529, 5.62399, 5.54439, 2.44853, -1.6287, 5.54439, 0, 5.5444, 5.5444, 5.54786, 5.54449, 5.6204, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439, 5.54439
3.94008, 5.95626, 5.66663, 5.57794, 2.82068, 0.289633, 5.57794, 0, 5.57795, 5.57795, 5.58142, 5.57804, 5.66304, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794, 5.57794
3.94796, 4.05576, 5.70955, 5.61149, 2.46084, -1.65379, 5.61149, 0, 5.6115, 5.6115, 5.61497, 5.61159, 5.70596, 5.61149, 5.61149, 5.61149, 5.61149, 5.61149, 5.61149, 5.61149, 5.61149, 5.6115, 5.61149, 5.61149, 5.61149
3.95583, 1.99765, 5.75242, 5.64503, 1.99941, -3.75477, 5.64503, 0, 5.64504, 5.64504, 5.6485, 5.64513, 5.74883, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503, 5.64503
3.9637, 3.94433, 5.7949, 5.67854, 2.4381, -1.85056, 5.67854, 0, 5.67855, 5.67856, 5.68202, 5.67864, 5.79131, 5.67854, 5.67854, 5.67854, 5.67854, 5.67854, 5.67854, 5.67854, 5.67854, 5.67855, 5.67855, 5.67854, 5.67854
3.97157, 8.96372, 5.83665, 5.71202, 3.31115, 3.12708, 5.71202, 0, 5.71203, 5.71203, 5.71549, 5.71212, 5.83306, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202, 5.71202
3.97944, 3.02187, 5.87735, 5.74544, 2.24095, -2.85549, 5.74544, 0, 5.74545, 5.74545, 5.74892, 5.74554, 5.87376, 5.74544, 5.74544, 5.74544, 5.74544, 5.74544, 5.74544, 5.74544, 5.74544, 5.74545, 5.74544, 5.74544, 5.74544
3.98732, 5.06041, 5.91673, 5.77881, 2.65714, -0.856325, 5.77881, 0, 5.77882, 5.77882, 5.78228, 5.7789, 5.91315, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881, 5.77881
3.99519, 1.99759, 5.95456, 5.81211, 1.9994, -3.95697, 5.81211, 0, 5.81212, 5.81212, 5.81559, 5.81221, 5.95097, 5.81211, 5.81211, 5.81211, 5.81211, 5.81211, 5.81211, 5.81211, 5.81211, 5.81212, 5.81211, 5.81211, 5.81211
4.00306, 3.95892, 5.99064, 5.84535, 2.44109, -2.03172, 5.84535, 0, 5.84536, 5.84536, 5.84882, 5.84544, 5.98705, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535, 5.84535
4.01093, 3.03625, 6.02486, 5.87851, 2.24416, -2.98861, 5.87851, 0, 5.87852, 5.87852, 5.88199, 5.87861, 6.02127, 5.87851, 5.87851, 5.87851, 5.87851, 5.87851, 5.87851, 5.87851, 5.87851, 5.87852, 5.87851, 5.87851, 5.87851
4.0188, 6.91069, 6.05719, 5.91161, 2.98508, 0.853505, 5.91161, 0, 5.91162, 5.91162, 5.91508, 5.91171, 6.0536, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161, 5.91161
4.02668, 6.13039, 6.08766, 5.94465, 2.85138, 0.0427265, 5.94465, 0, 5.94466, 5.94466, 5.94812, 5.94475, 6.08407, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465, 5.94465
4.03455, 3.90347, 6.11637, 5.97763, 2.42971, -2.21291, 5.97763, 0, 5.97764, 5.97765, 5.98111, 5.97773, 6.11279, 5.97763, 5.97763, 5.97763, 5.97763, 5.97763, 5.97763, 5.97763, 5.97763, 5.97764, 5.97763, 5.97763, 5.97763
4.04242, 6.99517, 6.14351, 6.01058, 2.99919, 0.851654, 6.01058, 0, 6.01059, 6.01059, 6.01405, 6.01068, 6.13993, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058, 6.01058
4.05029, 1.99505, 6.16929, 6.04348, 1.99876, -4.17424, 6.04348, 0, 6.04349, 6.0435, 6.04696, 6.04358, 6.1657, 6.04348, 6.04348, 6.04348, 6.04348, 6.04348, 6.04348, 6.04348, 6.04348, 6.04349, 6.04348, 6.04348, 6.04348
4.05816, 4.93977, 6.19397, 6.07638, 2.63434, -1.2542, 6.07638, 0, 6.07638, 6.07639, 6.07985, 6.07647, 6.19038, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638, 6.07638
4.06604, 8.10861, 6.21785, 6.10926, 3.1794, 1.89076, 6.10926, 0, 6.10927, 6.10927, 6.11273, 6.10936, 6.21426, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926, 6.10926
4.07391, 5.8769, 6.24123, 6.14216, 2.80658, -0.36433, 6.14216, 0, 6.14216, 6.14217, 6.14563, 6.14225, 6.23764, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216, 6.14216
4.08178, 4.05551, 6.26439, 6.17508, 2.4608, -2.20888, 6.17508, 0, 6.17508, 6.17509, 6.17855, 6.17517, 6.2608, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508, 6.17508
4.08965, 3.12552, 6.28762, 6.20804, 2.26396, -3.1621, 6.20804, 0, 6.20804, 6.20805, 6.21151, 6.20813, 6.28403, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804, 6.20804
4.09752, 3.7974, 6.31115, 6.24105, 2.40778, -2.51375, 6.24105, 0, 6.24105, 6.24106, 6.24452, 6.24114, 6.30756, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105, 6.24105
4.1054, 6.06259, 6.3352, 6.27412, 2.83947, -0.272614, 6.27412, 0, 6.27413, 6.27413, 6.27759, 6.27422, 6.33161, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412, 6.27412
4.11327, 5.99516, 6.35993, 6.30728, 2.82757, -0.364771, 6.30728, 0, 6.30729, 6.30729, 6.31075, 6.30738, 6.35634, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728, 6.30728
4.12114, 3.92051, 6.38545, 6.34052, 2.43321, -2.46495, 6.34052, 0, 6.34053, 6.34053, 6.34399, 6.34062, 6.38187, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052, 6.34052
4.12901, 0.224349, 6.41185, 6.37386, 1.49143, -6.1875, 6.37386, 0, 6.37387, 6.37387, 6.37733, 6.37396, 6.40826, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386, 6.37386
4.13688, 12.2032, 6.43916, 6.40731, 3.76872, 5.76406, 6.40731, 0, 6.40731, 6.40732, 6.41078, 6.4074, 6.43558, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731, 6.40731
4.14476, 2.63271, 6.46739, 6.44086, 2.15237, -3.83467, 6.44086, 0, 6.44087, 6.44087, 6.44433, 6.44096, 6.4638, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086, 6.44086
4.15263, 2.07968, 6.4965, 6.47453, 2.01982, -4.41682, 6.47453, 0, 6.47454, 6.47455, 6.47801, 6.47463, 6.49291, 6.47453, 6.47453, 6.47453, 6.47453, 6.47453, 6.47453, 6.47453, 6.47453, 6.47454, 6.47453, 6.47453, 6.47453
4.1605, 1.91054, 6.52646, 6.50833, 1.97751, -4.61592, 6.50833, 0, 6.50833, 6.50834, 6.5118, 6.50842, 6.52287, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833, 6.50833
4.16837, 2.906, 6.5572, 6.54225, 2.21495, -3.6512, 6.54225, 0, 6.54226, 6.54226, 6.54572, 6.54234, 6.55361, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225, 6.54225
4.17624, 8.9013, 6.58865, 6.57629, 3.30171, 2.31265, 6.57629, 0, 6.5763, 6.5763, 6.57976, 6.57639, 6.58506, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629, 6.57629
4.18412, 2.1782, 6.62074, 6.61047, 2.04407, -4.44254, 6.61047, 0, 6.61047, 6.61048, 6.61394, 6.61056, 6.61715, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047, 6.61047
4.19199, 4.89875, 6.65339, 6.64477, 2.62655, -1.75464, 6.64477, 0, 6.64478, 6.64478, 6.64825, 6.64487, 6.64981, 6.64477, 6.64477, 6.64477, 6.64477, 6.64477, 6.64477, 6.64477, 6.64477, 6.64478, 6.64477, 6.64477, 6.64477
4.19986, 5.99294, 6.68654, 6.67921, 2.82718, -0.693601, 6.67921, 0, 6.67922, 6.67922, 6.68268, 6.67931, 6.68295, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921, 6.67921
4.20773, 3.99275, 6.72011, 6.71378, 2.44801, -2.72736, 6.71378, 0, 6.71379, 6.71379, 6.71725, 6.71388, 6.71653, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378, 6.71378
4.2156, 4.99258, 6.75406, 6.74848, 2.64435, -1.76148, 6.74848, 0, 6.74849, 6.74849, 6.75195, 6.74858, 6.75047, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848, 6.74848
4.22348, 8.88678, 6.78833, 6.78331, 3.29951, 2.09846, 6.78331, 0, 6.78332, 6.78332, 6.78679, 6.78341, 6.78474, 6.78331, 6.78331, 6.78331, 6.78331, 6.78331, 6.78331, 6.78331, 6.78331, 6.78332, 6.78331, 6.78331, 6.78331
4.23135, 5.09888, 6.82288, 6.81828, 2.66437, -1.72399, 6.81828, 0, 6.81829, 6.81829, 6.82175, 6.81837, 6.81929, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828, 6.81828
4.23922, 7.21463, 6.85767, 6.85338, 3.03556, 0.356959, 6.85338, 0, 6.85338, 6.85339, 6.85685, 6.85347, 6.85408, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338, 6.85338
4.24709, 4.65749, 6.89268, 6.8886, 2.58021, -2.23519, 6.8886, 0, 6.88861, 6.88861, 6.89207, 6.8887, 6.88909, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886, 6.8886
4.25496, 5.22193, 6.92788, 6.92396, 2.68737, -1.70595, 6.92396, 0, 6.92397, 6.92397, 6.92743, 6.92406, 6.92429, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396, 6.92396
4.26284, 7.11338, 6.96326, 6.95944, 3.01884, 0.150127, 6.95944, 0, 6.95945, 6.95945, 6.96292, 6.95954, 6.95967, 6.95944, 6.95944, 6.95944, 6.95944, 6.95944, 6.95944, 6.95944, 6.95944, 6.95945, 6.95944, 6.95944, 6.95944
4.27071, 3.99759, 6.99879, 6.99505, 2.449, -3.0012, 6.99505, 0, 6.99506, 6.99507, 6.99853, 6.99515, 6.9952, 6.99505, 6.99505, 6.99505, 6.99505, 6.99505, 6.99505, 6.99505, 6.99505, 6.99506, 6.99505, 6.99505, 6.99505
4.27858, 6.75167, 7.03448, 7.0308, 2.95832, -0.282819, 7.0308, 0, 7.03081, 7.03081, 7.03427, 7.03089, 7.0309, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308, 7.0308
4.28645, 12.3652, 7.07031, 7.06666, 3.79015, 5.29493, 7.06666, 0, 7.06667, 7.06667, 7.07013, 7.06676, 7.06673, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666, 7.06666
4.29432, 11.4922, 7.10628, 7.10265, 3.67318, 4.38594, 7.10265, 0, 7.10266, 7.10267, 7.10613, 7.10275, 7.1027, 7.10265, 7.10265, 7.10265, 7.10265, 7.10265, 7.10265, 7.10265, 7.10265, 7.10266, 7.10265, 7.10265, 7.10265
4.3022, 6.38126, 7.14239, 7.13877, 2.89504, -0.761128, 7.13877, 0, 7.13878, 7.13878, 7.14224, 7.13887, 7.1388, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877, 7.13877
4.31007, 5.59938, 7.17861, 7.17501, 2.7567, -1.57923, 7.17501, 0, 7.17502, 7.17502, 7.17848, 7.17511, 7.17502, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501, 7.17501
4.31794, 6.12565, 7.21497, 7.21137, 2.85055, -1.08932, 7.21137, 0, 7.21138, 7.21138, 7.21484, 7.21147, 7.21138, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137, 7.21137
4.32581, 6.13025, 7.25145, 7.24786, 2.85136, -1.1212, 7.24786, 0, 7.24786, 7.24787, 7.25133, 7.24795, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786, 7.24786
4.33368, 5.71535, 7.28805, 7.28446, 2.77765, -1.57271, 7.28446, 0, 7.28447, 7.28447, 7.28793, 7.28456, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446, 7.28446
4.34156, 10.5634, 7.32478, 7.32119, 3.54449, 3.2386, 7.32119, 0, 7.3212, 7.3212, 7.32466, 7.32129, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119, 7.32119
4.34943, 9.2726, 7.36163, 7.35804, 3.35747, 1.91097, 7.35804, 0, 7.35804, 7.35805, 7.36151, 7.35814, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804, 7.35804
4.3573, 4.42932, 7.3986, 7.39501, 2.53561, -2.96928, 7.39501, 0, 7.39502, 7.39502, 7.39848, 7.39511, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501, 7.39501
4.36517, 7.69603, 7.4357, 7.4321, 3.11385, 0.260334, 7.4321, 0, 7.43211, 7.43211, 7.43557, 7.43221, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321, 7.4321
4.37304, 6.99058, 7.47292, 7.46932, 2.99843, -0.482335, 7.46932, 0, 7.46932, 7.46933, 7.47279, 7.46942, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932, 7.46932
4.38092, 3.99012, 7.51026, 7.50665, 2.44747, -3.52013, 7.50665, 0, 7.50666, 7.50666, 7.51012, 7.50677, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665, 7.50665
4.38879, 7.14711, 7.54772, 7.54411, 3.02442, -0.40061, 7.54411, 0, 7.54412, 7.54412, 7.54758, 7.54423, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411
4.39666, 4.99294, 7.58531, 7.58169, 2.64442, -2.59238, 7.58169, 0, 7.5817, 7.5817, 7.58516, 7.58182, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169, 7.58169
