   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
19.2924, 1, 0.264266, 0.104832, 1.73205, 0.735734, 0.104832, 0, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104832, 0.104835, 0.104832, 0.264264, 0.104832
19.3003, 0.269708, 0.259826, 0.103945, 1.50655, 0.00988179, 0.103945, 0, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103945, 0.103948, 0.103945, 0.259823, 0.103945
19.3081, 0.730292, 0.255495, 0.103062, 1.65236, 0.474798, 0.103062, 0, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103062, 0.103064, 0.103062, 0.255492, 0.103062
19.316, 0.264998, 0.251299, 0.102213, 1.50499, 0.013699, 0.102213, 0, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102213, 0.102215, 0.102213, 0.251296, 0.102213
19.3239, 0.735002, 0.247202, 0.101367, 1.65378, 0.4878, 0.101367, 0, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.101367, 0.10137, 0.101367, 0.2472, 0.101367
19.3317, 1.52058, 0.243203, 0.100525, 1.87632, 1.27737, 0.100525, 0, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100525, 0.100528, 0.100525, 0.2432, 0.100525
19.3396, 1.73735, 0.23929, 0.0996817, 1.93322, 1.49806, 0.0996817, 0, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996817, 0.0996846, 0.0996817, 0.239287, 0.0996817
19.3475, 0.997401, 0.23544, 0.0988179, 1.7313, 0.761961, 0.0988179, 0, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988179, 0.0988208, 0.0988179, 0.235437, 0.0988179
19.3553, 0.997891, 0.231653, 0.0979355, 1.73144, 0.766238, 0.0979355, 0, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979355, 0.0979384, 0.0979355, 0.23165, 0.0979355
19.3632, 0.997399, 0.22793, 0.0970408, 1.7313, 0.769469, 0.0970408, 0, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970408, 0.0970437, 0.0970408, 0.227927, 0.0970408
19.371, 0.74938, 0.224274, 0.096142, 1.65813, 0.525106, 0.096142, 0, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.096142, 0.0961449, 0.096142, 0.224271, 0.096142
19.3789, 0, 0.220693, 0.0952475, 1.41421, -0.220693, 0.0952475, 0, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952475, 0.0952504, 0.0952475, 0.22069, 0.0952475
19.3868, 0, 0.217283, 0.0944595, 1.41421, -0.217283, 0.0944595, 0, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944595, 0.0944624, 0.0944595, 0.21728, 0.0944595
19.3946, 0, 0.213876, 0.0936123, 1.41421, -0.213876, 0.0936123, 0, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936123, 0.0936152, 0.0936123, 0.213873, 0.0936123
19.4025, 0, 0.210484, 0.0927223, 1.41421, -0.210484, 0.0927223, 0, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927223, 0.0927253, 0.0927223, 0.210481, 0.0927223
19.4104, 0, 0.207129, 0.0918135, 1.41421, -0.207129, 0.0918135, 0, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918135, 0.0918164, 0.0918135, 0.207126, 0.0918135
19.4182, 0, 0.203829, 0.0909091, 1.41421, -0.203829, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909121, 0.0909091, 0.203826, 0.0909091
19.4261, 0, 0.200792, 0.0902171, 1.41421, -0.200792, 0.0902171, 0, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902171, 0.0902201, 0.0902171, 0.200789, 0.0902171
19.4339, 0, 0.197719, 0.0894452, 1.41421, -0.197719, 0.0894452, 0, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894452, 0.0894482, 0.0894452, 0.197716, 0.0894452
19.4418, 0.226462, 0.194636, 0.0886186, 1.49213, 0.0318261, 0.0886186, 0, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886186, 0.0886217, 0.0886186, 0.194633, 0.0886186
19.4497, 0.773538, 0.191568, 0.0877671, 1.66539, 0.58197, 0.0877671, 0, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877671, 0.0877703, 0.0877671, 0.191565, 0.0877671
19.4575, 0, 0.188543, 0.0869197, 1.41421, -0.188543, 0.0869197, 0, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869197, 0.0869229, 0.0869197, 0.188539, 0.0869197
19.4654, 0, 0.185698, 0.086217, 1.41421, -0.185698, 0.086217, 0, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.086217, 0.0862203, 0.086217, 0.185694, 0.086217
19.4733, 1.21705, 0.182828, 0.0854549, 1.79361, 1.03422, 0.0854549, 0, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854549, 0.0854584, 0.0854549, 0.182824, 0.0854549
19.4811, 0.782953, 0.179951, 0.0846536, 1.66822, 0.603003, 0.0846536, 0, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846536, 0.0846572, 0.0846536, 0.179947, 0.0846536
19.489, 2, 0.177085, 0.0838347, 2, 1.82291, 0.0838347, 0, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838347, 0.0838385, 0.0838347, 0.177082, 0.0838347
19.4968, 0, 0.174254, 0.0830199, 1.41421, -0.174254, 0.0830199, 0, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830199, 0.0830239, 0.0830199, 0.17425, 0.0830199
19.5047, 0, 0.171525, 0.0822801, 1.41421, -0.171525, 0.0822801, 0, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822801, 0.0822845, 0.0822801, 0.171521, 0.0822801
19.5126, 0, 0.168778, 0.0814968, 1.41421, -0.168778, 0.0814968, 0, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0814968, 0.0815016, 0.0814968, 0.168773, 0.0814968
19.5204, 0, 0.166029, 0.0806861, 1.41421, -0.166029, 0.0806861, 0, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806861, 0.0806914, 0.0806861, 0.166024, 0.0806861
19.5283, 1, 0.163294, 0.079864, 1.73205, 0.836706, 0.079864, 0, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.079864, 0.07987, 0.079864, 0.163288, 0.079864
19.5362, 0, 0.160586, 0.0790462, 1.41421, -0.160586, 0.0790462, 0, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790462, 0.0790529, 0.0790462, 0.160579, 0.0790462
19.544, 0.195243, 0.15797, 0.0782975, 1.48164, 0.0372732, 0.0782975, 0, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0782975, 0.0783052, 0.0782975, 0.157962, 0.0782975
19.5519, 0.997618, 0.155353, 0.0775257, 1.73136, 0.842265, 0.0775257, 0, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775257, 0.0775346, 0.0775257, 0.155344, 0.0775257
19.5597, 0.997427, 0.152747, 0.0767418, 1.73131, 0.844679, 0.0767418, 0, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767418, 0.0767521, 0.0767418, 0.152737, 0.0767418
19.5676, 0.809713, 0.15016, 0.0759538, 1.67622, 0.659553, 0.0759538, 0, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759538, 0.0759658, 0.0759538, 0.150148, 0.0759538
19.5755, 0, 0.147598, 0.0751699, 1.41421, -0.147598, 0.0751699, 0, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751699, 0.0751839, 0.0751699, 0.147584, 0.0751699
19.5833, 1, 0.145054, 0.07438, 1.73205, 0.854946, 0.07438, 0, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.07438, 0.0743964, 0.07438, 0.145037, 0.07438
19.5912, 0, 0.142521, 0.0735791, 1.41421, -0.142521, 0.0735791, 0, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735791, 0.0735983, 0.0735791, 0.142502, 0.0735791
19.5991, 0, 0.140009, 0.0727749, 1.41421, -0.140009, 0.0727749, 0, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727749, 0.0727974, 0.0727749, 0.139986, 0.0727749
19.6069, 1, 0.137522, 0.0719712, 1.73205, 0.862478, 0.0719712, 0, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719712, 0.0719976, 0.0719712, 0.137495, 0.0719712
19.6148, 0, 0.135065, 0.0711719, 1.41421, -0.135065, 0.0711719, 0, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0711719, 0.0712029, 0.0711719, 0.135034, 0.0711719
19.6226, 0, 0.132641, 0.0703796, 1.41421, -0.132641, 0.0703796, 0, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0703796, 0.0704158, 0.0703796, 0.132605, 0.0703796
19.6305, 1, 0.130244, 0.0695861, 1.73205, 0.869756, 0.0695861, 0, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0695861, 0.0696284, 0.0695861, 0.130202, 0.0695861
19.6384, 0.166088, 0.127882, 0.0687971, 1.47176, 0.0382059, 0.0687971, 0, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0687971, 0.0688465, 0.0687971, 0.127833, 0.0687971
19.6462, 0.833912, 0.125559, 0.0680159, 1.68342, 0.708353, 0.0680159, 0, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680159, 0.0680736, 0.0680159, 0.125501, 0.0680159
19.6541, 0, 0.123257, 0.0672216, 1.41421, -0.123257, 0.0672216, 0, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672216, 0.0672891, 0.0672216, 0.123189, 0.0672216
19.662, 0.159068, 0.120977, 0.0664155, 1.46938, 0.0380911, 0.0664155, 0, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664155, 0.0664946, 0.0664155, 0.120898, 0.0664155
19.6698, 0.840932, 0.118732, 0.0656062, 1.68551, 0.722199, 0.0656062, 0, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656062, 0.0656991, 0.0656062, 0.11864, 0.0656062
19.6777, 1, 0.116528, 0.0647979, 1.73205, 0.883471, 0.0647979, 0, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0647979, 0.0649071, 0.0647979, 0.116419, 0.0647979
19.6855, 0.15171, 0.114363, 0.0639855, 1.46687, 0.0373477, 0.0639855, 0, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0639855, 0.0641146, 0.0639855, 0.114234, 0.0639855
19.6934, 0.84829, 0.112242, 0.0631738, 1.68769, 0.736048, 0.0631738, 0, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.0631738, 0.063327, 0.0631738, 0.112089, 0.0631738
19.7013, 0, 0.110174, 0.0623672, 1.41421, -0.110174, 0.0623672, 0, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0623672, 0.0625502, 0.0623672, 0.109991, 0.0623672
19.7091, 0.144486, 0.108177, 0.0615816, 1.46441, 0.0363085, 0.0615816, 0, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0615816, 0.0618013, 0.0615816, 0.107958, 0.0615816
19.717, 0.855514, 0.106232, 0.0607952, 1.68983, 0.749282, 0.0607952, 0, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0607952, 0.0610605, 0.0607952, 0.105967, 0.0607952
19.7249, 1, 0.104333, 0.0599976, 1.73205, 0.895667, 0.0599976, 0, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.0599976, 0.06032, 0.0599976, 0.10401, 0.0599976
19.7327, 0.137265, 0.102489, 0.0591956, 1.46194, 0.034776, 0.0591956, 0, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0591956, 0.0595896, 0.0591956, 0.102095, 0.0591956
19.7406, 0.862735, 0.100708, 0.0583935, 1.69196, 0.762028, 0.0583935, 0, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0583935, 0.0588773, 0.0583935, 0.100224, 0.0583935
19.7484, 0, 0.0989981, 0.0575941, 1.41421, -0.0989981, 0.0575941, 0, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0575941, 0.0581907, 0.0575941, 0.0984014, 0.0575941
19.7563, 0, 0.0973536, 0.0567863, 1.41421, -0.0973536, 0.0567863, 0, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0567863, 0.0575245, 0.0567863, 0.0966155, 0.0567863
19.7642, 0, 0.095774, 0.0559642, 1.41421, -0.095774, 0.0559642, 0, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0559642, 0.0568793, 0.0559642, 0.0948588, 0.0559642
19.772, 0, 0.0942769, 0.0551381, 1.41421, -0.0942769, 0.0551381, 0, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0551381, 0.0562738, 0.0551381, 0.0931412, 0.0551381
19.7799, 0.122894, 0.0928805, 0.0543181, 1.45702, 0.0300134, 0.0543181, 0, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0543181, 0.0557278, 0.0543181, 0.0914708, 0.0543181
19.7878, 1.87711, 0.0916477, 0.0535576, 1.96904, 1.78546, 0.0535576, 0, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0535576, 0.0553059, 0.0535576, 0.0898994, 0.0535576
19.7956, 0, 0.0905153, 0.0527821, 1.41421, -0.0905153, 0.0527821, 0, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0527821, 0.0549464, 0.0527821, 0.088351, 0.0527821
19.8035, 0, 0.089489, 0.051985, 1.41421, -0.089489, 0.051985, 0, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.051985, 0.0546577, 0.051985, 0.0868162, 0.051985
19.8113, 1.11348, 0.0885974, 0.0511803, 1.76451, 1.02488, 0.0511803, 0, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0511803, 0.0544706, 0.0511803, 0.0853071, 0.0511803
19.8192, 0.886521, 0.0878706, 0.050382, 1.69898, 0.798651, 0.050382, 0, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.050382, 0.0544174, 0.050382, 0.0838353, 0.050382
19.8271, 0, 0.0873367, 0.0496, 1.41421, -0.0873367, 0.0496, 0, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0545289, 0.0496, 0.0824079, 0.0496
19.8349, 0.106046, 0.0869835, 0.0488024, 1.45122, 0.019062, 0.0488024, 0, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0488024, 0.0547953, 0.0488024, 0.0809907, 0.0488024
19.8428, 0.893954, 0.0868286, 0.0479857, 1.70116, 0.807126, 0.0479857, 0, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0479857, 0.0552367, 0.0479857, 0.0795776, 0.0479857
19.8507, 0, 0.0869083, 0.047163, 1.41421, -0.0869083, 0.047163, 0, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.047163, 0.0558921, 0.047163, 0.0781793, 0.047163
19.8585, 0, 0.087259, 0.0463475, 1.41421, -0.087259, 0.0463475, 0, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0463475, 0.0567999, 0.0463475, 0.0768066, 0.0463475
19.8664, 0, 0.0879723, 0.0456057, 1.41421, -0.0879723, 0.0456057, 0, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0456057, 0.0580544, 0.0456057, 0.0755236, 0.0456057
19.8742, 0.0937035, 0.0889788, 0.0448441, 1.44696, 0.00472468, 0.0448441, 0, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0448441, 0.0595883, 0.0448441, 0.0742346, 0.0448441
19.8821, 0.906296, 0.090299, 0.0440593, 1.70479, 0.815997, 0.0440593, 0, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0440593, 0.0614236, 0.0440593, 0.0729346, 0.0440593
19.89, 0, 0.0919715, 0.0432668, 1.41421, -0.0919715, 0.0432668, 0, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0432668, 0.0636013, 0.0432668, 0.071637, 0.0432668
19.8978, 0, 0.0940314, 0.0424787, 1.41421, -0.0940314, 0.0424787, 0, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.0424787, 0.066158, 0.0424787, 0.070352, 0.0424787
19.9057, 0, 0.0964744, 0.0416751, 1.41421, -0.0964744, 0.0416751, 0, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0416751, 0.0690907, 0.0416751, 0.0690588, 0.0416751
19.9136, 0, 0.0993189, 0.0408574, 1.41421, -0.0993189, 0.0408574, 0, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.0408574, 0.072419, 0.0408574, 0.0677573, 0.0408574
19.9214, 1, 0.102523, 0.0399704, 1.73205, 0.897477, 0.0399704, 0, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0399704, 0.0761028, 0.0399704, 0.0663909, 0.0399704
19.9293, 1, 0.106099, 0.039022, 1.73205, 0.893901, 0.039022, 0, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.039022, 0.0801534, 0.039022, 0.0649672, 0.039022
19.9371, 0, 0.11007, 0.0380337, 1.41421, -0.11007, 0.0380337, 0, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.0380337, 0.084597, 0.0380337, 0.0635067, 0.0380337
19.945, 0, 0.114455, 0.0370248, 1.41421, -0.114455, 0.0370248, 0, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0370248, 0.0894517, 0.0370248, 0.0620279, 0.0370248
19.9529, 0, 0.119261, 0.0360129, 1.41421, -0.119261, 0.0360129, 0, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0360129, 0.0947251, 0.0360129, 0.0605484, 0.0360129
19.9607, 1, 0.124426, 0.0349533, 1.73205, 0.875574, 0.0349533, 0, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.0349533, 0.100356, 0.0349533, 0.0590231, 0.0349533
