   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_69.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.4208, 2.03457, 2.04433, 1.95438, 2.00862, -0.00975704, 1.95438, 0, 2.04432, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95438, 1.95439, 1.95438
13.4286, 4.96047, 2.02205, 1.94313, 2.63827, 2.93842, 1.94313, 0, 2.02204, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94314, 1.94313
13.4364, 3.06209, 2.0017, 1.9315, 2.24991, 1.06039, 1.9315, 0, 2.00169, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.9315, 1.93151, 1.9315
13.4441, 2.96283, 1.98328, 1.91991, 2.22774, 0.979541, 1.91991, 0, 1.98327, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91991, 1.91992, 1.91991
13.4519, 5.94052, 1.96889, 1.91085, 2.81789, 3.97163, 1.91085, 0, 1.96887, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91085, 1.91087, 1.91085
13.4597, 1.02503, 1.95447, 1.90067, 1.73926, -0.929438, 1.90067, 0, 1.95444, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90067, 1.90069, 1.90067
13.4675, 1.02007, 1.93979, 1.88947, 1.73784, -0.91972, 1.88947, 0, 1.93976, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88947, 1.88951, 1.88947
13.4753, 1.97509, 1.9251, 1.87778, 1.99376, 0.049989, 1.87778, 0, 1.92505, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87778, 1.87783, 1.87778
13.4831, 2.99765, 1.91069, 1.86613, 2.23554, 1.08695, 1.86613, 0, 1.91062, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86613, 1.86621, 1.86613
13.4909, 1.98216, 1.8992, 1.85732, 1.99553, 0.0829525, 1.85732, 0, 1.8991, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85732, 1.85742, 1.85732
13.4986, 3, 1.88637, 1.8472, 2.23607, 1.11363, 1.8472, 0, 1.88623, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.8472, 1.84733, 1.8472
13.5064, 0.0315985, 1.87225, 1.83588, 1.42534, -1.84065, 1.83588, 0, 1.87207, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83588, 1.83606, 1.83588
13.5142, 4.97646, 1.85747, 1.82398, 2.6413, 3.11899, 1.82398, 0, 1.85723, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82398, 1.82422, 1.82398
13.522, 0.997646, 1.84264, 1.81213, 1.73137, -0.844997, 1.81213, 0, 1.84233, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81213, 1.81244, 1.81213
13.5298, 1.99765, 1.83123, 1.80372, 1.99941, 0.166416, 1.80372, 0, 1.83084, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80372, 1.80411, 1.80372
13.5376, 0.997522, 1.81835, 1.79382, 1.73134, -0.820832, 1.79382, 0, 1.81786, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79382, 1.79383, 1.79382, 1.79382, 1.79431, 1.79382
13.5454, 0.997522, 1.80424, 1.7826, 1.73134, -0.806713, 1.7826, 0, 1.80363, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7826, 1.7832, 1.7826
13.5531, 3.99368, 1.78962, 1.77074, 2.4482, 2.20406, 1.77074, 0, 1.78889, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77074, 1.77147, 1.77074
13.5609, 1.99504, 1.77523, 1.75892, 1.99876, 0.219809, 1.75892, 0, 1.77436, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75979, 1.75892
13.5687, 1.99529, 1.76468, 1.75069, 1.99882, 0.230613, 1.75069, 0, 1.76364, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.75069, 1.7507, 1.75069, 1.75069, 1.75173, 1.75069
13.5765, 2.00644, 1.75279, 1.74088, 2.00161, 0.253654, 1.74088, 0, 1.75159, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74088, 1.74208, 1.74088
13.5843, 3.98389, 1.73973, 1.72963, 2.4462, 2.24416, 1.72963, 0, 1.73836, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.72963, 1.731, 1.72963
13.5921, 1.02726, 1.72624, 1.71769, 1.7399, -0.698977, 1.71769, 0, 1.72469, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71769, 1.71923, 1.71769
13.5999, 1, 1.71304, 1.70578, 1.73205, -0.713042, 1.70578, 0, 1.71133, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70578, 1.70749, 1.70578
13.6076, 2.95812, 1.70398, 1.69778, 2.22668, 1.25414, 1.69778, 0, 1.70211, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69778, 1.69779, 1.69778, 1.69778, 1.69966, 1.69778
13.6154, 1.99553, 1.6935, 1.68816, 1.99888, 0.302033, 1.68816, 0, 1.69148, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.68816, 1.69017, 1.68816
13.6232, 5.99504, 1.68171, 1.67705, 2.82755, 4.31333, 1.67705, 0, 1.67957, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67705, 1.67706, 1.67705, 1.67705, 1.67919, 1.67705
13.631, 3.96691, 1.66935, 1.66524, 2.44273, 2.29757, 1.66524, 0, 1.66711, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66524, 1.66747, 1.66524
13.6388, 1.08439, 1.65714, 1.65346, 1.75624, -0.572752, 1.65346, 0, 1.65484, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65346, 1.65576, 1.65346
13.6466, 4, 1.64889, 1.64556, 2.44949, 2.35111, 1.64556, 0, 1.64656, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64789, 1.64556
13.6543, 2.92912, 1.63906, 1.63602, 2.22016, 1.29006, 1.63602, 0, 1.63673, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63602, 1.63835, 1.63602
13.6621, 2.03321, 1.62777, 1.62498, 2.00829, 0.405441, 1.62498, 0, 1.62548, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62498, 1.62726, 1.62498
13.6699, 1.03767, 1.61578, 1.61321, 1.74289, -0.578106, 1.61321, 0, 1.61356, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61321, 1.61543, 1.61321
13.6777, 3.87212, 1.60384, 1.60148, 2.42325, 2.26828, 1.60148, 0, 1.60172, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60148, 1.60149, 1.60148, 1.60148, 1.6036, 1.60148
13.6855, 3.08302, 1.59592, 1.59377, 2.25456, 1.4871, 1.59377, 0, 1.59393, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59377, 1.59576, 1.59377
13.6933, 2.04486, 1.58635, 1.5844, 2.01118, 0.458505, 1.5844, 0, 1.5845, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.5844, 1.58624, 1.5844
13.7011, 4.95019, 1.57527, 1.57352, 2.63632, 3.37491, 1.57352, 0, 1.57359, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.57352, 1.5752, 1.57352
13.7088, 2.99765, 1.56347, 1.56191, 2.23554, 1.43418, 1.56191, 0, 1.56195, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56191, 1.56342, 1.56191
13.7166, 3.94287, 1.55171, 1.55034, 2.4378, 2.39116, 1.55034, 0, 1.55037, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55034, 1.55168, 1.55034
13.7244, 1.10929, 1.54393, 1.54274, 1.76332, -0.434635, 1.54274, 0, 1.54275, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54274, 1.54391, 1.54274
13.7322, 0.940644, 1.53451, 1.53349, 1.71483, -0.593866, 1.53349, 0, 1.5335, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.53349, 1.5345, 1.53349
13.74, 4.93569, 1.52359, 1.52273, 2.63357, 3.41209, 1.52273, 0, 1.52274, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52273, 1.52359, 1.52273
13.7478, 1.12367, 1.51196, 1.51124, 1.76739, -0.388295, 1.51124, 0, 1.51125, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51124, 1.51196, 1.51124
13.7556, 0.933342, 1.50039, 1.4998, 1.7127, -0.567049, 1.4998, 0, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.4998, 1.50039, 1.4998
13.7633, 0.997513, 1.49282, 1.49235, 1.73133, -0.495311, 1.49235, 0, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49235, 1.49282, 1.49235
13.7711, 3.06914, 1.48365, 1.48326, 2.25148, 1.5855, 1.48326, 0, 1.48327, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48326, 1.48327, 1.48326, 1.48326, 1.48364, 1.48326
13.7789, 0.926146, 1.47298, 1.47268, 1.7106, -0.546832, 1.47268, 0, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47268, 1.47298, 1.47268
13.7867, 0.997522, 1.4616, 1.46137, 1.73134, -0.464077, 1.46137, 0, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.46137, 1.4616, 1.46137
13.7945, 1.91896, 1.45028, 1.4501, 1.97964, 0.468683, 1.4501, 0, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.4501, 1.45027, 1.4501
13.8023, 5.99529, 1.44291, 1.44277, 2.82759, 4.55238, 1.44277, 0, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44277, 1.44291, 1.44277
13.8101, 0.162082, 1.43395, 1.43385, 1.4704, -1.27187, 1.43385, 0, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43385, 1.43395, 1.43385
13.8178, 4.74204, 1.42351, 1.42344, 2.59654, 3.31853, 1.42344, 0, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42344, 1.42351, 1.42344
13.8256, 3.25796, 1.41237, 1.41231, 2.29302, 1.84559, 1.41231, 0, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41231, 1.41237, 1.41231
13.8334, 0, 1.40127, 1.40123, 1.41421, -1.40127, 1.40123, 0, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40123, 1.40127, 1.40123
13.8412, 0, 1.39439, 1.39436, 1.41421, -1.39439, 1.39436, 0, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39436, 1.39439, 1.39436
13.849, 1.90446, 1.38574, 1.38572, 1.97597, 0.518717, 1.38572, 0, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38572, 1.38573, 1.38572, 1.38572, 1.38574, 1.38572
13.8568, 0.095539, 1.37542, 1.37541, 1.4476, -1.27988, 1.37541, 0, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37541, 1.37542, 1.37541
13.8646, 1.79928, 1.36429, 1.36428, 1.94917, 0.434987, 1.36428, 0, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36428, 1.36429, 1.36428, 1.36428, 1.36429, 1.36428
13.8723, 2.09787, 1.35321, 1.3532, 2.02432, 0.744657, 1.3532, 0, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.3532, 1.35321, 1.3532, 1.3532, 1.35321, 1.3532
13.8801, 3.78686, 1.34775, 1.34774, 2.40559, 2.43912, 1.34774, 0, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34774, 1.34775, 1.34774, 1.34774, 1.34775, 1.34774
13.8879, 1.31599, 1.3423, 1.3423, 1.82098, -0.0263146, 1.3423, 0, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423, 1.3423
13.8957, 0, 1.33686, 1.33686, 1.41421, -1.33686, 1.33686, 0, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686, 1.33686
13.9035, 2.88748, 1.33143, 1.33143, 2.21077, 1.55605, 1.33143, 0, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143, 1.33143
13.9113, 0.99777, 1.32583, 1.32582, 1.73141, -0.328056, 1.32582, 0, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32582, 1.32583, 1.32582, 1.32582, 1.32582, 1.32582
13.919, 7.76307, 1.31994, 1.31994, 3.12459, 6.44313, 1.31994, 0, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994, 1.31994
13.9268, 4.11205, 1.31383, 1.31383, 2.47226, 2.79822, 1.31383, 0, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383, 1.31383
13.9346, 2.11757, 1.30672, 1.30671, 2.02918, 0.810851, 1.30671, 0, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30671, 1.30672, 1.30671, 1.30671, 1.30671, 1.30671
13.9424, 2.87299, 1.29867, 1.29867, 2.20748, 1.57432, 1.29867, 0, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867, 1.29867
13.9502, 0.249071, 1.28995, 1.28995, 1.49969, -1.04088, 1.28995, 0, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995, 1.28995
13.958, 1.87076, 1.2808, 1.2808, 1.96742, 0.589957, 1.2808, 0, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808, 1.2808
13.9658, 3.60235, 1.27145, 1.27145, 2.36693, 2.3309, 1.27145, 0, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145
13.9735, 0.52689, 1.26214, 1.26214, 1.58962, -0.735253, 1.26214, 0, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214, 1.26214
13.9813, 1, 1.25625, 1.25625, 1.73205, -0.256253, 1.25625, 0, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625, 1.25625
13.9891, 2.5829, 1.24802, 1.24802, 2.14077, 1.33488, 1.24802, 0, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802, 1.24802
13.9969, 1.4171, 1.23776, 1.23776, 1.84854, 0.179336, 1.23776, 0, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776, 1.23776
14.0047, 0.856258, 1.22652, 1.22652, 1.69005, -0.370265, 1.22652, 0, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652, 1.22652
14.0125, 0.143742, 1.21533, 1.21533, 1.46415, -1.07159, 1.21533, 0, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533, 1.21533
14.0203, 1, 1.21878, 1.21878, 1.73205, -0.21878, 1.21878, 0, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878, 1.21878
14.028, 2.84907, 1.21864, 1.21864, 2.20206, 1.63043, 1.21864, 0, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864, 1.21864
14.0358, 0.150929, 1.21513, 1.21513, 1.4666, -1.0642, 1.21513, 0, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513, 1.21513
14.0436, 1.84411, 1.20995, 1.20995, 1.96064, 0.634166, 1.20995, 0, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995, 1.20995
