   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_103.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.6002, 0, 0.0131726, 0, 1.41421, -0.0131726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2384e-07, 0, 0.0131723, 0, 0
21.608, 0, 0.0128952, 0, 1.41421, -0.0128952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11566e-07, 0, 0.0128949, 0, 0
21.6159, 0, 0.0126253, 0, 1.41421, -0.0126253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00789e-07, 0, 0.012625, 0, 0
21.6238, 0, 0.0123625, 0, 1.41421, -0.0123625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91427e-07, 0, 0.0123622, 0, 0
21.6317, 0, 0.0121069, 0, 1.41421, -0.0121069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83389e-07, 0, 0.0121067, 0, 0
21.6396, 0, 0.0118583, 0, 1.41421, -0.0118583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76567e-07, 0, 0.011858, 0, 0
21.6475, 0, 0.0116164, 0, 1.41421, -0.0116164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7084e-07, 0, 0.0116161, 0, 0
21.6554, 0, 0.011381, 0, 1.41421, -0.011381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6609e-07, 0, 0.0113808, 0, 0
21.6632, 0, 0.0111521, 0, 1.41421, -0.0111521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62199e-07, 0, 0.0111519, 0, 0
21.6711, 0, 0.0109294, 0, 1.41421, -0.0109294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5905e-07, 0, 0.0109291, 0, 0
21.679, 0, 0.0107127, 0, 1.41421, -0.0107127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56535e-07, 0, 0.0107124, 0, 0
21.6869, 0, 0.0105019, 0, 1.41421, -0.0105019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54556e-07, 0, 0.0105016, 0, 0
21.6948, 0, 0.0102967, 0, 1.41421, -0.0102967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53022e-07, 0, 0.0102964, 0, 0
21.7027, 1, 0.010097, 0, 1.73205, 0.989903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51855e-07, 0, 0.0100968, 0, 0
21.7106, 0, 0.00990275, 0, 1.41421, -0.00990275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50985e-07, 0, 0.0099025, 0, 0
21.7184, 0, 0.00971361, 0, 1.41421, -0.00971361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50355e-07, 0, 0.00971336, 0, 0
21.7263, 0, 0.0095295, 0, 1.41421, -0.0095295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49914e-07, 0, 0.00952925, 0, 0
21.7342, 1, 0.0093503, 0, 1.73205, 0.99065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49622e-07, 0, 0.00935005, 0, 0
21.7421, 0, 0.00917573, 0, 1.41421, -0.00917573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49445e-07, 0, 0.00917548, 0, 0
21.75, 0, 0.0090058, 0, 1.41421, -0.0090058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49357e-07, 0, 0.00900555, 0, 0
21.7579, 0, 0.0088403, 0, 1.41421, -0.0088403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49335e-07, 0, 0.00884005, 0, 0
21.7658, 0, 0.008679, 0, 1.41421, -0.008679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49364e-07, 0, 0.00867875, 0, 0
21.7736, 0, 0.00852192, 0, 1.41421, -0.00852192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49429e-07, 0, 0.00852167, 0, 0
21.7815, 0, 0.00836884, 0, 1.41421, -0.00836884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49522e-07, 0, 0.00836859, 0, 0
21.7894, 0, 0.00821958, 0, 1.41421, -0.00821958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49635e-07, 0, 0.00821933, 0, 0
21.7973, 0, 0.00807415, 0, 1.41421, -0.00807415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49762e-07, 0, 0.0080739, 0, 0
21.8052, 0, 0.00793237, 0, 1.41421, -0.00793237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49899e-07, 0, 0.00793212, 0, 0
21.8131, 0, 0.00779403, 0, 1.41421, -0.00779403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50044e-07, 0, 0.00779378, 0, 0
21.821, 0.515369, 0.00765918, 0, 1.58599, 0.50771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50193e-07, 0, 0.00765893, 0, 0
21.8288, 0.484631, 0.0075276, 0, 1.57627, 0.477103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50346e-07, 0, 0.00752735, 0, 0
21.8367, 0, 0.00739921, 0, 1.41421, -0.00739921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50501e-07, 0, 0.00739896, 0, 0
21.8446, 0, 0.00727395, 0, 1.41421, -0.00727395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50658e-07, 0, 0.0072737, 0, 0
21.8525, 0, 0.00715166, 0, 1.41421, -0.00715166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50816e-07, 0, 0.00715141, 0, 0
21.8604, 0, 0.00703228, 0, 1.41421, -0.00703228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50975e-07, 0, 0.00703202, 0, 0
21.8683, 0, 0.00691572, 0, 1.41421, -0.00691572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51134e-07, 0, 0.00691547, 0, 0
21.8762, 0, 0.00680186, 0, 1.41421, -0.00680186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51294e-07, 0, 0.00680161, 0, 0
21.884, 0, 0.00669062, 0, 1.41421, -0.00669062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51455e-07, 0, 0.00669037, 0, 0
21.8919, 0, 0.00658196, 0, 1.41421, -0.00658196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51615e-07, 0, 0.0065817, 0, 0
21.8998, 0, 0.00647571, 0, 1.41421, -0.00647571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51776e-07, 0, 0.00647546, 0, 0
21.9077, 0, 0.00637183, 0, 1.41421, -0.00637183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51936e-07, 0, 0.00637158, 0, 0
21.9156, 0, 0.00627026, 0, 1.41421, -0.00627026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52097e-07, 0, 0.00627, 0, 0
21.9235, 0, 0.00617083, 0, 1.41421, -0.00617083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52258e-07, 0, 0.00617058, 0, 0
21.9314, 0.481665, 0.00607349, 0, 1.57533, 0.475592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52419e-07, 0, 0.00607324, 0, 0
21.9392, 0.518335, 0.00597817, 0, 1.58693, 0.512357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5258e-07, 0, 0.00597792, 0, 0
21.9471, 0, 0.0058847, 0, 1.41421, -0.0058847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52742e-07, 0, 0.00588445, 0, 0
21.955, 0, 0.00579299, 0, 1.41421, -0.00579299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52903e-07, 0, 0.00579274, 0, 0
21.9629, 0, 0.00570294, 0, 1.41421, -0.00570294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53064e-07, 0, 0.00570269, 0, 0
21.9708, 0, 0.00561436, 0, 1.41421, -0.00561436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53225e-07, 0, 0.00561411, 0, 0
21.9787, 0.46703, 0.00552713, 0, 1.57068, 0.461503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53386e-07, 0, 0.00552688, 0, 0
21.9866, 0.53297, 0.0054411, 0, 1.59153, 0.527529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53547e-07, 0, 0.00544084, 0, 0
21.9944, 0, 0.00535603, 0, 1.41421, -0.00535603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53707e-07, 0, 0.00535578, 0, 0
22.0023, 0, 0.00527176, 0, 1.41421, -0.00527176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53867e-07, 0, 0.0052715, 0, 0
22.0102, 0, 0.00518807, 0, 1.41421, -0.00518807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54027e-07, 0, 0.00518781, 0, 0
22.0181, 0, 0.00510469, 0, 1.41421, -0.00510469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54186e-07, 0, 0.00510444, 0, 0
22.026, 0, 0.0050214, 0, 1.41421, -0.0050214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54345e-07, 0, 0.00502114, 0, 0
22.0339, 0, 0.00493795, 0, 1.41421, -0.00493795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54503e-07, 0, 0.0049377, 0, 0
22.0418, 0, 0.00485402, 0, 1.41421, -0.00485402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5466e-07, 0, 0.00485377, 0, 0
22.0496, 0, 0.00476943, 0, 1.41421, -0.00476943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54815e-07, 0, 0.00476917, 0, 0
22.0575, 0, 0.00468387, 0, 1.41421, -0.00468387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5497e-07, 0, 0.00468362, 0, 0
22.0654, 0, 0.00459708, 0, 1.41421, -0.00459708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55123e-07, 0, 0.00459682, 0, 0
22.0733, 0, 0.00450891, 0, 1.41421, -0.00450891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55275e-07, 0, 0.00450866, 0, 0
22.0812, 0, 0.00441914, 0, 1.41421, -0.00441914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55426e-07, 0, 0.00441888, 0, 0
22.0891, 0, 0.00432764, 0, 1.41421, -0.00432764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55575e-07, 0, 0.00432739, 0, 0
22.097, 0, 0.00423438, 0, 1.41421, -0.00423438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55722e-07, 0, 0.00423412, 0, 0
22.1048, 0, 0.00413929, 0, 1.41421, -0.00413929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55868e-07, 0, 0.00413903, 0, 0
22.1127, 0, 0.00404244, 0, 1.41421, -0.00404244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56012e-07, 0, 0.00404219, 0, 0
22.1206, 0, 0.003944, 0, 1.41421, -0.003944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56154e-07, 0, 0.00394375, 0, 0
22.1285, 0, 0.00384412, 0, 1.41421, -0.00384412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56295e-07, 0, 0.00384387, 0, 0
22.1364, 1, 0.0037431, 0, 1.73205, 0.996257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56435e-07, 0, 0.00374285, 0, 0
22.1443, 0, 0.00364131, 0, 1.41421, -0.00364131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56574e-07, 0, 0.00364105, 0, 0
22.1522, 0.414272, 0.0035391, 0, 1.55379, 0.410732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56711e-07, 0, 0.00353884, 0, 0
22.16, 0.585728, 0.00343695, 0, 1.60802, 0.582292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56849e-07, 0, 0.00343669, 0, 0
22.1679, 0, 0.00333537, 0, 1.41421, -0.00333537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56986e-07, 0, 0.00333511, 0, 0
22.1758, 0, 0.00323482, 0, 1.41421, -0.00323482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57123e-07, 0, 0.00323456, 0, 0
22.1837, 0, 0.00313583, 0, 1.41421, -0.00313583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57261e-07, 0, 0.00313557, 0, 0
22.1916, 0, 0.00303892, 0, 1.41421, -0.00303892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57402e-07, 0, 0.00303867, 0, 0
22.1995, 0.399603, 0.00294453, 0, 1.54907, 0.396659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57546e-07, 0, 0.00294427, 0, 0
22.2074, 0.600397, 0.00285309, 0, 1.61257, 0.597544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57697e-07, 0, 0.00285283, 0, 0
22.2152, 0, 0.00276501, 0, 1.41421, -0.00276501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57862e-07, 0, 0.00276475, 0, 0
22.2231, 0, 0.00268054, 0, 1.41421, -0.00268054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58051e-07, 0, 0.00268028, 0, 0
22.231, 0, 0.00259994, 0, 1.41421, -0.00259994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5828e-07, 0, 0.00259968, 0, 0
22.2389, 0, 0.0025234, 0, 1.41421, -0.0025234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58589e-07, 0, 0.00252314, 0, 0
22.2468, 0, 0.00245095, 0, 1.41421, -0.00245095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59069e-07, 0, 0.00245069, 0, 0
22.2547, 0, 0.00238263, 0, 1.41421, -0.00238263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60327e-07, 0, 0.00238237, 0, 0
22.2626, 0, 0.0023184, 0, 1.41421, -0.0023184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6199e-07, 0, 0.00231814, 0, 0
22.2704, 0, 0.00225811, 0, 1.41421, -0.00225811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64685e-07, 0, 0.00225785, 0, 0
22.2783, 0, 0.00220162, 0, 1.41421, -0.00220162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69924e-07, 0, 0.00220135, 0, 0
22.2862, 0, 0.00214873, 0, 1.41421, -0.00214873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7822e-07, 0, 0.00214845, 0, 0
22.2941, 0, 0.00209917, 0, 1.41421, -0.00209917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91561e-07, 0, 0.00209888, 0, 0
22.302, 0, 0.0020527, 0, 1.41421, -0.0020527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13404e-07, 0, 0.00205239, 0, 0
22.3099, 0, 0.00200907, 0, 1.41421, -0.00200907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48965e-07, 0, 0.00200873, 0, 0
22.3178, 0, 0.00196803, 0, 1.41421, -0.00196803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06369e-07, 0, 0.00196762, 0, 0
22.3257, 0, 0.00192928, 0, 1.41421, -0.00192928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98263e-07, 0, 0.00192879, 0, 0
22.3335, 0.358453, 0.00189262, 0, 1.53573, 0.356561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.43969e-07, 0, 0.00189198, 0, 0
22.3414, 0.641547, 0.00185784, 0, 1.62528, 0.639689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72828e-07, 0, 0.00185697, 0, 0
22.3493, 0, 0.00182475, 0, 1.41421, -0.00182475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22873e-06, 0, 0.00182353, 0, 0
22.3572, 0, 0.00179322, 0, 1.41421, -0.00179322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77712e-06, 0, 0.00179144, 0, 0
22.3651, 0, 0.00176316, 0, 1.41421, -0.00176316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61363e-06, 0, 0.00176054, 0, 0
22.373, 0, 0.00173455, 0, 1.41421, -0.00173455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87667e-06, 0, 0.00173067, 0, 0
22.3809, 0, 0.00170742, 0, 1.41421, -0.00170742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76573e-06, 0, 0.00170166, 0, 0
22.3887, 0, 0.00168194, 0, 1.41421, -0.00168194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56224e-06, 0, 0.00167338, 0, 0
22.3966, 0, 0.00165838, 0, 1.41421, -0.00165838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26593e-05, 0, 0.00164572, 0, 0
22.4045, 0, 0.00163716, 0, 1.41421, -0.00163716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86039e-05, 0, 0.00161856, 0, 0
22.4124, 0, 0.00161892, 0, 1.41421, -0.00161892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71396e-05, 0, 0.00159178, 0, 0
22.4203, 0, 0.00160456, 0, 1.41421, -0.00160456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92667e-05, 0, 0.00156529, 0, 0
22.4282, 0, 0.00159529, 0, 1.41421, -0.00159529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63275e-05, 0, 0.00153897, 0, 0
22.4361, 0, 0.00159278, 0, 1.41421, -0.00159278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00754e-05, 0, 0.0015127, 0, 0
22.4439, 0, 0.00159917, 0, 1.41421, -0.00159917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000112778, 0, 0.00148639, 0, 0
22.4518, 0, 0.00161725, 0, 1.41421, -0.00161725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000157359, 0, 0.00145989, 0, 0
22.4597, 0, 0.00165056, 0, 1.41421, -0.00165056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000217482, 0, 0.00143308, 0, 0
22.4676, 0, 0.00170352, 0, 1.41421, -0.00170352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000297678, 0, 0.00140584, 0, 0
22.4755, 0, 0.00178156, 0, 1.41421, -0.00178156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000403556, 0, 0.001378, 0, 0
22.4834, 0, 0.00189125, 5.06678e-35, 1.41421, -0.00189125, 5.06678e-35, 0, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 5.06678e-35, 0.000541802, 5.06678e-35, 0.00134944, 5.06678e-35, 5.06678e-35
22.4913, 0, 0.00204032, 1.90622e-34, 1.41421, -0.00204032, 1.90622e-34, 0, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 1.90622e-34, 0.000720298, 1.90622e-34, 0.00132002, 1.90622e-34, 1.90622e-34
22.4991, 0, 0.00223794, 3.93072e-34, 1.41421, -0.00223794, 3.93072e-34, 0, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 3.93072e-34, 0.000948348, 3.93072e-34, 0.00128959, 3.93072e-34, 3.93072e-34
22.507, 0, 0.00249445, 6.39276e-34, 1.41421, -0.00249445, 6.39276e-34, 0, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 6.39276e-34, 0.00123642, 6.39276e-34, 0.00125803, 6.39276e-34, 6.39276e-34
22.5149, 0, 0.00282137, 9.12593e-34, 1.41421, -0.00282137, 9.12593e-34, 0, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 9.12593e-34, 0.00159614, 9.12593e-34, 0.00122523, 9.12593e-34, 9.12593e-34
22.5228, 1, 0.00323156, 1.20182e-33, 1.73205, 0.996768, 1.20182e-33, 0, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 1.20182e-33, 0.00204047, 1.20182e-33, 0.00119109, 1.20182e-33, 1.20182e-33
