   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_77.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.585348, 0, 3.85991e-07, 6.04796e-10, 1.41421, -3.85991e-07, 6.18477e-10, 6.04796e-10, 6.04896e-10, 6.05011e-10, 6.05724e-10, 6.09451e-10, 6.05714e-10, 6.06257e-10, 6.54906e-10, 6.32504e-10, 6.35548e-10, 7.60938e-09, 6.10896e-10, 6.04935e-10, 6.33686e-10, 8.60633e-10, 6.04803e-10, 3.78475e-07, 6.04796e-10, 6.04796e-10, 6.95426e-10
0.593273, 0, 5.96976e-07, 2.5732e-09, 1.41421, -5.96976e-07, 2.61956e-09, 2.5732e-09, 2.57353e-09, 2.57393e-09, 2.57634e-09, 2.58897e-09, 2.57631e-09, 2.57815e-09, 2.73881e-09, 2.6671e-09, 2.67742e-09, 2.63129e-08, 2.59387e-09, 2.57367e-09, 2.62592e-09, 3.0526e-09, 2.57322e-09, 5.71938e-07, 2.5732e-09, 2.5732e-09, 2.88035e-09
0.601197, 0, 9.34174e-07, 8.69982e-09, 1.41421, -9.34174e-07, 8.84381e-09, 8.69982e-09, 8.70087e-09, 8.70209e-09, 8.70959e-09, 8.74881e-09, 8.70948e-09, 8.7152e-09, 9.20594e-09, 8.99143e-09, 9.02346e-09, 8.2418e-08, 8.76402e-09, 8.70129e-09, 8.79489e-09, 9.5943e-09, 8.69989e-09, 8.57094e-07, 8.69982e-09, 8.69982e-09, 9.65363e-09
0.609122, 0, 1.50331e-06, 2.69697e-08, 1.41421, -1.50331e-06, 2.7393e-08, 2.69697e-08, 2.69728e-08, 2.69764e-08, 2.69985e-08, 2.71137e-08, 2.69981e-08, 2.70149e-08, 2.84383e-08, 2.78269e-08, 2.79211e-08, 2.4366e-07, 2.71584e-08, 2.6974e-08, 2.7139e-08, 2.86274e-08, 2.69699e-08, 1.27784e-06, 2.69697e-08, 2.69697e-08, 2.97734e-08
0.617047, 0, 2.53725e-06, 7.91667e-08, 1.41421, -2.53725e-06, 8.03554e-08, 7.91667e-08, 7.91753e-08, 7.91854e-08, 7.92473e-08, 7.95711e-08, 7.92464e-08, 7.92936e-08, 8.3244e-08, 8.15741e-08, 8.18385e-08, 6.87763e-07, 7.96967e-08, 7.91788e-08, 7.94644e-08, 8.22116e-08, 7.91673e-08, 1.90583e-06, 7.91667e-08, 7.91667e-08, 8.7041e-08
0.624971, 0, 4.5647e-06, 2.22063e-07, 1.41421, -4.5647e-06, 2.25262e-07, 2.22063e-07, 2.22086e-07, 2.22113e-07, 2.2228e-07, 2.23151e-07, 2.22278e-07, 2.22404e-07, 2.33094e-07, 2.28543e-07, 2.29254e-07, 1.86017e-06, 2.23489e-07, 2.22095e-07, 2.2258e-07, 2.27602e-07, 2.22064e-07, 2.86804e-06, 2.22063e-07, 2.22063e-07, 2.43258e-07
0.632896, 0, 8.78448e-06, 5.9699e-07, 1.41421, -8.78448e-06, 6.05253e-07, 5.9699e-07, 5.9705e-07, 5.9712e-07, 5.97551e-07, 5.99801e-07, 5.97545e-07, 5.97872e-07, 6.25494e-07, 6.13724e-07, 6.15562e-07, 4.82738e-06, 6.00674e-07, 5.97074e-07, 5.97877e-07, 6.06937e-07, 5.96994e-07, 4.40767e-06, 5.9699e-07, 5.9699e-07, 6.51725e-07
0.640821, 0, 1.78598e-05, 1.53988e-06, 1.41421, -1.78598e-05, 1.56036e-06, 1.53988e-06, 1.54003e-06, 1.5402e-06, 1.54127e-06, 1.54685e-06, 1.54126e-06, 1.54207e-06, 1.61277e-06, 1.58137e-06, 1.58592e-06, 1.20273e-05, 1.54901e-06, 1.54009e-06, 1.54138e-06, 1.55751e-06, 1.53989e-06, 7.015e-06, 1.53988e-06, 1.53988e-06, 1.67557e-06
0.648745, 0, 3.75081e-05, 3.81302e-06, 1.41421, -3.75081e-05, 3.86178e-06, 3.81302e-06, 3.81337e-06, 3.81378e-06, 3.81632e-06, 3.82961e-06, 3.81629e-06, 3.81822e-06, 3.99101e-06, 3.91177e-06, 3.92262e-06, 2.87796e-05, 3.83476e-06, 3.81351e-06, 3.81553e-06, 3.84384e-06, 3.81304e-06, 1.16983e-05, 3.81302e-06, 3.81302e-06, 4.13605e-06
0.65667, 0, 7.95335e-05, 9.06701e-06, 1.41421, -7.95335e-05, 9.17852e-06, 9.06701e-06, 9.06782e-06, 9.06877e-06, 9.07458e-06, 9.10495e-06, 9.07449e-06, 9.07892e-06, 9.48609e-06, 9.29285e-06, 9.31766e-06, 6.61605e-05, 9.11673e-06, 9.06814e-06, 9.07119e-06, 9.12018e-06, 9.06707e-06, 2.05186e-05, 9.06701e-06, 9.06701e-06, 9.80572e-06
0.664594, 0, 0.000167269, 2.07107e-05, 1.41421, -0.000167269, 2.09557e-05, 2.07107e-05, 2.07125e-05, 2.07146e-05, 2.07273e-05, 2.07941e-05, 2.07271e-05, 2.07369e-05, 2.16666e-05, 2.12069e-05, 2.12615e-05, 0.000146161, 2.082e-05, 2.07132e-05, 2.07176e-05, 2.08012e-05, 2.07108e-05, 3.75908e-05, 2.07107e-05, 2.07107e-05, 2.23339e-05
0.672519, 0, 0.000344778, 4.54555e-05, 1.41421, -0.000344778, 4.5973e-05, 4.54555e-05, 4.54593e-05, 4.54637e-05, 4.54906e-05, 4.56316e-05, 4.54903e-05, 4.55108e-05, 4.75734e-05, 4.65035e-05, 4.66187e-05, 0.000310391, 4.56863e-05, 4.54608e-05, 4.54667e-05, 4.56078e-05, 4.54558e-05, 7.08557e-05, 4.54555e-05, 4.54555e-05, 4.88834e-05
0.680444, 0, 0.000691431, 9.58892e-05, 1.41421, -0.000691431, 9.69399e-05, 9.58892e-05, 9.58969e-05, 9.59057e-05, 9.59605e-05, 9.62467e-05, 9.59597e-05, 9.60014e-05, 0.000100466, 9.80171e-05, 9.82509e-05, 0.00063383, 9.63577e-05, 9.58999e-05, 9.59072e-05, 9.61428e-05, 9.58897e-05, 0.000135027, 9.58892e-05, 9.58892e-05, 0.000102849
0.688368, 0, 0.00134338, 0.00019448, 1.41421, -0.00134338, 0.000196531, 0.00019448, 0.000194495, 0.000194512, 0.000194619, 0.000195178, 0.000194617, 0.000194699, 0.000204149, 0.000198635, 0.000199091, 0.00124498, 0.000195394, 0.0001945, 0.000194508, 0.000194898, 0.000194481, 0.000256171, 0.00019448, 0.00019448, 0.000208072
0.696293, 0, 0.00252275, 0.000379356, 1.41421, -0.00252275, 0.000383211, 0.000379356, 0.000379384, 0.000379416, 0.000379617, 0.000380667, 0.000379614, 0.000379767, 0.000399372, 0.000387163, 0.000388021, 0.00235307, 0.000381075, 0.000379395, 0.000379402, 0.000380041, 0.000379358, 0.000478336, 0.000379356, 0.000379356, 0.000404893
0.704218, 0, 0.00457371, 0.000711946, 1.41421, -0.00457371, 0.000718917, 0.000711946, 0.000711996, 0.000712055, 0.000712418, 0.000714317, 0.000712413, 0.00071269, 0.000752605, 0.000726064, 0.000727615, 0.00428116, 0.000715054, 0.000712016, 0.000712018, 0.000713061, 0.000711949, 0.00087231, 0.000711946, 0.000711946, 0.000758126
0.712142, 0, 0.00800144, 0.001286, 1.41421, -0.00800144, 0.00129814, 0.001286, 0.00128608, 0.00128619, 0.00128682, 0.00129013, 0.00128681, 0.00128729, 0.00136711, 0.00131058, 0.00131328, 0.00750106, 0.00129141, 0.00128612, 0.00128611, 0.0012878, 0.001286, 0.00154603, 0.001286, 0.001286, 0.00136641
0.720067, 0, 0.013507, 0.00223673, 1.41421, -0.013507, 0.0022571, 0.00223673, 0.00223688, 0.00223705, 0.00223812, 0.00224366, 0.0022381, 0.00223891, 0.00239565, 0.00227797, 0.00228251, 0.0126626, 0.00224581, 0.00223694, 0.00223691, 0.00223964, 0.00223674, 0.00265529, 0.00223673, 0.00223673, 0.00237163
0.727992, 0, 0.0220068, 0.00374781, 1.41421, -0.0220068, 0.00378074, 0.00374781, 0.00374805, 0.00374833, 0.00375005, 0.00375902, 0.00375002, 0.00375133, 0.00405327, 0.0038145, 0.00382182, 0.0206056, 0.00376249, 0.00374815, 0.00374809, 0.00375246, 0.00374783, 0.00441202, 0.00374781, 0.00374781, 0.00396593
0.735916, 1, 0.0346231, 0.00605276, 1.73205, 0.965377, 0.0061041, 0.00605276, 0.00605313, 0.00605357, 0.00605624, 0.00607023, 0.0060562, 0.00605824, 0.0066279, 0.00615674, 0.00616817, 0.0323409, 0.00607565, 0.00605328, 0.00605318, 0.0060601, 0.00605278, 0.00708666, 0.00605276, 0.00605276, 0.00639289
0.743841, 0, 0.0526344, 0.00942746, 1.41421, -0.0526344, 0.00950473, 0.00942746, 0.00942802, 0.00942868, 0.0094327, 0.00945375, 0.00943265, 0.00943571, 0.0104861, 0.00958395, 0.00960115, 0.0489893, 0.00946191, 0.00942825, 0.0094281, 0.00943893, 0.0094275, 0.0110005, 0.00942746, 0.00942746, 0.00993934
0.751766, 0, 0.0773791, 0.0141705, 1.41421, -0.0773791, 0.0142828, 0.0141705, 0.0141713, 0.0141723, 0.0141781, 0.0142087, 0.014178, 0.0141825, 0.0160713, 0.0143979, 0.0144229, 0.0716703, 0.0142206, 0.0141716, 0.0141715, 0.0141881, 0.0141706, 0.0165046, 0.0141705, 0.0141705, 0.0149145
0.75969, 0.952231, 0.110113, 0.0205701, 1.71821, 0.842118, 0.0207279, 0.0205701, 0.0205713, 0.0205726, 0.0205808, 0.0206238, 0.0205807, 0.020587, 0.0238915, 0.0208896, 0.0209247, 0.101346, 0.0206405, 0.0205717, 0.0205716, 0.0205966, 0.0205702, 0.0239436, 0.0205701, 0.0205701, 0.0216152
0.767615, 0.997592, 0.151846, 0.0288607, 1.73136, 0.845746, 0.0290751, 0.0288607, 0.0288622, 0.028864, 0.0288752, 0.0289336, 0.0288751, 0.0288836, 0.0344977, 0.0292949, 0.0293426, 0.138641, 0.0289563, 0.0288629, 0.0288628, 0.0288997, 0.0288608, 0.0336089, 0.0288607, 0.0288607, 0.0302811
0.77554, 0.050177, 0.203168, 0.0391737, 1.43184, -0.152992, 0.0394559, 0.0391737, 0.0391758, 0.0391781, 0.0391928, 0.0392697, 0.0391926, 0.0392038, 0.0484496, 0.0397453, 0.039808, 0.183665, 0.0392995, 0.0391766, 0.0391768, 0.0392295, 0.0391738, 0.0456853, 0.0391737, 0.0391737, 0.0410432
0.783464, 0, 0.264124, 0.0514932, 1.41421, -0.264124, 0.0518534, 0.0514932, 0.0514959, 0.0514989, 0.0515177, 0.0516158, 0.0515174, 0.0515317, 0.0662701, 0.0522226, 0.0523027, 0.235884, 0.0516538, 0.0514969, 0.0514977, 0.0515709, 0.0514934, 0.0602068, 0.0514932, 0.0514932, 0.0538791
0.791389, 0, 0.334137, 0.0656272, 1.41421, -0.334137, 0.0660734, 0.0656272, 0.0656304, 0.0656342, 0.0656574, 0.065779, 0.0656571, 0.0656748, 0.0883892, 0.0665308, 0.0666301, 0.294076, 0.0658261, 0.0656317, 0.0656335, 0.0657319, 0.0656274, 0.0770326, 0.0656272, 0.0656272, 0.0685832
0.799313, 1, 0.412029, 0.0812025, 1.73205, 0.587971, 0.08174, 0.0812025, 0.0812064, 0.0812109, 0.0812389, 0.0813853, 0.0812386, 0.0812599, 0.115074, 0.082291, 0.0824106, 0.35639, 0.0814421, 0.081208, 0.0812113, 0.0813393, 0.0812028, 0.0958586, 0.0812025, 0.0812025, 0.0847635
0.807238, 0.937764, 0.496109, 0.0976899, 1.71399, 0.441656, 0.0983204, 0.0976899, 0.0976944, 0.0976998, 0.0977326, 0.0979044, 0.0977322, 0.0977572, 0.146346, 0.0989668, 0.0991071, 0.420516, 0.0979709, 0.0976963, 0.0977018, 0.0978626, 0.0976902, 0.11627, 0.0976899, 0.0976899, 0.101868
0.815163, 0.0622357, 0.584338, 0.114457, 1.43605, -0.522103, 0.115179, 0.114457, 0.114463, 0.114469, 0.114506, 0.114703, 0.114506, 0.114534, 0.181893, 0.115919, 0.11608, 0.483942, 0.114779, 0.114465, 0.114473, 0.114668, 0.114458, 0.137839, 0.114457, 0.114457, 0.11924
0.823087, 0, 0.674522, 0.130842, 1.41421, -0.674522, 0.131649, 0.130842, 0.130848, 0.130855, 0.130897, 0.131116, 0.130896, 0.130928, 0.220978, 0.132477, 0.132657, 0.544243, 0.131201, 0.13085, 0.130862, 0.13109, 0.130842, 0.160249, 0.130842, 0.130842, 0.136196
0.831012, 1, 0.764508, 0.146227, 1.73205, 0.235492, 0.147112, 0.146227, 0.146233, 0.14624, 0.146287, 0.146528, 0.146286, 0.146321, 0.262387, 0.148019, 0.148216, 0.599356, 0.14662, 0.146236, 0.146253, 0.146509, 0.146227, 0.183432, 0.146227, 0.146227, 0.1521
0.838937, 0, 0.852366, 0.16011, 1.41421, -0.852366, 0.161063, 0.16011, 0.160117, 0.160125, 0.160175, 0.160434, 0.160174, 0.160212, 0.304414, 0.162038, 0.162251, 0.647786, 0.160533, 0.16012, 0.160143, 0.16042, 0.160111, 0.207681, 0.16011, 0.16011, 0.166441
0.846861, 1.85143, 0.936529, 0.172152, 1.96251, 0.914899, 0.173161, 0.172152, 0.172159, 0.172168, 0.17222, 0.172495, 0.172219, 0.17226, 0.344937, 0.174194, 0.17442, 0.688705, 0.172599, 0.172163, 0.172191, 0.172481, 0.172152, 0.233711, 0.172152, 0.172152, 0.178875
0.854786, 0.148573, 1.0159, 0.18219, 1.4658, -0.867329, 0.183244, 0.18219, 0.182197, 0.182206, 0.182261, 0.182548, 0.182261, 0.182302, 0.381584, 0.184323, 0.184559, 0.721951, 0.182655, 0.182201, 0.182237, 0.182527, 0.18219, 0.262632, 0.18219, 0.18219, 0.189248
0.862711, 1.84179, 1.08991, 0.19023, 1.96005, 0.751883, 0.191319, 0.19023, 0.190238, 0.190247, 0.190304, 0.1906, 0.190303, 0.190346, 0.411994, 0.192433, 0.192678, 0.747924, 0.190707, 0.190242, 0.190285, 0.190563, 0.19023, 0.295824, 0.19023, 0.19023, 0.19758
0.870635, 1.07668, 1.15849, 0.196412, 1.75405, -0.08181, 0.197528, 0.196412, 0.196421, 0.19643, 0.196488, 0.196792, 0.196487, 0.196532, 0.434123, 0.198668, 0.198919, 0.767432, 0.196895, 0.196426, 0.196477, 0.196731, 0.196413, 0.334707, 0.196412, 0.196412, 0.204032
0.87856, 0.0815269, 1.22199, 0.200968, 1.44275, -1.14047, 0.202102, 0.200968, 0.200977, 0.200986, 0.201045, 0.201354, 0.201044, 0.201089, 0.446559, 0.20326, 0.203517, 0.78151, 0.201452, 0.200984, 0.201044, 0.201264, 0.200969, 0.38043, 0.200968, 0.200968, 0.208866
0.886485, 0, 1.281, 0.204171, 1.41421, -1.281, 0.205318, 0.204171, 0.204179, 0.204189, 0.204249, 0.204561, 0.204248, 0.204293, 0.448751, 0.206487, 0.206748, 0.791258, 0.204649, 0.20419, 0.204262, 0.204437, 0.204171, 0.433525, 0.204171, 0.204171, 0.212389
0.894409, 1, 1.33606, 0.206297, 1.73205, -0.336057, 0.207452, 0.206297, 0.206305, 0.206315, 0.206375, 0.20669, 0.206375, 0.20642, 0.441123, 0.208629, 0.208893, 0.797711, 0.206764, 0.20632, 0.206409, 0.206529, 0.206298, 0.49358, 0.206297, 0.206297, 0.214917
0.902334, 2, 1.38738, 0.207599, 2, 0.612621, 0.208759, 0.207599, 0.207607, 0.207617, 0.207678, 0.207994, 0.207677, 0.207723, 0.425008, 0.20994, 0.210207, 0.801765, 0.208049, 0.207629, 0.207741, 0.207796, 0.207599, 0.559026, 0.207599, 0.207599, 0.216744
0.910258, 4.62572, 1.43457, 0.208288, 2.57405, 3.19115, 0.209452, 0.208288, 0.208297, 0.208306, 0.208367, 0.208684, 0.208366, 0.208412, 0.402446, 0.210634, 0.210904, 0.804138, 0.208716, 0.208327, 0.208475, 0.208453, 0.208289, 0.627076, 0.208288, 0.208288, 0.218128
0.918183, 1.37428, 1.47648, 0.208532, 1.83692, -0.102202, 0.209698, 0.208532, 0.208541, 0.20855, 0.208611, 0.208929, 0.20861, 0.208657, 0.375866, 0.21088, 0.211152, 0.805374, 0.208933, 0.208583, 0.208783, 0.208667, 0.208533, 0.693877, 0.208532, 0.208532, 0.219285
0.926108, 0, 1.51123, 0.208457, 1.41421, -1.51123, 0.209624, 0.208457, 0.208465, 0.208475, 0.208536, 0.208854, 0.208535, 0.208582, 0.347734, 0.210805, 0.21108, 0.80586, 0.208826, 0.208524, 0.208799, 0.208566, 0.208458, 0.754879, 0.208457, 0.208457, 0.220396
0.934032, 2.89919, 1.53644, 0.208155, 2.21341, 1.36275, 0.209323, 0.208155, 0.208164, 0.208173, 0.208234, 0.208552, 0.208233, 0.20828, 0.320235, 0.210503, 0.210779, 0.805865, 0.208489, 0.208244, 0.20862, 0.208242, 0.208156, 0.805361, 0.208155, 0.208155, 0.221627
0.941957, 1.99759, 1.5497, 0.207693, 1.9994, 0.44789, 0.208862, 0.207693, 0.207702, 0.207712, 0.207773, 0.208091, 0.207772, 0.207818, 0.295058, 0.21004, 0.210318, 0.805564, 0.207989, 0.207809, 0.208318, 0.207763, 0.207694, 0.841059, 0.207693, 0.207693, 0.22315
0.949882, 0.103219, 1.54907, 0.207122, 1.45025, -1.44585, 0.208291, 0.207122, 0.207131, 0.207141, 0.207201, 0.20752, 0.207201, 0.207247, 0.273286, 0.209468, 0.209747, 0.805074, 0.20738, 0.207271, 0.207946, 0.207178, 0.207123, 0.858767, 0.207122, 0.207122, 0.225179
0.957806, 2.67589, 1.53363, 0.20648, 2.16238, 1.14226, 0.207649, 0.20648, 0.206488, 0.206498, 0.206559, 0.206877, 0.206558, 0.206605, 0.255417, 0.208825, 0.209105, 0.804471, 0.2067, 0.206669, 0.20754, 0.206525, 0.20648, 0.856815, 0.20648, 0.20648, 0.228008
0.965731, 1.32411, 1.50388, 0.205798, 1.82321, -0.17977, 0.206969, 0.205798, 0.205807, 0.205817, 0.205877, 0.206196, 0.205877, 0.205923, 0.241466, 0.208142, 0.208424, 0.803808, 0.205982, 0.206035, 0.207125, 0.205835, 0.205799, 0.835321, 0.205798, 0.205798, 0.23205
0.973656, 3.77428, 1.46191, 0.205105, 2.40297, 2.31237, 0.206279, 0.205105, 0.205113, 0.205123, 0.205184, 0.205502, 0.205183, 0.20523, 0.23111, 0.207448, 0.20773, 0.803123, 0.205257, 0.205397, 0.206716, 0.205135, 0.205105, 0.796184, 0.205105, 0.205105, 0.237873
0.98158, 1.22572, 1.41129, 0.204424, 1.79603, -0.185568, 0.205604, 0.204424, 0.204433, 0.204443, 0.204504, 0.204822, 0.204503, 0.204549, 0.223843, 0.206767, 0.20705, 0.802446, 0.204548, 0.20478, 0.206319, 0.204449, 0.204425, 0.742807, 0.204424, 0.204424, 0.246214
0.989505, 0, 1.35672, 0.20378, 1.41421, -1.35672, 0.204969, 0.20378, 0.203789, 0.203799, 0.203859, 0.204178, 0.203859, 0.203905, 0.219106, 0.206122, 0.206406, 0.801803, 0.203881, 0.204207, 0.205936, 0.203801, 0.203781, 0.67962, 0.20378, 0.20378, 0.257966
0.997429, 3.87991, 1.30346, 0.203194, 2.42485, 2.57646, 0.204399, 0.203194, 0.203203, 0.203212, 0.203273, 0.203591, 0.203272, 0.203319, 0.216377, 0.205536, 0.20582, 0.801217, 0.203276, 0.203699, 0.205568, 0.203211, 0.203195, 0.61148, 0.203194, 0.203194, 0.274107
1.00535, 2.12009, 1.25664, 0.202687, 2.0298, 0.863452, 0.203917, 0.202687, 0.202695, 0.202705, 0.202766, 0.203084, 0.202765, 0.202812, 0.215211, 0.205029, 0.205312, 0.800711, 0.202754, 0.203278, 0.205215, 0.202701, 0.202688, 0.543075, 0.202687, 0.202687, 0.295595
1.01328, 3.50026, 1.22065, 0.202278, 2.34526, 2.27961, 0.203548, 0.202278, 0.202287, 0.202297, 0.202358, 0.202676, 0.202357, 0.202403, 0.215256, 0.20462, 0.204904, 0.800302, 0.202336, 0.202962, 0.204884, 0.202291, 0.202279, 0.478426, 0.202278, 0.202278, 0.323197
1.0212, 0.499737, 1.19857, 0.201987, 1.58106, -0.698829, 0.203316, 0.201987, 0.201996, 0.202006, 0.202066, 0.202385, 0.202066, 0.202112, 0.216228, 0.204329, 0.204613, 0.80001, 0.202039, 0.20277, 0.204587, 0.201997, 0.201988, 0.420547, 0.201987, 0.201987, 0.357295
1.02913, 1.87026, 1.1918, 0.201829, 1.9673, 0.678467, 0.203242, 0.201829, 0.201838, 0.201848, 0.201909, 0.202227, 0.201908, 0.201954, 0.217891, 0.204171, 0.204455, 0.799852, 0.201879, 0.202718, 0.204344, 0.201838, 0.20183, 0.371305, 0.201829, 0.201829, 0.397691
1.03705, 0.129736, 1.19995, 0.201819, 1.45936, -1.07022, 0.203347, 0.201818, 0.201827, 0.201837, 0.201898, 0.202216, 0.201897, 0.201944, 0.220029, 0.20416, 0.204444, 0.799839, 0.20187, 0.202818, 0.204179, 0.201826, 0.201819, 0.331477, 0.201819, 0.201819, 0.443446
1.04498, 0, 1.22094, 0.201966, 1.41421, -1.22094, 0.203646, 0.201965, 0.201974, 0.201984, 0.202045, 0.202363, 0.202044, 0.20209, 0.222425, 0.204307, 0.204591, 0.799982, 0.202024, 0.203083, 0.204119, 0.201972, 0.201966, 0.30093, 0.201966, 0.201966, 0.492814
1.0529, 0.863042, 1.25127, 0.202275, 1.69205, -0.388223, 0.204151, 0.202275, 0.202284, 0.202294, 0.202354, 0.202673, 0.202354, 0.2024, 0.224861, 0.204617, 0.204901, 0.800283, 0.202348, 0.203518, 0.204189, 0.20228, 0.202276, 0.278884, 0.202275, 0.202275, 0.543279
1.06083, 0.136958, 1.28648, 0.202747, 1.46183, -1.14952, 0.204868, 0.202746, 0.202756, 0.202766, 0.202826, 0.203145, 0.202826, 0.202872, 0.227123, 0.205089, 0.205373, 0.800738, 0.202843, 0.204125, 0.204409, 0.202751, 0.202748, 0.264186, 0.202747, 0.202747, 0.59174
1.06875, 4.57459, 1.32175, 0.203375, 2.5641, 3.25285, 0.205798, 0.203374, 0.203384, 0.203393, 0.203454, 0.203772, 0.203453, 0.2035, 0.229018, 0.205717, 0.206, 0.80133, 0.203506, 0.204906, 0.204788, 0.203378, 0.203376, 0.255552, 0.203375, 0.203375, 0.634798
1.07668, 1.2812, 1.35244, 0.204144, 1.81141, -0.0712408, 0.20694, 0.204143, 0.204153, 0.204163, 0.204224, 0.204542, 0.204223, 0.204269, 0.230397, 0.206486, 0.20677, 0.802033, 0.204327, 0.205862, 0.205326, 0.204147, 0.204145, 0.251741, 0.204144, 0.204144, 0.669147
1.0846, 0.997588, 1.37464, 0.205034, 1.73135, -0.377049, 0.208301, 0.205032, 0.205043, 0.205053, 0.205113, 0.205432, 0.205113, 0.205159, 0.231166, 0.207376, 0.20766, 0.802802, 0.205291, 0.207005, 0.20601, 0.205036, 0.205035, 0.251649, 0.205034, 0.205034, 0.691977
1.09253, 1.14662, 1.38559, 0.206016, 1.77387, -0.238976, 0.209898, 0.206013, 0.206024, 0.206034, 0.206095, 0.206413, 0.206094, 0.206141, 0.231303, 0.208357, 0.208641, 0.80357, 0.206375, 0.208375, 0.206813, 0.206018, 0.206016, 0.254355, 0.206016, 0.206016, 0.70134
1.10045, 0, 1.38401, 0.207054, 1.41421, -1.38401, 0.211773, 0.207051, 0.207063, 0.207073, 0.207134, 0.207452, 0.207133, 0.207179, 0.230851, 0.209396, 0.20968, 0.804249, 0.207551, 0.210066, 0.207702, 0.207056, 0.207055, 0.259104, 0.207054, 0.207054, 0.69642
1.10837, 0, 1.37014, 0.208109, 1.41421, -1.37014, 0.213996, 0.208104, 0.208118, 0.208128, 0.208189, 0.208507, 0.208188, 0.208234, 0.229908, 0.210451, 0.210735, 0.80472, 0.208785, 0.21227, 0.208634, 0.20811, 0.20811, 0.265281, 0.208109, 0.208109, 0.677634
1.1163, 0.843745, 1.34573, 0.209137, 1.68634, -0.501986, 0.216672, 0.20913, 0.209145, 0.209155, 0.209216, 0.209534, 0.209215, 0.209261, 0.228607, 0.211478, 0.211762, 0.804835, 0.21004, 0.215346, 0.209561, 0.209138, 0.209137, 0.272371, 0.209137, 0.209137, 0.646581
1.12422, 1.15626, 1.31385, 0.21009, 1.77659, -0.15759, 0.219938, 0.210081, 0.210098, 0.210108, 0.210169, 0.210487, 0.210168, 0.210215, 0.227088, 0.212432, 0.212715, 0.804421, 0.211276, 0.219899, 0.210434, 0.210091, 0.210091, 0.279933, 0.21009, 0.21009, 0.605812
1.13215, 2.83892, 1.27854, 0.210921, 2.19976, 1.56039, 0.223941, 0.21091, 0.21093, 0.21094, 0.211001, 0.211319, 0.211, 0.211046, 0.225479, 0.213263, 0.213547, 0.80328, 0.212449, 0.226885, 0.2112, 0.210922, 0.210922, 0.287581, 0.210921, 0.210921, 0.558497
1.14007, 0.161075, 1.24452, 0.211584, 1.47006, -1.08344, 0.228813, 0.211569, 0.211592, 0.211602, 0.211663, 0.211981, 0.211662, 0.211709, 0.223874, 0.213925, 0.214209, 0.801208, 0.213517, 0.237709, 0.21181, 0.211584, 0.211584, 0.294984, 0.211584, 0.211584, 0.508014
1.148, 0, 1.21678, 0.212031, 1.41421, -1.21678, 0.234625, 0.212012, 0.212039, 0.212049, 0.21211, 0.212428, 0.212109, 0.212156, 0.222325, 0.214372, 0.214656, 0.798006, 0.214437, 0.254286, 0.212215, 0.212031, 0.212031, 0.301869, 0.212031, 0.212031, 0.457559
1.15592, 1.66339, 1.20025, 0.212217, 1.914, 0.46314, 0.241345, 0.212192, 0.212225, 0.212235, 0.212296, 0.212614, 0.212295, 0.212342, 0.220839, 0.214558, 0.214842, 0.793512, 0.215163, 0.279028, 0.212366, 0.212217, 0.212217, 0.308027, 0.212217, 0.212217, 0.409816
1.16385, 0.336607, 1.19942, 0.212097, 1.5286, -0.862814, 0.248793, 0.212066, 0.212105, 0.212115, 0.212176, 0.212494, 0.212175, 0.212222, 0.219381, 0.214438, 0.214722, 0.787618, 0.21565, 0.314695, 0.212218, 0.212097, 0.212097, 0.313316, 0.212097, 0.212097, 0.366753
1.17177, 0, 1.21792, 0.211625, 1.41421, -1.21792, 0.256612, 0.211586, 0.211634, 0.211644, 0.211705, 0.212023, 0.211704, 0.21175, 0.217886, 0.213967, 0.214251, 0.780301, 0.215852, 0.364068, 0.211724, 0.211625, 0.211626, 0.317647, 0.211625, 0.211625, 0.329528
1.1797, 0, 1.25806, 0.210756, 1.41421, -1.25806, 0.264273, 0.210706, 0.210764, 0.210774, 0.210835, 0.211153, 0.210834, 0.21088, 0.216265, 0.213097, 0.213381, 0.771632, 0.21572, 0.429437, 0.210836, 0.210756, 0.210756, 0.320971, 0.210756, 0.210756, 0.298539
1.18762, 1, 1.32035, 0.20944, 1.73205, -0.320348, 0.271104, 0.209376, 0.209448, 0.209458, 0.209519, 0.209837, 0.209518, 0.209564, 0.214419, 0.211781, 0.212065, 0.761785, 0.215202, 0.511936, 0.209505, 0.20944, 0.20944, 0.323256, 0.20944, 0.20944, 0.273544
1.19555, 4.45889, 1.40301, 0.207627, 2.54144, 3.05588, 0.276368, 0.207548, 0.207635, 0.207645, 0.207706, 0.208024, 0.207705, 0.207751, 0.212247, 0.209968, 0.210252, 0.751036, 0.214245, 0.610835, 0.207679, 0.207627, 0.207627, 0.324459, 0.207627, 0.207627, 0.253851
