   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.5007, 0, 0.0166198, 8.6996e-09, 1.41421, -0.0166198, 8.6996e-09, 0, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 8.6996e-09, 4.78627e-07, 8.6996e-09, 0.0166193, 8.6996e-09
21.5086, 0, 0.0162614, 7.87458e-09, 1.41421, -0.0162614, 7.87458e-09, 0, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 7.87458e-09, 4.64324e-07, 7.87458e-09, 0.016261, 7.87458e-09
21.5164, 0, 0.0159108, 6.99055e-09, 1.41421, -0.0159108, 6.99055e-09, 0, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 6.99055e-09, 4.49295e-07, 6.99055e-09, 0.0159104, 6.99055e-09
21.5243, 0, 0.0155678, 6.11242e-09, 1.41421, -0.0155678, 6.11242e-09, 0, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 6.11242e-09, 4.33788e-07, 6.11242e-09, 0.0155673, 6.11242e-09
21.5322, 0, 0.0152324, 5.29321e-09, 1.41421, -0.0152324, 5.29321e-09, 0, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 5.29321e-09, 4.18041e-07, 5.29321e-09, 0.015232, 5.29321e-09
21.54, 0, 0.0149047, 4.76147e-09, 1.41421, -0.0149047, 4.76147e-09, 0, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.76147e-09, 4.02467e-07, 4.76147e-09, 0.0149043, 4.76147e-09
21.5479, 0, 0.0145844, 4.15584e-09, 1.41421, -0.0145844, 4.15584e-09, 0, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 4.15584e-09, 3.86865e-07, 4.15584e-09, 0.014584, 4.15584e-09
21.5558, 0, 0.0142718, 3.52132e-09, 1.41421, -0.0142718, 3.52132e-09, 0, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.52132e-09, 3.71447e-07, 3.52132e-09, 0.0142714, 3.52132e-09
21.5636, 1, 0.0139668, 2.90757e-09, 1.73205, 0.986033, 2.90757e-09, 0, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 2.90757e-09, 3.56409e-07, 2.90757e-09, 0.0139664, 2.90757e-09
21.5715, 0, 0.0136691, 2.35254e-09, 1.41421, -0.0136691, 2.35254e-09, 0, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 2.35254e-09, 3.41905e-07, 2.35254e-09, 0.0136687, 2.35254e-09
21.5794, 0, 0.0133789, 1.98324e-09, 1.41421, -0.0133789, 1.98324e-09, 0, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 1.98324e-09, 3.28184e-07, 1.98324e-09, 0.0133785, 1.98324e-09
21.5872, 0, 0.0130959, 1.5992e-09, 1.41421, -0.0130959, 1.5992e-09, 0, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 1.5992e-09, 3.15126e-07, 1.5992e-09, 0.0130956, 1.5992e-09
21.5951, 0, 0.01282, 1.21937e-09, 1.41421, -0.01282, 1.21937e-09, 0, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 1.21937e-09, 3.0282e-07, 1.21937e-09, 0.0128197, 1.21937e-09
21.603, 1, 0.0125512, 8.75302e-10, 1.73205, 0.987449, 8.75302e-10, 0, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 8.75302e-10, 2.91358e-07, 8.75302e-10, 0.0125509, 8.75302e-10
21.6108, 0, 0.0122894, 5.88134e-10, 1.41421, -0.0122894, 5.88134e-10, 0, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 5.88134e-10, 2.80786e-07, 5.88134e-10, 0.0122891, 5.88134e-10
21.6187, 0, 0.0120343, 4.01489e-10, 1.41421, -0.0120343, 4.01489e-10, 0, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 4.01489e-10, 2.71166e-07, 4.01489e-10, 0.012034, 4.01489e-10
21.6265, 0, 0.0117859, 2.37032e-10, 1.41421, -0.0117859, 2.37032e-10, 0, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.37032e-10, 2.62421e-07, 2.37032e-10, 0.0117856, 2.37032e-10
21.6344, 0, 0.011544, 1.0788e-10, 1.41421, -0.011544, 1.0788e-10, 0, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 1.0788e-10, 2.54549e-07, 1.0788e-10, 0.0115437, 1.0788e-10
21.6423, 0, 0.0113084, 2.697e-11, 1.41421, -0.0113084, 2.697e-11, 0, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.697e-11, 2.47538e-07, 2.697e-11, 0.0113082, 2.697e-11
21.6501, 0, 0.0110791, 0, 1.41421, -0.0110791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41359e-07, 0, 0.0110789, 0
21.658, 0, 0.0108559, 0, 1.41421, -0.0108559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35942e-07, 0, 0.0108557, 0
21.6659, 0, 0.0106385, 0, 1.41421, -0.0106385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31209e-07, 0, 0.0106383, 0
21.6737, 0, 0.0104269, 0, 1.41421, -0.0104269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2711e-07, 0, 0.0104267, 0
21.6816, 0, 0.010221, 0, 1.41421, -0.010221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2359e-07, 0, 0.0102208, 0
21.6895, 0, 0.0100204, 0, 1.41421, -0.0100204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20591e-07, 0, 0.0100202, 0
21.6973, 0, 0.00982529, 0, 1.41421, -0.00982529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18061e-07, 0, 0.00982507, 0
21.7052, 0, 0.00963522, 0, 1.41421, -0.00963522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15944e-07, 0, 0.009635, 0
21.7131, 0, 0.00945011, 0, 1.41421, -0.00945011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14191e-07, 0, 0.0094499, 0
21.7209, 0, 0.00926995, 0, 1.41421, -0.00926995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12754e-07, 0, 0.00926974, 0
21.7288, 0, 0.00909446, 0, 1.41421, -0.00909446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1159e-07, 0, 0.00909425, 0
21.7367, 0, 0.00892354, 0, 1.41421, -0.00892354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1066e-07, 0, 0.00892333, 0
21.7445, 0, 0.00875705, 0, 1.41421, -0.00875705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09926e-07, 0, 0.00875684, 0
21.7524, 0, 0.00859486, 0, 1.41421, -0.00859486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09358e-07, 0, 0.00859466, 0
21.7603, 0, 0.00843685, 0, 1.41421, -0.00843685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08929e-07, 0, 0.00843664, 0
21.7681, 0, 0.00828287, 0, 1.41421, -0.00828287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08613e-07, 0, 0.00828267, 0
21.776, 0, 0.00813282, 0, 1.41421, -0.00813282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08391e-07, 0, 0.00813261, 0
21.7838, 0, 0.00798655, 0, 1.41421, -0.00798655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08245e-07, 0, 0.00798634, 0
21.7917, 0, 0.00784396, 0, 1.41421, -0.00784396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0816e-07, 0, 0.00784375, 0
21.7996, 0, 0.00770492, 0, 1.41421, -0.00770492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08124e-07, 0, 0.00770471, 0
21.8074, 0, 0.00756933, 0, 1.41421, -0.00756933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08127e-07, 0, 0.00756913, 0
21.8153, 0, 0.00743712, 0, 1.41421, -0.00743712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08161e-07, 0, 0.00743691, 0
21.8232, 0, 0.00730806, 0, 1.41421, -0.00730806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08218e-07, 0, 0.00730785, 0
21.831, 0, 0.00718216, 0, 1.41421, -0.00718216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08294e-07, 0, 0.00718196, 0
21.8389, 0.493555, 0.00705932, 0, 1.5791, 0.486495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08384e-07, 0, 0.00705911, 0
21.8468, 0.506445, 0.00693933, 0, 1.58318, 0.499506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08485e-07, 0, 0.00693912, 0
21.8546, 0, 0.00682222, 0, 1.41421, -0.00682222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08595e-07, 0, 0.00682201, 0
21.8625, 0, 0.00670781, 0, 1.41421, -0.00670781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0871e-07, 0, 0.0067076, 0
21.8704, 0, 0.00659599, 0, 1.41421, -0.00659599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08831e-07, 0, 0.00659578, 0
21.8782, 0, 0.00648675, 0, 1.41421, -0.00648675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08954e-07, 0, 0.00648654, 0
21.8861, 0, 0.00637992, 0, 1.41421, -0.00637992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09081e-07, 0, 0.00637971, 0
21.894, 1, 0.00627541, 0, 1.73205, 0.993725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09209e-07, 0, 0.0062752, 0
21.9018, 0, 0.00617313, 0, 1.41421, -0.00617313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09339e-07, 0, 0.00617292, 0
21.9097, 0, 0.00607298, 0, 1.41421, -0.00607298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09469e-07, 0, 0.00607277, 0
21.9176, 1, 0.00597485, 0, 1.73205, 0.994025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09601e-07, 0, 0.00597464, 0
21.9254, 0, 0.00587862, 0, 1.41421, -0.00587862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09733e-07, 0, 0.00587841, 0
21.9333, 0, 0.00578422, 0, 1.41421, -0.00578422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09865e-07, 0, 0.00578401, 0
21.9412, 0, 0.00569144, 0, 1.41421, -0.00569144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09997e-07, 0, 0.00569123, 0
21.949, 0, 0.00560024, 0, 1.41421, -0.00560024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1013e-07, 0, 0.00560003, 0
21.9569, 0, 0.00551048, 0, 1.41421, -0.00551048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10263e-07, 0, 0.00551027, 0
21.9647, 0, 0.00542195, 0, 1.41421, -0.00542195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10395e-07, 0, 0.00542174, 0
21.9726, 0, 0.00533461, 0, 1.41421, -0.00533461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10528e-07, 0, 0.0053344, 0
21.9805, 0, 0.00524823, 0, 1.41421, -0.00524823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1066e-07, 0, 0.00524802, 0
21.9883, 0, 0.00516266, 0, 1.41421, -0.00516266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10792e-07, 0, 0.00516245, 0
21.9962, 0, 0.0050778, 0, 1.41421, -0.0050778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10924e-07, 0, 0.00507759, 0
22.0041, 0, 0.00499343, 0, 1.41421, -0.00499343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11056e-07, 0, 0.00499322, 0
22.0119, 0, 0.0049094, 0, 1.41421, -0.0049094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11187e-07, 0, 0.00490919, 0
22.0198, 0, 0.00482554, 0, 1.41421, -0.00482554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11317e-07, 0, 0.00482533, 0
22.0277, 0, 0.00474167, 0, 1.41421, -0.00474167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11448e-07, 0, 0.00474146, 0
22.0355, 0, 0.00465771, 0, 1.41421, -0.00465771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11577e-07, 0, 0.0046575, 0
22.0434, 0, 0.00457344, 0, 1.41421, -0.00457344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11706e-07, 0, 0.00457323, 0
22.0513, 0, 0.00448875, 0, 1.41421, -0.00448875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11834e-07, 0, 0.00448854, 0
22.0591, 0, 0.00440352, 0, 1.41421, -0.00440352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11961e-07, 0, 0.00440331, 0
22.067, 0, 0.00431767, 0, 1.41421, -0.00431767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12088e-07, 0, 0.00431745, 0
22.0749, 0, 0.00423111, 0, 1.41421, -0.00423111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12214e-07, 0, 0.0042309, 0
22.0827, 0, 0.00414381, 0, 1.41421, -0.00414381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12339e-07, 0, 0.0041436, 0
22.0906, 0, 0.00405578, 0, 1.41421, -0.00405578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12463e-07, 0, 0.00405557, 0
22.0985, 0, 0.00396696, 0, 1.41421, -0.00396696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12588e-07, 0, 0.00396675, 0
22.1063, 0, 0.00387748, 0, 1.41421, -0.00387748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12712e-07, 0, 0.00387727, 0
22.1142, 0, 0.00378743, 0, 1.41421, -0.00378743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12838e-07, 0, 0.00378722, 0
22.1221, 0, 0.00369686, 0, 1.41421, -0.00369686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12969e-07, 0, 0.00369665, 0
22.1299, 0, 0.00360602, 0, 1.41421, -0.00360602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13107e-07, 0, 0.00360581, 0
22.1378, 0, 0.00351502, 0, 1.41421, -0.00351502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13258e-07, 0, 0.00351481, 0
22.1456, 0, 0.00342407, 0, 1.41421, -0.00342407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13436e-07, 0, 0.00342386, 0
22.1535, 0, 0.00333349, 0, 1.41421, -0.00333349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13674e-07, 0, 0.00333328, 0
22.1614, 0, 0.00324346, 0, 1.41421, -0.00324346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1422e-07, 0, 0.00324325, 0
22.1692, 0, 0.00315426, 0, 1.41421, -0.00315426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14881e-07, 0, 0.00315405, 0
22.1771, 0.389688, 0.00306617, 0, 1.54586, 0.386621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15814e-07, 0, 0.00306596, 0
22.185, 0.610312, 0.00297947, 0, 1.61565, 0.607333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17528e-07, 0, 0.00297925, 0
22.1928, 0, 0.00289442, 0, 1.41421, -0.00289442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20108e-07, 0, 0.0028942, 0
22.2007, 0, 0.00281127, 0, 1.41421, -0.00281127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23801e-07, 0, 0.00281104, 0
22.2086, 0, 0.00273028, 0, 1.41421, -0.00273028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29417e-07, 0, 0.00273005, 0
22.2164, 0, 0.00265161, 0, 1.41421, -0.00265161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37979e-07, 0, 0.00265137, 0
22.2243, 0, 0.0025755, 0, 1.41421, -0.0025755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50976e-07, 0, 0.00257525, 0
22.2322, 0, 0.00250211, 0, 1.41421, -0.00250211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70602e-07, 0, 0.00250184, 0
22.24, 0, 0.00243151, 0, 1.41421, -0.00243151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00084e-07, 0, 0.00243121, 0
22.2479, 0, 0.00236386, 0, 1.41421, -0.00236386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44049e-07, 0, 0.00236351, 0
22.2558, 0, 0.00229915, 0, 1.41421, -0.00229915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09239e-07, 0, 0.00229874, 0
22.2636, 0, 0.00223746, 0, 1.41421, -0.00223746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05177e-07, 0, 0.00223695, 0
22.2715, 0, 0.00217878, 0, 1.41421, -0.00217878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45375e-07, 0, 0.00217813, 0
22.2794, 0, 0.00212304, 0, 1.41421, -0.00212304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.48978e-07, 0, 0.00212219, 0
22.2872, 0, 0.00207026, 0, 1.41421, -0.00207026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14228e-06, 0, 0.00206912, 0
22.2951, 0, 0.00202032, 0, 1.41421, -0.00202032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56207e-06, 0, 0.00201876, 0
22.3029, 0, 0.00197317, 0, 1.41421, -0.00197317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15868e-06, 0, 0.00197101, 0
22.3108, 0, 0.00192876, 0, 1.41421, -0.00192876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99979e-06, 0, 0.00192576, 0
22.3187, 0, 0.00188701, 0, 1.41421, -0.00188701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17791e-06, 0, 0.00188283, 0
22.3265, 0, 0.00184789, 0, 1.41421, -0.00184789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.81575e-06, 0, 0.00184207, 0
22.3344, 0.341923, 0.00181139, 0, 1.53033, 0.340111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07615e-06, 0, 0.00180332, 0
22.3423, 0.658077, 0.00177757, 0, 1.63036, 0.6563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1173e-05, 0, 0.0017664, 0
22.3501, 0, 0.00174653, 0, 1.41421, -0.00174653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53848e-05, 0, 0.00173115, 0
22.358, 0, 0.00171846, 0, 1.41421, -0.00171846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10709e-05, 0, 0.00169739, 0
22.3659, 0, 0.00169366, 0, 1.41421, -0.00169366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86886e-05, 0, 0.00166497, 0
22.3737, 0, 0.00167254, 0, 1.41421, -0.00167254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88266e-05, 0, 0.00163371, 0
22.3816, 0, 0.00165568, 0, 1.41421, -0.00165568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2209e-05, 0, 0.00160348, 0
22.3895, 0, 0.00164385, 0, 1.41421, -0.00164385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97413e-05, 0, 0.00157411, 0
22.3973, 0, 0.001638, 0, 1.41421, -0.001638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25565e-05, 0, 0.00154545, 0
22.4052, 0, 0.00163937, 0, 1.41421, -0.00163937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000121994, 0, 0.00151737, 0
22.4131, 0, 0.00164946, 0, 1.41421, -0.00164946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000159717, 0, 0.00148974, 0
22.4209, 0, 0.00167011, 0, 1.41421, -0.00167011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000207693, 0, 0.00146241, 0
22.4288, 0, 0.00170349, 0, 1.41421, -0.00170349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000268197, 0, 0.00143529, 0
22.4367, 0, 0.0017522, 0, 1.41421, -0.0017522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000343973, 0, 0.00140823, 0
22.4445, 0, 0.00181924, 0, 1.41421, -0.00181924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000438121, 0, 0.00138112, 0
