   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.579419, 0, 0.00010885, 1.31466e-05, 1.41421, -0.00010885, 1.33055e-05, 1.31466e-05, 1.31475e-05, 1.31474e-05, 1.33499e-05, 1.3157e-05, 1.31637e-05, 1.31472e-05, 1.3991e-05, 1.36171e-05, 1.32812e-05, 7.12382e-05, 1.33161e-05, 1.31664e-05, 1.31474e-05, 1.31592e-05, 3.23073e-05, 1.31467e-05, 2.90028e-05, 1.31466e-05, 1.31466e-05, 1.36974e-05
0.587283, 0, 0.000170248, 2.2287e-05, 1.41421, -0.000170248, 2.25519e-05, 2.2287e-05, 2.22885e-05, 2.22883e-05, 2.2626e-05, 2.23043e-05, 2.23154e-05, 2.22879e-05, 2.38206e-05, 2.30717e-05, 2.25115e-05, 0.000119174, 2.24994e-05, 2.232e-05, 2.22883e-05, 2.23046e-05, 4.83911e-05, 2.22871e-05, 4.28781e-05, 2.2287e-05, 2.2287e-05, 2.32055e-05
0.595147, 0, 0.000265785, 3.71491e-05, 1.41421, -0.000265785, 3.75836e-05, 3.71491e-05, 3.71516e-05, 3.71513e-05, 3.77051e-05, 3.71775e-05, 3.71957e-05, 3.71506e-05, 3.98949e-05, 3.84361e-05, 3.75172e-05, 0.000196044, 3.74147e-05, 3.72032e-05, 3.71512e-05, 3.71735e-05, 7.25491e-05, 3.71492e-05, 6.41643e-05, 3.71491e-05, 3.71491e-05, 3.86555e-05
0.603011, 0, 0.00041294, 6.08899e-05, 1.41421, -0.00041294, 6.15908e-05, 6.08899e-05, 6.0894e-05, 6.08935e-05, 6.17867e-05, 6.09358e-05, 6.09652e-05, 6.08924e-05, 6.57357e-05, 6.29657e-05, 6.14837e-05, 0.000317159, 6.12211e-05, 6.09772e-05, 6.08934e-05, 6.09236e-05, 0.000108698, 6.08902e-05, 9.67341e-05, 6.08899e-05, 6.08899e-05, 6.33196e-05
0.610875, 0, 0.000636946, 9.8149e-05, 1.41421, -0.000636946, 9.92606e-05, 9.8149e-05, 9.81553e-05, 9.81546e-05, 9.95715e-05, 9.82216e-05, 9.82683e-05, 9.81528e-05, 0.000106577, 0.000101442, 9.90908e-05, 0.000504652, 9.85607e-05, 9.82874e-05, 9.81544e-05, 9.81953e-05, 0.000162477, 9.81494e-05, 0.000146254, 9.8149e-05, 9.8149e-05, 0.000102003
0.618738, 0, 0.000973532, 0.000155601, 1.41421, -0.000973532, 0.000157336, 0.000155601, 0.000155611, 0.00015561, 0.000157821, 0.000155715, 0.000155788, 0.000155607, 0.000170044, 0.000160739, 0.000157071, 0.000789853, 0.000156112, 0.000155817, 0.00015561, 0.000155665, 0.000241883, 0.000155602, 0.000220858, 0.000155601, 0.000155601, 0.000161615
0.626602, 0, 0.00147228, 0.000242647, 1.41421, -0.00147228, 0.000245309, 0.000242647, 0.000242662, 0.00024266, 0.000246053, 0.000242821, 0.000242932, 0.000242656, 0.00026703, 0.000250532, 0.000244902, 0.00121615, 0.000243279, 0.000242978, 0.00024266, 0.000242733, 0.000358053, 0.000242648, 0.000331988, 0.000242647, 0.000242647, 0.000251876
0.634466, 0, 0.00220061, 0.000372235, 1.41421, -0.00220061, 0.000376255, 0.000372235, 0.000372258, 0.000372255, 0.000377379, 0.000372498, 0.000372667, 0.000372249, 0.000412785, 0.000384142, 0.000375641, 0.00184231, 0.000373017, 0.000372736, 0.000372255, 0.000372352, 0.000526218, 0.000372237, 0.000495416, 0.000372235, 0.000372235, 0.000386173
0.64233, 0, 0.00324826, 0.000561812, 1.41421, -0.00324826, 0.000567786, 0.000561812, 0.000561847, 0.000561843, 0.000569456, 0.000562203, 0.000562453, 0.000561833, 0.000628229, 0.000579505, 0.000566874, 0.00274615, 0.000562777, 0.000562556, 0.000561841, 0.000561971, 0.0007668, 0.000561815, 0.000732424, 0.000561812, 0.000561812, 0.000582523
0.650194, 0, 0.00473216, 0.000834351, 1.41421, -0.00473216, 0.000843086, 0.000834351, 0.000834401, 0.000834396, 0.000845528, 0.000834922, 0.000835289, 0.000834381, 0.000941474, 0.000860222, 0.000841752, 0.00402836, 0.000835539, 0.000835439, 0.000834394, 0.000834565, 0.00110662, 0.000834355, 0.00107112, 0.000834351, 0.000834351, 0.000864635
0.658058, 0, 0.00680123, 0.0012194, 1.41421, -0.00680123, 0.00123197, 0.0012194, 0.00121947, 0.00121946, 0.00123548, 0.00122022, 0.00122075, 0.00121944, 0.00138952, 0.00125663, 0.00123005, 0.00581608, 0.00122086, 0.00122096, 0.00121946, 0.00121968, 0.00158015, 0.0012194, 0.00154782, 0.0012194, 0.0012194, 0.00126298
0.665922, 0, 0.00964088, 0.00175403, 1.41421, -0.00964088, 0.00177184, 0.00175403, 0.00175413, 0.00175412, 0.00177682, 0.00175519, 0.00175594, 0.00175409, 0.00202002, 0.00180677, 0.00176912, 0.00826591, 0.00175582, 0.00175625, 0.00175411, 0.00175442, 0.00223066, 0.00175404, 0.00220838, 0.00175403, 0.00175403, 0.00181577
0.673786, 0, 0.0134764, 0.00248362, 1.41421, -0.0134764, 0.00250846, 0.00248362, 0.00248376, 0.00248375, 0.0025154, 0.00248525, 0.00248629, 0.00248371, 0.00289302, 0.00255718, 0.00250466, 0.0115657, 0.00248581, 0.00248671, 0.00248374, 0.00248414, 0.00311122, 0.00248363, 0.00310943, 0.00248362, 0.00248362, 0.00256974
0.68165, 0, 0.0185749, 0.00346222, 1.41421, -0.0185749, 0.00349633, 0.00346222, 0.00346242, 0.0034624, 0.00350587, 0.00346445, 0.00346588, 0.00346234, 0.00408246, 0.00356325, 0.00349112, 0.0159346, 0.00346489, 0.00346647, 0.00346239, 0.00346291, 0.00428518, 0.00346224, 0.00431922, 0.00346222, 0.00346222, 0.0035805
0.689514, 0, 0.0252446, 0.00475241, 1.41421, -0.0252446, 0.00479854, 0.00475241, 0.00475267, 0.00475264, 0.00481144, 0.00475542, 0.00475736, 0.00475257, 0.00567725, 0.00488903, 0.00479149, 0.0216207, 0.00475565, 0.00475815, 0.00475263, 0.00475332, 0.00582614, 0.00475242, 0.00591806, 0.00475241, 0.00475241, 0.00491239
0.697377, 0, 0.0338313, 0.00642441, 1.41421, -0.0338313, 0.00648586, 0.00642441, 0.00642476, 0.00642472, 0.00650305, 0.00642843, 0.00643101, 0.00642462, 0.00778166, 0.00660642, 0.00647648, 0.0288957, 0.00642834, 0.00643206, 0.00642471, 0.00642563, 0.00781702, 0.00642444, 0.0079982, 0.00642441, 0.00642441, 0.00663756
0.705241, 0, 0.0447112, 0.00855442, 1.41421, -0.0447112, 0.00863507, 0.00855442, 0.00855488, 0.00855483, 0.00865762, 0.00855969, 0.00856307, 0.00855469, 0.0105146, 0.00879328, 0.00862275, 0.0380461, 0.00855915, 0.00856445, 0.00855481, 0.00855602, 0.0103481, 0.00855445, 0.0106629, 0.00855442, 0.00855442, 0.00883421
0.713105, 0, 0.0582802, 0.0112219, 1.41421, -0.0582802, 0.0113262, 0.0112219, 0.0112225, 0.0112225, 0.0113554, 0.0112288, 0.0112331, 0.0112223, 0.0140078, 0.0115308, 0.0113103, 0.0493614, 0.0112276, 0.0112349, 0.0112224, 0.011224, 0.013514, 0.011222, 0.0140251, 0.0112219, 0.0112219, 0.0115839
0.720969, 0, 0.0749387, 0.0145062, 1.41421, -0.0749387, 0.0146391, 0.0145062, 0.0145069, 0.0145068, 0.0146763, 0.0145149, 0.0145204, 0.0145066, 0.0184022, 0.0148999, 0.0146188, 0.0631185, 0.0145129, 0.0145227, 0.0145068, 0.0145089, 0.0174091, 0.0145062, 0.0182049, 0.0145062, 0.0145062, 0.0149676
0.728833, 0.96429, 0.0950735, 0.0184815, 1.72171, 0.869216, 0.0186486, 0.0184815, 0.0184825, 0.0184824, 0.0186953, 0.0184925, 0.0184995, 0.0184821, 0.023843, 0.0189762, 0.0186231, 0.0795636, 0.0184895, 0.0185023, 0.0184824, 0.0184851, 0.0221225, 0.0184816, 0.0233273, 0.0184815, 0.0184815, 0.0190617
0.736697, 0.0357104, 0.119037, 0.0232126, 1.42678, -0.0833267, 0.0234196, 0.0232126, 0.0232138, 0.0232137, 0.0234775, 0.0232261, 0.0232348, 0.0232133, 0.0304725, 0.0238255, 0.023388, 0.0988932, 0.023222, 0.0232383, 0.0232136, 0.0232173, 0.0277312, 0.0232127, 0.0295193, 0.0232126, 0.0232126, 0.0239318
0.744561, 0, 0.147127, 0.0287487, 1.41421, -0.147127, 0.0290016, 0.0287487, 0.0287502, 0.02875, 0.0290724, 0.0287653, 0.0287759, 0.0287496, 0.0384216, 0.0294977, 0.028963, 0.121234, 0.0287597, 0.0287801, 0.02875, 0.0287547, 0.0342933, 0.0287488, 0.0369075, 0.0287487, 0.0287487, 0.0296284
0.752425, 0, 0.179562, 0.0351185, 1.41421, -0.179562, 0.0354235, 0.0351185, 0.0351203, 0.0351201, 0.0355088, 0.0351385, 0.0351513, 0.0351196, 0.0477995, 0.0360215, 0.0353769, 0.146625, 0.0351313, 0.0351564, 0.0351201, 0.0351262, 0.0418412, 0.0351187, 0.0456165, 0.0351185, 0.0351185, 0.0361804
0.760289, 0.954648, 0.216469, 0.0423255, 1.71891, 0.738179, 0.0426884, 0.0423255, 0.0423276, 0.0423274, 0.0427898, 0.0423492, 0.0423645, 0.0423268, 0.0586831, 0.0433999, 0.0426329, 0.175005, 0.0423401, 0.0423705, 0.0423274, 0.0423352, 0.0503751, 0.0423257, 0.0557683, 0.0423255, 0.0423255, 0.0435909
0.768153, 0.0453525, 0.257862, 0.0503442, 1.43016, -0.21251, 0.0507705, 0.0503442, 0.0503467, 0.0503464, 0.0508896, 0.0503721, 0.05039, 0.0503457, 0.0711056, 0.0516062, 0.0507053, 0.2062, 0.0503608, 0.050397, 0.0503464, 0.0503565, 0.0598583, 0.0503444, 0.067483, 0.0503442, 0.0503442, 0.0518338
0.776016, 0, 0.303642, 0.0591182, 1.41421, -0.303642, 0.0596127, 0.0591182, 0.0591211, 0.0591207, 0.0597509, 0.0591506, 0.0591713, 0.0591199, 0.0850463, 0.0605822, 0.0595372, 0.239923, 0.059137, 0.0591793, 0.0591208, 0.0591337, 0.0702135, 0.0591184, 0.080881, 0.0591182, 0.0591182, 0.060851
0.78388, 0, 0.353591, 0.0685602, 1.41421, -0.353591, 0.0691269, 0.0685602, 0.0685634, 0.0685631, 0.0692853, 0.0685972, 0.068621, 0.0685621, 0.100421, 0.0702379, 0.0690403, 0.275779, 0.0685811, 0.06863, 0.0685632, 0.0685795, 0.081323, 0.0685604, 0.0960862, 0.0685602, 0.0685602, 0.0705534
0.791744, 0.944998, 0.40738, 0.0785538, 1.7161, 0.537618, 0.0791957, 0.0785538, 0.0785574, 0.078557, 0.0793752, 0.0785957, 0.0786227, 0.078556, 0.117079, 0.0804539, 0.0790976, 0.313277, 0.078577, 0.0786326, 0.0785573, 0.0785779, 0.0930307, 0.078554, 0.113229, 0.0785538, 0.0785538, 0.0808225
0.799608, 0.0550018, 0.464585, 0.0889578, 1.43353, -0.409583, 0.0896768, 0.0889578, 0.0889619, 0.0889615, 0.0898778, 0.0890048, 0.089035, 0.0889603, 0.134794, 0.0910858, 0.0895669, 0.351851, 0.0889833, 0.0890458, 0.088962, 0.0889878, 0.105147, 0.0889581, 0.132451, 0.0889578, 0.0889578, 0.0915151
0.807472, 1.94018, 0.524704, 0.0996122, 1.98499, 1.41548, 0.100409, 0.0996122, 0.0996168, 0.0996163, 0.100632, 0.0996643, 0.0996977, 0.099615, 0.153277, 0.10197, 0.100287, 0.390883, 0.0996401, 0.0997093, 0.0996172, 0.0996494, 0.117459, 0.0996126, 0.1539, 0.0996122, 0.0996122, 0.10247
0.815336, 0.0598194, 0.58718, 0.110346, 1.43521, -0.527361, 0.111219, 0.110346, 0.110351, 0.11035, 0.111463, 0.110403, 0.110439, 0.110349, 0.172173, 0.11293, 0.111086, 0.429738, 0.110376, 0.110452, 0.110352, 0.110392, 0.129737, 0.110346, 0.177736, 0.110346, 0.110346, 0.113514
0.8232, 0.935356, 0.651426, 0.120984, 1.71329, 0.28393, 0.121932, 0.120984, 0.120989, 0.120989, 0.122198, 0.121046, 0.121086, 0.120987, 0.19108, 0.12379, 0.121788, 0.467788, 0.121016, 0.121098, 0.120991, 0.121041, 0.141748, 0.120984, 0.204113, 0.120984, 0.120984, 0.124474
0.831064, 0.0646438, 0.716844, 0.131358, 1.43689, -0.6522, 0.132378, 0.131358, 0.131364, 0.131363, 0.132664, 0.131425, 0.131468, 0.131362, 0.209567, 0.134376, 0.132223, 0.504449, 0.131392, 0.13148, 0.131366, 0.131428, 0.153272, 0.131359, 0.233172, 0.131358, 0.131358, 0.135183
0.838928, 2.93054, 0.78284, 0.141313, 2.22048, 2.1477, 0.142401, 0.141313, 0.141319, 0.141319, 0.142705, 0.141384, 0.14143, 0.141317, 0.227191, 0.144531, 0.142235, 0.539203, 0.141349, 0.141441, 0.141323, 0.141399, 0.164106, 0.141313, 0.265017, 0.141313, 0.141313, 0.145491
0.846792, 1.92569, 0.848835, 0.150714, 1.98134, 1.07686, 0.151865, 0.150714, 0.150721, 0.15072, 0.152187, 0.150789, 0.150838, 0.150718, 0.243522, 0.154117, 0.151689, 0.571621, 0.150751, 0.150848, 0.150726, 0.15082, 0.17408, 0.150715, 0.299689, 0.150714, 0.150714, 0.155272
0.854655, 2.06948, 0.914267, 0.159452, 2.0173, 1.15522, 0.160661, 0.159452, 0.159459, 0.159459, 0.160999, 0.159531, 0.159582, 0.159457, 0.258169, 0.163024, 0.160476, 0.601378, 0.159491, 0.159591, 0.159467, 0.159582, 0.183063, 0.159453, 0.337138, 0.159452, 0.159452, 0.16443
0.862519, 1.07429, 0.97858, 0.167448, 1.75336, 0.0957066, 0.168709, 0.167448, 0.167456, 0.167455, 0.169061, 0.167531, 0.167584, 0.167453, 0.270801, 0.171172, 0.168516, 0.628258, 0.167488, 0.16759, 0.167466, 0.167608, 0.190969, 0.167449, 0.377187, 0.167448, 0.167448, 0.1729
0.870383, 0, 1.04122, 0.174653, 1.41421, -1.04122, 0.175959, 0.174653, 0.17466, 0.174659, 0.176324, 0.174738, 0.174793, 0.174657, 0.281167, 0.178509, 0.175759, 0.652157, 0.174693, 0.174796, 0.174674, 0.174848, 0.197756, 0.174653, 0.419506, 0.174653, 0.174653, 0.180659
0.878247, 0, 1.10162, 0.181046, 1.41421, -1.10162, 0.182392, 0.181046, 0.181053, 0.181052, 0.182767, 0.181134, 0.18119, 0.18105, 0.289111, 0.185018, 0.182186, 0.673073, 0.181086, 0.181189, 0.181072, 0.181283, 0.203428, 0.181046, 0.463591, 0.181046, 0.181046, 0.187717
0.886111, 1, 1.15918, 0.186634, 1.73205, -0.159177, 0.188016, 0.186634, 0.186642, 0.186641, 0.1884, 0.186724, 0.186782, 0.186639, 0.294578, 0.190705, 0.187803, 0.691094, 0.186675, 0.186776, 0.186667, 0.186923, 0.208025, 0.186635, 0.508746, 0.186634, 0.186634, 0.194121
0.893975, 0, 1.21327, 0.191449, 1.41421, -1.21327, 0.192861, 0.191449, 0.191457, 0.191456, 0.193251, 0.191541, 0.1916, 0.191454, 0.297617, 0.195603, 0.192642, 0.706381, 0.19149, 0.191589, 0.19149, 0.191797, 0.211625, 0.19145, 0.554094, 0.191449, 0.191449, 0.199954
0.901839, 0, 1.26323, 0.195539, 1.41421, -1.26323, 0.196976, 0.195539, 0.195547, 0.195547, 0.197372, 0.195633, 0.195693, 0.195544, 0.298373, 0.199761, 0.196752, 0.719152, 0.19558, 0.195675, 0.195589, 0.195956, 0.214326, 0.19554, 0.598591, 0.195539, 0.195539, 0.205327
0.909703, 0.90883, 1.30839, 0.198967, 1.70553, -0.39956, 0.200426, 0.198967, 0.198975, 0.198974, 0.200824, 0.199062, 0.199123, 0.198972, 0.297076, 0.203244, 0.200197, 0.729663, 0.199007, 0.199098, 0.199028, 0.199462, 0.216247, 0.198967, 0.641069, 0.198967, 0.198967, 0.210381
0.917567, 1.09117, 1.34809, 0.201803, 1.75817, -0.25692, 0.203282, 0.201803, 0.201811, 0.20181, 0.20368, 0.201899, 0.20196, 0.201808, 0.294023, 0.206124, 0.203046, 0.738186, 0.201842, 0.201928, 0.201878, 0.202385, 0.217511, 0.201803, 0.680287, 0.201803, 0.201803, 0.215278
0.925431, 1, 1.38172, 0.204121, 1.73205, -0.381716, 0.205619, 0.204121, 0.20413, 0.204129, 0.206014, 0.204218, 0.20428, 0.204126, 0.289555, 0.208476, 0.205374, 0.744999, 0.204159, 0.204239, 0.204212, 0.2048, 0.218244, 0.204122, 0.715, 0.204121, 0.204121, 0.220201
0.933294, 0.901605, 1.40875, 0.205996, 1.70341, -0.507149, 0.207512, 0.205996, 0.206005, 0.206004, 0.207901, 0.206093, 0.206156, 0.206001, 0.284036, 0.210377, 0.207257, 0.750371, 0.206033, 0.206107, 0.206106, 0.206779, 0.218563, 0.205997, 0.744041, 0.205996, 0.205996, 0.225346
0.941158, 0.997583, 1.42884, 0.207499, 1.73135, -0.431252, 0.209035, 0.207499, 0.207507, 0.207506, 0.209413, 0.207596, 0.207659, 0.207504, 0.277831, 0.211899, 0.208766, 0.75455, 0.207535, 0.207602, 0.207631, 0.208391, 0.218575, 0.207499, 0.766393, 0.207499, 0.207499, 0.230917
0.949022, 1.10081, 1.44178, 0.208694, 1.76091, -0.340967, 0.210254, 0.208694, 0.208703, 0.208702, 0.210616, 0.208792, 0.208855, 0.208699, 0.271287, 0.213109, 0.209966, 0.757763, 0.208729, 0.208789, 0.208852, 0.209699, 0.218375, 0.208695, 0.781267, 0.208694, 0.208694, 0.237122
0.956886, 1.89436, 1.44763, 0.209641, 1.97341, 0.44673, 0.21123, 0.209641, 0.20965, 0.209649, 0.211568, 0.20974, 0.209803, 0.209646, 0.264711, 0.214066, 0.210917, 0.760205, 0.209675, 0.209728, 0.209829, 0.210758, 0.21804, 0.209642, 0.788157, 0.209641, 0.209641, 0.244159
0.96475, 0.997599, 1.44669, 0.210391, 1.73136, -0.449094, 0.212018, 0.21039, 0.210399, 0.210398, 0.212321, 0.210489, 0.210553, 0.210396, 0.258366, 0.214823, 0.211669, 0.762046, 0.210424, 0.21047, 0.210613, 0.211617, 0.217632, 0.210391, 0.786887, 0.210391, 0.210391, 0.252211
0.972614, 0.108037, 1.4395, 0.210986, 1.45191, -1.33147, 0.212664, 0.210986, 0.210995, 0.210994, 0.21292, 0.211085, 0.211148, 0.210992, 0.25246, 0.215423, 0.212266, 0.763424, 0.21102, 0.211059, 0.21125, 0.212316, 0.217199, 0.210987, 0.777624, 0.210986, 0.210986, 0.261433
0.980478, 2.88714, 1.42684, 0.211464, 2.21069, 1.4603, 0.213209, 0.211464, 0.211473, 0.211472, 0.2134, 0.211563, 0.211627, 0.21147, 0.247143, 0.215905, 0.212746, 0.764452, 0.211498, 0.211531, 0.211777, 0.212886, 0.216775, 0.211465, 0.760872, 0.211464, 0.211464, 0.271938
0.988342, 0.997583, 1.40966, 0.211855, 1.73135, -0.412079, 0.213688, 0.211855, 0.211864, 0.211863, 0.213792, 0.211954, 0.212017, 0.21186, 0.242508, 0.216297, 0.213137, 0.76522, 0.211889, 0.211917, 0.212229, 0.213354, 0.216383, 0.211856, 0.737443, 0.211855, 0.211855, 0.283781
0.996206, 0.115279, 1.38906, 0.212182, 1.4544, -1.27379, 0.214134, 0.212181, 0.21219, 0.212189, 0.214119, 0.212281, 0.212344, 0.212187, 0.238598, 0.216625, 0.213465, 0.765797, 0.212217, 0.21224, 0.212632, 0.213742, 0.216038, 0.212182, 0.708402, 0.212182, 0.212182, 0.296953
1.00407, 0, 1.3662, 0.212463, 1.41421, -1.3662, 0.214573, 0.212463, 0.212472, 0.212471, 0.214401, 0.212562, 0.212626, 0.212469, 0.235413, 0.216907, 0.213747, 0.766233, 0.212501, 0.21252, 0.213015, 0.214066, 0.215746, 0.212464, 0.674994, 0.212463, 0.212463, 0.31136
1.01193, 0, 1.34221, 0.212714, 1.41421, -1.34221, 0.215032, 0.212713, 0.212722, 0.212721, 0.214652, 0.212813, 0.212876, 0.212719, 0.232914, 0.217158, 0.213997, 0.766565, 0.212754, 0.212772, 0.213401, 0.214337, 0.215512, 0.212714, 0.638573, 0.212714, 0.212714, 0.326824
1.0198, 0, 1.31815, 0.212943, 1.41421, -1.31815, 0.215536, 0.212943, 0.212952, 0.212951, 0.214882, 0.213043, 0.213106, 0.212949, 0.231037, 0.217388, 0.214227, 0.766817, 0.212988, 0.213005, 0.21382, 0.214566, 0.215331, 0.212944, 0.600514, 0.212943, 0.212943, 0.343073
1.02766, 0.872677, 1.29491, 0.213159, 1.6949, -0.422238, 0.21611, 0.213158, 0.213168, 0.213167, 0.215098, 0.213258, 0.213322, 0.213164, 0.229698, 0.217603, 0.214443, 0.767, 0.21321, 0.213227, 0.214301, 0.21476, 0.2152, 0.21316, 0.562141, 0.213159, 0.213159, 0.359747
1.03553, 1.12732, 1.27323, 0.213363, 1.76842, -0.145905, 0.21678, 0.213362, 0.213372, 0.213371, 0.215302, 0.213462, 0.213526, 0.213369, 0.228802, 0.217807, 0.214647, 0.767118, 0.213422, 0.213442, 0.214886, 0.214922, 0.215113, 0.213364, 0.524656, 0.213363, 0.213363, 0.376407
1.04339, 6.86786, 1.25359, 0.213557, 2.9779, 5.61427, 0.217573, 0.213555, 0.213566, 0.213565, 0.215496, 0.213656, 0.21372, 0.213562, 0.22825, 0.218001, 0.214841, 0.767163, 0.213626, 0.213651, 0.215624, 0.215056, 0.215059, 0.213557, 0.489093, 0.213557, 0.213557, 0.392553
1.05125, 2.13214, 1.23627, 0.213737, 2.03277, 0.895872, 0.218518, 0.213734, 0.213746, 0.213745, 0.215676, 0.213836, 0.2139, 0.213742, 0.227943, 0.218181, 0.215021, 0.767121, 0.213819, 0.213852, 0.216582, 0.21516, 0.21503, 0.213737, 0.456274, 0.213737, 0.213737, 0.407648
1.05912, 0, 1.22136, 0.213898, 1.41421, -1.22136, 0.219647, 0.213894, 0.213906, 0.213905, 0.215837, 0.213997, 0.21406, 0.213903, 0.227789, 0.218341, 0.215182, 0.766969, 0.213997, 0.214041, 0.217847, 0.215234, 0.215012, 0.213898, 0.426804, 0.213898, 0.213898, 0.421145
1.06698, 1, 1.20878, 0.214031, 1.73205, -0.208777, 0.22099, 0.214026, 0.214039, 0.214038, 0.21597, 0.21413, 0.214193, 0.214036, 0.227701, 0.218474, 0.215315, 0.766676, 0.214153, 0.214209, 0.219531, 0.21527, 0.214993, 0.214031, 0.401058, 0.214031, 0.214031, 0.432523
1.07484, 0.858198, 1.19835, 0.214125, 1.69062, -0.340148, 0.222579, 0.214119, 0.214134, 0.214133, 0.216065, 0.214224, 0.214288, 0.214131, 0.227604, 0.218569, 0.215409, 0.766204, 0.214275, 0.214347, 0.221776, 0.215263, 0.214956, 0.214126, 0.379205, 0.214125, 0.214125, 0.441314
1.08271, 2.85339, 1.18983, 0.214167, 2.20304, 1.66355, 0.224441, 0.21416, 0.214176, 0.214175, 0.216107, 0.214266, 0.21433, 0.214173, 0.227436, 0.218611, 0.215451, 0.765508, 0.214353, 0.214442, 0.224755, 0.215201, 0.214885, 0.214168, 0.361226, 0.214167, 0.214167, 0.447141
1.09057, 0.288414, 1.18301, 0.21414, 1.51275, -0.894597, 0.226599, 0.214131, 0.214149, 0.214148, 0.21608, 0.21424, 0.214303, 0.214146, 0.227144, 0.218584, 0.215425, 0.764538, 0.214371, 0.21448, 0.228677, 0.215071, 0.214761, 0.214141, 0.346947, 0.21414, 0.21414, 0.449738
1.09844, 0, 1.17771, 0.214026, 1.41421, -1.17771, 0.229067, 0.214014, 0.214035, 0.214034, 0.215966, 0.214125, 0.214189, 0.214032, 0.226687, 0.21847, 0.21531, 0.763241, 0.214313, 0.214442, 0.233785, 0.214856, 0.214562, 0.214027, 0.336074, 0.214026, 0.214026, 0.448969
1.1063, 0.848564, 1.17384, 0.213804, 1.68777, -0.325277, 0.231844, 0.213789, 0.213813, 0.213812, 0.215744, 0.213903, 0.213967, 0.21381, 0.226033, 0.218248, 0.215088, 0.761561, 0.214163, 0.21431, 0.240348, 0.214538, 0.214266, 0.213805, 0.32823, 0.213804, 0.213804, 0.444837
1.11416, 0.151436, 1.17143, 0.213452, 1.46678, -1.02, 0.234913, 0.213432, 0.213461, 0.21346, 0.215391, 0.213551, 0.213615, 0.213457, 0.22516, 0.217895, 0.214736, 0.759446, 0.2139, 0.214062, 0.248654, 0.214097, 0.21385, 0.213452, 0.322985, 0.213452, 0.213452, 0.437483
1.12203, 0, 1.17061, 0.212945, 1.41421, -1.17061, 0.238234, 0.21292, 0.212953, 0.212952, 0.214884, 0.213044, 0.213107, 0.21295, 0.224053, 0.217388, 0.214229, 0.756849, 0.213504, 0.213675, 0.25899, 0.213508, 0.213287, 0.212945, 0.319888, 0.212945, 0.212945, 0.427174
1.12989, 1.84133, 1.17159, 0.212257, 1.95993, 0.669742, 0.241742, 0.212226, 0.212266, 0.212265, 0.214196, 0.212356, 0.21242, 0.212262, 0.222701, 0.2167, 0.213541, 0.753736, 0.212955, 0.213124, 0.271625, 0.212746, 0.212551, 0.212258, 0.318487, 0.212257, 0.212257, 0.414284
1.13776, 1.83652, 1.17462, 0.211363, 1.9587, 0.661896, 0.245346, 0.211324, 0.211372, 0.211371, 0.213302, 0.211462, 0.211525, 0.211368, 0.221097, 0.215806, 0.212647, 0.750086, 0.212231, 0.212384, 0.286782, 0.211786, 0.211614, 0.211363, 0.318349, 0.211363, 0.211363, 0.399262
1.14562, 0.32215, 1.17998, 0.210235, 1.52386, -0.857826, 0.248926, 0.210187, 0.210244, 0.210243, 0.212175, 0.210334, 0.210398, 0.210241, 0.219234, 0.214679, 0.211519, 0.745903, 0.211313, 0.211429, 0.304606, 0.2106, 0.21045, 0.210236, 0.31907, 0.210235, 0.210235, 0.382611
1.15348, 2, 1.18786, 0.208848, 2, 0.812144, 0.252337, 0.208788, 0.208856, 0.208855, 0.210787, 0.208947, 0.20901, 0.208853, 0.217108, 0.213291, 0.210132, 0.741224, 0.210178, 0.210233, 0.325131, 0.209161, 0.209031, 0.208848, 0.320286, 0.208848, 0.208848, 0.364845
1.16135, 2, 1.19837, 0.207174, 2, 0.80163, 0.255411, 0.207101, 0.207183, 0.207182, 0.209113, 0.207273, 0.207337, 0.207179, 0.214711, 0.211617, 0.208458, 0.736118, 0.208808, 0.208771, 0.348254, 0.207443, 0.20733, 0.207175, 0.321672, 0.207174, 0.207174, 0.346468
1.16921, 0, 1.21148, 0.20519, 1.41421, -1.21148, 0.257969, 0.2051, 0.205199, 0.205198, 0.207129, 0.205289, 0.205353, 0.205195, 0.212037, 0.209633, 0.206474, 0.730704, 0.207184, 0.207018, 0.373701, 0.205421, 0.205322, 0.205191, 0.322945, 0.20519, 0.20519, 0.327941
1.17708, 0.826861, 1.22698, 0.202873, 1.68133, -0.400122, 0.259824, 0.202762, 0.202882, 0.202881, 0.204812, 0.202972, 0.203036, 0.202878, 0.209076, 0.207316, 0.204157, 0.72515, 0.205289, 0.204953, 0.401016, 0.20307, 0.202984, 0.202874, 0.323864, 0.202873, 0.202873, 0.309664
1.18494, 0.997586, 1.24449, 0.200204, 1.73135, -0.246903, 0.260794, 0.200069, 0.200213, 0.200212, 0.202143, 0.200303, 0.200367, 0.200209, 0.20582, 0.204647, 0.201488, 0.719688, 0.203108, 0.202558, 0.429555, 0.200373, 0.200298, 0.200205, 0.324221, 0.200204, 0.200204, 0.291961
