   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.642771, 0, 0.00201419, 0.000409033, 1.41421, -0.00201419, 0.000414994, 0.000409033, 0.000409048, 0.000409085, 0.000419632, 0.000409042, 0.000434115, 0.000417225, 0.000410517, 0.00152662, 0.000409609, 0.000409268, 0.000409321, 0.000713868, 0.000409035, 0.000525225, 0.000409033, 0.000409033, 0.000423073
0.650645, 0, 0.00300387, 0.000630163, 1.41421, -0.00300387, 0.000639189, 0.000630163, 0.000630187, 0.000630243, 0.000646211, 0.000630178, 0.000672282, 0.000642567, 0.000632411, 0.00232225, 0.000630882, 0.000630519, 0.000630559, 0.00104376, 0.000630167, 0.000793499, 0.000630163, 0.000630163, 0.000651421
0.658518, 0, 0.00442325, 0.00095376, 1.41421, -0.00442325, 0.000967185, 0.00095376, 0.000953795, 0.000953878, 0.000977633, 0.000953782, 0.00102332, 0.000972211, 0.000957103, 0.00347091, 0.000954652, 0.000954289, 0.0009543, 0.00151354, 0.000953765, 0.00118391, 0.00095376, 0.00095376, 0.000985383
0.666392, 0, 0.00642619, 0.00141834, 1.41421, -0.00642619, 0.00143797, 0.00141834, 0.00141839, 0.00141851, 0.00145324, 0.00141837, 0.00153133, 0.00144531, 0.00142323, 0.00509801, 0.00141945, 0.00141911, 0.00141908, 0.00217389, 0.00141835, 0.00174249, 0.00141834, 0.00141834, 0.00146457
0.674266, 0, 0.00920611, 0.00207274, 1.41421, -0.00920611, 0.00210094, 0.00207274, 0.00207282, 0.00207299, 0.00212288, 0.00207279, 0.00225319, 0.0021115, 0.00207976, 0.00735955, 0.00207411, 0.00207385, 0.00207374, 0.00308922, 0.00207275, 0.00252797, 0.00207274, 0.00207274, 0.00213916
0.682139, 0, 0.0129999, 0.00297715, 1.41421, -0.0129999, 0.00301697, 0.00297715, 0.00297725, 0.0029775, 0.00304796, 0.00297721, 0.00326046, 0.00303188, 0.00298707, 0.010444, 0.00297884, 0.00297872, 0.0029785, 0.00433922, 0.00297716, 0.00361338, 0.00297715, 0.00297715, 0.00307096
0.690013, 0, 0.0180898, 0.00420362, 1.41421, -0.0180898, 0.00425892, 0.00420362, 0.00420376, 0.0042041, 0.00430195, 0.00420371, 0.00464088, 0.00427962, 0.00421739, 0.0145722, 0.0042057, 0.0042058, 0.00420544, 0.00601984, 0.00420364, 0.0050872, 0.00420362, 0.00420362, 0.00433389
0.697887, 0, 0.0248024, 0.00583567, 1.41421, -0.0248024, 0.00591119, 0.00583567, 0.00583587, 0.00583633, 0.00596995, 0.00583579, 0.00649901, 0.00593945, 0.00585448, 0.0199943, 0.00583822, 0.00583864, 0.00583812, 0.00824309, 0.0058357, 0.00705374, 0.00583567, 0.00583567, 0.00601358
0.70576, 0, 0.0335042, 0.00796689, 1.41421, -0.0335042, 0.00806832, 0.00796689, 0.00796715, 0.00796778, 0.00814724, 0.00796705, 0.00895591, 0.00810628, 0.00799215, 0.0269837, 0.00797, 0.00797088, 0.00797017, 0.0111354, 0.00796693, 0.00963273, 0.00796689, 0.00796689, 0.00820586
0.713634, 0, 0.0445919, 0.0106981, 1.41421, -0.0445919, 0.0108321, 0.0106981, 0.0106984, 0.0106992, 0.0109364, 0.0106983, 0.0121472, 0.0108822, 0.0107314, 0.0358262, 0.0107018, 0.0107033, 0.0107024, 0.0148342, 0.0106981, 0.0129576, 0.0106981, 0.0106981, 0.0110139
0.721508, 0, 0.0584792, 0.0141331, 1.41421, -0.0584792, 0.0143073, 0.0141331, 0.0141335, 0.0141346, 0.014443, 0.0141334, 0.0162195, 0.0143726, 0.0141765, 0.0468065, 0.0141376, 0.0141399, 0.0141389, 0.019482, 0.0141331, 0.0171731, 0.0141331, 0.0141331, 0.0145438
0.729381, 0, 0.0755782, 0.0183732, 1.41421, -0.0755782, 0.0185963, 0.0183732, 0.0183738, 0.0183752, 0.0187698, 0.0183736, 0.0213252, 0.0186798, 0.0184288, 0.06019, 0.0183787, 0.018382, 0.0183809, 0.0252191, 0.0183733, 0.0224314, 0.0183732, 0.0183732, 0.018899
0.737255, 1, 0.0962779, 0.0235106, 1.73205, 0.903722, 0.0237916, 0.0235106, 0.0235113, 0.023513, 0.0240103, 0.023511, 0.0276141, 0.0238968, 0.0235805, 0.0762027, 0.023517, 0.0235216, 0.0235206, 0.0321731, 0.0235107, 0.0288885, 0.0235106, 0.0235106, 0.0241733
0.745129, 0, 0.12092, 0.0296202, 1.41421, -0.12092, 0.0299689, 0.0296202, 0.0296211, 0.0296232, 0.0302403, 0.0296207, 0.035225, 0.0300994, 0.029707, 0.0950102, 0.0296278, 0.0296339, 0.0296333, 0.0404481, 0.0296203, 0.0366997, 0.0296202, 0.0296202, 0.0304431
0.753002, 1.95705, 0.149773, 0.0367524, 1.98923, 1.80728, 0.0371788, 0.0367524, 0.0367535, 0.0367561, 0.0375106, 0.0367531, 0.044274, 0.0373383, 0.0368586, 0.116696, 0.0367613, 0.0367691, 0.0367693, 0.0501121, 0.0367525, 0.0460163, 0.0367524, 0.0367524, 0.0377592
0.760876, 0.0429516, 0.183014, 0.0449257, 1.42932, -0.140062, 0.0454395, 0.0449257, 0.0449271, 0.0449302, 0.0458392, 0.0449266, 0.0548431, 0.0456316, 0.0450537, 0.141245, 0.044936, 0.0449459, 0.0449475, 0.0611853, 0.0449259, 0.0569833, 0.0449257, 0.0449257, 0.0461399
0.76875, 0, 0.220704, 0.0541207, 1.41421, -0.220704, 0.0547309, 0.0541207, 0.0541223, 0.0541261, 0.0552058, 0.0541217, 0.0669679, 0.0549592, 0.0542727, 0.168528, 0.0541326, 0.0541447, 0.0541486, 0.0736298, 0.054121, 0.0697388, 0.0541207, 0.0541207, 0.0555649
0.776623, 0.949823, 0.262786, 0.0642764, 1.7175, 0.687037, 0.0649913, 0.0642764, 0.0642783, 0.0642827, 0.0655476, 0.0642776, 0.0806276, 0.0652586, 0.0644545, 0.198302, 0.0642899, 0.0643045, 0.0643118, 0.0873426, 0.0642767, 0.084416, 0.0642764, 0.0642764, 0.0659713
0.784497, 0.050177, 0.309074, 0.0752888, 1.43184, -0.258897, 0.0761151, 0.0752888, 0.075291, 0.0752961, 0.076758, 0.0752902, 0.0957354, 0.076424, 0.0754946, 0.230204, 0.075304, 0.0753211, 0.0753334, 0.102152, 0.0752891, 0.101146, 0.0752888, 0.0752888, 0.0772527
0.792371, 0.944998, 0.359266, 0.0870132, 1.7161, 0.585732, 0.087956, 0.0870132, 0.0870157, 0.0870215, 0.0886896, 0.0870147, 0.112134, 0.0883083, 0.087248, 0.26377, 0.0870301, 0.08705, 0.0870691, 0.11782, 0.0870136, 0.120061, 0.0870132, 0.0870132, 0.0892616
0.800245, 2.94016, 0.412955, 0.0992693, 2.22265, 2.52721, 0.100332, 0.0992693, 0.0992721, 0.0992787, 0.101158, 0.0992711, 0.129593, 0.100729, 0.0995339, 0.298452, 0.0992881, 0.0993107, 0.0993391, 0.134051, 0.0992697, 0.141303, 0.0992693, 0.0992693, 0.101815
0.808118, 3.05502, 0.469654, 0.111849, 2.24834, 2.58536, 0.113032, 0.111849, 0.111852, 0.11186, 0.113953, 0.111851, 0.147815, 0.113474, 0.112144, 0.33364, 0.11187, 0.111895, 0.111936, 0.150502, 0.11185, 0.165018, 0.111849, 0.111849, 0.114701
0.815992, 2.05982, 0.528819, 0.124528, 2.0149, 1.531, 0.125831, 0.124528, 0.124532, 0.12454, 0.126844, 0.12453, 0.166443, 0.126317, 0.124853, 0.368705, 0.12455, 0.124578, 0.124636, 0.166803, 0.124529, 0.19136, 0.124528, 0.124528, 0.127694
0.823866, 2, 0.589878, 0.137076, 2, 1.41012, 0.138495, 0.137076, 0.13708, 0.137089, 0.139599, 0.137079, 0.185073, 0.139024, 0.13743, 0.403019, 0.1371, 0.137131, 0.137209, 0.182578, 0.137077, 0.220479, 0.137076, 0.137076, 0.140562
0.831739, 1.93294, 0.652249, 0.149271, 1.98316, 1.28069, 0.1508, 0.149271, 0.149275, 0.149284, 0.15199, 0.149273, 0.203278, 0.15137, 0.149652, 0.436001, 0.149296, 0.149329, 0.149435, 0.197467, 0.149271, 0.252507, 0.149271, 0.149271, 0.153083
0.839613, 1.9976, 0.715361, 0.160908, 1.9994, 1.28224, 0.162541, 0.160908, 0.160912, 0.160922, 0.163812, 0.160911, 0.220626, 0.16315, 0.161315, 0.467136, 0.160934, 0.160969, 0.16111, 0.211146, 0.160909, 0.287529, 0.160908, 0.160908, 0.165057
0.847487, 1.99758, 0.778652, 0.171813, 1.99939, 1.21892, 0.173542, 0.171813, 0.171817, 0.171828, 0.174887, 0.171815, 0.236704, 0.174185, 0.172243, 0.496004, 0.17184, 0.171877, 0.172062, 0.223352, 0.171813, 0.325554, 0.171813, 0.171813, 0.176315
0.85536, 0.0718849, 0.841569, 0.181846, 1.4394, -0.769684, 0.183662, 0.181846, 0.181851, 0.181862, 0.185075, 0.181849, 0.251145, 0.184337, 0.182298, 0.522295, 0.181875, 0.181913, 0.182155, 0.23389, 0.181847, 0.36648, 0.181846, 0.181846, 0.186728
0.863234, 0.923297, 0.903551, 0.19091, 1.70977, 0.0197465, 0.192804, 0.19091, 0.190915, 0.190927, 0.194276, 0.190914, 0.263645, 0.193506, 0.191382, 0.545811, 0.19094, 0.190978, 0.191291, 0.242648, 0.190911, 0.410047, 0.19091, 0.19091, 0.196212
0.871108, 1.9976, 0.964013, 0.19895, 1.9994, 1.03359, 0.200911, 0.19895, 0.198955, 0.198967, 0.202435, 0.198953, 0.273986, 0.201637, 0.199438, 0.566472, 0.198979, 0.199019, 0.199419, 0.249595, 0.19895, 0.455812, 0.19895, 0.19895, 0.20473
0.878981, 0.997577, 1.02232, 0.205948, 1.73135, -0.0247454, 0.207967, 0.205948, 0.205954, 0.205966, 0.209537, 0.205952, 0.282041, 0.208713, 0.206451, 0.5843, 0.205978, 0.206017, 0.206527, 0.254779, 0.205949, 0.50312, 0.205948, 0.205948, 0.212296
0.886855, 1.91367, 1.07778, 0.211928, 1.9783, 0.835886, 0.213996, 0.211928, 0.211933, 0.211946, 0.215602, 0.211931, 0.287788, 0.214758, 0.212442, 0.599407, 0.211957, 0.211996, 0.212637, 0.258318, 0.211928, 0.551093, 0.211928, 0.211928, 0.218965
0.894729, 1.16786, 1.12964, 0.216938, 1.77985, 0.0382178, 0.219048, 0.216938, 0.216944, 0.216957, 0.220685, 0.216941, 0.291298, 0.219822, 0.217463, 0.611978, 0.216968, 0.217005, 0.217804, 0.26038, 0.216939, 0.598644, 0.216938, 0.216938, 0.224834
0.902602, 2.82249, 1.17707, 0.221054, 2.19602, 1.64542, 0.223199, 0.221054, 0.22106, 0.221073, 0.224859, 0.221058, 0.292732, 0.223982, 0.221587, 0.622246, 0.221084, 0.22112, 0.222105, 0.261176, 0.221055, 0.644513, 0.221054, 0.221054, 0.230037
0.910476, 3.17751, 1.21924, 0.224366, 2.27541, 1.95827, 0.226539, 0.224366, 0.224372, 0.224385, 0.228218, 0.22437, 0.292326, 0.227328, 0.224906, 0.630476, 0.224395, 0.224429, 0.225631, 0.260933, 0.224367, 0.687318, 0.224366, 0.224366, 0.234738
0.91835, 1.90643, 1.25532, 0.226972, 1.97647, 0.651111, 0.22917, 0.226972, 0.226978, 0.226991, 0.23086, 0.226976, 0.290368, 0.229961, 0.227517, 0.636947, 0.227, 0.227032, 0.228482, 0.259884, 0.226973, 0.725638, 0.226972, 0.226972, 0.239124
0.926223, 1.09357, 1.28457, 0.228972, 1.75885, -0.190999, 0.231192, 0.228972, 0.228977, 0.228991, 0.232888, 0.228975, 0.287181, 0.231981, 0.22952, 0.64193, 0.228999, 0.229028, 0.230754, 0.258248, 0.228972, 0.758101, 0.228972, 0.228972, 0.243405
0.934097, 2.80321, 1.3064, 0.230462, 2.19162, 1.49681, 0.232703, 0.230462, 0.230468, 0.230481, 0.2344, 0.230465, 0.283098, 0.233486, 0.231013, 0.645685, 0.230488, 0.230514, 0.232544, 0.256226, 0.230463, 0.783483, 0.230462, 0.230462, 0.247807
0.941971, 1.99517, 1.32042, 0.231531, 1.99879, 0.674745, 0.233796, 0.231531, 0.231537, 0.231551, 0.235485, 0.231535, 0.278441, 0.234566, 0.232085, 0.648443, 0.231557, 0.23158, 0.233933, 0.253986, 0.231532, 0.8008, 0.231531, 0.231531, 0.252564
0.949844, 1.20162, 1.32654, 0.232259, 1.78931, -0.124914, 0.23455, 0.232259, 0.232265, 0.232279, 0.236225, 0.232263, 0.273507, 0.235302, 0.232815, 0.650408, 0.232284, 0.232304, 0.234994, 0.251664, 0.23226, 0.809392, 0.232259, 0.232259, 0.257915
0.957718, 1, 1.32496, 0.232713, 1.73205, -0.324956, 0.235037, 0.232713, 0.232719, 0.232733, 0.236687, 0.232717, 0.268551, 0.235761, 0.23327, 0.651753, 0.232737, 0.232754, 0.235785, 0.249363, 0.232714, 0.808976, 0.232713, 0.232713, 0.264097
0.965592, 1.89196, 1.31621, 0.232948, 1.97281, 0.575748, 0.235315, 0.232948, 0.232954, 0.232967, 0.236928, 0.232951, 0.26378, 0.235999, 0.233505, 0.652618, 0.232971, 0.232984, 0.23635, 0.247153, 0.232949, 0.799676, 0.232948, 0.232948, 0.27133
0.973466, 2.10804, 1.30116, 0.233007, 2.02683, 0.806874, 0.235433, 0.233007, 0.233013, 0.233027, 0.236992, 0.233011, 0.259346, 0.236061, 0.233565, 0.653115, 0.23303, 0.23304, 0.236722, 0.245076, 0.233008, 0.782023, 0.233007, 0.233007, 0.279811
0.981339, 1, 1.28092, 0.232925, 1.73205, -0.280923, 0.235429, 0.232925, 0.232931, 0.232944, 0.236912, 0.232928, 0.255351, 0.235979, 0.233483, 0.65333, 0.232947, 0.232955, 0.236922, 0.243149, 0.232926, 0.756912, 0.232925, 0.232925, 0.289695
0.989213, 0.884721, 1.25681, 0.232725, 1.69845, -0.372087, 0.235334, 0.232724, 0.23273, 0.232744, 0.236714, 0.232728, 0.251847, 0.23578, 0.233283, 0.653328, 0.232747, 0.232752, 0.236963, 0.241376, 0.232725, 0.725546, 0.232725, 0.232725, 0.301079
0.997087, 0.115279, 1.23024, 0.232423, 1.4544, -1.11496, 0.235175, 0.232423, 0.232429, 0.232443, 0.236414, 0.232427, 0.248845, 0.235479, 0.232982, 0.653153, 0.232446, 0.232449, 0.236851, 0.239743, 0.232424, 0.689344, 0.232423, 0.232423, 0.313985
1.00496, 1.87991, 1.20264, 0.232032, 1.96975, 0.677271, 0.234975, 0.232031, 0.232038, 0.232051, 0.236023, 0.232035, 0.246319, 0.235087, 0.232591, 0.652837, 0.232056, 0.232056, 0.236588, 0.23823, 0.232033, 0.649851, 0.232032, 0.232032, 0.328345
1.01283, 0.120089, 1.17533, 0.231556, 1.45605, -1.05524, 0.234754, 0.231556, 0.231562, 0.231576, 0.235548, 0.23156, 0.244222, 0.234612, 0.232115, 0.652398, 0.231582, 0.23158, 0.236177, 0.236816, 0.231557, 0.608629, 0.231556, 0.231556, 0.343986
1.02071, 1.75013, 1.14945, 0.231, 1.93653, 0.60068, 0.234536, 0.230999, 0.231006, 0.231019, 0.234992, 0.231003, 0.242484, 0.234055, 0.231559, 0.651848, 0.231028, 0.231025, 0.235617, 0.235473, 0.231001, 0.567175, 0.231, 0.231, 0.360626
1.02858, 1.12254, 1.12587, 0.230364, 1.76707, -0.00332677, 0.234347, 0.230363, 0.23037, 0.230384, 0.234356, 0.230367, 0.24103, 0.233419, 0.230923, 0.651191, 0.230396, 0.230392, 0.234912, 0.234178, 0.230365, 0.52683, 0.230364, 0.230364, 0.37787
1.03646, 0.127323, 1.10516, 0.229649, 1.45853, -0.977838, 0.234219, 0.229647, 0.229655, 0.229668, 0.233641, 0.229652, 0.23978, 0.232704, 0.230208, 0.650424, 0.229686, 0.229681, 0.234065, 0.232909, 0.22965, 0.488725, 0.229649, 0.229649, 0.395225
1.04433, 1, 1.08758, 0.228854, 1.73205, -0.0875753, 0.234192, 0.228852, 0.22886, 0.228874, 0.232847, 0.228858, 0.238655, 0.231909, 0.229413, 0.649543, 0.228898, 0.228893, 0.233084, 0.231648, 0.228855, 0.453747, 0.228854, 0.228854, 0.412114
1.0522, 0.865432, 1.07307, 0.22798, 1.69276, -0.207636, 0.234311, 0.227978, 0.227986, 0.228, 0.231973, 0.227984, 0.237584, 0.231035, 0.228539, 0.648537, 0.228032, 0.228028, 0.231977, 0.230378, 0.227981, 0.422517, 0.22798, 0.22798, 0.427908
1.06008, 2.72369, 1.06134, 0.227026, 2.17341, 1.66236, 0.234635, 0.227023, 0.227032, 0.227046, 0.231019, 0.22703, 0.236505, 0.230081, 0.227586, 0.647394, 0.227089, 0.227086, 0.230754, 0.229088, 0.227027, 0.395401, 0.227026, 0.227026, 0.441959
1.06795, 1.41087, 1.05189, 0.225993, 1.84686, 0.358985, 0.235226, 0.225989, 0.225999, 0.226013, 0.229986, 0.225997, 0.235367, 0.229048, 0.226552, 0.646096, 0.22607, 0.226068, 0.229428, 0.227766, 0.225994, 0.37253, 0.225993, 0.225993, 0.453645
1.07582, 0, 1.04411, 0.22488, 1.41421, -1.04411, 0.236156, 0.224875, 0.224886, 0.2249, 0.228873, 0.224884, 0.23413, 0.227935, 0.22544, 0.644622, 0.224975, 0.224975, 0.228008, 0.226406, 0.224881, 0.353836, 0.22488, 0.22488, 0.462409
1.0837, 1, 1.03735, 0.223688, 1.73205, -0.037349, 0.2375, 0.223681, 0.223694, 0.223708, 0.227681, 0.223692, 0.232764, 0.226743, 0.224247, 0.642946, 0.223805, 0.223807, 0.226505, 0.225, 0.223689, 0.33909, 0.223688, 0.223688, 0.4678
1.09157, 0, 1.03098, 0.222415, 1.41421, -1.03098, 0.239329, 0.222407, 0.222421, 0.222435, 0.226408, 0.222419, 0.231252, 0.22547, 0.222974, 0.641039, 0.222561, 0.222563, 0.224927, 0.223543, 0.222416, 0.327945, 0.222415, 0.222415, 0.469508
1.09944, 0, 1.02447, 0.221059, 1.41421, -1.02447, 0.241707, 0.221048, 0.221065, 0.221079, 0.225052, 0.221063, 0.229585, 0.224114, 0.221618, 0.638868, 0.221241, 0.221242, 0.223279, 0.222027, 0.22106, 0.319977, 0.221059, 0.221059, 0.467385
1.10732, 1, 1.01742, 0.219616, 1.73205, -0.0174184, 0.244681, 0.219602, 0.219622, 0.219636, 0.223609, 0.21962, 0.227759, 0.222671, 0.220175, 0.636397, 0.219845, 0.21984, 0.221562, 0.220445, 0.219617, 0.314724, 0.219616, 0.219616, 0.461458
1.11519, 1, 1.00955, 0.218079, 1.73205, -0.00955212, 0.248273, 0.218061, 0.218085, 0.218099, 0.222072, 0.218083, 0.225776, 0.221134, 0.218638, 0.633588, 0.218366, 0.218352, 0.219772, 0.218788, 0.21808, 0.31171, 0.218079, 0.218079, 0.451923
1.12307, 0.843745, 1.00076, 0.216439, 1.68634, -0.157014, 0.252467, 0.216416, 0.216445, 0.216459, 0.220432, 0.216443, 0.22364, 0.219494, 0.216998, 0.630406, 0.216801, 0.216768, 0.217904, 0.217044, 0.21644, 0.310473, 0.216439, 0.216439, 0.439133
1.13094, 0.156255, 0.991048, 0.214684, 1.46842, -0.834793, 0.257206, 0.214655, 0.21469, 0.214704, 0.218677, 0.214688, 0.221355, 0.217739, 0.215243, 0.62682, 0.215139, 0.215077, 0.215945, 0.215199, 0.214685, 0.310577, 0.214684, 0.214684, 0.423566
1.13881, 1.83893, 0.980528, 0.212798, 1.95932, 0.858397, 0.262383, 0.212762, 0.212804, 0.212817, 0.21679, 0.212801, 0.218923, 0.215852, 0.213357, 0.622808, 0.213369, 0.213264, 0.213879, 0.213235, 0.212799, 0.311623, 0.212798, 0.212798, 0.40579
1.14669, 1.16107, 0.969363, 0.210761, 1.77794, 0.191712, 0.267836, 0.210716, 0.210767, 0.210781, 0.214754, 0.210765, 0.216342, 0.213816, 0.211321, 0.618363, 0.211477, 0.211309, 0.211686, 0.211131, 0.210762, 0.313252, 0.210761, 0.210761, 0.386423
1.15456, 0.834108, 0.957743, 0.208554, 1.68348, -0.123635, 0.273352, 0.208498, 0.20856, 0.208574, 0.212546, 0.208557, 0.213607, 0.211609, 0.209113, 0.613495, 0.209446, 0.209192, 0.209342, 0.208866, 0.208555, 0.315146, 0.208554, 0.208554, 0.36609
1.16243, 0.997589, 0.945846, 0.20615, 1.73135, 0.0517427, 0.278671, 0.206081, 0.206156, 0.20617, 0.210143, 0.206154, 0.210705, 0.209205, 0.20671, 0.608243, 0.207258, 0.206889, 0.206822, 0.206413, 0.206151, 0.317027, 0.20615, 0.20615, 0.345386
1.17031, 2.82686, 0.933822, 0.203526, 2.19701, 1.89304, 0.283499, 0.20344, 0.203532, 0.203546, 0.207519, 0.20353, 0.207622, 0.206581, 0.204085, 0.602675, 0.204892, 0.204374, 0.204098, 0.203746, 0.203527, 0.31865, 0.203526, 0.203526, 0.32484
1.17818, 0.341445, 0.921781, 0.200655, 1.53018, -0.580336, 0.287521, 0.200549, 0.200661, 0.200675, 0.204647, 0.200659, 0.204338, 0.20371, 0.201214, 0.596902, 0.202327, 0.201621, 0.201141, 0.200838, 0.200656, 0.319801, 0.200655, 0.200655, 0.304894
1.18606, 0, 0.909796, 0.197512, 1.41421, -0.909796, 0.290422, 0.197382, 0.197518, 0.197532, 0.201504, 0.197515, 0.200833, 0.200567, 0.198071, 0.59108, 0.199542, 0.198607, 0.197925, 0.197664, 0.197513, 0.320293, 0.197512, 0.197512, 0.285888
1.19393, 1, 0.897928, 0.194075, 1.73205, 0.102072, 0.291912, 0.193917, 0.194081, 0.194095, 0.198068, 0.194079, 0.197085, 0.19713, 0.194634, 0.585418, 0.196517, 0.195309, 0.194426, 0.194201, 0.194076, 0.319964, 0.194075, 0.194075, 0.268059
1.2018, 2.81963, 0.886244, 0.190327, 2.19537, 1.93339, 0.291741, 0.190135, 0.190333, 0.190346, 0.194319, 0.19033, 0.193073, 0.193381, 0.190886, 0.580187, 0.193237, 0.19171, 0.190625, 0.19043, 0.190327, 0.318677, 0.190327, 0.190327, 0.251539
1.20968, 0.180369, 0.874855, 0.186255, 1.47661, -0.694485, 0.289724, 0.186022, 0.186261, 0.186274, 0.190247, 0.186258, 0.188785, 0.189309, 0.186814, 0.575724, 0.189688, 0.1878, 0.186508, 0.18634, 0.186256, 0.316316, 0.186255, 0.186255, 0.236371
1.21755, 1.62963, 0.863952, 0.181855, 1.90516, 0.765675, 0.285755, 0.181574, 0.181861, 0.181875, 0.185848, 0.181859, 0.184209, 0.18491, 0.182414, 0.572437, 0.185862, 0.183577, 0.18207, 0.181925, 0.181856, 0.312795, 0.181855, 0.181855, 0.222526
1.22542, 0.370373, 0.853837, 0.177132, 1.5396, -0.483464, 0.279815, 0.176794, 0.177138, 0.177152, 0.181125, 0.177136, 0.179347, 0.180187, 0.177692, 0.570808, 0.181761, 0.179049, 0.177314, 0.177189, 0.177133, 0.308057, 0.177132, 0.177132, 0.20992
1.2333, 0, 0.844948, 0.172101, 1.41421, -0.844948, 0.27198, 0.171695, 0.172107, 0.172121, 0.176094, 0.172105, 0.174207, 0.175156, 0.17266, 0.571395, 0.177392, 0.174238, 0.172255, 0.172147, 0.172102, 0.302076, 0.172101, 0.172101, 0.198432
1.24117, 1.61513, 0.837882, 0.166787, 1.90135, 0.777248, 0.262409, 0.166301, 0.166793, 0.166806, 0.170779, 0.16679, 0.168809, 0.169841, 0.167346, 0.574832, 0.172775, 0.169181, 0.166917, 0.166824, 0.166788, 0.294867, 0.166787, 0.166787, 0.187925
1.24904, 0.38487, 0.833395, 0.161224, 1.5443, -0.448524, 0.251341, 0.160646, 0.16123, 0.161244, 0.165217, 0.161228, 0.163183, 0.164279, 0.161784, 0.581825, 0.167941, 0.16393, 0.161334, 0.161254, 0.161225, 0.286482, 0.161224, 0.161224, 0.178262
1.25692, 0, 0.832402, 0.155459, 1.41421, -0.832402, 0.239074, 0.154772, 0.155465, 0.155479, 0.159452, 0.155463, 0.157371, 0.158514, 0.156019, 0.593143, 0.162935, 0.158559, 0.155552, 0.155483, 0.15546, 0.277011, 0.155459, 0.155459, 0.169313
1.26479, 1, 0.835966, 0.149546, 1.73205, 0.164034, 0.225945, 0.148732, 0.149552, 0.149566, 0.153538, 0.14955, 0.151423, 0.152601, 0.150105, 0.609607, 0.157816, 0.153163, 0.149624, 0.149565, 0.149547, 0.266587, 0.149546, 0.149546, 0.160967
1.27267, 0, 0.845269, 0.143545, 1.41421, -0.845269, 0.212312, 0.142584, 0.143551, 0.143565, 0.147538, 0.143549, 0.145398, 0.1466, 0.144105, 0.632082, 0.152659, 0.147863, 0.143611, 0.14356, 0.143546, 0.255374, 0.143545, 0.143545, 0.153138
1.28054, 4.59103, 0.861589, 0.137524, 2.5673, 3.72944, 0.198528, 0.136392, 0.13753, 0.137543, 0.141516, 0.137527, 0.139358, 0.140578, 0.138083, 0.661448, 0.147557, 0.14281, 0.137579, 0.137535, 0.137525, 0.243566, 0.137524, 0.137524, 0.145761
1.28841, 0.408971, 0.88627, 0.131549, 1.55209, -0.477298, 0.184927, 0.130221, 0.131555, 0.131569, 0.135541, 0.131553, 0.133371, 0.134603, 0.132108, 0.698591, 0.14262, 0.138193, 0.131595, 0.131558, 0.13155, 0.231377, 0.131549, 0.131549, 0.138795
1.29629, 1, 0.920686, 0.12569, 1.73205, 0.0793142, 0.171802, 0.124136, 0.125696, 0.12571, 0.129682, 0.125694, 0.127503, 0.128744, 0.126249, 0.744371, 0.137978, 0.13424, 0.125729, 0.125697, 0.125691, 0.219031, 0.12569, 0.12569, 0.13222
1.30416, 0, 0.966215, 0.120012, 1.41421, -0.966215, 0.159402, 0.118198, 0.120017, 0.120031, 0.124003, 0.120015, 0.121818, 0.123065, 0.12057, 0.799603, 0.133779, 0.13123, 0.120044, 0.120017, 0.120012, 0.206752, 0.120012, 0.120012, 0.12603
1.31203, 1.78588, 1.02421, 0.114574, 1.94573, 0.761669, 0.147919, 0.112463, 0.114579, 0.114593, 0.118564, 0.114577, 0.116375, 0.117627, 0.115132, 0.865033, 0.130189, 0.129494, 0.1146, 0.114578, 0.114574, 0.194753, 0.114574, 0.114574, 0.120228
1.31991, 0.997596, 1.09598, 0.109428, 1.73136, -0.0983841, 0.137487, 0.106978, 0.109434, 0.109448, 0.113417, 0.109432, 0.111226, 0.11248, 0.109987, 0.941315, 0.127391, 0.129424, 0.109451, 0.109431, 0.109429, 0.183227, 0.109428, 0.109428, 0.114825
1.32778, 0.216524, 1.18275, 0.104619, 1.4888, -0.966224, 0.128189, 0.101783, 0.104625, 0.104638, 0.108606, 0.104622, 0.106413, 0.10767, 0.105177, 1.02899, 0.12558, 0.13147, 0.104637, 0.104621, 0.10462, 0.172337, 0.104619, 0.104619, 0.109834
1.33565, 1.55726, 1.28566, 0.100177, 1.88607, 0.271606, 0.120054, 0.0969027, 0.100183, 0.100197, 0.104162, 0.100181, 0.101969, 0.103226, 0.100735, 1.12848, 0.124963, 0.136138, 0.100193, 0.100179, 0.100178, 0.162212, 0.100177, 0.100177, 0.105262
1.34353, 4.54769, 1.40572, 0.096125, 2.55885, 3.14197, 0.113071, 0.0923541, 0.0961309, 0.0961447, 0.100107, 0.0961287, 0.0979143, 0.0991718, 0.0966825, 1.24007, 0.125742, 0.143978, 0.0961377, 0.0961264, 0.0961259, 0.152945, 0.096125, 0.096125, 0.101117
