   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_120.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.23236, 19.9768, 19.096, 11.0779, 4.68794, 0.880793, 11.0779, 0, 11.0779, 11.0781, 19.0958, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779
8.24023, 18.3116, 19.4078, 11.054, 4.50684, -1.09611, 11.054, 0, 11.054, 11.0542, 19.4076, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054, 11.054
8.24811, 16.9636, 19.6369, 11.0294, 4.35472, -2.67334, 11.0294, 0, 11.0294, 11.0296, 19.6367, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294, 11.0294
8.25598, 19.9922, 19.7755, 11.0039, 4.68958, 0.216719, 11.0039, 0, 11.004, 11.0042, 19.7753, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039, 11.0039
8.26385, 20.9784, 19.8182, 10.9778, 4.79358, 1.16019, 10.9778, 0, 10.9778, 10.978, 19.818, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778, 10.9778
8.27172, 20.5963, 19.7632, 10.951, 4.75355, 0.83312, 10.951, 0, 10.951, 10.9512, 19.7629, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951, 10.951
8.2796, 22.274, 19.6114, 10.9235, 4.92686, 2.66261, 10.9235, 0, 10.9235, 10.9238, 19.6111, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235, 10.9235
8.28747, 17.0149, 19.367, 10.8953, 4.3606, -2.35209, 10.8953, 0, 10.8953, 10.8956, 19.3666, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953, 10.8953
8.29534, 21.9703, 19.037, 10.8663, 4.89594, 2.93322, 10.8663, 0, 10.8663, 10.8667, 19.0366, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663, 10.8663
8.30321, 17.0368, 18.6313, 10.8367, 4.36312, -1.59447, 10.8367, 0, 10.8367, 10.8372, 18.6308, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367, 10.8367
8.31109, 16.2626, 18.1613, 10.8064, 4.27347, -1.89877, 10.8064, 0, 10.8064, 10.807, 18.1607, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064, 10.8064
8.31896, 25.0523, 17.6405, 10.7757, 5.20118, 7.41177, 10.7757, 0, 10.7757, 10.7765, 17.6397, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757, 10.7757
8.32683, 26.7063, 17.0827, 10.7447, 5.35783, 9.62361, 10.7447, 0, 10.7447, 10.7458, 17.0816, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447, 10.7447
8.3347, 16.8914, 16.5018, 10.7134, 4.34643, 0.389637, 10.7134, 0, 10.7134, 10.7149, 16.5003, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134
8.34258, 14.1799, 15.9116, 10.6817, 4.02243, -1.73164, 10.6817, 0, 10.6817, 10.6838, 15.9094, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817, 10.6817
8.35045, 12.6699, 15.3241, 10.6496, 3.83013, -2.65424, 10.6496, 0, 10.6496, 10.6526, 15.3211, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496, 10.6496
8.35832, 18.316, 14.7508, 10.6169, 4.50733, 3.56521, 10.6169, 0, 10.6169, 10.6211, 14.7465, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169
8.36619, 11.8694, 14.2011, 10.5837, 3.72417, -2.33167, 10.5837, 0, 10.5837, 10.5896, 14.1952, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837
8.37406, 16.2332, 13.6831, 10.5503, 4.27003, 2.55013, 10.5503, 0, 10.5503, 10.5585, 13.6748, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503, 10.5503
8.38194, 11.8755, 13.2027, 10.5169, 3.72498, -1.32718, 10.5169, 0, 10.5169, 10.5284, 13.1912, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169
8.38981, 12.848, 12.7637, 10.4834, 3.8533, 0.0842457, 10.4834, 0, 10.4834, 10.4992, 12.7479, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834, 10.4834
8.39768, 13.2191, 12.3685, 10.4498, 3.90116, 0.850534, 10.4498, 0, 10.4498, 10.4714, 12.347, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498, 10.4498
8.40555, 12.3664, 12.0175, 10.4157, 3.79031, 0.348901, 10.4157, 0, 10.4157, 10.445, 11.9883, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157, 10.4157
8.41343, 13.7597, 11.7102, 10.3812, 3.96985, 2.04949, 10.3812, 0, 10.3812, 10.4205, 11.671, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812, 10.3812
8.4213, 12.5975, 11.4453, 10.3466, 3.82067, 1.15219, 10.3466, 0, 10.3466, 10.3987, 11.3932, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466
8.42917, 13.5916, 11.221, 10.312, 3.94862, 2.37058, 10.312, 0, 10.312, 10.3806, 11.1523, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312, 10.312
8.43704, 10.9631, 11.0346, 10.2774, 3.60043, -0.0715656, 10.2774, 0, 10.2775, 10.3669, 10.9452, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774
8.44492, 10.8005, 10.8832, 10.2428, 3.57778, -0.0827169, 10.2428, 0, 10.2428, 10.3582, 10.7678, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428, 10.2428
8.45279, 8.38835, 10.764, 10.2082, 3.2231, -2.37561, 10.2082, 0, 10.2082, 10.3555, 10.6167, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082, 10.2082
8.46066, 12.572, 10.6738, 10.1732, 3.81733, 1.89821, 10.1732, 0, 10.1732, 10.3592, 10.4877, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732, 10.1732
8.46853, 17.9765, 10.6103, 10.1381, 4.4695, 7.36616, 10.1381, 0, 10.1381, 10.3706, 10.3778, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381, 10.1381
8.47641, 12.6065, 10.5713, 10.103, 3.82185, 2.03516, 10.103, 0, 10.1031, 10.3905, 10.2838, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103, 10.103
8.48428, 14.1648, 10.555, 10.0682, 4.02054, 3.60979, 10.0682, 0, 10.0683, 10.42, 10.2032, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682, 10.0682
8.49215, 16.5684, 10.5588, 10.0333, 4.30911, 6.00961, 10.0333, 0, 10.0333, 10.459, 10.133, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333, 10.0333
8.50002, 11.8082, 10.5813, 9.9984, 3.71594, 1.22693, 9.9984, 0, 9.99841, 10.5083, 10.0714, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984, 9.9984
8.50789, 9.40112, 10.6208, 9.9638, 3.37655, -1.21966, 9.9638, 0, 9.96381, 10.5679, 10.0166, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638, 9.9638
8.51577, 7.98587, 10.6751, 9.92902, 3.16004, -2.68921, 9.92902, 0, 9.92903, 10.6372, 9.96689, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902, 9.92902
8.52364, 5.2522, 10.7425, 9.8943, 2.69299, -5.4903, 9.8943, 0, 9.89431, 10.7156, 9.92117, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943, 9.8943
8.53151, 4.71806, 10.8211, 9.8599, 2.59192, -6.10309, 9.8599, 0, 9.85991, 10.8023, 9.87878, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599, 9.8599
8.53938, 10.7041, 10.9081, 9.82529, 3.56428, -0.204052, 9.82529, 0, 9.8253, 10.895, 9.83843, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529, 9.82529
8.54726, 12.2669, 11.0011, 9.79074, 3.77716, 1.26578, 9.79074, 0, 9.79075, 10.9921, 9.79979, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074, 9.79074
8.55513, 14.4186, 11.1207, 9.7797, 4.05199, 3.29791, 9.7797, 0, 9.7797, 11.1145, 9.78587, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797, 9.7797
8.563, 5.42206, 11.2398, 9.7683, 2.72435, -5.81773, 9.7683, 0, 9.76831, 11.2356, 9.77247, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683, 9.7683
8.57087, 13.2424, 11.3555, 9.75691, 3.90415, 1.88688, 9.75691, 0, 9.75691, 11.3527, 9.7597, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691, 9.75691
8.57875, 13.9822, 11.4648, 9.74586, 3.99777, 2.51734, 9.74586, 0, 9.74586, 11.463, 9.74771, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586, 9.74586
8.58662, 10.3047, 11.5637, 9.73449, 3.50781, -1.25897, 9.73449, 0, 9.7345, 11.5625, 9.7357, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449, 9.73449
8.59449, 15.6546, 11.6493, 9.72313, 4.20174, 4.0053, 9.72313, 0, 9.72314, 11.6485, 9.72392, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313, 9.72313
8.60236, 13.6428, 11.7185, 9.71146, 3.95509, 1.92429, 9.71146, 0, 9.71146, 11.7179, 9.71197, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146, 9.71146
8.61024, 11.1154, 11.7686, 9.69948, 3.62151, -0.65328, 9.69948, 0, 9.69949, 11.7683, 9.69981, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948, 9.69948
8.61811, 14.8301, 11.7983, 9.68751, 4.10245, 3.03186, 9.68751, 0, 9.68752, 11.798, 9.68772, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751, 9.68751
8.62598, 17.9755, 11.8063, 9.67585, 4.46939, 6.16919, 9.67585, 0, 9.67586, 11.8061, 9.67598, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585, 9.67585
8.63385, 16.8844, 11.7915, 9.6639, 4.34562, 5.09291, 9.6639, 0, 9.66391, 11.7914, 9.66398, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639, 9.6639
8.64172, 10.2709, 11.7543, 9.65195, 3.50298, -1.48343, 9.65195, 0, 9.65196, 11.7542, 9.652, 9.65195, 9.65195, 9.65195, 9.65195, 9.65195, 9.65195, 9.65195, 9.65195, 9.65195, 9.65195, 9.65196, 9.65195, 9.65195, 9.65195
8.6496, 10.5301, 11.6949, 9.63944, 3.53979, -1.1648, 9.63944, 0, 9.63945, 11.6949, 9.63947, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944, 9.63944
8.65747, 10.9876, 11.6151, 9.62664, 3.60383, -0.627495, 9.62664, 0, 9.62665, 11.6151, 9.62666, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664, 9.62664
8.66534, 8.38538, 11.5173, 9.61385, 3.22264, -3.13187, 9.61385, 0, 9.61386, 11.5172, 9.61386, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385, 9.61385
8.67321, 5.59108, 11.4041, 9.60135, 2.75519, -5.81305, 9.60135, 0, 9.60136, 11.4041, 9.60136, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135, 9.60135
8.68109, 6.98761, 11.2781, 9.58858, 2.99793, -4.29051, 9.58858, 0, 9.58859, 11.2781, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858, 9.58858
8.68896, 12.0423, 11.1425, 9.57569, 3.7473, 0.899804, 9.57569, 0, 9.5757, 11.1424, 9.5757, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569, 9.57569
8.69683, 14.4585, 10.9999, 9.56222, 4.0569, 3.45857, 9.56222, 0, 9.56223, 10.9999, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222, 9.56222
8.7047, 14.5509, 10.8538, 9.54846, 4.06829, 3.69711, 9.54846, 0, 9.54847, 10.8538, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846
8.71258, 15.9, 10.7075, 9.53471, 4.23084, 5.19247, 9.53471, 0, 9.53472, 10.7075, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53471, 9.53472, 9.53471, 9.53471, 9.53471
8.72045, 17.0229, 10.5639, 9.52121, 4.36153, 6.459, 9.52121, 0, 9.52121, 10.5639, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121, 9.52121
8.72832, 13.438, 10.4248, 9.50745, 3.92913, 3.01327, 9.50745, 0, 9.50746, 10.4248, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745, 9.50745
8.73619, 13.9656, 10.2921, 9.49349, 3.99569, 3.67346, 9.49349, 0, 9.4935, 10.2921, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349, 9.49349
8.74406, 11.0154, 10.1669, 9.47896, 3.60768, 0.848433, 9.47896, 0, 9.47896, 10.1669, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896, 9.47896
8.75194, 12.005, 10.0506, 9.46413, 3.74232, 1.95436, 9.46413, 0, 9.46414, 10.0506, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413, 9.46413
8.75981, 13.9963, 9.94407, 9.44932, 3.99954, 4.05221, 9.44932, 0, 9.44932, 9.94406, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932, 9.44932
8.76768, 13.9812, 9.84774, 9.43471, 3.99764, 4.13342, 9.43471, 0, 9.43472, 9.84773, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471, 9.43471
8.77555, 8.47832, 9.76109, 9.41987, 3.23702, -1.28277, 9.41987, 0, 9.41988, 9.76108, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987, 9.41987
8.78343, 9.98501, 9.68376, 9.4048, 3.46194, 0.30125, 9.4048, 0, 9.4048, 9.68375, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048, 9.4048
8.7913, 16.9922, 9.61485, 9.38915, 4.358, 7.37734, 9.38915, 0, 9.38916, 9.61485, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915, 9.38915
8.79917, 13.4535, 9.55394, 9.37323, 3.9311, 3.89959, 9.37323, 0, 9.37324, 9.55393, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323, 9.37323
8.80704, 17.4862, 9.5005, 9.35732, 4.41432, 7.98569, 9.35732, 0, 9.35733, 9.5005, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732, 9.35732
8.81492, 13.0004, 9.45388, 9.3416, 3.87304, 3.54654, 9.3416, 0, 9.34161, 9.45387, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416, 9.3416
8.82279, 11.9827, 9.41279, 9.32565, 3.73934, 2.56986, 9.32565, 0, 9.32566, 9.41279, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565, 9.32565
8.83066, 14.0171, 9.37641, 9.30948, 4.00214, 4.64069, 9.30948, 0, 9.30949, 9.37641, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948, 9.30948
8.83853, 11.0253, 9.34365, 9.29277, 3.60906, 1.68163, 9.29277, 0, 9.29278, 9.34364, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277
8.84641, 7.51388, 9.31406, 9.27579, 3.08446, -1.80019, 9.27579, 0, 9.2758, 9.31406, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579, 9.27579
8.85428, 7.90101, 9.28733, 9.25882, 3.14659, -1.38632, 9.25882, 0, 9.25883, 9.28732, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882, 9.25882
8.86215, 12.4586, 9.26304, 9.24204, 3.80245, 3.19555, 9.24204, 0, 9.24205, 9.26304, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204, 9.24204
8.87002, 17.5113, 9.24037, 9.22504, 4.41716, 8.27091, 9.22504, 0, 9.22505, 9.24036, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504, 9.22504
8.87789, 15.2706, 9.21893, 9.20786, 4.1558, 6.0517, 9.20786, 0, 9.20787, 9.21892, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786, 9.20786
8.88577, 13.3011, 9.19809, 9.19018, 3.91166, 4.10302, 9.19018, 0, 9.19019, 9.19808, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018, 9.19018
8.89364, 15.3135, 9.17785, 9.17225, 4.16095, 6.13566, 9.17225, 0, 9.17225, 9.17784, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225, 9.17225
8.90151, 5.74845, 9.15826, 9.15433, 2.7836, -3.40981, 9.15433, 0, 9.15434, 9.15825, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433, 9.15433
8.90938, 5.83544, 9.13933, 9.1366, 2.79919, -3.30389, 9.1366, 0, 9.13661, 9.13932, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366, 9.1366
8.91726, 7.61649, 9.12055, 9.11867, 3.10105, -1.50406, 9.11867, 0, 9.11868, 9.12054, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867, 9.11867
8.92513, 7.45005, 9.10191, 9.10063, 3.07409, -1.65186, 9.10063, 0, 9.10063, 9.1019, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063, 9.10063
8.933, 8.34907, 9.08299, 9.08212, 3.217, -0.733924, 9.08212, 0, 9.08213, 9.08299, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212, 9.08212
8.94087, 9.08625, 9.06399, 9.0634, 3.3296, 0.0222578, 9.0634, 0, 9.06341, 9.06398, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634, 9.0634
8.94874, 13.333, 9.04509, 9.04469, 3.91573, 4.28787, 9.04469, 0, 9.0447, 9.04508, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.04469, 9.0447, 9.04469, 9.04469, 9.04469
8.95662, 14.2076, 9.02646, 9.02619, 4.02586, 5.1811, 9.02619, 0, 9.0262, 9.02645, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619, 9.02619
8.96449, 16.4305, 9.00767, 9.00749, 4.29308, 7.42284, 9.00749, 0, 9.00749, 9.00766, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749, 9.00749
8.97236, 8.99031, 8.98889, 8.98876, 3.31516, 0.00142002, 8.98876, 0, 8.98877, 8.98888, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876, 8.98876
