   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.674031, 0, 0.0110613, 0.00206258, 1.41421, -0.0110613, 0.00209277, 0.00206258, 0.0020627, 0.00206268, 0.0021181, 0.00217004, 0.00210554, 0.00207385, 0.00898791, 0.00206466, 0.00206303, 0.00318237, 0.0020626, 0.00269524, 0.00206258, 0.00213334
0.681907, 0, 0.0152421, 0.00288819, 1.41421, -0.0152421, 0.00292982, 0.00288819, 0.00288836, 0.00288833, 0.00296476, 0.00305187, 0.00294744, 0.00290373, 0.012439, 0.00289073, 0.00288879, 0.00436288, 0.00288821, 0.00375882, 0.00288819, 0.00298578
0.689783, 0, 0.0207192, 0.0039818, 1.41421, -0.0207192, 0.00403834, 0.0039818, 0.00398203, 0.003982, 0.00408579, 0.00422719, 0.00406226, 0.0040029, 0.0169519, 0.00398489, 0.0039826, 0.00591406, 0.00398183, 0.00517242, 0.0039818, 0.00411434
0.697658, 0, 0.0277812, 0.00540554, 1.41421, -0.0277812, 0.00548116, 0.00540554, 0.00540586, 0.00540581, 0.00554462, 0.00576761, 0.00551316, 0.00543377, 0.0227524, 0.00540929, 0.00540661, 0.0079221, 0.00540559, 0.0070225, 0.00540554, 0.00558282
0.705534, 0, 0.0367429, 0.0072273, 1.41421, -0.0367429, 0.00732692, 0.0072273, 0.00722771, 0.00722765, 0.00741053, 0.00775303, 0.00736908, 0.00726448, 0.0300805, 0.00723183, 0.00722871, 0.0104818, 0.00722736, 0.00940734, 0.0072273, 0.00746089
0.713409, 0, 0.0479358, 0.00951845, 1.41421, -0.0479358, 0.00964775, 0.00951845, 0.00951898, 0.0095189, 0.00975627, 0.0102696, 0.00970247, 0.00956671, 0.0391808, 0.00952389, 0.00952031, 0.0136935, 0.00951853, 0.0124362, 0.00951845, 0.00982171
0.721285, 0.966691, 0.0616957, 0.0123507, 1.72241, 0.904995, 0.0125161, 0.0123507, 0.0123514, 0.0123513, 0.0126549, 0.0134068, 0.0125861, 0.0124124, 0.0502896, 0.0123572, 0.0123532, 0.0176587, 0.0123508, 0.0162279, 0.0123507, 0.0127387
0.729161, 0.0333093, 0.0783477, 0.0157922, 1.42594, -0.0450384, 0.0160007, 0.0157922, 0.015793, 0.0157929, 0.0161756, 0.017253, 0.0160889, 0.01587, 0.0636199, 0.0157999, 0.0157953, 0.0224737, 0.0157923, 0.0209092, 0.0157922, 0.0162815
0.737036, 0, 0.0981891, 0.0199027, 1.41421, -0.0981891, 0.0201618, 0.0199027, 0.0199037, 0.0199036, 0.0203792, 0.0218909, 0.0202714, 0.0199994, 0.0793449, 0.0199117, 0.0199068, 0.0282232, 0.0199028, 0.0266132, 0.0199027, 0.0205112
0.744912, 0, 0.121472, 0.0247288, 1.41421, -0.121472, 0.0250463, 0.0247288, 0.0247301, 0.0247299, 0.0253129, 0.027391, 0.0251807, 0.0248473, 0.0975807, 0.0247394, 0.0247341, 0.0349717, 0.024729, 0.0334777, 0.0247288, 0.0254751
0.752787, 0, 0.148386, 0.0302989, 1.41421, -0.148386, 0.0306828, 0.0302989, 0.0303005, 0.0303002, 0.031005, 0.0338058, 0.0308452, 0.0304422, 0.118371, 0.0303112, 0.0303057, 0.0427558, 0.0302991, 0.0416446, 0.0302989, 0.0312021
0.760663, 1.9093, 0.179046, 0.0366187, 1.97719, 1.73025, 0.0370767, 0.0366187, 0.0366206, 0.0366203, 0.037461, 0.0411636, 0.0372703, 0.0367896, 0.141674, 0.0366329, 0.0366274, 0.0515764, 0.036619, 0.0512599, 0.0366187, 0.0376976
0.768539, 1.04294, 0.213482, 0.0436678, 1.7444, 0.829454, 0.0442069, 0.0436678, 0.04367, 0.0436697, 0.0446595, 0.0494623, 0.0444349, 0.043869, 0.167352, 0.0436839, 0.0436787, 0.0613921, 0.0436681, 0.062475, 0.0436678, 0.0449404
0.776414, 0.0477688, 0.251637, 0.0513972, 1.431, -0.203868, 0.052024, 0.0513972, 0.0513998, 0.0513994, 0.05255, 0.058665, 0.0522889, 0.0516311, 0.195174, 0.0514155, 0.051411, 0.0721153, 0.0513976, 0.075449, 0.0513972, 0.0528802
0.78429, 0.947406, 0.293368, 0.0597295, 1.7168, 0.654039, 0.0604491, 0.0597295, 0.0597325, 0.059732, 0.0610531, 0.068697, 0.0607532, 0.0599981, 0.22481, 0.0597499, 0.0597468, 0.0836105, 0.0597299, 0.090351, 0.0597295, 0.061438
0.792166, 1.05259, 0.338458, 0.0685599, 1.74717, 0.714136, 0.0693764, 0.0685599, 0.0685633, 0.0685628, 0.0700616, 0.0794451, 0.0697213, 0.0688647, 0.255851, 0.0685826, 0.0685815, 0.0956968, 0.0685604, 0.107363, 0.0685599, 0.0705069
0.800041, 1.94258, 0.386627, 0.0777603, 1.98559, 1.55595, 0.078676, 0.0777603, 0.0777641, 0.0777635, 0.0794445, 0.0907587, 0.0790627, 0.0781021, 0.287818, 0.0777853, 0.0777871, 0.108153, 0.0777609, 0.126678, 0.0777603, 0.0799569
0.807917, 0.997599, 0.437552, 0.0871844, 1.73136, 0.560048, 0.0882001, 0.0871844, 0.0871886, 0.0871879, 0.0890525, 0.102454, 0.0886289, 0.0875635, 0.320188, 0.0872116, 0.0872175, 0.120729, 0.087185, 0.148502, 0.0871844, 0.0896399
0.815792, 1.93535, 0.490882, 0.0966743, 1.98377, 1.44447, 0.0977891, 0.0966743, 0.0966789, 0.0966782, 0.0987248, 0.114322, 0.0982595, 0.0970903, 0.352418, 0.0967037, 0.0967152, 0.133154, 0.0966749, 0.173041, 0.0966743, 0.0993972
0.823668, 2.99518, 0.546256, 0.106069, 2.23499, 2.44893, 0.10728, 0.106069, 0.106074, 0.106073, 0.108297, 0.126134, 0.107791, 0.106521, 0.383974, 0.1061, 0.106119, 0.145156, 0.106069, 0.200494, 0.106069, 0.109067
0.831544, 0.129288, 0.603309, 0.115211, 1.45921, -0.474022, 0.116515, 0.115211, 0.115216, 0.115216, 0.117609, 0.137655, 0.117064, 0.115698, 0.414353, 0.115244, 0.115273, 0.156474, 0.115212, 0.231027, 0.115211, 0.118496
0.839419, 1, 0.661674, 0.123956, 1.73205, 0.338326, 0.125347, 0.123956, 0.123962, 0.123961, 0.126515, 0.148656, 0.125933, 0.124475, 0.44311, 0.123991, 0.124033, 0.166872, 0.123957, 0.264751, 0.123956, 0.12754
0.847295, 0, 0.720978, 0.132178, 1.41421, -0.720978, 0.13365, 0.132178, 0.132184, 0.132183, 0.134885, 0.158922, 0.134269, 0.132727, 0.469877, 0.132215, 0.132272, 0.176156, 0.132179, 0.301688, 0.132178, 0.136082
0.85517, 1.85143, 0.780822, 0.139774, 1.96251, 1.07061, 0.14132, 0.139774, 0.139781, 0.13978, 0.142617, 0.168266, 0.14197, 0.140351, 0.494375, 0.139812, 0.13989, 0.184182, 0.139775, 0.341739, 0.139774, 0.144029
0.863046, 0.148573, 0.840762, 0.14667, 1.4658, -0.69219, 0.148283, 0.14667, 0.146677, 0.146676, 0.149635, 0.176537, 0.148959, 0.147272, 0.51642, 0.146709, 0.146812, 0.190861, 0.146671, 0.384645, 0.14667, 0.151319
0.870922, 2.9209, 0.900286, 0.15282, 2.21831, 2.02061, 0.154491, 0.15282, 0.152827, 0.152826, 0.155891, 0.183627, 0.15519, 0.153443, 0.535923, 0.152859, 0.152994, 0.196166, 0.152821, 0.42996, 0.15282, 0.157926
0.878797, 0.997577, 0.958791, 0.158204, 1.73135, 0.0387858, 0.159926, 0.158204, 0.158211, 0.15821, 0.161369, 0.189476, 0.160645, 0.158846, 0.552884, 0.158244, 0.158417, 0.200123, 0.158205, 0.477032, 0.158204, 0.163857
0.886673, 1.9976, 1.01557, 0.162832, 1.9994, 0.982029, 0.164598, 0.162832, 0.16284, 0.162839, 0.166076, 0.194073, 0.165333, 0.163491, 0.567383, 0.162873, 0.163091, 0.202812, 0.162833, 0.524996, 0.162832, 0.169153
0.894548, 1.99758, 1.06981, 0.166734, 1.99939, 0.927768, 0.168537, 0.166734, 0.166742, 0.166741, 0.170044, 0.197453, 0.169285, 0.167406, 0.579564, 0.166774, 0.167047, 0.204351, 0.166735, 0.572786, 0.166734, 0.173888
0.902424, 0.997598, 1.12061, 0.169959, 1.73136, -0.123007, 0.171794, 0.169959, 0.169967, 0.169966, 0.173324, 0.199695, 0.172551, 0.170642, 0.589618, 0.169999, 0.170335, 0.204892, 0.16996, 0.619169, 0.169959, 0.178165
0.9103, 1.08875, 1.167, 0.17257, 1.75748, -0.0782478, 0.174432, 0.17257, 0.172577, 0.172576, 0.175979, 0.200911, 0.175194, 0.173261, 0.597769, 0.172609, 0.173017, 0.204603, 0.172571, 0.662796, 0.17257, 0.18211
0.918175, 0, 1.20802, 0.174636, 1.41421, -1.20802, 0.176523, 0.174636, 0.174644, 0.174643, 0.178081, 0.20124, 0.177287, 0.175335, 0.604259, 0.174675, 0.175165, 0.203661, 0.174638, 0.702273, 0.174636, 0.185874
0.926051, 0, 1.24276, 0.176235, 1.41421, -1.24276, 0.178144, 0.176235, 0.176243, 0.176242, 0.179708, 0.200839, 0.178906, 0.17694, 0.60933, 0.176273, 0.176853, 0.202239, 0.176236, 0.736243, 0.176235, 0.189626
0.933926, 1.90161, 1.27043, 0.177442, 1.97525, 0.631177, 0.179372, 0.177442, 0.17745, 0.177448, 0.180936, 0.199872, 0.180128, 0.178151, 0.613219, 0.177478, 0.178157, 0.200495, 0.177443, 0.763476, 0.177442, 0.193547
0.941802, 1.99758, 1.29043, 0.178328, 1.9994, 0.707156, 0.180283, 0.178328, 0.178336, 0.178335, 0.181839, 0.198499, 0.181026, 0.179041, 0.616143, 0.178364, 0.179146, 0.198571, 0.17833, 0.782957, 0.178328, 0.197828
0.949678, 0.100812, 1.30243, 0.178963, 1.44942, -1.20162, 0.180945, 0.178963, 0.178971, 0.17897, 0.182485, 0.196872, 0.181668, 0.179678, 0.618299, 0.178997, 0.179886, 0.196587, 0.178964, 0.793959, 0.178963, 0.202663
0.957553, 0.894363, 1.3064, 0.179405, 1.70128, -0.412037, 0.181422, 0.179405, 0.179413, 0.179412, 0.182937, 0.195126, 0.182117, 0.180122, 0.619861, 0.179439, 0.180435, 0.194637, 0.179406, 0.796103, 0.179405, 0.20824
0.965429, 2.88956, 1.30265, 0.179708, 2.21124, 1.58691, 0.181769, 0.179708, 0.179716, 0.179714, 0.183246, 0.193375, 0.182423, 0.180426, 0.620972, 0.17974, 0.180841, 0.192791, 0.179709, 0.789391, 0.179708, 0.214735
0.973304, 2.10562, 1.29179, 0.179914, 2.02623, 0.813828, 0.182035, 0.179914, 0.179922, 0.179921, 0.183457, 0.19171, 0.182632, 0.180633, 0.621752, 0.179946, 0.181144, 0.191099, 0.179915, 0.774214, 0.179914, 0.222296
0.98118, 0.110454, 1.27476, 0.18006, 1.45274, -1.1643, 0.182261, 0.18006, 0.180068, 0.180067, 0.183606, 0.190199, 0.18278, 0.18078, 0.622298, 0.180093, 0.181378, 0.189588, 0.180062, 0.751321, 0.18006, 0.231039
0.989056, 1.88472, 1.25269, 0.180174, 1.97097, 0.632033, 0.18248, 0.180174, 0.180182, 0.180181, 0.183722, 0.188887, 0.182895, 0.180894, 0.622683, 0.180207, 0.181566, 0.188273, 0.180175, 0.721779, 0.180174, 0.241026
0.996931, 0.115279, 1.2269, 0.180275, 1.4544, -1.11162, 0.182723, 0.180275, 0.180283, 0.180282, 0.183825, 0.187797, 0.182996, 0.180995, 0.622961, 0.180309, 0.181725, 0.187154, 0.180276, 0.686894, 0.180275, 0.252259
1.00481, 2.87991, 1.19878, 0.180378, 2.20905, 1.68113, 0.183015, 0.180377, 0.180386, 0.180385, 0.183929, 0.186934, 0.183099, 0.181098, 0.623173, 0.180414, 0.181868, 0.186221, 0.180379, 0.648126, 0.180378, 0.264667
1.01268, 0.120089, 1.16967, 0.180491, 1.45605, -1.04958, 0.183378, 0.18049, 0.180499, 0.180498, 0.184042, 0.186288, 0.183213, 0.181212, 0.623342, 0.180529, 0.182001, 0.18546, 0.180492, 0.607002, 0.180491, 0.278097
1.02056, 0, 1.14082, 0.180618, 1.41421, -1.14082, 0.183835, 0.180617, 0.180626, 0.180624, 0.184169, 0.185839, 0.183339, 0.181338, 0.623482, 0.18066, 0.182127, 0.184851, 0.180619, 0.565021, 0.180618, 0.292312
1.02843, 1.87268, 1.11326, 0.180758, 1.96791, 0.759416, 0.184409, 0.180757, 0.180766, 0.180765, 0.18431, 0.185559, 0.18348, 0.181479, 0.623598, 0.180806, 0.182246, 0.184372, 0.180759, 0.523576, 0.180758, 0.30699
1.03631, 0.127323, 1.08781, 0.180909, 1.45853, -0.960489, 0.185124, 0.180907, 0.180917, 0.180915, 0.184461, 0.185412, 0.18363, 0.181629, 0.623684, 0.180964, 0.182356, 0.184002, 0.18091, 0.483884, 0.180909, 0.321736
1.04418, 1, 1.06501, 0.181064, 1.73205, -0.0650086, 0.186009, 0.181062, 0.181072, 0.18107, 0.184616, 0.185364, 0.183785, 0.181785, 0.623731, 0.181129, 0.182454, 0.183717, 0.181065, 0.446948, 0.181064, 0.336093
1.05206, 1.86543, 1.04511, 0.181216, 1.96607, 0.82032, 0.187098, 0.181214, 0.181224, 0.181223, 0.184768, 0.185378, 0.183937, 0.181937, 0.62372, 0.181294, 0.182534, 0.183496, 0.181217, 0.413522, 0.181216, 0.349571
1.05994, 0.134568, 1.02813, 0.181357, 1.46102, -0.893564, 0.18843, 0.181354, 0.181365, 0.181364, 0.18491, 0.185421, 0.184079, 0.182078, 0.623629, 0.181452, 0.182592, 0.18332, 0.181359, 0.384112, 0.181357, 0.361667
1.06781, 0, 1.01387, 0.181478, 1.41421, -1.01387, 0.190048, 0.181474, 0.181486, 0.181485, 0.185031, 0.185463, 0.184199, 0.182199, 0.623432, 0.181594, 0.182621, 0.18317, 0.181479, 0.358981, 0.181478, 0.371899
1.07569, 0, 1.00197, 0.181569, 1.41421, -1.00197, 0.191998, 0.181563, 0.181577, 0.181576, 0.185121, 0.185475, 0.18429, 0.18229, 0.623096, 0.181711, 0.182615, 0.183027, 0.18157, 0.33818, 0.181569, 0.379836
1.08356, 1, 0.991964, 0.18162, 1.73205, 0.00803578, 0.194327, 0.181612, 0.181628, 0.181626, 0.185172, 0.185436, 0.184341, 0.18234, 0.622586, 0.181796, 0.182567, 0.182877, 0.181621, 0.321575, 0.18162, 0.385128
1.09144, 0.853381, 0.983372, 0.18162, 1.6892, -0.129991, 0.197079, 0.181611, 0.181628, 0.181627, 0.185172, 0.185327, 0.184341, 0.182341, 0.621865, 0.181839, 0.18247, 0.182704, 0.181621, 0.308889, 0.18162, 0.387529
1.09931, 1.8486, 0.975711, 0.18156, 1.96179, 0.872891, 0.200291, 0.181548, 0.181568, 0.181567, 0.185112, 0.185133, 0.184281, 0.182281, 0.620892, 0.181833, 0.182315, 0.182494, 0.181561, 0.299745, 0.18156, 0.386917
1.10719, 0.298017, 0.968556, 0.181428, 1.51592, -0.670539, 0.203983, 0.181413, 0.181436, 0.181435, 0.184981, 0.184844, 0.184149, 0.182149, 0.619626, 0.18177, 0.182094, 0.182232, 0.18143, 0.293697, 0.181428, 0.3833
1.11507, 1, 0.961571, 0.181215, 1.73205, 0.0384293, 0.208156, 0.181195, 0.181223, 0.181221, 0.184767, 0.184449, 0.183936, 0.181936, 0.618031, 0.181643, 0.181798, 0.181904, 0.181216, 0.290269, 0.181215, 0.376813
1.12294, 1, 0.954509, 0.180907, 1.73205, 0.0454912, 0.212785, 0.180882, 0.180915, 0.180913, 0.184459, 0.183941, 0.183628, 0.181627, 0.616073, 0.181443, 0.181414, 0.181498, 0.180908, 0.288978, 0.180907, 0.367713
1.13082, 1.68266, 0.947221, 0.180491, 1.91903, 0.735441, 0.217811, 0.18046, 0.180499, 0.180498, 0.184043, 0.183312, 0.183212, 0.181212, 0.613726, 0.181162, 0.18093, 0.180997, 0.180492, 0.289359, 0.180491, 0.356351
1.13869, 1.99519, 0.939638, 0.179954, 1.9988, 1.05555, 0.223136, 0.179916, 0.179962, 0.179961, 0.183506, 0.182555, 0.182675, 0.180675, 0.61098, 0.180791, 0.180332, 0.180385, 0.179955, 0.290971, 0.179954, 0.343154
1.14657, 1.15865, 0.931758, 0.17928, 1.77726, 0.226891, 0.228626, 0.179232, 0.179288, 0.179287, 0.182832, 0.181661, 0.182001, 0.180001, 0.607838, 0.180321, 0.179605, 0.179647, 0.179281, 0.293416, 0.17928, 0.328592
1.15444, 1.1635, 0.923617, 0.178452, 1.77862, 0.239884, 0.234108, 0.178394, 0.17846, 0.178459, 0.182005, 0.180618, 0.181173, 0.179173, 0.604329, 0.179742, 0.178731, 0.178764, 0.178454, 0.296335, 0.178452, 0.313148
1.16232, 0.831697, 0.915278, 0.177453, 1.68276, -0.0835813, 0.239377, 0.177381, 0.177461, 0.17746, 0.181006, 0.179415, 0.180174, 0.178174, 0.600509, 0.179041, 0.177692, 0.177717, 0.177455, 0.299408, 0.177453, 0.297284
1.17019, 0.997581, 0.906812, 0.176265, 1.73135, 0.0907696, 0.244203, 0.176175, 0.176273, 0.176271, 0.179817, 0.178036, 0.178986, 0.176986, 0.596469, 0.178208, 0.176468, 0.176487, 0.176266, 0.30236, 0.176265, 0.281424
1.17807, 0.997584, 0.898291, 0.174867, 1.73135, 0.0992928, 0.248345, 0.174757, 0.174875, 0.174874, 0.17842, 0.176466, 0.177588, 0.175588, 0.592342, 0.177227, 0.175041, 0.175054, 0.174868, 0.304947, 0.174867, 0.26593
1.18595, 0.997586, 0.889794, 0.173243, 1.73135, 0.107792, 0.251562, 0.173109, 0.173251, 0.17325, 0.176795, 0.174689, 0.175964, 0.173964, 0.588308, 0.176086, 0.173391, 0.173399, 0.173244, 0.30696, 0.173243, 0.25109
1.19382, 0.997609, 0.881416, 0.171375, 1.73136, 0.116194, 0.253632, 0.171212, 0.171383, 0.171382, 0.174928, 0.172688, 0.174096, 0.172096, 0.584602, 0.174771, 0.171502, 0.171506, 0.171377, 0.308221, 0.171375, 0.237112
1.2017, 0.997574, 0.873281, 0.16925, 1.73135, 0.124293, 0.254365, 0.169052, 0.169258, 0.169257, 0.172803, 0.170449, 0.171971, 0.169971, 0.581519, 0.173268, 0.169358, 0.169359, 0.169251, 0.308579, 0.16925, 0.224126
1.20957, 3.99759, 0.865572, 0.166857, 2.449, 3.13202, 0.253619, 0.166617, 0.166865, 0.166864, 0.170409, 0.16796, 0.169578, 0.167578, 0.57942, 0.171567, 0.166949, 0.166947, 0.166858, 0.307909, 0.166857, 0.212191
1.21745, 0.182776, 0.858549, 0.164191, 1.47742, -0.675773, 0.25131, 0.163901, 0.164199, 0.164197, 0.167743, 0.165216, 0.166912, 0.164911, 0.578732, 0.169659, 0.164269, 0.164265, 0.164192, 0.306118, 0.164191, 0.201304
1.22532, 0, 0.852572, 0.161251, 1.41421, -0.852572, 0.24742, 0.160904, 0.161259, 0.161258, 0.164803, 0.162213, 0.163972, 0.161972, 0.579959, 0.16754, 0.161317, 0.161312, 0.161252, 0.30314, 0.161251, 0.191417
1.2332, 0, 0.848123, 0.158046, 1.41421, -0.848123, 0.241999, 0.15763, 0.158054, 0.158052, 0.161598, 0.158958, 0.160767, 0.158766, 0.583675, 0.165212, 0.158102, 0.158095, 0.158047, 0.298944, 0.158046, 0.182447
1.24108, 0.807565, 0.845814, 0.154589, 1.67558, -0.038249, 0.235165, 0.154093, 0.154597, 0.154596, 0.158141, 0.155462, 0.15731, 0.15531, 0.590527, 0.162685, 0.154637, 0.154629, 0.15459, 0.293531, 0.154589, 0.174291
1.24895, 1.99761, 0.846393, 0.150903, 1.9994, 1.15122, 0.227091, 0.150313, 0.150911, 0.15091, 0.154455, 0.151746, 0.153624, 0.151624, 0.601228, 0.15998, 0.150943, 0.150936, 0.150904, 0.28694, 0.150903, 0.166839
1.25683, 0.194827, 0.850737, 0.147018, 1.48149, -0.655911, 0.217999, 0.146317, 0.147026, 0.147024, 0.15057, 0.147838, 0.149738, 0.147738, 0.616552, 0.157132, 0.147052, 0.147044, 0.147019, 0.279247, 0.147018, 0.159987
1.2647, 1.60071, 0.859843, 0.142969, 1.89755, 0.74087, 0.208143, 0.142142, 0.142977, 0.142976, 0.146522, 0.143773, 0.14569, 0.14369, 0.637322, 0.154191, 0.142998, 0.142991, 0.142971, 0.270562, 0.142969, 0.153639
1.27258, 0.399287, 0.874798, 0.138801, 1.54896, -0.475511, 0.197795, 0.137825, 0.138809, 0.138808, 0.142353, 0.139592, 0.141522, 0.139522, 0.664397, 0.151223, 0.138825, 0.138818, 0.138802, 0.26103, 0.138801, 0.147715
1.28045, 3.59103, 0.896763, 0.134559, 2.36454, 2.69427, 0.187229, 0.133412, 0.134567, 0.134565, 0.138111, 0.135341, 0.137279, 0.135279, 0.698654, 0.148318, 0.134579, 0.134572, 0.13456, 0.250819, 0.134559, 0.142151
1.28833, 1.40897, 0.92693, 0.130293, 1.84634, 0.482041, 0.176704, 0.128949, 0.130301, 0.1303, 0.133845, 0.131069, 0.133013, 0.131014, 0.740968, 0.145589, 0.13031, 0.130304, 0.130294, 0.240123, 0.130293, 0.136906
1.2962, 0, 0.966495, 0.126054, 1.41421, -0.966495, 0.166457, 0.124483, 0.126062, 0.126061, 0.129605, 0.126825, 0.128774, 0.126775, 0.792192, 0.14317, 0.126068, 0.126062, 0.126055, 0.229142, 0.126054, 0.131948
1.30408, 0.78829, 1.01662, 0.121891, 1.66982, -0.228329, 0.156687, 0.12006, 0.121899, 0.121898, 0.125442, 0.122659, 0.124611, 0.122612, 0.853132, 0.141225, 0.121903, 0.121898, 0.121892, 0.218082, 0.121891, 0.127265
1.31196, 1.78347, 1.0784, 0.117851, 1.94511, 0.705074, 0.147555, 0.115723, 0.117859, 0.117858, 0.121401, 0.118616, 0.12057, 0.118571, 0.924527, 0.13994, 0.117861, 0.117856, 0.117852, 0.207142, 0.117851, 0.12285
1.31983, 1.42824, 1.15283, 0.113975, 1.85155, 0.275414, 0.13918, 0.111508, 0.113983, 0.113981, 0.117523, 0.114738, 0.116693, 0.114694, 1.00703, 0.139525, 0.113983, 0.113978, 0.113976, 0.196505, 0.113975, 0.118707
1.32771, 2.56212, 1.24078, 0.110297, 2.13591, 1.32134, 0.131638, 0.107444, 0.110304, 0.110303, 0.113843, 0.111058, 0.113013, 0.111016, 1.10118, 0.140209, 0.110304, 0.1103, 0.110298, 0.186329, 0.110297, 0.114839
1.33558, 0.43788, 1.34298, 0.106844, 1.56137, -0.9051, 0.124962, 0.103554, 0.106852, 0.106851, 0.110388, 0.107604, 0.109559, 0.107563, 1.2074, 0.142232, 0.10685, 0.106846, 0.106845, 0.176746, 0.106844, 0.111251
1.34346, 0, 1.45999, 0.103635, 1.41421, -1.45999, 0.119154, 0.0998508, 0.103643, 0.103642, 0.107176, 0.104394, 0.106348, 0.104353, 1.32599, 0.145836, 0.10364, 0.103637, 0.103636, 0.167852, 0.103635, 0.107944
1.35133, 2.32149, 1.59219, 0.100679, 2.07882, 0.7293, 0.114182, 0.096337, 0.100687, 0.100686, 0.104216, 0.101437, 0.103389, 0.101397, 1.4571, 0.151251, 0.100683, 0.10068, 0.10068, 0.15971, 0.100679, 0.104917
1.35921, 1.67851, 1.73977, 0.0979778, 1.91794, -0.0612563, 0.109992, 0.0930076, 0.0979858, 0.0979845, 0.101509, 0.0987343, 0.100683, 0.0986942, 1.60076, 0.158681, 0.0979812, 0.0979788, 0.097979, 0.152348, 0.0979778, 0.102162
1.36708, 2.769, 1.90273, 0.0955244, 2.1838, 0.86627, 0.106511, 0.0898486, 0.0955323, 0.0955311, 0.0990486, 0.0962792, 0.0982246, 0.0962394, 1.75689, 0.168285, 0.0955271, 0.0955251, 0.0955255, 0.145763, 0.0955244, 0.0996671
1.37496, 2.53078, 2.08089, 0.0933056, 2.12856, 0.449887, 0.103653, 0.0868394, 0.0933135, 0.0933123, 0.0968208, 0.0940584, 0.0959992, 0.094019, 1.92528, 0.180153, 0.0933079, 0.0933062, 0.0933068, 0.139927, 0.0933056, 0.0974139
1.38284, 0.700222, 2.27386, 0.0913035, 1.64324, -1.57364, 0.101327, 0.0839538, 0.0913114, 0.0913101, 0.0948074, 0.0920538, 0.0939887, 0.0920148, 2.10562, 0.194294, 0.0913053, 0.0913039, 0.0913046, 0.134788, 0.0913035, 0.0953816
1.39071, 2, 2.48108, 0.0894968, 2, -0.481076, 0.0994367, 0.081162, 0.0895046, 0.0895034, 0.0929869, 0.0902442, 0.0921719, 0.090206, 2.29755, 0.21061, 0.0894983, 0.0894971, 0.0894979, 0.13028, 0.0894968, 0.0935469
1.39859, 2.51871, 2.70184, 0.0878633, 2.12573, -0.183133, 0.0978913, 0.0784326, 0.0878711, 0.0878699, 0.0913368, 0.0886072, 0.0905261, 0.08857, 2.5007, 0.228889, 0.0878645, 0.0878635, 0.0878644, 0.126327, 0.0878633, 0.0918856
1.40646, 3.75213, 2.93534, 0.0863819, 2.39836, 0.81679, 0.0966045, 0.0757348, 0.0863896, 0.0863884, 0.0898357, 0.0871218, 0.0890302, 0.087086, 2.71468, 0.248793, 0.0863829, 0.0863821, 0.086383, 0.122854, 0.0863819, 0.0903757
1.41434, 4.99282, 3.18071, 0.0850343, 2.64439, 1.81211, 0.0954998, 0.0730402, 0.085042, 0.0850409, 0.0884652, 0.0857695, 0.0876658, 0.085736, 2.93919, 0.269864, 0.0850352, 0.0850345, 0.0850355, 0.119785, 0.0850343, 0.0889979
1.42221, 3.48847, 3.43714, 0.0838074, 2.34275, 0.0513277, 0.0945133, 0.0703249, 0.083815, 0.0838139, 0.087212, 0.0845372, 0.0864195, 0.0845068, 3.17407, 0.291528, 0.0838081, 0.0838075, 0.0838085, 0.117056, 0.0838074, 0.0877385
1.43009, 4.74729, 3.70401, 0.0826942, 2.59755, 1.04328, 0.093596, 0.0675706, 0.0827017, 0.0827006, 0.086069, 0.0834179, 0.0852844, 0.0833918, 3.41946, 0.313126, 0.0826947, 0.0826943, 0.0826953, 0.11461, 0.0826942, 0.0865901
1.43797, 3.9952, 3.98107, 0.0816949, 2.44851, 0.0141253, 0.0927149, 0.0647661, 0.0817024, 0.0817013, 0.0850368, 0.082412, 0.0842608, 0.0823917, 3.6759, 0.333936, 0.0816954, 0.081695, 0.081696, 0.112408, 0.0816949, 0.0855528
1.44584, 4.25028, 4.26887, 0.080818, 2.50006, -0.0185938, 0.0918545, 0.0619072, 0.0808254, 0.0808243, 0.0841239, 0.0815277, 0.0833574, 0.0815153, 3.94474, 0.353221, 0.0808184, 0.0808181, 0.0808191, 0.110426, 0.080818, 0.0846351
1.45372, 8.96754, 4.56911, 0.0800797, 3.31173, 4.39843, 0.0910165, 0.0589975, 0.080087, 0.0800859, 0.0833469, 0.0807816, 0.0825906, 0.0807793, 4.22845, 0.370266, 0.08008, 0.0800797, 0.0800808, 0.108652, 0.0800797, 0.0838535
1.46159, 7.98788, 4.88549, 0.0795038, 3.16036, 3.10239, 0.090219, 0.0560474, 0.079511, 0.0795099, 0.0827301, 0.0801974, 0.0819846, 0.0802083, 4.53141, 0.384432, 0.0795041, 0.0795039, 0.0795049, 0.107094, 0.0795038, 0.0832322
1.46947, 6.77502, 5.22472, 0.0791209, 2.96227, 1.5503, 0.089495, 0.0530735, 0.0791279, 0.0791269, 0.0823046, 0.0798058, 0.0815703, 0.0798332, 4.86091, 0.39519, 0.0791211, 0.0791209, 0.0791219, 0.105767, 0.0791209, 0.0828021
