   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_118.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.38693, 18.8162, 13.83, 10.9636, 4.56248, 4.98626, 0, 10.9636, 10.9637, 10.9639, 10.9653, 13.7781, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 10.9636, 11.0135, 10.9636
5.39481, 14.5204, 13.9629, 10.9971, 4.06453, 0.557494, 0, 10.9971, 10.9972, 10.9974, 10.9987, 13.9102, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 10.9971, 11.0479, 10.9971
5.40269, 16.9108, 14.0592, 11.0305, 4.34865, 2.8516, 0, 11.0305, 11.0305, 11.0307, 11.0319, 14.0061, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0305, 11.0818, 11.0305
5.41058, 12.3892, 14.1166, 11.0637, 3.79331, -1.72742, 0, 11.0637, 11.0637, 11.0639, 11.065, 14.0634, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.1153, 11.0637
5.41846, 11.5825, 14.1343, 11.0967, 3.68545, -2.5518, 0, 11.0967, 11.0968, 11.097, 11.0979, 14.0811, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.0967, 11.1484, 11.0967
5.42634, 11.9849, 14.113, 11.1296, 3.73964, -2.12807, 0, 11.1296, 11.1297, 11.1299, 11.1307, 14.06, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1296, 11.1812, 11.1296
5.43422, 18.6105, 14.0549, 11.1623, 4.53988, 4.55569, 0, 11.1624, 11.1624, 11.1626, 11.1633, 14.0021, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.1623, 11.2138, 11.1623
5.4421, 15.8834, 13.9635, 11.1949, 4.22888, 1.91995, 0, 11.1949, 11.195, 11.1952, 11.1958, 13.911, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.1949, 11.2461, 11.1949
5.44998, 13.0634, 13.8435, 11.2273, 3.88116, -0.78011, 0, 11.2274, 11.2274, 11.2276, 11.2282, 13.7913, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2273, 11.2784, 11.2273
5.45787, 14.4203, 13.7006, 11.2596, 4.05219, 0.719674, 0, 11.2596, 11.2596, 11.2599, 11.2603, 13.6484, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.2596, 11.3107, 11.2596
5.46575, 16.9812, 13.5407, 11.2917, 4.35674, 3.44051, 0, 11.2917, 11.2917, 11.292, 11.2924, 13.4884, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.2917, 11.3429, 11.2917
5.47363, 11.4418, 13.37, 11.3236, 3.66631, -1.92814, 0, 11.3236, 11.3236, 11.3239, 11.3242, 13.3174, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3236, 11.3751, 11.3236
5.48151, 9.47726, 13.1945, 11.3553, 3.38781, -3.71725, 0, 11.3553, 11.3554, 11.3557, 11.3559, 13.1415, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.3553, 11.4073, 11.3553
5.48939, 15.0067, 13.0199, 11.3869, 4.12392, 1.98676, 0, 11.3869, 11.3869, 11.3873, 11.3875, 12.9663, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.4394, 11.3869
5.49727, 16.0193, 12.8511, 11.4183, 4.24492, 3.16818, 0, 11.4183, 11.4183, 11.4188, 11.4188, 12.7968, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4183, 11.4715, 11.4183
5.50515, 14.4545, 12.6922, 11.4495, 4.05642, 1.7623, 0, 11.4495, 11.4495, 11.4501, 11.45, 12.6371, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.5034, 11.4495
5.51304, 8.98178, 12.5464, 11.4805, 3.31388, -3.56459, 0, 11.4805, 11.4805, 11.4812, 11.481, 12.4905, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.4805, 11.5351, 11.4805
5.52092, 8.49269, 12.4158, 11.5113, 3.23924, -3.92312, 0, 11.5113, 11.5114, 11.5121, 11.5119, 12.3591, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5113, 11.5666, 11.5113
5.5288, 8.47522, 12.3019, 11.542, 3.23654, -3.82666, 0, 11.542, 11.542, 11.5429, 11.5425, 12.2445, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.542, 11.5978, 11.542
5.53668, 10.4897, 12.2051, 11.5724, 3.53407, -1.71541, 0, 11.5724, 11.5725, 11.5736, 11.573, 12.147, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.5724, 11.6287, 11.5724
5.54456, 6.52937, 12.1252, 11.6027, 2.92051, -5.59582, 0, 11.6027, 11.6027, 11.6041, 11.6032, 12.0666, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6027, 11.6592, 11.6027
5.55244, 10.93, 12.0615, 11.6327, 3.59583, -1.13148, 0, 11.6327, 11.6328, 11.6345, 11.6333, 12.0025, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6327, 11.6893, 11.6327
5.56032, 13.4969, 12.0129, 11.6626, 3.93661, 1.48408, 0, 11.6626, 11.6626, 11.6647, 11.6631, 11.9536, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.6626, 11.7191, 11.6626
5.56821, 14.9219, 11.9778, 11.6922, 4.11363, 2.94414, 0, 11.6922, 11.6923, 11.6949, 11.6928, 11.9182, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.6922, 11.7485, 11.6922
5.57609, 15.0126, 11.9547, 11.7216, 4.12464, 3.0579, 0, 11.7217, 11.7217, 11.7249, 11.7222, 11.895, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7216, 11.7775, 11.7216
5.58397, 13.5431, 11.9421, 11.7509, 3.94248, 1.60105, 0, 11.7509, 11.7509, 11.7548, 11.7514, 11.8821, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.7509, 11.8063, 11.7509
5.59185, 8.46488, 11.9382, 11.7799, 3.23495, -3.4733, 0, 11.7799, 11.7799, 11.7847, 11.7804, 11.878, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.7799, 11.8346, 11.7799
5.59973, 14.9853, 11.9416, 11.8087, 4.12132, 3.04373, 0, 11.8087, 11.8087, 11.8145, 11.8092, 11.8811, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8087, 11.8627, 11.8087
5.60761, 5.09771, 11.9509, 11.8372, 2.66415, -6.85318, 0, 11.8372, 11.8373, 11.8442, 11.8378, 11.89, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8906, 11.8372
5.61549, 11.4647, 11.9649, 11.8656, 3.66943, -0.500187, 0, 11.8656, 11.8656, 11.8738, 11.8661, 11.9036, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.8656, 11.9181, 11.8656
5.62338, 6.05855, 11.9827, 11.8937, 2.83876, -5.92411, 0, 11.8937, 11.8937, 11.9033, 11.8943, 11.9207, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.8937, 11.9454, 11.8937
5.63126, 9.64442, 12.0032, 11.9216, 3.41239, -2.35876, 0, 11.9216, 11.9216, 11.9328, 11.9222, 11.9406, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9216, 11.9723, 11.9216
5.63914, 14.1248, 12.0258, 11.9492, 4.01557, 2.099, 0, 11.9493, 11.9493, 11.9622, 11.9498, 11.9624, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.9492, 11.999, 11.9492
5.64702, 11.5234, 12.0498, 11.9767, 3.67741, -0.526474, 0, 11.9767, 11.9767, 11.9914, 11.9773, 11.9857, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 11.9767, 12.0253, 11.9767
5.6549, 6.52749, 12.0749, 12.0038, 2.92019, -5.5474, 0, 12.0039, 12.0039, 12.0205, 12.0045, 12.0101, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0038, 12.0513, 12.0038
5.66278, 10.8982, 12.1005, 12.0308, 3.59141, -1.20235, 0, 12.0308, 12.0308, 12.0494, 12.0314, 12.035, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.0308, 12.077, 12.0308
5.67067, 15.2673, 12.1265, 12.0575, 4.15539, 3.14081, 0, 12.0575, 12.0575, 12.0781, 12.0581, 12.0604, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.0575, 12.1023, 12.0575
5.67855, 5.44771, 12.1525, 12.0839, 2.72905, -6.70479, 0, 12.0839, 12.084, 12.1064, 12.0846, 12.086, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.0839, 12.1272, 12.0839
5.68643, 11.1301, 12.1784, 12.1101, 3.62355, -1.0483, 0, 12.1101, 12.1102, 12.1344, 12.1108, 12.1117, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1101, 12.1518, 12.1101
5.69431, 12.7514, 12.2041, 12.1361, 3.84076, 0.547306, 0, 12.1361, 12.1361, 12.162, 12.1367, 12.1375, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1361, 12.1761, 12.1361
5.70219, 10.7624, 12.2295, 12.1617, 3.57244, -1.46717, 0, 12.1617, 12.1618, 12.1891, 12.1624, 12.1632, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.1617, 12.2, 12.1617
5.71007, 11.8963, 12.2546, 12.1871, 3.72778, -0.358312, 0, 12.1872, 12.1872, 12.2157, 12.1878, 12.1889, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.1871, 12.2236, 12.1871
5.71795, 5.75042, 12.2794, 12.2123, 2.78396, -6.52899, 0, 12.2123, 12.2123, 12.2417, 12.2129, 12.2146, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.2123, 12.247, 12.2123
5.72583, 9.55199, 12.3039, 12.2372, 3.39882, -2.75193, 0, 12.2372, 12.2372, 12.2671, 12.2378, 12.2403, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2372, 12.2701, 12.2372
5.73372, 10.7237, 12.3282, 12.2617, 3.56703, -1.60458, 0, 12.2618, 12.2618, 12.2919, 12.2624, 12.2661, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.2617, 12.293, 12.2617
5.7416, 12.2572, 12.3525, 12.286, 3.77588, -0.0952425, 0, 12.2861, 12.2861, 12.3161, 12.2867, 12.2921, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.286, 12.3157, 12.286
5.74948, 7.99033, 12.3768, 12.3101, 3.16075, -4.38648, 0, 12.3101, 12.3101, 12.3396, 12.3108, 12.3184, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3101, 12.3382, 12.3101
5.75736, 7.41635, 12.4014, 12.3338, 3.06861, -4.98504, 0, 12.3338, 12.3338, 12.3624, 12.3345, 12.3453, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3338, 12.3605, 12.3338
5.76524, 10.1067, 12.4265, 12.3572, 3.47947, -2.31976, 0, 12.3572, 12.3573, 12.3847, 12.3579, 12.3728, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3572, 12.3826, 12.3572
5.77312, 17.2908, 12.4523, 12.3804, 4.39213, 4.83852, 0, 12.3804, 12.3804, 12.4064, 12.3811, 12.4013, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.3804, 12.4045, 12.3804
5.78101, 12.9849, 12.4791, 12.4032, 3.87104, 0.50579, 0, 12.4032, 12.4032, 12.4276, 12.4039, 12.4309, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4032, 12.4262, 12.4032
5.78889, 11.8188, 12.5073, 12.4257, 3.71737, -0.688487, 0, 12.4257, 12.4258, 12.4484, 12.4265, 12.462, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4257, 12.4476, 12.4257
5.79677, 12.1529, 12.5372, 12.4479, 3.76204, -0.38425, 0, 12.4479, 12.448, 12.4687, 12.4487, 12.4947, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4479, 12.4688, 12.4479
5.80465, 9.39678, 12.569, 12.4698, 3.37591, -3.17219, 0, 12.4699, 12.4699, 12.4886, 12.4706, 12.5295, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4698, 12.4898, 12.4698
5.81253, 11.1648, 12.603, 12.4914, 3.62833, -1.43823, 0, 12.4915, 12.4915, 12.5082, 12.4922, 12.5665, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.4914, 12.5105, 12.4914
5.82041, 10.4293, 12.6396, 12.5127, 3.52552, -2.21026, 0, 12.5127, 12.5128, 12.5275, 12.5135, 12.6059, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5308, 12.5127
5.82829, 14.951, 12.6788, 12.5337, 4.11716, 2.27221, 0, 12.5337, 12.5337, 12.5466, 12.5345, 12.6478, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5337, 12.5509, 12.5337
5.83618, 11.1912, 12.7207, 12.5544, 3.63197, -1.52943, 0, 12.5544, 12.5544, 12.5656, 12.5552, 12.6923, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5544, 12.5707, 12.5544
5.84406, 10.9807, 12.7652, 12.5748, 3.60287, -1.78454, 0, 12.5748, 12.5748, 12.5843, 12.5755, 12.7394, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5902, 12.5748
5.85194, 14.168, 12.8122, 12.5949, 4.02095, 1.3558, 0, 12.5949, 12.5949, 12.6029, 12.5957, 12.7888, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.6094, 12.5949
5.85982, 11.6283, 12.8614, 12.6147, 3.69165, -1.23313, 0, 12.6147, 12.6147, 12.6215, 12.6155, 12.8401, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6147, 12.6284, 12.6147
5.8677, 9.17487, 12.9122, 12.6343, 3.34288, -3.73728, 0, 12.6343, 12.6343, 12.6399, 12.6351, 12.8929, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6343, 12.6471, 12.6343
5.87558, 9.38015, 12.9639, 12.6536, 3.37345, -3.58374, 0, 12.6537, 12.6537, 12.6583, 12.6545, 12.9464, 12.6536, 12.6536, 12.6536, 12.6536, 12.6536, 12.6536, 12.6536, 12.6536, 12.6536, 12.6537, 12.6536, 12.6536, 12.6656, 12.6536
5.88346, 11.3753, 13.0158, 12.6728, 3.65723, -1.64049, 0, 12.6728, 12.6728, 12.6766, 12.6736, 13, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.6728, 12.684, 12.6728
5.89135, 16.9856, 13.067, 12.6918, 4.35725, 3.91862, 0, 12.6918, 12.6918, 12.6949, 12.6926, 13.0527, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.6918, 12.7022, 12.6918
5.89923, 11.3686, 13.1166, 12.7107, 3.65632, -1.74792, 0, 12.7107, 12.7107, 12.7132, 12.7115, 13.1035, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7107, 12.7204, 12.7107
5.90711, 12.9827, 13.1635, 12.7295, 3.87074, -0.180809, 0, 12.7295, 12.7295, 12.7315, 12.7303, 13.1516, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7295, 12.7385, 12.7295
5.91499, 11.0938, 13.2068, 12.7483, 3.61853, -2.113, 0, 12.7483, 12.7483, 12.7499, 12.7491, 13.1959, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7483, 12.7566, 12.7483
5.92287, 7.12179, 13.2456, 12.7671, 3.02023, -6.12381, 0, 12.7671, 12.7671, 12.7684, 12.7679, 13.2356, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7671, 12.7748, 12.7671
5.93075, 9.36066, 13.2793, 12.786, 3.37056, -3.91861, 0, 12.786, 12.786, 12.787, 12.7868, 13.2701, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.786, 12.7931, 12.786
5.93863, 12.0977, 13.3072, 12.805, 3.7547, -1.20948, 0, 12.805, 12.805, 12.8059, 12.8059, 13.2988, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.805, 12.8116, 12.805
5.94652, 13.1371, 13.3292, 12.8243, 3.89064, -0.192096, 0, 12.8243, 12.8243, 12.8251, 12.8252, 13.3213, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8243, 12.8304, 12.8243
5.9544, 11.1855, 13.345, 12.8438, 3.63118, -2.15951, 0, 12.8438, 12.8439, 12.8445, 12.8447, 13.3377, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8438, 12.8495, 12.8438
5.96228, 11.0683, 13.355, 12.8637, 3.61501, -2.28668, 0, 12.8637, 12.8637, 12.8643, 12.8646, 13.3482, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8637, 12.8689, 12.8637
5.97016, 8.80059, 13.3594, 12.884, 3.28642, -4.55883, 0, 12.884, 12.884, 12.8846, 12.8849, 13.3531, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.884, 12.8888, 12.884
5.97804, 11.5484, 13.359, 12.9047, 3.68081, -1.81066, 0, 12.9048, 12.9048, 12.9053, 12.9057, 13.3531, 12.9047, 12.9047, 12.9047, 12.9047, 12.9047, 12.9047, 12.9047, 12.9047, 12.9047, 12.9048, 12.9047, 12.9047, 12.9092, 12.9047
5.98592, 10.3489, 13.3546, 12.926, 3.51411, -3.00561, 0, 12.926, 12.926, 12.9265, 12.9269, 13.349, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.926, 12.9301, 12.926
5.99381, 6.40577, 13.347, 12.9478, 2.89927, -6.9412, 0, 12.9478, 12.9478, 12.9482, 12.9487, 13.3417, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9478, 12.9515, 12.9478
6.00169, 16.6831, 13.3373, 12.9701, 4.32239, 3.34581, 0, 12.9701, 12.9701, 12.9705, 12.971, 13.3323, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9701, 12.9735, 12.9701
6.00957, 8.53321, 13.3264, 12.9929, 3.24549, -4.79321, 0, 12.993, 12.993, 12.9934, 12.9939, 13.3218, 12.9929, 12.9929, 12.9929, 12.9929, 12.9929, 12.9929, 12.9929, 12.9929, 12.9929, 12.993, 12.9929, 12.9929, 12.9961, 12.9929
6.01745, 8.68612, 13.3154, 13.0164, 3.26896, -4.62932, 0, 13.0164, 13.0164, 13.0168, 13.0173, 13.311, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0193, 13.0164
6.02533, 11.3323, 13.3052, 13.0404, 3.65135, -1.97288, 0, 13.0404, 13.0404, 13.0408, 13.0413, 13.3011, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0431, 13.0404
6.03321, 8.95979, 13.2965, 13.0649, 3.31056, -4.33673, 0, 13.0649, 13.0649, 13.0654, 13.0659, 13.2926, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0649, 13.0674, 13.0649
6.04109, 8.01097, 13.29, 13.0899, 3.16401, -5.27903, 0, 13.0899, 13.0899, 13.0904, 13.0909, 13.2862, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0899, 13.0922, 13.0899
6.04898, 11.0076, 13.2861, 13.1154, 3.6066, -2.27855, 0, 13.1154, 13.1154, 13.1158, 13.1164, 13.2825, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1154, 13.1175, 13.1154
6.05686, 13.6254, 13.2852, 13.1412, 3.9529, 0.340236, 0, 13.1412, 13.1413, 13.1417, 13.1423, 13.2817, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1412, 13.1431, 13.1412
6.06474, 12.6556, 13.2874, 13.1674, 3.82827, -0.631726, 0, 13.1674, 13.1675, 13.1679, 13.1685, 13.284, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1674, 13.1692, 13.1674
6.07262, 10.324, 13.2927, 13.1939, 3.51056, -2.96866, 0, 13.1939, 13.1939, 13.1944, 13.195, 13.2894, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1939, 13.1956, 13.1939
6.0805, 7.96973, 13.3011, 13.2206, 3.15749, -5.33139, 0, 13.2206, 13.2207, 13.2211, 13.2218, 13.2979, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2206, 13.2221, 13.2206
6.08838, 6.68096, 13.3124, 13.2475, 2.94635, -6.63149, 0, 13.2475, 13.2475, 13.248, 13.2488, 13.3092, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2475, 13.2489, 13.2475
6.09626, 13.9906, 13.3264, 13.2744, 3.99882, 0.664164, 0, 13.2744, 13.2745, 13.2749, 13.2759, 13.3231, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2744, 13.2757, 13.2744
