   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.580247, 0, 8.95731e-05, 1.18247e-05, 1.41421, -8.95731e-05, 1.19751e-05, 1.18247e-05, 1.18252e-05, 1.1826e-05, 1.21299e-05, 1.1827e-05, 1.21731e-05, 1.20056e-05, 1.18443e-05, 4.35627e-05, 1.19249e-05, 1.18348e-05, 1.18253e-05, 1.18472e-05, 4.40429e-05, 1.18248e-05, 2.41177e-05, 1.18247e-05, 1.21825e-05
0.588121, 0, 0.000137335, 2.04475e-05, 1.41421, -0.000137335, 2.07032e-05, 2.04475e-05, 2.04482e-05, 2.04496e-05, 2.09665e-05, 2.04513e-05, 2.10918e-05, 2.07552e-05, 2.04807e-05, 7.44257e-05, 2.05738e-05, 2.04646e-05, 2.04484e-05, 2.04791e-05, 6.48517e-05, 2.04476e-05, 3.64014e-05, 2.04475e-05, 2.1056e-05
0.595996, 0, 0.000211081, 3.47443e-05, 1.41421, -0.000211081, 3.51716e-05, 3.47443e-05, 3.47455e-05, 3.47477e-05, 3.56118e-05, 3.47507e-05, 3.59186e-05, 3.52585e-05, 3.47998e-05, 0.000124964, 3.49031e-05, 3.47728e-05, 3.47458e-05, 3.47884e-05, 9.56547e-05, 3.47444e-05, 5.56505e-05, 3.47443e-05, 3.57614e-05
0.60387, 0, 0.000324298, 5.8018e-05, 1.41421, -0.000324298, 5.872e-05, 5.8018e-05, 5.80199e-05, 5.80237e-05, 5.94431e-05, 5.80285e-05, 6.01267e-05, 5.88627e-05, 5.81092e-05, 0.000206225, 5.82172e-05, 5.80648e-05, 5.80206e-05, 5.80795e-05, 0.000141217, 5.80182e-05, 8.5721e-05, 5.8018e-05, 5.96888e-05
0.611745, 0, 0.000496712, 9.52169e-05, 1.41421, -0.000496712, 9.63505e-05, 9.52169e-05, 9.52201e-05, 9.52262e-05, 9.75181e-05, 9.52339e-05, 9.89471e-05, 9.65809e-05, 9.53643e-05, 0.000334526, 9.5466e-05, 9.52926e-05, 9.52211e-05, 9.53022e-05, 0.000208436, 9.52173e-05, 0.000132366, 9.52169e-05, 9.79148e-05
0.619619, 0, 0.000756666, 0.000153596, 1.41421, -0.000756666, 0.000155396, 0.000153596, 0.000153601, 0.000153611, 0.000157249, 0.000153623, 0.000160096, 0.000155761, 0.00015383, 0.000533456, 0.000153907, 0.000153716, 0.000153603, 0.000153714, 0.000307169, 0.000153597, 0.000203999, 0.000153596, 0.000157879
0.627494, 0, 0.00114409, 0.000243557, 1.41421, -0.00114409, 0.000246365, 0.000243557, 0.000243564, 0.000243579, 0.000249257, 0.000243599, 0.000254708, 0.000246935, 0.000243922, 0.000836345, 0.000243943, 0.000243744, 0.000243567, 0.000243718, 0.000451282, 0.000243558, 0.000312672, 0.000243557, 0.00025024
0.635368, 0, 0.00171416, 0.000379681, 1.41421, -0.00171416, 0.00038399, 0.000379681, 0.000379693, 0.000379716, 0.000388428, 0.000379746, 0.00039852, 0.000384866, 0.000380241, 0.00128926, 0.000380162, 0.000379969, 0.000379697, 0.000379902, 0.000659966, 0.000379683, 0.000475287, 0.000379681, 0.000389936
0.643243, 0, 0.00254148, 0.000581943, 1.41421, -0.00254148, 0.000588444, 0.000581943, 0.000581961, 0.000581996, 0.00059514, 0.00058204, 0.000613272, 0.000589765, 0.000582788, 0.00195438, 0.000582538, 0.000582377, 0.000581967, 0.000582244, 0.000959275, 0.000581945, 0.000715022, 0.000581943, 0.000597416
0.651117, 0, 0.00372484, 0.000877068, 1.41421, -0.00372484, 0.000886715, 0.000877068, 0.000877095, 0.000877147, 0.000896652, 0.000877213, 0.000928354, 0.000888676, 0.000878322, 0.00291368, 0.000877805, 0.000877712, 0.000877103, 0.000877478, 0.0013839, 0.000877072, 0.00106298, 0.000877068, 0.000900029
0.658992, 0, 0.00539207, 0.00129995, 1.41421, -0.00539207, 0.00131403, 0.00129995, 0.00129999, 0.00130006, 0.00132853, 0.00130016, 0.00138257, 0.00131689, 0.00130178, 0.0042726, 0.00130086, 0.00130089, 0.0013, 0.0013005, 0.00197905, 0.00129995, 0.00155991, 0.00129995, 0.00133346
0.666866, 0, 0.00770482, 0.00189502, 1.41421, -0.00770482, 0.00191524, 0.00189502, 0.00189507, 0.00189518, 0.00193606, 0.00189532, 0.002026, 0.00191934, 0.00189765, 0.00616337, 0.00189614, 0.00189637, 0.00189509, 0.00189577, 0.00280232, 0.00189502, 0.00225801, 0.00189502, 0.00194314
0.674741, 0, 0.0108625, 0.00271737, 1.41421, -0.0108625, 0.00274593, 0.00271737, 0.00271744, 0.0027176, 0.00277535, 0.00271779, 0.00292169, 0.00275173, 0.00272108, 0.00874735, 0.00271874, 0.00271927, 0.00271747, 0.00271838, 0.00392529, 0.00271738, 0.00322249, 0.00271737, 0.00278535
0.682615, 0, 0.0151049, 0.00383346, 1.41421, -0.0151049, 0.00387317, 0.00383346, 0.00383357, 0.00383379, 0.00391407, 0.00383406, 0.00414702, 0.00388124, 0.00383863, 0.0122161, 0.00383515, 0.00383611, 0.00383361, 0.00383482, 0.00543469, 0.00383348, 0.00453285, 0.00383346, 0.00392799
0.69049, 1, 0.0207128, 0.00532113, 1.73205, 0.979287, 0.00537546, 0.00532113, 0.00532128, 0.00532157, 0.00543141, 0.00532195, 0.00579451, 0.0053865, 0.00532819, 0.0167901, 0.0053232, 0.00532476, 0.00532133, 0.00532295, 0.00743258, 0.00532115, 0.00628351, 0.00532113, 0.00545046
0.698364, 0, 0.0280053, 0.00726865, 1.41421, -0.0280053, 0.00734181, 0.00726865, 0.00726885, 0.00726924, 0.00741717, 0.00726974, 0.00797163, 0.00735668, 0.00727816, 0.0227149, 0.00727116, 0.00727353, 0.00726891, 0.00727106, 0.0100355, 0.00726867, 0.00858376, 0.00726865, 0.00744285
0.706238, 0, 0.0373338, 0.00977259, 1.41421, -0.0373338, 0.0098696, 0.00977259, 0.00977286, 0.00977338, 0.00996953, 0.00977404, 0.0107994, 0.00988932, 0.0097852, 0.0302538, 0.00977563, 0.00977906, 0.00977294, 0.0097758, 0.0133718, 0.00977262, 0.0115566, 0.00977259, 0.0100036
0.714113, 0, 0.0490724, 0.0129344, 1.41421, -0.0490724, 0.0130611, 0.0129344, 0.0129348, 0.0129355, 0.0131916, 0.0129363, 0.0144096, 0.0130869, 0.0129509, 0.0396776, 0.0129381, 0.0129429, 0.0129349, 0.0129387, 0.0175774, 0.0129345, 0.0153365, 0.0129344, 0.0132362
0.721987, 0, 0.0636033, 0.0168558, 1.41421, -0.0636033, 0.0170188, 0.0168558, 0.0168563, 0.0168572, 0.0171866, 0.0168583, 0.0189402, 0.0170519, 0.016877, 0.0512502, 0.0168602, 0.0168667, 0.0168564, 0.0168614, 0.0227892, 0.0168559, 0.0200665, 0.0168558, 0.017244
0.729862, 0, 0.0812991, 0.0216323, 1.41421, -0.0812991, 0.0218387, 0.0216323, 0.0216328, 0.0216339, 0.0220513, 0.0216353, 0.0245285, 0.0218806, 0.0216591, 0.0652113, 0.0216375, 0.021646, 0.021633, 0.0216396, 0.0291368, 0.0216323, 0.0258941, 0.0216323, 0.0221243
0.737736, 1.92375, 0.102502, 0.0273462, 1.98084, 1.82124, 0.0276039, 0.0273462, 0.0273469, 0.0273483, 0.0278694, 0.02735, 0.031304, 0.0276563, 0.0273797, 0.0817581, 0.0273523, 0.0273633, 0.0273471, 0.0273557, 0.0367326, 0.0273463, 0.0329665, 0.0273462, 0.0279608
0.745611, 0.0762535, 0.127503, 0.034059, 1.44092, -0.0512496, 0.0343762, 0.034059, 0.0340599, 0.0340616, 0.034703, 0.0340638, 0.0393778, 0.0344407, 0.0341003, 0.101025, 0.0340663, 0.0340802, 0.0340602, 0.0340713, 0.0456597, 0.0340592, 0.0414267, 0.034059, 0.0348161
0.753485, 0, 0.156517, 0.0418041, 1.41421, -0.156517, 0.042189, 0.0418041, 0.0418052, 0.0418072, 0.0425855, 0.0418099, 0.0488329, 0.0422672, 0.0418541, 0.123065, 0.0418125, 0.0418297, 0.0418055, 0.0418199, 0.0559618, 0.0418042, 0.0514095, 0.0418041, 0.0427237
0.76136, 0, 0.189667, 0.0505789, 1.41421, -0.189667, 0.0510396, 0.0505789, 0.0505802, 0.0505826, 0.0515141, 0.0505858, 0.0597131, 0.0511331, 0.0506388, 0.147834, 0.0505886, 0.0506095, 0.0505806, 0.0505991, 0.0676309, 0.050579, 0.0630389, 0.0505789, 0.051681
0.769234, 0, 0.226968, 0.0603407, 1.41421, -0.226968, 0.0608846, 0.0603407, 0.0603422, 0.0603451, 0.0614449, 0.0603488, 0.0720136, 0.060995, 0.0604114, 0.175183, 0.0603517, 0.0603768, 0.0603427, 0.0603663, 0.0805995, 0.0603408, 0.0764276, 0.0603407, 0.0616445
0.777109, 1, 0.268317, 0.0710025, 1.73205, 0.731683, 0.0716365, 0.0710025, 0.0710043, 0.0710077, 0.0722895, 0.071012, 0.0856717, 0.0717651, 0.0710849, 0.204846, 0.0710151, 0.0710445, 0.071005, 0.0710348, 0.0947346, 0.0710027, 0.0916772, 0.0710025, 0.072526
0.784983, 0.947406, 0.313499, 0.082434, 1.7168, 0.633907, 0.0831636, 0.082434, 0.082436, 0.0824399, 0.083915, 0.0824449, 0.100562, 0.0833115, 0.0825288, 0.236454, 0.0824481, 0.0824822, 0.0824369, 0.0824745, 0.109836, 0.0824342, 0.108882, 0.082434, 0.0841932
0.792858, 0.0525937, 0.362185, 0.0944632, 1.43269, -0.309592, 0.0952925, 0.0944632, 0.0944655, 0.0944699, 0.0961467, 0.0944756, 0.116493, 0.0954605, 0.094571, 0.269538, 0.0944788, 0.0945179, 0.0944666, 0.0945138, 0.125642, 0.0944635, 0.12813, 0.0944632, 0.096472
0.800732, 0.942581, 0.413958, 0.106884, 1.7154, 0.528623, 0.107815, 0.106884, 0.106886, 0.106891, 0.108775, 0.106898, 0.13321, 0.108004, 0.107005, 0.303551, 0.106901, 0.106945, 0.106888, 0.106947, 0.141834, 0.106884, 0.149509, 0.106884, 0.109154
0.808607, 0.0574186, 0.468324, 0.119463, 1.43437, -0.410906, 0.120497, 0.119463, 0.119465, 0.119471, 0.121563, 0.119478, 0.150402, 0.120707, 0.119597, 0.337896, 0.119481, 0.11953, 0.119467, 0.119541, 0.158055, 0.119463, 0.173107, 0.119463, 0.122005
0.816481, 0.937764, 0.524744, 0.131953, 1.71399, 0.413021, 0.13309, 0.131953, 0.131956, 0.131962, 0.134261, 0.13197, 0.167711, 0.133319, 0.132101, 0.371949, 0.131973, 0.132027, 0.131958, 0.132049, 0.173924, 0.131953, 0.199009, 0.131953, 0.134776
0.824356, 0.997592, 0.58265, 0.144105, 1.73136, 0.414942, 0.145341, 0.144105, 0.144108, 0.144115, 0.146614, 0.144123, 0.184748, 0.145591, 0.144265, 0.405099, 0.144126, 0.144185, 0.144111, 0.144223, 0.189061, 0.144105, 0.227289, 0.144105, 0.147219
0.83223, 0.997583, 0.641473, 0.155679, 1.73135, 0.35611, 0.157011, 0.155679, 0.155683, 0.15569, 0.158382, 0.155699, 0.201113, 0.15728, 0.155853, 0.436773, 0.155703, 0.155765, 0.155687, 0.155826, 0.203103, 0.15568, 0.258001, 0.155679, 0.159096
0.840105, 0.997599, 0.700651, 0.166461, 1.73136, 0.296948, 0.167883, 0.166461, 0.166465, 0.166473, 0.169346, 0.166483, 0.216411, 0.168169, 0.166646, 0.466466, 0.166486, 0.166551, 0.166471, 0.166642, 0.215731, 0.166462, 0.291153, 0.166461, 0.170196
0.847979, 1.06946, 0.759639, 0.176268, 1.75199, 0.309823, 0.177772, 0.176268, 0.176272, 0.17628, 0.179321, 0.17629, 0.230279, 0.178074, 0.176463, 0.493763, 0.176293, 0.176362, 0.176279, 0.17649, 0.226686, 0.176268, 0.326686, 0.176268, 0.180345
0.855854, 1.92571, 0.817899, 0.184957, 1.98134, 1.10781, 0.186537, 0.184957, 0.184962, 0.18497, 0.188163, 0.184981, 0.242402, 0.186854, 0.185162, 0.518356, 0.184983, 0.185054, 0.184971, 0.18523, 0.235778, 0.184958, 0.364442, 0.184957, 0.18941
0.863728, 0.997584, 0.874899, 0.192434, 1.73135, 0.122684, 0.194081, 0.192434, 0.192438, 0.192447, 0.195776, 0.192458, 0.252532, 0.19441, 0.192648, 0.540048, 0.19246, 0.192533, 0.19245, 0.192769, 0.242903, 0.192434, 0.404136, 0.192434, 0.197314
0.871603, 1.0767, 0.930093, 0.198649, 1.75405, 0.14661, 0.200356, 0.198649, 0.198654, 0.198663, 0.202112, 0.198675, 0.260498, 0.200696, 0.198871, 0.558755, 0.198676, 0.19875, 0.19867, 0.199061, 0.248038, 0.19865, 0.445328, 0.198649, 0.204029
0.879477, 0, 0.982904, 0.203602, 1.41421, -0.982904, 0.20536, 0.203602, 0.203607, 0.203616, 0.207168, 0.203628, 0.26622, 0.205709, 0.20383, 0.5745, 0.203629, 0.203703, 0.203627, 0.204106, 0.251239, 0.203602, 0.487407, 0.203602, 0.209581
0.887352, 0.916072, 1.03272, 0.20733, 1.70765, -0.116645, 0.209132, 0.20733, 0.207335, 0.207344, 0.210984, 0.207357, 0.269705, 0.209488, 0.207564, 0.587395, 0.207357, 0.20743, 0.207361, 0.207944, 0.252634, 0.20733, 0.529584, 0.20733, 0.214047
0.895226, 0.997577, 1.07887, 0.209909, 1.73135, -0.0812975, 0.211749, 0.209909, 0.209914, 0.209924, 0.213637, 0.209936, 0.271048, 0.21211, 0.210148, 0.597631, 0.209936, 0.210007, 0.209947, 0.210653, 0.252407, 0.209909, 0.57091, 0.209909, 0.217549
0.9031, 1.9976, 1.12068, 0.211441, 1.9994, 0.876914, 0.213314, 0.211441, 0.211446, 0.211456, 0.21523, 0.211469, 0.270418, 0.213677, 0.211684, 0.605451, 0.211468, 0.211537, 0.211489, 0.212338, 0.250781, 0.211442, 0.610296, 0.211441, 0.220248
0.910975, 1.08875, 1.15745, 0.212049, 1.75748, -0.0686973, 0.213949, 0.212049, 0.212055, 0.212065, 0.215887, 0.212078, 0.268052, 0.214313, 0.212295, 0.611136, 0.212076, 0.212141, 0.212108, 0.213121, 0.248006, 0.21205, 0.646572, 0.212049, 0.222338
0.918849, 1, 1.1885, 0.211868, 1.73205, -0.188502, 0.213792, 0.211868, 0.211873, 0.211884, 0.215744, 0.211897, 0.264229, 0.214153, 0.212116, 0.614986, 0.211894, 0.211956, 0.21194, 0.213137, 0.244338, 0.211869, 0.678545, 0.211868, 0.224039
0.926724, 0.904013, 1.21325, 0.211036, 1.70412, -0.309235, 0.212982, 0.211036, 0.211041, 0.211051, 0.214942, 0.211065, 0.259258, 0.213337, 0.211286, 0.617301, 0.211061, 0.211119, 0.211123, 0.212523, 0.240028, 0.211036, 0.705075, 0.211036, 0.225592
0.934598, 1.99759, 1.23123, 0.20969, 1.9994, 0.766361, 0.211659, 0.20969, 0.209695, 0.209705, 0.213619, 0.209719, 0.253458, 0.212004, 0.209941, 0.618372, 0.209714, 0.209767, 0.209796, 0.211414, 0.235307, 0.20969, 0.725158, 0.20969, 0.227247
0.942473, 1.99758, 1.24218, 0.20796, 1.9994, 0.755405, 0.209953, 0.20796, 0.207965, 0.207976, 0.211907, 0.207989, 0.247141, 0.210283, 0.208213, 0.618467, 0.207983, 0.208032, 0.208088, 0.209935, 0.230383, 0.207961, 0.738001, 0.20796, 0.22926
0.950347, 1.10081, 1.24605, 0.205967, 1.76091, -0.145239, 0.207989, 0.205967, 0.205972, 0.205983, 0.209927, 0.205996, 0.240594, 0.208297, 0.20622, 0.617829, 0.20599, 0.206033, 0.20612, 0.208202, 0.225431, 0.205968, 0.743086, 0.205967, 0.231885
0.958222, 0, 1.24307, 0.203817, 1.41421, -1.24307, 0.205875, 0.203817, 0.203823, 0.203833, 0.207787, 0.203847, 0.234072, 0.206152, 0.204072, 0.616669, 0.203839, 0.203878, 0.203999, 0.206314, 0.220593, 0.203818, 0.740219, 0.203817, 0.23536
0.966096, 4.67589, 1.23374, 0.201605, 2.58377, 3.44215, 0.203709, 0.201605, 0.20161, 0.201621, 0.205582, 0.201634, 0.22779, 0.203943, 0.20186, 0.615166, 0.201626, 0.20166, 0.201821, 0.204357, 0.21598, 0.201606, 0.729551, 0.201605, 0.239904
0.973971, 2.21366, 1.21881, 0.199408, 2.05272, 0.994846, 0.201573, 0.199408, 0.199413, 0.199424, 0.20339, 0.199437, 0.221916, 0.201748, 0.199663, 0.613469, 0.199429, 0.199458, 0.199663, 0.202399, 0.211671, 0.199409, 0.711578, 0.199408, 0.245699
0.981845, 0.110454, 1.19927, 0.197291, 1.45274, -1.08881, 0.199538, 0.197291, 0.197297, 0.197307, 0.201276, 0.197321, 0.216571, 0.199633, 0.197547, 0.611698, 0.197313, 0.197337, 0.197594, 0.200498, 0.207721, 0.197292, 0.687107, 0.197291, 0.252881
0.98972, 0, 1.17625, 0.195306, 1.41421, -1.17625, 0.197661, 0.195306, 0.195312, 0.195322, 0.199294, 0.195336, 0.211834, 0.197648, 0.195562, 0.609946, 0.195328, 0.195348, 0.195665, 0.198696, 0.204161, 0.195307, 0.657208, 0.195306, 0.261523
0.997594, 0, 1.15099, 0.193491, 1.41421, -1.15099, 0.19599, 0.193491, 0.193497, 0.193507, 0.19748, 0.193521, 0.207743, 0.195834, 0.193747, 0.608282, 0.193514, 0.193531, 0.193922, 0.197024, 0.201006, 0.193492, 0.623138, 0.193491, 0.271627
1.00547, 0.879911, 1.12473, 0.191874, 1.69703, -0.24482, 0.194562, 0.191874, 0.191879, 0.19189, 0.195864, 0.191903, 0.204302, 0.194217, 0.192129, 0.606757, 0.191898, 0.191912, 0.192397, 0.195503, 0.198254, 0.191875, 0.586265, 0.191874, 0.283108
1.01334, 1.87508, 1.09864, 0.190471, 1.96852, 0.776449, 0.19341, 0.190471, 0.190477, 0.190487, 0.194462, 0.190501, 0.201489, 0.192814, 0.190727, 0.605401, 0.190497, 0.19051, 0.191117, 0.194148, 0.195897, 0.190472, 0.547977, 0.190471, 0.295793
1.02122, 2.12007, 1.07372, 0.189291, 2.0298, 1.04635, 0.192559, 0.18929, 0.189297, 0.189307, 0.193282, 0.189321, 0.199257, 0.191634, 0.189547, 0.604231, 0.18932, 0.189332, 0.190108, 0.192964, 0.193914, 0.189292, 0.509607, 0.189291, 0.309412
1.02909, 1.12493, 1.05081, 0.188334, 1.76775, 0.0741286, 0.192031, 0.188332, 0.188339, 0.18835, 0.192325, 0.188363, 0.197547, 0.190676, 0.188589, 0.603251, 0.188366, 0.188378, 0.189392, 0.191951, 0.192281, 0.188334, 0.472361, 0.188334, 0.323607
1.03697, 0.870264, 1.03046, 0.187591, 1.69419, -0.1602, 0.191848, 0.187589, 0.187596, 0.187607, 0.191582, 0.18762, 0.19629, 0.189933, 0.187846, 0.602451, 0.187628, 0.187643, 0.188996, 0.191107, 0.19097, 0.187592, 0.437265, 0.187591, 0.337943
1.04484, 0.997595, 1.01303, 0.187049, 1.73136, -0.015436, 0.19203, 0.187048, 0.187055, 0.187065, 0.191041, 0.187079, 0.19541, 0.189392, 0.187305, 0.601813, 0.187094, 0.187112, 0.188956, 0.190421, 0.189948, 0.18705, 0.405128, 0.187049, 0.351924
1.05272, 2.863, 0.998609, 0.18669, 2.20522, 1.86439, 0.192599, 0.186688, 0.186696, 0.186706, 0.190682, 0.18672, 0.194831, 0.189033, 0.186946, 0.601309, 0.186743, 0.186767, 0.18932, 0.189882, 0.189182, 0.186691, 0.376529, 0.18669, 0.365019
1.06059, 0.269137, 0.987109, 0.18649, 1.50637, -0.717972, 0.19358, 0.186486, 0.186495, 0.186506, 0.190481, 0.186519, 0.194479, 0.188832, 0.186745, 0.600901, 0.186553, 0.186585, 0.190157, 0.189474, 0.188634, 0.18649, 0.351816, 0.18649, 0.376693
1.06846, 0.86063, 0.978301, 0.186419, 1.69134, -0.117671, 0.195, 0.186415, 0.186425, 0.186435, 0.190411, 0.186449, 0.194285, 0.188761, 0.186675, 0.600545, 0.186497, 0.186539, 0.19156, 0.189176, 0.188267, 0.18642, 0.331125, 0.186419, 0.386439
1.07634, 2.13937, 0.971881, 0.186449, 2.03454, 1.16749, 0.196885, 0.186443, 0.186454, 0.186465, 0.19044, 0.186478, 0.194184, 0.188791, 0.186704, 0.60019, 0.186545, 0.186599, 0.193654, 0.188967, 0.188041, 0.186449, 0.314402, 0.186449, 0.393811
1.08421, 1.71159, 0.967529, 0.186544, 1.92655, 0.744057, 0.199264, 0.186537, 0.18655, 0.18656, 0.190536, 0.186574, 0.194118, 0.188886, 0.1868, 0.599777, 0.186663, 0.186731, 0.1966, 0.18882, 0.187916, 0.186545, 0.301443, 0.186544, 0.398452
1.09209, 1.1418, 0.964974, 0.18667, 1.77251, 0.176821, 0.202159, 0.186661, 0.186676, 0.186687, 0.190662, 0.1867, 0.194037, 0.189013, 0.186926, 0.599244, 0.186819, 0.186903, 0.200599, 0.188707, 0.187852, 0.186671, 0.291927, 0.18667, 0.40012
1.09996, 1.99761, 0.964033, 0.186791, 1.9994, 1.03358, 0.205585, 0.186779, 0.186797, 0.186807, 0.190783, 0.186821, 0.193897, 0.189133, 0.187047, 0.598526, 0.186977, 0.187077, 0.205888, 0.188597, 0.187807, 0.186792, 0.285453, 0.186791, 0.398704
1.10784, 0.149009, 0.964644, 0.186869, 1.46595, -0.815635, 0.20954, 0.186853, 0.186874, 0.186885, 0.19086, 0.186898, 0.19366, 0.189211, 0.187124, 0.597558, 0.187102, 0.187218, 0.212739, 0.188457, 0.187742, 0.186869, 0.281576, 0.186869, 0.394229
1.11571, 1.69229, 0.966867, 0.186866, 1.92153, 0.725424, 0.214005, 0.186846, 0.186871, 0.186882, 0.190857, 0.186895, 0.193295, 0.189208, 0.187121, 0.596274, 0.187158, 0.187288, 0.221447, 0.188253, 0.187614, 0.186866, 0.279831, 0.186866, 0.386851
1.12359, 2.83894, 0.970875, 0.186744, 2.19976, 1.86807, 0.218929, 0.18672, 0.18675, 0.18676, 0.190736, 0.186774, 0.192771, 0.189086, 0.187, 0.594617, 0.187112, 0.187252, 0.232313, 0.187949, 0.187385, 0.186745, 0.279758, 0.186744, 0.376847
1.13146, 1.46877, 0.976915, 0.186468, 1.86246, 0.491851, 0.224233, 0.186437, 0.186473, 0.186484, 0.190459, 0.186497, 0.192066, 0.18881, 0.186723, 0.592534, 0.186929, 0.187072, 0.245619, 0.187508, 0.187015, 0.186468, 0.280921, 0.186468, 0.364588
1.13933, 0, 0.985264, 0.186, 1.41421, -0.985264, 0.229796, 0.185962, 0.186005, 0.186016, 0.189992, 0.186029, 0.191155, 0.188342, 0.186256, 0.589992, 0.186577, 0.186713, 0.261599, 0.186895, 0.186466, 0.186001, 0.282915, 0.186, 0.350516
1.14721, 0, 0.996165, 0.185306, 1.41421, -0.996165, 0.235462, 0.185258, 0.185311, 0.185322, 0.189297, 0.185335, 0.190017, 0.187648, 0.185561, 0.58697, 0.186025, 0.186141, 0.280407, 0.186073, 0.185701, 0.185307, 0.285373, 0.185306, 0.335108
1.15508, 2.66822, 1.00977, 0.184352, 2.16061, 1.65845, 0.241034, 0.184293, 0.184358, 0.184368, 0.188344, 0.184382, 0.188632, 0.186694, 0.184608, 0.583477, 0.185244, 0.185323, 0.302075, 0.185008, 0.184687, 0.184353, 0.287971, 0.184352, 0.318847
1.16296, 1.33178, 1.02608, 0.183108, 1.82532, 0.305706, 0.246287, 0.183034, 0.183113, 0.183124, 0.187099, 0.183137, 0.186977, 0.185449, 0.183363, 0.579547, 0.184209, 0.184228, 0.32648, 0.183668, 0.18339, 0.183108, 0.290425, 0.183108, 0.302194
1.17083, 0.829278, 1.0449, 0.181543, 1.68205, -0.215622, 0.250969, 0.181453, 0.181549, 0.18156, 0.185535, 0.181573, 0.185034, 0.183885, 0.181799, 0.575256, 0.182894, 0.182827, 0.353315, 0.182021, 0.181781, 0.181544, 0.292493, 0.181543, 0.285561
1.17871, 0.997584, 1.06583, 0.179635, 1.73135, -0.068243, 0.254822, 0.179524, 0.17964, 0.179651, 0.183626, 0.179664, 0.182782, 0.181977, 0.17989, 0.570718, 0.181278, 0.181096, 0.382069, 0.180042, 0.179834, 0.179636, 0.293965, 0.179635, 0.269294
1.18658, 0.173139, 1.08823, 0.177361, 1.47416, -0.915093, 0.257587, 0.177225, 0.177366, 0.177377, 0.181352, 0.17739, 0.180203, 0.179703, 0.177616, 0.566099, 0.179343, 0.179014, 0.412023, 0.177708, 0.177527, 0.177361, 0.294668, 0.177361, 0.253664
1.19446, 0, 1.1113, 0.174705, 1.41421, -1.1113, 0.259033, 0.17454, 0.174711, 0.174721, 0.178697, 0.174735, 0.177284, 0.177047, 0.174961, 0.561621, 0.177076, 0.176567, 0.442262, 0.175001, 0.174844, 0.174706, 0.294459, 0.174705, 0.238862
1.20233, 5.09815, 1.13408, 0.171659, 2.66424, 3.96407, 0.258963, 0.171458, 0.171665, 0.171675, 0.175651, 0.171689, 0.174014, 0.174001, 0.171915, 0.557565, 0.174468, 0.173746, 0.471709, 0.171911, 0.171774, 0.17166, 0.293224, 0.171659, 0.225
1.21021, 2.90185, 1.15556, 0.16822, 2.21401, 1.74628, 0.257236, 0.167977, 0.168225, 0.168236, 0.172211, 0.168249, 0.170388, 0.170562, 0.168475, 0.554278, 0.171514, 0.170552, 0.499182, 0.168434, 0.168314, 0.16822, 0.290879, 0.16822, 0.212125
1.21808, 1.62963, 1.17477, 0.164393, 1.90516, 0.454854, 0.253774, 0.1641, 0.164398, 0.164409, 0.168384, 0.164422, 0.166408, 0.166735, 0.164648, 0.552179, 0.168219, 0.166994, 0.523456, 0.164575, 0.164471, 0.164394, 0.287368, 0.164393, 0.200226
1.22595, 1.37037, 1.19088, 0.160193, 1.83586, 0.179495, 0.248572, 0.159841, 0.160198, 0.160209, 0.164184, 0.160222, 0.162085, 0.162535, 0.160448, 0.551757, 0.164593, 0.163097, 0.543348, 0.160347, 0.160256, 0.160194, 0.282667, 0.160193, 0.189249
1.23383, 1.61998, 1.20329, 0.155644, 1.90262, 0.416694, 0.241703, 0.155223, 0.155649, 0.15566, 0.159635, 0.155673, 0.15744, 0.157986, 0.155899, 0.553576, 0.160656, 0.158895, 0.557804, 0.155775, 0.155695, 0.155644, 0.276783, 0.155644, 0.179113
1.2417, 1.18758, 1.21175, 0.150778, 1.78538, -0.0241666, 0.233307, 0.150275, 0.150783, 0.150794, 0.154769, 0.150807, 0.152499, 0.15312, 0.151034, 0.558267, 0.156436, 0.154443, 0.565974, 0.150889, 0.15082, 0.150779, 0.269755, 0.150778, 0.169723
1.24958, 0.997609, 1.21643, 0.145638, 1.73136, -0.218818, 0.223587, 0.14504, 0.145644, 0.145654, 0.14963, 0.145668, 0.147302, 0.14798, 0.145894, 0.56653, 0.151974, 0.149815, 0.56728, 0.145732, 0.145672, 0.145639, 0.261655, 0.145638, 0.160981
1.25745, 1.19483, 1.21793, 0.140275, 1.78741, -0.0231051, 0.2128, 0.139566, 0.14028, 0.140291, 0.144266, 0.140304, 0.141896, 0.142617, 0.140531, 0.579124, 0.147323, 0.145109, 0.561471, 0.140354, 0.140302, 0.140276, 0.252588, 0.140275, 0.152798
1.26533, 2, 1.21735, 0.134746, 2, 0.782651, 0.201232, 0.133907, 0.134751, 0.134762, 0.138737, 0.134775, 0.136335, 0.137088, 0.135001, 0.596852, 0.14255, 0.140452, 0.548635, 0.134813, 0.134768, 0.134747, 0.242688, 0.134746, 0.145096
