   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.05212, 17.475, 12.3481, 3.81054, 4.41305, 5.12691, 7.38038, 0, 3.81056, 3.81055, 3.81419, 3.81321, 3.81257, 3.81054, 3.81054, 3.81054, 3.81054, 3.81054, 3.81054, 3.81054, 3.81054, 3.81055, 8.69683, 3.81054, 3.88357
3.06, 16.4841, 11.3289, 3.76747, 4.29931, 5.1552, 6.81611, 0, 3.76748, 3.76748, 3.77111, 3.77013, 3.76881, 3.76747, 3.76747, 3.76747, 3.76747, 3.76747, 3.76747, 3.76747, 3.76747, 3.76747, 8.22326, 3.76747, 3.81676
3.06787, 20.224, 10.4014, 3.72843, 4.71423, 9.82257, 6.31974, 0, 3.72845, 3.72844, 3.73208, 3.7311, 3.72931, 3.72843, 3.72843, 3.72843, 3.72843, 3.72843, 3.72843, 3.72843, 3.72843, 3.72843, 7.77005, 3.72843, 3.76127
3.07575, 19.4943, 9.57213, 3.69342, 4.63619, 9.92217, 5.89427, 0, 3.69343, 3.69343, 3.69706, 3.69608, 3.69398, 3.69342, 3.69342, 3.69342, 3.69342, 3.69342, 3.69342, 3.69342, 3.69342, 3.69342, 7.34279, 3.69342, 3.715
3.08362, 12.7396, 8.84377, 3.66227, 3.83922, 3.89584, 5.53957, 0, 3.66229, 3.66228, 3.66592, 3.66494, 3.66263, 3.66227, 3.66227, 3.66227, 3.66227, 3.66227, 3.66227, 3.66227, 3.66227, 3.66228, 6.94578, 3.66227, 3.67627
3.0915, 12.2265, 8.21565, 3.63477, 3.7718, 4.01087, 5.25289, 0, 3.63478, 3.63478, 3.63841, 3.63743, 3.63499, 3.63477, 3.63477, 3.63477, 3.63477, 3.63477, 3.63477, 3.63477, 3.63477, 3.63477, 6.582, 3.63477, 3.64372
3.09937, 12.9831, 7.684, 3.61061, 3.87081, 5.29914, 5.02939, 0, 3.61062, 3.61062, 3.61425, 3.61327, 3.61074, 3.61061, 3.61061, 3.61061, 3.61061, 3.61061, 3.61061, 3.61061, 3.61061, 3.61061, 6.25308, 3.61061, 3.61626
3.10725, 18.8022, 7.24252, 3.58949, 4.56094, 11.5596, 4.86268, 0, 3.5895, 3.5895, 3.59313, 3.59215, 3.58957, 3.58949, 3.58949, 3.58949, 3.58949, 3.58949, 3.58949, 3.58949, 3.58949, 3.58949, 5.95938, 3.58949, 3.59301
3.11512, 8.09959, 6.88293, 3.57112, 3.17799, 1.21667, 4.74534, 0, 3.57114, 3.57113, 3.57477, 3.57379, 3.57117, 3.57112, 3.57112, 3.57112, 3.57112, 3.57112, 3.57112, 3.57112, 3.57112, 3.57113, 5.70015, 3.57112, 3.57329
3.123, 13.1221, 6.59558, 3.55527, 3.88871, 6.52651, 4.66942, 0, 3.55528, 3.55528, 3.55891, 3.55793, 3.5553, 3.55527, 3.55527, 3.55527, 3.55527, 3.55527, 3.55527, 3.55527, 3.55527, 3.55527, 5.47374, 3.55527, 3.55659
3.13087, 7.45062, 6.37003, 3.54173, 3.07419, 1.08059, 4.62679, 0, 3.54174, 3.54174, 3.54537, 3.54439, 3.54175, 3.54173, 3.54173, 3.54173, 3.54173, 3.54173, 3.54173, 3.54173, 3.54173, 3.54173, 5.27782, 3.54173, 3.54252
3.13875, 7.30847, 6.19548, 3.53038, 3.05098, 1.113, 4.60951, 0, 3.5304, 3.53039, 3.53403, 3.53305, 3.53039, 3.53038, 3.53038, 3.53038, 3.53038, 3.53038, 3.53038, 3.53038, 3.53038, 3.53038, 5.10953, 3.53038, 3.53085
3.14662, 9.11573, 6.06133, 3.52117, 3.33403, 3.05441, 4.61009, 0, 3.52118, 3.52118, 3.52481, 3.52383, 3.52117, 3.52117, 3.52117, 3.52117, 3.52117, 3.52117, 3.52117, 3.52117, 3.52117, 3.52117, 4.96578, 3.52117, 3.52144
3.1545, 11.5397, 5.95754, 3.51409, 3.67963, 5.58216, 4.6217, 0, 3.5141, 3.5141, 3.51773, 3.51675, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 3.51409, 4.84343, 3.51409, 3.51424
3.16237, 9.64601, 5.87498, 3.50918, 3.41263, 3.77104, 4.63833, 0, 3.5092, 3.50919, 3.51283, 3.51185, 3.50919, 3.50918, 3.50918, 3.50918, 3.50918, 3.50918, 3.50918, 3.50918, 3.50918, 3.50919, 4.7394, 3.50918, 3.50927
3.17025, 13.896, 5.80559, 3.50653, 3.98698, 8.09045, 4.65488, 0, 3.50654, 3.50654, 3.51017, 3.50919, 3.50653, 3.50653, 3.50653, 3.50653, 3.50653, 3.50653, 3.50653, 3.50653, 3.50653, 3.50653, 4.65084, 3.50653, 3.50658
3.17812, 13.4219, 5.74265, 3.50621, 3.92707, 7.67921, 4.66728, 0, 3.50622, 3.50622, 3.50985, 3.50887, 3.50621, 3.50621, 3.50621, 3.50621, 3.50621, 3.50621, 3.50621, 3.50621, 3.50621, 3.50621, 4.57521, 3.50621, 3.50623
3.186, 13.5638, 5.68082, 3.5083, 3.94509, 7.88294, 4.67246, 0, 3.50831, 3.50831, 3.51194, 3.51096, 3.5083, 3.5083, 3.5083, 3.5083, 3.5083, 3.5083, 3.5083, 3.5083, 3.5083, 3.5083, 4.5103, 3.5083, 3.50831
3.19387, 9.20239, 5.61616, 3.51286, 3.347, 3.58623, 4.66839, 0, 3.51287, 3.51286, 3.5165, 3.51552, 3.51286, 3.51286, 3.51286, 3.51286, 3.51286, 3.51286, 3.51286, 3.51286, 3.51286, 3.51286, 4.45428, 3.51286, 3.51286
3.20175, 7.36864, 5.54608, 3.51991, 3.06082, 1.82256, 4.65399, 0, 3.51993, 3.51992, 3.52356, 3.52258, 3.51991, 3.51991, 3.51991, 3.51991, 3.51991, 3.51991, 3.51991, 3.51991, 3.51991, 3.51991, 4.40566, 3.51991, 3.51992
3.20962, 5.99756, 5.46924, 3.52944, 2.828, 0.52832, 4.62906, 0, 3.52946, 3.52945, 3.53309, 3.53211, 3.52944, 3.52944, 3.52944, 3.52944, 3.52944, 3.52944, 3.52944, 3.52944, 3.52944, 3.52945, 4.36328, 3.52944, 3.52945
3.2175, 3.79517, 5.38542, 3.54139, 2.40732, -1.59025, 4.59422, 0, 3.54141, 3.5414, 3.54504, 3.54406, 3.54139, 3.54139, 3.54139, 3.54139, 3.54139, 3.54139, 3.54139, 3.54139, 3.54139, 3.5414, 4.32625, 3.54139, 3.5414
3.22537, 5.60007, 5.29529, 3.55565, 2.75682, 0.304784, 4.55067, 0, 3.55567, 3.55566, 3.5593, 3.55832, 3.55565, 3.55565, 3.55565, 3.55565, 3.55565, 3.55565, 3.55565, 3.55565, 3.55565, 3.55566, 4.29394, 3.55565, 3.55566
3.23325, 6.99268, 5.20022, 3.57207, 2.99878, 1.79245, 4.5001, 0, 3.57209, 3.57208, 3.57572, 3.57473, 3.57207, 3.57207, 3.57207, 3.57207, 3.57207, 3.57207, 3.57207, 3.57207, 3.57207, 3.57207, 4.26585, 3.57207, 3.57207
3.24112, 3.79771, 5.10209, 3.59046, 2.40784, -1.30438, 4.44454, 0, 3.59047, 3.59047, 3.5941, 3.59312, 3.59046, 3.59046, 3.59046, 3.59046, 3.59046, 3.59046, 3.59046, 3.59046, 3.59046, 3.59046, 4.24166, 3.59046, 3.59046
3.249, 5.18796, 5.003, 3.61059, 2.68104, 0.184959, 4.38614, 0, 3.61061, 3.6106, 3.61424, 3.61326, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 4.22112, 3.61059, 3.61059
3.25687, 2.61194, 4.90517, 3.63223, 2.14754, -2.29324, 4.32703, 0, 3.63224, 3.63224, 3.63587, 3.63489, 3.63223, 3.63223, 3.63223, 3.63223, 3.63223, 3.63223, 3.63223, 3.63223, 3.63223, 3.63223, 4.20403, 3.63223, 3.63223
3.26475, 2.1856, 4.81068, 3.6551, 2.04587, -2.62508, 4.26922, 0, 3.65512, 3.65511, 3.65875, 3.65777, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 3.6551, 4.19022, 3.6551, 3.6551
3.27262, 3.18071, 4.72138, 3.67895, 2.27612, -1.54067, 4.21447, 0, 3.67896, 3.67896, 3.68259, 3.68161, 3.67895, 3.67895, 3.67895, 3.67895, 3.67895, 3.67895, 3.67895, 3.67895, 3.67895, 3.67895, 4.17952, 3.67895, 3.67895
3.2805, 3.44333, 4.63881, 3.70348, 2.33309, -1.19549, 4.16421, 0, 3.7035, 3.70349, 3.70713, 3.70615, 3.70348, 3.70348, 3.70348, 3.70348, 3.70348, 3.70348, 3.70348, 3.70348, 3.70348, 3.70348, 4.17174, 3.70348, 3.70348
3.28837, 3.36146, 4.5641, 3.72844, 2.31548, -1.20263, 4.11952, 0, 3.72846, 3.72845, 3.73209, 3.73111, 3.72844, 3.72844, 3.72844, 3.72844, 3.72844, 3.72844, 3.72844, 3.72844, 3.72844, 3.72845, 4.16668, 3.72844, 3.72844
3.29625, 3.81685, 4.49794, 3.75357, 2.41182, -0.681091, 4.08109, 0, 3.75359, 3.75358, 3.75722, 3.75624, 3.75357, 3.75357, 3.75357, 3.75357, 3.75357, 3.75357, 3.75357, 3.75357, 3.75357, 3.75358, 4.16409, 3.75357, 3.75357
3.30413, 2.34955, 4.44067, 3.77862, 2.08556, -2.09112, 4.04925, 0, 3.77864, 3.77863, 3.78227, 3.78129, 3.77862, 3.77862, 3.77862, 3.77862, 3.77862, 3.77862, 3.77862, 3.77862, 3.77862, 3.77863, 4.16371, 3.77862, 3.77862
3.312, 5.64564, 4.39223, 3.80337, 2.76508, 1.25341, 4.024, 0, 3.80338, 3.80338, 3.80701, 3.80604, 3.80337, 3.80337, 3.80337, 3.80337, 3.80337, 3.80337, 3.80337, 3.80337, 3.80337, 3.80337, 4.16525, 3.80337, 3.80337
3.31988, 4.16862, 4.35225, 3.82761, 2.48367, -0.183629, 4.0051, 0, 3.82763, 3.82762, 3.83126, 3.83029, 3.82761, 3.82761, 3.82761, 3.82761, 3.82761, 3.82761, 3.82761, 3.82761, 3.82761, 3.82762, 4.16841, 3.82761, 3.82761
3.32775, 4.16399, 4.32013, 3.85118, 2.48274, -0.156144, 3.99207, 0, 3.8512, 3.85119, 3.85483, 3.85386, 3.85118, 3.85118, 3.85118, 3.85118, 3.85118, 3.85118, 3.85118, 3.85118, 3.85118, 3.85118, 4.17289, 3.85118, 3.85118
3.33563, 6.66014, 4.29509, 3.87393, 2.94281, 2.36505, 3.98429, 0, 3.87395, 3.87394, 3.87758, 3.87662, 3.87393, 3.87393, 3.87393, 3.87393, 3.87393, 3.87393, 3.87393, 3.87393, 3.87393, 3.87394, 4.17837, 3.87393, 3.87393
3.3435, 0.997589, 4.27625, 3.89577, 1.73135, -3.27867, 3.98107, 0, 3.89579, 3.89578, 3.89942, 3.89847, 3.89577, 3.89577, 3.89577, 3.89577, 3.89577, 3.89577, 3.89577, 3.89577, 3.89577, 3.89577, 4.18459, 3.89577, 3.89577
3.35138, 2.99761, 4.26272, 3.91663, 2.23553, -1.2651, 3.98169, 0, 3.91665, 3.91664, 3.92028, 3.91935, 3.91663, 3.91663, 3.91663, 3.91663, 3.91663, 3.91663, 3.91663, 3.91663, 3.91663, 3.91664, 4.19127, 3.91663, 3.91663
3.35925, 3.83854, 4.25358, 3.9365, 2.41631, -0.415047, 3.98546, 0, 3.93651, 3.93651, 3.94014, 3.93924, 3.9365, 3.9365, 3.9365, 3.9365, 3.9365, 3.9365, 3.9365, 3.9365, 3.9365, 3.9365, 4.1982, 3.9365, 3.9365
3.36713, 0.469967, 4.24804, 3.95539, 1.57161, -3.77807, 3.99176, 0, 3.9554, 3.9554, 3.95903, 3.95816, 3.95539, 3.95539, 3.95539, 3.95539, 3.95539, 3.95539, 3.95539, 3.95539, 3.95539, 3.95539, 4.20522, 3.95539, 3.95539
3.375, 4.83846, 4.24534, 3.97336, 2.61504, 0.593121, 4.00003, 0, 3.97338, 3.97337, 3.97701, 3.97618, 3.97336, 3.97336, 3.97336, 3.97336, 3.97336, 3.97336, 3.97336, 3.97336, 3.97336, 3.97336, 4.21218, 3.97336, 3.97336
3.38288, 2.84337, 4.24488, 3.99053, 2.20076, -1.40152, 4.00983, 0, 3.99055, 3.99054, 3.99418, 3.99342, 3.99053, 3.99053, 3.99053, 3.99053, 3.99053, 3.99053, 3.99053, 3.99053, 3.99053, 3.99054, 4.21903, 3.99053, 3.99053
3.39075, 1.14702, 4.24617, 4.00704, 1.77398, -3.09915, 4.02081, 0, 4.00705, 4.00705, 4.01068, 4.01001, 4.00704, 4.00704, 4.00704, 4.00704, 4.00704, 4.00704, 4.00704, 4.00704, 4.00704, 4.00704, 4.22575, 4.00704, 4.00704
3.39863, 1.84815, 4.24885, 4.02305, 1.96167, -2.4007, 4.03276, 0, 4.02306, 4.02306, 4.02669, 4.02615, 4.02305, 4.02305, 4.02305, 4.02305, 4.02305, 4.02305, 4.02305, 4.02305, 4.02305, 4.02305, 4.23237, 4.02305, 4.02305
3.4065, 2.14219, 4.25267, 4.03875, 2.03524, -2.11047, 4.04551, 0, 4.03877, 4.03876, 4.0424, 4.04202, 4.03875, 4.03875, 4.03875, 4.03875, 4.03875, 4.03875, 4.03875, 4.03875, 4.03875, 4.03876, 4.23897, 4.03875, 4.03875
3.41438, 4.71084, 4.25748, 4.05437, 2.59053, 0.453367, 4.05901, 0, 4.05438, 4.05438, 4.05801, 4.05786, 4.05437, 4.05437, 4.05437, 4.05437, 4.05437, 4.05437, 4.05437, 4.05437, 4.05437, 4.05437, 4.24567, 4.05437, 4.05437
3.42225, 3.13971, 4.26323, 4.07011, 2.26709, -1.12351, 4.07325, 0, 4.07012, 4.07012, 4.07375, 4.07391, 4.07011, 4.07011, 4.07011, 4.07011, 4.07011, 4.07011, 4.07011, 4.07011, 4.07011, 4.07011, 4.25261, 4.07011, 4.07011
3.43013, 3.86029, 4.26993, 4.08617, 2.4208, -0.409644, 4.08827, 0, 4.08619, 4.08618, 4.08982, 4.09038, 4.08617, 4.08617, 4.08617, 4.08617, 4.08617, 4.08617, 4.08617, 4.08617, 4.08617, 4.08617, 4.25995, 4.08617, 4.08617
3.438, 2.26988, 4.27766, 4.10277, 2.06637, -2.00778, 4.10416, 0, 4.10278, 4.10278, 4.10641, 4.10751, 4.10277, 4.10277, 4.10277, 4.10277, 4.10277, 4.10277, 4.10277, 4.10277, 4.10277, 4.10277, 4.26785, 4.10277, 4.10277
3.44588, 4.73012, 4.28652, 4.12007, 2.59425, 0.443604, 4.12098, 0, 4.12009, 4.12008, 4.12372, 4.12552, 4.12007, 4.12007, 4.12007, 4.12007, 4.12007, 4.12007, 4.12007, 4.12007, 4.12007, 4.12007, 4.27649, 4.12007, 4.12007
3.45375, 2.78067, 4.29663, 4.13824, 2.18647, -1.51596, 4.13882, 0, 4.13825, 4.13825, 4.14188, 4.1446, 4.13824, 4.13824, 4.13824, 4.13824, 4.13824, 4.13824, 4.13824, 4.13824, 4.13824, 4.13824, 4.28602, 4.13824, 4.13824
3.46163, 6.34703, 4.30815, 4.15738, 2.88912, 2.03888, 4.15775, 0, 4.1574, 4.15739, 4.16103, 4.16493, 4.15738, 4.15738, 4.15738, 4.15738, 4.15738, 4.15738, 4.15738, 4.15738, 4.15738, 4.15738, 4.29656, 4.15738, 4.15738
3.4695, 3.99761, 4.32121, 4.17759, 2.449, -0.323602, 4.17782, 0, 4.17761, 4.1776, 4.18124, 4.18667, 4.17759, 4.17759, 4.17759, 4.17759, 4.17759, 4.17759, 4.17759, 4.17759, 4.17759, 4.17759, 4.30823, 4.17759, 4.17759
3.47738, 1.99756, 4.33595, 4.19892, 1.99939, -2.33839, 4.19907, 0, 4.19894, 4.19893, 4.20257, 4.20995, 4.19892, 4.19892, 4.19892, 4.19892, 4.19892, 4.19892, 4.19892, 4.19892, 4.19892, 4.19893, 4.32111, 4.19892, 4.19892
3.48525, 3.47937, 4.3525, 4.2214, 2.34081, -0.873136, 4.22149, 0, 4.22142, 4.22141, 4.22505, 4.23489, 4.2214, 4.2214, 4.2214, 4.2214, 4.2214, 4.2214, 4.2214, 4.2214, 4.2214, 4.2214, 4.33526, 4.2214, 4.2214
3.49313, 7.51586, 4.371, 4.24501, 3.08478, 3.14486, 4.24506, 0, 4.24503, 4.24502, 4.24866, 4.26158, 4.24501, 4.24501, 4.24501, 4.24501, 4.24501, 4.24501, 4.24501, 4.24501, 4.24501, 4.24501, 4.3507, 4.24501, 4.24501
3.501, 5.22883, 4.39155, 4.26972, 2.68865, 0.83728, 4.26975, 0, 4.26973, 4.26973, 4.27337, 4.29012, 4.26972, 4.26972, 4.26972, 4.26972, 4.26972, 4.26972, 4.26972, 4.26972, 4.26972, 4.26972, 4.36745, 4.26972, 4.26972
3.50888, 4.99267, 4.41426, 4.29547, 2.64437, 0.578404, 4.29549, 0, 4.29548, 4.29548, 4.29911, 4.32057, 4.29547, 4.29547, 4.29547, 4.29547, 4.29547, 4.29547, 4.29547, 4.29547, 4.29547, 4.29547, 4.38547, 4.29547, 4.29547
3.51675, 3.88209, 4.43923, 4.32219, 2.4253, -0.557138, 4.3222, 0, 4.3222, 4.3222, 4.32583, 4.35299, 4.32219, 4.32219, 4.32219, 4.32219, 4.32219, 4.32219, 4.32219, 4.32219, 4.32219, 4.32219, 4.40474, 4.32219, 4.32219
3.52463, 4.99515, 4.46653, 4.34979, 2.64484, 0.528622, 4.3498, 0, 4.34981, 4.3498, 4.35344, 4.38744, 4.34979, 4.34979, 4.34979, 4.34979, 4.34979, 4.34979, 4.34979, 4.34979, 4.34979, 4.3498, 4.4252, 4.34979, 4.34979
3.5325, 6.99512, 4.49622, 4.3782, 2.99919, 2.49889, 4.3782, 0, 4.37821, 4.37821, 4.38184, 4.42395, 4.3782, 4.3782, 4.3782, 4.3782, 4.3782, 4.3782, 4.3782, 4.3782, 4.3782, 4.3782, 4.44679, 4.3782, 4.3782
3.54038, 3.99523, 4.52835, 4.40731, 2.44852, -0.533116, 4.40731, 0, 4.40732, 4.40732, 4.41095, 4.46254, 4.40731, 4.40731, 4.40731, 4.40731, 4.40731, 4.40731, 4.40731, 4.40731, 4.40731, 4.40731, 4.46944, 4.40731, 4.40731
3.54825, 2.79281, 4.5629, 4.43704, 2.18925, -1.77009, 4.43704, 0, 4.43705, 4.43705, 4.44068, 4.50318, 4.43704, 4.43704, 4.43704, 4.43704, 4.43704, 4.43704, 4.43704, 4.43704, 4.43704, 4.43704, 4.49308, 4.43704, 4.43704
3.55613, 3.19758, 4.59985, 4.4673, 2.27982, -1.40227, 4.4673, 0, 4.46732, 4.46731, 4.47095, 4.54584, 4.4673, 4.4673, 4.4673, 4.4673, 4.4673, 4.4673, 4.4673, 4.4673, 4.4673, 4.4673, 4.51763, 4.4673, 4.4673
3.564, 4.99511, 4.6391, 4.49803, 2.64483, 0.356014, 4.49803, 0, 4.49804, 4.49804, 4.50167, 4.59041, 4.49803, 4.49803, 4.49803, 4.49803, 4.49803, 4.49803, 4.49803, 4.49803, 4.49803, 4.49803, 4.54304, 4.49803, 4.49803
3.57188, 3.37088, 4.6805, 4.52914, 2.31752, -1.30962, 4.52914, 0, 4.52916, 4.52915, 4.53279, 4.63674, 4.52914, 4.52914, 4.52914, 4.52914, 4.52914, 4.52914, 4.52914, 4.52914, 4.52914, 4.52914, 4.56922, 4.52914, 4.52914
3.57975, 7.07741, 4.72382, 4.56059, 3.01287, 2.35358, 4.56059, 0, 4.5606, 4.5606, 4.56423, 4.68461, 4.56059, 4.56059, 4.56059, 4.56059, 4.56059, 4.56059, 4.56059, 4.56059, 4.56059, 4.56059, 4.59612, 4.56059, 4.56059
3.58763, 11.6263, 4.76879, 4.59231, 3.69138, 6.85752, 4.59231, 0, 4.59233, 4.59232, 4.59596, 4.73374, 4.59231, 4.59231, 4.59231, 4.59231, 4.59231, 4.59231, 4.59231, 4.59231, 4.59231, 4.59231, 4.62368, 4.59231, 4.59231
3.5955, 6.90613, 4.81502, 4.62428, 2.98431, 2.09111, 4.62428, 0, 4.62429, 4.62429, 4.62792, 4.78377, 4.62428, 4.62428, 4.62428, 4.62428, 4.62428, 4.62428, 4.62428, 4.62428, 4.62428, 4.62428, 4.65185, 4.62428, 4.62428
3.60338, 5.07955, 4.86208, 4.65644, 2.66074, 0.217467, 4.65644, 0, 4.65646, 4.65645, 4.66009, 4.83427, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65645, 4.68058, 4.65644, 4.65644
3.61125, 3.15641, 4.90948, 4.68879, 2.27077, -1.75307, 4.68879, 0, 4.68881, 4.6888, 4.69244, 4.88477, 4.68879, 4.68879, 4.68879, 4.68879, 4.68879, 4.68879, 4.68879, 4.68879, 4.68879, 4.68879, 4.70983, 4.68879, 4.68879
3.61913, 7.74961, 4.95668, 4.72129, 3.12244, 2.79293, 4.72129, 0, 4.72131, 4.7213, 4.72494, 4.93475, 4.72129, 4.72129, 4.72129, 4.72129, 4.72129, 4.72129, 4.72129, 4.72129, 4.72129, 4.7213, 4.73955, 4.72129, 4.72129
3.62701, 2.91809, 5.00311, 4.75394, 2.21768, -2.08502, 4.75394, 0, 4.75395, 4.75395, 4.75758, 4.98367, 4.75394, 4.75394, 4.75394, 4.75394, 4.75394, 4.75394, 4.75394, 4.75394, 4.75394, 4.75394, 4.76971, 4.75394, 4.75394
3.63488, 4.37085, 5.04824, 4.78671, 2.52405, -0.677385, 4.78671, 0, 4.78672, 4.78672, 4.79035, 5.031, 4.78671, 4.78671, 4.78671, 4.78671, 4.78671, 4.78671, 4.78671, 4.78671, 4.78671, 4.78671, 4.80027, 4.78671, 4.78671
3.64276, 10.841, 5.09152, 4.8196, 3.58344, 5.74952, 4.8196, 0, 4.81961, 4.81961, 4.82324, 5.07623, 4.8196, 4.8196, 4.8196, 4.8196, 4.8196, 4.8196, 4.8196, 4.8196, 4.8196, 4.8196, 4.83122, 4.8196, 4.8196
3.65063, 5.85068, 5.1325, 4.8526, 2.80191, 0.718178, 4.8526, 0, 4.85262, 4.85261, 4.85625, 5.11892, 4.8526, 4.8526, 4.8526, 4.8526, 4.8526, 4.8526, 4.8526, 4.8526, 4.8526, 4.8526, 4.86251, 4.8526, 4.8526
3.65851, 8.99522, 5.1708, 4.88571, 3.3159, 3.82442, 4.88571, 0, 4.88573, 4.88572, 4.88936, 5.15871, 4.88571, 4.88571, 4.88571, 4.88571, 4.88571, 4.88571, 4.88571, 4.88571, 4.88571, 4.88572, 4.89413, 4.88571, 4.88571
3.66638, 5.06019, 5.20613, 4.91893, 2.6571, -0.145944, 4.91893, 0, 4.91895, 4.91894, 4.92258, 5.19534, 4.91893, 4.91893, 4.91893, 4.91893, 4.91893, 4.91893, 4.91893, 4.91893, 4.91893, 4.91893, 4.92605, 4.91893, 4.91893
3.67426, 4.05524, 5.23835, 4.95226, 2.46074, -1.18311, 4.95226, 0, 4.95227, 4.95227, 4.9559, 5.22869, 4.95226, 4.95226, 4.95226, 4.95226, 4.95226, 4.95226, 4.95226, 4.95226, 4.95226, 4.95226, 4.95825, 4.95226, 4.95226
3.68213, 7.93035, 5.26743, 4.98569, 3.15125, 2.66292, 4.98569, 0, 4.98571, 4.9857, 4.98934, 5.25874, 4.98569, 4.98569, 4.98569, 4.98569, 4.98569, 4.98569, 4.98569, 4.98569, 4.98569, 4.98569, 4.99072, 4.98569, 4.98569
3.69001, 6.99266, 5.29347, 5.01923, 2.99878, 1.69918, 5.01923, 0, 5.01924, 5.01924, 5.02288, 5.28561, 5.01923, 5.01923, 5.01923, 5.01923, 5.01923, 5.01923, 5.01923, 5.01923, 5.01923, 5.01923, 5.02342, 5.01923, 5.01923
3.69788, 10.048, 5.31671, 5.05288, 3.47102, 4.73128, 5.05288, 0, 5.05289, 5.05289, 5.05652, 5.30955, 5.05288, 5.05288, 5.05288, 5.05288, 5.05288, 5.05288, 5.05288, 5.05288, 5.05288, 5.05288, 5.05636, 5.05288, 5.05288
3.70576, 7.1495, 5.33747, 5.08663, 3.02481, 1.81204, 5.08663, 0, 5.08665, 5.08664, 5.09028, 5.33091, 5.08663, 5.08663, 5.08663, 5.08663, 5.08663, 5.08663, 5.08663, 5.08663, 5.08663, 5.08663, 5.08952, 5.08663, 5.08663
3.71363, 12.9325, 5.35617, 5.1205, 3.86426, 7.57635, 5.1205, 0, 5.12051, 5.12051, 5.12415, 5.35012, 5.1205, 5.1205, 5.1205, 5.1205, 5.1205, 5.1205, 5.1205, 5.1205, 5.1205, 5.1205, 5.12288, 5.1205, 5.1205
3.72151, 9.79294, 5.3733, 5.15448, 3.43409, 4.41964, 5.15448, 0, 5.15449, 5.15449, 5.15812, 5.36768, 5.15448, 5.15448, 5.15448, 5.15448, 5.15448, 5.15448, 5.15448, 5.15448, 5.15448, 5.15448, 5.15643, 5.15448, 5.15448
3.72938, 5.08662, 5.38938, 5.18857, 2.66207, -0.302757, 5.18857, 0, 5.18859, 5.18858, 5.19222, 5.38411, 5.18857, 5.18857, 5.18857, 5.18857, 5.18857, 5.18857, 5.18857, 5.18857, 5.18857, 5.18857, 5.19017, 5.18857, 5.18857
3.73726, 7.94702, 5.40491, 5.22278, 3.15389, 2.54211, 5.22278, 0, 5.2228, 5.22279, 5.22643, 5.39994, 5.22278, 5.22278, 5.22278, 5.22278, 5.22278, 5.22278, 5.22278, 5.22278, 5.22278, 5.22278, 5.22408, 5.22278, 5.22278
3.74513, 9.99284, 5.4204, 5.25711, 3.46307, 4.57244, 5.25711, 0, 5.25713, 5.25712, 5.26076, 5.41567, 5.25711, 5.25711, 5.25711, 5.25711, 5.25711, 5.25711, 5.25711, 5.25711, 5.25711, 5.25711, 5.25816, 5.25711, 5.25711
3.75301, 7.99266, 5.4363, 5.29156, 3.16112, 2.55636, 5.29156, 0, 5.29157, 5.29157, 5.2952, 5.43178, 5.29156, 5.29156, 5.29156, 5.29156, 5.29156, 5.29156, 5.29156, 5.29156, 5.29156, 5.29156, 5.29241, 5.29156, 5.29156
3.76088, 5.92063, 5.45301, 5.32612, 2.81436, 0.467617, 5.32612, 0, 5.32614, 5.32613, 5.32977, 5.44866, 5.32612, 5.32612, 5.32612, 5.32612, 5.32612, 5.32612, 5.32612, 5.32612, 5.32612, 5.32613, 5.32681, 5.32612, 5.32612
3.76876, 1.96394, 5.47086, 5.36081, 1.99096, -3.50692, 5.36081, 0, 5.36083, 5.36082, 5.36446, 5.46664, 5.36081, 5.36081, 5.36081, 5.36081, 5.36081, 5.36081, 5.36081, 5.36081, 5.36081, 5.36082, 5.36136, 5.36081, 5.36081
3.77663, 0.125027, 5.49008, 5.39563, 1.45775, -5.36506, 5.39563, 0, 5.39564, 5.39564, 5.39927, 5.48597, 5.39563, 5.39563, 5.39563, 5.39563, 5.39563, 5.39563, 5.39563, 5.39563, 5.39563, 5.39563, 5.39606, 5.39563, 5.39563
3.78451, 5.93266, 5.51085, 5.43057, 2.8165, 0.421802, 5.43057, 0, 5.43058, 5.43058, 5.43421, 5.50683, 5.43057, 5.43057, 5.43057, 5.43057, 5.43057, 5.43057, 5.43057, 5.43057, 5.43057, 5.43057, 5.43091, 5.43057, 5.43057
