   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_577.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.567022, 0, 7.02473e-05, 2.42297e-07, 1.41421, -7.02473e-05, 2.80481e-07, 2.42297e-07, 2.42305e-07, 3.54703e-07, 1.34363e-06, 2.80625e-07, 9.1172e-07, 3.56471e-07, 5.13202e-07, 2.43222e-07, 8.43735e-07, 1.46335e-06, 4.03721e-07, 2.16134e-06, 2.54154e-07, 3.15852e-07, 2.44652e-07, 2.4779e-07, 5.8095e-05, 2.42299e-07, 6.02269e-06, 2.42297e-07, 2.42297e-07, 2.72284e-07
0.574886, 0, 0.00010248, 4.5008e-07, 1.41421, -0.00010248, 5.21036e-07, 4.5008e-07, 4.50095e-07, 6.58956e-07, 2.49661e-06, 5.21301e-07, 1.69402e-06, 6.62241e-07, 9.53484e-07, 4.518e-07, 1.6562e-06, 2.71908e-06, 7.50044e-07, 4.0161e-06, 4.6539e-07, 5.86762e-07, 4.54455e-07, 4.60583e-07, 8.30749e-05, 4.50084e-07, 7.93234e-06, 4.5008e-07, 4.5008e-07, 5.05803e-07
0.582749, 0, 0.000149688, 8.19725e-07, 1.41421, -0.000149688, 9.49002e-07, 8.19725e-07, 8.19751e-07, 1.20028e-06, 4.54839e-06, 9.49486e-07, 3.08612e-06, 1.20627e-06, 1.7369e-06, 8.22858e-07, 3.20061e-06, 4.95372e-06, 1.36624e-06, 7.31682e-06, 8.39411e-07, 1.06875e-06, 8.27696e-07, 8.39419e-07, 0.000118062, 8.19731e-07, 1.05482e-05, 8.19725e-07, 8.19725e-07, 9.21248e-07
0.590613, 0, 0.000219042, 1.46401e-06, 1.41421, -0.000219042, 1.69498e-06, 1.46401e-06, 1.46406e-06, 2.14392e-06, 8.12566e-06, 1.69584e-06, 5.51316e-06, 2.15461e-06, 3.10264e-06, 1.46961e-06, 6.08956e-06, 8.84984e-06, 2.44042e-06, 1.30718e-05, 1.48922e-06, 1.90892e-06, 1.47825e-06, 1.50024e-06, 0.000166818, 1.46402e-06, 1.42024e-05, 1.46401e-06, 1.46401e-06, 1.64539e-06
0.598476, 0, 0.000321224, 2.56431e-06, 1.41421, -0.000321224, 2.969e-06, 2.56431e-06, 2.56439e-06, 3.75563e-06, 1.42366e-05, 2.97052e-06, 9.6591e-06, 3.77436e-06, 5.43546e-06, 2.57412e-06, 1.14071e-05, 1.55055e-05, 4.27514e-06, 2.2903e-05, 2.59649e-06, 3.34387e-06, 2.58926e-06, 2.62971e-06, 0.000234468, 2.56433e-06, 1.9407e-05, 2.56431e-06, 2.56431e-06, 2.88212e-06
0.606339, 0, 0.000472118, 4.40558e-06, 1.41421, -0.000472118, 5.10108e-06, 4.40558e-06, 4.40572e-06, 6.45297e-06, 2.44656e-05, 5.10369e-06, 1.65987e-05, 6.48517e-06, 9.33993e-06, 4.42243e-06, 2.10367e-05, 2.66462e-05, 7.34581e-06, 3.93596e-05, 4.44649e-06, 5.74532e-06, 4.44846e-06, 4.52144e-06, 0.000328006, 4.40561e-06, 2.69404e-05, 4.40558e-06, 4.40558e-06, 4.95177e-06
0.614203, 0, 0.000695228, 7.42507e-06, 1.41421, -0.000695228, 8.59761e-06, 7.42507e-06, 7.42531e-06, 1.08768e-05, 4.12441e-05, 8.60201e-06, 2.79813e-05, 1.0931e-05, 1.57439e-05, 7.45348e-06, 3.81919e-05, 4.49204e-05, 1.2382e-05, 6.63538e-05, 7.47692e-06, 9.68374e-06, 7.49737e-06, 7.62654e-06, 0.00045699, 7.42513e-06, 3.79801e-05, 7.42507e-06, 7.42507e-06, 8.34589e-06
0.622066, 0, 0.00102507, 1.22778e-05, 1.41421, -0.00102507, 1.42172e-05, 1.22778e-05, 1.22782e-05, 1.79869e-05, 6.8215e-05, 1.42245e-05, 4.62781e-05, 1.80767e-05, 2.60372e-05, 1.23248e-05, 6.8251e-05, 7.42957e-05, 2.04766e-05, 0.000109747, 1.23433e-05, 1.60136e-05, 1.23974e-05, 1.26217e-05, 0.000634479, 1.22779e-05, 5.42792e-05, 1.22778e-05, 1.22778e-05, 1.38008e-05
0.629929, 0, 0.00151181, 1.99214e-05, 1.41421, -0.00151181, 2.3069e-05, 1.99214e-05, 1.99221e-05, 2.91871e-05, 0.000110705, 2.30808e-05, 7.51024e-05, 2.93329e-05, 4.22524e-05, 1.99977e-05, 0.000120043, 0.000120574, 3.32278e-05, 0.00017811, 2.0004e-05, 2.59845e-05, 2.01155e-05, 2.0498e-05, 0.00087831, 1.99216e-05, 7.84039e-05, 1.99214e-05, 1.99214e-05, 2.23933e-05
0.637793, 0, 0.00222752, 3.17226e-05, 1.41421, -0.00222752, 3.67358e-05, 3.17226e-05, 3.17236e-05, 4.64802e-05, 0.000176315, 3.67546e-05, 0.00011961, 4.67123e-05, 6.72893e-05, 3.18441e-05, 0.000207777, 0.000192033, 5.29157e-05, 0.000283671, 3.18264e-05, 4.13793e-05, 3.20317e-05, 3.26718e-05, 0.00121278, 3.17229e-05, 0.00011404, 3.17226e-05, 3.17226e-05, 3.56596e-05
0.645656, 0, 0.00327426, 4.95826e-05, 1.41421, -0.00327426, 5.74194e-05, 4.95826e-05, 4.95842e-05, 7.26523e-05, 0.000275616, 5.74488e-05, 0.000186973, 7.30152e-05, 0.000105182, 4.97725e-05, 0.000353851, 0.000300187, 8.27127e-05, 0.00044344, 4.97127e-05, 6.46784e-05, 5.00659e-05, 5.11177e-05, 0.00167079, 4.9583e-05, 0.000166377, 4.95826e-05, 4.95826e-05, 5.5737e-05
0.65352, 0, 0.00479426, 7.60797e-05, 1.41421, -0.00479426, 8.81058e-05, 7.60797e-05, 7.60821e-05, 0.000111482, 0.000422942, 8.81508e-05, 0.000286913, 0.000112038, 0.000161401, 7.63711e-05, 0.000592839, 0.000460647, 0.00012692, 0.000680478, 7.62426e-05, 9.92449e-05, 7.68213e-05, 7.85188e-05, 0.00229649, 7.60803e-05, 0.000242561, 7.60797e-05, 7.60797e-05, 8.55242e-05
0.661383, 0, 0.00698237, 0.000114621, 1.41421, -0.00698237, 0.00013274, 0.000114621, 0.000114624, 0.000167959, 0.000637218, 0.000132808, 0.000432271, 0.000168798, 0.000243169, 0.00011506, 0.000976961, 0.000694025, 0.000191219, 0.00102523, 0.000114824, 0.000149522, 0.000115738, 0.000118429, 0.00314848, 0.000114622, 0.000352231, 0.000114621, 0.000114621, 0.00012885
0.669246, 0, 0.0101005, 0.000169585, 1.41421, -0.0101005, 0.000196392, 0.000169585, 0.000169591, 0.000248498, 0.000942756, 0.000196493, 0.000639541, 0.000249739, 0.000359769, 0.000170235, 0.00158332, 0.0010268, 0.00028291, 0.00151681, 0.000169839, 0.00022122, 0.000171239, 0.000175431, 0.00430328, 0.000169587, 0.000508104, 0.000169585, 0.000169585, 0.000190638
0.67711, 0, 0.0144936, 0.000246448, 1.41421, -0.0144936, 0.000285399, 0.000246448, 0.000246456, 0.000361111, 0.0013699, 0.000285545, 0.000929316, 0.000362915, 0.000522794, 0.000247392, 0.00252315, 0.00149202, 0.000411114, 0.00220404, 0.000246763, 0.000321474, 0.000248851, 0.000255268, 0.005859, 0.00024645, 0.00072659, 0.000246448, 0.000246448, 0.000277039
0.684973, 0, 0.0206067, 0.000351852, 1.41421, -0.0206067, 0.00040745, 0.000351852, 0.000351864, 0.000515519, 0.00195543, 0.000407658, 0.00132655, 0.000518093, 0.0007463, 0.0003532, 0.00395307, 0.00212973, 0.000586891, 0.00314604, 0.000352243, 0.000458939, 0.000355283, 0.00036494, 0.00793871, 0.000351855, 0.00102843, 0.000351852, 0.000351852, 0.000395518
0.692837, 0, 0.0290001, 0.000493613, 1.41421, -0.0290001, 0.000571583, 0.000493613, 0.000493629, 0.00072314, 0.00274248, 0.000571876, 0.00186054, 0.00072675, 0.00104679, 0.000495502, 0.00608813, 0.0029869, 0.000823233, 0.0044122, 0.000494095, 0.000643785, 0.000498426, 0.000512717, 0.0106928, 0.000493617, 0.00143929, 0.000493613, 0.000493613, 0.000554853
0.7007, 0, 0.0403626, 0.000680611, 1.41421, -0.0403626, 0.000788067, 0.000680611, 0.000680632, 0.000996937, 0.00377992, 0.00078847, 0.00256446, 0.00100191, 0.00144298, 0.000683215, 0.00921576, 0.00411676, 0.00113488, 0.00608108, 0.000681204, 0.00088756, 0.000687247, 0.000708049, 0.0142997, 0.000680616, 0.00199037, 0.000680611, 0.000680611, 0.000765014
0.708563, 0, 0.0555186, 0.000922581, 1.41421, -0.0555186, 0.00106815, 0.000922581, 0.000922611, 0.00135109, 0.00512107, 0.00106869, 0.00347455, 0.00135783, 0.00195532, 0.000926109, 0.0137097, 0.00557734, 0.00153796, 0.00823834, 0.000923308, 0.0012029, 0.000931577, 0.00096141, 0.0189637, 0.000922588, 0.00271901, 0.000922581, 0.000922581, 0.00103693
0.716427, 0, 0.0754255, 0.00122974, 1.41421, -0.0754255, 0.00142362, 0.00122974, 0.00122978, 0.00180046, 0.00682151, 0.00142434, 0.00462859, 0.00180943, 0.0026052, 0.00123444, 0.0200416, 0.00742914, 0.00204934, 0.0109733, 0.00123063, 0.00160305, 0.00124174, 0.00128382, 0.0249094, 0.00122975, 0.00366928, 0.00122974, 0.00122974, 0.00138205
0.72429, 0, 0.10116, 0.0016123, 1.41421, -0.10116, 0.00186623, 0.0016123, 0.00161235, 0.0023598, 0.0089362, 0.00186718, 0.00606398, 0.00237156, 0.00341383, 0.00161846, 0.028787, 0.00973195, 0.00268578, 0.014374, 0.00161337, 0.00210117, 0.00162803, 0.0016865, 0.0323713, 0.00161232, 0.0048929, 0.0016123, 0.0016123, 0.00181183
0.732153, 0, 0.133887, 0.00207985, 1.41421, -0.133887, 0.00240701, 0.00207985, 0.00207991, 0.00304292, 0.0115159, 0.00240823, 0.00781537, 0.00305807, 0.00440093, 0.00208778, 0.0406251, 0.012541, 0.00346291, 0.018522, 0.00208114, 0.00270957, 0.00210015, 0.00218021, 0.0415787, 0.00207986, 0.00645042, 0.00207985, 0.00207985, 0.00233698
0.740017, 0, 0.174814, 0.00264062, 1.41421, -0.174814, 0.00305538, 0.00264062, 0.00264071, 0.00386156, 0.0146031, 0.00305693, 0.00991179, 0.00388076, 0.00558315, 0.00265067, 0.0563241, 0.0159025, 0.00439399, 0.023485, 0.00264216, 0.00343873, 0.00266643, 0.00277454, 0.0527346, 0.00264064, 0.00841297, 0.00264062, 0.00264062, 0.00296671
0.74788, 0, 0.225119, 0.00330079, 1.41421, -0.225119, 0.00381832, 0.00330079, 0.0033009, 0.00482428, 0.0182277, 0.00382026, 0.0123738, 0.00484824, 0.0069725, 0.00331333, 0.0767135, 0.0198487, 0.00548865, 0.0293105, 0.00330261, 0.00429629, 0.00333312, 0.00347722, 0.0659913, 0.00330082, 0.0108649, 0.00330079, 0.00330079, 0.00370788
0.755744, 0, 0.285871, 0.00406375, 1.41421, -0.285871, 0.00469959, 0.00406375, 0.00406388, 0.00593551, 0.022403, 0.00470197, 0.0152109, 0.00596495, 0.00857483, 0.00407916, 0.102639, 0.024394, 0.00675176, 0.0360194, 0.00406588, 0.00528619, 0.00410368, 0.00429352, 0.0814232, 0.00406378, 0.0139076, 0.00406375, 0.00406375, 0.00456423
0.763607, 0, 0.357925, 0.0049295, 1.41421, -0.357925, 0.00569895, 0.0049295, 0.00492965, 0.00719458, 0.0271224, 0.00570183, 0.018419, 0.00723021, 0.0103885, 0.00494814, 0.134896, 0.0295309, 0.00818235, 0.0436001, 0.00493198, 0.0064078, 0.00497817, 0.00522573, 0.0989989, 0.00492954, 0.0176639, 0.0049295, 0.0049295, 0.00553571
0.77147, 1.94982, 0.441814, 0.00589425, 1.98742, 1.50801, 0.00681174, 0.00589425, 0.00589443, 0.00859514, 0.0323572, 0.00681518, 0.0219792, 0.00863762, 0.0124036, 0.00591648, 0.174151, 0.0352279, 0.00977296, 0.0520052, 0.00589711, 0.00765535, 0.00595287, 0.00627306, 0.118557, 0.00589429, 0.0222842, 0.00589425, 0.00589425, 0.00661804
0.779334, 0.050177, 0.537646, 0.00695025, 1.43184, -0.487469, 0.0080287, 0.00695025, 0.00695046, 0.010125, 0.0380556, 0.00803274, 0.025857, 0.0101749, 0.0146015, 0.00697638, 0.220844, 0.0414281, 0.0115094, 0.0611505, 0.00695351, 0.00901776, 0.00702012, 0.00743196, 0.139788, 0.0069503, 0.0279522, 0.00695025, 0.00695025, 0.00780254
0.787197, 2.89, 0.645003, 0.00808588, 2.21133, 2.24499, 0.00933605, 0.00808588, 0.00808613, 0.0117661, 0.044144, 0.00934074, 0.0300031, 0.011824, 0.0169554, 0.00811617, 0.275093, 0.048051, 0.013371, 0.0709162, 0.00808956, 0.0104787, 0.00816842, 0.00869693, 0.162231, 0.00808594, 0.0348913, 0.00808588, 0.00808588, 0.00907633
0.795061, 0.110004, 0.762873, 0.00928607, 1.45259, -0.652869, 0.010716, 0.00928607, 0.00928636, 0.0134955, 0.0505293, 0.0107214, 0.0343549, 0.0135617, 0.0194311, 0.00932072, 0.336596, 0.0549945, 0.0153312, 0.0811513, 0.00929019, 0.0120172, 0.00938292, 0.0100623, 0.185275, 0.00928614, 0.0433682, 0.00928607, 0.00928607, 0.0104228
0.802924, 1, 0.889618, 0.010533, 1.73205, 0.110382, 0.0121476, 0.010533, 0.0105333, 0.0152861, 0.0571035, 0.0121537, 0.0388399, 0.0153609, 0.0219884, 0.0105721, 0.404559, 0.0621406, 0.0173589, 0.0916808, 0.0105375, 0.0136082, 0.0106461, 0.0115247, 0.208187, 0.0105331, 0.0536943, 0.010533, 0.010533, 0.0118225
0.810787, 0, 1.02299, 0.0118069, 1.41421, -1.02299, 0.0136078, 0.0118069, 0.0118072, 0.0171083, 0.0637491, 0.0136145, 0.0433789, 0.0171917, 0.0245836, 0.0118505, 0.477646, 0.0693607, 0.0194201, 0.102315, 0.0118119, 0.0152244, 0.0119388, 0.0130869, 0.230146, 0.011807, 0.0662211, 0.0118069, 0.0118069, 0.0132543
0.818651, 0.935356, 1.16018, 0.0130871, 1.71329, -0.224821, 0.0150723, 0.0130871, 0.0130875, 0.0189311, 0.0703457, 0.0150798, 0.0478906, 0.019023, 0.0271715, 0.0131352, 0.55398, 0.0765229, 0.0214796, 0.112859, 0.0130925, 0.0168369, 0.0132412, 0.0147629, 0.250295, 0.0130872, 0.0813287, 0.0130871, 0.0130871, 0.0146964
0.826514, 0.0646438, 1.29797, 0.0143534, 1.43689, -1.23333, 0.0165177, 0.0143534, 0.0143538, 0.0207245, 0.0767763, 0.0165257, 0.0522959, 0.0208247, 0.0297081, 0.0144058, 0.631195, 0.0834996, 0.0235028, 0.123124, 0.0143592, 0.0184169, 0.0145341, 0.0165846, 0.2678, 0.0143535, 0.0994065, 0.0143534, 0.0143534, 0.0161279
0.834378, 0, 1.43288, 0.0155864, 1.41421, -1.43288, 0.0179215, 0.0155864, 0.0155869, 0.0224601, 0.082934, 0.0179302, 0.0565223, 0.0225683, 0.0321526, 0.015643, 0.706534, 0.0901735, 0.0254577, 0.132938, 0.0155926, 0.0199373, 0.0157998, 0.0186104, 0.281911, 0.0155865, 0.120823, 0.0155864, 0.0155864, 0.0175305
0.842241, 2, 1.5614, 0.0167693, 2, 0.438604, 0.0192642, 0.0167693, 0.0167698, 0.0241135, 0.0887266, 0.0192735, 0.0605071, 0.024229, 0.0344693, 0.0168298, 0.777009, 0.0964439, 0.0273162, 0.142153, 0.0167758, 0.0213734, 0.0170235, 0.0209349, 0.292024, 0.0167694, 0.145888, 0.0167693, 0.0167693, 0.0188889
0.850104, 1.85143, 1.68016, 0.0178878, 1.96251, 0.171269, 0.0205296, 0.0178878, 0.0178883, 0.0256643, 0.0940813, 0.0205394, 0.0642005, 0.0257867, 0.0366298, 0.0179518, 0.839594, 0.102231, 0.0290556, 0.150653, 0.0178946, 0.0227047, 0.0181936, 0.0237013, 0.297726, 0.0178879, 0.174808, 0.0178878, 0.0178878, 0.0201925
0.857968, 3.07187, 1.78622, 0.018931, 2.25208, 1.28565, 0.0217054, 0.018931, 0.0189315, 0.0270976, 0.0989464, 0.0217156, 0.0675668, 0.027226, 0.0386131, 0.0189982, 0.891447, 0.10748, 0.030659, 0.158356, 0.018938, 0.0239145, 0.0193027, 0.0271141, 0.298831, 0.0189311, 0.207633, 0.018931, 0.018931, 0.0214363
0.865831, 3.0767, 1.87725, 0.0198913, 2.25315, 1.19945, 0.0227834, 0.0198913, 0.0198919, 0.0284035, 0.103292, 0.0227938, 0.070585, 0.0285374, 0.0404063, 0.0199614, 0.930128, 0.112156, 0.0321156, 0.165216, 0.0198985, 0.0249913, 0.0203473, 0.0314526, 0.295389, 0.0198915, 0.244214, 0.0198913, 0.0198913, 0.0226211
0.873694, 2.83695, 1.95165, 0.0207649, 2.19931, 0.885291, 0.0237594, 0.0207649, 0.0207655, 0.0295776, 0.107111, 0.0237698, 0.0732484, 0.0297162, 0.0420042, 0.0208374, 0.953799, 0.116252, 0.0334207, 0.17122, 0.0207722, 0.0259283, 0.0213283, 0.0370823, 0.287681, 0.020765, 0.284159, 0.0207649, 0.0207649, 0.0237547
0.881558, 2.9952, 2.00872, 0.0215507, 2.23499, 0.986481, 0.0246331, 0.0215507, 0.0215513, 0.0306201, 0.110412, 0.0246432, 0.0755629, 0.0307628, 0.0434087, 0.0216254, 0.961375, 0.11978, 0.0345752, 0.176388, 0.0215581, 0.0267234, 0.0222505, 0.0444638, 0.276189, 0.0215509, 0.326805, 0.0215507, 0.0215507, 0.0248519
0.889421, 2.9088, 2.0486, 0.0222509, 2.21558, 0.860203, 0.0254074, 0.0222509, 0.0222515, 0.0315356, 0.113221, 0.0254167, 0.0775452, 0.0316816, 0.0446276, 0.0223273, 0.952618, 0.122768, 0.0355845, 0.180764, 0.0222582, 0.0273787, 0.0231222, 0.0541542, 0.261555, 0.022251, 0.371212, 0.0222509, 0.0222509, 0.0259352
0.897285, 1.25906, 2.07232, 0.0228696, 1.80529, -0.813261, 0.0260881, 0.0228696, 0.0228703, 0.0323316, 0.115577, 0.0260959, 0.07922, 0.0324805, 0.0456738, 0.0229475, 0.928156, 0.125259, 0.0364579, 0.18441, 0.0228769, 0.0279003, 0.0239547, 0.0668006, 0.244524, 0.0228698, 0.41618, 0.0228696, 0.0228696, 0.0270353
0.905148, 2.81766, 2.08162, 0.0234131, 2.19492, 0.736037, 0.026683, 0.0234131, 0.0234138, 0.0330186, 0.117526, 0.0266884, 0.0806177, 0.0331697, 0.0465629, 0.0234922, 0.889422, 0.127305, 0.0372074, 0.187402, 0.0234203, 0.0282977, 0.0247617, 0.0831187, 0.225883, 0.0234133, 0.460292, 0.0234131, 0.0234131, 0.0281921
0.913011, 1.08877, 2.07886, 0.0238889, 1.75749, -0.99009, 0.0272017, 0.0238889, 0.0238896, 0.0336083, 0.119118, 0.027203, 0.0817721, 0.0337612, 0.0473134, 0.0239689, 0.838535, 0.128961, 0.0378468, 0.189823, 0.0238959, 0.0285828, 0.025559, 0.103858, 0.206412, 0.0238891, 0.501983, 0.0238889, 0.0238889, 0.0294546
0.920875, 4.9016, 2.06674, 0.0243054, 2.62709, 2.83485, 0.027655, 0.0243053, 0.024306, 0.0341137, 0.120406, 0.0276497, 0.0827181, 0.034268, 0.0479441, 0.0243861, 0.778126, 0.130285, 0.038391, 0.191758, 0.0243122, 0.0287699, 0.0263627, 0.129748, 0.186827, 0.0243055, 0.539637, 0.0243054, 0.0243054, 0.0308819
0.928738, 1.09358, 2.04817, 0.0246713, 1.75886, -0.954587, 0.0280541, 0.0246713, 0.024672, 0.0345478, 0.12144, 0.028039, 0.0834901, 0.0347032, 0.0484744, 0.0247526, 0.711122, 0.131333, 0.0388548, 0.193288, 0.024678, 0.0288748, 0.0271901, 0.161432, 0.167745, 0.0246715, 0.571688, 0.0246713, 0.0246713, 0.0325434
0.936601, 0.997583, 2.02597, 0.0249959, 1.73135, -1.02838, 0.0284109, 0.0249959, 0.0249966, 0.0349237, 0.122267, 0.028381, 0.0841203, 0.0350799, 0.0489226, 0.0250776, 0.64054, 0.132159, 0.0392531, 0.194488, 0.0250023, 0.0289143, 0.0280588, 0.19938, 0.149661, 0.0249961, 0.596734, 0.0249959, 0.0249959, 0.034518
0.944465, 1.99759, 2.00273, 0.025288, 1.9994, -0.00513864, 0.0287377, 0.0252879, 0.0252887, 0.0352538, 0.122931, 0.0286861, 0.0846384, 0.0354105, 0.0493062, 0.02537, 0.569272, 0.13281, 0.0395997, 0.195429, 0.0252942, 0.0289058, 0.0289863, 0.243803, 0.132937, 0.0252882, 0.61365, 0.025288, 0.025288, 0.0368933
0.952328, 0.103219, 1.98061, 0.0255562, 1.45025, -1.8774, 0.0290468, 0.0255561, 0.0255569, 0.0355496, 0.12347, 0.0289637, 0.085071, 0.0357068, 0.0496409, 0.0256385, 0.499922, 0.133328, 0.0399075, 0.196168, 0.0255621, 0.0288668, 0.0299905, 0.294562, 0.117803, 0.0255564, 0.621666, 0.0255562, 0.0255562, 0.0397621
0.960192, 3.67589, 1.96121, 0.0258086, 2.38241, 1.71467, 0.0293508, 0.0258085, 0.0258093, 0.0358217, 0.123915, 0.0292228, 0.0854407, 0.0359791, 0.0499408, 0.025891, 0.434669, 0.133748, 0.0401882, 0.196756, 0.0258143, 0.0288147, 0.0310902, 0.351093, 0.104373, 0.0258087, 0.620442, 0.0258086, 0.0258086, 0.0432189
0.968055, 2.21366, 1.94548, 0.0260526, 2.05272, 0.268176, 0.0296624, 0.0260524, 0.0260533, 0.0360795, 0.124294, 0.0294715, 0.085767, 0.0362372, 0.0502181, 0.0261351, 0.375186, 0.1341, 0.0404521, 0.197235, 0.0260582, 0.0287663, 0.0323074, 0.412358, 0.0926562, 0.0260528, 0.610089, 0.0260526, 0.0260526, 0.0473539
0.975918, 2.99759, 1.93369, 0.0262949, 2.23553, 1.0639, 0.0299952, 0.0262947, 0.0262956, 0.0363313, 0.12463, 0.0297171, 0.086066, 0.0364892, 0.0504834, 0.0263775, 0.322618, 0.134409, 0.0407081, 0.197639, 0.0263004, 0.0287379, 0.03367, 0.476829, 0.0825889, 0.0262951, 0.591166, 0.0262949, 0.0262949, 0.0522451
0.983782, 0.112861, 1.92548, 0.0265414, 1.45357, -1.81261, 0.0303634, 0.0265411, 0.0265421, 0.0365843, 0.12494, 0.0299658, 0.0863509, 0.0367422, 0.0507454, 0.0266241, 0.277586, 0.134693, 0.0409638, 0.197995, 0.0265469, 0.028745, 0.0352179, 0.54252, 0.0740507, 0.0265416, 0.564635, 0.0265414, 0.0265414, 0.05795
0.991645, 2.88231, 1.91988, 0.026797, 2.2096, 0.962429, 0.0307827, 0.0267965, 0.0267976, 0.0368441, 0.125237, 0.0302228, 0.086632, 0.0370021, 0.0510113, 0.0268797, 0.240239, 0.134968, 0.0412255, 0.198321, 0.0268024, 0.0288026, 0.0370121, 0.607074, 0.0668885, 0.0267971, 0.531788, 0.026797, 0.026797, 0.0644954
0.999509, 3.11769, 1.91554, 0.0270655, 2.26223, 1.20214, 0.0312708, 0.0270649, 0.0270662, 0.0371155, 0.125534, 0.0304923, 0.0869173, 0.0372736, 0.0512867, 0.0271483, 0.210328, 0.135244, 0.0414982, 0.198633, 0.0270712, 0.0289257, 0.0391496, 0.667882, 0.0609344, 0.0270657, 0.494149, 0.0270655, 0.0270655, 0.0718684
1.00737, 3.8775, 1.91082, 0.0273502, 2.42436, 1.96668, 0.0318484, 0.0273493, 0.0273509, 0.037402, 0.125836, 0.0307776, 0.0872127, 0.0375601, 0.0515756, 0.0274329, 0.187288, 0.135529, 0.0417854, 0.198942, 0.0273561, 0.0291292, 0.0417862, 0.722266, 0.0560193, 0.0273504, 0.453368, 0.0273502, 0.0273502, 0.0800079
1.01524, 1.99757, 1.90404, 0.0276529, 1.99939, 0.0935252, 0.0325405, 0.0276518, 0.0276536, 0.0377058, 0.12615, 0.0310807, 0.0875223, 0.0378639, 0.0518811, 0.0277357, 0.170329, 0.135829, 0.0420898, 0.199254, 0.0276593, 0.0294289, 0.0451703, 0.767666, 0.0519836, 0.0276531, 0.411106, 0.0276529, 0.0276529, 0.0887985
1.0231, 1.12493, 1.89374, 0.0279748, 1.76775, -0.768804, 0.0333776, 0.0279732, 0.0279755, 0.0380284, 0.126479, 0.0314028, 0.0878483, 0.0381865, 0.0522047, 0.0280575, 0.158522, 0.136146, 0.0424126, 0.199572, 0.0279818, 0.0298421, 0.0496918, 0.801842, 0.048683, 0.0279749, 0.368938, 0.0279748, 0.0279748, 0.0980681
1.03096, 0.870264, 1.87889, 0.028316, 1.69419, -1.00862, 0.034398, 0.028314, 0.0283167, 0.0383701, 0.126824, 0.0317442, 0.0881922, 0.0385282, 0.052547, 0.0283988, 0.150873, 0.136482, 0.0427545, 0.199897, 0.0283239, 0.0303879, 0.0559504, 0.823061, 0.0459913, 0.0283162, 0.328262, 0.028316, 0.028316, 0.10759
1.03883, 1.86545, 1.85918, 0.028676, 1.96608, 0.00627816, 0.0356493, 0.0286733, 0.0286767, 0.0387303, 0.127187, 0.0321043, 0.0885537, 0.0388885, 0.0529076, 0.0287588, 0.146389, 0.136837, 0.0431149, 0.200227, 0.0286851, 0.0310882, 0.0648465, 0.830243, 0.0438016, 0.0286762, 0.290243, 0.028676, 0.028676, 0.11709
1.04669, 0.264281, 1.83523, 0.0290534, 1.50475, -1.57095, 0.0371905, 0.0290497, 0.0290541, 0.0391079, 0.127566, 0.0324817, 0.088932, 0.039266, 0.0532854, 0.0291362, 0.144126, 0.137211, 0.0434925, 0.200555, 0.0290641, 0.0319681, 0.0777007, 0.823053, 0.0420246, 0.0290536, 0.255771, 0.0290534, 0.0290534, 0.126257
1.05455, 3.86304, 1.80883, 0.0294461, 2.42137, 2.05421, 0.0390936, 0.0294413, 0.0294468, 0.0395007, 0.127959, 0.0328745, 0.0893253, 0.0396588, 0.0536783, 0.0295289, 0.143233, 0.1376, 0.0438853, 0.200877, 0.0294588, 0.0330563, 0.0963993, 0.801928, 0.0405874, 0.0294463, 0.225451, 0.0294461, 0.0294461, 0.134763
1.06242, 1.99759, 1.7831, 0.0298516, 1.9994, 0.214485, 0.041444, 0.0298452, 0.0298523, 0.0399062, 0.128365, 0.03328, 0.089731, 0.0400644, 0.0540839, 0.0299344, 0.142975, 0.138003, 0.0442909, 0.201181, 0.029867, 0.034385, 0.123567, 0.768033, 0.0394303, 0.0298518, 0.199611, 0.0298516, 0.0298516, 0.142278
1.07028, 1.13937, 1.76267, 0.0302667, 1.77183, -0.623299, 0.0443404, 0.0302583, 0.0302674, 0.0403213, 0.12878, 0.0336951, 0.0901463, 0.0404795, 0.0544991, 0.0303495, 0.142751, 0.138416, 0.044706, 0.201456, 0.0302854, 0.0359898, 0.162756, 0.72316, 0.038505, 0.0302669, 0.178334, 0.0302667, 0.0302667, 0.148497
1.07814, 2.71159, 1.75373, 0.0306879, 2.17062, 0.957856, 0.0478925, 0.030677, 0.0306886, 0.0407425, 0.129202, 0.0341163, 0.0905676, 0.0409007, 0.0549203, 0.0307706, 0.142104, 0.138836, 0.0451272, 0.201688, 0.030711, 0.0379098, 0.218639, 0.669565, 0.0377719, 0.030688, 0.16149, 0.0306879, 0.0306879, 0.153156
