   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.77178, 1209.91, 1222.89, 44.5978, 34.8125, -12.9752, 48.9077, 0, 44.5979, 44.5981, 44.5983, 44.5979, 44.5984, 44.5978, 44.5978, 44.5978, 44.5978, 44.5978, 44.5978, 44.5978, 622.797, 44.5978, 640.377
2.77974, 1150.39, 1224.97, 45.0679, 33.9468, -74.5789, 50.5582, 0, 45.068, 45.0681, 45.0684, 45.0679, 45.0683, 45.0679, 45.0679, 45.0679, 45.0679, 45.0679, 45.0679, 45.0679, 572.133, 45.0679, 692.41
2.78769, 1169.31, 1225.64, 45.5344, 34.2245, -56.3287, 52.4713, 0, 45.5345, 45.5346, 45.5349, 45.5345, 45.5347, 45.5344, 45.5344, 45.5344, 45.5344, 45.5344, 45.5344, 45.5344, 523.226, 45.5344, 741.013
2.79565, 1157.68, 1224.64, 45.9964, 34.0541, -66.9596, 54.6823, 0, 45.9965, 45.9966, 45.9969, 45.9965, 45.9966, 45.9964, 45.9964, 45.9964, 45.9964, 45.9964, 45.9964, 45.9964, 477.119, 45.9964, 784.832
2.80361, 1148.26, 1221.56, 46.4524, 33.9154, -73.3075, 57.2237, 0, 46.4525, 46.4527, 46.453, 46.4525, 46.4526, 46.4524, 46.4524, 46.4524, 46.4524, 46.4524, 46.4524, 46.4525, 434.66, 46.4524, 822.585
2.81157, 1141.59, 1215.94, 46.9009, 33.817, -74.3485, 60.124, 0, 46.901, 46.9012, 46.9014, 46.901, 46.901, 46.9009, 46.9009, 46.9009, 46.9009, 46.9009, 46.9009, 46.9009, 396.477, 46.9009, 853.136
2.81953, 1163.8, 1207.26, 47.3398, 34.1439, -43.451, 63.4041, 0, 47.3398, 47.34, 47.3403, 47.3398, 47.3398, 47.3398, 47.3398, 47.3398, 47.3398, 47.3398, 47.3398, 47.3398, 362.985, 47.3398, 875.545
2.82748, 1063.72, 1195.05, 47.7666, 32.6454, -131.329, 67.0759, 0, 47.7667, 47.7669, 47.7671, 47.7667, 47.7666, 47.7666, 47.7666, 47.7666, 47.7666, 47.7666, 47.7666, 47.7666, 334.384, 47.7666, 889.123
2.83544, 1164.81, 1178.93, 48.1787, 34.1585, -14.1227, 71.1387, 0, 48.1788, 48.1789, 48.1792, 48.1788, 48.1787, 48.1787, 48.1787, 48.1787, 48.1787, 48.1787, 48.1787, 48.1787, 310.686, 48.1787, 893.461
2.8434, 1102.61, 1158.62, 48.5728, 33.2356, -56.0173, 75.5768, 0, 48.5729, 48.5731, 48.5733, 48.5729, 48.5728, 48.5728, 48.5728, 48.5728, 48.5728, 48.5728, 48.5728, 48.5728, 291.736, 48.5728, 888.455
2.85136, 1186.06, 1134.01, 48.9453, 34.4682, 52.0427, 80.3578, 0, 48.9454, 48.9456, 48.9458, 48.9454, 48.9453, 48.9453, 48.9453, 48.9453, 48.9453, 48.9453, 48.9453, 48.9453, 277.238, 48.9453, 874.309
2.85931, 1117.03, 1105.15, 49.2922, 33.4519, 11.8768, 85.431, 0, 49.2923, 49.2925, 49.2927, 49.2923, 49.2922, 49.2922, 49.2922, 49.2922, 49.2922, 49.2922, 49.2922, 49.2922, 266.782, 49.2922, 851.521
2.86727, 1109.82, 1072.25, 49.6093, 33.3439, 37.5682, 90.7272, 0, 49.6093, 49.6095, 49.6098, 49.6093, 49.6093, 49.6093, 49.6093, 49.6093, 49.6093, 49.6093, 49.6093, 49.6093, 259.881, 49.6093, 820.856
2.87523, 1087.51, 1035.67, 49.8919, 33.0078, 51.8428, 96.1587, 0, 49.8919, 49.8921, 49.8924, 49.8919, 49.8919, 49.8919, 49.8919, 49.8919, 49.8919, 49.8919, 49.8919, 49.8919, 255.995, 49.8919, 783.298
2.88319, 1033.25, 995.921, 50.1353, 32.1753, 37.3311, 101.621, 0, 50.1354, 50.1356, 50.1358, 50.1354, 50.1353, 50.1353, 50.1353, 50.1353, 50.1353, 50.1353, 50.1353, 50.1353, 254.557, 50.1353, 740.012
2.89115, 1000.67, 953.59, 50.3349, 31.665, 47.0844, 106.997, 0, 50.335, 50.3352, 50.3354, 50.335, 50.3349, 50.3349, 50.3349, 50.3349, 50.3349, 50.3349, 50.3349, 50.3349, 255, 50.3349, 692.262
2.8991, 958.454, 909.335, 50.4862, 30.9912, 49.1193, 112.158, 0, 50.4863, 50.4864, 50.4867, 50.4863, 50.4862, 50.4862, 50.4862, 50.4862, 50.4862, 50.4862, 50.4862, 50.4862, 256.773, 50.4862, 641.376
2.90706, 962.491, 863.828, 50.5849, 31.0563, 98.6633, 116.972, 0, 50.585, 50.5852, 50.5855, 50.585, 50.5849, 50.5849, 50.5849, 50.5849, 50.5849, 50.5849, 50.5849, 50.585, 259.359, 50.5849, 588.666
2.91502, 827.526, 817.73, 50.6275, 28.8015, 9.79578, 121.307, 0, 50.6276, 50.6278, 50.628, 50.6276, 50.6275, 50.6275, 50.6275, 50.6275, 50.6275, 50.6275, 50.6275, 50.6275, 262.288, 50.6275, 535.39
2.92298, 824.144, 771.651, 50.611, 28.7427, 52.4933, 125.038, 0, 50.6111, 50.6112, 50.6115, 50.6111, 50.611, 50.611, 50.611, 50.611, 50.611, 50.611, 50.611, 50.611, 265.145, 50.611, 482.69
2.93093, 779.34, 726.128, 50.5335, 27.9525, 53.2114, 128.052, 0, 50.5335, 50.5337, 50.534, 50.5335, 50.5335, 50.5335, 50.5335, 50.5335, 50.5335, 50.5335, 50.5335, 50.5335, 267.574, 50.5335, 431.568
2.93889, 729.163, 681.618, 50.394, 27.04, 47.5452, 130.258, 0, 50.394, 50.3942, 50.3945, 50.394, 50.394, 50.394, 50.394, 50.394, 50.394, 50.394, 50.394, 50.394, 269.283, 50.394, 382.865
2.94685, 669.702, 638.476, 50.1928, 25.9172, 31.2258, 131.583, 0, 50.1929, 50.1931, 50.1933, 50.1929, 50.1928, 50.1928, 50.1928, 50.1928, 50.1928, 50.1928, 50.1928, 50.1928, 270.044, 50.1928, 337.234
2.95481, 645.252, 596.963, 49.9316, 25.4411, 48.2891, 131.985, 0, 49.9317, 49.9319, 49.9321, 49.9317, 49.9316, 49.9316, 49.9316, 49.9316, 49.9316, 49.9316, 49.9316, 49.9316, 269.69, 49.9316, 295.15
2.96277, 546.856, 557.25, 49.6133, 23.4277, -10.3939, 131.451, 0, 49.6134, 49.6136, 49.6139, 49.6134, 49.6133, 49.6133, 49.6133, 49.6133, 49.6133, 49.6133, 49.6133, 49.6134, 268.114, 49.6133, 256.91
2.97072, 529.336, 519.434, 49.2422, 23.0507, 9.90161, 129.998, 0, 49.2422, 49.2424, 49.2427, 49.2422, 49.2422, 49.2422, 49.2422, 49.2422, 49.2422, 49.2422, 49.2422, 49.2422, 265.263, 49.2422, 222.656
2.97868, 472.278, 483.547, 48.8236, 21.7779, -11.2688, 127.672, 0, 48.8236, 48.8238, 48.8241, 48.8236, 48.8236, 48.8236, 48.8236, 48.8236, 48.8236, 48.8236, 48.8236, 48.8236, 261.134, 48.8236, 192.387
2.98664, 489.769, 449.571, 48.3639, 22.1759, 40.1984, 124.548, 0, 48.364, 48.3642, 48.3644, 48.364, 48.3639, 48.3639, 48.3639, 48.3639, 48.3639, 48.3639, 48.3639, 48.3639, 255.767, 48.3639, 165.983
2.9946, 458.966, 417.461, 47.8706, 21.4701, 41.5048, 120.721, 0, 47.8707, 47.8709, 47.8711, 47.8707, 47.8706, 47.8706, 47.8706, 47.8706, 47.8706, 47.8706, 47.8706, 47.8706, 249.239, 47.8706, 143.241
3.00255, 411.393, 387.153, 47.3515, 20.3321, 24.2398, 116.31, 0, 47.3516, 47.3518, 47.3521, 47.3516, 47.3515, 47.3515, 47.3515, 47.3515, 47.3515, 47.3515, 47.3515, 47.3516, 241.66, 47.3515, 123.886
3.01051, 366.775, 358.582, 46.8149, 19.2035, 8.19308, 111.442, 0, 46.815, 46.8152, 46.8154, 46.815, 46.8149, 46.8149, 46.8149, 46.8149, 46.8149, 46.8149, 46.8149, 46.8149, 233.164, 46.8149, 107.605
3.01847, 323.394, 331.679, 46.269, 18.0387, -8.28494, 106.253, 0, 46.2691, 46.2693, 46.2696, 46.2691, 46.269, 46.269, 46.269, 46.269, 46.269, 46.269, 46.269, 46.2691, 223.902, 46.269, 94.0607
3.02643, 304.404, 306.39, 45.7219, 17.5044, -1.98636, 100.882, 0, 45.7219, 45.7221, 45.7224, 45.7219, 45.7219, 45.7219, 45.7219, 45.7219, 45.7219, 45.7219, 45.7219, 45.7219, 214.039, 45.7219, 82.9118
3.03439, 313, 282.672, 45.181, 17.7482, 30.3275, 95.4596, 0, 45.1811, 45.1813, 45.1815, 45.1811, 45.181, 45.181, 45.181, 45.181, 45.181, 45.181, 45.181, 45.181, 203.746, 45.181, 73.8279
3.04234, 277.97, 260.493, 44.6533, 16.7323, 17.4774, 90.1098, 0, 44.6533, 44.6535, 44.6538, 44.6533, 44.6533, 44.6533, 44.6533, 44.6533, 44.6533, 44.6533, 44.6533, 44.6533, 193.192, 44.6533, 66.4964
3.0503, 218.724, 239.831, 44.1446, 14.8568, -21.1063, 84.9418, 0, 44.1447, 44.1449, 44.1451, 44.1447, 44.1446, 44.1446, 44.1446, 44.1446, 44.1446, 44.1446, 44.1446, 44.1446, 182.545, 44.1446, 60.6324
3.05826, 223.654, 220.667, 43.66, 15.0218, 2.98706, 80.0475, 0, 43.66, 43.6602, 43.6605, 43.66, 43.66, 43.66, 43.66, 43.66, 43.66, 43.66, 43.66, 43.66, 171.958, 43.66, 55.9804
3.06622, 207.337, 202.99, 43.2032, 14.4685, 4.34746, 75.501, 0, 43.2033, 43.2035, 43.2037, 43.2033, 43.2032, 43.2032, 43.2032, 43.2032, 43.2032, 43.2032, 43.2032, 43.2032, 161.577, 43.2032, 52.3176
3.07418, 172.542, 186.78, 42.7773, 13.2114, -14.2381, 71.356, 0, 42.7774, 42.7775, 42.7778, 42.7774, 42.7773, 42.7773, 42.7773, 42.7773, 42.7773, 42.7773, 42.7773, 42.7773, 151.525, 42.7773, 49.4527
3.08213, 179.577, 172.015, 42.3841, 13.475, 7.56203, 67.6469, 0, 42.3841, 42.3843, 42.3846, 42.3841, 42.3841, 42.3841, 42.3841, 42.3841, 42.3841, 42.3841, 42.3841, 42.3841, 141.91, 42.3841, 47.2246
3.09009, 181.608, 158.659, 42.0246, 13.5502, 22.9491, 64.3898, 0, 42.0247, 42.0248, 42.0251, 42.0247, 42.0246, 42.0246, 42.0246, 42.0246, 42.0246, 42.0246, 42.0246, 42.0246, 132.818, 42.0246, 45.4999
3.09805, 127.463, 146.668, 41.6992, 11.3782, -19.2045, 61.5834, 0, 41.6993, 41.6994, 41.6997, 41.6992, 41.6992, 41.6992, 41.6992, 41.6992, 41.6992, 41.6992, 41.6992, 41.6992, 124.312, 41.6992, 44.1697
3.10601, 111.612, 135.982, 41.4076, 10.6589, -24.3701, 59.2126, 0, 41.4077, 41.4079, 41.4081, 41.4077, 41.4076, 41.4076, 41.4076, 41.4076, 41.4076, 41.4076, 41.4076, 41.4076, 116.437, 41.4076, 43.1466
3.11396, 130.643, 126.53, 41.1492, 11.5171, 4.11334, 57.2498, 0, 41.1493, 41.1494, 41.1497, 41.1492, 41.1492, 41.1492, 41.1492, 41.1492, 41.1492, 41.1492, 41.1492, 41.1492, 109.216, 41.1492, 42.3612
3.12192, 114.231, 118.228, 40.923, 10.781, -3.99738, 55.6584, 0, 40.9231, 40.9233, 40.9235, 40.9231, 40.923, 40.923, 40.923, 40.923, 40.923, 40.923, 40.923, 40.923, 102.655, 40.923, 41.7595
3.12988, 101.137, 110.983, 40.728, 10.1556, -9.84615, 54.3952, 0, 40.7281, 40.7283, 40.7286, 40.7281, 40.728, 40.728, 40.728, 40.728, 40.728, 40.728, 40.728, 40.7281, 96.743, 40.728, 41.2998
3.13784, 94.2771, 104.693, 40.5632, 9.81209, -10.4163, 53.4134, 0, 40.5633, 40.5635, 40.5638, 40.5633, 40.5632, 40.5632, 40.5632, 40.5632, 40.5632, 40.5632, 40.5632, 40.5633, 91.4554, 40.5632, 40.9502
3.1458, 80.9154, 99.2555, 40.4278, 9.10579, -18.3401, 52.6647, 0, 40.4278, 40.428, 40.4283, 40.4278, 40.4278, 40.4278, 40.4278, 40.4278, 40.4278, 40.4278, 40.4278, 40.4278, 86.7583, 40.4278, 40.6872
3.15375, 85.8236, 94.5626, 40.3207, 9.37143, -8.73895, 52.1014, 0, 40.3207, 40.3209, 40.3212, 40.3207, 40.3207, 40.3207, 40.3207, 40.3207, 40.3207, 40.3207, 40.3207, 40.3207, 82.6087, 40.3207, 40.4929
3.16171, 87.6633, 90.5111, 40.2413, 9.46907, -2.84779, 51.6787, 0, 40.2414, 40.2416, 40.2418, 40.2414, 40.2413, 40.2413, 40.2413, 40.2413, 40.2413, 40.2413, 40.2413, 40.2413, 78.9595, 40.2413, 40.3545
3.16967, 79.369, 87.0016, 40.1892, 9.02048, -7.63261, 51.3555, 0, 40.1893, 40.1894, 40.1897, 40.1893, 40.1892, 40.1892, 40.1892, 40.1892, 40.1892, 40.1892, 40.1892, 40.1892, 75.7606, 40.1892, 40.2629
3.17763, 77.0531, 83.9419, 40.1638, 8.89118, -6.88881, 51.0958, 0, 40.1639, 40.1641, 40.1643, 40.1639, 40.1638, 40.1638, 40.1638, 40.1638, 40.1638, 40.1638, 40.1638, 40.1638, 72.9615, 40.1638, 40.2114
3.18558, 60.2833, 81.2487, 40.1648, 7.89198, -20.9654, 50.8691, 0, 40.1649, 40.165, 40.1653, 40.1648, 40.1648, 40.1648, 40.1648, 40.1648, 40.1648, 40.1648, 40.1648, 40.1648, 70.513, 40.1648, 40.1952
3.19354, 53.5864, 78.8488, 40.1917, 7.45563, -25.2624, 50.6513, 0, 40.1918, 40.1919, 40.1922, 40.1917, 40.1917, 40.1917, 40.1917, 40.1917, 40.1917, 40.1917, 40.1917, 40.1917, 68.3691, 40.1917, 40.2109
3.2015, 70.6918, 76.6802, 40.244, 8.52595, -5.98842, 50.424, 0, 40.2441, 40.2442, 40.2445, 40.2441, 40.244, 40.244, 40.244, 40.244, 40.244, 40.244, 40.244, 40.244, 66.4872, 40.244, 40.256
3.20946, 60.7099, 74.6918, 40.3211, 7.91896, -13.9819, 50.1749, 0, 40.3212, 40.3213, 40.3216, 40.3212, 40.3211, 40.3211, 40.3211, 40.3211, 40.3211, 40.3211, 40.3211, 40.3211, 64.8295, 40.3211, 40.3286
3.21742, 57.7814, 72.843, 40.4222, 7.73184, -15.0616, 49.8971, 0, 40.4222, 40.4224, 40.4227, 40.4222, 40.4222, 40.4222, 40.4222, 40.4222, 40.4222, 40.4222, 40.4222, 40.4222, 63.3626, 40.4222, 40.4268
3.22537, 60.3752, 71.1037, 40.5462, 7.8978, -10.7284, 49.5881, 0, 40.5463, 40.5464, 40.5467, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 40.5462, 62.058, 40.5462, 40.549
3.23333, 50.2941, 69.4522, 40.6918, 7.23147, -19.1581, 49.2498, 0, 40.6919, 40.6921, 40.6923, 40.6919, 40.6918, 40.6918, 40.6918, 40.6918, 40.6918, 40.6918, 40.6918, 40.6918, 60.8916, 40.6918, 40.6935
3.24129, 53.9569, 67.8751, 40.8576, 7.48043, -13.9183, 48.887, 0, 40.8577, 40.8579, 40.8581, 40.8577, 40.8576, 40.8576, 40.8576, 40.8576, 40.8576, 40.8576, 40.8576, 40.8576, 59.8438, 40.8576, 40.8586
3.24925, 53.1412, 66.3648, 41.0418, 7.42571, -13.2236, 48.5069, 0, 41.0418, 41.042, 41.0423, 41.0418, 41.0418, 41.0418, 41.0418, 41.0418, 41.0418, 41.0418, 41.0418, 41.0418, 58.8981, 41.0418, 41.0424
3.2572, 45.7483, 64.9187, 41.2423, 6.91001, -19.1704, 48.118, 0, 41.2424, 41.2426, 41.2428, 41.2424, 41.2423, 41.2423, 41.2423, 41.2423, 41.2423, 41.2423, 41.2423, 41.2423, 58.0418, 41.2423, 41.2427
3.26516, 44.0162, 63.5378, 41.4572, 6.78353, -19.5216, 47.7295, 0, 41.4572, 41.4574, 41.4577, 41.4572, 41.4572, 41.4572, 41.4572, 41.4572, 41.4572, 41.4572, 41.4572, 41.4572, 57.2643, 41.4572, 41.4574
3.27312, 39.6814, 62.2252, 41.6841, 6.45612, -22.5438, 47.3508, 0, 41.6841, 41.6843, 41.6846, 41.6841, 41.6841, 41.6841, 41.6841, 41.6841, 41.6841, 41.6841, 41.6841, 41.6841, 56.5575, 41.6841, 41.6842
3.28108, 47.6395, 60.9851, 41.9206, 7.04553, -13.3457, 46.9902, 0, 41.9207, 41.9209, 41.9211, 41.9207, 41.9206, 41.9206, 41.9206, 41.9206, 41.9206, 41.9206, 41.9206, 41.9206, 55.9146, 41.9206, 41.9207
3.28904, 59.2549, 59.8219, 42.1646, 7.82655, -0.567055, 46.6554, 0, 42.1646, 42.1648, 42.1651, 42.1646, 42.1646, 42.1646, 42.1646, 42.1646, 42.1646, 42.1646, 42.1646, 42.1646, 55.3301, 42.1646, 42.1646
3.29699, 38.13, 58.7396, 42.4136, 6.33482, -20.6096, 46.3526, 0, 42.4136, 42.4138, 42.4141, 42.4136, 42.4136, 42.4136, 42.4136, 42.4136, 42.4136, 42.4136, 42.4136, 42.4136, 54.7997, 42.4136, 42.4136
3.30495, 41.4024, 57.7409, 42.6654, 6.58805, -16.3386, 46.0863, 0, 42.6655, 42.6657, 42.6659, 42.6655, 42.6654, 42.6654, 42.6654, 42.6654, 42.6654, 42.6654, 42.6654, 42.6654, 54.3191, 42.6654, 42.6654
3.31291, 42.7035, 56.8275, 42.9181, 6.68607, -14.124, 45.8598, 0, 42.9182, 42.9184, 42.9186, 42.9182, 42.9181, 42.9181, 42.9181, 42.9181, 42.9181, 42.9181, 42.9181, 42.9181, 53.8849, 42.9181, 42.9181
3.32087, 22.7289, 55.9992, 43.1698, 4.97281, -33.2703, 45.6744, 0, 43.1699, 43.1701, 43.1703, 43.1699, 43.1698, 43.1698, 43.1698, 43.1698, 43.1698, 43.1698, 43.1698, 43.1698, 53.4937, 43.1698, 43.1698
3.32882, 43.8112, 55.2547, 43.419, 6.7684, -11.4434, 45.5304, 0, 43.419, 43.4192, 43.4195, 43.419, 43.419, 43.419, 43.419, 43.419, 43.419, 43.419, 43.419, 43.419, 53.1423, 43.419, 43.419
3.33678, 50.8788, 54.5912, 43.6642, 7.27178, -3.71235, 45.4267, 0, 43.6643, 43.6645, 43.6647, 43.6643, 43.6642, 43.6642, 43.6642, 43.6642, 43.6642, 43.6642, 43.6642, 43.6642, 52.8278, 43.6642, 43.6642
3.34474, 30.3241, 54.0047, 43.9047, 5.68543, -23.6806, 45.3614, 0, 43.9047, 43.9049, 43.9052, 43.9047, 43.9047, 43.9047, 43.9047, 43.9047, 43.9047, 43.9047, 43.9047, 43.9047, 52.547, 43.9047, 43.9047
3.3527, 41.264, 53.4905, 44.1396, 6.57754, -12.2265, 45.3319, 0, 44.1397, 44.1398, 44.1401, 44.1397, 44.1396, 44.1396, 44.1396, 44.1396, 44.1396, 44.1396, 44.1396, 44.1396, 52.2973, 44.1396, 44.1396
3.36066, 43.7879, 53.0431, 44.3688, 6.76668, -9.25515, 45.3351, 0, 44.3688, 44.369, 44.3693, 44.3688, 44.3688, 44.3688, 44.3688, 44.3688, 44.3688, 44.3688, 44.3688, 44.3688, 52.0759, 44.3688, 44.3688
3.36861, 47.9547, 52.6567, 44.5922, 7.06786, -4.70207, 45.3677, 0, 44.5922, 44.5924, 44.5927, 44.5922, 44.5922, 44.5922, 44.5922, 44.5922, 44.5922, 44.5922, 44.5922, 44.5922, 51.8803, 44.5922, 44.5922
3.37657, 43.2721, 52.3256, 44.8102, 6.72845, -9.05356, 45.4265, 0, 44.8102, 44.8104, 44.8107, 44.8102, 44.8102, 44.8102, 44.8102, 44.8102, 44.8102, 44.8102, 44.8102, 44.8102, 51.7084, 44.8102, 44.8102
3.38453, 47.0465, 52.0441, 45.0234, 7.00332, -4.99757, 45.5086, 0, 45.0235, 45.0237, 45.0239, 45.0235, 45.0234, 45.0234, 45.0234, 45.0234, 45.0234, 45.0234, 45.0234, 45.0234, 51.558, 45.0234, 45.0234
3.39249, 51.0063, 51.8067, 45.2328, 7.28054, -0.80032, 45.611, 0, 45.2329, 45.2331, 45.2334, 45.2329, 45.2328, 45.2328, 45.2328, 45.2328, 45.2328, 45.2328, 45.2328, 45.2329, 51.4276, 45.2328, 45.2328
3.40044, 41.9467, 51.6085, 45.4395, 6.62923, -9.66173, 45.7314, 0, 45.4396, 45.4398, 45.44, 45.4396, 45.4395, 45.4395, 45.4395, 45.4395, 45.4395, 45.4395, 45.4395, 45.4395, 51.3156, 45.4395, 45.4395
3.4084, 40.6487, 51.4451, 45.6447, 6.5306, -10.7964, 45.8679, 0, 45.6448, 45.645, 45.6452, 45.6448, 45.6447, 45.6447, 45.6447, 45.6447, 45.6447, 45.6447, 45.6447, 45.6447, 51.221, 45.6447, 45.6447
3.41636, 41.5103, 51.3128, 45.8499, 6.59623, -9.80258, 46.019, 0, 45.85, 45.8502, 45.8504, 45.85, 45.8499, 45.8499, 45.8499, 45.8499, 45.8499, 45.8499, 45.8499, 45.8499, 51.1429, 45.8499, 45.8499
3.42432, 45.9715, 51.2084, 46.0566, 6.92615, -5.23689, 46.1833, 0, 46.0566, 46.0568, 46.0571, 46.0566, 46.0566, 46.0566, 46.0566, 46.0566, 46.0566, 46.0566, 46.0566, 46.0566, 51.0807, 46.0566, 46.0566
3.43228, 51.6629, 51.1291, 46.2661, 7.3255, 0.533764, 46.3603, 0, 46.2662, 46.2663, 46.2666, 46.2661, 46.2661, 46.2661, 46.2661, 46.2661, 46.2661, 46.2661, 46.2661, 46.2661, 51.034, 46.2661, 46.2661
3.44023, 38.8012, 51.0729, 46.4799, 6.38759, -12.2716, 46.5492, 0, 46.48, 46.4801, 46.4804, 46.4799, 46.4799, 46.4799, 46.4799, 46.4799, 46.4799, 46.4799, 46.4799, 46.4799, 51.0026, 46.4799, 46.4799
3.44819, 46.8132, 51.038, 46.6993, 6.98664, -4.2248, 46.7498, 0, 46.6994, 46.6996, 46.6998, 46.6994, 46.6993, 46.6993, 46.6993, 46.6993, 46.6993, 46.6993, 46.6993, 46.6993, 50.9865, 46.6993, 46.6993
3.45615, 48.2215, 51.0231, 46.9255, 7.08671, -2.80167, 46.962, 0, 46.9256, 46.9258, 46.926, 46.9256, 46.9255, 46.9255, 46.9255, 46.9255, 46.9255, 46.9255, 46.9255, 46.9255, 50.9857, 46.9255, 46.9255
3.46411, 36.5487, 51.0274, 47.1596, 6.20876, -14.4787, 47.1857, 0, 47.1596, 47.1598, 47.1601, 47.1596, 47.1596, 47.1596, 47.1596, 47.1596, 47.1596, 47.1596, 47.1596, 47.1596, 51.0004, 47.1596, 47.1596
3.47206, 47.8246, 51.0499, 47.4022, 7.05866, -3.22521, 47.4207, 0, 47.4023, 47.4024, 47.4027, 47.4023, 47.4022, 47.4022, 47.4022, 47.4022, 47.4022, 47.4022, 47.4022, 47.4022, 51.0304, 47.4022, 47.4022
3.48002, 28.318, 51.09, 47.654, 5.50618, -22.772, 47.667, 0, 47.6541, 47.6543, 47.6546, 47.6541, 47.654, 47.654, 47.654, 47.654, 47.654, 47.654, 47.654, 47.6541, 51.0761, 47.654, 47.654
3.48798, 35.7207, 51.1474, 47.9155, 6.14172, -15.4267, 47.9245, 0, 47.9156, 47.9158, 47.916, 47.9156, 47.9155, 47.9155, 47.9155, 47.9155, 47.9155, 47.9155, 47.9155, 47.9155, 51.1375, 47.9155, 47.9155
3.49594, 46.568, 51.2216, 48.1868, 6.96907, -4.65368, 48.193, 0, 48.1869, 48.187, 48.1873, 48.1869, 48.1868, 48.1868, 48.1868, 48.1868, 48.1868, 48.1868, 48.1868, 48.1868, 51.2145, 48.1868, 48.1868
3.5039, 39.3398, 51.3123, 48.4679, 6.4296, -11.9725, 48.4722, 0, 48.468, 48.4682, 48.4684, 48.468, 48.4679, 48.4679, 48.4679, 48.4679, 48.4679, 48.4679, 48.4679, 48.4679, 51.3071, 48.4679, 48.4679
3.51185, 33.3095, 51.419, 48.7587, 5.94218, -18.1095, 48.7616, 0, 48.7588, 48.7589, 48.7592, 48.7588, 48.7587, 48.7587, 48.7587, 48.7587, 48.7587, 48.7587, 48.7587, 48.7587, 51.4152, 48.7587, 48.7587
3.51981, 44.5992, 51.5413, 49.0588, 6.82636, -6.94209, 49.0607, 0, 49.0589, 49.059, 49.0593, 49.0589, 49.0588, 49.0588, 49.0588, 49.0588, 49.0588, 49.0588, 49.0588, 49.0588, 51.5385, 49.0588, 49.0588
3.52777, 41.0668, 51.679, 49.3678, 6.56253, -10.6122, 49.3691, 0, 49.3679, 49.3681, 49.3683, 49.3679, 49.3678, 49.3678, 49.3678, 49.3678, 49.3678, 49.3678, 49.3678, 49.3678, 51.6768, 49.3678, 49.3678
3.53573, 37.1746, 51.8314, 49.6852, 6.25896, -14.6568, 49.6861, 0, 49.6853, 49.6855, 49.6858, 49.6853, 49.6852, 49.6852, 49.6852, 49.6852, 49.6852, 49.6852, 49.6852, 49.6853, 51.8297, 49.6852, 49.6852
3.54368, 37.0551, 51.9983, 50.0105, 6.24941, -14.9432, 50.011, 0, 50.0105, 50.0107, 50.011, 50.0105, 50.0105, 50.0105, 50.0105, 50.0105, 50.0105, 50.0105, 50.0105, 50.0105, 51.9968, 50.0105, 50.0105
3.55164, 40.8379, 52.179, 50.3428, 6.54507, -11.3411, 50.3432, 0, 50.3429, 50.3431, 50.3434, 50.3429, 50.3428, 50.3428, 50.3428, 50.3428, 50.3428, 50.3428, 50.3428, 50.3429, 52.1777, 50.3428, 50.3428
3.5596, 35.9475, 52.3731, 50.6817, 6.16016, -16.4256, 50.682, 0, 50.6818, 50.682, 50.6822, 50.6818, 50.6817, 50.6817, 50.6817, 50.6817, 50.6817, 50.6817, 50.6817, 50.6817, 52.372, 50.6817, 50.6817
3.56756, 42.9468, 52.5801, 51.0265, 6.70424, -9.63338, 51.0266, 0, 51.0266, 51.0267, 51.027, 51.0266, 51.0265, 51.0265, 51.0265, 51.0265, 51.0265, 51.0265, 51.0265, 51.0265, 52.5791, 51.0265, 51.0265
3.57552, 36.0463, 52.7995, 51.3765, 6.16817, -16.7532, 51.3766, 0, 51.3766, 51.3768, 51.377, 51.3766, 51.3765, 51.3765, 51.3765, 51.3765, 51.3765, 51.3765, 51.3765, 51.3765, 52.7985, 51.3765, 51.3765
3.58347, 39.3657, 53.0308, 51.7313, 6.43162, -13.6651, 51.7313, 0, 51.7313, 51.7315, 51.7318, 51.7313, 51.7313, 51.7313, 51.7313, 51.7313, 51.7313, 51.7313, 51.7313, 51.7313, 53.0298, 51.7313, 51.7313
3.59143, 40.8982, 53.2734, 52.0901, 6.54967, -12.3752, 52.0902, 0, 52.0902, 52.0904, 52.0906, 52.0902, 52.0901, 52.0901, 52.0901, 52.0901, 52.0901, 52.0901, 52.0901, 52.0901, 53.2724, 52.0901, 52.0901
3.59939, 48.3869, 53.5268, 52.4526, 7.09837, -5.13997, 52.4527, 0, 52.4527, 52.4529, 52.4532, 52.4527, 52.4526, 52.4526, 52.4526, 52.4526, 52.4526, 52.4526, 52.4526, 52.4527, 53.5259, 52.4526, 52.4526
