   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.7831, 1.66605, 0.973427, 0.973424, 1.91469, 0.69262, 0, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973424, 0.973427, 0.973424, 0.973424, 0.973424
14.791, 1.65874, 0.968595, 0.968592, 1.91278, 0.690141, 0, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968592, 0.968595, 0.968592, 0.968592, 0.968592
14.7988, 2.65353, 0.963406, 0.963404, 2.1572, 1.69013, 0, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963404, 0.963406, 0.963404, 0.963404, 0.963404
14.8067, 2.02454, 0.958231, 0.958229, 2.00612, 1.0663, 0, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958229, 0.958231, 0.958229, 0.958229, 0.958229
14.8146, 0.653779, 0.955081, 0.955079, 1.62904, -0.301302, 0, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955079, 0.955081, 0.955079, 0.955079, 0.955079
14.8225, 1.64882, 0.951052, 0.95105, 1.91019, 0.697771, 0, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.95105, 0.951052, 0.95105, 0.95105, 0.95105
14.8303, 3.6974, 0.94626, 0.946257, 2.38692, 2.75114, 0, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.946257, 0.94626, 0.946257, 0.946257, 0.946257
14.8382, 1, 0.941095, 0.941092, 1.73205, 0.0589052, 0, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941092, 0.941095, 0.941092, 0.941092, 0.941092
14.8461, 1, 0.935944, 0.935942, 1.73205, 0.0640559, 0, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935942, 0.935944, 0.935942, 0.935942, 0.935942
14.854, 3.28327, 0.932867, 0.932865, 2.29854, 2.3504, 0, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932865, 0.932867, 0.932865, 0.932865, 0.932865
14.8618, 3.99529, 0.928899, 0.928897, 2.44853, 3.06639, 0, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928897, 0.928899, 0.928897, 0.928897, 0.928897
14.8697, 2.99504, 0.924154, 0.924152, 2.23496, 2.07089, 0, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924152, 0.924154, 0.924152, 0.924152, 0.924152
14.8776, 2.36084, 0.919029, 0.919027, 2.08826, 1.44181, 0, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919027, 0.919029, 0.919027, 0.919027, 0.919027
14.8855, 2.99757, 0.913919, 0.913917, 2.23552, 2.08365, 0, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913917, 0.913919, 0.913917, 0.913917, 0.913917
14.8933, 1.62697, 0.910903, 0.910901, 1.90446, 0.716065, 0, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910901, 0.910903, 0.910901, 0.910901, 0.910901
14.9012, 2.36815, 0.906993, 0.906991, 2.09001, 1.46116, 0, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906991, 0.906993, 0.906991, 0.906991, 0.906991
14.9091, 1.99765, 0.902298, 0.902296, 1.99941, 1.09535, 0, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902296, 0.902298, 0.902296, 0.902296, 0.902296
14.917, 1.37522, 0.89722, 0.897218, 1.83718, 0.477997, 0, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.897218, 0.89722, 0.897218, 0.897218, 0.897218
14.9249, 0, 0.892156, 0.892154, 1.41421, -0.892156, 0, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892154, 0.892156, 0.892154, 0.892154, 0.892154
14.9327, 1.6176, 0.88916, 0.889157, 1.902, 0.728436, 0, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.889157, 0.88916, 0.889157, 0.889157, 0.889157
14.9406, 0.997522, 0.885297, 0.885294, 1.73134, 0.112225, 0, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885294, 0.885297, 0.885294, 0.885294, 0.885294
14.9485, 0.384882, 0.880662, 0.88066, 1.54431, -0.49578, 0, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.88066, 0.880662, 0.88066, 0.88066, 0.88066
14.9564, 0, 0.875652, 0.87565, 1.41421, -0.875652, 0, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.87565, 0.875652, 0.87565, 0.87565, 0.87565
14.9642, 2, 0.870655, 0.870653, 2, 1.12934, 0, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870653, 0.870655, 0.870653, 0.870653, 0.870653
14.9721, 0, 0.867663, 0.867661, 1.41421, -0.867663, 0, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867661, 0.867663, 0.867661, 0.867661, 0.867661
14.98, 0.603098, 0.86384, 0.863838, 1.61341, -0.260742, 0, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.863838, 0.86384, 0.863838, 0.863838, 0.863838
14.9879, 2.3969, 0.85927, 0.859268, 2.09688, 1.53763, 0, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.859268, 0.85927, 0.859268, 0.859268, 0.859268
14.9957, 1.59832, 0.854337, 0.854334, 1.89692, 0.743979, 0, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854334, 0.854337, 0.854334, 0.854334, 0.854334
15.0036, 0.997472, 0.849417, 0.849415, 1.73132, 0.148055, 0, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849415, 0.849417, 0.849415, 0.849415, 0.849415
15.0115, 0.997522, 0.846346, 0.846344, 1.73134, 0.151176, 0, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846344, 0.846346, 0.846344, 0.846344, 0.846344
15.0194, 0.406691, 0.842532, 0.84253, 1.55135, -0.435841, 0, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.84253, 0.842532, 0.84253, 0.84253, 0.84253
15.0273, 3.1772, 0.838048, 0.838046, 2.27535, 2.33915, 0, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838046, 0.838048, 0.838046, 0.838046, 0.838046
15.0351, 2.99504, 0.833237, 0.833235, 2.23496, 2.16181, 0, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833235, 0.833237, 0.833235, 0.833235, 0.833235
15.043, 0.827757, 0.828441, 0.828438, 1.68159, -0.000683606, 0, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828438, 0.828441, 0.828438, 0.828438, 0.828438
15.0509, 1.58141, 0.824629, 0.824627, 1.89246, 0.756783, 0, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824627, 0.824629, 0.824627, 0.824627, 0.824627
15.0588, 1.99745, 0.820158, 0.820156, 1.99936, 1.17729, 0, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820156, 0.820158, 0.820156, 0.820156, 0.820156
15.0666, 1.42114, 0.815096, 0.815094, 1.84963, 0.606041, 0, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815094, 0.815096, 0.815094, 0.815094, 0.815094
15.0745, 2, 0.80975, 0.809748, 2, 1.19025, 0, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.809748, 0.80975, 0.809748, 0.809748, 0.809748
15.0824, 1, 0.804422, 0.80442, 1.73205, 0.195578, 0, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.80442, 0.804422, 0.80442, 0.80442, 0.80442
15.0903, 3.13879, 0.800668, 0.800666, 2.26689, 2.33812, 0, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800666, 0.800668, 0.800666, 0.800666, 0.800666
15.0981, 2.42813, 0.796272, 0.79627, 2.10431, 1.63186, 0, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.79627, 0.796272, 0.79627, 0.79627, 0.79627
15.106, 1.99758, 0.791284, 0.791282, 1.99939, 1.20629, 0, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791282, 0.791284, 0.791282, 0.791282, 0.791282
15.1139, 1.99759, 0.786012, 0.786009, 1.9994, 1.21158, 0, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786009, 0.786012, 0.786009, 0.786009, 0.786009
15.1218, 1.43792, 0.780756, 0.780754, 1.85416, 0.657162, 0, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780754, 0.780756, 0.780754, 0.780754, 0.780754
15.1297, 0, 0.776621, 0.776619, 1.41421, -0.776621, 0, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776619, 0.776621, 0.776619, 0.776619, 0.776619
15.1375, 1, 0.771933, 0.771931, 1.73205, 0.228067, 0, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771931, 0.771933, 0.771931, 0.771931, 0.771931
15.1454, 1, 0.766742, 0.76674, 1.73205, 0.233258, 0, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.76674, 0.766742, 0.76674, 0.76674, 0.76674
15.1533, 0, 0.76131, 0.761308, 1.41421, -0.76131, 0, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.761308, 0.76131, 0.761308, 0.761308, 0.761308
15.1612, 0, 0.755898, 0.755896, 1.41421, -0.755898, 0, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755896, 0.755898, 0.755896, 0.755896, 0.755896
15.169, 2, 0.751815, 0.751813, 2, 1.24818, 0, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751813, 0.751815, 0.751813, 0.751813, 0.751813
15.1769, 0.542751, 0.747204, 0.747202, 1.5946, -0.204453, 0, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747202, 0.747204, 0.747202, 0.747202, 0.747202
15.1848, 1.45725, 0.7421, 0.742098, 1.85937, 0.715149, 0, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.742098, 0.7421, 0.742098, 0.742098, 0.742098
15.1927, 1, 0.736761, 0.736759, 1.73205, 0.263239, 0, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736759, 0.736761, 0.736759, 0.736759, 0.736759
15.2005, 0, 0.731442, 0.731439, 1.41421, -0.731442, 0, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731439, 0.731442, 0.731439, 0.731439, 0.731439
15.2084, 1.53321, 0.727309, 0.727307, 1.87968, 0.8059, 0, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727307, 0.727309, 0.727307, 0.727307, 0.727307
15.2163, 1.99746, 0.722651, 0.722649, 1.99936, 1.2748, 0, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722649, 0.722651, 0.722649, 0.722649, 0.722649
15.2242, 1.52609, 0.717501, 0.717498, 1.87779, 0.808587, 0, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717498, 0.717501, 0.717498, 0.717498, 0.717498
15.2321, 0.943247, 0.712116, 0.712113, 1.71559, 0.231131, 0, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712113, 0.712116, 0.712113, 0.712113, 0.712113
15.2399, 1, 0.706751, 0.706748, 1.73205, 0.293249, 0, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706748, 0.706751, 0.706748, 0.706748, 0.706748
15.2478, 2, 0.702806, 0.702803, 2, 1.29719, 0, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702803, 0.702806, 0.702803, 0.702803, 0.702803
15.2557, 2.03742, 0.698247, 0.698244, 2.00933, 1.33918, 0, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698244, 0.698247, 0.698244, 0.698244, 0.698244
15.2636, 1.47881, 0.693155, 0.693153, 1.86516, 0.785656, 0, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693153, 0.693155, 0.693153, 0.693153, 0.693153
15.2714, 1.99777, 0.687809, 0.687807, 1.99944, 1.30996, 0, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687807, 0.687809, 0.687807, 0.687807, 0.687807
15.2793, 2.486, 0.682484, 0.682482, 2.11802, 1.80351, 0, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682482, 0.682484, 0.682482, 0.682482, 0.682482
15.2872, 4.01784, 0.67867, 0.678668, 2.45313, 3.33917, 0, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.678668, 0.67867, 0.678668, 0.678668, 0.678668
15.2951, 1.48885, 0.67413, 0.674128, 1.86785, 0.814718, 0, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.674128, 0.67413, 0.674128, 0.674128, 0.674128
15.3029, 0.493309, 0.668984, 0.668981, 1.57902, -0.175675, 0, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668981, 0.668983, 0.668981, 0.668981, 0.668981
15.3108, 0, 0.663547, 0.663545, 1.41421, -0.663547, 0, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663545, 0.663547, 0.663545, 0.663545, 0.663545
15.3187, 0, 0.658134, 0.658131, 1.41421, -0.658134, 0, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658131, 0.658134, 0.658131, 0.658131, 0.658131
15.3266, 0, 0.654554, 0.654552, 1.41421, -0.654554, 0, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654552, 0.654554, 0.654552, 0.654552, 0.654552
15.3344, 0.494548, 0.650157, 0.650154, 1.57941, -0.155609, 0, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650154, 0.650157, 0.650154, 0.650154, 0.650154
15.3423, 1.50545, 0.645062, 0.645059, 1.87229, 0.860391, 0, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645059, 0.645062, 0.645059, 0.645059, 0.645059
15.3502, 0, 0.639632, 0.63963, 1.41421, -0.639632, 0, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.63963, 0.639632, 0.63963, 0.63963, 0.63963
15.3581, 0.487361, 0.634225, 0.634223, 1.57714, -0.146865, 0, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634223, 0.634225, 0.634223, 0.634223, 0.634223
15.366, 0.997646, 0.630742, 0.630739, 1.73137, 0.366904, 0, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630739, 0.630741, 0.630739, 0.630739, 0.630739
15.3738, 1.99752, 0.62638, 0.626378, 1.99938, 1.37114, 0, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.626378, 0.62638, 0.626378, 0.626378, 0.626378
15.3817, 1.99765, 0.621278, 0.621275, 1.99941, 1.37637, 0, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621275, 0.621278, 0.621275, 0.621275, 0.621275
15.3896, 4.95311, 0.615819, 0.615817, 2.63687, 4.33729, 0, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615817, 0.615819, 0.615817, 0.615817, 0.615817
15.3975, 2.04194, 0.610385, 0.610383, 2.01046, 1.43155, 0, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610383, 0.610385, 0.610383, 0.610383, 0.610383
15.4053, 0.997646, 0.607091, 0.607088, 1.73137, 0.390555, 0, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607088, 0.607091, 0.607088, 0.607088, 0.607088
15.4132, 1.52714, 0.602856, 0.602853, 1.87807, 0.924282, 0, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602853, 0.602856, 0.602853, 0.602854, 0.602853
15.4211, 0, 0.59782, 0.597817, 1.41421, -0.59782, 0, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597817, 0.597819, 0.597817, 0.597817, 0.597817
15.429, 2.46568, 0.592399, 0.592396, 2.11321, 1.87328, 0, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592396, 0.592398, 0.592396, 0.592396, 0.592396
15.4368, 1.99759, 0.587002, 0.586999, 1.9994, 1.41059, 0, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.586999, 0.587002, 0.586999, 0.587, 0.586999
15.4447, 0.536736, 0.583755, 0.583752, 1.59271, -0.0470186, 0, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583752, 0.583754, 0.583752, 0.583753, 0.583752
15.4526, 0.458488, 0.579562, 0.579559, 1.56796, -0.121074, 0, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579559, 0.579561, 0.579559, 0.57956, 0.579559
15.4605, 1.99752, 0.574568, 0.574564, 1.99938, 1.42295, 0, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574564, 0.574567, 0.574564, 0.574566, 0.574564
15.4684, 1.54399, 0.569188, 0.569184, 1.88255, 0.974802, 0, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569184, 0.569187, 0.569184, 0.569186, 0.569184
15.4762, 0, 0.563834, 0.56383, 1.41421, -0.563834, 0, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.56383, 0.563832, 0.56383, 0.563832, 0.56383
15.4841, 0, 0.560673, 0.560668, 1.41421, -0.560673, 0, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560668, 0.560671, 0.560668, 0.560671, 0.560668
15.492, 0.446344, 0.556573, 0.556567, 1.56408, -0.110228, 0, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.556567, 0.55657, 0.556567, 0.55657, 0.556567
15.4999, 1.55366, 0.551674, 0.551668, 1.88511, 1.00198, 0, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.551668, 0.55167, 0.551668, 0.551671, 0.551668
15.5077, 3, 0.546391, 0.546385, 2.23607, 2.45361, 0, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546385, 0.546387, 0.546385, 0.546389, 0.546385
15.5156, 1.43903, 0.541135, 0.541127, 1.85446, 0.897899, 0, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541127, 0.541129, 0.541127, 0.541132, 0.541127
15.5235, 1.43457, 0.537953, 0.537944, 1.85326, 0.89662, 0, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537946, 0.537944, 0.53795, 0.537944
