   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.7057, 0, 0.00999239, 0, 1.41421, -0.00999239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14797e-07, 0, 0.00999208, 0, 0
21.7135, 0, 0.00979894, 0, 1.41421, -0.00979894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10926e-07, 0, 0.00979862, 0, 0
21.7214, 0, 0.00961049, 0, 1.41421, -0.00961049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07559e-07, 0, 0.00961018, 0, 0
21.7293, 0, 0.00942681, 0, 1.41421, -0.00942681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0465e-07, 0, 0.00942651, 0, 0
21.7372, 0, 0.00924796, 0, 1.41421, -0.00924796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02156e-07, 0, 0.00924766, 0, 0
21.7451, 0, 0.00907367, 0, 1.41421, -0.00907367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00032e-07, 0, 0.00907337, 0, 0
21.7529, 0, 0.00890384, 0, 1.41421, -0.00890384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98239e-07, 0, 0.00890354, 0, 0
21.7608, 0, 0.00873837, 0, 1.41421, -0.00873837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96739e-07, 0, 0.00873807, 0, 0
21.7687, 0, 0.00857707, 0, 1.41421, -0.00857707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95495e-07, 0, 0.00857677, 0, 0
21.7766, 0, 0.00841983, 0, 1.41421, -0.00841983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94475e-07, 0, 0.00841954, 0, 0
21.7845, 0, 0.00826655, 0, 1.41421, -0.00826655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9365e-07, 0, 0.00826626, 0, 0
21.7923, 0, 0.00811713, 0, 1.41421, -0.00811713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92992e-07, 0, 0.00811684, 0, 0
21.8002, 0, 0.00797138, 0, 1.41421, -0.00797138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92478e-07, 0, 0.00797109, 0, 0
21.8081, 0, 0.00782923, 0, 1.41421, -0.00782923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92085e-07, 0, 0.00782894, 0, 0
21.816, 0, 0.00769055, 0, 1.41421, -0.00769055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91796e-07, 0, 0.00769026, 0, 0
21.8239, 0, 0.00755524, 0, 1.41421, -0.00755524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91594e-07, 0, 0.00755495, 0, 0
21.8317, 0, 0.00742321, 0, 1.41421, -0.00742321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91464e-07, 0, 0.00742292, 0, 0
21.8396, 1.50545, 0.00729427, 0, 1.87229, 1.49816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91395e-07, 0, 0.00729397, 0, 0
21.8475, 0.494549, 0.00716842, 0, 1.57941, 0.487381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91376e-07, 0, 0.00716813, 0, 0
21.8554, 0, 0.0070455, 0, 1.41421, -0.0070455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91398e-07, 0, 0.00704521, 0, 0
21.8633, 0, 0.00692535, 0, 1.41421, -0.00692535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91452e-07, 0, 0.00692506, 0, 0
21.8711, 0, 0.00680797, 0, 1.41421, -0.00680797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91535e-07, 0, 0.00680768, 0, 0
21.879, 0, 0.00669317, 0, 1.41421, -0.00669317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91639e-07, 0, 0.00669287, 0, 0
21.8869, 0, 0.00658086, 0, 1.41421, -0.00658086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91761e-07, 0, 0.00658057, 0, 0
21.8948, 0, 0.00647097, 0, 1.41421, -0.00647097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91896e-07, 0, 0.00647068, 0, 0
21.9027, 0, 0.00636333, 0, 1.41421, -0.00636333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92043e-07, 0, 0.00636304, 0, 0
21.9105, 1, 0.00625786, 0, 1.73205, 0.993742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92199e-07, 0, 0.00625756, 0, 0
21.9184, 0.481665, 0.00615442, 0, 1.57533, 0.475511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92361e-07, 0, 0.00615413, 0, 0
21.9263, 0.997512, 0.00605294, 0, 1.73133, 0.991459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92529e-07, 0, 0.00605265, 0, 0
21.9342, 0.997533, 0.00595325, 0, 1.73134, 0.991579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.927e-07, 0, 0.00595295, 0, 0
21.9421, 0.52329, 0.00585523, 0, 1.58849, 0.517435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92875e-07, 0, 0.00585494, 0, 0
21.9499, 0, 0.00575879, 0, 1.41421, -0.00575879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93052e-07, 0, 0.0057585, 0, 0
21.9578, 0, 0.00566373, 0, 1.41421, -0.00566373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93231e-07, 0, 0.00566344, 0, 0
21.9657, 0, 0.00557002, 0, 1.41421, -0.00557002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93411e-07, 0, 0.00556973, 0, 0
21.9736, 0, 0.00547747, 0, 1.41421, -0.00547747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93591e-07, 0, 0.00547718, 0, 0
21.9815, 0, 0.0053859, 0, 1.41421, -0.0053859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93772e-07, 0, 0.00538561, 0, 0
21.9893, 0, 0.00529529, 0, 1.41421, -0.00529529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93953e-07, 0, 0.00529499, 0, 0
21.9972, 0, 0.00520541, 0, 1.41421, -0.00520541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94134e-07, 0, 0.00520512, 0, 0
22.0051, 0, 0.00511619, 0, 1.41421, -0.00511619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94316e-07, 0, 0.0051159, 0, 0
22.013, 0, 0.00502751, 0, 1.41421, -0.00502751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94498e-07, 0, 0.00502721, 0, 0
22.0209, 0, 0.00493921, 0, 1.41421, -0.00493921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9468e-07, 0, 0.00493891, 0, 0
22.0287, 0, 0.0048512, 0, 1.41421, -0.0048512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94867e-07, 0, 0.00485091, 0, 0
22.0366, 0, 0.0047634, 0, 1.41421, -0.0047634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95057e-07, 0, 0.0047631, 0, 0
22.0445, 0, 0.00467572, 0, 1.41421, -0.00467572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95256e-07, 0, 0.00467543, 0, 0
22.0524, 0, 0.00458803, 0, 1.41421, -0.00458803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95469e-07, 0, 0.00458774, 0, 0
22.0603, 0, 0.00450036, 0, 1.41421, -0.00450036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95711e-07, 0, 0.00450007, 0, 0
22.0681, 0, 0.0044126, 0, 1.41421, -0.0044126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96037e-07, 0, 0.0044123, 0, 0
22.076, 0, 0.00432473, 1.14499e-34, 1.41421, -0.00432473, 1.14499e-34, 0, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 1.14499e-34, 2.96901e-07, 1.14499e-34, 0.00432443, 1.14499e-34, 1.14499e-34
22.0839, 0, 0.00423677, 4.0852e-34, 1.41421, -0.00423677, 4.0852e-34, 0, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 4.0852e-34, 2.97683e-07, 4.0852e-34, 0.00423647, 4.0852e-34, 4.0852e-34
22.0918, 0, 0.00414867, 8.15107e-34, 1.41421, -0.00414867, 8.15107e-34, 0, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 8.15107e-34, 2.98788e-07, 8.15107e-34, 0.00414837, 8.15107e-34, 8.15107e-34
22.0997, 0, 0.00406053, 1.29688e-33, 1.41421, -0.00406053, 1.29688e-33, 0, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 1.29688e-33, 3.01178e-07, 1.29688e-33, 0.00406023, 1.29688e-33, 1.29688e-33
22.1075, 0, 0.00397237, 1.83969e-33, 1.41421, -0.00397237, 1.83969e-33, 0, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 1.83969e-33, 3.03895e-07, 1.83969e-33, 0.00397207, 1.83969e-33, 1.83969e-33
22.1154, 1, 0.00388421, 2.44108e-33, 1.73205, 0.996116, 2.44108e-33, 0, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 2.44108e-33, 3.07661e-07, 2.44108e-33, 0.0038839, 2.44108e-33, 2.44108e-33
22.1233, 0, 0.00379621, 3.09433e-33, 1.41421, -0.00379621, 3.09433e-33, 0, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.09433e-33, 3.13057e-07, 3.09433e-33, 0.0037959, 3.09433e-33, 3.09433e-33
22.1312, 0, 0.00370841, 3.76783e-33, 1.41421, -0.00370841, 3.76783e-33, 0, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.76783e-33, 3.2082e-07, 3.76783e-33, 0.00370809, 3.76783e-33, 3.76783e-33
22.1391, 0, 0.00362097, 4.3894e-33, 1.41421, -0.00362097, 4.3894e-33, 0, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 4.3894e-33, 3.31968e-07, 4.3894e-33, 0.00362064, 4.3894e-33, 4.3894e-33
22.147, 0, 0.00353402, 4.89921e-33, 1.41421, -0.00353402, 4.89921e-33, 0, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 4.89921e-33, 3.47923e-07, 4.89921e-33, 0.00353367, 4.89921e-33, 4.89921e-33
22.1548, 0.409316, 0.00344767, 5.2969e-33, 1.5522, 0.405868, 5.2969e-33, 0, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 5.2969e-33, 3.70683e-07, 5.2969e-33, 0.0034473, 5.2969e-33, 5.2969e-33
22.1627, 0.590684, 0.00336209, 5.58266e-33, 1.60956, 0.587322, 5.58266e-33, 0, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 5.58266e-33, 4.03e-07, 5.58266e-33, 0.00336169, 5.58266e-33, 5.58266e-33
22.1706, 0, 0.00327745, 5.75108e-33, 1.41421, -0.00327745, 5.75108e-33, 0, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 5.75108e-33, 4.48669e-07, 5.75108e-33, 0.00327701, 5.75108e-33, 5.75108e-33
22.1785, 0, 0.00319394, 5.7921e-33, 1.41421, -0.00319394, 5.7921e-33, 0, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.7921e-33, 5.12868e-07, 5.7921e-33, 0.00319342, 5.7921e-33, 5.7921e-33
22.1864, 0, 0.00311166, 5.70296e-33, 1.41421, -0.00311166, 5.70296e-33, 0, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 5.70296e-33, 6.02702e-07, 5.70296e-33, 0.00311106, 5.70296e-33, 5.70296e-33
22.1942, 0, 0.00303083, 5.51818e-33, 1.41421, -0.00303083, 5.51818e-33, 0, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 5.51818e-33, 7.27723e-07, 5.51818e-33, 0.0030301, 5.51818e-33, 5.51818e-33
22.2021, 0, 0.00295161, 5.25608e-33, 1.41421, -0.00295161, 5.25608e-33, 0, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 5.25608e-33, 9.00743e-07, 5.25608e-33, 0.00295071, 5.25608e-33, 5.25608e-33
22.21, 0, 0.00287412, 4.90977e-33, 1.41421, -0.00287412, 4.90977e-33, 0, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 4.90977e-33, 1.1391e-06, 4.90977e-33, 0.00287298, 4.90977e-33, 4.90977e-33
22.2179, 0, 0.00279859, 4.50698e-33, 1.41421, -0.00279859, 4.50698e-33, 0, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 4.50698e-33, 1.46538e-06, 4.50698e-33, 0.00279712, 4.50698e-33, 4.50698e-33
22.2258, 0, 0.0027251, 4.0601e-33, 1.41421, -0.0027251, 4.0601e-33, 0, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 4.0601e-33, 1.9099e-06, 4.0601e-33, 0.00272319, 4.0601e-33, 4.0601e-33
22.2336, 0, 0.00265384, 3.59414e-33, 1.41421, -0.00265384, 3.59414e-33, 0, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 3.59414e-33, 2.5121e-06, 3.59414e-33, 0.00265132, 3.59414e-33, 3.59414e-33
22.2415, 0.382557, 0.00258494, 3.11203e-33, 1.54355, 0.379972, 3.11203e-33, 0, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.11203e-33, 3.32324e-06, 3.11203e-33, 0.00258161, 3.11203e-33, 3.11203e-33
22.2494, 0.617443, 0.00251852, 2.63277e-33, 1.61785, 0.614924, 2.63277e-33, 0, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 2.63277e-33, 4.41037e-06, 2.63277e-33, 0.00251411, 2.63277e-33, 2.63277e-33
22.2573, 0, 0.00245472, 2.1579e-33, 1.41421, -0.00245472, 2.1579e-33, 0, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 2.1579e-33, 5.85914e-06, 2.1579e-33, 0.00244886, 2.1579e-33, 2.1579e-33
22.2652, 0.375217, 0.00239371, 1.70495e-33, 1.54117, 0.372823, 1.70495e-33, 0, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 1.70495e-33, 7.77919e-06, 1.70495e-33, 0.00238593, 1.70495e-33, 1.70495e-33
22.273, 0.624783, 0.00233563, 1.29022e-33, 1.62012, 0.622448, 1.29022e-33, 0, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.29022e-33, 1.03092e-05, 1.29022e-33, 0.00232532, 1.29022e-33, 1.29022e-33
22.2809, 0, 0.00228064, 9.23362e-34, 1.41421, -0.00228064, 9.23362e-34, 0, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 9.23362e-34, 1.36261e-05, 9.23362e-34, 0.00226701, 9.23362e-34, 9.23362e-34
22.2888, 0, 0.00222894, 6.12313e-34, 1.41421, -0.00222894, 6.12313e-34, 0, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 6.12313e-34, 1.79497e-05, 6.12313e-34, 0.00221099, 6.12313e-34, 6.12313e-34
22.2967, 0, 0.00218078, 3.54089e-34, 1.41421, -0.00218078, 3.54089e-34, 0, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 3.54089e-34, 2.35543e-05, 3.54089e-34, 0.00215722, 3.54089e-34, 3.54089e-34
22.3046, 0, 0.00213643, 1.59542e-34, 1.41421, -0.00213643, 1.59542e-34, 0, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 1.59542e-34, 3.07793e-05, 1.59542e-34, 0.00210565, 1.59542e-34, 1.59542e-34
22.3124, 0, 0.00209625, 3.98856e-35, 1.41421, -0.00209625, 3.98856e-35, 0, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 3.98856e-35, 4.00386e-05, 3.98856e-35, 0.00205621, 3.98856e-35, 3.98856e-35
22.3203, 0, 0.00206064, 0, 1.41421, -0.00206064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18448e-05, 0, 0.00200879, 0, 0
22.3282, 0, 0.00203013, 0, 1.41421, -0.00203013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68112e-05, 0, 0.00196332, 0, 0
22.3361, 0, 0.00200537, 0, 1.41421, -0.00200537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56718e-05, 0, 0.0019197, 0, 0
22.344, 0, 0.00198711, 0, 1.41421, -0.00198711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000109325, 0, 0.00187778, 0, 0
22.3518, 0, 0.00197628, 0, 1.41421, -0.00197628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000138792, 0, 0.00183748, 0, 0
22.3597, 0, 0.00197397, 0, 1.41421, -0.00197397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000175311, 0, 0.00179866, 0, 0
22.3676, 0, 0.00198151, 0, 1.41421, -0.00198151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000220338, 0, 0.00176117, 0, 0
22.3755, 0, 0.0020004, 0, 1.41421, -0.0020004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000275483, 0, 0.00172491, 0, 0
22.3834, 0, 0.00203241, 0, 1.41421, -0.00203241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000342683, 0, 0.00168973, 0, 0
22.3912, 0, 0.00207958, 0, 1.41421, -0.00207958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000424086, 0, 0.00165549, 0, 0
22.3991, 1, 0.00214421, 0, 1.73205, 0.997856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000522127, 0, 0.00162208, 0, 0
22.407, 0, 0.00222886, 0, 1.41421, -0.00222886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000639489, 0, 0.00158937, 0, 0
22.4149, 0, 0.00233645, 0, 1.41421, -0.00233645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000779237, 0, 0.00155721, 0, 0
22.4228, 0, 0.00247012, 0, 1.41421, -0.00247012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000944626, 0, 0.0015255, 0, 0
22.4306, 0, 0.00263328, 0, 1.41421, -0.00263328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113916, 0, 0.00149412, 0, 0
22.4385, 0, 0.00282975, 0, 1.41421, -0.00282975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013668, 0, 0.00146295, 0, 0
22.4464, 0, 0.00306323, 0, 1.41421, -0.00306323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163132, 0, 0.00143191, 0, 0
22.4543, 0, 0.00333789, 0, 1.41421, -0.00333789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001937, 0, 0.00140089, 0, 0
22.4622, 0, 0.00365809, 0, 1.41421, -0.00365809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022883, 0, 0.00136979, 0, 0
22.47, 0, 0.00402772, 0, 1.41421, -0.00402772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00268916, 0, 0.00133856, 0, 0
22.4779, 0, 0.00445119, 0, 1.41421, -0.00445119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00314409, 0, 0.0013071, 0, 0
