   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_99.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.70802, 14.511, 15.1116, 15.1099, 4.06337, -0.600611, 15.1099, 0, 15.1099, 15.1103, 15.1101, 15.111, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099, 15.1099
6.71589, 11.1964, 15.1158, 15.1144, 3.63269, -3.91939, 15.1144, 0, 15.1144, 15.1149, 15.1145, 15.1152, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144, 15.1144
6.72376, 6.60632, 15.1199, 15.1186, 2.93365, -8.51358, 15.1186, 0, 15.1186, 15.1192, 15.1188, 15.1192, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186, 15.1186
6.73163, 4.36948, 15.1239, 15.1226, 2.52378, -10.7544, 15.1226, 0, 15.1226, 15.1233, 15.1228, 15.123, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226, 15.1226
6.7395, 7.35506, 15.1277, 15.1264, 3.0586, -7.77263, 15.1264, 0, 15.1264, 15.1272, 15.1265, 15.1267, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264, 15.1264
6.74736, 11.3811, 15.1313, 15.1299, 3.65802, -3.75025, 15.1299, 0, 15.1299, 15.1308, 15.13, 15.1302, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299, 15.1299
6.75523, 7.87493, 15.1348, 15.1331, 3.14244, -7.25988, 15.1331, 0, 15.1332, 15.1343, 15.1333, 15.1335, 15.1331, 15.1331, 15.1331, 15.1331, 15.1331, 15.1331, 15.1331, 15.1331, 15.1331, 15.1331, 15.1332, 15.1331, 15.1331, 15.1331
6.7631, 7.11041, 15.1381, 15.1362, 3.01835, -8.0277, 15.1362, 0, 15.1362, 15.1375, 15.1363, 15.1366, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362, 15.1362
6.77097, 8.99294, 15.1413, 15.139, 3.31556, -6.14832, 15.139, 0, 15.139, 15.1405, 15.1391, 15.1396, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139, 15.139
6.77884, 10.8748, 15.1443, 15.1416, 3.58815, -4.26942, 15.1416, 0, 15.1416, 15.1433, 15.1417, 15.1424, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416, 15.1416
6.78671, 17.5423, 15.1472, 15.1439, 4.42067, 2.39517, 15.1439, 0, 15.1439, 15.1459, 15.144, 15.145, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439, 15.1439
6.79457, 14.9831, 15.15, 15.146, 4.12106, -0.166852, 15.146, 0, 15.146, 15.1483, 15.1462, 15.1476, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146, 15.146
6.80244, 12.983, 15.1528, 15.1479, 3.87079, -2.16974, 15.1479, 0, 15.1479, 15.1504, 15.148, 15.1501, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479, 15.1479
6.81031, 13.8821, 15.1556, 15.1496, 3.98523, -1.27355, 15.1496, 0, 15.1496, 15.1523, 15.1497, 15.1527, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496, 15.1496
6.81818, 13.0841, 15.1586, 15.151, 3.88383, -2.07447, 15.151, 0, 15.151, 15.1541, 15.1511, 15.1554, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151, 15.151
6.82605, 13.2706, 15.1618, 15.1522, 3.90777, -1.89119, 15.1522, 0, 15.1522, 15.1555, 15.1523, 15.1583, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522, 15.1522
6.83392, 13.6955, 15.1654, 15.1532, 3.96176, -1.46989, 15.1532, 0, 15.1532, 15.1568, 15.1533, 15.1617, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532, 15.1532
6.84178, 11.7103, 15.1696, 15.154, 3.70274, -3.45932, 15.154, 0, 15.154, 15.1578, 15.1541, 15.1656, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154, 15.154
6.84965, 10.9015, 15.1745, 15.1545, 3.59187, -4.273, 15.1545, 0, 15.1545, 15.1586, 15.1547, 15.1703, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545, 15.1545
6.85752, 8.59598, 15.1804, 15.1549, 3.25515, -6.58446, 15.1549, 0, 15.1549, 15.1591, 15.155, 15.176, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549
6.86539, 11.8084, 15.1877, 15.155, 3.71596, -3.37931, 15.155, 0, 15.155, 15.1594, 15.1551, 15.1831, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155, 15.155
6.87326, 11.144, 15.1965, 15.1549, 3.62546, -4.05254, 15.1549, 0, 15.1549, 15.1594, 15.1551, 15.1919, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549, 15.1549
6.88113, 20.6595, 15.2074, 15.1546, 4.7602, 5.45213, 15.1546, 0, 15.1546, 15.1592, 15.1548, 15.2026, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546, 15.1546
6.88899, 15.7561, 15.2205, 15.1541, 4.2138, 0.535581, 15.1541, 0, 15.1541, 15.1587, 15.1543, 15.2158, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541, 15.1541
6.89686, 8.21526, 15.2365, 15.1534, 3.19613, -7.02122, 15.1534, 0, 15.1534, 15.1579, 15.1535, 15.2318, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534, 15.1534
6.90473, 8.84176, 15.2555, 15.1525, 3.29268, -6.41378, 15.1525, 0, 15.1525, 15.1569, 15.1526, 15.2509, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525, 15.1525
6.9126, 11.7826, 15.2781, 15.1513, 3.71249, -3.49551, 15.1513, 0, 15.1513, 15.1557, 15.1515, 15.2736, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513, 15.1513
6.92047, 7.5329, 15.3045, 15.15, 3.08754, -7.77156, 15.15, 0, 15.15, 15.1542, 15.1501, 15.3001, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15, 15.15
6.92834, 17.9783, 15.3349, 15.1484, 4.4697, 2.6434, 15.1484, 0, 15.1484, 15.1524, 15.1486, 15.3307, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484, 15.1484
6.9362, 17.6678, 15.3694, 15.1466, 4.43484, 2.29846, 15.1466, 0, 15.1466, 15.1504, 15.1468, 15.3654, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466, 15.1466
6.94407, 11.11, 15.408, 15.1446, 3.62078, -4.29803, 15.1446, 0, 15.1446, 15.1481, 15.1448, 15.4043, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446, 15.1446
6.95194, 10.9852, 15.4506, 15.1424, 3.60349, -4.46549, 15.1424, 0, 15.1424, 15.1457, 15.1426, 15.4472, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424, 15.1424
6.95981, 11.821, 15.4968, 15.1399, 3.71766, -3.67579, 15.1399, 0, 15.1399, 15.1429, 15.1401, 15.4936, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399, 15.1399
6.96768, 8.41273, 15.5459, 15.1373, 3.22688, -7.13322, 15.1373, 0, 15.1373, 15.14, 15.1374, 15.543, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373
6.97555, 15.6228, 15.5973, 15.1344, 4.19795, 0.025445, 15.1344, 0, 15.1344, 15.1368, 15.1345, 15.5947, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344
6.98341, 12.9903, 15.65, 15.1312, 3.87174, -2.65962, 15.1312, 0, 15.1312, 15.1334, 15.1314, 15.6476, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312, 15.1312
6.99128, 9.03581, 15.9479, 15.3731, 3.32202, -6.91212, 15.3731, 0, 15.3731, 15.375, 15.3733, 15.9458, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731, 15.3731
6.99915, 8.07396, 16.2467, 15.6166, 3.17395, -8.1727, 15.6166, 0, 15.6166, 15.6183, 15.6168, 16.2448, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166, 15.6166
7.00702, 15.0629, 16.1894, 15.5065, 4.13073, -1.12647, 15.5065, 0, 15.5065, 15.5079, 15.5066, 16.1877, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065, 15.5065
7.01489, 15.9408, 16.0859, 15.3539, 4.23566, -0.145117, 15.3539, 0, 15.3539, 15.3551, 15.3541, 16.0845, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539, 15.3539
7.02276, 15.9099, 15.9791, 15.203, 4.23201, -0.0691795, 15.203, 0, 15.203, 15.2041, 15.2032, 15.9778, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203, 15.203
7.03062, 11.1171, 15.8661, 15.0525, 3.62176, -4.74901, 15.0525, 0, 15.0525, 15.0534, 15.0527, 15.865, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525, 15.0525
7.03849, 12.9457, 15.7457, 14.9021, 3.86597, -2.79998, 14.9021, 0, 14.9021, 14.9028, 14.9023, 15.7448, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021, 14.9021
7.04636, 15.9221, 15.617, 14.7519, 4.23345, 0.305105, 14.7519, 0, 14.7519, 14.7526, 14.7521, 15.6161, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519, 14.7519
7.05423, 22.1388, 15.4795, 14.6023, 4.91313, 6.65933, 14.6023, 0, 14.6023, 14.6028, 14.6025, 15.4788, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023, 14.6023
7.0621, 18.7565, 15.3342, 14.4545, 4.55593, 3.42223, 14.4545, 0, 14.4545, 14.4549, 14.4547, 15.3336, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545, 14.4545
7.06997, 14.9906, 15.1797, 14.3071, 4.12196, -0.189084, 14.3071, 0, 14.3071, 14.3075, 14.3073, 15.1791, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071, 14.3071
7.07783, 11.9903, 15.0159, 14.16, 3.74037, -3.02562, 14.16, 0, 14.16, 14.1603, 14.1602, 15.0154, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16, 14.16
7.0857, 12.0063, 14.8435, 14.0131, 3.7425, -2.83721, 14.0131, 0, 14.0131, 14.0134, 14.0133, 14.8431, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131, 14.0131
7.09357, 12.0993, 14.6633, 13.8665, 3.7549, -2.56404, 13.8665, 0, 13.8665, 13.8667, 13.8667, 14.6629, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665, 13.8665
7.10144, 21.8657, 14.4762, 13.72, 4.88525, 7.38947, 13.72, 0, 13.72, 13.7202, 13.7202, 14.4758, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72, 13.72
7.10931, 13.0534, 14.2835, 13.5738, 3.87987, -1.23014, 13.5738, 0, 13.5738, 13.5739, 13.574, 14.2832, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738, 13.5738
7.11718, 19.9204, 14.0868, 13.4278, 4.68192, 5.83361, 13.4278, 0, 13.4278, 13.428, 13.4281, 14.0864, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278, 13.4278
7.12504, 8.00576, 13.8873, 13.2822, 3.16319, -5.88152, 13.2822, 0, 13.2822, 13.2823, 13.2824, 13.8869, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822, 13.2822
7.13291, 15.9833, 13.6864, 13.1368, 4.24068, 2.29694, 13.1368, 0, 13.1368, 13.1369, 13.137, 13.686, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368, 13.1368
7.14078, 10.9879, 13.4854, 12.9916, 3.60388, -2.49747, 12.9916, 0, 12.9916, 12.9917, 12.9919, 13.485, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916, 12.9916
7.14865, 10.9912, 13.2853, 12.8465, 3.60433, -2.29414, 12.8465, 0, 12.8465, 12.8466, 12.8468, 13.2849, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465, 12.8465
7.15652, 10.9849, 13.0871, 12.7012, 3.60346, -2.10217, 12.7012, 0, 12.7012, 12.7013, 12.7016, 13.0866, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012, 12.7012
7.16439, 9.00353, 12.8915, 12.5558, 3.31716, -3.88793, 12.5558, 0, 12.5558, 12.5559, 12.5563, 12.8908, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558, 12.5558
7.17225, 17.9416, 12.699, 12.41, 4.46561, 5.24269, 12.41, 0, 12.41, 12.4101, 12.4107, 12.6982, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41, 12.41
7.18012, 11.9933, 12.51, 12.2638, 3.74076, -0.516726, 12.2638, 0, 12.2639, 12.2639, 12.2648, 12.509, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638, 12.2638
7.18799, 8.02825, 12.3251, 12.1174, 3.16674, -4.29687, 12.1174, 0, 12.1174, 12.1175, 12.1187, 12.3238, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174, 12.1174
7.19586, 10.9205, 12.1445, 11.9709, 3.5945, -1.22406, 11.9709, 0, 11.9709, 11.971, 11.9726, 12.1427, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709
7.20373, 8.98066, 11.9681, 11.8241, 3.31371, -2.98749, 11.8241, 0, 11.8241, 11.8242, 11.8266, 11.9656, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241, 11.8241
7.2116, 12.0476, 11.796, 11.6772, 3.74801, 0.251571, 11.6772, 0, 11.6772, 11.6773, 11.6806, 11.7925, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772, 11.6772
7.21946, 17.8156, 11.6281, 11.5303, 4.45147, 6.18748, 11.5303, 0, 11.5303, 11.5304, 11.5351, 11.6232, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303, 11.5303
7.22733, 15.0522, 11.4642, 11.3833, 4.12944, 3.58804, 11.3833, 0, 11.3833, 11.3834, 11.39, 11.4574, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833, 11.3833
7.2352, 12.0663, 11.3041, 11.2362, 3.75051, 0.762284, 11.2362, 0, 11.2362, 11.2363, 11.2455, 11.2947, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362, 11.2362
7.24307, 8.11351, 11.1476, 11.0891, 3.18017, -3.03413, 11.0891, 0, 11.0891, 11.0892, 11.1019, 11.1348, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891, 11.0891
7.25094, 11.7549, 10.995, 10.9422, 3.70876, 0.759964, 10.9422, 0, 10.9422, 10.9423, 10.9596, 10.9775, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422, 10.9422
7.25881, 15.8673, 10.846, 10.7954, 4.22697, 5.02129, 10.7954, 0, 10.7954, 10.7955, 10.8189, 10.8224, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954, 10.7954
7.26667, 11.2067, 10.7006, 10.6487, 3.6341, 0.50607, 10.6487, 0, 10.6488, 10.6488, 10.6801, 10.6691, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487, 10.6487
7.27454, 16.8613, 10.559, 10.5021, 4.34296, 6.3023, 10.5021, 0, 10.5022, 10.5022, 10.5437, 10.5174, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021, 10.5021
7.28241, 10.1097, 10.4213, 10.3554, 3.4799, -0.311573, 10.3554, 0, 10.3554, 10.3555, 10.4099, 10.3667, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554, 10.3554
7.29028, 13.8927, 10.0791, 10.0001, 3.98656, 3.81361, 10.0001, 0, 10.0002, 10.0002, 10.0707, 10.0084, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
7.29815, 14.0787, 9.70103, 9.60447, 4.00982, 4.37765, 9.60447, 0, 9.60447, 9.60457, 9.69493, 9.61046, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447, 9.60447
7.30602, 11.0876, 9.62616, 9.50698, 3.61768, 1.46146, 9.50698, 0, 9.50699, 9.50708, 9.62175, 9.51128, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698, 9.50698
7.31388, 9.93667, 9.64828, 9.50108, 3.45495, 0.288382, 9.50108, 0, 9.50109, 9.50119, 9.64512, 9.50414, 9.50108, 9.50108, 9.50108, 9.50108, 9.50108, 9.50108, 9.50108, 9.50108, 9.50108, 9.50108, 9.50109, 9.50108, 9.50108, 9.50108
7.32175, 9.10025, 9.67626, 9.49519, 3.3317, -0.576008, 9.49519, 0, 9.49519, 9.49529, 9.674, 9.49733, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519, 9.49519
7.32962, 12.8759, 9.71025, 9.48908, 3.85693, 3.16564, 9.48908, 0, 9.48908, 9.48918, 9.70865, 9.49057, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908, 9.48908
7.33749, 8.98763, 9.75068, 9.48285, 3.31476, -0.763053, 9.48285, 0, 9.48285, 9.48295, 9.74954, 9.48387, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285, 9.48285
7.34536, 11.9882, 9.79783, 9.47662, 3.74008, 2.19038, 9.47662, 0, 9.47662, 9.47673, 9.79701, 9.47732, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662, 9.47662
7.35323, 14.8566, 9.8518, 9.4705, 4.10568, 5.00479, 9.4705, 0, 9.47051, 9.47061, 9.85122, 9.47097, 9.4705, 9.4705, 9.4705, 9.4705, 9.4705, 9.4705, 9.4705, 9.4705, 9.4705, 9.4705, 9.47051, 9.4705, 9.4705, 9.4705
7.36109, 14.0508, 9.91217, 9.46428, 4.00634, 4.13861, 9.46428, 0, 9.46429, 9.46439, 9.91173, 9.4646, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428, 9.46428
7.36896, 9.12689, 9.97854, 9.45807, 3.3357, -0.851652, 9.45807, 0, 9.45807, 9.45818, 9.97822, 9.45827, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807, 9.45807
7.37683, 8.99058, 10.0501, 9.45178, 3.3152, -1.05953, 9.45178, 0, 9.45179, 9.45189, 10.0499, 9.45192, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178, 9.45178
7.3847, 6.14077, 10.1258, 9.4454, 2.8532, -3.98502, 9.4454, 0, 9.44541, 9.44551, 10.1256, 9.44549, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454, 9.4454
7.39257, 10.7619, 10.2043, 9.43902, 3.57238, 0.557587, 9.43902, 0, 9.43903, 9.43914, 10.2042, 9.43908, 9.43902, 9.43902, 9.43902, 9.43902, 9.43902, 9.43902, 9.43902, 9.43902, 9.43902, 9.43902, 9.43903, 9.43902, 9.43902, 9.43902
7.40044, 9.22854, 10.2842, 9.43274, 3.3509, -1.05569, 9.43274, 0, 9.43275, 9.43285, 10.2841, 9.43277, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274, 9.43274
7.4083, 10.5821, 10.3635, 9.42637, 3.54713, 0.218665, 9.42637, 0, 9.42637, 9.42648, 10.3633, 9.42639, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637, 9.42637
7.41617, 17.1531, 10.4401, 9.42, 4.37642, 6.71294, 9.42, 0, 9.42001, 9.42012, 10.44, 9.42002, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42, 9.42
7.42404, 13.9009, 10.5122, 9.41371, 3.98759, 3.38869, 9.41371, 0, 9.41372, 9.41383, 10.512, 9.41372, 9.41371, 9.41371, 9.41371, 9.41371, 9.41371, 9.41371, 9.41371, 9.41371, 9.41371, 9.41371, 9.41372, 9.41371, 9.41371, 9.41371
