   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_247.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.9912, 0.997275, 0.000890199, 0.000889959, 1.73126, 0.996384, 0, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000889959, 0.000890199, 0.000889959
23.9993, 1.96209, 0.00092567, 0.000925455, 1.9905, 1.96117, 0, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.000925455, 0.00092567, 0.000925455
24.0074, 0, 0.00100088, 0.00100069, 1.41421, -0.00100088, 0, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100069, 0.00100088, 0.00100069
24.0155, 0, 0.00106003, 0.00105986, 1.41421, -0.00106003, 0, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00105986, 0.00106003, 0.00105986
24.0236, 0, 0.00109923, 0.00109908, 1.41421, -0.00109923, 0, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109908, 0.00109923, 0.00109908
24.0317, 1, 0.00112821, 0.00112807, 1.73205, 0.998872, 0, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112807, 0.00112821, 0.00112807
24.0399, 0, 0.00115757, 0.00115744, 1.41421, -0.00115757, 0, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115744, 0.00115757, 0.00115744
24.048, 1, 0.00124585, 0.00124574, 1.73205, 0.998754, 0, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124574, 0.00124585, 0.00124574
24.0561, 0, 0.00131219, 0.00131209, 1.41421, -0.00131219, 0, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131209, 0.00131219, 0.00131209
24.0642, 0, 0.00135464, 0.00135455, 1.41421, -0.00135464, 0, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135455, 0.00135464, 0.00135455
24.0723, 0, 0.00138486, 0.00138478, 1.41421, -0.00138486, 0, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138478, 0.00138486, 0.00138478
24.0804, 0.0114031, 0.00141542, 0.00141535, 1.41824, 0.00998765, 0, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141535, 0.00141542, 0.00141535
24.0885, 0.988597, 0.0014941, 0.00149404, 1.72876, 0.987103, 0, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.00149404, 0.0014941, 0.00149404
24.0966, 0, 0.00155134, 0.00155128, 1.41421, -0.00155134, 0, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155128, 0.00155134, 0.00155128
24.1047, 0, 0.00158299, 0.00158294, 1.41421, -0.00158299, 0, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158294, 0.00158299, 0.00158294
24.1128, 0, 0.00160158, 0.00160154, 1.41421, -0.00160158, 0, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160154, 0.00160158, 0.00160154
24.1209, 0, 0.00162028, 0.00162024, 1.41421, -0.00162028, 0, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162024, 0.00162028, 0.00162024
24.1291, 0, 0.00170791, 0.00170787, 1.41421, -0.00170791, 0, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170787, 0.00170791, 0.00170787
24.1372, 2, 0.00176892, 0.00176889, 2, 1.99823, 0, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176889, 0.00176892, 0.00176889
24.1453, 0, 0.0018018, 0.00180178, 1.41421, -0.0018018, 0, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.00180178, 0.0018018, 0.00180178
24.1534, 0, 0.00182035, 0.00182033, 1.41421, -0.00182035, 0, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182033, 0.00182035, 0.00182033
24.1615, 0, 0.001839, 0.00183898, 1.41421, -0.001839, 0, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.00183898, 0.001839, 0.00183898
24.1696, 0, 0.00190948, 0.00190946, 1.41421, -0.00190948, 0, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190946, 0.00190948, 0.00190946
24.1777, 0, 0.00195534, 0.00195533, 1.41421, -0.00195534, 0, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195533, 0.00195534, 0.00195533
24.1858, 1, 0.00197255, 0.00197253, 1.73205, 0.998027, 0, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197253, 0.00197255, 0.00197253
24.1939, 0.97769, 0.00197523, 0.00197522, 1.7256, 0.975714, 0, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197522, 0.00197523, 0.00197522
24.202, 0.0223104, 0.00197792, 0.00197791, 1.42208, 0.0203324, 0, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197791, 0.00197792, 0.00197791
24.2101, 0, 0.00205305, 0.00205304, 1.41421, -0.00205305, 0, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205304, 0.00205305, 0.00205304
24.2183, 0, 0.00209976, 0.00209975, 1.41421, -0.00209976, 0, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209975, 0.00209976, 0.00209975
24.2264, 0, 0.00211706, 0.00211705, 1.41421, -0.00211706, 0, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211705, 0.00211706, 0.00211705
24.2345, 0, 0.00211949, 0.00211948, 1.41421, -0.00211949, 0, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211948, 0.00211949, 0.00211948
24.2426, 0, 0.00212191, 0.00212191, 1.41421, -0.00212191, 0, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191, 0.00212191
24.2507, 0, 0.00217481, 0.0021748, 1.41421, -0.00217481, 0, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.0021748, 0.00217481, 0.0021748
24.2588, 1, 0.00220255, 0.00220255, 1.73205, 0.997797, 0, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255, 0.00220255
24.2669, 0.955875, 0.00220151, 0.0022015, 1.71927, 0.953674, 0, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.0022015, 0.00220151, 0.0022015
24.275, 1.95096, 0.00218605, 0.00218605, 1.9877, 1.94878, 0, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605, 0.00218605
24.2831, 1.09316, 0.00217065, 0.00217065, 1.75874, 1.09099, 0, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065, 0.00217065
24.2912, 0, 0.0022244, 0.0022244, 1.41421, -0.0022244, 0, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244, 0.0022244
24.2993, 0, 0.00225096, 0.00225096, 1.41421, -0.00225096, 0, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096, 0.00225096
24.3074, 0, 0.00224984, 0.00224984, 1.41421, -0.00224984, 0, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984, 0.00224984
24.3156, 0, 0.00223487, 0.00223487, 1.41421, -0.00223487, 0, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487, 0.00223487
24.3237, 0, 0.00221995, 0.00221995, 1.41421, -0.00221995, 0, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995, 0.00221995
24.3318, 0, 0.00224954, 0.00224954, 1.41421, -0.00224954, 0, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954, 0.00224954
24.3399, 0, 0.00225595, 0.00225595, 1.41421, -0.00225595, 0, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595, 0.00225595
24.348, 0, 0.00223633, 0.00223632, 1.41421, -0.00223633, 0, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223632, 0.00223633, 0.00223632
24.3561, 0, 0.00220388, 0.00220388, 1.41421, -0.00220388, 0, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388, 0.00220388
24.3642, 1, 0.00217168, 0.00217168, 1.73205, 0.997828, 0, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168, 0.00217168
24.3723, 0, 0.00219728, 0.00219728, 1.41421, -0.00219728, 0, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728, 0.00219728
24.3804, 0.9222, 0.00220061, 0.00220061, 1.70944, 0.92, 0, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061, 0.00220061
24.3885, 0.997482, 0.00218215, 0.00218215, 1.73132, 0.9953, 0, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215, 0.00218215
24.3966, 0.997562, 0.00215295, 0.00215295, 1.73135, 0.995409, 0, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295, 0.00215295
24.4048, 0.997976, 0.00212394, 0.00212394, 1.73147, 0.995852, 0, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394, 0.00212394
24.4129, 0.0847794, 0.00212409, 0.00212409, 1.44388, 0.0826553, 0, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409, 0.00212409
24.421, 0.910263, 0.00210691, 0.00210691, 1.70595, 0.908156, 0, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691, 0.00210691
24.4291, 0.0897372, 0.00207285, 0.00207285, 1.44559, 0.0876644, 0, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285, 0.00207285
24.4372, 0, 0.00203067, 0.00203067, 1.41421, -0.00203067, 0, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067, 0.00203067
24.4453, 0, 0.00198893, 0.00198893, 1.41421, -0.00198893, 0, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893, 0.00198893
24.4534, 1, 0.00197043, 0.00197043, 1.73205, 0.99803, 0, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043, 0.00197043
24.4615, 0, 0.00193981, 0.0019398, 1.41421, -0.00193981, 0, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.0019398, 0.00193981, 0.0019398
24.4696, 0, 0.00189795, 0.00189795, 1.41421, -0.00189795, 0, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795, 0.00189795
24.4777, 0, 0.00184584, 0.00184584, 1.41421, -0.00184584, 0, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584, 0.00184584
24.4858, 0, 0.00178668, 0.00178668, 1.41421, -0.00178668, 0, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668, 0.00178668
24.4939, 0, 0.00172346, 0.00172346, 1.41421, -0.00172346, 0, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346, 0.00172346
24.5021, 0, 0.00165178, 0.00165178, 1.41421, -0.00165178, 0, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178, 0.00165178
24.5102, 0, 0.00157346, 0.00157346, 1.41421, -0.00157346, 0, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346, 0.00157346
24.5183, 0, 0.00148886, 0.00148886, 1.41421, -0.00148886, 0, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886, 0.00148886
24.5264, 0, 0.0014006, 0.0014006, 1.41421, -0.0014006, 0, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006, 0.0014006
24.5345, 0, 0.00130846, 0.00130846, 1.41421, -0.00130846, 0, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846, 0.00130846
24.5426, 0.87407, 0.00121269, 0.00121269, 1.69531, 0.872858, 0, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269, 0.00121269
24.5507, 1.12593, 0.00111482, 0.00111482, 1.76803, 1.12481, 0, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482, 0.00111482
24.5588, 0, 0.00101564, 0.00101564, 1.41421, -0.00101564, 0, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564, 0.00101564
24.5669, 0, 0.000915036, 0.000915036, 1.41421, -0.000915036, 0, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036, 0.000915036
24.575, 0, 0.000811136, 0.000811136, 1.41421, -0.000811136, 0, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136, 0.000811136
24.5831, 0, 0.000706846, 0.000706846, 1.41421, -0.000706846, 0, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846, 0.000706846
24.5913, 0, 0.000604537, 0.000604537, 1.41421, -0.000604537, 0, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537, 0.000604537
24.5994, 0, 0.000506485, 0.000506485, 1.41421, -0.000506485, 0, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485, 0.000506485
24.6075, 0, 0.000412659, 0.000412659, 1.41421, -0.000412659, 0, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659, 0.000412659
24.6156, 0.852256, 0.000325243, 0.000325243, 1.68886, 0.851931, 0, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243, 0.000325243
24.6237, 0.147744, 0.000246161, 0.000246161, 1.46552, 0.147498, 0, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161, 0.000246161
24.6318, 0, 0.000175244, 0.000175244, 1.41421, -0.000175244, 0, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244, 0.000175244
24.6399, 0, 0.000114409, 0.000114409, 1.41421, -0.000114409, 0, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409, 0.000114409
24.648, 0, 6.52386e-05, 6.52386e-05, 1.41421, -6.52386e-05, 0, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05, 6.52386e-05
24.6561, 0, 2.91922e-05, 2.91922e-05, 1.41421, -2.91922e-05, 0, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05, 2.91922e-05
24.6642, 0, 7.29806e-06, 7.29806e-06, 1.41421, -7.29806e-06, 0, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06, 7.29806e-06
24.6723, 0, 3.02582e-13, 0, 1.41421, -3.02582e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02582e-13, 0
24.6805, 0, 1.8625e-13, 0, 1.41421, -1.8625e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8625e-13, 0
24.6886, 0, 1.39407e-13, 0, 1.41421, -1.39407e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39407e-13, 0
24.6967, 0, 1.00923e-13, 0, 1.41421, -1.00923e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00923e-13, 0
24.7048, 0, 6.85239e-14, 0, 1.41421, -6.85239e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85239e-14, 0
24.7129, 0, 5.08985e-14, 0, 1.41421, -5.08985e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08985e-14, 0
24.721, 0, 3.60499e-14, 0, 1.41421, -3.60499e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60499e-14, 0
24.7291, 0, 2.356e-14, 0, 1.41421, -2.356e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.356e-14, 0
24.7372, 0, 1.35176e-14, 0, 1.41421, -1.35176e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35176e-14, 0
24.7453, 0, 5.37632e-15, 0, 1.41421, -5.37632e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37632e-15, 0
24.7534, 1, 8.10862e-16, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.10862e-16, 0
24.7615, 0, 6.03736e-16, 0, 1.41421, -6.03736e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03736e-16, 0
24.7696, 0, 4.2915e-16, 0, 1.41421, -4.2915e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2915e-16, 0
24.7778, 0, 2.82326e-16, 0, 1.41421, -2.82326e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82326e-16, 0
24.7859, 0, 1.59176e-16, 0, 1.41421, -1.59176e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59176e-16, 0
24.794, 0, 5.619e-17, 0, 1.41421, -5.619e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.619e-17, 0
24.8021, 0.796829, 0, 0, 1.67237, 0.796829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8102, 0.203171, 0, 0, 1.48431, 0.203171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8183, 0.791873, 0, 0, 1.67089, 0.791873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8264, 0.208127, 0, 0, 1.48598, 0.208127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8345, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8426, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8507, 1.56492, 0, 0, 1.8881, 1.56492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8588, 0.435084, 0, 0, 1.56048, 0.435084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.867, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8751, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8832, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8913, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.8994, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9075, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9156, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9237, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9318, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9399, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.948, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9561, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9643, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9724, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.9805, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
