   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_859.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.617057, 0, 0.00032381, 8.14917e-06, 1.41421, -0.00032381, 8.14917e-06, 8.15099e-06, 9.98019e-06, 9.60511e-06, 3.12791e-05, 0.000135567, 1.30964e-05, 1.63225e-05, 5.85376e-05, 8.33334e-06, 8.89375e-06, 8.19194e-06, 4.32938e-05, 9.53603e-06, 6.20644e-05, 8.14917e-06, 8.14917e-06, 1.5046e-05
0.624902, 0, 0.000469654, 1.21475e-05, 1.41421, -0.000469654, 1.21475e-05, 1.21502e-05, 1.4869e-05, 1.43115e-05, 4.65259e-05, 0.000201531, 1.95007e-05, 2.42957e-05, 8.70408e-05, 1.23722e-05, 1.32542e-05, 1.22111e-05, 5.92231e-05, 1.42649e-05, 8.57697e-05, 1.21475e-05, 1.21475e-05, 2.23988e-05
0.632747, 0, 0.000675341, 1.7857e-05, 1.41421, -0.000675341, 1.7857e-05, 1.78609e-05, 2.18453e-05, 2.10283e-05, 6.82386e-05, 0.000295399, 2.8633e-05, 3.56602e-05, 0.000127613, 1.81307e-05, 1.94787e-05, 1.79501e-05, 8.07347e-05, 2.10467e-05, 0.000118837, 1.7857e-05, 1.7857e-05, 3.28809e-05
0.640593, 0, 0.000961888, 2.58889e-05, 1.41421, -0.000961888, 2.58889e-05, 2.58946e-05, 3.16524e-05, 3.04718e-05, 9.86953e-05, 0.000426964, 4.14613e-05, 5.16163e-05, 0.000184498, 2.62218e-05, 2.82324e-05, 2.60236e-05, 0.000109664, 3.06305e-05, 0.000164706, 2.58889e-05, 2.58889e-05, 4.76012e-05
0.648438, 0, 0.001356, 3.7021e-05, 1.41421, -0.001356, 3.7021e-05, 3.70292e-05, 4.52346e-05, 4.35521e-05, 0.000140777, 0.000608591, 5.9213e-05, 7.36849e-05, 0.000263053, 3.74252e-05, 4.03606e-05, 3.72131e-05, 0.000148331, 4.39775e-05, 0.000227885, 3.7021e-05, 3.7021e-05, 6.79654e-05
0.656283, 0, 0.00189106, 5.22224e-05, 1.41421, -0.00189106, 5.22224e-05, 5.22339e-05, 6.37665e-05, 6.14017e-05, 0.000198051, 0.00085556, 8.34129e-05, 0.000103753, 0.000369909, 5.27123e-05, 5.6916e-05, 5.24925e-05, 0.000199727, 6.22963e-05, 0.000314217, 5.22224e-05, 5.22224e-05, 9.57186e-05
0.664128, 0, 0.00260795, 7.26753e-05, 1.41421, -0.00260795, 7.26753e-05, 7.26912e-05, 8.86788e-05, 8.54005e-05, 0.000274836, 0.00118634, 0.000115914, 0.000144112, 0.000513082, 7.3268e-05, 7.91814e-05, 7.305e-05, 0.000267623, 8.70773e-05, 0.000431174, 7.26753e-05, 7.26753e-05, 0.000132981
0.671973, 0, 0.00355592, 9.97912e-05, 1.41421, -0.00355592, 9.97912e-05, 9.98129e-05, 0.000121676, 0.000117193, 0.000376247, 0.00162273, 0.00015892, 0.000197482, 0.00070205, 0.000100507, 0.000108688, 0.000100304, 0.000356724, 0.000120183, 0.000588209, 9.97912e-05, 9.97912e-05, 0.000182273
0.679818, 0, 0.00479281, 0.000135216, 1.41421, -0.00479281, 0.000135216, 0.000135245, 0.000164741, 0.000158693, 0.000508186, 0.00218983, 0.000214987, 0.000267011, 0.000947731, 0.000136077, 0.000147217, 0.000135909, 0.00047284, 0.00016368, 0.000797163, 0.000135216, 0.000135216, 0.000246516
0.687663, 0, 0.00638559, 0.000180822, 1.41421, -0.00638559, 0.000180822, 0.000180861, 0.000220124, 0.000212073, 0.000677294, 0.00291578, 0.000287007, 0.000356259, 0.00126239, 0.000181856, 0.000196794, 0.000181746, 0.000623065, 0.000220087, 0.00107274, 0.000180822, 0.000180822, 0.000329018
0.695509, 0, 0.00841006, 0.000238688, 1.41421, -0.00841006, 0.000238688, 0.000238739, 0.000290312, 0.000279737, 0.000890827, 0.00383119, 0.000378165, 0.000469132, 0.00165937, 0.000239925, 0.000259664, 0.000239904, 0.00081597, 0.000292238, 0.0014331, 0.000238688, 0.000238688, 0.000433419
0.703354, 0, 0.0109504, 0.00031105, 1.41421, -0.0109504, 0.00031105, 0.000311116, 0.000377975, 0.000364266, 0.00115647, 0.00496827, 0.000491862, 0.000609792, 0.00215279, 0.000312525, 0.000338236, 0.000312631, 0.0010618, 0.000383295, 0.00190051, 0.00031105, 0.00031105, 0.000563614
0.711199, 0, 0.0140985, 0.000400245, 1.41421, -0.0140985, 0.000400245, 0.00040033, 0.000485884, 0.000468341, 0.00148205, 0.00635969, 0.000631611, 0.000782519, 0.00275696, 0.000401995, 0.000435022, 0.000402277, 0.00137268, 0.000496723, 0.00250222, 0.000400245, 0.000400245, 0.000723624
0.719044, 0, 0.0179524, 0.000508626, 1.41421, -0.0179524, 0.000508626, 0.000508733, 0.00061681, 0.000594649, 0.00187524, 0.008037, 0.000800897, 0.00099154, 0.00348578, 0.000510692, 0.000552541, 0.000511205, 0.00176283, 0.00063626, 0.00327149, 0.000508626, 0.000508626, 0.000917458
0.726889, 0, 0.0226154, 0.000638457, 1.41421, -0.0226154, 0.000638457, 0.000638591, 0.000773399, 0.000745757, 0.00234309, 0.0100289, 0.00100301, 0.00124082, 0.00435199, 0.000640882, 0.000693206, 0.000641695, 0.00224885, 0.000805908, 0.00424878, 0.000638457, 0.000638457, 0.00114892
0.734734, 0, 0.0281949, 0.000791805, 1.41421, -0.0281949, 0.000791805, 0.00079197, 0.000958032, 0.000923981, 0.00289163, 0.0123593, 0.00124086, 0.00153381, 0.00536628, 0.000794636, 0.000859203, 0.000795827, 0.00284998, 0.00100995, 0.00548328, 0.000791805, 0.000791805, 0.00142144
0.74258, 0, 0.0348015, 0.000970415, 1.41421, -0.0348015, 0.000970415, 0.000970615, 0.00117268, 0.00113124, 0.00352543, 0.0150454, 0.0015168, 0.00187327, 0.0065365, 0.000973698, 0.00105236, 0.000975363, 0.00358849, 0.00125305, 0.00703452, 0.000970415, 0.000970415, 0.00173782
0.750425, 0, 0.0425482, 0.00117559, 1.41421, -0.0425482, 0.00117559, 0.00117583, 0.00141874, 0.00136893, 0.00424708, 0.0180958, 0.00183239, 0.00226095, 0.00786682, 0.00117937, 0.00127399, 0.00118162, 0.00449021, 0.00154048, 0.00897418, 0.00117559, 0.00117559, 0.00210011
0.75827, 0, 0.051552, 0.00140808, 1.41421, -0.051552, 0.00140808, 0.00140837, 0.00169693, 0.00163776, 0.00505689, 0.0215086, 0.0021883, 0.00269745, 0.009357, 0.00141241, 0.00152483, 0.00141538, 0.00558527, 0.00187855, 0.011388, 0.00140808, 0.00140808, 0.00250943
0.766115, 0, 0.0619345, 0.001668, 1.41421, -0.0619345, 0.001668, 0.00166834, 0.00200718, 0.0019377, 0.00595257, 0.0252708, 0.00258411, 0.00318203, 0.0110019, 0.00167291, 0.00180487, 0.00167677, 0.00690902, 0.00227527, 0.0143771, 0.001668, 0.001668, 0.00296586
0.77396, 0, 0.0738253, 0.00195476, 1.41421, -0.0738253, 0.00195476, 0.00195516, 0.00234854, 0.00226788, 0.00692908, 0.0293572, 0.00301828, 0.00371252, 0.0127913, 0.0019603, 0.00211335, 0.00196525, 0.00850342, 0.00274153, 0.0180597, 0.00195476, 0.00195476, 0.00346844
0.781805, 0, 0.0873659, 0.00226705, 1.41421, -0.0873659, 0.00226705, 0.0022675, 0.00271919, 0.00262657, 0.0079786, 0.0337308, 0.00348809, 0.00428532, 0.0147096, 0.00227323, 0.00244868, 0.00227954, 0.0104188, 0.00329266, 0.0225708, 0.00226705, 0.00226705, 0.00401524
0.78965, 0, 0.102715, 0.00260285, 1.41421, -0.102715, 0.00260285, 0.00260336, 0.00311644, 0.00301124, 0.00909074, 0.0383433, 0.00398973, 0.00489545, 0.0167367, 0.0026097, 0.00280852, 0.00261769, 0.0127159, 0.00395084, 0.0280616, 0.00260285, 0.00260285, 0.00460351
0.797496, 0, 0.120053, 0.00295949, 1.41421, -0.120053, 0.00295949, 0.00296006, 0.00353684, 0.00341857, 0.0102528, 0.043137, 0.00451838, 0.00553671, 0.018848, 0.00296702, 0.0031898, 0.00297713, 0.0154691, 0.0047482, 0.0346961, 0.00295949, 0.00295949, 0.00522997
0.805341, 1, 0.139589, 0.00333375, 1.73205, 0.860411, 0.00333375, 0.00333439, 0.00397628, 0.00384466, 0.0114504, 0.0480467, 0.0050684, 0.0062019, 0.0210159, 0.00334197, 0.00358884, 0.00335475, 0.0187689, 0.00573098, 0.0426467, 0.00333375, 0.00333375, 0.00589121
0.813186, 1, 0.161568, 0.00372201, 1.73205, 0.838432, 0.00372201, 0.00372271, 0.00443018, 0.00428512, 0.0126678, 0.0530026, 0.0056336, 0.00688316, 0.0232104, 0.0037309, 0.00400153, 0.00374708, 0.0227255, 0.00696485, 0.0520861, 0.00372201, 0.00372201, 0.00658417
0.821031, 0, 0.18627, 0.00412039, 1.41421, -0.18627, 0.00412039, 0.00412116, 0.00489369, 0.00473528, 0.013889, 0.0579334, 0.00620744, 0.00757228, 0.0254012, 0.00412993, 0.00442346, 0.00415045, 0.0274725, 0.0085413, 0.0631771, 0.00412039, 0.00412039, 0.00730677
0.828876, 0, 0.214017, 0.00452491, 1.41421, -0.214017, 0.00452491, 0.00452574, 0.00536189, 0.00519044, 0.0150979, 0.0627692, 0.0067834, 0.00826104, 0.0275581, 0.00453507, 0.00485012, 0.00456114, 0.0331688, 0.0105851, 0.0760593, 0.00452491, 0.00452491, 0.00805858
0.836721, 0, 0.245173, 0.0049317, 1.41421, -0.245173, 0.0049317, 0.00493259, 0.00583002, 0.005646, 0.0162795, 0.0674446, 0.00735519, 0.00894164, 0.0296529, 0.00494242, 0.00527712, 0.00497558, 0.0400011, 0.0132626, 0.0908336, 0.0049317, 0.0049317, 0.00884159
0.844566, 0, 0.280137, 0.00533711, 1.41421, -0.280137, 0.00533711, 0.00533806, 0.00629365, 0.00609771, 0.0174204, 0.0719016, 0.00791706, 0.00960695, 0.0316606, 0.00534833, 0.00570035, 0.00539055, 0.0481831, 0.0167906, 0.107546, 0.00533711, 0.00533711, 0.00966115
0.852412, 0, 0.319337, 0.00573789, 1.41421, -0.319337, 0.00573789, 0.00573889, 0.00674888, 0.00654178, 0.0185091, 0.0760915, 0.00846398, 0.0102508, 0.0335598, 0.00574955, 0.00611611, 0.00580324, 0.0579529, 0.0214441, 0.12617, 0.00573789, 0.00573789, 0.0105268
0.860257, 1, 0.363222, 0.00613127, 1.73205, 0.636778, 0.00613127, 0.00613232, 0.00719244, 0.00697507, 0.0195363, 0.0799768, 0.00899183, 0.0108682, 0.0353341, 0.0061433, 0.00652129, 0.00621147, 0.0695668, 0.0275635, 0.146592, 0.00613127, 0.00613127, 0.0114536
0.868102, 0.918473, 0.412236, 0.00651504, 1.70835, 0.506237, 0.00651504, 0.00651614, 0.00762177, 0.00739506, 0.0204957, 0.0835313, 0.00949746, 0.0114553, 0.0369718, 0.00652735, 0.00691338, 0.00661365, 0.0832888, 0.0355585, 0.168598, 0.00651504, 0.00651504, 0.0124627
0.875947, 4.08153, 0.466808, 0.00688758, 2.46608, 3.61472, 0.00688757, 0.00688872, 0.00803508, 0.00780002, 0.0213832, 0.086741, 0.00997878, 0.0120098, 0.0384663, 0.00690009, 0.00729059, 0.00700896, 0.0993758, 0.0459069, 0.191865, 0.00688758, 0.00688758, 0.0135832
0.883792, 0, 0.527313, 0.00724784, 1.41421, -0.527313, 0.00724784, 0.00724902, 0.00843129, 0.00818887, 0.0221975, 0.0896026, 0.0104347, 0.0125306, 0.0398157, 0.00726047, 0.00765177, 0.0073971, 0.118058, 0.0591486, 0.215964, 0.00724784, 0.00724784, 0.0148528
0.891637, 1, 0.594051, 0.00759534, 1.73205, 0.405949, 0.00759533, 0.00759654, 0.00881002, 0.0085612, 0.0229396, 0.0921234, 0.010865, 0.0130175, 0.0410227, 0.00760801, 0.00799646, 0.00777852, 0.139517, 0.0758702, 0.240361, 0.00759534, 0.00759534, 0.0163192
0.899482, 1, 0.667204, 0.00793005, 1.73205, 0.332796, 0.00793004, 0.00793128, 0.00917147, 0.00891717, 0.023612, 0.0943188, 0.0112703, 0.0134715, 0.0420932, 0.00794268, 0.00832474, 0.00815421, 0.163857, 0.0966809, 0.264439, 0.00793005, 0.00793005, 0.0180412
0.907328, 2, 0.7468, 0.00825237, 2, 1.2532, 0.00825236, 0.00825362, 0.00951635, 0.00925743, 0.0242193, 0.0962109, 0.0116518, 0.0138946, 0.0430363, 0.0082649, 0.00863725, 0.00852565, 0.19108, 0.122179, 0.287517, 0.00825237, 0.00825237, 0.0200891
0.915173, 5, 0.83267, 0.00856298, 2.64575, 4.16733, 0.00856297, 0.00856426, 0.00984572, 0.00958296, 0.0247668, 0.0978267, 0.0120113, 0.0142889, 0.043863, 0.00857536, 0.00893498, 0.00889476, 0.221061, 0.152908, 0.308883, 0.00856298, 0.00856298, 0.0225452
0.923018, 2, 0.924411, 0.00886281, 2, 1.07559, 0.00886279, 0.0088641, 0.0101609, 0.009895, 0.0252608, 0.0991958, 0.0123509, 0.0146573, 0.0445857, 0.00887499, 0.00921927, 0.00926383, 0.253523, 0.189302, 0.327834, 0.00886281, 0.00886281, 0.0255032
0.930863, 1, 1.02135, 0.0091529, 1.73205, -0.021345, 0.00915287, 0.0091542, 0.0104634, 0.010195, 0.0257076, 0.100349, 0.0126727, 0.0150028, 0.0452172, 0.00916485, 0.00949166, 0.00963554, 0.288028, 0.231628, 0.34371, 0.0091529, 0.0091529, 0.0290664
0.938708, 2, 1.12249, 0.00943435, 2, 0.877506, 0.0094343, 0.00943566, 0.0107547, 0.0104843, 0.0261138, 0.101318, 0.0129791, 0.0153283, 0.0457702, 0.00944607, 0.00975379, 0.0100131, 0.323966, 0.279927, 0.35594, 0.00943435, 0.00943435, 0.0333453
0.946553, 1, 1.22656, 0.00970822, 1.73205, -0.226562, 0.00970816, 0.00970954, 0.0110363, 0.0107643, 0.0264854, 0.10213, 0.0132722, 0.0156367, 0.046257, 0.00971973, 0.0100074, 0.0104002, 0.360571, 0.333958, 0.364076, 0.00970822, 0.00970822, 0.0384529
0.954399, 0, 1.33193, 0.00997555, 1.41421, -1.33193, 0.00997547, 0.00997688, 0.0113097, 0.0110364, 0.0268283, 0.102814, 0.0135541, 0.0159308, 0.0466888, 0.00998689, 0.0102542, 0.010802, 0.396936, 0.393151, 0.367822, 0.00997555, 0.00997555, 0.0444991
0.962244, 2, 1.43669, 0.0102372, 2, 0.563314, 0.0102371, 0.0102386, 0.0115759, 0.0113017, 0.0271476, 0.103393, 0.0138266, 0.0162128, 0.0470756, 0.0102485, 0.0104958, 0.0112251, 0.432051, 0.456575, 0.367056, 0.0102372, 0.0102372, 0.0515833
0.970089, 2, 1.53865, 0.0104941, 2, 0.461351, 0.0104939, 0.0104954, 0.0118362, 0.0115613, 0.0274477, 0.103888, 0.0140914, 0.0164849, 0.0474261, 0.0105053, 0.0107339, 0.0116792, 0.464852, 0.522939, 0.361841, 0.0104941, 0.0104941, 0.0597852
0.977934, 3, 1.63545, 0.0107468, 2.23607, 1.36455, 0.0107465, 0.0107481, 0.0120914, 0.0118159, 0.0277323, 0.104316, 0.0143496, 0.0167489, 0.0477476, 0.0107581, 0.01097, 0.0121782, 0.494272, 0.590608, 0.352417, 0.0107468, 0.0107468, 0.0691553
0.985779, 0, 1.72463, 0.0109957, 1.41421, -1.72463, 0.0109954, 0.0109971, 0.0123422, 0.0120664, 0.0280046, 0.104694, 0.0146025, 0.0170061, 0.0480462, 0.0110074, 0.0112054, 0.0127432, 0.519306, 0.657656, 0.339192, 0.0109957, 0.0109957, 0.0797046
0.993624, 2, 1.80373, 0.0112414, 2, 0.196273, 0.011241, 0.0112428, 0.0125892, 0.0123131, 0.028267, 0.105032, 0.0148508, 0.0172577, 0.0483266, 0.0112537, 0.0114417, 0.0134051, 0.539072, 0.721948, 0.322712, 0.0112414, 0.0112414, 0.0913947
1.00147, 3, 1.87042, 0.011484, 2.23607, 1.12958, 0.0114835, 0.0114854, 0.0128328, 0.0125565, 0.0285215, 0.10534, 0.0150951, 0.0175045, 0.0485926, 0.0114971, 0.0116803, 0.0142097, 0.552866, 0.781251, 0.303632, 0.011484, 0.011484, 0.10413
1.00931, 1, 1.92266, 0.0117237, 1.73205, -0.922656, 0.011723, 0.0117251, 0.0130731, 0.0127967, 0.0287695, 0.105625, 0.0153358, 0.0177471, 0.0488466, 0.011738, 0.0119224, 0.0152234, 0.560209, 0.833354, 0.282672, 0.0117237, 0.0117237, 0.117751
1.01716, 2, 1.95879, 0.0119605, 2, 0.0412084, 0.0119596, 0.0119619, 0.0133104, 0.0130338, 0.029012, 0.105893, 0.0155732, 0.0179859, 0.0490904, 0.0119764, 0.0121697, 0.0165413, 0.560875, 0.876205, 0.260579, 0.0119605, 0.0119605, 0.132032
1.025, 4, 1.9777, 0.0121943, 2.44949, 2.0223, 0.0121931, 0.0121957, 0.0135445, 0.0132679, 0.0292496, 0.106148, 0.0158073, 0.0182211, 0.049325, 0.0122124, 0.0124235, 0.0182968, 0.554905, 0.908056, 0.238085, 0.0121943, 0.0121943, 0.146684
1.03285, 0, 1.97888, 0.0124249, 1.41421, -1.97888, 0.0124233, 0.0124263, 0.0137753, 0.0134987, 0.0294828, 0.106393, 0.0160381, 0.0184526, 0.0495507, 0.0124459, 0.0126856, 0.0206738, 0.542607, 0.927566, 0.215875, 0.0124249, 0.0124249, 0.161361
1.0407, 4, 1.96251, 0.0126521, 2.44949, 2.03749, 0.01265, 0.0126534, 0.0140026, 0.0137259, 0.0297117, 0.10663, 0.0162652, 0.0186804, 0.0497671, 0.0126768, 0.0129578, 0.02392, 0.524523, 0.933905, 0.194551, 0.0126521, 0.0126521, 0.175671
1.04854, 1, 1.92948, 0.0128754, 1.73205, -0.929482, 0.0128727, 0.0128768, 0.014226, 0.0139493, 0.0299361, 0.106859, 0.0164885, 0.0189041, 0.0499732, 0.012905, 0.013242, 0.0283625, 0.501397, 0.926811, 0.174616, 0.0128754, 0.0128754, 0.189191
1.05639, 3.86063, 1.8814, 0.0130945, 2.42087, 1.97923, 0.0130909, 0.0130958, 0.0144451, 0.0141684, 0.0301559, 0.107082, 0.0167075, 0.0191234, 0.0501678, 0.0131301, 0.0135403, 0.0344237, 0.474123, 0.906608, 0.15646, 0.0130945, 0.0130945, 0.201491
1.06423, 3.13937, 1.82053, 0.0133086, 2.26702, 1.31884, 0.013304, 0.0133099, 0.0146592, 0.0143825, 0.0303704, 0.107299, 0.0169215, 0.0193377, 0.0503488, 0.013352, 0.0138549, 0.0426353, 0.443684, 0.874181, 0.140353, 0.0133086, 0.0133086, 0.212155
1.07208, 2, 1.74969, 0.013517, 2, 0.250309, 0.0135111, 0.0135184, 0.0148677, 0.014591, 0.0305792, 0.107509, 0.0171299, 0.0195462, 0.0505139, 0.0135703, 0.014188, 0.0536511, 0.411098, 0.830913, 0.126451, 0.013517, 0.013517, 0.220803
1.07992, 2, 1.67219, 0.013719, 2, 0.327807, 0.0137114, 0.0137203, 0.0150697, 0.014793, 0.0307813, 0.107712, 0.0173318, 0.0197482, 0.0506605, 0.0137847, 0.0145419, 0.0682522, 0.37736, 0.778588, 0.114802, 0.013719, 0.013719, 0.227114
1.08777, 2, 1.59164, 0.0139133, 2, 0.408357, 0.0139037, 0.0139147, 0.015264, 0.0149874, 0.0309757, 0.107907, 0.0175261, 0.0199426, 0.0507855, 0.0139947, 0.0149189, 0.087347, 0.343388, 0.719266, 0.105365, 0.0139133, 0.0139133, 0.230848
1.09561, 1, 1.51182, 0.0140989, 1.73205, -0.511825, 0.0140868, 0.0141003, 0.0154496, 0.0151729, 0.0311614, 0.108092, 0.0177117, 0.0201282, 0.0508857, 0.0141999, 0.015321, 0.111954, 0.309995, 0.655154, 0.0980212, 0.0140989, 0.0140989, 0.231862
1.10346, 1, 1.43653, 0.0142743, 1.73205, -0.436526, 0.0142589, 0.0142756, 0.015625, 0.0153483, 0.0313367, 0.108268, 0.017887, 0.0203036, 0.0509579, 0.0143997, 0.0157501, 0.143179, 0.277856, 0.588469, 0.0925975, 0.0142743, 0.0142743, 0.230113
1.1113, 2, 1.36938, 0.0144377, 2, 0.630617, 0.0144184, 0.014439, 0.0157884, 0.0155117, 0.0315002, 0.108432, 0.0180504, 0.020467, 0.0509989, 0.0145936, 0.0162079, 0.182159, 0.247497, 0.521316, 0.0888803, 0.0144377, 0.0144377, 0.22567
1.11915, 2, 1.31371, 0.0145874, 2, 0.686285, 0.0145632, 0.0145887, 0.0159381, 0.0156614, 0.0316499, 0.108581, 0.0182, 0.0206167, 0.0510059, 0.014781, 0.0166954, 0.230012, 0.219291, 0.455582, 0.0866333, 0.0145874, 0.0145874, 0.218702
1.12699, 2, 1.27238, 0.0147211, 2, 0.727616, 0.014691, 0.0147225, 0.0160718, 0.0157951, 0.0317837, 0.108715, 0.0183338, 0.0207505, 0.0509767, 0.0149611, 0.0172134, 0.287739, 0.193472, 0.392863, 0.0856113, 0.0147211, 0.0147211, 0.209471
1.13484, 2, 1.24765, 0.0148367, 2, 0.752346, 0.0147994, 0.0148381, 0.0161874, 0.0159107, 0.0318993, 0.108831, 0.0184494, 0.020866, 0.0509103, 0.0151332, 0.0177621, 0.35614, 0.170143, 0.334411, 0.085572, 0.0148367, 0.0148367, 0.198315
1.14268, 1, 1.24108, 0.0149316, 1.73205, -0.241077, 0.0148854, 0.014933, 0.0162823, 0.0160057, 0.0319942, 0.108926, 0.0185443, 0.020961, 0.0508067, 0.0152965, 0.0183415, 0.435693, 0.149303, 0.281122, 0.0862837, 0.0149316, 0.0149316, 0.185628
1.15053, 2, 1.25339, 0.0150032, 2, 0.746608, 0.0149463, 0.0150046, 0.0163539, 0.0160773, 0.0320658, 0.108997, 0.0186159, 0.0210326, 0.050668, 0.0154502, 0.0189511, 0.526455, 0.130864, 0.233538, 0.0875318, 0.0150032, 0.0150032, 0.171832
1.15837, 1, 1.28446, 0.0150489, 1.73205, -0.284457, 0.0149789, 0.0150502, 0.0163996, 0.0161229, 0.0321114, 0.109043, 0.0186615, 0.0210782, 0.0504982, 0.0155933, 0.0195903, 0.627945, 0.114683, 0.191882, 0.089122, 0.0150489, 0.0150489, 0.157361
1.16622, 3, 1.33321, 0.0150659, 2.23607, 1.66679, 0.0149803, 0.0150672, 0.0164166, 0.0161399, 0.0321284, 0.10906, 0.0186785, 0.0210952, 0.0503044, 0.0157249, 0.020259, 0.739077, 0.100571, 0.156101, 0.0908819, 0.0150659, 0.0150659, 0.142633
1.17406, 4, 1.39769, 0.0150517, 2.44949, 2.60231, 0.0149474, 0.015053, 0.0164024, 0.0161257, 0.0321142, 0.109046, 0.0186643, 0.021081, 0.0500966, 0.0158439, 0.0209578, 0.858089, 0.0883232, 0.125922, 0.092661, 0.0150517, 0.0150517, 0.128033
1.18191, 2, 1.47504, 0.015004, 2, 0.524959, 0.0148773, 0.0150053, 0.0163547, 0.016078, 0.0320665, 0.108998, 0.0186166, 0.0210333, 0.0498889, 0.0159492, 0.021689, 0.982552, 0.0777261, 0.100913, 0.09433, 0.015004, 0.015004, 0.113896
1.18975, 1, 1.56166, 0.0149209, 1.73205, -0.561659, 0.0147674, 0.0149222, 0.0162716, 0.0159949, 0.0319834, 0.108915, 0.0185335, 0.0209502, 0.0496995, 0.0160398, 0.0224582, 1.1094, 0.0685729, 0.0805349, 0.0957794, 0.0149209, 0.0149209, 0.1005
1.1976, 1, 1.65332, 0.0148009, 1.73205, -0.65332, 0.0146157, 0.0148022, 0.0161516, 0.0158749, 0.0318634, 0.108795, 0.0184135, 0.0208302, 0.0495513, 0.0161146, 0.0232759, 1.23502, 0.0606692, 0.0641977, 0.0969182, 0.0148009, 0.0148009, 0.0880542
1.20544, 1.81481, 1.74538, 0.0146432, 1.95315, 0.0694368, 0.0144206, 0.0146446, 0.0159939, 0.0157173, 0.0317057, 0.108637, 0.0182559, 0.0206725, 0.0494723, 0.0161731, 0.0241605, 1.35543, 0.0538389, 0.0513, 0.0976726, 0.0146432, 0.0146432, 0.0767039
1.21329, 3.18519, 1.83301, 0.0144479, 2.2771, 1.35217, 0.014181, 0.0144493, 0.0157986, 0.015522, 0.0315104, 0.108442, 0.0180606, 0.0204772, 0.0494964, 0.0162149, 0.0251428, 1.46647, 0.0479258, 0.041262, 0.0979848, 0.0144479, 0.0144479, 0.0665304
1.22113, 4, 1.9115, 0.0142158, 2.44949, 2.0885, 0.0138969, 0.0142172, 0.0155665, 0.0152899, 0.0312783, 0.108209, 0.0178285, 0.0202451, 0.0496626, 0.0162404, 0.026271, 1.56399, 0.0427945, 0.0335505, 0.0978129, 0.0142158, 0.0142158, 0.0575594
1.22898, 5, 1.97648, 0.0139488, 2.64575, 3.02352, 0.0135688, 0.0139502, 0.0152995, 0.0150229, 0.0310112, 0.107942, 0.0175615, 0.0199781, 0.0500164, 0.0162514, 0.0276194, 1.64419, 0.0383291, 0.0276917, 0.0971304, 0.0139488, 0.0139488, 0.0497683
1.23682, 4, 2.02425, 0.0136499, 2.44949, 1.97575, 0.0131985, 0.0136512, 0.0150006, 0.0147239, 0.0307122, 0.107643, 0.0172625, 0.0196791, 0.0506085, 0.016251, 0.0292988, 1.70379, 0.0344319, 0.0232791, 0.0959263, 0.0136499, 0.0136499, 0.0430977
1.24467, 0, 2.05201, 0.013323, 1.41421, -2.05201, 0.0127884, 0.0133243, 0.0146736, 0.0143969, 0.0303851, 0.107315, 0.0169355, 0.019352, 0.0514954, 0.0162447, 0.0314706, 1.74028, 0.0310211, 0.0199739, 0.0942048, 0.013323, 0.013323, 0.0374613
1.25251, 3, 2.05803, 0.0129732, 2.23607, 0.941972, 0.012342, 0.0129745, 0.0143238, 0.0140472, 0.0300351, 0.106964, 0.0165857, 0.0190022, 0.0527386, 0.0162411, 0.034365, 1.7521, 0.0280291, 0.0175019, 0.0919857, 0.0129732, 0.0129732, 0.0327558
1.26036, 5, 2.04181, 0.0126068, 2.64575, 2.95819, 0.0118636, 0.0126081, 0.0139574, 0.0136807, 0.0296683, 0.106595, 0.0162192, 0.0186355, 0.0544036, 0.0162523, 0.0383038, 1.73876, 0.0253998, 0.0156466, 0.0893035, 0.0126068, 0.0126068, 0.0288698
1.2682, 3, 2.00414, 0.0122308, 2.23607, 0.995863, 0.0113581, 0.0122321, 0.0135814, 0.0133047, 0.0292917, 0.106216, 0.0158431, 0.0182593, 0.0565596, 0.0162952, 0.0437264, 1.70083, 0.0230874, 0.0142423, 0.086207, 0.0122308, 0.0122308, 0.0256918
1.27605, 6, 1.94706, 0.0118532, 2.82843, 4.05294, 0.0108313, 0.0118546, 0.0132037, 0.0129271, 0.0289133, 0.105834, 0.0154653, 0.0178812, 0.0592776, 0.0163921, 0.0512222, 1.63994, 0.0210545, 0.0131654, 0.082757, 0.0118532, 0.0118532, 0.0231149
1.28389, 0, 1.8738, 0.0114828, 1.41421, -1.8738, 0.0102892, 0.0114841, 0.0128331, 0.0125565, 0.0285415, 0.105457, 0.0150945, 0.0175101, 0.0626297, 0.0165715, 0.0615627, 1.55866, 0.0192705, 0.0123266, 0.0790249, 0.0114828, 0.0114828, 0.0210417
1.29174, 6, 1.78861, 0.0111285, 2.82843, 4.21139, 0.00973825, 0.0111299, 0.0124787, 0.0122022, 0.0281854, 0.105093, 0.0147399, 0.0171549, 0.0666872, 0.0168692, 0.0757375, 1.46028, 0.017711, 0.0116636, 0.0750899, 0.0111285, 0.0111285, 0.0193863
