   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_499.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.0873, 0, 0.035688, 0, 1.41421, -0.035688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0318073, 0, 0.00388064, 0, 0
20.0952, 0, 0.036841, 0, 1.41421, -0.036841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0329983, 0, 0.00384268, 0, 0
20.1031, 0, 0.037936, 0, 1.41421, -0.037936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0341287, 0, 0.00380736, 0, 0
20.111, 0, 0.0389648, 0, 1.41421, -0.0389648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0351901, 0, 0.00377473, 0, 0
20.1188, 0, 0.0399172, 0, 1.41421, -0.0399172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0361723, 0, 0.00374492, 0, 0
20.1267, 0, 0.0407844, 0, 1.41421, -0.0407844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0370663, 0, 0.00371801, 0, 0
20.1346, 0, 0.0415573, 0, 1.41421, -0.0415573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0378632, 0, 0.00369409, 0, 0
20.1424, 0, 0.0422257, 0, 1.41421, -0.0422257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0385525, 0, 0.00367327, 0, 0
20.1503, 0, 0.0427811, 0, 1.41421, -0.0427811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391255, 0, 0.00365564, 0, 0
20.1582, 0, 0.0432146, 0, 1.41421, -0.0432146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0395733, 0, 0.00364129, 0, 0
20.166, 0, 0.0435179, 0, 1.41421, -0.0435179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0398876, 0, 0.0036303, 0, 0
20.1739, 0, 0.0436839, 0, 1.41421, -0.0436839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0400612, 0, 0.00362276, 0, 0
20.1818, 0, 0.0437066, 0, 1.41421, -0.0437066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0400879, 0, 0.00361874, 0, 0
20.1896, 0, 0.0435812, 0, 1.41421, -0.0435812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0399629, 0, 0.00361829, 0, 0
20.1975, 0, 0.0433046, 0, 1.41421, -0.0433046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0396832, 0, 0.00362149, 0, 0
20.2054, 0, 0.0428757, 0, 1.41421, -0.0428757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0392473, 0, 0.00362836, 0, 0
20.2132, 0, 0.0422952, 0, 1.41421, -0.0422952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0386562, 0, 0.00363896, 0, 0
20.2211, 0, 0.0415662, 0, 1.41421, -0.0415662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0379129, 0, 0.0036533, 0, 0
20.229, 0, 0.0406932, 0, 1.41421, -0.0406932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0370218, 0, 0.00367139, 0, 0
20.2368, 0, 0.0396843, 0, 1.41421, -0.0396843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0359911, 0, 0.00369324, 0, 0
20.2447, 0, 0.0385486, 0, 1.41421, -0.0385486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0348297, 0, 0.00371882, 0, 0
20.2526, 0.980674, 0.0372966, 0, 1.72646, 0.943377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0335485, 0, 0.00374815, 0, 0
20.2605, 0.0193261, 0.0359428, 0, 1.42103, -0.0166167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0321616, 0, 0.00378115, 0, 0
20.2683, 0, 0.0345006, 0, 1.41421, -0.0345006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0306828, 0, 0.0038178, 0, 0
20.2762, 0, 0.0329862, 0, 1.41421, -0.0329862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0291282, 0, 0.00385806, 0, 0
20.2841, 0, 0.0314166, 0, 1.41421, -0.0314166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0275148, 0, 0.00390184, 0, 0
20.2919, 0, 0.0298076, 0, 1.41421, -0.0298076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0258585, 0, 0.00394911, 0, 0
20.2998, 0, 0.0281779, 0, 1.41421, -0.0281779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0241781, 0, 0.00399976, 0, 0
20.3077, 0, 0.0265432, 0, 1.41421, -0.0265432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0224895, 0, 0.00405374, 0, 0
20.3155, 0, 0.0249201, 0, 1.41421, -0.0249201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0208092, 0, 0.00411096, 0, 0
20.3234, 0, 0.0233243, 0, 1.41421, -0.0233243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.019153, 0, 0.00417132, 0, 0
20.3313, 0, 0.0217691, 0, 1.41421, -0.0217691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0175343, 0, 0.00423477, 0, 0
20.3391, 0, 0.0202674, 0, 1.41421, -0.0202674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0159662, 0, 0.00430121, 0, 0
20.347, 0, 0.0188302, 0, 1.41421, -0.0188302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0144597, 0, 0.00437055, 0, 0
20.3549, 0, 0.0174671, 0, 1.41421, -0.0174671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0130244, 0, 0.0044427, 0, 0
20.3627, 0, 0.0161846, 0, 1.41421, -0.0161846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011667, 0, 0.00451763, 0, 0
20.3706, 0, 0.0149889, 0, 1.41421, -0.0149889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103937, 0, 0.00459522, 0, 0
20.3785, 0.941774, 0.0138838, 0, 1.71516, 0.92789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00920844, 0, 0.00467541, 0, 0
20.3864, 0.058226, 0.0128708, 0, 1.43465, 0.0453551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00811265, 0, 0.00475819, 0, 0
20.3942, 0, 0.0119514, 0, 1.41421, -0.0119514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00710796, 0, 0.00484341, 0, 0
20.4021, 0, 0.0111241, 0, 1.41421, -0.0111241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00619298, 0, 0.00493108, 0, 0
20.41, 0, 0.0103864, 0, 1.41421, -0.0103864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00536524, 0, 0.00502119, 0, 0
20.4178, 0, 0.00973606, 0, 1.41421, -0.00973606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00462243, 0, 0.00511362, 0, 0
20.4257, 0, 0.00916838, 0, 1.41421, -0.00916838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00395996, 0, 0.00520841, 0, 0
20.4336, 0, 0.00867888, 0, 1.41421, -0.00867888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00337337, 0, 0.00530551, 0, 0
20.4414, 0, 0.00826249, 0, 1.41421, -0.00826249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00285761, 0, 0.00540488, 0, 0
20.4493, 0, 0.00791354, 0, 1.41421, -0.00791354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240698, 0, 0.00550657, 0, 0
20.4572, 0, 0.00762651, 0, 1.41421, -0.00762651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201597, 0, 0.00561054, 0, 0
20.465, 0, 0.00739577, 0, 1.41421, -0.00739577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167896, 0, 0.00571681, 0, 0
20.4729, 0, 0.00721581, 0, 1.41421, -0.00721581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139046, 0, 0.00582535, 0, 0
20.4808, 0, 0.00708123, 0, 1.41421, -0.00708123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114498, 0, 0.00593625, 0, 0
20.4886, 0, 0.00698701, 0, 1.41421, -0.00698701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00093752, 0, 0.00604949, 0, 0
20.4965, 0, 0.00692844, 0, 1.41421, -0.00692844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000763353, 0, 0.00616509, 0, 0
20.5044, 0, 0.00690113, 0, 1.41421, -0.00690113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000617971, 0, 0.00628316, 0, 0
20.5123, 0, 0.00690115, 0, 1.41421, -0.00690115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000497508, 0, 0.00640364, 0, 0
20.5201, 0, 0.00692491, 0, 1.41421, -0.00692491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00039827, 0, 0.00652664, 0, 0
20.528, 0, 0.00696926, 0, 1.41421, -0.00696926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000316995, 0, 0.00665227, 0, 0
20.5359, 0, 0.00703138, 0, 1.41421, -0.00703138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000250913, 0, 0.00678046, 0, 0
20.5437, 0, 0.0071089, 0, 1.41421, -0.0071089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000197467, 0, 0.00691143, 0, 0
20.5516, 0, 0.00719966, 0, 1.41421, -0.00719966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154551, 0, 0.0070451, 0, 0
20.5595, 0, 0.00730192, 0, 1.41421, -0.00730192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000120283, 0, 0.00718164, 0, 0
20.5673, 0, 0.00741425, 0, 1.41421, -0.00741425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.30773e-05, 0, 0.00732117, 0, 0
20.5752, 0, 0.00753529, 0, 1.41421, -0.00753529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.16313e-05, 0, 0.00746366, 0, 0
20.5831, 0, 0.00766411, 0, 1.41421, -0.00766411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48158e-05, 0, 0.0076093, 0, 0
20.5909, 0, 0.00779985, 0, 1.41421, -0.00779985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17144e-05, 0, 0.00775813, 0, 0
20.5988, 0, 0.00794179, 0, 1.41421, -0.00794179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15708e-05, 0, 0.00791022, 0, 0
20.6067, 0, 0.00808948, 0, 1.41421, -0.00808948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37606e-05, 0, 0.00806572, 0, 0
20.6145, 0, 0.00824245, 0, 1.41421, -0.00824245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77848e-05, 0, 0.00822466, 0, 0
20.6224, 0, 0.00840038, 0, 1.41421, -0.00840038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32399e-05, 0, 0.00838714, 0, 0
20.6303, 0, 0.00856296, 0, 1.41421, -0.00856296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80471e-06, 0, 0.00855315, 0, 0
20.6381, 0, 0.00873006, 0, 1.41421, -0.00873006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22251e-06, 0, 0.00872284, 0, 0
20.646, 0, 0.00890148, 0, 1.41421, -0.00890148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29365e-06, 0, 0.00889619, 0, 0
20.6539, 0, 0.00907701, 0, 1.41421, -0.00907701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86179e-06, 0, 0.00907315, 0, 0
20.6618, 0, 0.00925665, 0, 1.41421, -0.00925665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80454e-06, 0, 0.00925384, 0, 0
20.6696, 0, 0.00944006, 0, 1.41421, -0.00944006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02948e-06, 0, 0.00943803, 0, 0
20.6775, 0, 0.00962718, 0, 1.41421, -0.00962718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46437e-06, 0, 0.00962572, 0, 0
20.6854, 0, 0.00981792, 0, 1.41421, -0.00981792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05522e-06, 0, 0.00981687, 0, 0
20.6932, 0, 0.0100119, 0, 1.41421, -0.0100119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6133e-07, 0, 0.0100111, 0, 0
20.7011, 0, 0.0102089, 0, 1.41421, -0.0102089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51697e-07, 0, 0.0102084, 0, 0
20.709, 0, 0.0104087, 0, 1.41421, -0.0104087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03579e-07, 0, 0.0104083, 0, 0
20.7168, 0, 0.0106109, 0, 1.41421, -0.0106109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00144e-07, 0, 0.0106106, 0, 0
20.7247, 0, 0.0108151, 0, 1.41421, -0.0108151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28969e-07, 0, 0.0108149, 0, 0
20.7326, 0, 0.0110208, 0, 1.41421, -0.0110208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81067e-07, 0, 0.0110206, 0, 0
20.7404, 0, 0.0112275, 0, 1.41421, -0.0112275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49906e-07, 0, 0.0112273, 0, 0
20.7483, 0, 0.0114345, 0, 1.41421, -0.0114345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30793e-07, 0, 0.0114344, 0, 0
20.7562, 0, 0.0116413, 0, 1.41421, -0.0116413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2036e-07, 0, 0.0116412, 0, 0
20.764, 0, 0.0118471, 0, 1.41421, -0.0118471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16228e-07, 0, 0.011847, 0, 0
20.7719, 0, 0.0120511, 0, 1.41421, -0.0120511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16712e-07, 0, 0.0120509, 0, 0
20.7798, 0, 0.0122525, 0, 1.41421, -0.0122525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20626e-07, 0, 0.0122524, 0, 0
20.7877, 1, 0.0124504, 0, 1.73205, 0.98755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27131e-07, 0, 0.0124503, 0, 0
20.7955, 0, 0.012644, 0, 1.41421, -0.012644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35639e-07, 0, 0.0126438, 0, 0
20.8034, 0, 0.0128322, 0, 1.41421, -0.0128322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45721e-07, 0, 0.012832, 0, 0
20.8113, 0, 0.013014, 0, 1.41421, -0.013014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57037e-07, 0, 0.0130138, 0, 0
20.8191, 1, 0.0131886, 0, 1.73205, 0.986811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69026e-07, 0, 0.0131884, 0, 0
20.827, 0, 0.0133549, 0, 1.41421, -0.0133549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82238e-07, 0, 0.0133547, 0, 0
20.8349, 0, 0.0135119, 0, 1.41421, -0.0135119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96312e-07, 0, 0.0135117, 0, 0
20.8427, 0, 0.0136588, 0, 1.41421, -0.0136588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10892e-07, 0, 0.0136586, 0, 0
20.8506, 0, 0.0137947, 0, 1.41421, -0.0137947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25809e-07, 0, 0.0137944, 0, 0
20.8585, 0, 0.0139186, 0, 1.41421, -0.0139186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40934e-07, 0, 0.0139184, 0, 0
20.8663, 0, 0.0140299, 0, 1.41421, -0.0140299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56121e-07, 0, 0.0140297, 0, 0
20.8742, 0, 0.0141279, 0, 1.41421, -0.0141279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71217e-07, 0, 0.0141276, 0, 0
20.8821, 0, 0.0142119, 0, 1.41421, -0.0142119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86074e-07, 0, 0.0142116, 0, 0
20.8899, 0, 0.0142816, 0, 1.41421, -0.0142816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00528e-07, 0, 0.0142813, 0, 0
20.8978, 0, 0.0143364, 0, 1.41421, -0.0143364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14416e-07, 0, 0.0143361, 0, 0
20.9057, 0, 0.0143761, 0, 1.41421, -0.0143761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27571e-07, 0, 0.0143758, 0, 0
20.9136, 0, 0.0144007, 0, 1.41421, -0.0144007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39839e-07, 0, 0.0144003, 0, 0
20.9214, 0, 0.0144099, 0, 1.41421, -0.0144099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51064e-07, 0, 0.0144096, 0, 0
20.9293, 0, 0.0144041, 0, 1.41421, -0.0144041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61099e-07, 0, 0.0144037, 0, 0
20.9372, 0, 0.0143833, 0, 1.41421, -0.0143833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69818e-07, 0, 0.014383, 0, 0
20.945, 1, 0.014348, 0, 1.73205, 0.985652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77098e-07, 0, 0.0143476, 0, 0
20.9529, 0, 0.0142985, 0, 1.41421, -0.0142985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82843e-07, 0, 0.0142981, 0, 0
20.9608, 0, 0.0142354, 0, 1.41421, -0.0142354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86976e-07, 0, 0.0142351, 0, 0
20.9686, 0, 0.0141595, 0, 1.41421, -0.0141595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89437e-07, 0, 0.0141591, 0, 0
20.9765, 0, 0.0140713, 0, 1.41421, -0.0140713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90195e-07, 0, 0.0140709, 0, 0
20.9844, 0, 0.0139717, 0, 1.41421, -0.0139717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89238e-07, 0, 0.0139713, 0, 0
20.9922, 0, 0.0138617, 0, 1.41421, -0.0138617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86582e-07, 0, 0.0138613, 0, 0
21.0001, 0, 0.013742, 0, 1.41421, -0.013742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82265e-07, 0, 0.0137416, 0, 0
21.008, 0, 0.0136137, 0, 1.41421, -0.0136137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76348e-07, 0, 0.0136133, 0, 0
21.0158, 0, 0.0134776, 0, 1.41421, -0.0134776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68915e-07, 0, 0.0134773, 0, 0
21.0237, 0, 0.0133349, 0, 1.41421, -0.0133349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60071e-07, 0, 0.0133346, 0, 0
21.0316, 0, 0.0131864, 0, 1.41421, -0.0131864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49934e-07, 0, 0.0131861, 0, 0
21.0394, 0, 0.0130332, 0, 1.41421, -0.0130332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3864e-07, 0, 0.0130328, 0, 0
21.0473, 1, 0.012876, 0, 1.73205, 0.987124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26338e-07, 0, 0.0128757, 0, 0
21.0552, 0, 0.0127158, 0, 1.41421, -0.0127158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13185e-07, 0, 0.0127155, 0, 0
21.0631, 0, 0.0125535, 0, 1.41421, -0.0125535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99346e-07, 0, 0.0125532, 0, 0
21.0709, 0, 0.0123898, 0, 1.41421, -0.0123898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84981e-07, 0, 0.0123895, 0, 0
