   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_136.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.44813, 1.12773, 4.11826, 3.91655, 1.76854, -2.99053, 3.91674, 0, 3.91656, 3.91657, 3.91671, 3.91661, 3.9438, 3.91655, 3.91655, 3.91655, 3.91655, 3.91655, 3.91655, 3.91655, 3.91655, 3.91655, 3.91655, 3.91656, 4.09059, 3.91655, 3.91655
3.45599, 1.73978, 4.12883, 3.93325, 1.93385, -2.38906, 3.93336, 0, 3.93325, 3.93327, 3.9334, 3.93331, 3.96477, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 3.93325, 4.09696, 3.93325, 3.93325
3.46385, 2.2506, 4.14181, 3.951, 2.0617, -1.89121, 3.95107, 0, 3.95101, 3.95102, 3.95115, 3.95106, 3.98812, 3.951, 3.951, 3.951, 3.951, 3.951, 3.951, 3.951, 3.951, 3.951, 3.951, 3.951, 4.10439, 3.951, 3.951
3.47171, 4.11798, 4.15768, 3.96989, 2.47346, -0.0396967, 3.96993, 0, 3.96989, 3.9699, 3.97004, 3.96995, 4.01429, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 3.96989, 4.113, 3.96989, 3.96989
3.47956, 2.8723, 4.17699, 3.98996, 2.20733, -1.30469, 3.98998, 0, 3.98996, 3.98998, 3.99011, 3.99002, 4.04379, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 3.98996, 4.12291, 3.98996, 3.98996
3.48742, 3.99528, 4.20036, 4.01123, 2.44853, -0.205075, 4.01124, 0, 4.01123, 4.01124, 4.01138, 4.01129, 4.07715, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.01123, 4.13418, 4.01123, 4.01123
3.49528, 1.76382, 4.22844, 4.03366, 1.94006, -2.46462, 4.03367, 0, 4.03367, 4.03368, 4.03382, 4.03373, 4.11499, 4.03366, 4.03366, 4.03366, 4.03366, 4.03366, 4.03366, 4.03366, 4.03366, 4.03366, 4.03366, 4.03367, 4.14687, 4.03366, 4.03366
3.50314, 1.33959, 4.26197, 4.05722, 1.82745, -2.92238, 4.05723, 0, 4.05723, 4.05724, 4.05737, 4.05728, 4.15798, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.05722, 4.16097, 4.05722, 4.05722
3.511, 2.99294, 4.30174, 4.08183, 2.23449, -1.3088, 4.08183, 0, 4.08183, 4.08184, 4.08198, 4.08189, 4.20686, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.08183, 4.17646, 4.08183, 4.08183
3.51886, 2.77589, 4.34858, 4.10739, 2.18538, -1.57269, 4.10739, 0, 4.10739, 4.10741, 4.10754, 4.10745, 4.26243, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.10739, 4.19331, 4.10739, 4.10739
3.52671, 6.20952, 4.40336, 4.13382, 2.86523, 1.80616, 4.13382, 0, 4.13382, 4.13383, 4.13397, 4.13388, 4.32549, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.13382, 4.21145, 4.13382, 4.13382
3.53457, 4.78566, 4.4669, 4.161, 2.60493, 0.318762, 4.161, 0, 4.16101, 4.16102, 4.16116, 4.16106, 4.39685, 4.161, 4.161, 4.161, 4.161, 4.161, 4.161, 4.161, 4.161, 4.161, 4.161, 4.161, 4.23081, 4.161, 4.161
3.54243, 2.50345, 4.53993, 4.18885, 2.12213, -2.03648, 4.18885, 0, 4.18885, 4.18887, 4.189, 4.18891, 4.47721, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.18885, 4.25133, 4.18885, 4.18885
3.55029, 9.59053, 4.62304, 4.21726, 3.40449, 4.96749, 4.21726, 0, 4.21727, 4.21728, 4.21742, 4.21732, 4.56716, 4.21726, 4.21726, 4.21726, 4.21726, 4.21726, 4.21726, 4.21726, 4.21726, 4.21726, 4.21726, 4.21727, 4.27291, 4.21726, 4.21726
3.55815, 3.28414, 4.71658, 4.24616, 2.29873, -1.43244, 4.24616, 0, 4.24617, 4.24618, 4.24631, 4.24622, 4.66702, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.24616, 4.29548, 4.24616, 4.24616
3.56601, 5.51828, 4.82055, 4.27546, 2.74195, 0.697727, 4.27546, 0, 4.27546, 4.27548, 4.27561, 4.27552, 4.77681, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.27546, 4.31897, 4.27546, 4.27546
3.57386, 3.09157, 4.93456, 4.3051, 2.25645, -1.84299, 4.3051, 0, 4.3051, 4.30512, 4.30525, 4.30516, 4.89613, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.3051, 4.34329, 4.3051, 4.3051
3.58172, 2.35391, 5.05769, 4.33502, 2.0866, -2.70378, 4.33502, 0, 4.33502, 4.33504, 4.33517, 4.33508, 5.02409, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.33502, 4.36838, 4.33502, 4.33502
3.58958, 6.90136, 5.18851, 4.36518, 2.98352, 1.71285, 4.36518, 0, 4.36518, 4.36519, 4.36533, 4.36524, 5.15928, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.36518, 4.39418, 4.36518, 4.36518
3.59744, 5.8218, 5.32502, 4.39553, 2.79675, 0.496785, 4.39553, 0, 4.39554, 4.39555, 4.39569, 4.39559, 5.29969, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.39553, 4.42062, 4.39553, 4.39553
3.6053, 4.15885, 5.46466, 4.42606, 2.4817, -1.30581, 4.42606, 0, 4.42606, 4.42607, 4.42621, 4.42612, 5.44283, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.42606, 4.44766, 4.42606, 4.42606
3.61316, 7.91098, 5.6044, 4.45673, 3.14817, 2.30657, 4.45673, 0, 4.45673, 4.45674, 4.45688, 4.45679, 5.58566, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.45673, 4.47523, 4.45673, 4.45673
3.62101, 7.91568, 5.74086, 4.48753, 3.14892, 2.17481, 4.48753, 0, 4.48754, 4.48755, 4.48769, 4.48759, 5.72485, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.48753, 4.50331, 4.48753, 4.48753
3.62887, 6.06981, 5.87041, 4.51845, 2.84074, 0.199405, 4.51845, 0, 4.51845, 4.51847, 4.5186, 4.51851, 5.85678, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.51845, 4.53184, 4.51845, 4.51845
3.63673, 6.99276, 5.98943, 4.54948, 2.99879, 1.00334, 4.54948, 0, 4.54949, 4.5495, 4.54963, 4.54954, 5.97788, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.54948, 4.56079, 4.54948, 4.54948
3.64459, 5.1324, 6.09447, 4.58062, 2.67066, -0.962063, 4.58062, 0, 4.58062, 4.58063, 4.58077, 4.58068, 6.08473, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.58062, 4.59012, 4.58062, 4.58062
3.65245, 8.98806, 6.18248, 4.61185, 3.31482, 2.80558, 4.61185, 0, 4.61185, 4.61187, 4.612, 4.61191, 6.1743, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61185, 4.61979, 4.61185, 4.61185
3.66031, 9.05294, 6.25102, 4.64318, 3.3246, 2.80192, 4.64318, 0, 4.64319, 4.6432, 4.64333, 4.64324, 6.24417, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64318, 4.64979, 4.64318, 4.64318
3.66816, 14.7976, 6.2984, 4.67461, 4.09849, 8.49919, 4.67461, 0, 4.67461, 4.67463, 4.67476, 4.67467, 6.29269, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.67461, 4.68009, 4.67461, 4.67461
3.67602, 6.11337, 6.32382, 4.70614, 2.8484, -0.210447, 4.70614, 0, 4.70614, 4.70615, 4.70629, 4.7062, 6.31907, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.70614, 4.71065, 4.70614, 4.70614
3.68388, 7.81444, 6.32741, 4.73776, 3.1328, 1.48703, 4.73776, 0, 4.73777, 4.73778, 4.73792, 4.73782, 6.32347, 4.73776, 4.73776, 4.73776, 4.73776, 4.73776, 4.73776, 4.73776, 4.73776, 4.73776, 4.73776, 4.73777, 4.74147, 4.73776, 4.73776
3.69174, 6.27175, 6.31023, 4.76949, 2.87607, -0.0384774, 4.76949, 0, 4.76949, 4.76951, 4.76964, 4.76955, 6.30697, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.76949, 4.77251, 4.76949, 4.76949
3.6996, 8.6127, 6.27419, 4.80132, 3.25771, 2.33851, 4.80132, 0, 4.80132, 4.80133, 4.80147, 4.80138, 6.2715, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80132, 4.80377, 4.80132, 4.80132
3.70745, 4.30334, 6.22193, 4.83324, 2.51064, -1.91859, 4.83324, 0, 4.83325, 4.83326, 4.8334, 4.8333, 6.21971, 4.83324, 4.83324, 4.83324, 4.83324, 4.83324, 4.83324, 4.83324, 4.83324, 4.83324, 4.83324, 4.83325, 4.83523, 4.83324, 4.83324
3.71531, 11.8411, 6.15663, 4.86528, 3.72036, 5.68445, 4.86528, 0, 4.86528, 4.86529, 4.86543, 4.86534, 6.1548, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86528, 4.86687, 4.86528, 4.86528
3.72317, 5.90131, 6.08182, 4.89742, 2.81093, -0.180518, 4.89742, 0, 4.89742, 4.89743, 4.89757, 4.89748, 6.08031, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89742, 4.89869, 4.89742, 4.89742
3.73103, 4.04089, 6.00115, 4.92966, 2.45782, -1.96026, 4.92966, 0, 4.92967, 4.92968, 4.92982, 4.92972, 5.9999, 4.92966, 4.92966, 4.92966, 4.92966, 4.92966, 4.92966, 4.92966, 4.92966, 4.92966, 4.92966, 4.92967, 4.93068, 4.92966, 4.92966
3.73889, 2.03615, 5.91818, 4.96202, 2.00902, -3.88202, 4.96202, 0, 4.96203, 4.96204, 4.96218, 4.96208, 5.91713, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96283, 4.96202, 4.96202
3.74675, 5.95419, 5.83621, 4.99449, 2.82032, 0.117981, 4.99449, 0, 4.9945, 4.99451, 4.99464, 4.99455, 5.83533, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99449, 4.99513, 4.99449, 4.99449
3.7546, 3.99517, 5.75814, 5.02707, 2.4485, -1.76297, 5.02707, 0, 5.02708, 5.02709, 5.02723, 5.02713, 5.7574, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02707, 5.02757, 5.02707, 5.02707
3.76246, 7.99529, 5.68633, 5.05977, 3.16153, 2.30896, 5.05977, 0, 5.05977, 5.05978, 5.05992, 5.05983, 5.6857, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.05977, 5.06016, 5.05977, 5.05977
3.77032, 5.05762, 5.62261, 5.09258, 2.65662, -0.564988, 5.09258, 0, 5.09259, 5.0926, 5.09273, 5.09264, 5.62207, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09258, 5.09289, 5.09258, 5.09258
3.77818, 5.90381, 5.56819, 5.12551, 2.81137, 0.335629, 5.12551, 0, 5.12551, 5.12553, 5.12566, 5.12557, 5.56771, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12551, 5.12575, 5.12551, 5.12551
3.78604, 3.05052, 5.52374, 5.15856, 2.24734, -2.47322, 5.15856, 0, 5.15856, 5.15857, 5.15871, 5.15862, 5.52332, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15856, 5.15874, 5.15856, 5.15856
3.7939, 5.08869, 5.48945, 5.19172, 2.66246, -0.400764, 5.19172, 0, 5.19173, 5.19174, 5.19188, 5.19178, 5.48908, 5.19172, 5.19172, 5.19172, 5.19172, 5.19172, 5.19172, 5.19172, 5.19172, 5.19172, 5.19172, 5.19173, 5.19186, 5.19172, 5.19172
3.80175, 10.8319, 5.46509, 5.22501, 3.58217, 5.36686, 5.22501, 0, 5.22502, 5.22503, 5.22517, 5.22507, 5.46475, 5.22501, 5.22501, 5.22501, 5.22501, 5.22501, 5.22501, 5.22501, 5.22501, 5.22501, 5.22501, 5.22502, 5.22512, 5.22501, 5.22501
3.80961, 2.01921, 5.45009, 5.25842, 2.0048, -3.43088, 5.25842, 0, 5.25843, 5.25844, 5.25858, 5.25848, 5.44977, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25842, 5.25843, 5.25851, 5.25842, 5.25842
3.81747, 2.99758, 5.44367, 5.29196, 2.23553, -2.44609, 5.29196, 0, 5.29196, 5.29198, 5.29211, 5.29202, 5.44337, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29196, 5.29202, 5.29196, 5.29196
3.82533, 4.99761, 5.44491, 5.32562, 2.6453, -0.447292, 5.32562, 0, 5.32562, 5.32563, 5.32577, 5.32568, 5.44462, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32562, 5.32566, 5.32562, 5.32562
3.83319, 3.02147, 5.45281, 5.3594, 2.24086, -2.43134, 5.3594, 0, 5.3594, 5.35941, 5.35955, 5.35946, 5.45254, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.3594, 5.35943, 5.3594, 5.3594
3.84105, 7.96413, 5.46639, 5.3933, 3.1566, 2.49774, 5.3933, 0, 5.39331, 5.39332, 5.39346, 5.39336, 5.46612, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.3933, 5.39333, 5.3933, 5.3933
3.8489, 3.00716, 5.4847, 5.42733, 2.23767, -2.47754, 5.42733, 0, 5.42733, 5.42735, 5.42748, 5.42739, 5.48444, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42733, 5.42735, 5.42733, 5.42733
3.85676, 3.00226, 5.50688, 5.46148, 2.23657, -2.50462, 5.46148, 0, 5.46149, 5.4615, 5.46164, 5.46154, 5.50663, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.46148, 5.4615, 5.46148, 5.46148
3.86462, 1.99765, 5.53218, 5.49575, 1.99941, -3.53453, 5.49575, 0, 5.49576, 5.49577, 5.49591, 5.49581, 5.53193, 5.49575, 5.49575, 5.49575, 5.49575, 5.49575, 5.49575, 5.49575, 5.49575, 5.49575, 5.49575, 5.49576, 5.49576, 5.49575, 5.49575
3.87248, 5.99275, 5.55993, 5.53014, 2.82715, 0.432817, 5.53014, 0, 5.53015, 5.53016, 5.5303, 5.5302, 5.55969, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53014, 5.53015, 5.53014, 5.53014
3.88034, 1.99765, 5.5896, 5.56464, 1.99941, -3.59196, 5.56464, 0, 5.56465, 5.56466, 5.5648, 5.56471, 5.58936, 5.56464, 5.56464, 5.56464, 5.56464, 5.56464, 5.56464, 5.56464, 5.56464, 5.56464, 5.56464, 5.56465, 5.56465, 5.56464, 5.56464
3.88819, 1.99765, 5.62074, 5.59925, 1.99941, -3.6231, 5.59925, 0, 5.59926, 5.59927, 5.5994, 5.59931, 5.6205, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925, 5.59925
3.89605, 5.97565, 5.65299, 5.63396, 2.82412, 0.32266, 5.63396, 0, 5.63396, 5.63397, 5.63411, 5.63402, 5.65275, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396, 5.63396
3.90391, 7.00979, 5.68608, 5.66876, 3.00163, 1.32371, 5.66876, 0, 5.66876, 5.66877, 5.66891, 5.66882, 5.68584, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876, 5.66876
3.91177, 5.99517, 5.71978, 5.70363, 2.82757, 0.275392, 5.70363, 0, 5.70363, 5.70365, 5.70378, 5.70369, 5.71954, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363, 5.70363
3.91963, 6.98061, 5.75393, 5.73857, 2.99677, 1.22667, 5.73857, 0, 5.73858, 5.73859, 5.73873, 5.73864, 5.7537, 5.73857, 5.73857, 5.73857, 5.73857, 5.73857, 5.73857, 5.73857, 5.73857, 5.73857, 5.73857, 5.73858, 5.73858, 5.73857, 5.73857
3.92749, 6.02677, 5.78842, 5.77357, 2.83315, 0.238347, 5.77357, 0, 5.77357, 5.77358, 5.77372, 5.77363, 5.78818, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357, 5.77357
3.93534, 2.97813, 5.82314, 5.8086, 2.23117, -2.84501, 5.8086, 0, 5.8086, 5.80861, 5.80875, 5.80866, 5.82291, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086, 5.8086
3.9432, 5.95155, 5.85805, 5.84365, 2.81985, 0.0935016, 5.84365, 0, 5.84365, 5.84366, 5.8438, 5.84371, 5.85781, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365, 5.84365
3.95106, 7.03891, 5.89308, 5.87871, 3.00648, 1.14583, 5.87871, 0, 5.87871, 5.87872, 5.87886, 5.87877, 5.89284, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871, 5.87871
3.95892, 2.9685, 5.9282, 5.91375, 2.22901, -2.9597, 5.91375, 0, 5.91375, 5.91377, 5.9139, 5.91381, 5.92796, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375, 5.91375
3.96678, 5.96372, 5.9634, 5.94877, 2.82201, 0.000323296, 5.94877, 0, 5.94877, 5.94878, 5.94892, 5.94883, 5.96316, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877, 5.94877
3.97464, 6.02187, 5.99867, 5.98374, 2.83229, 0.0231957, 5.98374, 0, 5.98375, 5.98376, 5.98389, 5.9838, 5.99844, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374, 5.98374
3.98249, 3.95892, 6.03402, 6.01866, 2.44109, -2.07509, 6.01866, 0, 6.01867, 6.01868, 6.01882, 6.01872, 6.03378, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866, 6.01866
3.99035, 4.09907, 6.06945, 6.05352, 2.46963, -1.97038, 6.05352, 0, 6.05352, 6.05353, 6.05367, 6.05358, 6.06921, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352, 6.05352
3.99821, 8.76561, 6.105, 6.0883, 3.2811, 2.66061, 6.0883, 0, 6.0883, 6.08832, 6.08845, 6.08836, 6.10476, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883, 6.0883
4.00607, 5.1474, 6.14071, 6.12301, 2.67346, -0.993309, 6.12301, 0, 6.12301, 6.12303, 6.12316, 6.12307, 6.14047, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301, 6.12301
4.01393, 3.99285, 6.17662, 6.15764, 2.44803, -2.18378, 6.15764, 0, 6.15764, 6.15766, 6.15779, 6.1577, 6.17639, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764, 6.15764
4.02179, 6.03857, 6.21283, 6.1922, 2.83524, -0.174258, 6.1922, 0, 6.1922, 6.19221, 6.19235, 6.19226, 6.21259, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922, 6.1922
4.02964, 3.99529, 6.24939, 6.22668, 2.44853, -2.25411, 6.22668, 0, 6.22669, 6.2267, 6.22684, 6.22674, 6.24916, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22669, 6.22668, 6.22668, 6.22668
4.0375, 2.04585, 6.28643, 6.26111, 2.01143, -4.24058, 6.26111, 0, 6.26112, 6.26113, 6.26127, 6.26117, 6.28619, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111, 6.26111
4.04536, 3.94437, 6.32404, 6.29549, 2.43811, -2.37967, 6.29549, 0, 6.29549, 6.2955, 6.29564, 6.29555, 6.3238, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549, 6.29549
4.05322, 4.93977, 6.36235, 6.32982, 2.63434, -1.42258, 6.32982, 0, 6.32983, 6.32984, 6.32998, 6.32989, 6.36212, 6.32982, 6.32982, 6.32982, 6.32982, 6.32982, 6.32982, 6.32982, 6.32982, 6.32982, 6.32982, 6.32983, 6.32982, 6.32982, 6.32982
4.06108, 6.99275, 6.40149, 6.36414, 2.99879, 0.591259, 6.36414, 0, 6.36414, 6.36416, 6.36429, 6.3642, 6.40126, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414, 6.36414
4.06893, 12.8117, 6.44159, 6.39845, 3.8486, 6.37013, 6.39845, 0, 6.39845, 6.39846, 6.3986, 6.39851, 6.44135, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845, 6.39845
4.07679, 4.29931, 6.48276, 6.43276, 2.50984, -2.18345, 6.43276, 0, 6.43277, 6.43278, 6.43292, 6.43282, 6.48252, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276, 6.43276
4.08465, 5.86722, 6.5251, 6.4671, 2.80486, -0.657876, 6.4671, 0, 6.46711, 6.46712, 6.46725, 6.46716, 6.52486, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671, 6.4671
4.09251, 3.99294, 6.56868, 6.50148, 2.44805, -2.57575, 6.50148, 0, 6.50148, 6.50149, 6.50163, 6.50154, 6.56845, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148, 6.50148
4.10037, 3.13259, 6.61355, 6.53591, 2.26552, -3.48095, 6.53591, 0, 6.53591, 6.53592, 6.53606, 6.53597, 6.61331, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591, 6.53591
4.10823, 6.85272, 6.65967, 6.5704, 2.97535, 0.193056, 6.5704, 0, 6.57041, 6.57042, 6.57056, 6.57046, 6.65943, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704, 6.5704
4.11608, 5.06772, 6.70696, 6.60498, 2.65852, -1.63924, 6.60498, 0, 6.60498, 6.60499, 6.60513, 6.60504, 6.70673, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498, 6.60498
4.12394, 6.76328, 6.75529, 6.63964, 2.96028, 0.00798988, 6.63964, 0, 6.63965, 6.63966, 6.63979, 6.6397, 6.75506, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964, 6.63964
