   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_612.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.632411, 0, 0.00175328, 0.000225022, 1.41421, -0.00175328, 0.000225022, 0.000225921, 0.000304868, 0.000238887, 0.00040682, 0.000431729, 0.000232243, 0.000362738, 0.000258975, 0.000245164, 0.000822297, 0.000248025, 0.000225648, 0.000236935, 0.000227558, 0.000225024, 0.00040337, 0.000225022, 0.000225022, 0.000257431
0.640275, 0, 0.00259452, 0.000332902, 1.41421, -0.00259452, 0.000332902, 0.000334232, 0.000451072, 0.000353422, 0.000601959, 0.000638824, 0.000343588, 0.000554733, 0.000383151, 0.000362711, 0.00121686, 0.000366944, 0.000333827, 0.000348935, 0.000336764, 0.000332904, 0.000580156, 0.000332902, 0.000332902, 0.000380867
0.648139, 0, 0.00379181, 0.000485094, 1.41421, -0.00379181, 0.000485094, 0.000487034, 0.000657359, 0.000515008, 0.000877317, 0.000931057, 0.000500673, 0.000837063, 0.000558345, 0.00052855, 0.00177369, 0.000534719, 0.000486444, 0.000506617, 0.000490894, 0.000485098, 0.000828422, 0.000485094, 0.000485094, 0.00055502
0.656004, 0, 0.00547098, 0.000696307, 1.41421, -0.00547098, 0.000696307, 0.000699093, 0.000943684, 0.000739264, 0.00125955, 0.00133672, 0.000718679, 0.00124636, 0.000801497, 0.000758711, 0.00254677, 0.000767568, 0.000698246, 0.000725116, 0.000704892, 0.000696313, 0.00117271, 0.000696307, 0.000696307, 0.000796728
0.663868, 0, 0.00779165, 0.000984674, 1.41421, -0.00779165, 0.000984674, 0.000988615, 0.00133466, 0.00104545, 0.00178154, 0.00189072, 0.00101633, 0.00183131, 0.0011335, 0.00107296, 0.00360269, 0.00108549, 0.000987418, 0.00102313, 0.000997204, 0.000984682, 0.00164399, 0.000984674, 0.000984674, 0.00112676
0.671732, 0, 0.0109519, 0.00137198, 1.41421, -0.0109519, 0.00137198, 0.00137748, 0.00185987, 0.00145671, 0.00248284, 0.00263504, 0.00141611, 0.0026554, 0.00157944, 0.00149506, 0.00502155, 0.00151251, 0.00137581, 0.00142317, 0.00139002, 0.001372, 0.00228057, 0.00137198, 0.00137198, 0.00157007
0.679596, 0, 0.0151928, 0.00188378, 1.41421, -0.0151928, 0.00188378, 0.00189132, 0.00255401, 0.00200016, 0.0034098, 0.00361889, 0.00194439, 0.00379981, 0.00216877, 0.00205285, 0.00689735, 0.00207681, 0.00188904, 0.00195171, 0.00190944, 0.00188379, 0.00312909, 0.00188378, 0.00188378, 0.00215594
0.687461, 0, 0.0208008, 0.00254911, 1.41421, -0.0208008, 0.00254911, 0.00255933, 0.00345657, 0.00270669, 0.00461527, 0.00489836, 0.00263118, 0.00536613, 0.00293498, 0.00277803, 0.00933722, 0.00281044, 0.00255625, 0.00263899, 0.00258511, 0.00254913, 0.00424524, 0.00254911, 0.00254911, 0.00291767
0.695325, 0, 0.0281093, 0.00340009, 1.41421, -0.0281093, 0.00340009, 0.00341373, 0.00461121, 0.0036104, 0.00615764, 0.00653546, 0.00350962, 0.00747871, 0.00391507, 0.00370561, 0.0124597, 0.00374882, 0.00340963, 0.00351859, 0.00344993, 0.00340012, 0.00569452, 0.00340009, 0.00340009, 0.0038921
0.703189, 0, 0.0374972, 0.00447098, 1.41421, -0.0374972, 0.00447098, 0.00448892, 0.00606456, 0.0047477, 0.00809934, 0.00859647, 0.00461509, 0.0102862, 0.00514857, 0.00487298, 0.0163915, 0.00492975, 0.00448355, 0.00462663, 0.00453913, 0.00447101, 0.00755287, 0.00447098, 0.00447098, 0.00511856
0.711054, 0, 0.0493836, 0.00579688, 1.41421, -0.0493836, 0.00579688, 0.00582016, 0.00786445, 0.00615591, 0.0105044, 0.0111494, 0.00598386, 0.0139617, 0.00667601, 0.00631845, 0.021263, 0.00639198, 0.00581324, 0.0060005, 0.00588899, 0.00579693, 0.00990723, 0.00579688, 0.00579688, 0.00663744
0.718918, 0, 0.0642207, 0.00741214, 1.41421, -0.0642207, 0.00741214, 0.00744193, 0.0100577, 0.00787155, 0.0134358, 0.0142611, 0.0076514, 0.0187009, 0.00853703, 0.00807953, 0.0272021, 0.00817338, 0.00743315, 0.00767734, 0.00753524, 0.0074122, 0.0128563, 0.00741214, 0.00741214, 0.0084883
0.726782, 0, 0.0824814, 0.00934829, 1.41421, -0.0824814, 0.00934829, 0.00938589, 0.0126875, 0.00992814, 0.0169513, 0.017993, 0.00965028, 0.0247178, 0.0107681, 0.0101907, 0.034327, 0.0103087, 0.00937493, 0.00969208, 0.0095111, 0.00934836, 0.0165115, 0.00934829, 0.00934829, 0.0107076
0.734646, 0, 0.104644, 0.0116318, 1.41421, -0.104644, 0.0116318, 0.0116786, 0.0157902, 0.0123539, 0.0210998, 0.0223971, 0.0120079, 0.0322376, 0.0133998, 0.0126808, 0.0427379, 0.0128273, 0.0116652, 0.0120753, 0.0118451, 0.0116319, 0.0209982, 0.0116318, 0.0116318, 0.0133262
0.742511, 0, 0.131175, 0.0142818, 1.41421, -0.131175, 0.0142818, 0.0143394, 0.0193921, 0.0151692, 0.0259173, 0.0275115, 0.014744, 0.0414861, 0.0164545, 0.015571, 0.0525087, 0.01575, 0.0143232, 0.014851, 0.0145592, 0.0142819, 0.0264578, 0.0142818, 0.0142818, 0.0163667
0.750375, 0, 0.162504, 0.0173079, 1.41421, -0.162504, 0.0173079, 0.0173777, 0.0235069, 0.0183843, 0.0314221, 0.033356, 0.0178685, 0.052675, 0.0199433, 0.0188716, 0.0636786, 0.0190874, 0.0173586, 0.0180346, 0.0176662, 0.017308, 0.0330505, 0.0173079, 0.0173079, 0.0198411
0.758239, 0, 0.199011, 0.020708, 1.41421, -0.199011, 0.020708, 0.0207916, 0.0281324, 0.0219972, 0.0376123, 0.0399284, 0.0213794, 0.0659855, 0.0238643, 0.0225809, 0.076245, 0.0228371, 0.0207696, 0.0216311, 0.0211689, 0.0207082, 0.0409587, 0.020708, 0.020708, 0.0237485
0.766104, 0, 0.240994, 0.0244672, 1.41421, -0.240994, 0.0244672, 0.0245661, 0.033249, 0.0259921, 0.0444621, 0.0472017, 0.0252614, 0.0815479, 0.0282004, 0.0266825, 0.090158, 0.0269821, 0.0245415, 0.0256339, 0.025059, 0.0244674, 0.0503905, 0.0244672, 0.0244672, 0.0280737
0.773968, 0, 0.288658, 0.0285567, 1.41421, -0.288658, 0.0285567, 0.0286723, 0.0388184, 0.0303387, 0.0519212, 0.0551224, 0.0294848, 0.0994206, 0.0329188, 0.0311454, 0.105318, 0.0314906, 0.0286457, 0.0300245, 0.0293175, 0.028557, 0.0615837, 0.0285567, 0.0285567, 0.0327865
0.781832, 0, 0.342094, 0.0329345, 1.41421, -0.342094, 0.0329345, 0.0330679, 0.0447842, 0.0349922, 0.0599146, 0.0636113, 0.0340061, 0.11957, 0.0379712, 0.0359237, 0.121575, 0.0363151, 0.0330404, 0.0347729, 0.0339162, 0.0329347, 0.0748089, 0.0329345, 0.0329345, 0.037842
0.789697, 1, 0.401274, 0.0375454, 1.73205, 0.598726, 0.0375454, 0.0376977, 0.0510724, 0.0398943, 0.0683444, 0.0725643, 0.0387687, 0.141851, 0.0432945, 0.0409577, 0.138732, 0.0413941, 0.0376711, 0.0398391, 0.0388211, 0.0375457, 0.0903698, 0.0375454, 0.0375454, 0.043182
0.797561, 0, 0.466041, 0.0423239, 1.41421, -0.466041, 0.0423239, 0.0424959, 0.0575946, 0.0449756, 0.0770931, 0.0818569, 0.0437049, 0.165996, 0.0488135, 0.0461761, 0.156554, 0.0466541, 0.042473, 0.045176, 0.0439974, 0.0423243, 0.108601, 0.0423239, 0.0423239, 0.0487376
0.805425, 0, 0.536118, 0.0471964, 1.41421, -0.536118, 0.0471964, 0.0473884, 0.0642513, 0.0501579, 0.0860281, 0.0913486, 0.0487387, 0.191606, 0.0544433, 0.0514987, 0.174773, 0.0520122, 0.0473732, 0.0507327, 0.049416, 0.0471967, 0.129862, 0.0471964, 0.0471964, 0.0544326
0.813289, 0, 0.611111, 0.0520841, 1.41421, -0.611111, 0.0520841, 0.0522964, 0.0709364, 0.0553578, 0.0950081, 0.100889, 0.0537891, 0.218153, 0.0600937, 0.0568399, 0.193105, 0.0573797, 0.0522945, 0.0564585, 0.0550628, 0.0520846, 0.15452, 0.0520841, 0.0520841, 0.060188
0.821154, 0, 0.690533, 0.0569078, 1.41421, -0.690533, 0.0569078, 0.0571401, 0.0775422, 0.0604909, 0.103889, 0.110327, 0.0587739, 0.244997, 0.0656731, 0.062113, 0.21126, 0.0626666, 0.057159, 0.0623082, 0.0609493, 0.0569082, 0.182934, 0.0569078, 0.0569078, 0.0659266
0.829018, 0.932939, 0.77382, 0.0615903, 1.71258, 0.15912, 0.0615903, 0.0618422, 0.0839642, 0.0654754, 0.112533, 0.119512, 0.0636137, 0.271403, 0.0710928, 0.0672344, 0.228955, 0.0677852, 0.061892, 0.068246, 0.0671244, 0.0615908, 0.215421, 0.0615903, 0.0615903, 0.0715789
0.836882, 0.0670606, 0.860359, 0.0660609, 1.43773, -0.793299, 0.0660609, 0.0663316, 0.0901063, 0.0702363, 0.120809, 0.12831, 0.0682354, 0.296581, 0.0762712, 0.0721266, 0.245929, 0.0726542, 0.0664255, 0.0742506, 0.0736884, 0.0660614, 0.252228, 0.0660609, 0.0660609, 0.0770875
0.844747, 0, 0.949515, 0.0702581, 1.41421, -0.949515, 0.0702581, 0.0705467, 0.0958849, 0.0747082, 0.128607, 0.136601, 0.0725757, 0.319723, 0.0811374, 0.0767228, 0.261955, 0.0772027, 0.0707015, 0.0803177, 0.0808065, 0.0702587, 0.293483, 0.0702581, 0.0702581, 0.082413
0.852611, 0, 1.04065, 0.0741322, 1.41421, -1.04065, 0.0741322, 0.0744373, 0.101232, 0.0788379, 0.135834, 0.144288, 0.0765829, 0.340054, 0.0856335, 0.0809683, 0.276845, 0.0813719, 0.0746743, 0.0864625, 0.0887222, 0.0741328, 0.339156, 0.0741322, 0.0741322, 0.0875383
0.860475, 0, 1.13318, 0.0776464, 1.41421, -1.13318, 0.0776464, 0.0779667, 0.106096, 0.0825866, 0.142422, 0.151297, 0.0802192, 0.356876, 0.0897172, 0.0848231, 0.29046, 0.0851181, 0.0783124, 0.0927197, 0.0977692, 0.077647, 0.389015, 0.0776464, 0.0776464, 0.0924727
0.868339, 1, 1.22653, 0.0807779, 1.73205, -0.226527, 0.0807779, 0.081112, 0.110446, 0.0859298, 0.148329, 0.157585, 0.083461, 0.369619, 0.0933618, 0.0882622, 0.302709, 0.0884128, 0.0815988, 0.0991417, 0.108379, 0.0807786, 0.442591, 0.0807779, 0.0807779, 0.0972559
0.876204, 0, 1.32022, 0.0835177, 1.41421, -1.32022, 0.0835177, 0.0838639, 0.11427, 0.0888577, 0.153536, 0.163129, 0.0862988, 0.377874, 0.0965565, 0.0912752, 0.313553, 0.0912432, 0.0845309, 0.105795, 0.121085, 0.0835184, 0.499154, 0.0835177, 0.0835177, 0.101961
0.884068, 1.91607, 1.41384, 0.0858691, 1.97891, 0.502233, 0.0858691, 0.086226, 0.117569, 0.0913737, 0.158046, 0.167935, 0.0887359, 0.381427, 0.0993048, 0.0938658, 0.322997, 0.0936109, 0.0871198, 0.112751, 0.136515, 0.0858698, 0.557699, 0.0858691, 0.0858691, 0.106698
0.891932, 0.997577, 1.50706, 0.0878466, 1.73135, -0.50948, 0.0878466, 0.0882127, 0.120364, 0.0934931, 0.161884, 0.172028, 0.0907873, 0.380269, 0.101623, 0.0960494, 0.331086, 0.0955308, 0.0893889, 0.120085, 0.155377, 0.0878473, 0.616962, 0.0878466, 0.0878466, 0.111615
0.899797, 4.90884, 1.59962, 0.0894735, 2.62847, 3.30923, 0.0894735, 0.0898475, 0.122684, 0.0952405, 0.165089, 0.175449, 0.0924769, 0.374599, 0.103537, 0.0978512, 0.337899, 0.0970285, 0.0913694, 0.127858, 0.178434, 0.0894743, 0.675455, 0.0894735, 0.0894735, 0.116899
0.907661, 1.08634, 1.69133, 0.09078, 1.7568, -0.60499, 0.09078, 0.0911605, 0.12457, 0.0966475, 0.167714, 0.178255, 0.0938358, 0.364807, 0.105083, 0.0993038, 0.343537, 0.0981385, 0.0931016, 0.13611, 0.206462, 0.0907808, 0.731519, 0.09078, 0.09078, 0.122782
0.915525, 2.90403, 1.78205, 0.0918004, 2.2145, 1.12197, 0.0918004, 0.0921863, 0.126066, 0.0977507, 0.169819, 0.180509, 0.0948993, 0.351443, 0.106298, 0.100444, 0.348122, 0.0989018, 0.0946303, 0.144854, 0.240195, 0.0918012, 0.783406, 0.0918004, 0.0918004, 0.129533
0.92339, 1.09115, 1.87168, 0.0925716, 1.75817, -0.78053, 0.0925715, 0.0929618, 0.127224, 0.0985888, 0.17147, 0.18228, 0.0957054, 0.335186, 0.107226, 0.101313, 0.351781, 0.0993629, 0.0960036, 0.154059, 0.280263, 0.0925724, 0.829371, 0.0925716, 0.0925716, 0.137463
0.931254, 3.8992, 1.9601, 0.0931306, 2.42883, 1.9391, 0.0931306, 0.0935243, 0.128091, 0.0992014, 0.17273, 0.183636, 0.0962923, 0.316789, 0.107908, 0.10195, 0.354644, 0.0995691, 0.0972713, 0.163651, 0.327113, 0.0931314, 0.867776, 0.0931306, 0.0931306, 0.146915
0.939118, 2.99517, 2.04716, 0.0935137, 2.23499, 0.94801, 0.0935137, 0.0939101, 0.128716, 0.0996265, 0.173664, 0.184646, 0.0966972, 0.297039, 0.108387, 0.102394, 0.356837, 0.0995673, 0.0984844, 0.173504, 0.380931, 0.0935145, 0.897199, 0.0935137, 0.0935137, 0.158259
0.946982, 2.0984, 2.13261, 0.0937549, 2.02445, -0.0342097, 0.0937548, 0.0941534, 0.129144, 0.0999002, 0.174331, 0.185372, 0.0969553, 0.276705, 0.1087, 0.102682, 0.358478, 0.099404, 0.0996958, 0.183444, 0.441567, 0.0937557, 0.916526, 0.0937549, 0.0937549, 0.171878
0.954847, 1.99758, 2.21613, 0.0938853, 1.9994, -0.218551, 0.0938852, 0.0942854, 0.129417, 0.100055, 0.174787, 0.185871, 0.0970986, 0.256499, 0.108885, 0.102849, 0.359675, 0.0991238, 0.100962, 0.193252, 0.50847, 0.0938861, 0.92503, 0.0938853, 0.0938853, 0.188152
0.962711, 2.10564, 2.29723, 0.0939331, 2.02624, -0.191589, 0.0939329, 0.0943343, 0.129572, 0.100122, 0.175078, 0.186196, 0.0971561, 0.237044, 0.108972, 0.102923, 0.360522, 0.0987692, 0.102349, 0.202675, 0.580645, 0.0939339, 0.92243, 0.0939331, 0.0939331, 0.207432
0.970575, 0.889546, 2.37523, 0.093923, 1.69987, -1.48568, 0.0939227, 0.0943251, 0.129641, 0.100125, 0.175249, 0.186391, 0.0971532, 0.218851, 0.108989, 0.102933, 0.361102, 0.0983803, 0.103938, 0.211439, 0.656634, 0.0939238, 0.908909, 0.093923, 0.093923, 0.230015
0.97844, 5.88473, 2.44932, 0.0938768, 2.80798, 3.43541, 0.0938765, 0.0942797, 0.129653, 0.100089, 0.175334, 0.186494, 0.0971123, 0.202301, 0.108963, 0.102902, 0.361483, 0.0979953, 0.105838, 0.219266, 0.734541, 0.0938777, 0.885112, 0.0938768, 0.0938768, 0.256113
0.986304, 3.99517, 2.51852, 0.0938136, 2.4485, 1.47665, 0.0938131, 0.0942169, 0.129631, 0.100033, 0.175365, 0.186538, 0.0970527, 0.187649, 0.108912, 0.102849, 0.361722, 0.0976506, 0.108204, 0.225891, 0.812088, 0.0938144, 0.852099, 0.0938136, 0.0938136, 0.28582
0.994168, 1.23056, 2.58173, 0.0937497, 1.79738, -1.35118, 0.0937491, 0.0941534, 0.129596, 0.0999744, 0.175367, 0.18655, 0.0969915, 0.175025, 0.108857, 0.102792, 0.361867, 0.0973821, 0.111262, 0.231083, 0.886717, 0.0937506, 0.811281, 0.0937497, 0.0937497, 0.319078
1.00203, 0.879911, 2.63786, 0.0936997, 1.69703, -1.75795, 0.0936987, 0.0941035, 0.129566, 0.0999279, 0.175363, 0.186552, 0.0969433, 0.164448, 0.108812, 0.102747, 0.361955, 0.0972252, 0.115348, 0.23466, 0.955724, 0.0937005, 0.764329, 0.0936997, 0.0936997, 0.355649
1.0099, 3.87508, 2.68589, 0.0936759, 2.42386, 1.18919, 0.0936746, 0.0940799, 0.129557, 0.0999065, 0.175371, 0.186565, 0.0969208, 0.155843, 0.108791, 0.102727, 0.362013, 0.0972161, 0.120953, 0.2365, 1.01642, 0.0936767, 0.71307, 0.0936759, 0.0936759, 0.395095
1.01776, 1.12007, 2.72507, 0.0936891, 1.76637, -1.605, 0.0936875, 0.0940932, 0.129579, 0.0999213, 0.175406, 0.186602, 0.0969348, 0.14906, 0.108806, 0.102743, 0.362065, 0.0973926, 0.128795, 0.236558, 1.06631, 0.0936899, 0.659377, 0.0936891, 0.0936891, 0.436767
1.02563, 3.87029, 2.75508, 0.0937488, 2.42287, 1.11521, 0.0937466, 0.094153, 0.129645, 0.0999821, 0.17548, 0.186678, 0.0969951, 0.143897, 0.108866, 0.102804, 0.362125, 0.0977946, 0.139902, 0.23486, 1.10325, 0.0937496, 0.605075, 0.0937488, 0.0937488, 0.479805
1.03349, 1.99518, 2.77624, 0.0938626, 1.99879, -0.781061, 0.0938597, 0.0942668, 0.129763, 0.100097, 0.175603, 0.186803, 0.0971093, 0.140118, 0.10898, 0.102919, 0.362205, 0.0984646, 0.155723, 0.231506, 1.12562, 0.0938634, 0.551836, 0.0938626, 0.0938626, 0.523164
1.04135, 3.12733, 2.78973, 0.0940367, 2.26436, 0.3376, 0.0940329, 0.094441, 0.12994, 0.100271, 0.175783, 0.186984, 0.0972836, 0.137471, 0.109154, 0.103094, 0.362308, 0.0994483, 0.178252, 0.226664, 1.13242, 0.0940375, 0.501121, 0.0940367, 0.0940367, 0.565643
1.04922, 4.99757, 2.79785, 0.0942757, 2.64529, 2.19972, 0.0942707, 0.0946799, 0.13018, 0.10051, 0.176026, 0.187227, 0.0975227, 0.135707, 0.109392, 0.103333, 0.362434, 0.100795, 0.210181, 0.220551, 1.12339, 0.0942765, 0.454119, 0.0942757, 0.0942757, 0.605939
1.05708, 5.86065, 2.8042, 0.094582, 2.80369, 3.05645, 0.0945756, 0.0949863, 0.130488, 0.100817, 0.176335, 0.187536, 0.0978292, 0.134589, 0.109698, 0.10364, 0.36258, 0.102557, 0.255061, 0.213426, 1.09895, 0.0945828, 0.411724, 0.094582, 0.094582, 0.642712
1.06495, 5.85581, 2.81388, 0.0949562, 2.80282, 3.04193, 0.0949479, 0.0953605, 0.130863, 0.101191, 0.17671, 0.187912, 0.0982034, 0.133902, 0.110072, 0.104014, 0.362734, 0.104789, 0.317464, 0.205566, 1.06026, 0.094957, 0.374528, 0.0949562, 0.0949562, 0.674659
1.07281, 1.41811, 2.83363, 0.0953966, 1.84881, -1.41552, 0.0953859, 0.0958009, 0.131304, 0.101632, 0.177152, 0.188353, 0.0986439, 0.133462, 0.110512, 0.104455, 0.362884, 0.107547, 0.40312, 0.197251, 1.00904, 0.0953975, 0.342834, 0.0953966, 0.0953966, 0.700587
1.08068, 3.85579, 2.87188, 0.0958991, 2.41987, 0.983908, 0.0958853, 0.0963034, 0.131806, 0.102134, 0.177655, 0.188856, 0.0991464, 0.133117, 0.111015, 0.104957, 0.363011, 0.110891, 0.51903, 0.18875, 0.947519, 0.0958999, 0.316688, 0.0958991, 0.0958991, 0.719491
1.08854, 6.55773, 2.93876, 0.096457, 2.92536, 3.61897, 0.0964394, 0.0968613, 0.132364, 0.102692, 0.178213, 0.189415, 0.0997043, 0.132752, 0.111572, 0.105515, 0.363093, 0.114877, 0.673488, 0.180302, 0.878232, 0.0964578, 0.295913, 0.096457, 0.096457, 0.730617
1.0964, 3.28846, 3.04585, 0.0970612, 2.29966, 0.242605, 0.0970388, 0.0974655, 0.132969, 0.103296, 0.178817, 0.190019, 0.100309, 0.132282, 0.112176, 0.106119, 0.363105, 0.119562, 0.876007, 0.172113, 0.803857, 0.0970621, 0.280161, 0.0970612, 0.0970612, 0.733513
1.10427, 2.99515, 3.20597, 0.0977, 2.23498, -0.210819, 0.0976716, 0.0981043, 0.133607, 0.103935, 0.179456, 0.190658, 0.100947, 0.131656, 0.112815, 0.106758, 0.363019, 0.124998, 1.1371, 0.164346, 0.727051, 0.0977008, 0.268952, 0.0977, 0.0977, 0.728057
1.11213, 6.14902, 3.43257, 0.0983592, 2.85465, 2.71644, 0.0983234, 0.0987635, 0.134267, 0.104594, 0.180115, 0.191317, 0.101606, 0.130848, 0.113474, 0.107417, 0.362809, 0.131236, 1.46791, 0.157116, 0.650294, 0.09836, 0.261728, 0.0983592, 0.0983592, 0.714467
1.12, 2.15385, 3.73916, 0.0990223, 2.0381, -1.5853, 0.0989774, 0.0994266, 0.13493, 0.105258, 0.180779, 0.19198, 0.10227, 0.129854, 0.114137, 0.10808, 0.362449, 0.138318, 1.87957, 0.150498, 0.575774, 0.0990231, 0.257884, 0.0990223, 0.0990223, 0.693284
1.12786, 3.84133, 4.13833, 0.0996708, 2.41688, -0.296996, 0.0996147, 0.100075, 0.135578, 0.105906, 0.181427, 0.192629, 0.102918, 0.128687, 0.114786, 0.108729, 0.361917, 0.146278, 2.3825, 0.144521, 0.505286, 0.0996716, 0.256808, 0.0996708, 0.0996708, 0.665338
1.13573, 3.51437, 4.64077, 0.100285, 2.34827, -1.1264, 0.100215, 0.100689, 0.136192, 0.10652, 0.182041, 0.193243, 0.103532, 0.127371, 0.115399, 0.109343, 0.361198, 0.155147, 2.98539, 0.139184, 0.440198, 0.100285, 0.257904, 0.100285, 0.100285, 0.631688
1.14359, 4.15379, 5.25416, 0.100842, 2.48068, -1.10036, 0.100756, 0.101246, 0.13675, 0.107077, 0.182598, 0.1938, 0.10409, 0.125934, 0.115957, 0.1099, 0.360287, 0.164945, 3.69415, 0.134455, 0.381425, 0.100843, 0.260611, 0.100842, 0.100842, 0.593559
1.15145, 6.32461, 5.98188, 0.101321, 2.88524, 0.342734, 0.101214, 0.101725, 0.137229, 0.107556, 0.183077, 0.194279, 0.104568, 0.124406, 0.116436, 0.110379, 0.359191, 0.175689, 4.51073, 0.130281, 0.329465, 0.101322, 0.264415, 0.101321, 0.101321, 0.552265
1.15932, 3.49268, 6.82201, 0.101699, 2.34365, -3.32934, 0.101567, 0.102103, 0.137606, 0.107934, 0.183455, 0.194657, 0.104946, 0.122817, 0.116814, 0.110757, 0.357936, 0.187389, 5.43207, 0.126594, 0.284432, 0.1017, 0.268855, 0.101699, 0.101699, 0.50913
1.16718, 5.8196, 7.76632, 0.101953, 2.79636, -1.94672, 0.101792, 0.102357, 0.13786, 0.108188, 0.183709, 0.194911, 0.1052, 0.121187, 0.117068, 0.111011, 0.356568, 0.200061, 6.44909, 0.123319, 0.246132, 0.101954, 0.273527, 0.101953, 0.101953, 0.465427
1.17505, 8.81478, 8.79973, 0.102062, 3.28858, 0.015049, 0.101866, 0.102467, 0.13797, 0.108298, 0.183819, 0.19502, 0.10531, 0.119531, 0.117177, 0.11112, 0.355155, 0.213729, 7.54618, 0.120378, 0.214127, 0.102063, 0.278079, 0.102062, 0.102062, 0.422304
1.18291, 8.33662, 9.90005, 0.102007, 3.21506, -1.56343, 0.101769, 0.102412, 0.137915, 0.108243, 0.183764, 0.194965, 0.105255, 0.117858, 0.117122, 0.111065, 0.353797, 0.22844, 8.70085, 0.117696, 0.187818, 0.102008, 0.282212, 0.102007, 0.102007, 0.380752
1.19078, 15.211, 11.0385, 0.101771, 4.14861, 4.17246, 0.101482, 0.102175, 0.137678, 0.108006, 0.183527, 0.194729, 0.105019, 0.116167, 0.116886, 0.110829, 0.352624, 0.244285, 9.88425, 0.115202, 0.166502, 0.101772, 0.285674, 0.101771, 0.101771, 0.341563
1.19864, 13.2286, 12.1807, 0.101339, 3.90239, 1.04794, 0.100991, 0.101743, 0.137246, 0.107574, 0.183095, 0.194297, 0.104587, 0.114454, 0.116454, 0.110397, 0.3518, 0.261432, 11.0618, 0.112831, 0.149446, 0.10134, 0.288254, 0.101339, 0.101339, 0.305325
1.2065, 12.9832, 13.2879, 0.100701, 3.87081, -0.304719, 0.100283, 0.101106, 0.136609, 0.106937, 0.182458, 0.193659, 0.10395, 0.112709, 0.115816, 0.10976, 0.351531, 0.280171, 12.195, 0.11053, 0.135925, 0.100702, 0.289782, 0.100701, 0.100701, 0.272419
1.21437, 12.6128, 14.3195, 0.0998528, 3.82266, -1.70675, 0.0993509, 0.100257, 0.13576, 0.106088, 0.181609, 0.192811, 0.103102, 0.11092, 0.114968, 0.108911, 0.352059, 0.300987, 13.2431, 0.108255, 0.125263, 0.0998536, 0.290128, 0.0998528, 0.0998528, 0.243034
1.22223, 16.9783, 15.2355, 0.0987921, 4.3564, 1.74277, 0.0981928, 0.0991964, 0.134699, 0.105027, 0.180548, 0.19175, 0.102042, 0.109075, 0.113907, 0.10785, 0.353671, 0.324659, 14.1657, 0.105969, 0.116853, 0.0987929, 0.289198, 0.0987921, 0.0987921, 0.217193
1.2301, 15.2183, 15.999, 0.0975241, 4.14949, -0.780712, 0.0968107, 0.0979284, 0.133431, 0.103759, 0.17928, 0.190482, 0.100776, 0.107163, 0.112639, 0.106582, 0.356695, 0.352404, 14.9252, 0.10365, 0.110172, 0.097525, 0.286934, 0.0975241, 0.0975241, 0.194778
1.23796, 15.7382, 16.5793, 0.0960589, 4.21167, -0.841136, 0.0952122, 0.0964632, 0.131966, 0.102294, 0.177814, 0.189016, 0.0993128, 0.105179, 0.111174, 0.105117, 0.3615, 0.38608, 15.4893, 0.101283, 0.104786, 0.0960597, 0.28332, 0.0960589, 0.0960589, 0.175572
1.24583, 22.563, 16.9543, 0.0944119, 4.9561, 5.60869, 0.09341, 0.0948162, 0.130319, 0.100647, 0.176167, 0.187368, 0.0976696, 0.10312, 0.109526, 0.10347, 0.368496, 0.428441, 15.8335, 0.0988621, 0.100346, 0.0944127, 0.278373, 0.0944119, 0.0944119, 0.159284
1.25369, 16.5911, 17.1124, 0.092604, 4.31174, -0.521345, 0.0914219, 0.0930083, 0.12851, 0.098839, 0.174358, 0.185559, 0.0958673, 0.10099, 0.107718, 0.101662, 0.378126, 0.483501, 15.9426, 0.0963904, 0.0965794, 0.0926048, 0.272153, 0.092604, 0.092604, 0.145585
1.26155, 17.38, 17.0547, 0.0906605, 4.40228, 0.325365, 0.0892697, 0.0910648, 0.126566, 0.0968955, 0.172413, 0.183614, 0.0939322, 0.0987983, 0.105775, 0.099718, 0.390863, 0.556958, 15.8119, 0.0938781, 0.093285, 0.0906614, 0.264755, 0.0906605, 0.0906605, 0.134134
1.26942, 21.1772, 16.7951, 0.0886111, 4.81427, 4.38207, 0.086979, 0.0890154, 0.124516, 0.0948459, 0.170362, 0.181562, 0.091895, 0.0965605, 0.103725, 0.0976682, 0.407202, 0.65675, 15.4476, 0.0913416, 0.0903185, 0.088612, 0.25631, 0.0886111, 0.0886111, 0.124595
1.27728, 19.7938, 16.3611, 0.0864885, 4.66838, 3.43268, 0.0845784, 0.0868928, 0.122392, 0.0927231, 0.168236, 0.179436, 0.0897901, 0.0942966, 0.101601, 0.095545, 0.427652, 0.793665, 14.8662, 0.0888025, 0.0875831, 0.0864893, 0.24698, 0.0864885, 0.0864885, 0.116658
