   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_816.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.6255, 0, 0.00345027, 0, 1.41421, -0.00345027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00345027, 0, 0
21.6334, 0, 0.0033808, 0, 1.41421, -0.0033808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0033808, 0, 0
21.6413, 0, 0.00331284, 0, 1.41421, -0.00331284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00331284, 0, 0
21.6491, 0, 0.00324638, 0, 1.41421, -0.00324638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00324638, 0, 0
21.657, 0, 0.00318142, 0, 1.41421, -0.00318142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00318142, 0, 0
21.6648, 0, 0.00311787, 0, 1.41421, -0.00311787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00311787, 0, 0
21.6727, 0, 0.00305578, 0, 1.41421, -0.00305578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00305578, 0, 0
21.6805, 0, 0.0029951, 0, 1.41421, -0.0029951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029951, 0, 0
21.6884, 0, 0.0029358, 0, 1.41421, -0.0029358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029358, 0, 0
21.6962, 0, 0.00287791, 0, 1.41421, -0.00287791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287791, 0, 0
21.7041, 0, 0.00282136, 0, 1.41421, -0.00282136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00282136, 0, 0
21.712, 0, 0.00276615, 0, 1.41421, -0.00276615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00276615, 0, 0
21.7198, 0, 0.00271226, 0, 1.41421, -0.00271226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00271226, 0, 0
21.7277, 0, 0.00265967, 0, 1.41421, -0.00265967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00265967, 0, 0
21.7355, 0, 0.00260834, 0, 1.41421, -0.00260834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260834, 0, 0
21.7434, 0, 0.00255828, 0, 1.41421, -0.00255828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00255828, 0, 0
21.7512, 0, 0.00250942, 0, 1.41421, -0.00250942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250942, 0, 0
21.7591, 0, 0.00246179, 0, 1.41421, -0.00246179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00246179, 0, 0
21.7669, 0, 0.00241531, 0, 1.41421, -0.00241531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241531, 0, 0
21.7748, 0, 0.00236998, 0, 1.41421, -0.00236998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00236998, 0, 0
21.7826, 0, 0.00232576, 0, 1.41421, -0.00232576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232576, 0, 0
21.7905, 0, 0.00228263, 0, 1.41421, -0.00228263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228263, 0, 0
21.7984, 0, 0.00224053, 0, 1.41421, -0.00224053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224053, 0, 0
21.8062, 0, 0.00219948, 0, 1.41421, -0.00219948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219948, 0, 0
21.8141, 0, 0.00215941, 0, 1.41421, -0.00215941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00215941, 0, 0
21.8219, 0, 0.00212029, 0, 1.41421, -0.00212029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212029, 0, 0
21.8298, 0, 0.00208211, 0, 1.41421, -0.00208211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208211, 0, 0
21.8376, 0, 0.00204483, 0, 1.41421, -0.00204483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204483, 0, 0
21.8455, 0, 0.00200842, 0, 1.41421, -0.00200842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200842, 0, 0
21.8533, 0, 0.00197284, 0, 1.41421, -0.00197284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00197284, 0, 0
21.8612, 0, 0.00193809, 0, 1.41421, -0.00193809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193809, 0, 0
21.8691, 0, 0.00190409, 0, 1.41421, -0.00190409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00190409, 0, 0
21.8769, 0, 0.00187086, 0, 1.41421, -0.00187086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187086, 0, 0
21.8848, 0, 0.00183835, 0, 1.41421, -0.00183835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00183835, 0, 0
21.8926, 0, 0.00180652, 0, 1.41421, -0.00180652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00180652, 0, 0
21.9005, 0, 0.00177535, 0, 1.41421, -0.00177535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00177535, 0, 0
21.9083, 0, 0.00174481, 0, 1.41421, -0.00174481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00174481, 0, 0
21.9162, 0, 0.00171486, 0, 1.41421, -0.00171486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171486, 0, 0
21.924, 0, 0.00168549, 0, 1.41421, -0.00168549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168549, 0, 0
21.9319, 0, 0.00165663, 0, 1.41421, -0.00165663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165663, 0, 0
21.9398, 0, 0.00162827, 0, 1.41421, -0.00162827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162827, 0, 0
21.9476, 0, 0.00160037, 0, 1.41421, -0.00160037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160037, 0, 0
21.9555, 0, 0.00157289, 0, 1.41421, -0.00157289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00157289, 0, 0
21.9633, 0, 0.00154578, 0, 1.41421, -0.00154578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00154578, 0, 0
21.9712, 0, 0.00151902, 0, 1.41421, -0.00151902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151902, 0, 0
21.979, 0, 0.00149254, 0, 1.41421, -0.00149254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149254, 0, 0
21.9869, 0, 0.00146631, 0, 1.41421, -0.00146631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00146631, 0, 0
21.9947, 0, 0.00144027, 0, 1.41421, -0.00144027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144027, 0, 0
22.0026, 0, 0.00141438, 0, 1.41421, -0.00141438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141438, 0, 0
22.0104, 0, 0.00138861, 0, 1.41421, -0.00138861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138861, 0, 0
22.0183, 0, 0.00136288, 0, 1.41421, -0.00136288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136288, 0, 0
22.0262, 0, 0.00133715, 0, 1.41421, -0.00133715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133715, 0, 0
22.034, 0, 0.00131138, 0, 1.41421, -0.00131138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131138, 0, 0
22.0419, 0, 0.00128552, 0, 1.41421, -0.00128552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128552, 0, 0
22.0497, 0, 0.00125952, 0, 1.41421, -0.00125952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125952, 0, 0
22.0576, 0, 0.00123336, 0, 1.41421, -0.00123336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123336, 0, 0
22.0654, 0, 0.00120698, 0, 1.41421, -0.00120698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120698, 0, 0
22.0733, 0, 0.00118037, 0, 1.41421, -0.00118037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00118037, 0, 0
22.0811, 0, 0.00115351, 0, 1.41421, -0.00115351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00115351, 0, 0
22.089, 0, 0.00112639, 0, 1.41421, -0.00112639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112639, 0, 0
22.0969, 0, 0.00109898, 0, 1.41421, -0.00109898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109898, 0, 0
22.1047, 0, 0.00107132, 0, 1.41421, -0.00107132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107132, 0, 0
22.1126, 0, 0.0010434, 0, 1.41421, -0.0010434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010434, 0, 0
22.1204, 0, 0.00101524, 0, 1.41421, -0.00101524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101524, 0, 0
22.1283, 0, 0.000986885, 0, 1.41421, -0.000986885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000986885, 0, 0
22.1361, 0.394646, 0.000958381, 0, 1.54746, 0.393687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000958381, 0, 0
22.144, 0.605354, 0.000929755, 0, 1.61411, 0.604425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000929755, 0, 0
22.1518, 0, 0.000901087, 0, 1.41421, -0.000901087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000901087, 0, 0
22.1597, 0, 0.000872442, 0, 1.41421, -0.000872442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000872442, 0, 0
22.1676, 0, 0.000843869, 0, 1.41421, -0.000843869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000843869, 0, 0
22.1754, 0, 0.00081547, 0, 1.41421, -0.00081547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00081547, 0, 0
22.1833, 0, 0.000787301, 0, 1.41421, -0.000787301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000787301, 0, 0
22.1911, 0, 0.000759449, 0, 1.41421, -0.000759449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000759449, 0, 0
22.199, 0, 0.000731992, 0, 1.41421, -0.000731992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000731992, 0, 0
22.2068, 0, 0.000705015, 0, 1.41421, -0.000705015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000705015, 0, 0
22.2147, 0, 0.000678572, 0, 1.41421, -0.000678572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000678572, 0, 0
22.2225, 0, 0.00065276, 0, 1.41421, -0.00065276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00065276, 0, 0
22.2304, 0, 0.000627618, 0, 1.41421, -0.000627618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000627618, 0, 0
22.2383, 0, 0.000603231, 0, 1.41421, -0.000603231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000603231, 0, 0
22.2461, 0, 0.000579632, 0, 1.41421, -0.000579632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000579632, 0, 0
22.254, 0, 0.000556872, 0, 1.41421, -0.000556872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000556872, 0, 0
22.2618, 0, 0.000534988, 0, 1.41421, -0.000534988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000534988, 0, 0
22.2697, 0, 0.000514012, 0, 1.41421, -0.000514012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000514012, 0, 0
22.2775, 0, 0.00049395, 0, 1.41421, -0.00049395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00049395, 0, 0
22.2854, 0, 0.000474833, 0, 1.41421, -0.000474833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000474833, 0, 0
22.2932, 0, 0.000456649, 0, 1.41421, -0.000456649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000456649, 0, 0
22.3011, 0, 0.000439396, 0, 1.41421, -0.000439396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000439396, 0, 0
22.3089, 0, 0.000423075, 0, 1.41421, -0.000423075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000423075, 0, 0
22.3168, 0, 0.000407654, 0, 1.41421, -0.000407654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000407654, 0, 0
22.3247, 0, 0.000393115, 0, 1.41421, -0.000393115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000393115, 0, 0
22.3325, 0, 0.000379426, 0, 1.41421, -0.000379426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000379426, 0, 0
22.3404, 0, 0.000366558, 0, 1.41421, -0.000366558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000366558, 0, 0
22.3482, 0, 0.000354463, 0, 1.41421, -0.000354463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354463, 0, 0
22.3561, 0, 0.000343111, 0, 1.41421, -0.000343111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000343111, 0, 0
22.3639, 0, 0.000332449, 0, 1.41421, -0.000332449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000332449, 0, 0
22.3718, 0, 0.000322436, 0, 1.41421, -0.000322436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000322436, 0, 0
22.3796, 0, 0.000313023, 0, 1.41421, -0.000313023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000313023, 0, 0
22.3875, 0, 0.000304166, 0, 1.41421, -0.000304166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000304166, 0, 0
22.3954, 0, 0.000295809, 0, 1.41421, -0.000295809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000295809, 0, 0
22.4032, 0, 0.000287915, 0, 1.41421, -0.000287915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000287915, 0, 0
22.4111, 0, 0.000280431, 0, 1.41421, -0.000280431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000280431, 0, 0
22.4189, 0, 0.000273312, 0, 1.41421, -0.000273312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000273312, 0, 0
22.4268, 0, 0.000266516, 0, 1.41421, -0.000266516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000266516, 0, 0
22.4346, 0, 0.000260001, 0, 1.41421, -0.000260001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000260001, 0, 0
22.4425, 0, 0.000253723, 0, 1.41421, -0.000253723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000253723, 0, 0
22.4503, 0, 0.000247648, 0, 1.41421, -0.000247648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000247648, 0, 0
22.4582, 0, 0.00024174, 0, 1.41421, -0.00024174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00024174, 0, 0
22.4661, 0, 0.00023596, 0, 1.41421, -0.00023596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00023596, 0, 0
22.4739, 0, 0.000230283, 0, 1.41421, -0.000230283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000230283, 0, 0
22.4818, 0, 0.000224675, 0, 1.41421, -0.000224675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000224675, 0, 0
22.4896, 0, 0.000219114, 0, 1.41421, -0.000219114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000219114, 0, 0
22.4975, 0, 0.000213574, 0, 1.41421, -0.000213574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000213574, 0, 0
22.5053, 0, 0.000208033, 0, 1.41421, -0.000208033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000208033, 0, 0
22.5132, 0, 0.000202474, 0, 1.41421, -0.000202474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000202474, 0, 0
22.521, 0, 0.000196883, 0, 1.41421, -0.000196883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000196883, 0, 0
22.5289, 0, 0.000191244, 0, 1.41421, -0.000191244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000191244, 0, 0
22.5367, 0, 0.000185552, 0, 1.41421, -0.000185552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000185552, 0, 0
22.5446, 0, 0.000179798, 0, 1.41421, -0.000179798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000179798, 0, 0
22.5525, 0, 0.000173979, 0, 1.41421, -0.000173979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000173979, 0, 0
22.5603, 0, 0.000168097, 0, 1.41421, -0.000168097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000168097, 0, 0
22.5682, 0, 0.000162155, 0, 1.41421, -0.000162155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000162155, 0, 0
22.576, 0, 0.000156155, 0, 1.41421, -0.000156155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000156155, 0, 0
22.5839, 0, 0.000150112, 0, 1.41421, -0.000150112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000150112, 0, 0
22.5917, 0, 0.000144034, 0, 1.41421, -0.000144034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000144034, 0, 0
22.5996, 0, 0.000137936, 0, 1.41421, -0.000137936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000137936, 0, 0
22.6074, 0, 0.000131836, 0, 1.41421, -0.000131836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000131836, 0, 0
22.6153, 0, 0.000125751, 0, 1.41421, -0.000125751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000125751, 0, 0
22.6232, 0, 0.000119699, 0, 1.41421, -0.000119699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000119699, 0, 0
22.631, 0, 0.000113702, 0, 1.41421, -0.000113702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000113702, 0, 0
22.6389, 0, 0.000107783, 0, 1.41421, -0.000107783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000107783, 0, 0
22.6467, 0, 0.000101959, 0, 1.41421, -0.000101959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000101959, 0, 0
22.6546, 0, 9.62551e-05, 0, 1.41421, -9.62551e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.62551e-05, 0, 0
22.6624, 0, 9.06884e-05, 0, 1.41421, -9.06884e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06884e-05, 0, 0
22.6703, 0, 8.52793e-05, 0, 1.41421, -8.52793e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.52793e-05, 0, 0
22.6781, 0, 8.00453e-05, 0, 1.41421, -8.00453e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00453e-05, 0, 0
22.686, 0, 7.50036e-05, 0, 1.41421, -7.50036e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.50036e-05, 0, 0
22.6939, 0, 7.01643e-05, 0, 1.41421, -7.01643e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01643e-05, 0, 0
22.7017, 0, 6.55439e-05, 0, 1.41421, -6.55439e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55439e-05, 0, 0
22.7096, 0, 6.11482e-05, 0, 1.41421, -6.11482e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11482e-05, 0, 0
22.7174, 0, 5.69852e-05, 0, 1.41421, -5.69852e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69852e-05, 0, 0
