   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_395.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.679765, 0, 0.000317025, 1.02258e-05, 1.41421, -0.000317025, 1.02258e-05, 1.02298e-05, 1.13004e-05, 1.02338e-05, 1.10412e-05, 2.69416e-05, 0.00014358, 1.37647e-05, 3.55652e-05, 5.74717e-05, 1.04935e-05, 1.12239e-05, 1.03178e-05, 1.50554e-05, 1.12362e-05, 1.04714e-05, 6.06886e-05, 1.02258e-05, 1.02258e-05, 3.10228e-05
0.687692, 0, 0.000547883, 1.86696e-05, 1.41421, -0.000547883, 1.86696e-05, 1.86766e-05, 2.05639e-05, 1.86837e-05, 2.01071e-05, 4.81375e-05, 0.000253758, 2.49082e-05, 6.334e-05, 0.000101959, 1.90294e-05, 2.04291e-05, 1.88317e-05, 2.60708e-05, 2.05563e-05, 1.90498e-05, 9.71647e-05, 1.86696e-05, 1.86696e-05, 5.53322e-05
0.695618, 0, 0.00092336, 3.29854e-05, 1.41421, -0.00092336, 3.29854e-05, 3.29972e-05, 3.62172e-05, 3.30094e-05, 3.54378e-05, 8.32614e-05, 0.000434077, 4.36292e-05, 0.000109199, 0.000175087, 3.3467e-05, 3.59872e-05, 3.32619e-05, 4.42497e-05, 3.64002e-05, 3.3571e-05, 0.000155738, 3.29854e-05, 3.29854e-05, 9.55364e-05
0.703545, 0, 0.00151468, 5.64233e-05, 1.41421, -0.00151468, 5.64233e-05, 5.64428e-05, 6.17622e-05, 5.6463e-05, 6.04747e-05, 0.000139478, 0.000719012, 7.40065e-05, 0.000182325, 0.00029117, 5.70655e-05, 6.13822e-05, 5.68801e-05, 7.3454e-05, 6.24178e-05, 5.73213e-05, 0.000248046, 5.64233e-05, 5.64233e-05, 0.000159756
0.711472, 0, 0.00241589, 9.34883e-05, 1.41421, -0.00241589, 9.34883e-05, 9.35195e-05, 0.000102032, 9.35517e-05, 9.99716e-05, 0.000226399, 0.00115382, 0.000121626, 0.000294968, 0.000469151, 9.43403e-05, 0.000101424, 9.42192e-05, 0.000119069, 0.0001037, 9.48578e-05, 0.000390208, 9.34883e-05, 9.34883e-05, 0.000258849
0.719399, 0, 0.00374473, 0.000150121, 1.41421, -0.00374473, 0.000150121, 0.000150169, 0.000163372, 0.000150219, 0.000160177, 0.000356267, 0.00179471, 0.000193764, 0.000462619, 0.000732779, 0.000151245, 0.000162429, 0.000151255, 0.000188291, 0.000167011, 0.000152196, 0.000603563, 0.000150121, 0.000150121, 0.000406599
0.727326, 0, 0.00564034, 0.000233753, 1.41421, -0.00564034, 0.000233753, 0.000233826, 0.000253685, 0.000233901, 0.000248878, 0.000543819, 0.00270739, 0.000299396, 0.000703782, 0.00111013, 0.000235224, 0.000252266, 0.000235458, 0.000290318, 0.000260896, 0.00023687, 0.000915033, 0.000233753, 0.000233753, 0.000619523
0.735252, 0, 0.00825663, 0.000353154, 1.41421, -0.00825663, 0.000353154, 0.00035326, 0.000382243, 0.00035337, 0.000375228, 0.000805685, 0.00396335, 0.000448958, 0.00103915, 0.0016322, 0.00035506, 0.000380173, 0.000355643, 0.000436365, 0.000395568, 0.000357783, 0.00135688, 0.000353154, 0.000353154, 0.000916174
0.743179, 0, 0.011751, 0.000518014, 1.41421, -0.011751, 0.000518014, 0.000518165, 0.000559236, 0.00051832, 0.000549295, 0.00115928, 0.00563392, 0.000653775, 0.00149011, 0.00233052, 0.000520459, 0.000556301, 0.000521541, 0.000639443, 0.000582504, 0.000524793, 0.00196573, 0.000518014, 0.000518014, 0.00131586
0.751106, 0, 0.0162692, 0.000738241, 1.41421, -0.0162692, 0.000738241, 0.000738449, 0.000794998, 0.000738663, 0.000781311, 0.00162118, 0.00778217, 0.000925166, 0.0020767, 0.00323382, 0.000741338, 0.000790957, 0.000743098, 0.000913854, 0.000833731, 0.000748006, 0.00278083, 0.000738241, 0.000738241, 0.00183678
0.759033, 0, 0.0219271, 0.00102298, 1.41421, -0.0219271, 0.00102298, 0.00102326, 0.00109897, 0.00102354, 0.00108064, 0.00220508, 0.0104535, 0.00127324, 0.00281493, 0.00436411, 0.00102685, 0.00109355, 0.00102948, 0.00127439, 0.00116079, 0.00103677, 0.00384186, 0.00102298, 0.00102298, 0.00249374
0.76696, 0, 0.0287938, 0.00137945, 1.41421, -0.0287938, 0.00137945, 0.00137982, 0.00147846, 0.00138019, 0.00145458, 0.00291963, 0.0136666, 0.00170552, 0.0037142, 0.00573264, 0.00138421, 0.0014714, 0.00138793, 0.00173526, 0.00157348, 0.00139853, 0.0051869, 0.00137945, 0.00137945, 0.00329577
0.774886, 0, 0.0368791, 0.00181184, 1.41421, -0.0368791, 0.00181184, 0.0018123, 0.00193749, 0.00181278, 0.00190719, 0.0037665, 0.0174056, 0.00222565, 0.0047749, 0.00733653, 0.0018176, 0.00192853, 0.0018226, 0.00230894, 0.0020786, 0.00183759, 0.00685182, 0.00181184, 0.00181184, 0.00424399
0.782813, 0, 0.0461287, 0.00232027, 1.41421, -0.0461287, 0.00232027, 0.00232083, 0.00247575, 0.00232142, 0.00243825, 0.004739, 0.0216164, 0.00283231, 0.00598683, 0.00915665, 0.00232713, 0.00246464, 0.00233359, 0.00300491, 0.00267883, 0.00235417, 0.00887213, 0.00232027, 0.00232027, 0.00533012
0.79074, 0, 0.0564321, 0.00290023, 1.41421, -0.0564321, 0.00290023, 0.00290091, 0.00308802, 0.00290162, 0.00304273, 0.00582168, 0.0262069, 0.00351868, 0.00732886, 0.0111575, 0.00290826, 0.00307457, 0.00291634, 0.0038286, 0.00337192, 0.00294371, 0.0112892, 0.00290023, 0.00290023, 0.00653623
0.798667, 1, 0.0676447, 0.00354259, 1.73205, 0.932355, 0.00354259, 0.0035434, 0.00376425, 0.00354423, 0.0037108, 0.00699099, 0.0310532, 0.00427257, 0.00877003, 0.0132893, 0.00355184, 0.00374831, 0.00356164, 0.0047807, 0.00415063, 0.00359684, 0.0141618, 0.00354259, 0.00354259, 0.00783561
0.806594, 0, 0.0796224, 0.0042341, 1.41421, -0.0796224, 0.0042341, 0.00423504, 0.00449013, 0.004236, 0.00442839, 0.0082171, 0.0360096, 0.00507722, 0.0102719, 0.0154918, 0.00424459, 0.00447158, 0.00425618, 0.0058569, 0.00500328, 0.00429991, 0.0175833, 0.0042341, 0.0042341, 0.00919501
0.81452, 0, 0.0922669, 0.00495857, 1.41421, -0.0922669, 0.00495857, 0.00495963, 0.00524836, 0.00496073, 0.00517847, 0.00946658, 0.0409224, 0.00591276, 0.0117923, 0.0177001, 0.00497027, 0.00522712, 0.00498371, 0.00704847, 0.00591499, 0.00503617, 0.0217041, 0.00495857, 0.00495857, 0.0105779
0.822447, 0, 0.105576, 0.0056984, 1.41421, -0.105576, 0.0056984, 0.00569958, 0.00602027, 0.00570079, 0.00594265, 0.0107056, 0.0456445, 0.00675815, 0.0132888, 0.0198508, 0.00571124, 0.00599627, 0.00572659, 0.00834378, 0.00686976, 0.00578728, 0.0267557, 0.0056984, 0.0056984, 0.0119485
0.830374, 0, 0.119688, 0.00643621, 1.41421, -0.119688, 0.00643621, 0.00643749, 0.00678762, 0.00643882, 0.00670288, 0.011903, 0.050049, 0.0075931, 0.0147233, 0.0218877, 0.00645011, 0.00676073, 0.00646748, 0.00973104, 0.00785318, 0.00653511, 0.0330712, 0.00643621, 0.00643621, 0.0132753
0.838301, 0, 0.134915, 0.00715649, 1.41421, -0.134915, 0.00715649, 0.00715787, 0.00753425, 0.00715929, 0.00744315, 0.0130331, 0.0540391, 0.00839993, 0.0160649, 0.0237664, 0.00717134, 0.0075042, 0.00719096, 0.0112028, 0.00885616, 0.00726339, 0.0410968, 0.00715649, 0.00715649, 0.0145351
0.846228, 1, 0.151754, 0.0078468, 1.73205, 0.848246, 0.0078468, 0.00784826, 0.00824732, 0.00784977, 0.00815073, 0.0140775, 0.0575541, 0.00916488, 0.017292, 0.0254575, 0.00786245, 0.00821367, 0.00788482, 0.0127625, 0.00988006, 0.00795908, 0.0513837, 0.0078468, 0.0078468, 0.0157149
0.854154, 0, 0.17087, 0.0084985, 1.41421, -0.17087, 0.0084985, 0.00850004, 0.00891807, 0.00850162, 0.00881689, 0.0150256, 0.0605701, 0.00987892, 0.0183929, 0.0269468, 0.00851482, 0.0088801, 0.00854078, 0.0144328, 0.0109445, 0.00861312, 0.0645549, 0.0084985, 0.0084985, 0.016814
0.862081, 0, 0.193045, 0.00910699, 1.41421, -0.193045, 0.00910699, 0.00910858, 0.00954201, 0.00911022, 0.0094371, 0.0158745, 0.0630963, 0.0105378, 0.0193658, 0.0282347, 0.0091238, 0.00949863, 0.00915474, 0.016267, 0.0120993, 0.00922077, 0.0812421, 0.00910699, 0.00910699, 0.0178437
0.870008, 2, 0.219111, 0.00967132, 2, 1.78089, 0.00967132, 0.00967296, 0.0101185, 0.00967464, 0.0100107, 0.0166278, 0.0651683, 0.0111415, 0.0202166, 0.0293332, 0.00968847, 0.0100682, 0.00972652, 0.0183618, 0.0134435, 0.00978123, 0.101991, 0.00967132, 0.00967132, 0.0188272
0.877935, 0, 0.249857, 0.0101936, 1.41421, -0.249857, 0.0101936, 0.0101952, 0.01065, 0.010197, 0.0105399, 0.017294, 0.0668395, 0.0116935, 0.0209572, 0.0302625, 0.0102109, 0.0105909, 0.0102592, 0.020871, 0.0151538, 0.010297, 0.127145, 0.0101936, 0.0101936, 0.0197974
0.885862, 0, 0.28595, 0.010678, 1.41421, -0.28595, 0.010678, 0.0106797, 0.0111413, 0.0106814, 0.0110295, 0.0178849, 0.0681729, 0.0121995, 0.0216029, 0.0310477, 0.0106953, 0.0110709, 0.0107582, 0.0240178, 0.0175257, 0.0107728, 0.156722, 0.010678, 0.010678, 0.0207956
0.893788, 0, 0.327875, 0.01113, 1.41421, -0.327875, 0.01113, 0.0111317, 0.0115982, 0.0111335, 0.0114853, 0.0184131, 0.0692333, 0.0126667, 0.0221705, 0.0317153, 0.0111471, 0.0115138, 0.0112305, 0.0281022, 0.0210274, 0.0112149, 0.190301, 0.01113, 0.01113, 0.02187
0.901715, 0, 0.375916, 0.0115554, 1.41421, -0.375916, 0.0115554, 0.0115572, 0.012027, 0.011559, 0.0119133, 0.0188916, 0.0700815, 0.0131023, 0.0226763, 0.0322905, 0.0115723, 0.0119256, 0.0116839, 0.0335, 0.0263662, 0.0116298, 0.226952, 0.0115554, 0.0115554, 0.0230747
0.909642, 1, 0.430207, 0.01196, 1.73205, 0.569793, 0.01196, 0.0119617, 0.0124339, 0.0119635, 0.0123196, 0.0193318, 0.0707711, 0.0135133, 0.023135, 0.032796, 0.0119763, 0.0123123, 0.0121259, 0.0406471, 0.0345581, 0.0120238, 0.265226, 0.01196, 0.01196, 0.0244711
0.917569, 2.91125, 0.490814, 0.0123486, 2.21613, 2.42043, 0.0123486, 0.0123503, 0.012824, 0.0123521, 0.0127093, 0.0197438, 0.0713461, 0.0139057, 0.023559, 0.0332507, 0.0123643, 0.0126793, 0.0125639, 0.0500061, 0.0469876, 0.0124025, 0.303214, 0.0123486, 0.0123486, 0.0261325
0.925496, 0.0887533, 0.557869, 0.0127254, 1.44525, -0.469115, 0.0127254, 0.0127272, 0.0132018, 0.012729, 0.0130869, 0.0201355, 0.0718413, 0.0142846, 0.0239583, 0.0336695, 0.0127405, 0.0130314, 0.0130042, 0.0620114, 0.0654331, 0.0127702, 0.338699, 0.0127254, 0.0127254, 0.0281521
0.933422, 1, 0.631686, 0.0130938, 1.73205, 0.368314, 0.0130938, 0.0130955, 0.0135707, 0.0130973, 0.0134557, 0.020513, 0.0722826, 0.0146538, 0.0243406, 0.0340636, 0.013108, 0.0133726, 0.0134527, 0.0769957, 0.0920325, 0.0131306, 0.369364, 0.0130938, 0.0130938, 0.0306571
0.941349, 1, 0.71282, 0.013456, 1.73205, 0.28718, 0.013456, 0.0134578, 0.0139333, 0.0134596, 0.0138182, 0.0208807, 0.0726885, 0.0150163, 0.0247111, 0.0344414, 0.0134695, 0.0137062, 0.0139139, 0.0951041, 0.129155, 0.0134861, 0.393048, 0.013456, 0.013456, 0.0338278
0.949276, 2, 0.802024, 0.013814, 2, 1.19798, 0.013814, 0.0138158, 0.0142915, 0.0138175, 0.0141763, 0.0212419, 0.0730717, 0.015374, 0.0250739, 0.0348083, 0.0138266, 0.014035, 0.0143916, 0.116207, 0.179161, 0.0138384, 0.407996, 0.013814, 0.013814, 0.0379207
0.957203, 1, 0.900062, 0.0141688, 1.73205, 0.099938, 0.0141688, 0.0141706, 0.0146464, 0.0141724, 0.0145312, 0.0215984, 0.0734408, 0.0157284, 0.0254314, 0.0351681, 0.0141805, 0.014361, 0.0148888, 0.139836, 0.244044, 0.0141887, 0.413082, 0.0141688, 0.0141688, 0.0432938
0.96513, 1, 1.00739, 0.0145212, 1.73205, -0.00739431, 0.0145212, 0.0145229, 0.0149988, 0.0145247, 0.0148837, 0.0219518, 0.073801, 0.0160804, 0.0257853, 0.0355233, 0.0145321, 0.014686, 0.0154074, 0.165146, 0.324976, 0.0145374, 0.40795, 0.0145212, 0.0145212, 0.0504267
0.973056, 0, 1.12377, 0.0148716, 1.41421, -1.12377, 0.0148716, 0.0148734, 0.0153493, 0.0148752, 0.0152341, 0.0223028, 0.0741556, 0.0164304, 0.0261365, 0.0358752, 0.0148818, 0.0150111, 0.0159488, 0.190945, 0.421826, 0.0148849, 0.393054, 0.0148716, 0.0148716, 0.0599289
0.980983, 2, 1.24779, 0.0152203, 2, 0.752208, 0.0152202, 0.015222, 0.015698, 0.0152238, 0.0155828, 0.0226517, 0.0745064, 0.0167787, 0.0264856, 0.0362246, 0.0152299, 0.0153373, 0.0165136, 0.215772, 0.532731, 0.0152312, 0.369599, 0.0152203, 0.0152203, 0.0725287
0.98891, 2, 1.37663, 0.0155672, 2, 0.623368, 0.0155672, 0.015569, 0.016045, 0.0155708, 0.0159298, 0.0229988, 0.0748544, 0.0171254, 0.0268327, 0.036572, 0.0155764, 0.0156649, 0.0171022, 0.238041, 0.653833, 0.0155763, 0.339385, 0.0155672, 0.0155672, 0.0890309
0.996837, 1, 1.50589, 0.0159125, 1.73205, -0.505892, 0.0159124, 0.0159142, 0.0163902, 0.015916, 0.016275, 0.0233441, 0.0752002, 0.0174704, 0.0271781, 0.0369174, 0.0159213, 0.0159943, 0.017714, 0.256216, 0.779292, 0.0159201, 0.304585, 0.0159125, 0.0159125, 0.110243
1.00476, 2, 1.62979, 0.0162558, 2, 0.370207, 0.0162557, 0.0162576, 0.0167336, 0.0162594, 0.0166183, 0.0236875, 0.0755438, 0.0178136, 0.0275215, 0.0372608, 0.0162645, 0.0163253, 0.0183486, 0.269004, 0.901622, 0.0162622, 0.267501, 0.0162558, 0.0162558, 0.136863
1.01269, 2, 1.74165, 0.0165971, 2, 0.258353, 0.0165969, 0.0165989, 0.0170748, 0.0166007, 0.0169596, 0.0240288, 0.0758852, 0.0181548, 0.0278628, 0.0376021, 0.0166058, 0.016658, 0.0190055, 0.275524, 1.01237, 0.0166025, 0.230319, 0.0165971, 0.0165971, 0.169344
1.02062, 4, 1.83458, 0.016936, 2.44949, 2.16542, 0.0169358, 0.0169378, 0.0174137, 0.0169396, 0.0172985, 0.0243677, 0.0762242, 0.0184936, 0.0282017, 0.037941, 0.016945, 0.0169923, 0.0196849, 0.275414, 1.10309, 0.0169406, 0.194926, 0.016936, 0.016936, 0.207746
1.02854, 2, 1.90236, 0.0172723, 2, 0.0976363, 0.017272, 0.0172741, 0.01775, 0.0172759, 0.0176348, 0.024704, 0.0765605, 0.0188298, 0.028538, 0.0382772, 0.0172818, 0.0173283, 0.0203888, 0.268876, 1.16635, 0.0172761, 0.162771, 0.0172723, 0.0172723, 0.251599
1.03647, 2, 1.94025, 0.0176056, 2, 0.0597458, 0.0176051, 0.0176073, 0.0180833, 0.0176091, 0.0179681, 0.0250373, 0.0768938, 0.0191631, 0.0288713, 0.0386103, 0.0176159, 0.0176663, 0.0211229, 0.256625, 1.19683, 0.0176088, 0.134822, 0.0176056, 0.0176056, 0.299814
1.0444, 0, 1.9456, 0.0179355, 1.41421, -1.9456, 0.0179349, 0.0179373, 0.0184132, 0.0179391, 0.018298, 0.0253672, 0.0772237, 0.019493, 0.0292012, 0.0389399, 0.0179469, 0.0180071, 0.0219013, 0.239778, 1.19196, 0.0179382, 0.111571, 0.0179355, 0.0179355, 0.350647
1.05232, 0, 1.91815, 0.0182617, 1.41421, -1.91815, 0.0182608, 0.0182634, 0.0187394, 0.0182652, 0.0186242, 0.0256934, 0.0775498, 0.0198191, 0.0295274, 0.0392654, 0.0182746, 0.018352, 0.0227541, 0.219697, 1.15238, 0.018264, 0.0930968, 0.0182617, 0.0182617, 0.40177
1.06025, 3, 1.86007, 0.0185837, 2.23607, 1.13993, 0.0185825, 0.0185854, 0.0190614, 0.0185872, 0.0189462, 0.0260153, 0.0778718, 0.0201411, 0.0298493, 0.0395862, 0.0185987, 0.0187028, 0.0237418, 0.19781, 1.08175, 0.0185856, 0.0791632, 0.0185837, 0.0185837, 0.450414
1.06818, 5, 1.77555, 0.018901, 2.64575, 3.22445, 0.0188994, 0.0189027, 0.0193787, 0.0189045, 0.0192635, 0.0263327, 0.0781892, 0.0204584, 0.0301667, 0.0399013, 0.0189187, 0.019062, 0.0249799, 0.175449, 0.986223, 0.0189026, 0.0693193, 0.018901, 0.018901, 0.493618
1.0761, 3, 1.67025, 0.0192131, 2.23607, 1.32975, 0.0192109, 0.0192149, 0.0196908, 0.0192167, 0.0195756, 0.0266448, 0.0785013, 0.0207706, 0.0304788, 0.0402097, 0.0192344, 0.0194326, 0.0266786, 0.153738, 0.873549, 0.0192144, 0.062998, 0.0192131, 0.0192131, 0.528514
1.08403, 2, 1.55066, 0.0195194, 2, 0.449336, 0.0195165, 0.0195211, 0.0199971, 0.0195229, 0.0198819, 0.026951, 0.0788075, 0.0210768, 0.030785, 0.0405098, 0.0195452, 0.0198179, 0.0292046, 0.133515, 0.752075, 0.0195205, 0.0595943, 0.0195194, 0.0195194, 0.552649
1.09196, 4, 1.42353, 0.0198189, 2.44949, 2.57647, 0.019815, 0.0198206, 0.0202966, 0.0198224, 0.0201814, 0.0272506, 0.0791071, 0.0213763, 0.0310846, 0.0407994, 0.0198505, 0.0202216, 0.0331707, 0.115316, 0.629741, 0.0198198, 0.0585212, 0.0198189, 0.0198189, 0.564257
1.09989, 3, 1.29545, 0.0201106, 2.23607, 1.70455, 0.0201055, 0.0201124, 0.0205883, 0.0201142, 0.0204731, 0.0275423, 0.0793988, 0.0216681, 0.0313763, 0.0410756, 0.0201496, 0.0206476, 0.0395575, 0.0994007, 0.513276, 0.0201113, 0.0592438, 0.0201106, 0.0201106, 0.562481
1.10781, 4, 1.17265, 0.020393, 2.44949, 2.82735, 0.0203863, 0.0203948, 0.0208708, 0.0203966, 0.0207555, 0.0278247, 0.0796812, 0.0219505, 0.0316587, 0.0413345, 0.0204415, 0.0210992, 0.0498645, 0.0858036, 0.407709, 0.0203936, 0.0612948, 0.020393, 0.020393, 0.547464
1.11574, 5, 1.06106, 0.0206643, 2.64575, 3.93894, 0.0206555, 0.020666, 0.021142, 0.0206678, 0.0210268, 0.0280959, 0.0799524, 0.0222217, 0.0319299, 0.0415714, 0.0207247, 0.0215792, 0.0662812, 0.0743965, 0.316162, 0.0206647, 0.0642778, 0.0206643, 0.0206643, 0.520332
1.12367, 0, 0.966487, 0.0209219, 1.41421, -0.966487, 0.0209104, 0.0209236, 0.0213996, 0.0209254, 0.0212844, 0.0283535, 0.08021, 0.0224793, 0.0321875, 0.0417803, 0.0209976, 0.0220896, 0.0918484, 0.0649543, 0.239964, 0.0209222, 0.0678635, 0.0209219, 0.0209219, 0.483053
1.13159, 3, 0.894791, 0.0211627, 2.23607, 2.10521, 0.021148, 0.0211645, 0.0216404, 0.0211663, 0.0215252, 0.0285944, 0.0804509, 0.0227202, 0.0324284, 0.0419542, 0.0212582, 0.022631, 0.130569, 0.0572072, 0.178941, 0.021163, 0.0717829, 0.0211627, 0.0211627, 0.438198
1.13952, 2, 0.852094, 0.021383, 2, 1.14791, 0.021364, 0.0213848, 0.0218607, 0.0213866, 0.0217455, 0.0288147, 0.0806712, 0.0229405, 0.0326487, 0.0420854, 0.0215044, 0.0232025, 0.187402, 0.0508811, 0.131837, 0.0213833, 0.07582, 0.021383, 0.021383, 0.388655
1.14745, 1, 0.844706, 0.0215781, 1.73205, 0.155294, 0.0215538, 0.0215799, 0.0220558, 0.0215817, 0.0219406, 0.0290098, 0.0808663, 0.0231356, 0.0328438, 0.0421657, 0.0217335, 0.0238015, 0.26808, 0.0457213, 0.0967385, 0.0215783, 0.0798054, 0.0215781, 0.0215781, 0.337319
1.15537, 0, 0.878824, 0.0217425, 1.41421, -0.878824, 0.0217117, 0.0217443, 0.0222203, 0.0217461, 0.0221051, 0.0291742, 0.0810307, 0.0233, 0.0330082, 0.0421866, 0.0219432, 0.0244239, 0.378673, 0.0415051, 0.0714637, 0.0217427, 0.0836097, 0.0217425, 0.0217425, 0.286827
1.1633, 0, 0.959899, 0.02187, 1.41421, -0.959899, 0.0218309, 0.0218718, 0.0223477, 0.0218736, 0.0222325, 0.0293017, 0.0811582, 0.0234275, 0.0331357, 0.0421405, 0.0221311, 0.0250635, 0.52488, 0.0380453, 0.0538516, 0.0218701, 0.0871373, 0.02187, 0.02187, 0.239352
1.17123, 1, 1.09173, 0.0219535, 1.73205, -0.0917287, 0.0219043, 0.0219553, 0.0224313, 0.0219571, 0.0223161, 0.0293852, 0.0812417, 0.023511, 0.0332192, 0.0420209, 0.0222952, 0.0257128, 0.711047, 0.0351876, 0.041958, 0.0219536, 0.0903188, 0.0219535, 0.0219535, 0.196475
1.17915, 0, 1.27536, 0.0219855, 1.41421, -1.27536, 0.0219238, 0.0219872, 0.0224632, 0.021989, 0.022348, 0.0294171, 0.0812737, 0.0235429, 0.0332511, 0.041823, 0.022434, 0.0263632, 0.939028, 0.032806, 0.0341552, 0.0219855, 0.0931021, 0.0219855, 0.0219855, 0.159158
1.18708, 2, 1.50798, 0.0219579, 2, 0.492022, 0.0218809, 0.0219596, 0.0224356, 0.0219614, 0.0223204, 0.0293896, 0.0812461, 0.0235153, 0.0332236, 0.0415449, 0.0225462, 0.027005, 1.20702, 0.0307974, 0.0291595, 0.0219579, 0.0954446, 0.0219579, 0.0219579, 0.127782
1.19501, 0, 1.78207, 0.0218629, 1.41421, -1.78207, 0.0217674, 0.0218646, 0.0223406, 0.0218664, 0.0222254, 0.0292946, 0.0811511, 0.0234203, 0.0331286, 0.0411876, 0.022631, 0.0276282, 1.50865, 0.0290768, 0.026009, 0.0218629, 0.0973044, 0.0218629, 0.0218629, 0.102238
1.20293, 3, 2.08502, 0.0216931, 2.23607, 0.914984, 0.0215751, 0.0216948, 0.0221708, 0.0216966, 0.0220556, 0.0291247, 0.0809812, 0.0232505, 0.0329587, 0.040756, 0.0226874, 0.0282233, 1.83252, 0.0275741, 0.0240156, 0.0216931, 0.0986348, 0.0216931, 0.0216931, 0.0820631
1.21086, 2.64411, 2.39948, 0.021442, 2.15502, 0.244632, 0.0212969, 0.0214437, 0.0219197, 0.0214455, 0.0218045, 0.0288736, 0.0807302, 0.0229994, 0.0327076, 0.0402597, 0.022714, 0.0287816, 2.16255, 0.0262311, 0.022708, 0.021442, 0.099382, 0.021442, 0.021442, 0.0665638
1.21879, 5.35589, 2.70448, 0.0211048, 2.71217, 2.6514, 0.0209273, 0.0211066, 0.0215825, 0.0211084, 0.0214673, 0.0285365, 0.080393, 0.0226623, 0.0323705, 0.0397131, 0.0227079, 0.0292961, 2.4789, 0.0250002, 0.0217766, 0.0211048, 0.0994856, 0.0211048, 0.0211048, 0.0549469
1.22671, 2, 2.97736, 0.0206791, 2, -0.977357, 0.0204629, 0.0206808, 0.0211568, 0.0206826, 0.0210416, 0.0281107, 0.0799673, 0.0222365, 0.0319447, 0.0391369, 0.0226649, 0.0297623, 2.75999, 0.0238433, 0.021026, 0.0206791, 0.0988846, 0.0206791, 0.0206791, 0.0464126
1.23464, 0, 3.19615, 0.020165, 1.41421, -3.19615, 0.0199028, 0.0201667, 0.0206427, 0.0201685, 0.0205275, 0.0275966, 0.0794531, 0.0217224, 0.0314306, 0.0385583, 0.0225781, 0.0301786, 2.98478, 0.0227313, 0.0203394, 0.020165, 0.0975257, 0.020165, 0.020165, 0.0402261
1.24257, 3, 3.34228, 0.0195659, 2.23607, -0.342281, 0.0192492, 0.0195677, 0.0200436, 0.0195695, 0.0199284, 0.0269976, 0.0788541, 0.0211233, 0.0308316, 0.0380124, 0.0224388, 0.0305476, 3.13543, 0.0216434, 0.0196513, 0.0195659, 0.0953738, 0.0195659, 0.0195659, 0.0357572
1.25049, 3, 3.40286, 0.0188889, 2.23607, -0.402864, 0.0185079, 0.0188906, 0.0193666, 0.0188924, 0.0192514, 0.0263206, 0.0781771, 0.0204463, 0.0301546, 0.0375427, 0.0222368, 0.0308762, 3.19963, 0.0205666, 0.0189296, 0.0188889, 0.0924226, 0.0188889, 0.0188889, 0.0324974
1.25842, 4, 3.37238, 0.0181443, 2.44949, 0.627623, 0.0176878, 0.0181461, 0.0186221, 0.0181479, 0.0185069, 0.025576, 0.0774325, 0.0197018, 0.02941, 0.0372014, 0.0219615, 0.0311778, 3.17224, 0.0194954, 0.0181633, 0.0181444, 0.0887027, 0.0181443, 0.0181443, 0.0300583
1.26635, 7, 3.25331, 0.0173461, 3, 3.74669, 0.016801, 0.0173479, 0.0178239, 0.0173497, 0.0177087, 0.0247778, 0.0766343, 0.0189036, 0.0286118, 0.0370493, 0.0216041, 0.0314738, 3.05598, 0.0184304, 0.0173547, 0.0173462, 0.0842873, 0.0173461, 0.0173461, 0.0281591
1.27427, 5, 3.0557, 0.016511, 2.64575, 1.9443, 0.0158622, 0.0165127, 0.0169887, 0.0165145, 0.0168735, 0.0239426, 0.0757991, 0.0180684, 0.0277766, 0.0371553, 0.0211598, 0.0317986, 2.86098, 0.0173775, 0.0165147, 0.016511, 0.0792912, 0.016511, 0.016511, 0.0266079
1.2822, 4, 2.79567, 0.0156578, 2.44949, 1.20433, 0.0148883, 0.0156595, 0.0161355, 0.0156613, 0.0160203, 0.0230894, 0.0749459, 0.0172152, 0.0269234, 0.0375943, 0.0206302, 0.0322079, 2.6033, 0.0163471, 0.0156594, 0.0156578, 0.0738668, 0.0156578, 0.0156578, 0.0252822
1.29013, 4, 2.49323, 0.0148067, 2.44949, 1.50677, 0.0138968, 0.0148085, 0.0152844, 0.0148103, 0.0151692, 0.0222384, 0.0740947, 0.0163642, 0.0260723, 0.0384453, 0.0200264, 0.0327946, 2.30276, 0.0153522, 0.0148074, 0.0148067, 0.0681929, 0.0148067, 0.0148067, 0.0241101
1.29806, 2, 2.16981, 0.0139786, 2, -0.169813, 0.0129059, 0.0139804, 0.0144563, 0.0139822, 0.0143411, 0.0214102, 0.0732665, 0.0155361, 0.0252441, 0.0397884, 0.0193707, 0.0337161, 1.9805, 0.0144078, 0.0139789, 0.0139786, 0.0624623, 0.0139786, 0.0139786, 0.0230547
1.30598, 4, 1.84584, 0.0131937, 2.44949, 2.15416, 0.0119326, 0.0131954, 0.0136714, 0.0131972, 0.0135562, 0.0206252, 0.0724811, 0.0147511, 0.024459, 0.0417009, 0.0186991, 0.0352394, 1.65648, 0.0135292, 0.0131938, 0.0131937, 0.0568654, 0.0131937, 0.0131937, 0.0221015
