   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.3783, 3.9952, 6.64467, 6.6315, 2.44851, -2.64946, 6.6315, 0, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.6315, 6.63151, 6.6315, 6.64466, 6.6315, 6.6315
16.3861, 10.8405, 6.64139, 6.62805, 3.58337, 4.19914, 6.62805, 0, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62805, 6.62806, 6.62805, 6.64138, 6.62805, 6.62805
16.394, 7.14941, 6.63167, 6.61817, 3.0248, 0.517736, 6.61817, 0, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61818, 6.61817, 6.63166, 6.61817, 6.61817
16.4018, 7.29465, 6.61582, 6.60214, 3.04871, 0.678833, 6.60214, 0, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60214, 6.60215, 6.60214, 6.61581, 6.60214, 6.60214
16.4096, 7.54851, 6.59691, 6.58307, 3.09007, 0.951601, 6.58307, 0, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58307, 6.58308, 6.58307, 6.5969, 6.58307, 6.58307
16.4175, 5.14212, 6.57804, 6.56402, 2.67247, -1.43593, 6.56402, 0, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56402, 6.56403, 6.56402, 6.57803, 6.56402, 6.56402
16.4253, 8.28132, 6.57078, 6.55658, 3.20645, 1.71055, 6.55658, 0, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55658, 6.55659, 6.55658, 6.57077, 6.55658, 6.55658
16.4332, 7.98938, 6.55971, 6.54533, 3.1606, 1.42967, 6.54533, 0, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54533, 6.54534, 6.54533, 6.5597, 6.54533, 6.54533
16.441, 11.9908, 6.54495, 6.5304, 3.74043, 5.44585, 6.5304, 0, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.5304, 6.54494, 6.5304, 6.5304
16.4489, 9.99036, 6.52837, 6.51363, 3.46271, 3.46199, 6.51363, 0, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51363, 6.51364, 6.51363, 6.52836, 6.51363, 6.51363
16.4567, 11.9908, 6.51181, 6.49688, 3.74043, 5.479, 6.49688, 0, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49688, 6.49689, 6.49688, 6.5118, 6.49688, 6.49688
16.4646, 11.859, 6.50034, 6.48523, 3.72276, 5.35862, 6.48523, 0, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48523, 6.48524, 6.48523, 6.50033, 6.48523, 6.48523
16.4724, 8.86551, 6.4878, 6.4725, 3.29629, 2.37771, 6.4725, 0, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.4725, 6.47251, 6.4725, 6.48779, 6.4725, 6.4725
16.4803, 9.37172, 6.4742, 6.45871, 3.3722, 2.89752, 6.45871, 0, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45871, 6.45872, 6.45871, 6.47419, 6.45871, 6.45871
16.4881, 9.98854, 6.45972, 6.44403, 3.46245, 3.52882, 6.44403, 0, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44403, 6.44404, 6.44403, 6.45971, 6.44403, 6.44403
16.496, 12.9878, 6.44463, 6.42875, 3.8714, 6.54313, 6.42875, 0, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42875, 6.42876, 6.42875, 6.44462, 6.42875, 6.42875
16.5038, 6.75068, 6.42916, 6.41308, 2.95816, 0.321523, 6.41308, 0, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41308, 6.41309, 6.41308, 6.42915, 6.41308, 6.41308
16.5117, 6.64461, 6.41346, 6.39718, 2.94017, 0.231147, 6.39718, 0, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39718, 6.39719, 6.39718, 6.41345, 6.39718, 6.39718
16.5195, 5.3406, 6.39767, 6.38118, 2.70936, -1.05706, 6.38118, 0, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38118, 6.38119, 6.38118, 6.39766, 6.38118, 6.38118
16.5274, 11.8819, 6.38189, 6.3652, 3.72584, 5.5, 6.3652, 0, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.3652, 6.36521, 6.3652, 6.38188, 6.3652, 6.3652
16.5352, 6.10323, 6.36826, 6.35136, 2.84662, -0.26503, 6.35136, 0, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35136, 6.35137, 6.35136, 6.36825, 6.35136, 6.35136
16.5431, 9.99389, 6.3525, 6.33539, 3.46322, 3.6414, 6.33539, 0, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.33539, 6.3354, 6.33539, 6.35249, 6.33539, 6.33539
16.5509, 17.3036, 6.33501, 6.31769, 4.39358, 10.9686, 6.31769, 0, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.31769, 6.3177, 6.31769, 6.33501, 6.31769, 6.31769
16.5588, 8.57997, 6.31669, 6.29915, 3.25269, 2.26328, 6.29915, 0, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29915, 6.29916, 6.29915, 6.31668, 6.29915, 6.29915
16.5666, 6.99514, 6.2984, 6.28064, 2.99919, 0.696741, 6.28064, 0, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28065, 6.28064, 6.29839, 6.28064, 6.28064
16.5745, 3.28731, 6.2867, 6.26871, 2.29942, -2.99938, 6.26871, 0, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26871, 6.26872, 6.26871, 6.28669, 6.26871, 6.26871
16.5823, 10.797, 6.27172, 6.25351, 3.57729, 4.52525, 6.25351, 0, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.25351, 6.27171, 6.25351, 6.25351
16.5902, 8.08608, 6.25391, 6.23547, 3.17586, 1.83217, 6.23547, 0, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23547, 6.23548, 6.23547, 6.2539, 6.23547, 6.23547
16.598, 7.08, 6.23472, 6.21605, 3.0133, 0.845285, 6.21605, 0, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.21605, 6.23471, 6.21605, 6.21605
16.6059, 9.63853, 6.21556, 6.19665, 3.41153, 3.42297, 6.19665, 0, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19665, 6.19666, 6.19665, 6.21555, 6.19665, 6.19665
16.6137, 3.08226, 6.20481, 6.18566, 2.25439, -3.12255, 6.18566, 0, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18566, 6.18567, 6.18566, 6.2048, 6.18566, 6.18566
16.6215, 4.99513, 6.19024, 6.17084, 2.64483, -1.19511, 6.17084, 0, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17084, 6.17085, 6.17084, 6.19023, 6.17084, 6.17084
16.6294, 9.15453, 6.17236, 6.15271, 3.33984, 2.98217, 6.15271, 0, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15271, 6.15272, 6.15271, 6.17235, 6.15271, 6.15271
16.6372, 10.9129, 6.15285, 6.13295, 3.59345, 4.76005, 6.13295, 0, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13295, 6.13296, 6.13295, 6.15284, 6.13295, 6.13295
16.6451, 10.9939, 6.13338, 6.11322, 3.60471, 4.86056, 6.11322, 0, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.11322, 6.13337, 6.11322, 6.11322
16.6529, 8.13596, 6.12281, 6.10239, 3.1837, 2.01314, 6.10239, 0, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.10239, 6.1024, 6.10239, 6.1228, 6.10239, 6.10239
16.6608, 11.7788, 6.10839, 6.0877, 3.71198, 5.67042, 6.0877, 0, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.0877, 6.08771, 6.0877, 6.10838, 6.0877, 6.0877
16.6686, 2.06303, 6.09064, 6.06967, 2.0157, -4.02761, 6.06967, 0, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06967, 6.06968, 6.06967, 6.09063, 6.06967, 6.06967
16.6765, 7.86164, 6.07124, 6.04999, 3.14033, 1.7904, 6.04999, 0, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.04999, 6.05, 6.04999, 6.07123, 6.04999, 6.04999
16.6843, 1.93459, 6.05188, 6.03035, 1.98358, -4.1173, 6.03035, 0, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03036, 6.03035, 6.05187, 6.03035, 6.03035
16.6922, 1.1219, 6.04113, 6.01931, 1.76689, -4.91923, 6.01931, 0, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01931, 6.01932, 6.01931, 6.04112, 6.01931, 6.01931
16.7, 8.34215, 6.0268, 6.00468, 3.21592, 2.31535, 6.00468, 0, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00468, 6.00469, 6.00468, 6.02679, 6.00468, 6.00468
16.7079, 12.7599, 6.00927, 5.98685, 3.84187, 6.75066, 5.98685, 0, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98685, 5.98686, 5.98685, 6.00926, 5.98685, 5.98685
16.7157, 7.99014, 5.99016, 5.96743, 3.16072, 1.99998, 5.96743, 0, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96743, 5.96744, 5.96743, 5.99015, 5.96743, 5.96743
16.7236, 8.88748, 5.97109, 5.94805, 3.29962, 2.91639, 5.94805, 0, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94805, 5.94806, 5.94805, 5.97108, 5.94805, 5.94805
16.7314, 7.09264, 5.95924, 5.93588, 3.0154, 1.1334, 5.93588, 0, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93588, 5.93589, 5.93588, 5.95923, 5.93588, 5.93588
16.7393, 11.8057, 5.94466, 5.92097, 3.71561, 5.86109, 5.92097, 0, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92097, 5.92098, 5.92097, 5.94465, 5.92097, 5.92097
16.7471, 1.13082, 5.92758, 5.90356, 1.76941, -4.79676, 5.90356, 0, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90356, 5.90357, 5.90356, 5.92757, 5.90356, 5.90356
16.755, 6.91033, 5.90928, 5.88492, 2.98502, 1.00105, 5.88492, 0, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88492, 5.88493, 5.88492, 5.90927, 5.88492, 5.88492
16.7628, 7.23288, 5.891, 5.86631, 3.03857, 1.34188, 5.86631, 0, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86631, 5.86632, 5.86631, 5.89099, 5.86631, 5.86631
16.7707, 10.8345, 5.8756, 5.85056, 3.58253, 4.95894, 5.85056, 0, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85056, 5.85057, 5.85056, 5.87559, 5.85056, 5.85056
16.7785, 6.02819, 5.85889, 5.8335, 2.83341, 0.1693, 5.8335, 0, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.8335, 5.85888, 5.8335, 5.8335
16.7864, 6.99015, 5.84122, 5.81546, 2.99836, 1.14893, 5.81546, 0, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81546, 5.81547, 5.81546, 5.84121, 5.81546, 5.81546
16.7942, 11.0193, 5.82274, 5.79662, 3.60822, 5.19652, 5.79662, 0, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79662, 5.79663, 5.79662, 5.82273, 5.79662, 5.79662
16.802, 9.88059, 5.80372, 5.77723, 3.44682, 4.07687, 5.77723, 0, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77723, 5.77724, 5.77723, 5.80371, 5.77723, 5.77723
16.8099, 3.02278, 5.78378, 5.75691, 2.24116, -2.761, 5.75691, 0, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75691, 5.75692, 5.75691, 5.78377, 5.75691, 5.75691
16.8177, 5.99457, 5.76307, 5.73582, 2.82747, 0.231503, 5.73582, 0, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73582, 5.73583, 5.73582, 5.76306, 5.73582, 5.73582
16.8256, 3.99552, 5.742, 5.71436, 2.44857, -1.74648, 5.71436, 0, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71436, 5.71437, 5.71436, 5.74199, 5.71436, 5.71436
16.8334, 7.02973, 5.72023, 5.6922, 3.00495, 1.3095, 5.6922, 0, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.6922, 5.69221, 5.6922, 5.72022, 5.6922, 5.6922
16.8413, 8.9745, 5.69779, 5.66936, 3.31278, 3.27671, 5.66936, 0, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66936, 5.66937, 5.66936, 5.69779, 5.66936, 5.66936
16.8491, 6.99329, 5.67449, 5.64566, 2.99888, 1.31879, 5.64566, 0, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64566, 5.64567, 5.64566, 5.67448, 5.64566, 5.64566
16.857, 8.98267, 5.65051, 5.62126, 3.31401, 3.33216, 5.62126, 0, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62126, 5.62127, 5.62126, 5.6505, 5.62126, 5.62126
16.8648, 6.98785, 5.62622, 5.59655, 2.99797, 1.36163, 5.59655, 0, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59655, 5.59656, 5.59655, 5.62621, 5.59655, 5.59655
16.8727, 4.99728, 5.60199, 5.57189, 2.64524, -0.604709, 5.57189, 0, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.57189, 5.5719, 5.57189, 5.60198, 5.57189, 5.57189
16.8805, 5.00099, 5.58213, 5.5516, 2.64594, -0.581139, 5.5516, 0, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.5516, 5.55161, 5.5516, 5.58212, 5.5516, 5.5516
16.8884, 7.99455, 5.55992, 5.52895, 3.16142, 2.43463, 5.52895, 0, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52895, 5.52896, 5.52895, 5.55991, 5.52895, 5.52895
16.8962, 3.99554, 5.53546, 5.50405, 2.44858, -1.53992, 5.50405, 0, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50405, 5.50406, 5.50405, 5.53545, 5.50405, 5.50405
16.9041, 4.99951, 5.50992, 5.47806, 2.64566, -0.510416, 5.47806, 0, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47806, 5.47807, 5.47806, 5.50991, 5.47806, 5.47806
16.9119, 6.97769, 5.48445, 5.45214, 2.99628, 1.49324, 5.45214, 0, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45214, 5.45215, 5.45214, 5.48444, 5.45214, 5.45214
16.9198, 4.00794, 5.47931, 5.44653, 2.45111, -1.47137, 5.44653, 0, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44653, 5.44654, 5.44653, 5.4793, 5.44653, 5.44653
16.9276, 2.99602, 5.47274, 5.43949, 2.23518, -2.47671, 5.43949, 0, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.43949, 5.4395, 5.43949, 5.47273, 5.43949, 5.43949
16.9355, 8.98044, 5.46475, 5.43102, 3.31367, 3.51569, 5.43102, 0, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43102, 5.43103, 5.43102, 5.46474, 5.43102, 5.43102
16.9433, 7.97595, 5.45607, 5.42185, 3.15847, 2.51988, 5.42185, 0, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42185, 5.42186, 5.42185, 5.45606, 5.42185, 5.42185
16.9512, 2.04758, 5.4474, 5.41269, 2.01186, -3.39982, 5.41269, 0, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.41269, 5.4127, 5.41269, 5.44739, 5.41269, 5.41269
16.959, 6.01884, 5.44151, 5.4063, 2.83175, 0.577323, 5.4063, 0, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.4063, 5.40631, 5.4063, 5.4415, 5.4063, 5.4063
16.9669, 6.90481, 5.43468, 5.39897, 2.98409, 1.47013, 5.39897, 0, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39897, 5.39898, 5.39897, 5.43467, 5.39897, 5.39897
16.9747, 5.0164, 5.42697, 5.39074, 2.64885, -0.410571, 5.39074, 0, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39074, 5.39075, 5.39074, 5.42696, 5.39074, 5.39074
16.9826, 8.02178, 5.41882, 5.38206, 3.16572, 2.60295, 5.38206, 0, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38206, 5.38207, 5.38206, 5.41881, 5.38206, 5.38206
