   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_414.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.4418, 1.99752, 2.79276, 2.5238, 1.99938, -0.79524, 2.5238, 0, 2.52381, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.5238, 2.79275, 2.5238
10.4497, 4.97126, 2.77072, 2.51062, 2.64031, 2.20053, 2.51062, 0, 2.51063, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.51062, 2.77071, 2.51062
10.4575, 3.02391, 2.74764, 2.49764, 2.24141, 0.276268, 2.49764, 0, 2.49765, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.49764, 2.74763, 2.49764
10.4654, 5.92565, 2.72324, 2.48446, 2.81525, 3.20241, 2.48446, 0, 2.48447, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.48446, 2.72323, 2.48446
10.4733, 4.04919, 2.69753, 2.47097, 2.45951, 1.35167, 2.47097, 0, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.47097, 2.69752, 2.47097
10.4812, 4.97261, 2.67085, 2.45733, 2.64057, 2.30176, 2.45733, 0, 2.45734, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.45733, 2.67084, 2.45733
10.4891, 2.04287, 2.64356, 2.44373, 2.01069, -0.60069, 2.44373, 0, 2.44374, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44373, 2.44374, 2.44373, 2.44373, 2.64356, 2.44373
10.4969, 2.99753, 2.61684, 2.43116, 2.23551, 0.380685, 2.43116, 0, 2.43117, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43116, 2.43117, 2.43116, 2.43116, 2.61683, 2.43116
10.5048, 3.96765, 2.58945, 2.41819, 2.44288, 1.3782, 2.41819, 0, 2.4182, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.41819, 2.58944, 2.41819
10.5127, 3.05998, 2.5616, 2.40482, 2.24944, 0.498373, 2.40482, 0, 2.40483, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.40482, 2.56159, 2.40482
10.5206, 3.93061, 2.53371, 2.39127, 2.43528, 1.3969, 2.39127, 0, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.39127, 2.5337, 2.39127
10.5285, 3.92069, 2.50618, 2.37775, 2.43325, 1.41451, 2.37775, 0, 2.37776, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.37775, 2.50617, 2.37775
10.5363, 3.10905, 2.4797, 2.36478, 2.26032, 0.629341, 2.36478, 0, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.36478, 2.4797, 2.36478
10.5442, 2.914, 2.45348, 2.35138, 2.21675, 0.460527, 2.35138, 0, 2.35139, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.35138, 2.45347, 2.35138
10.5521, 4.90384, 2.42765, 2.33757, 2.62752, 2.47619, 2.33757, 0, 2.33758, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.33757, 2.42764, 2.33757
10.56, 4.12789, 2.40258, 2.32358, 2.47546, 1.72531, 2.32358, 0, 2.32359, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.32358, 2.40257, 2.32358
10.5679, 4.94633, 2.37861, 2.30963, 2.63559, 2.56773, 2.30963, 0, 2.30964, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.30963, 2.3786, 2.30963
10.5757, 3.04424, 2.35701, 2.29693, 2.24594, 0.687224, 2.29693, 0, 2.29694, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.29693, 2.357, 2.29693
10.5836, 5.04919, 2.33616, 2.28376, 2.65503, 2.71303, 2.28376, 0, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.33615, 2.28376
10.5915, 4.94139, 2.31614, 2.27013, 2.63465, 2.62524, 2.27013, 0, 2.27014, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.27013, 2.31613, 2.27013
10.5994, 0.112763, 2.29727, 2.25629, 1.45353, -2.1845, 2.25629, 0, 2.2563, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.25629, 2.29726, 2.25629
10.6073, 2, 2.27985, 2.2425, 2, -0.279853, 2.2425, 0, 2.24251, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.2425, 2.27984, 2.2425
10.6151, 1, 2.26461, 2.22939, 1.73205, -1.26461, 2.22939, 0, 2.2294, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.22939, 2.2646, 2.22939
10.623, 4.86766, 2.25049, 2.21581, 2.62062, 2.61717, 2.21581, 0, 2.21582, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.21581, 2.25048, 2.21581
10.6309, 3.92639, 2.23765, 2.20179, 2.43442, 1.68874, 2.20179, 0, 2.2018, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.20179, 2.23764, 2.20179
10.6388, 1.20595, 2.22647, 2.18758, 1.79052, -1.02053, 2.18758, 0, 2.18759, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.18758, 2.22646, 2.18758
10.6467, 2.85328, 2.21739, 2.17342, 2.20302, 0.635895, 2.17342, 0, 2.17343, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.17342, 2.21738, 2.17342
10.6545, 1.14672, 2.21192, 2.1606, 1.7739, -1.0652, 2.1606, 0, 2.16061, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.1606, 2.21191, 2.1606
10.6624, 5.7658, 2.20844, 2.14726, 2.78672, 3.55736, 2.14726, 0, 2.14727, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.14726, 2.20843, 2.14726
10.6703, 1.2342, 2.20732, 2.13344, 1.79839, -0.973121, 2.13344, 0, 2.13345, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.20731, 2.13344
10.6782, 4.91698, 2.20917, 2.1194, 2.63001, 2.70781, 2.1194, 0, 2.11941, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.1194, 2.20916, 2.1194
10.6861, 2.99765, 2.21461, 2.10541, 2.23554, 0.783031, 2.10541, 0, 2.10542, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.10541, 2.2146, 2.10541
10.6939, 7.55824, 2.22488, 2.09225, 3.09164, 5.33336, 2.09225, 0, 2.09226, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.09225, 2.22487, 2.09225
10.7018, 3.43693, 2.23907, 2.07857, 2.33172, 1.19786, 2.07857, 0, 2.07858, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.07857, 2.23906, 2.07857
10.7097, 5.62739, 2.25767, 2.06443, 2.76177, 3.36972, 2.06443, 0, 2.06444, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.06443, 2.25766, 2.06443
10.7176, 1.46283, 2.28141, 2.05007, 1.86087, -0.818589, 2.05007, 0, 2.05008, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.05007, 2.2814, 2.05007
10.7255, 2.80496, 2.31101, 2.03577, 2.19202, 0.493942, 2.03577, 0, 2.03578, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.03577, 2.311, 2.03577
10.7333, 2.09517, 2.34825, 2.0229, 2.02365, -0.253082, 2.0229, 0, 2.02291, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.0229, 2.34824, 2.0229
10.7412, 6.69046, 2.3915, 2.00948, 2.94796, 4.29895, 2.00948, 0, 2.00949, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.00948, 2.39149, 2.00948
10.7491, 6.09529, 2.44108, 1.99555, 2.84522, 3.65422, 1.99555, 0, 1.99556, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99555, 1.99556, 1.99555, 1.99555, 2.44107, 1.99555
10.757, 2.20706, 2.49741, 1.9814, 2.05111, -0.290343, 1.9814, 0, 1.98141, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 1.9814, 2.4974, 1.9814
10.7649, 3.10706, 2.56078, 1.9673, 2.25988, 0.546279, 1.9673, 0, 1.96731, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 1.9673, 2.56077, 1.9673
10.7727, 4.88823, 2.632, 1.95419, 2.62454, 2.25623, 1.95419, 0, 1.9542, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 1.95419, 2.63199, 1.95419
10.7806, 2.88305, 2.70915, 1.94052, 2.20976, 0.1739, 1.94052, 0, 1.94053, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94052, 1.94053, 1.94052, 1.94052, 2.70914, 1.94052
10.7885, 4.87816, 2.79169, 1.92636, 2.62263, 2.08647, 1.92636, 0, 1.92637, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 1.92636, 2.79168, 1.92636
10.7964, 5.99331, 2.87912, 1.91197, 2.82724, 3.11418, 1.91197, 0, 1.91198, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 1.91197, 2.87911, 1.91197
10.8043, 1.23569, 2.97063, 1.89764, 1.7988, -1.73495, 1.89764, 0, 1.89765, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 1.89764, 2.97062, 1.89764
10.8121, 2.87348, 3.06641, 1.88486, 2.2076, -0.192928, 1.88486, 0, 1.88487, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 1.88486, 3.0664, 1.88486
10.82, 5.86927, 3.16275, 1.87147, 2.80522, 2.70652, 1.87147, 0, 1.87148, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 1.87147, 3.16274, 1.87147
10.8279, 2.37881, 3.25797, 1.85754, 2.09256, -0.879156, 1.85754, 0, 1.85755, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 1.85754, 3.25796, 1.85754
10.8358, 2, 3.35037, 1.84336, 2, -1.35037, 1.84336, 0, 1.84337, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 1.84336, 3.35036, 1.84336
10.8437, 4.59926, 3.43823, 1.82924, 2.5689, 1.16103, 1.82924, 0, 1.82925, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 1.82924, 3.43822, 1.82924
10.8515, 6.85651, 3.52052, 1.81632, 2.97599, 3.33598, 1.81632, 0, 1.81633, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 1.81632, 3.52051, 1.81632
10.8594, 5.4057, 3.59332, 1.8028, 2.72134, 1.81238, 1.8028, 0, 1.80281, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 1.8028, 3.59331, 1.8028
10.8673, 5.99777, 3.65461, 1.78873, 2.82803, 2.34316, 1.78873, 0, 1.78874, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 1.78873, 3.6546, 1.78873
10.8752, 6.71103, 3.70281, 1.77442, 2.95145, 3.00821, 1.77442, 0, 1.77443, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 1.77442, 3.7028, 1.77442
10.8831, 7.99257, 3.73655, 1.76017, 3.1611, 4.25602, 1.76017, 0, 1.76018, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 1.76017, 3.73654, 1.76017
10.8909, 2.14105, 3.7561, 1.74758, 2.03496, -1.61505, 1.74758, 0, 1.74759, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 1.74758, 3.75609, 1.74758
10.8988, 3.84445, 3.75817, 1.73435, 2.41753, 0.0862741, 1.73435, 0, 1.73436, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 1.73435, 3.75816, 1.73435
10.9067, 5.14585, 3.74229, 1.72053, 2.67317, 1.40356, 1.72053, 0, 1.72054, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 1.72053, 3.74228, 1.72053
10.9146, 4.99529, 3.70867, 1.70645, 2.64486, 1.28662, 1.70645, 0, 1.70646, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 1.70645, 3.70866, 1.70645
10.9225, 1.15279, 3.65802, 1.69242, 1.77561, -2.50523, 1.69242, 0, 1.69244, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 1.69242, 3.65801, 1.69242
10.9303, 1.15774, 3.59249, 1.67979, 1.777, -2.43474, 1.67979, 0, 1.6798, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 1.67979, 3.59248, 1.67979
10.9382, 6.51227, 3.51131, 1.66653, 2.91758, 3.00095, 1.66653, 0, 1.66654, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 1.66653, 3.5113, 1.66653
10.9461, 8.82751, 3.41615, 1.65269, 3.29052, 5.41136, 1.65269, 0, 1.6527, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 1.65269, 3.41614, 1.65269
10.954, 2.66022, 3.30926, 1.6386, 2.15876, -0.649039, 1.6386, 0, 1.63861, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 1.6386, 3.30925, 1.6386
10.9619, 2.83024, 3.19311, 1.62457, 2.19778, -0.36287, 1.62457, 0, 1.62458, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 1.62457, 3.19309, 1.62457
10.9697, 5.30855, 3.07161, 1.61225, 2.70343, 2.23694, 1.61225, 0, 1.61226, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 1.61225, 3.0716, 1.61225
10.9776, 2.86121, 2.94474, 1.59926, 2.20482, -0.0835283, 1.59926, 0, 1.59927, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 1.59926, 2.94473, 1.59926
10.9855, 1.6461, 2.81493, 1.5857, 1.90948, -1.16884, 1.5857, 0, 1.58571, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 1.5857, 2.81492, 1.5857
10.9934, 6.99484, 2.68465, 1.57187, 2.99914, 4.31019, 1.57187, 0, 1.57188, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 1.57187, 2.68464, 1.57187
11.0013, 6.99525, 2.55626, 1.55811, 2.99921, 4.43899, 1.55811, 0, 1.55812, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 1.55811, 2.55625, 1.55811
11.0091, 0.363817, 2.433, 1.54586, 1.53747, -2.06918, 1.54586, 0, 1.54587, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 1.54586, 2.43298, 1.54586
11.017, 2.62652, 2.3142, 1.53296, 2.15093, 0.312322, 1.53296, 0, 1.53297, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 1.53296, 2.31418, 1.53296
11.0249, 1.18451, 2.20114, 1.51949, 1.78452, -1.01663, 1.51949, 0, 1.5195, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 1.51949, 2.20113, 1.51949
11.0328, 4.99752, 2.09509, 1.50576, 2.64528, 2.90243, 1.50576, 0, 1.50577, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 1.50576, 2.09508, 1.50576
11.0407, 2.19145, 1.99696, 1.4921, 2.0473, 0.194494, 1.4921, 0, 1.49211, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.4921, 1.99694, 1.4921
11.0485, 2.60743, 1.90874, 1.48017, 2.14649, 0.698699, 1.48017, 0, 1.48018, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.48017, 1.90872, 1.48017
11.0564, 2.79628, 1.82811, 1.46756, 2.19004, 0.968176, 1.46756, 0, 1.46757, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.46756, 1.82809, 1.46756
11.0643, 2.1938, 1.75504, 1.45436, 2.04788, 0.438761, 1.45436, 0, 1.45438, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.45436, 1.75503, 1.45436
11.0722, 5.19901, 1.68956, 1.44091, 2.6831, 3.50945, 1.44091, 0, 1.44092, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.44091, 1.68955, 1.44091
