   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.706912, 0, 0.0209966, 0.000485157, 1.41421, -0.0209966, 0.000834224, 0.000485157, 0.000801484, 0.00313112, 0.000601333, 0.00262667, 0.000938322, 0.000572404, 0.00117925, 0.000504523, 0.00091234, 0.000508089, 0.000485746, 0.0134253, 0.000485166, 0.000782899, 0.000485157, 0.000485157
0.71478, 0, 0.0301542, 0.000715853, 1.41421, -0.0301542, 0.00122158, 0.000715853, 0.00117415, 0.00454935, 0.000884168, 0.00381849, 0.0013724, 0.000861647, 0.00172145, 0.00074391, 0.00133476, 0.000749076, 0.000716706, 0.0191661, 0.000715866, 0.00114653, 0.000715853, 0.000715853
0.722647, 0.96429, 0.0426552, 0.00103111, 1.72171, 0.921634, 0.00174682, 0.00103111, 0.00167969, 0.00645626, 0.00126931, 0.00542196, 0.00196025, 0.00126925, 0.00245422, 0.00107081, 0.00190698, 0.00107812, 0.00103231, 0.0270678, 0.00103113, 0.00164573, 0.00103111, 0.00103111
0.730515, 0.0357104, 0.0593669, 0.00145043, 1.42678, -0.0236565, 0.00244023, 0.00145043, 0.0023474, 0.00895328, 0.00177985, 0.00752287, 0.00273541, 0.00183053, 0.00341856, 0.00150534, 0.00266174, 0.00151545, 0.0014521, 0.0377447, 0.00145045, 0.00231503, 0.00145043, 0.00145043
0.738383, 0, 0.0812189, 0.00199334, 1.41421, -0.0812189, 0.00333166, 0.00199334, 0.00320613, 0.0121379, 0.00243875, 0.0102039, 0.00373077, 0.00258598, 0.00465443, 0.00206759, 0.00363115, 0.00208125, 0.0019956, 0.0518752, 0.00199337, 0.00319188, 0.00199334, 0.00199334
0.74625, 0, 0.109137, 0.00267765, 1.41421, -0.109137, 0.00444767, 0.00267765, 0.00428165, 0.0160946, 0.00326674, 0.0135367, 0.00497552, 0.00358012, 0.0061971, 0.00277585, 0.00484377, 0.00279391, 0.00268064, 0.0701569, 0.0026777, 0.00431542, 0.00267765, 0.00267765
0.754118, 0, 0.143953, 0.00351744, 1.41421, -0.143953, 0.0058085, 0.00351744, 0.00559361, 0.0208839, 0.00427994, 0.017573, 0.00649173, 0.0048594, 0.00807287, 0.00364455, 0.00632121, 0.00366791, 0.00352131, 0.0932361, 0.0035175, 0.00572537, 0.00351744, 0.00351744
0.761986, 0, 0.186288, 0.00452089, 1.41421, -0.186288, 0.00742477, 0.00452089, 0.00715241, 0.0265327, 0.00548735, 0.0223362, 0.00829076, 0.00646916, 0.0102948, 0.00468199, 0.00807462, 0.00471157, 0.0045258, 0.121615, 0.00452096, 0.00746138, 0.00452089, 0.00452089
0.769854, 0.949823, 0.236433, 0.00568842, 1.7175, 0.71339, 0.00929484, 0.00568842, 0.00895658, 0.0330255, 0.00688869, 0.0278138, 0.0103703, 0.00844984, 0.012859, 0.00588849, 0.0101019, 0.00592517, 0.00569453, 0.15555, 0.00568851, 0.0095637, 0.00568842, 0.00568842
0.777721, 0.997583, 0.294228, 0.00701123, 1.73135, 0.703355, 0.0114027, 0.00701123, 0.0109908, 0.0402992, 0.00847279, 0.0339529, 0.0127123, 0.0108321, 0.0157425, 0.00725487, 0.0123855, 0.00729942, 0.00701869, 0.194935, 0.00701134, 0.0120753, 0.00701123, 0.00701123
0.785589, 0.0525937, 0.358969, 0.00847077, 1.43269, -0.306375, 0.0137176, 0.00847077, 0.0132255, 0.0482423, 0.010217, 0.0406599, 0.0152823, 0.0136317, 0.0189023, 0.00876186, 0.0148917, 0.00881491, 0.00847973, 0.239216, 0.00847091, 0.0150464, 0.00847077, 0.00847077
0.793457, 0, 0.429355, 0.010039, 1.41421, -0.429355, 0.0161945, 0.010039, 0.0156171, 0.0566982, 0.0120876, 0.0478026, 0.0180301, 0.0168439, 0.0222765, 0.0103805, 0.017572, 0.0104424, 0.0100496, 0.287327, 0.0100392, 0.0185404, 0.010039, 0.010039
0.801324, 1.94018, 0.503506, 0.0116799, 1.98499, 1.43667, 0.0187768, 0.0116799, 0.0181111, 0.065475, 0.0140418, 0.055219, 0.0208932, 0.0204392, 0.0257881, 0.0120736, 0.0203649, 0.0121445, 0.0116922, 0.337683, 0.0116801, 0.0226418, 0.0116799, 0.0116799
0.809192, 1.05982, 0.579048, 0.0133518, 1.74923, 0.480772, 0.0214, 0.0133518, 0.0206451, 0.0743581, 0.0160304, 0.0627274, 0.0238001, 0.024359, 0.02935, 0.0137983, 0.0232011, 0.0138778, 0.013366, 0.388244, 0.013352, 0.0274641, 0.0133518, 0.0133518
0.81706, 0, 0.653269, 0.0150105, 1.41421, -0.653269, 0.0239965, 0.0150105, 0.0231537, 0.0831255, 0.0180012, 0.0701395, 0.0266763, 0.0285149, 0.0328711, 0.015509, 0.0260074, 0.0155965, 0.0150267, 0.436631, 0.0150107, 0.0331559, 0.0150105, 0.0150105
0.824928, 0, 0.723348, 0.0166126, 1.41421, -0.723348, 0.0265007, 0.0166126, 0.0255732, 0.091565, 0.0199035, 0.0772754, 0.0294494, 0.0327894, 0.0362635, 0.0171612, 0.0287134, 0.0172554, 0.016631, 0.480328, 0.0166129, 0.0399033, 0.0166126, 0.0166126
0.832795, 1, 0.786602, 0.0181191, 1.73205, 0.213398, 0.0288536, 0.0181191, 0.0278468, 0.0994883, 0.0216917, 0.0839753, 0.0320549, 0.0370411, 0.039449, 0.0187146, 0.0312559, 0.0188137, 0.01814, 0.5169, 0.0181194, 0.0479249, 0.0181191, 0.0181191
0.840663, 1, 0.840748, 0.0194977, 1.73205, 0.159252, 0.0310077, 0.0194977, 0.0299281, 0.106744, 0.0233284, 0.0901109, 0.0344401, 0.0411119, 0.0423638, 0.0201363, 0.0335834, 0.020238, 0.0195215, 0.544244, 0.019498, 0.0574591, 0.0194977, 0.0194977
0.848531, 0, 0.884117, 0.0207255, 1.41421, -0.884117, 0.0329287, 0.0207255, 0.0317841, 0.113227, 0.0247869, 0.0955917, 0.0365679, 0.0448388, 0.044963, 0.0214025, 0.0356596, 0.0215039, 0.020753, 0.560801, 0.0207258, 0.0687411, 0.0207255, 0.0207255
0.856398, 0, 0.915803, 0.0217895, 1.41421, -0.915803, 0.0345978, 0.0217895, 0.0333964, 0.118877, 0.0260523, 0.100367, 0.0384173, 0.048066, 0.0472213, 0.0225001, 0.037464, 0.0225976, 0.0218217, 0.565718, 0.0217899, 0.0819699, 0.0217895, 0.0217895
0.864266, 0.920897, 0.935715, 0.0226868, 1.70906, -0.0148184, 0.0360107, 0.0226868, 0.0347609, 0.123682, 0.0271212, 0.104427, 0.0399839, 0.050659, 0.0491332, 0.023426, 0.0389922, 0.0235154, 0.0227251, 0.558937, 0.0226872, 0.097269, 0.0226868, 0.0226868
0.872134, 0.0791035, 0.944531, 0.0234236, 1.44191, -0.865427, 0.0371766, 0.0234236, 0.0358864, 0.12767, 0.0280008, 0.107796, 0.0412776, 0.0525171, 0.0507108, 0.0241866, 0.0402539, 0.024263, 0.02347, 0.541186, 0.023424, 0.114643, 0.0234236, 0.0234236
0.880001, 1, 0.943552, 0.0240136, 1.73205, 0.056448, 0.0381155, 0.0240136, 0.0367923, 0.130903, 0.0287068, 0.110524, 0.0423201, 0.0535829, 0.0519799, 0.024796, 0.0412705, 0.0248541, 0.0240708, 0.513875, 0.024014, 0.133938, 0.0240136, 0.0240136
0.887869, 0, 0.934496, 0.024476, 1.41421, -0.934496, 0.0388552, 0.024476, 0.0375053, 0.133462, 0.0292612, 0.112684, 0.0431416, 0.0538482, 0.0529768, 0.0252736, 0.0420714, 0.0253078, 0.0245474, 0.478935, 0.0244763, 0.154813, 0.024476, 0.024476
0.895737, 0.911247, 0.919254, 0.024833, 1.70624, -0.00800711, 0.039428, 0.024833, 0.0380567, 0.135445, 0.0296896, 0.114357, 0.0437771, 0.0533547, 0.0537435, 0.0256425, 0.0426909, 0.0256467, 0.0249231, 0.438602, 0.0248333, 0.176725, 0.024833, 0.024833
0.903605, 0.997584, 0.899657, 0.0251083, 1.73135, 0.0979262, 0.0398682, 0.0251083, 0.0384793, 0.136952, 0.030019, 0.115629, 0.0442634, 0.0521891, 0.054324, 0.0259269, 0.0431652, 0.0258951, 0.0252226, 0.395189, 0.0251087, 0.198942, 0.0251083, 0.0251083
0.911472, 2.09117, 0.877285, 0.0253252, 2.02266, 1.21388, 0.0402097, 0.0253252, 0.0388052, 0.138081, 0.0302759, 0.116584, 0.0446365, 0.0504745, 0.0547615, 0.0261505, 0.0435293, 0.0260769, 0.0254703, 0.350887, 0.0253256, 0.220571, 0.0253252, 0.0253252
0.91934, 1.90401, 0.853337, 0.0255051, 1.97586, 1.05068, 0.0404842, 0.0255051, 0.039064, 0.13892, 0.0304848, 0.117298, 0.0449293, 0.048358, 0.0550957, 0.0263352, 0.0438156, 0.0262148, 0.0256886, 0.307591, 0.0255055, 0.240624, 0.0255051, 0.0255051
0.927208, 1.8992, 0.828588, 0.0256669, 1.97464, 1.07061, 0.0407206, 0.0256669, 0.0392815, 0.139548, 0.030667, 0.117837, 0.0451709, 0.0459971, 0.0553613, 0.0265004, 0.0440527, 0.0263287, 0.0258979, 0.266803, 0.0256673, 0.25809, 0.0256669, 0.0256669
0.935075, 0.196789, 0.803412, 0.0258265, 1.48216, -0.606623, 0.0409447, 0.0258265, 0.0394796, 0.14003, 0.0308408, 0.118257, 0.0453857, 0.043546, 0.0555876, 0.0266623, 0.0442643, 0.026436, 0.026115, 0.229578, 0.0258268, 0.272029, 0.0258265, 0.0258265
0.942943, 1, 0.777874, 0.0259966, 1.73205, 0.222126, 0.0411796, 0.0259966, 0.0396757, 0.140418, 0.0310204, 0.118604, 0.0455931, 0.0411442, 0.0557981, 0.026834, 0.0444696, 0.0265512, 0.0263538, 0.196534, 0.025997, 0.281653, 0.0259966, 0.0259966
0.950811, 0, 0.751847, 0.026187, 1.41421, -0.751847, 0.0414465, 0.026187, 0.0398834, 0.140752, 0.0312172, 0.118911, 0.0458082, 0.038908, 0.0560109, 0.0270255, 0.0446832, 0.0266855, 0.0266252, 0.167908, 0.0261874, 0.286414, 0.026187, 0.026187
0.958678, 1, 0.725145, 0.0264048, 1.73205, 0.274855, 0.041766, 0.0264048, 0.0401122, 0.141063, 0.031439, 0.119204, 0.0460419, 0.0369253, 0.0562392, 0.027244, 0.044916, 0.0268477, 0.026937, 0.143622, 0.0264052, 0.28605, 0.0264048, 0.0264048
0.966546, 1.88955, 0.697641, 0.0266546, 1.97219, 1.19191, 0.0421593, 0.0266545, 0.040369, 0.141372, 0.0316914, 0.119501, 0.0463017, 0.0352542, 0.0564923, 0.0274942, 0.0451752, 0.0270441, 0.0272946, 0.123382, 0.026655, 0.28062, 0.0266546, 0.0266546
0.974414, 2.88473, 0.669349, 0.026939, 2.21014, 2.21538, 0.0426499, 0.0269389, 0.0406578, 0.141692, 0.0319774, 0.119815, 0.0465923, 0.0339245, 0.0567759, 0.0277789, 0.0454655, 0.0272786, 0.0277011, 0.106754, 0.0269394, 0.270493, 0.026939, 0.026939
0.982282, 0.225723, 0.640471, 0.027259, 1.49189, -0.414748, 0.0432647, 0.0272589, 0.0409804, 0.142034, 0.0322983, 0.120152, 0.0469161, 0.0329413, 0.057093, 0.028099, 0.045789, 0.0275535, 0.0281581, 0.093244, 0.0272593, 0.256313, 0.027259, 0.027259
0.990149, 0, 0.611392, 0.0276141, 1.41421, -0.611392, 0.0440356, 0.027614, 0.0413371, 0.142402, 0.0326541, 0.120518, 0.0472734, 0.0322903, 0.0574445, 0.0284542, 0.0461463, 0.0278697, 0.0286659, 0.0823502, 0.0276145, 0.238934, 0.0276141, 0.0276141
0.998017, 0.879911, 0.582658, 0.028003, 1.69703, 0.297253, 0.0450011, 0.0280028, 0.0417268, 0.142799, 0.0330433, 0.120913, 0.0476636, 0.0319426, 0.0578297, 0.0288432, 0.0465363, 0.0282267, 0.0292241, 0.0736038, 0.0280034, 0.219344, 0.028003, 0.028003
1.00588, 1.99759, 0.554909, 0.0284232, 1.9994, 1.44268, 0.0462086, 0.0284229, 0.0421476, 0.143223, 0.0334637, 0.121337, 0.0480846, 0.0318604, 0.0582467, 0.0292634, 0.0469571, 0.0286234, 0.0298327, 0.0665909, 0.0284236, 0.198571, 0.0284232, 0.0284232
1.01375, 0.122502, 0.528821, 0.0288719, 1.45688, -0.406319, 0.0477167, 0.0288715, 0.0425966, 0.143674, 0.0339125, 0.121787, 0.0485337, 0.032001, 0.0586927, 0.0297122, 0.0474061, 0.029058, 0.0304933, 0.0609626, 0.0288723, 0.177609, 0.0288719, 0.0288719
1.02162, 0, 0.505047, 0.0293458, 1.41421, -0.505047, 0.0496002, 0.0293452, 0.0430706, 0.144149, 0.0343864, 0.122262, 0.0490078, 0.0323199, 0.0591644, 0.0301861, 0.0478799, 0.0295287, 0.0312113, 0.056434, 0.0293462, 0.157342, 0.0293458, 0.0293458
1.02949, 0, 0.48417, 0.0298412, 1.41421, -0.48417, 0.0519568, 0.0298404, 0.0435661, 0.144645, 0.0348819, 0.122758, 0.0495033, 0.032774, 0.0596581, 0.0306815, 0.0483749, 0.0300341, 0.0319995, 0.0527784, 0.0298416, 0.138493, 0.0298412, 0.0298412
1.03736, 0, 0.466685, 0.0303544, 1.41421, -0.466685, 0.0549168, 0.0303533, 0.0440793, 0.145159, 0.0353951, 0.123272, 0.0500165, 0.0333224, 0.0601701, 0.0311946, 0.0488873, 0.0305728, 0.0328835, 0.0498194, 0.0303548, 0.121603, 0.0303544, 0.0303544
1.04522, 0, 0.453005, 0.0308816, 1.41421, -0.453005, 0.0586572, 0.0308802, 0.0446066, 0.145686, 0.0359223, 0.123799, 0.0505438, 0.0339286, 0.0606965, 0.0317218, 0.0494132, 0.0311446, 0.0339108, 0.0474201, 0.030882, 0.107015, 0.0308816, 0.0308816
1.05309, 1, 0.4435, 0.0314191, 1.73205, 0.5565, 0.0634184, 0.0314171, 0.0451441, 0.146224, 0.0364598, 0.124336, 0.0510813, 0.03456, 0.0612334, 0.0322593, 0.0499485, 0.0317501, 0.0351634, 0.0454753, 0.0314195, 0.094894, 0.0314191, 0.0314191
1.06096, 0, 0.438545, 0.0319632, 1.41421, -0.438545, 0.0695246, 0.0319606, 0.0456882, 0.146768, 0.0370039, 0.124881, 0.0516254, 0.0351897, 0.0617771, 0.0328035, 0.0504891, 0.0323909, 0.0367771, 0.0439035, 0.0319636, 0.0852452, 0.0319632, 0.0319632
1.06883, 1.8582, 0.438599, 0.0325104, 1.96423, 1.4196, 0.0774023, 0.0325069, 0.0462354, 0.147315, 0.0375511, 0.125428, 0.0521726, 0.0357958, 0.062324, 0.0333507, 0.0510309, 0.0330695, 0.038967, 0.0426407, 0.0325108, 0.0779509, 0.0325104, 0.0325104
1.07669, 1.99759, 0.44428, 0.0330572, 1.9994, 1.55331, 0.087596, 0.0330526, 0.0467822, 0.147862, 0.0380979, 0.125975, 0.0527194, 0.0363621, 0.0628707, 0.0338975, 0.0515695, 0.0337898, 0.0420616, 0.0416356, 0.0330576, 0.0728045, 0.0330572, 0.0330572
1.08456, 0.144207, 0.456446, 0.0336002, 1.46431, -0.312239, 0.100772, 0.0335942, 0.0473252, 0.148405, 0.0386409, 0.126518, 0.0532624, 0.0368776, 0.0634135, 0.0344405, 0.0521004, 0.0345561, 0.046544, 0.040847, 0.0336006, 0.069545, 0.0336002, 0.0336002
1.09243, 0, 0.47625, 0.0341359, 1.41421, -0.47625, 0.117708, 0.034128, 0.0478609, 0.148941, 0.0391766, 0.127053, 0.0537981, 0.0373366, 0.0639492, 0.0349762, 0.0526188, 0.0353735, 0.0530991, 0.04024, 0.0341363, 0.0678855, 0.0341359, 0.0341359
1.1003, 0.848564, 0.505182, 0.0346609, 1.68777, 0.343382, 0.139256, 0.0346505, 0.0483859, 0.149466, 0.0397016, 0.127578, 0.0543231, 0.0377376, 0.0644741, 0.0355011, 0.0531195, 0.036247, 0.0626613, 0.0397853, 0.0346613, 0.067536, 0.0346609, 0.0346609
1.10816, 2.84373, 0.54505, 0.0351714, 2.20085, 2.29868, 0.166279, 0.0351579, 0.0488963, 0.149976, 0.040212, 0.128089, 0.0548335, 0.0380829, 0.0649845, 0.0360116, 0.0535967, 0.0371816, 0.0764557, 0.0394574, 0.0351717, 0.0682202, 0.0351714, 0.0351714
1.11603, 2.9952, 0.597923, 0.0356634, 2.23499, 2.39728, 0.199558, 0.0356461, 0.0493884, 0.150468, 0.0407041, 0.128581, 0.0553256, 0.0383773, 0.0654766, 0.0365036, 0.0540444, 0.0381817, 0.0960189, 0.0392337, 0.0356638, 0.0696853, 0.0356634, 0.0356634
1.1239, 2.31251, 0.66601, 0.0361328, 2.07666, 1.6465, 0.239675, 0.0361106, 0.0498578, 0.150938, 0.0411735, 0.12905, 0.055795, 0.0386266, 0.065946, 0.0369731, 0.0544562, 0.0392506, 0.123193, 0.0390938, 0.0361332, 0.0717082, 0.0361328, 0.0361328
1.13177, 0, 0.751459, 0.0365749, 1.41421, -0.751459, 0.286875, 0.0365465, 0.0502999, 0.15138, 0.0416156, 0.129492, 0.0562371, 0.038837, 0.0663881, 0.0374151, 0.054825, 0.0403902, 0.160061, 0.0390191, 0.0365753, 0.0740963, 0.0365749, 0.0365749
1.13964, 1, 0.856111, 0.0369846, 1.73205, 0.143889, 0.34094, 0.0369486, 0.0507096, 0.15179, 0.0420253, 0.129902, 0.0566468, 0.0390139, 0.0667978, 0.0378248, 0.055144, 0.0416009, 0.208837, 0.0389921, 0.036985, 0.0766872, 0.0369846, 0.0369846
1.1475, 1.66822, 0.981191, 0.0373564, 1.91526, 0.687025, 0.401064, 0.0373108, 0.0510813, 0.152161, 0.042397, 0.130274, 0.0570186, 0.0391607, 0.0671695, 0.0381966, 0.0554064, 0.0428811, 0.27167, 0.0389967, 0.0373567, 0.0793462, 0.0373564, 0.0373564
1.15537, 0.331784, 1.12699, 0.0376843, 1.52702, -0.795208, 0.465803, 0.037627, 0.0514093, 0.152489, 0.042725, 0.130602, 0.0573465, 0.0392788, 0.0674975, 0.0385246, 0.0556059, 0.0442277, 0.350398, 0.0390173, 0.0376847, 0.0819628, 0.0376843, 0.0376843
1.16324, 0.829278, 1.29254, 0.0379623, 1.68205, -0.463266, 0.533055, 0.0378904, 0.0516872, 0.152767, 0.0430029, 0.13088, 0.0576244, 0.0393673, 0.0677754, 0.0388025, 0.055737, 0.0456356, 0.446232, 0.0390394, 0.0379626, 0.0844466, 0.0379623, 0.0379623
1.17111, 1.82445, 1.47537, 0.0381837, 1.95562, 0.349077, 0.600143, 0.038094, 0.0519087, 0.152989, 0.0432244, 0.131101, 0.0578459, 0.0394228, 0.0679969, 0.0390239, 0.0557956, 0.0470982, 0.559433, 0.0390491, 0.0381841, 0.0867236, 0.0381837, 0.0381837
1.17897, 0.346277, 1.67132, 0.0383423, 1.53176, -1.32504, 0.663971, 0.0382309, 0.0520673, 0.153147, 0.043383, 0.13126, 0.0580045, 0.03944, 0.0681555, 0.0391825, 0.0557798, 0.0486083, 0.689004, 0.0390334, 0.0383427, 0.0887318, 0.0383423, 0.0383423
1.18684, 0.822057, 1.87458, 0.0384319, 1.6799, -1.05252, 0.721251, 0.0382941, 0.0521569, 0.153237, 0.0434726, 0.131349, 0.0580941, 0.0394124, 0.0682451, 0.0392722, 0.0556898, 0.0501572, 0.832455, 0.0389805, 0.0384323, 0.0904186, 0.0384319, 0.0384319
1.19471, 6.8172, 2.07781, 0.038447, 2.96938, 4.7394, 0.768781, 0.0382773, 0.052172, 0.153252, 0.0434877, 0.131365, 0.0581092, 0.0393328, 0.0682602, 0.0392873, 0.0555289, 0.0517368, 0.985687, 0.0388797, 0.0384474, 0.0917373, 0.038447, 0.038447
1.20258, 1.17796, 2.27254, 0.0383832, 1.78268, -1.09458, 0.803746, 0.0381749, 0.0521082, 0.153188, 0.0434239, 0.131301, 0.0580454, 0.0391943, 0.0681963, 0.0392234, 0.0553041, 0.0533398, 1.14308, 0.0387224, 0.0383836, 0.0926467, 0.0383832, 0.0383832
1.21044, 2.62722, 2.44971, 0.0382371, 2.1511, 0.177506, 0.823988, 0.0379827, 0.0519621, 0.153042, 0.0432778, 0.131155, 0.0578993, 0.0389909, 0.0680503, 0.0390774, 0.0550267, 0.0549605, 1.29775, 0.0385013, 0.0382375, 0.0931098, 0.0382371, 0.0382371
1.21831, 3.99275, 2.60032, 0.0380074, 2.44801, 1.39243, 0.828232, 0.0376978, 0.0517324, 0.152812, 0.0430481, 0.130925, 0.0576696, 0.038718, 0.0678206, 0.0388477, 0.0547129, 0.0565966, 1.442, 0.0382119, 0.0380078, 0.0930955, 0.0380074, 0.0380074
1.22618, 1.56281, 2.71621, 0.0376949, 1.88754, -1.15341, 0.816207, 0.0373194, 0.0514198, 0.1525, 0.0427355, 0.130612, 0.057357, 0.0383737, 0.067508, 0.0385351, 0.054384, 0.0582511, 1.56793, 0.0378521, 0.0376952, 0.0925807, 0.0376949, 0.0376949
1.23405, 4.23026, 2.7908, 0.0373025, 2.49605, 1.43946, 0.788672, 0.036849, 0.0510275, 0.152107, 0.0423432, 0.13022, 0.0569647, 0.0379584, 0.0671156, 0.0381427, 0.0540675, 0.0599358, 1.6682, 0.0374226, 0.0373029, 0.0915524, 0.0373025, 0.0373025
1.24192, 1.76974, 2.8197, 0.0368361, 1.94158, -1.04996, 0.747338, 0.0362903, 0.050561, 0.151641, 0.0418767, 0.129754, 0.0564982, 0.0374758, 0.0666492, 0.0376763, 0.0537969, 0.0616767, 1.73669, 0.0369272, 0.0368364, 0.0900116, 0.0368361, 0.0368361
1.24978, 1.80276, 2.80119, 0.036304, 1.95007, -0.99843, 0.69468, 0.0356496, 0.050029, 0.151109, 0.0413447, 0.129221, 0.0559662, 0.0369325, 0.0661171, 0.0371443, 0.0536119, 0.0635233, 1.76912, 0.0363727, 0.0363044, 0.0879757, 0.036304, 0.036304
1.25765, 4.79795, 2.73643, 0.0357175, 2.60729, 2.06152, 0.633694, 0.0349354, 0.0494424, 0.150522, 0.0407582, 0.128635, 0.0553796, 0.0363382, 0.0655306, 0.0365577, 0.0535585, 0.0655646, 1.76352, 0.035769, 0.0357179, 0.0854806, 0.0357175, 0.0357175
1.26552, 5.99515, 2.62936, 0.0350901, 2.82757, 3.36579, 0.567616, 0.0341586, 0.048815, 0.149894, 0.0401307, 0.128007, 0.0547522, 0.0357055, 0.0649031, 0.0359303, 0.0536879, 0.067953, 1.72043, 0.0351284, 0.0350904, 0.0825809, 0.0350901, 0.0350901
1.27339, 2.40414, 2.48645, 0.0344374, 2.0986, -0.0823104, 0.499649, 0.0333317, 0.0481623, 0.149241, 0.0394781, 0.127354, 0.0540995, 0.0350493, 0.0642503, 0.0352777, 0.0540563, 0.070943, 1.64276, 0.0344658, 0.0344378, 0.0793495, 0.0344374, 0.0344374
1.28125, 4.37937, 2.31612, 0.033777, 2.52574, 2.06325, 0.432715, 0.0324687, 0.0475017, 0.14858, 0.0388176, 0.126693, 0.0534389, 0.0343863, 0.0635896, 0.0346172, 0.054723, 0.0749489, 1.53553, 0.0337978, 0.0337773, 0.0758739, 0.033777, 0.033777
1.28912, 0.620632, 2.12814, 0.0331271, 1.61884, -1.50751, 0.369277, 0.0315841, 0.0468516, 0.147929, 0.0381676, 0.126042, 0.0527888, 0.0337348, 0.0629394, 0.0339673, 0.0557492, 0.0806272, 1.40532, 0.0331423, 0.0331275, 0.0722527, 0.0331271, 0.0331271
1.29699, 1, 1.93295, 0.0325068, 1.73205, -0.932947, 0.311226, 0.0306925, 0.046231, 0.147306, 0.0375472, 0.12542, 0.0521681, 0.0331132, 0.0623183, 0.033347, 0.057196, 0.0889908, 1.25957, 0.0325178, 0.0325072, 0.0685898, 0.0325068, 0.0325068
1.30486, 1, 1.74109, 0.0319348, 1.73205, -0.74109, 0.259849, 0.029808, 0.0456584, 0.146729, 0.036975, 0.124844, 0.0515953, 0.0325403, 0.0617451, 0.0327749, 0.0591221, 0.101556, 1.10592, 0.0319427, 0.0319351, 0.0649888, 0.0319348, 0.0319348
1.31272, 2.78348, 1.56274, 0.0314289, 2.18712, 1.22074, 0.215847, 0.0289432, 0.0451515, 0.146215, 0.0364688, 0.124332, 0.0510883, 0.0320337, 0.0612371, 0.032269, 0.0615824, 0.120526, 0.951582, 0.0314346, 0.0314293, 0.0615462, 0.0314289, 0.0314289
1.32059, 1.99758, 1.4075, 0.0310057, 1.9994, 0.590087, 0.179416, 0.028109, 0.0447267, 0.14578, 0.0360451, 0.1239, 0.0506632, 0.0316099, 0.0608106, 0.0318456, 0.0646253, 0.148997, 0.802794, 0.0310097, 0.0310061, 0.0583473, 0.0310057, 0.0310057
1.32846, 2.7762, 1.28434, 0.0306797, 2.18545, 1.49187, 0.150345, 0.0273136, 0.0443983, 0.145434, 0.0357183, 0.123559, 0.0503343, 0.0312834, 0.0604795, 0.0315195, 0.0682917, 0.191178, 0.664487, 0.0306826, 0.0306801, 0.0554611, 0.0306797, 0.0306797
1.33633, 2.77145, 1.20176, 0.0304634, 2.18437, 1.5697, 0.128132, 0.0265626, 0.0441782, 0.145188, 0.0355007, 0.12332, 0.0501135, 0.0310666, 0.0602552, 0.0313029, 0.0726133, 0.252572, 0.540133, 0.0304654, 0.0304638, 0.0529385, 0.0304634, 0.0304634
1.3442, 2.21894, 1.16799, 0.0303666, 2.05401, 1.05095, 0.112085, 0.0258585, 0.0440755, 0.145046, 0.0354019, 0.123189, 0.0500097, 0.0309693, 0.0601462, 0.0312056, 0.0776124, 0.34011, 0.431725, 0.030368, 0.0303669, 0.0508107, 0.0303666, 0.0303666
1.35206, 1.22376, 1.19126, 0.0303964, 1.79548, 0.0325069, 0.101422, 0.0252006, 0.0440968, 0.145009, 0.0354289, 0.123169, 0.0500295, 0.0309986, 0.0601582, 0.0312349, 0.0833005, 0.462122, 0.339952, 0.0303974, 0.0303968, 0.0490905, 0.0303964, 0.0303964
1.35993, 3.76657, 1.27984, 0.0305577, 2.40137, 2.48673, 0.095329, 0.0245849, 0.0442459, 0.145074, 0.0355862, 0.123257, 0.0501762, 0.0311592, 0.0602939, 0.0313954, 0.0896798, 0.628148, 0.264416, 0.0305584, 0.0305581, 0.0477735, 0.0305577, 0.0305577
1.3678, 1.99519, 1.44199, 0.0308531, 1.9988, 0.553206, 0.0930124, 0.0240046, 0.044524, 0.145234, 0.0358758, 0.123451, 0.0504511, 0.0314538, 0.0605532, 0.0316895, 0.0967432, 0.84847, 0.203922, 0.0308536, 0.0308535, 0.0468419, 0.0308531, 0.0308531
1.37567, 2.9952, 1.68543, 0.0312831, 2.23499, 1.30977, 0.0937185, 0.0234505, 0.0449303, 0.145479, 0.036298, 0.123741, 0.0508531, 0.0318827, 0.0609338, 0.032118, 0.104476, 1.13336, 0.156765, 0.0312835, 0.0312835, 0.0462675, 0.0312831, 0.0312831
1.38353, 1.23338, 2.01661, 0.0318473, 1.79816, -0.783226, 0.0967443, 0.0229112, 0.0454627, 0.145794, 0.0368516, 0.124116, 0.0513795, 0.0324455, 0.0614314, 0.0326801, 0.112857, 1.492, 0.120991, 0.0318475, 0.0318477, 0.0460159, 0.0318473, 0.0318473
1.3914, 5.27566, 2.43962, 0.0325444, 2.69734, 2.83604, 0.101438, 0.0223741, 0.046118, 0.146164, 0.0375349, 0.124566, 0.052027, 0.0331408, 0.0620412, 0.0333746, 0.12186, 1.93124, 0.0945999, 0.0325446, 0.0325448, 0.0460503, 0.0325444, 0.0325444
