   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_55.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.7342, 4.40781, 2.79902, 2.79901, 2.53136, 1.60878, 2.79901, 0, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79901, 2.79902, 2.79901
12.7421, 1.28786, 2.7904, 2.79039, 1.81324, -1.50254, 2.79039, 0, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039, 2.79039
12.75, 6.41958, 2.78144, 2.78143, 2.90165, 3.63814, 2.78143, 0, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143, 2.78143
12.7579, 3.85651, 2.77249, 2.77248, 2.42002, 1.08401, 2.77248, 0, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77249, 2.77248
12.7658, 4.70947, 2.76488, 2.76487, 2.59026, 1.94459, 2.76487, 0, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76487, 2.76488, 2.76487
12.7736, 4.43402, 2.75684, 2.75682, 2.53654, 1.67719, 2.75682, 0, 2.75683, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75682, 2.75683, 2.75682
12.7815, 1.27819, 2.74838, 2.74837, 1.81058, -1.47019, 2.74837, 0, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74837, 2.74838, 2.74837
12.7894, 5.37608, 2.73964, 2.73963, 2.71589, 2.63644, 2.73963, 0, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73963, 2.73964, 2.73963
12.7973, 11.1654, 2.73056, 2.73054, 3.62842, 8.43487, 2.73054, 0, 2.73055, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73054, 2.73055, 2.73054, 2.73054, 2.73055, 2.73054
12.8052, 3.1803, 2.72121, 2.7212, 2.27603, 0.459088, 2.7212, 0, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.7212, 2.72121, 2.7212
12.8131, 5.2684, 2.71174, 2.71172, 2.696, 2.55666, 2.71172, 0, 2.71173, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71172, 2.71173, 2.71172, 2.71172, 2.71173, 2.71172
12.821, 4.52937, 2.70223, 2.70222, 2.55526, 1.82714, 2.70222, 0, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70222, 2.70223, 2.70222
12.8288, 4.72962, 2.69258, 2.69257, 2.59415, 2.03703, 2.69257, 0, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69257, 2.69258, 2.69257
12.8367, 5.25626, 2.68278, 2.68277, 2.69374, 2.57347, 2.68277, 0, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68277, 2.68278, 2.68277
12.8446, 4.51004, 2.67257, 2.67256, 2.55148, 1.83746, 2.67256, 0, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67256, 2.67257, 2.67256
12.8525, 6.21933, 2.66199, 2.66198, 2.86694, 3.55734, 2.66198, 0, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66198, 2.66199, 2.66198
12.8604, 4.48699, 2.65105, 2.65103, 2.54696, 1.83594, 2.65103, 0, 2.65104, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65103, 2.65104, 2.65103
12.8683, 3.75455, 2.63983, 2.63982, 2.39886, 1.11472, 2.63982, 0, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982, 2.63982
12.8762, 2.74384, 2.62849, 2.62848, 2.17803, 0.115345, 2.62848, 0, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848, 2.62848
12.884, 7.24176, 2.61718, 2.61716, 3.04003, 4.62458, 2.61716, 0, 2.61717, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61716, 2.61717, 2.61716, 2.61716, 2.61717, 2.61716
12.8919, 6.74858, 2.60701, 2.607, 2.9578, 4.14157, 2.607, 0, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607, 2.607
12.8998, 3.75328, 2.59615, 2.59614, 2.3986, 1.15713, 2.59614, 0, 2.59615, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614, 2.59614
12.9077, 5.23705, 2.58473, 2.58471, 2.69018, 2.65232, 2.58471, 0, 2.58472, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58471, 2.58472, 2.58471, 2.58471, 2.58472, 2.58471
12.9156, 2.52094, 2.57304, 2.57302, 2.12625, -0.0520988, 2.57302, 0, 2.57304, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57302, 2.57303, 2.57302
12.9235, 0.469393, 2.56138, 2.56135, 1.57143, -2.09199, 2.56135, 0, 2.56137, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56135, 2.56136, 2.56135, 2.56135, 2.56136, 2.56135
12.9313, 3.99504, 2.55168, 2.55165, 2.44848, 1.44336, 2.55165, 0, 2.55168, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165, 2.55165
12.9392, 7.68488, 2.54095, 2.54091, 3.11205, 5.14393, 2.54091, 0, 2.54095, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091
12.9471, 6.07819, 2.52935, 2.52929, 2.84222, 3.54884, 2.52929, 0, 2.52934, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929, 2.52929
12.955, 2.99752, 2.51733, 2.51725, 2.23551, 0.480191, 2.51725, 0, 2.51733, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725
12.9629, 3.443, 2.50535, 2.50524, 2.33302, 0.93765, 2.50524, 0, 2.50535, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524, 2.50524
12.9708, 3.55229, 2.49628, 2.49613, 2.35633, 1.05601, 2.49613, 0, 2.49628, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49613, 2.49614, 2.49613
12.9787, 2.21531, 2.48587, 2.48567, 2.05312, -0.27056, 2.48567, 0, 2.48587, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567, 2.48567
12.9865, 6.9951, 2.47433, 2.47406, 2.99918, 4.52076, 2.47406, 0, 2.47433, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406, 2.47406
12.9944, 3.2083, 2.46227, 2.46189, 2.28217, 0.746037, 2.46189, 0, 2.46226, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189, 2.46189
13.0023, 2.78203, 2.45026, 2.44975, 2.18679, 0.331773, 2.44975, 0, 2.45026, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975, 2.44975
13.0102, 3.99554, 2.44177, 2.44109, 2.44858, 1.55377, 2.44109, 0, 2.44177, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109, 2.44109
13.0181, 2.78922, 2.43168, 2.43077, 2.18843, 0.357538, 2.43077, 0, 2.43168, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077, 2.43077
13.026, 3.9975, 2.42025, 2.41905, 2.44898, 1.57724, 2.41905, 0, 2.42025, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905, 2.41905
13.0338, 2.19866, 2.40822, 2.40665, 2.04906, -0.209556, 2.40665, 0, 2.40822, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665, 2.40665
13.0417, 3.79653, 2.39632, 2.39428, 2.4076, 1.40021, 2.39428, 0, 2.39631, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428, 2.39428
13.0496, 1.99752, 2.38882, 2.3862, 1.99938, -0.391303, 2.3862, 0, 2.38882, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862, 2.3862
13.0575, 3.38538, 2.37951, 2.37616, 2.32064, 1.00587, 2.37616, 0, 2.37951, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616, 2.37616
13.0654, 2.41859, 2.3687, 2.36445, 2.10204, 0.0498886, 2.36445, 0, 2.3687, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445, 2.36445
13.0733, 1.18885, 2.35727, 2.35193, 1.78573, -1.16842, 2.35193, 0, 2.35727, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193, 2.35193
13.0812, 2.371, 2.3461, 2.33944, 2.09069, 0.0249078, 2.33944, 0, 2.34609, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944
13.089, 5.80838, 2.34009, 2.33186, 2.79435, 3.46829, 2.33186, 0, 2.34009, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33186, 2.33187, 2.33186, 2.33186, 2.33186, 2.33186
13.0969, 5.35791, 2.33212, 2.32203, 2.71255, 3.0258, 2.32203, 0, 2.33212, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203, 2.32203
13.1048, 3.63247, 2.32254, 2.31028, 2.37328, 1.30992, 2.31028, 0, 2.32254, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028, 2.31028
13.1127, 7.64139, 2.31238, 2.2976, 3.10506, 5.32901, 2.2976, 0, 2.31238, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976, 2.2976
13.1206, 0.52342, 2.30263, 2.28495, 1.58853, -1.77921, 2.28495, 0, 2.30263, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495, 2.28495
13.1285, 4.6487, 2.29891, 2.27793, 2.57851, 2.34979, 2.27793, 0, 2.29891, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793, 2.27793
13.1364, 1.9975, 2.29305, 2.26837, 1.99938, -0.295547, 2.26837, 0, 2.29305, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837, 2.26837
13.1442, 2.49903, 2.28543, 2.25664, 2.12109, 0.213595, 2.25664, 0, 2.28543, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664, 2.25664
13.1521, 3.66097, 2.27717, 2.24385, 2.37928, 1.38379, 2.24385, 0, 2.27717, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385, 2.24385
13.16, 2.67038, 2.26935, 2.23109, 2.16111, 0.401037, 2.23109, 0, 2.26935, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109, 2.23109
13.1679, 2.31995, 2.26824, 2.22469, 2.07845, 0.0517075, 2.22469, 0, 2.26824, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469, 2.22469
13.1758, 3.99529, 2.2646, 2.21541, 2.44853, 1.73069, 2.21541, 0, 2.2646, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541, 2.21541
13.1837, 3.15019, 2.25879, 2.20368, 2.2694, 0.891398, 2.20368, 0, 2.25879, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368, 2.20368
13.1915, 4.53457, 2.25199, 2.19076, 2.55628, 2.28258, 2.19076, 0, 2.25199, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076, 2.19076
13.1994, 0.150415, 2.24537, 2.17788, 1.46643, -2.09495, 2.17788, 0, 2.24537, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788, 2.17788
13.2073, 2.14525, 2.24631, 2.17252, 2.03599, -0.10106, 2.17252, 0, 2.24631, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252, 2.17252
13.2152, 1.84981, 2.24372, 2.1637, 1.96209, -0.39391, 2.1637, 0, 2.24372, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637, 2.1637
13.2231, 0.854523, 2.23797, 2.15187, 1.68953, -1.38344, 2.15187, 0, 2.23797, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187, 2.15187
13.231, 0.140644, 2.23046, 2.13857, 1.46309, -2.08981, 2.13857, 0, 2.23046, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857, 2.13857
13.2389, 4.13618, 2.2226, 2.12531, 2.47713, 1.91358, 2.12531, 0, 2.2226, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531, 2.12531
13.2467, 3.85909, 2.22681, 2.12463, 2.42056, 1.63228, 2.12463, 0, 2.22681, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463, 2.12463
13.2546, 1.86408, 2.2266, 2.12012, 1.96573, -0.362523, 2.12012, 0, 2.2266, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012, 2.12012
13.2625, 2.52441, 2.22232, 2.11223, 2.12707, 0.302093, 2.11223, 0, 2.22232, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223, 2.11223
13.2704, 3.73284, 2.21559, 2.10266, 2.39433, 1.51725, 2.10266, 0, 2.21559, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266, 2.10266
13.2783, 2.12119, 2.20805, 2.09311, 2.03007, -0.0868611, 2.09311, 0, 2.20805, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311, 2.09311
13.2862, 4.99331, 2.20748, 2.09139, 2.64449, 2.78583, 2.09139, 0, 2.20748, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.09139, 2.0914, 2.09139, 2.09139, 2.09139, 2.09139
13.294, 2.87113, 2.20288, 2.08654, 2.20706, 0.668251, 2.08654, 0, 2.20288, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654, 2.08654
13.3019, 3.75713, 2.19467, 2.07896, 2.3994, 1.56245, 2.07896, 0, 2.19467, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07896, 2.07897, 2.07896, 2.07896, 2.07896, 2.07896
13.3098, 3, 2.18426, 2.07005, 2.23607, 0.81574, 2.07005, 0, 2.18426, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005, 2.07005
13.3177, 2, 2.17305, 2.06115, 2, -0.173049, 2.06115, 0, 2.17305, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115, 2.06115
13.3256, 0.223296, 2.16796, 2.05913, 1.49107, -1.94466, 2.05913, 0, 2.16796, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913, 2.05913
13.3335, 4.10496, 2.15924, 2.05416, 2.47082, 1.94571, 2.05416, 0, 2.15924, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416, 2.05416
13.3414, 4.67175, 2.14741, 2.04665, 2.58297, 2.52434, 2.04665, 0, 2.14741, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665, 2.04665
13.3492, 0.313383, 2.13383, 2.0379, 1.52098, -1.82045, 2.0379, 0, 2.13383, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379, 2.0379
13.3571, 4.78884, 2.11989, 2.02916, 2.60554, 2.66895, 2.02916, 0, 2.11989, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916, 2.02916
13.365, 1.99741, 2.11225, 2.02699, 1.99935, -0.114843, 2.02699, 0, 2.11225, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.02699, 2.027, 2.02699, 2.02699, 2.02699, 2.02699
13.3729, 2.19219, 2.10163, 2.02201, 2.04748, 0.0905592, 2.02201, 0, 2.10163, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02201, 2.02202, 2.02201, 2.02201, 2.02201, 2.02201
13.3808, 4.89802, 2.08852, 2.01461, 2.62641, 2.8095, 2.01461, 0, 2.08852, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461, 2.01461
13.3887, 3.99504, 2.07423, 2.006, 2.44848, 1.92081, 2.006, 0, 2.07423, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006, 2.006
