   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.32153, 10.9299, 9.15953, 8.82983, 3.59581, 1.77033, 0, 8.82985, 8.82989, 9.1552, 8.83335, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82983, 8.82984, 8.82983, 8.82983, 8.83059, 8.82983
7.3294, 12.1584, 9.2653, 8.86302, 3.76276, 2.89307, 0, 8.86303, 8.86308, 9.26219, 8.86547, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86302, 8.86361, 8.86302
7.33727, 11.9292, 9.38291, 8.89627, 3.73218, 2.54629, 0, 8.89628, 8.89633, 9.38069, 8.89796, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89627, 8.89673, 8.89627
7.34514, 7.05147, 9.51289, 8.9298, 3.00857, -2.46143, 0, 8.92982, 8.92986, 9.51132, 8.93095, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.9298, 8.92981, 8.9298, 8.9298, 8.93016, 8.9298
7.35301, 10.662, 9.65479, 8.96318, 3.55837, 1.0072, 0, 8.96319, 8.96324, 9.65368, 8.96396, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96318, 8.96345, 8.96318
7.36088, 11.1821, 9.80837, 8.99657, 3.63072, 1.37375, 0, 8.99658, 8.99663, 9.80758, 8.99709, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99657, 8.99658, 8.99657, 8.99657, 8.99677, 8.99657
7.36875, 14.9859, 9.97236, 9.02958, 4.12139, 5.01352, 0, 9.0296, 9.02964, 9.97179, 9.02993, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02958, 9.02959, 9.02958, 9.02958, 9.02973, 9.02958
7.37661, 11.2045, 10.1456, 9.06243, 3.63379, 1.05885, 0, 9.06244, 9.06249, 10.1452, 9.06266, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06243, 9.06244, 9.06243, 9.06243, 9.06254, 9.06243
7.38448, 8.6912, 10.3265, 9.09534, 3.26974, -1.63525, 0, 9.09535, 9.0954, 10.3262, 9.09549, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09534, 9.09542, 9.09534
7.39235, 13.9054, 10.5127, 9.12852, 3.98815, 3.39269, 0, 9.12853, 9.12858, 10.5125, 9.12861, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12852, 9.12857, 9.12852
7.40022, 10.9811, 10.701, 9.16153, 3.60293, 0.280138, 0, 9.16154, 9.16159, 10.7008, 9.16159, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16153, 9.16157, 9.16153
7.40809, 11.228, 10.8881, 9.19439, 3.63703, 0.339903, 0, 9.1944, 9.19445, 10.8879, 9.19443, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19439, 9.19442, 9.19439
7.41596, 7.32792, 11.07, 9.22679, 3.05416, -3.74211, 0, 9.2268, 9.22685, 11.0699, 9.22681, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22679, 9.22681, 9.22679
7.42383, 10.5608, 11.2433, 9.25898, 3.54413, -0.682499, 0, 9.25899, 9.25904, 11.2432, 9.25899, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.25898, 9.259, 9.25898
7.43169, 15.8059, 11.4045, 9.29122, 4.21971, 4.40146, 0, 9.29124, 9.29129, 11.4044, 9.29123, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29122, 9.29123, 9.29122, 9.29122, 9.29124, 9.29122
7.43956, 9.25725, 11.55, 9.3237, 3.35518, -2.29276, 0, 9.32371, 9.32376, 11.5499, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.3237, 9.32371, 9.3237
7.44743, 12.8933, 11.6762, 9.356, 3.85919, 1.21717, 0, 9.35601, 9.35607, 11.6761, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.356, 9.35602, 9.356
7.4553, 11.0825, 11.78, 9.38801, 3.61697, -0.697525, 0, 9.38802, 9.38807, 11.7799, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38801, 9.38803, 9.38801
7.46317, 15.7886, 11.8591, 9.41947, 4.21766, 3.92956, 0, 9.41948, 9.41954, 11.859, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41947, 9.41949, 9.41947
7.47104, 8.39091, 11.9122, 9.45069, 3.22349, -3.52125, 0, 9.4507, 9.45075, 11.9121, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45069, 9.45072, 9.45069
7.47891, 12.8887, 11.9389, 9.48195, 3.85859, 0.949821, 0, 9.48196, 9.48202, 11.9388, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48195, 9.48196, 9.48195, 9.48195, 9.48199, 9.48195
7.48677, 6.99009, 11.9396, 9.51341, 2.99835, -4.94953, 0, 9.51342, 9.51348, 11.9395, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51341, 9.51346, 9.51341
7.49464, 8.20867, 11.9149, 9.54469, 3.1951, -3.70627, 0, 9.5447, 9.54476, 11.9148, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54469, 9.54476, 9.54469
7.50251, 14.3264, 11.8664, 9.57555, 4.0406, 2.46001, 0, 9.57556, 9.57562, 11.8663, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57555, 9.57564, 9.57555
7.51038, 9.32194, 11.7964, 9.60579, 3.36481, -2.47445, 0, 9.6058, 9.60586, 11.7962, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.60579, 9.6058, 9.60579, 9.60579, 9.60591, 9.60579
7.51825, 14.6389, 11.7082, 9.63575, 4.07908, 2.93074, 0, 9.63577, 9.63583, 11.7079, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63575, 9.63576, 9.63575, 9.63575, 9.6359, 9.63575
7.52612, 11.2185, 11.6055, 9.66576, 3.63573, -0.386992, 0, 9.66577, 9.66583, 11.6053, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66576, 9.66595, 9.66576
7.53398, 19.3799, 11.4923, 9.69593, 4.62384, 7.88758, 0, 9.69594, 9.696, 11.492, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69593, 9.69616, 9.69593
7.54185, 9.08532, 11.3718, 9.72591, 3.32946, -2.28651, 0, 9.72592, 9.72598, 11.3715, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72591, 9.72619, 9.72591
7.54972, 11.3658, 11.2475, 9.75537, 3.65593, 0.1183, 0, 9.75538, 9.75545, 11.2471, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75537, 9.75538, 9.75537, 9.75537, 9.75571, 9.75537
7.55759, 12.3678, 11.1226, 9.78416, 3.79049, 1.24522, 0, 9.78417, 9.78424, 11.1221, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78416, 9.78457, 9.78416
7.56546, 16.5979, 11.0005, 9.81263, 4.31253, 5.59739, 0, 9.81264, 9.81271, 11, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81263, 9.81311, 9.81263
7.57333, 9.98314, 10.8844, 9.84114, 3.46167, -0.901222, 0, 9.84115, 9.84122, 10.8837, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.84114, 9.8417, 9.84114
7.5812, 15.8474, 10.7764, 9.86979, 4.22462, 5.07105, 0, 9.86981, 9.86987, 10.7756, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.86979, 9.8698, 9.86979, 9.86979, 9.87045, 9.86979
7.58906, 10.9807, 10.6778, 9.89824, 3.60287, 0.302891, 0, 9.89825, 9.89832, 10.6769, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89824, 9.89899, 9.89824
7.59693, 9.40236, 10.5894, 9.9261, 3.37674, -1.18709, 0, 9.92612, 9.92619, 10.5885, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.9261, 9.92611, 9.9261, 9.9261, 9.92696, 9.9261
7.6048, 17.989, 10.5118, 9.95324, 4.4709, 7.47714, 0, 9.95325, 9.95333, 10.5108, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.95324, 9.9542, 9.95324
7.61267, 13.5508, 10.4456, 9.98003, 3.94344, 3.1052, 0, 9.98004, 9.98012, 10.4444, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98003, 9.98109, 9.98003
7.62054, 9.71932, 10.3908, 10.0069, 3.42335, -0.671518, 0, 10.0069, 10.0069, 10.3896, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.0069, 10.008, 10.0069
7.62841, 12.2425, 10.3473, 10.0338, 3.77393, 1.89522, 0, 10.0338, 10.0339, 10.3459, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0351, 10.0338
7.63628, 9.59026, 10.3139, 10.0605, 3.40445, -0.723639, 0, 10.0605, 10.0606, 10.3124, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0605, 10.0619, 10.0605
7.64414, 11.6808, 10.2894, 10.0866, 3.69876, 1.39143, 0, 10.0866, 10.0867, 10.2878, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0866, 10.0881, 10.0866
7.65201, 8.30037, 10.2726, 10.112, 3.20942, -1.97223, 0, 10.112, 10.1121, 10.2709, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.1135, 10.112
7.65988, 10.671, 10.263, 10.1369, 3.55964, 0.40801, 0, 10.1369, 10.1371, 10.2613, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1369, 10.1385, 10.1369
7.66775, 8.82306, 10.2599, 10.1619, 3.28984, -1.43689, 0, 10.1619, 10.1621, 10.2582, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1619, 10.1636, 10.1619
7.67562, 14.9834, 10.2625, 10.187, 4.1211, 4.72091, 0, 10.187, 10.1872, 10.2607, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.187, 10.1887, 10.187
7.68349, 10.1497, 10.2696, 10.2119, 3.48564, -0.119944, 0, 10.2119, 10.2121, 10.2678, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2119, 10.2136, 10.2119
7.69136, 17.3079, 10.2798, 10.2361, 4.39407, 7.02803, 0, 10.2361, 10.2362, 10.278, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2361, 10.2378, 10.2361
7.69922, 13.8352, 10.2925, 10.2595, 3.97935, 3.54272, 0, 10.2595, 10.2597, 10.2906, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2595, 10.2612, 10.2595
7.70709, 11.9879, 10.3073, 10.2826, 3.74004, 1.68064, 0, 10.2826, 10.2828, 10.3055, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2826, 10.2842, 10.2826
7.71496, 9.1645, 10.3241, 10.3057, 3.34133, -1.15962, 0, 10.3057, 10.3059, 10.3223, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3057, 10.3073, 10.3057
7.72283, 11.0955, 10.3425, 10.3288, 3.61876, 0.752938, 0, 10.3288, 10.329, 10.3408, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3288, 10.3303, 10.3288
7.7307, 12.7974, 10.3619, 10.3516, 3.84673, 2.4355, 0, 10.3517, 10.3519, 10.3602, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3516, 10.3531, 10.3516
7.73857, 17.3425, 10.3814, 10.3738, 4.39801, 6.96106, 0, 10.3738, 10.374, 10.3798, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3738, 10.3751, 10.3738
7.74644, 10.5398, 10.401, 10.3953, 3.54116, 0.138803, 0, 10.3953, 10.3955, 10.3995, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3953, 10.3965, 10.3953
7.7543, 13.2338, 10.4208, 10.4164, 3.90305, 2.81303, 0, 10.4165, 10.4167, 10.4194, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4176, 10.4164
7.76217, 16.9777, 10.441, 10.4376, 4.35634, 6.5367, 0, 10.4376, 10.438, 10.4396, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4376, 10.4387, 10.4376
7.77004, 11.9788, 10.4613, 10.4587, 3.73882, 1.51746, 0, 10.4587, 10.459, 10.4601, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4596, 10.4587
7.77791, 12.5659, 10.4815, 10.4794, 3.81653, 2.08433, 0, 10.4794, 10.4798, 10.4804, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4794, 10.4803, 10.4794
7.78578, 14.5889, 10.5012, 10.4995, 4.07295, 4.08767, 0, 10.4995, 10.4999, 10.5001, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.4995, 10.5002, 10.4995
7.79365, 8.18466, 10.5205, 10.519, 3.19134, -2.33579, 0, 10.519, 10.5194, 10.5194, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.519, 10.5196, 10.519
7.80152, 12.1829, 10.5395, 10.5383, 3.76602, 1.6434, 0, 10.5383, 10.5386, 10.5385, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5383, 10.5388, 10.5383
7.80938, 21.7524, 10.5584, 10.5573, 4.87365, 11.194, 0, 10.5574, 10.5577, 10.5575, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5573, 10.5578, 10.5573
7.81725, 13.6344, 10.577, 10.5761, 3.95404, 3.05741, 0, 10.5761, 10.5765, 10.5762, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5765, 10.5761
7.82512, 9.20072, 10.5948, 10.594, 3.34675, -1.39408, 0, 10.594, 10.5944, 10.5941, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.594, 10.5943, 10.594
7.83299, 12.5672, 10.6115, 10.6107, 3.8167, 1.9557, 0, 10.6107, 10.6111, 10.6108, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.6107, 10.611, 10.6107
7.84086, 11.7727, 10.6271, 10.6264, 3.71116, 1.14559, 0, 10.6265, 10.6269, 10.6265, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6264, 10.6265, 10.6264, 10.6264, 10.6267, 10.6264
7.84873, 11.768, 10.6417, 10.641, 3.71053, 1.12631, 0, 10.6411, 10.6414, 10.6411, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.641, 10.6411, 10.641, 10.641, 10.6412, 10.641
7.85659, 11.2034, 10.6552, 10.6546, 3.63364, 0.548194, 0, 10.6546, 10.655, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6547, 10.6546
7.86446, 9.20756, 10.6677, 10.6671, 3.34777, -1.46009, 0, 10.6671, 10.6675, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6671, 10.6672, 10.6671
7.87233, 6.76344, 10.6792, 10.6787, 2.96031, -3.91577, 0, 10.6787, 10.6791, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6787, 10.6788, 10.6787
7.8802, 12.5312, 10.6901, 10.6896, 3.81198, 1.84116, 0, 10.6896, 10.6899, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896, 10.6896
7.88807, 15.8988, 10.7001, 10.6996, 4.23069, 5.19869, 0, 10.6996, 10.7, 10.6997, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6996, 10.6997, 10.6996
7.89594, 13.9906, 10.7093, 10.7089, 3.99882, 3.28125, 0, 10.7089, 10.7092, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.7089, 10.709, 10.7089
7.90381, 15.1149, 10.7179, 10.7175, 4.13702, 4.39702, 0, 10.7175, 10.7178, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175, 10.7175
7.91167, 24.2602, 10.7257, 10.7253, 5.12447, 13.5345, 0, 10.7254, 10.7256, 10.7254, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7253, 10.7254, 10.7253
7.91954, 9.11729, 10.7329, 10.7325, 3.33426, -1.61559, 0, 10.7325, 10.7328, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325, 10.7325
7.92741, 13.2275, 10.7394, 10.739, 3.90224, 2.48813, 0, 10.739, 10.7392, 10.7391, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.739, 10.7391, 10.739
7.93528, 10.4759, 10.7454, 10.745, 3.53212, -0.269485, 0, 10.745, 10.7452, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745, 10.745
7.94315, 9.25311, 10.751, 10.7506, 3.35457, -1.49789, 0, 10.7506, 10.7508, 10.7507, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7506, 10.7507, 10.7506
7.95102, 13.737, 10.7563, 10.7558, 3.96699, 2.98073, 0, 10.7558, 10.756, 10.7559, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7558, 10.7559, 10.7558
7.95889, 13.2341, 10.7611, 10.7606, 3.90309, 2.47298, 0, 10.7606, 10.7608, 10.7608, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7606, 10.7607, 10.7606
7.96675, 13.7165, 10.7657, 10.7651, 3.96441, 2.95079, 0, 10.7651, 10.7653, 10.7654, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7651, 10.7653, 10.7651
7.97462, 12.2548, 10.7702, 10.7695, 3.77555, 1.48457, 0, 10.7695, 10.7696, 10.7698, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7697, 10.7695
7.98249, 12.2104, 10.7747, 10.7738, 3.76967, 1.43574, 0, 10.7738, 10.7739, 10.7742, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.7738, 10.774, 10.7738
7.99036, 14.7603, 10.7791, 10.7779, 4.09394, 3.98123, 0, 10.7779, 10.7781, 10.7786, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7779, 10.7782, 10.7779
7.99823, 11.7224, 10.7836, 10.7821, 3.70437, 0.938835, 0, 10.7821, 10.7822, 10.783, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7821, 10.7824, 10.7821
8.0061, 13.0465, 10.7881, 10.7862, 3.87898, 2.25832, 0, 10.7862, 10.7863, 10.7875, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7862, 10.7866, 10.7862
