   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.570568, 0, 4.39772e-05, 3.74748e-06, 1.41421, -4.39772e-05, 3.81363e-06, 3.74748e-06, 3.74763e-06, 3.7478e-06, 3.87099e-06, 3.7478e-06, 3.85247e-06, 3.83628e-06, 3.7713e-06, 1.62257e-05, 3.80633e-06, 3.75117e-06, 3.74782e-06, 3.75445e-06, 2.14545e-05, 3.74751e-06, 1.31588e-05, 3.74748e-06, 3.74748e-06, 3.9028e-06
0.578433, 0, 6.70129e-05, 6.77535e-06, 1.41421, -6.70129e-05, 6.89278e-06, 6.77535e-06, 6.77561e-06, 6.77592e-06, 6.99461e-06, 6.77592e-06, 6.97704e-06, 6.93299e-06, 6.81764e-06, 2.89271e-05, 6.85042e-06, 6.78191e-06, 6.77596e-06, 6.78534e-06, 3.16206e-05, 6.77539e-06, 1.89082e-05, 6.77535e-06, 6.77535e-06, 7.05107e-06
0.586297, 0, 0.000102937, 1.20231e-05, 1.41421, -0.000102937, 1.22278e-05, 1.20231e-05, 1.20236e-05, 1.20241e-05, 1.24052e-05, 1.20241e-05, 1.2405e-05, 1.22978e-05, 1.20968e-05, 5.06241e-05, 1.21185e-05, 1.20346e-05, 1.20242e-05, 1.20374e-05, 4.66704e-05, 1.20232e-05, 2.77664e-05, 1.20231e-05, 1.20231e-05, 1.25036e-05
0.594162, 0, 0.000158926, 2.09434e-05, 1.41421, -0.000158926, 2.12935e-05, 2.09434e-05, 2.09442e-05, 2.09451e-05, 2.1597e-05, 2.09451e-05, 2.16561e-05, 2.14133e-05, 2.10695e-05, 8.69776e-05, 2.10642e-05, 2.0963e-05, 2.09452e-05, 2.09636e-05, 6.89821e-05, 2.09435e-05, 4.15525e-05, 2.09434e-05, 2.09434e-05, 2.17653e-05
0.602027, 0, 0.000245846, 3.58149e-05, 1.41421, -0.000245846, 3.64028e-05, 3.58149e-05, 3.58162e-05, 3.58177e-05, 3.69127e-05, 3.58177e-05, 3.71255e-05, 3.66041e-05, 3.60266e-05, 0.000146724, 3.59674e-05, 3.58477e-05, 3.58179e-05, 3.58433e-05, 0.000102068, 3.58151e-05, 6.30818e-05, 3.58149e-05, 3.58149e-05, 3.71953e-05
0.609891, 0, 0.000379877, 6.01336e-05, 1.41421, -0.000379877, 6.11032e-05, 6.01336e-05, 6.01357e-05, 6.01383e-05, 6.19441e-05, 6.01383e-05, 6.2508e-05, 6.14353e-05, 6.04828e-05, 0.000243046, 6.03256e-05, 6.01877e-05, 6.01386e-05, 6.01734e-05, 0.000151073, 6.0134e-05, 9.66412e-05, 6.01336e-05, 6.01336e-05, 6.24103e-05
0.617756, 0, 0.000584679, 9.91419e-05, 1.41421, -0.000584679, 0.000100712, 9.91419e-05, 9.91453e-05, 9.91495e-05, 0.000102074, 9.91495e-05, 0.000103379, 0.00010125, 9.97074e-05, 0.000395385, 9.93829e-05, 9.92296e-05, 9.915e-05, 9.91973e-05, 0.00022344, 9.91425e-05, 0.000148625, 9.91419e-05, 9.91419e-05, 0.000102829
0.62562, 0, 0.000894174, 0.000160522, 1.41421, -0.000894174, 0.00016302, 0.000160522, 0.000160528, 0.000160534, 0.000165187, 0.000160534, 0.000167967, 0.000163876, 0.000161422, 0.000631759, 0.000160824, 0.000160662, 0.000160535, 0.000160599, 0.000329799, 0.000160523, 0.000228374, 0.000160522, 0.000160522, 0.000166388
0.633485, 0, 0.00135601, 0.000255271, 1.41421, -0.00135601, 0.000259174, 0.000255271, 0.00025528, 0.00025529, 0.000262559, 0.00025529, 0.000268149, 0.000260511, 0.000256677, 0.00099159, 0.000255648, 0.000255489, 0.000255291, 0.000255377, 0.000485079, 0.000255272, 0.000349239, 0.000255271, 0.000255271, 0.000264436
0.641349, 0, 0.00203573, 0.000398759, 1.41421, -0.00203573, 0.000404751, 0.000398759, 0.000398773, 0.000398788, 0.000409947, 0.000398788, 0.000420687, 0.000406803, 0.000400917, 0.00152904, 0.00039923, 0.000399094, 0.00039879, 0.000398906, 0.000709897, 0.000398762, 0.000529878, 0.000398759, 0.000398759, 0.000412828
0.649214, 0, 0.00302146, 0.000611958, 1.41421, -0.00302146, 0.000620995, 0.000611958, 0.000611977, 0.000612001, 0.000628832, 0.000612001, 0.000648698, 0.000624089, 0.000615212, 0.00231673, 0.000612543, 0.000612462, 0.000612004, 0.000612158, 0.00103217, 0.000611961, 0.000795771, 0.000611958, 0.000611958, 0.000633177
0.657079, 0, 0.00442904, 0.000922773, 1.41421, -0.00442904, 0.000936167, 0.000922773, 0.000922802, 0.000922838, 0.000947783, 0.000922837, 0.00098334, 0.000940754, 0.000927596, 0.00344954, 0.000923499, 0.00092352, 0.000922842, 0.000923047, 0.00148894, 0.000922778, 0.0011809, 0.000922773, 0.000922773, 0.000954224
0.664943, 0, 0.0064071, 0.00136738, 1.41421, -0.0064071, 0.00138689, 0.00136738, 0.00136742, 0.00136747, 0.00140381, 0.00136747, 0.0014656, 0.00139357, 0.00137441, 0.00504824, 0.00136828, 0.00136847, 0.00136748, 0.00136775, 0.00212821, 0.00136739, 0.0017295, 0.00136738, 0.00136738, 0.0014132
0.672808, 0, 0.00914165, 0.00199146, 1.41421, -0.00914165, 0.00201941, 0.00199146, 0.00199153, 0.0019916, 0.00204364, 0.0019916, 0.0021481, 0.00202897, 0.00200153, 0.00726244, 0.00199258, 0.00199302, 0.00199161, 0.00199197, 0.00301083, 0.00199147, 0.00249771, 0.00199146, 0.00199146, 0.00205708
0.680672, 0, 0.0128595, 0.00285111, 1.41421, -0.0128595, 0.00289045, 0.00285111, 0.0028512, 0.0028513, 0.00292456, 0.0028513, 0.00309676, 0.00290392, 0.00286528, 0.0102721, 0.00285248, 0.00285331, 0.00285131, 0.0028518, 0.00421188, 0.00285112, 0.003555, 0.00285111, 0.00285111, 0.00294349
0.688537, 0, 0.0178298, 0.00401317, 1.41421, -0.0178298, 0.00406763, 0.00401317, 0.00401328, 0.00401343, 0.00411486, 0.00401343, 0.00439195, 0.00408628, 0.00403278, 0.0142874, 0.00401485, 0.0040162, 0.00401345, 0.00401409, 0.00582149, 0.00401318, 0.00498507, 0.00401317, 0.00401317, 0.00414107
0.696402, 0, 0.0243624, 0.00555482, 1.41421, -0.0243624, 0.00562898, 0.00555482, 0.00555498, 0.00555518, 0.0056933, 0.00555518, 0.00612899, 0.00565438, 0.00558153, 0.0195453, 0.00555688, 0.00555896, 0.0055552, 0.00555606, 0.00794471, 0.00555485, 0.00688608, 0.00555482, 0.00555482, 0.005729
0.704266, 0, 0.032803, 0.00756211, 1.41421, -0.032803, 0.00766145, 0.00756211, 0.00756232, 0.00756259, 0.00774761, 0.00756259, 0.00841765, 0.00769547, 0.00759788, 0.0263033, 0.00756462, 0.00756765, 0.00756262, 0.00756377, 0.0106998, 0.00756214, 0.00936983, 0.00756211, 0.00756211, 0.00779546
0.712131, 0, 0.0435244, 0.0101273, 1.41421, -0.0435244, 0.0102583, 0.0101273, 0.0101276, 0.0101279, 0.0103718, 0.0101279, 0.0113803, 0.0103031, 0.0101745, 0.0348301, 0.0101304, 0.0101346, 0.010128, 0.0101295, 0.014215, 0.0101274, 0.0125602, 0.0101273, 0.0101273, 0.0104349
0.719995, 0, 0.0569125, 0.013345, 1.41421, -0.0569125, 0.0135148, 0.013345, 0.0133453, 0.0133458, 0.0136622, 0.0133458, 0.0151484, 0.013573, 0.0134061, 0.0453912, 0.0133486, 0.0133544, 0.0133458, 0.0133479, 0.0186233, 0.013345, 0.01659, 0.013345, 0.013345, 0.0137441
0.72786, 0, 0.0733495, 0.0173067, 1.41421, -0.0733495, 0.0175236, 0.0173067, 0.0173071, 0.0173077, 0.0177117, 0.0173077, 0.0198577, 0.0175979, 0.0173848, 0.0582332, 0.017311, 0.0173188, 0.0173078, 0.0173105, 0.0240549, 0.0173067, 0.0215981, 0.0173067, 0.0173067, 0.0178166
0.735724, 0.961873, 0.0931918, 0.0220946, 1.72101, 0.868682, 0.0223674, 0.0220946, 0.0220952, 0.0220959, 0.022604, 0.0220959, 0.0256407, 0.0224608, 0.0221928, 0.0735635, 0.0220998, 0.0221098, 0.022096, 0.0220997, 0.0306283, 0.0220947, 0.0277244, 0.0220946, 0.0220946, 0.0227361
0.743589, 0.0381267, 0.116749, 0.0277747, 1.42763, -0.0786218, 0.0281127, 0.0277747, 0.0277755, 0.0277764, 0.0284058, 0.0277764, 0.0326185, 0.0282284, 0.0278964, 0.0915315, 0.0277808, 0.0277936, 0.0277765, 0.0277814, 0.0384392, 0.0277749, 0.0351065, 0.0277747, 0.0277747, 0.0285698
0.751454, 1.9141, 0.144258, 0.0343897, 1.97841, 1.76984, 0.0348022, 0.0343897, 0.0343906, 0.0343917, 0.0351599, 0.0343917, 0.0408911, 0.0349434, 0.0345382, 0.112209, 0.0343968, 0.0344127, 0.0343919, 0.0343983, 0.0475494, 0.0343898, 0.043876, 0.0343897, 0.0343897, 0.0353609
0.759318, 1.04055, 0.175869, 0.0419521, 1.74372, 0.864682, 0.0424484, 0.0419521, 0.0419532, 0.0419545, 0.0428787, 0.0419545, 0.0505267, 0.0426182, 0.0421308, 0.135572, 0.0419604, 0.0419797, 0.0419547, 0.0419632, 0.0579757, 0.0419523, 0.0541571, 0.0419521, 0.0419521, 0.0431216
0.767183, 0.0453525, 0.21162, 0.0504388, 1.43016, -0.166267, 0.0510275, 0.0504388, 0.0504401, 0.0504416, 0.051538, 0.0504416, 0.0615508, 0.0512289, 0.0506508, 0.161494, 0.0504483, 0.0504716, 0.0504419, 0.0504531, 0.0696794, 0.050439, 0.0660662, 0.0504388, 0.0504388, 0.0518281
0.775047, 0, 0.251438, 0.0597881, 1.41421, -0.251438, 0.0604769, 0.0597881, 0.0597896, 0.0597914, 0.0610743, 0.0597914, 0.0739378, 0.0607125, 0.0600361, 0.189734, 0.0597989, 0.0598264, 0.0597918, 0.0598062, 0.0825603, 0.0597883, 0.0797152, 0.0597881, 0.0597881, 0.0614168
0.782912, 0.947406, 0.295135, 0.0698982, 1.7168, 0.652272, 0.0706936, 0.0698982, 0.0699, 0.0699021, 0.0713834, 0.0699021, 0.0876026, 0.0709656, 0.0701847, 0.219945, 0.0699104, 0.0699424, 0.0699026, 0.0699212, 0.096453, 0.0698985, 0.0952157, 0.0698982, 0.0698982, 0.0717839
0.790776, 0.0525937, 0.342413, 0.0806298, 1.43269, -0.289819, 0.0815365, 0.0806298, 0.0806317, 0.0806342, 0.0823229, 0.0806341, 0.102396, 0.0818465, 0.0809563, 0.251682, 0.0806433, 0.08068, 0.0806349, 0.0806587, 0.111129, 0.0806301, 0.112686, 0.0806298, 0.0806298, 0.082787
0.798641, 0, 0.392888, 0.0918099, 1.41421, -0.392888, 0.0928309, 0.0918099, 0.0918121, 0.0918148, 0.0937164, 0.0918148, 0.118106, 0.0931798, 0.0921776, 0.284421, 0.0918249, 0.0918664, 0.0918159, 0.0918461, 0.126302, 0.0918103, 0.132257, 0.0918099, 0.0918099, 0.0942506
0.806506, 0, 0.446112, 0.103241, 1.41421, -0.446112, 0.104377, 0.103241, 0.103243, 0.103246, 0.105362, 0.103246, 0.134458, 0.104765, 0.10365, 0.317584, 0.103257, 0.103303, 0.103247, 0.103286, 0.141643, 0.103241, 0.154079, 0.103241, 0.103241, 0.105974
0.81437, 0.937764, 0.501599, 0.114708, 1.71399, 0.436165, 0.115958, 0.114708, 0.114711, 0.114714, 0.117043, 0.114714, 0.151124, 0.116385, 0.115158, 0.35057, 0.114726, 0.114777, 0.114716, 0.114764, 0.156795, 0.114708, 0.178322, 0.114708, 0.114708, 0.117742
0.822235, 1.93295, 0.558857, 0.125994, 1.98317, 1.37409, 0.127355, 0.125994, 0.125997, 0.126, 0.128535, 0.126, 0.167741, 0.127819, 0.126484, 0.382785, 0.126013, 0.126068, 0.126003, 0.126063, 0.171392, 0.125994, 0.205171, 0.125994, 0.125994, 0.129334
0.830099, 1.12929, 0.617407, 0.136886, 1.76898, 0.511881, 0.138353, 0.136886, 0.136889, 0.136893, 0.139626, 0.136893, 0.183918, 0.138853, 0.137414, 0.413675, 0.136906, 0.136966, 0.136897, 0.136972, 0.185084, 0.136886, 0.234815, 0.136886, 0.136886, 0.14054
0.837964, 0.930539, 0.6768, 0.147191, 1.71188, 0.253739, 0.148758, 0.147191, 0.147195, 0.147199, 0.150117, 0.147199, 0.199265, 0.149292, 0.147755, 0.442751, 0.147213, 0.147276, 0.147204, 0.147298, 0.197554, 0.147192, 0.267423, 0.147191, 0.147191, 0.15117
0.845828, 3.92569, 0.736621, 0.156743, 2.43427, 3.18907, 0.158402, 0.156743, 0.156747, 0.156751, 0.15984, 0.156751, 0.213409, 0.158966, 0.157341, 0.469612, 0.156766, 0.156832, 0.156759, 0.156876, 0.208542, 0.156744, 0.303114, 0.156743, 0.156743, 0.161063
0.853693, 3.9952, 0.796483, 0.16541, 2.44851, 3.19871, 0.167152, 0.16541, 0.165414, 0.165419, 0.168662, 0.165419, 0.226017, 0.167744, 0.166037, 0.49396, 0.165433, 0.165502, 0.165429, 0.165574, 0.217854, 0.165411, 0.341922, 0.16541, 0.16541, 0.170097
0.861558, 1.07187, 0.856, 0.173099, 1.75268, 0.21587, 0.174915, 0.173099, 0.173103, 0.173108, 0.176489, 0.173108, 0.236815, 0.175531, 0.173753, 0.515609, 0.173123, 0.173193, 0.173122, 0.173302, 0.225375, 0.1731, 0.383746, 0.173099, 0.173099, 0.178193
0.869422, 1.9185, 0.914764, 0.179758, 1.97952, 1.00373, 0.181638, 0.179758, 0.179762, 0.179767, 0.183269, 0.179767, 0.245604, 0.182275, 0.180435, 0.534477, 0.179782, 0.179853, 0.179786, 0.180008, 0.231072, 0.179758, 0.428314, 0.179758, 0.179758, 0.185319
0.877287, 2.07668, 0.97231, 0.185372, 2.01908, 1.10437, 0.187309, 0.185372, 0.185377, 0.185382, 0.188987, 0.185382, 0.25227, 0.187963, 0.186069, 0.550586, 0.185397, 0.185469, 0.185407, 0.185681, 0.234987, 0.185373, 0.475143, 0.185372, 0.185372, 0.191486
0.885151, 3.08153, 1.02809, 0.189966, 2.25422, 2.05344, 0.19195, 0.189966, 0.18997, 0.189976, 0.193669, 0.189976, 0.256789, 0.192619, 0.19068, 0.564043, 0.18999, 0.190062, 0.190009, 0.190344, 0.237234, 0.189967, 0.523515, 0.189966, 0.189966, 0.196753
0.893016, 0.913648, 1.08145, 0.193591, 1.70694, -0.1678, 0.195616, 0.193591, 0.193596, 0.193601, 0.197367, 0.193601, 0.259226, 0.196295, 0.19432, 0.575024, 0.193616, 0.193686, 0.193645, 0.194053, 0.237981, 0.193592, 0.572475, 0.193591, 0.193591, 0.201217
0.900881, 1.9976, 1.13162, 0.196325, 1.9994, 0.865979, 0.198382, 0.196325, 0.196329, 0.196335, 0.20016, 0.196335, 0.259726, 0.19907, 0.197064, 0.583758, 0.196349, 0.196418, 0.196391, 0.196885, 0.237435, 0.196325, 0.620842, 0.196325, 0.196325, 0.205011
0.908745, 1.99758, 1.17774, 0.198259, 1.9994, 0.819841, 0.200344, 0.198259, 0.198264, 0.198269, 0.202142, 0.198269, 0.258502, 0.201036, 0.199008, 0.590503, 0.198283, 0.198349, 0.198341, 0.198933, 0.235829, 0.19826, 0.667257, 0.198259, 0.198259, 0.208299
0.91661, 2.81046, 1.2189, 0.199497, 2.19328, 1.59156, 0.201606, 0.199497, 0.199501, 0.199507, 0.203417, 0.199507, 0.255819, 0.2023, 0.200253, 0.595531, 0.19952, 0.199583, 0.199598, 0.2003, 0.233399, 0.199498, 0.710244, 0.199497, 0.199497, 0.211271
0.924474, 1.28071, 1.25418, 0.200144, 1.81127, 0.026527, 0.202274, 0.200144, 0.200149, 0.200154, 0.204093, 0.200154, 0.251972, 0.202966, 0.200906, 0.599114, 0.200167, 0.200226, 0.200268, 0.201092, 0.230375, 0.200145, 0.748299, 0.200144, 0.200144, 0.214137
0.932339, 2.70482, 1.28274, 0.200305, 2.16906, 1.42207, 0.202455, 0.200305, 0.20031, 0.200315, 0.204276, 0.200315, 0.24727, 0.203142, 0.201071, 0.60151, 0.200327, 0.200382, 0.200456, 0.20141, 0.226969, 0.200306, 0.779988, 0.200305, 0.200305, 0.217123
0.940203, 1.19437, 1.30389, 0.200078, 1.78728, -0.109514, 0.202248, 0.200078, 0.200083, 0.200088, 0.204066, 0.200088, 0.242015, 0.202925, 0.200847, 0.602955, 0.200099, 0.20015, 0.200259, 0.201351, 0.223363, 0.200079, 0.804049, 0.200078, 0.200078, 0.220467
0.948068, 1.10081, 1.31715, 0.199551, 1.76091, -0.216339, 0.201745, 0.199551, 0.199556, 0.199562, 0.203551, 0.199562, 0.236487, 0.202406, 0.200323, 0.603659, 0.199572, 0.199618, 0.199769, 0.201, 0.219709, 0.199552, 0.819495, 0.199551, 0.199551, 0.224407
0.955933, 1.89436, 1.32237, 0.198804, 1.97341, 0.571995, 0.201028, 0.198804, 0.198809, 0.198815, 0.202813, 0.198815, 0.230934, 0.201664, 0.199578, 0.603802, 0.198824, 0.198865, 0.199064, 0.20043, 0.216125, 0.198805, 0.825686, 0.198804, 0.198804, 0.229183
0.963797, 0.997599, 1.3197, 0.197904, 1.73136, -0.322103, 0.200166, 0.197904, 0.197909, 0.197914, 0.201919, 0.197914, 0.225558, 0.200767, 0.198678, 0.603533, 0.197923, 0.19796, 0.198212, 0.199703, 0.212697, 0.197905, 0.822393, 0.197904, 0.197904, 0.235015
0.971662, 1.88713, 1.30967, 0.196906, 1.97158, 0.577463, 0.199219, 0.196906, 0.196911, 0.196916, 0.200925, 0.196916, 0.220518, 0.199771, 0.197681, 0.602976, 0.196925, 0.196957, 0.19727, 0.19887, 0.209481, 0.196907, 0.809821, 0.196906, 0.196906, 0.242101
0.979526, 0.220907, 1.29311, 0.195856, 1.49027, -1.0722, 0.198239, 0.195855, 0.19586, 0.195866, 0.199878, 0.195866, 0.215923, 0.198722, 0.196631, 0.602227, 0.195874, 0.195901, 0.196284, 0.197967, 0.206513, 0.195856, 0.788594, 0.195856, 0.195856, 0.250596
0.987391, 1, 1.27115, 0.194788, 1.73205, -0.271151, 0.197266, 0.194788, 0.194793, 0.194798, 0.198812, 0.194798, 0.211841, 0.197655, 0.195564, 0.60136, 0.194806, 0.19483, 0.195292, 0.197026, 0.203804, 0.194789, 0.759721, 0.194788, 0.194788, 0.260602
0.995255, 0.882313, 1.24512, 0.19373, 1.69774, -0.362808, 0.196336, 0.193729, 0.193734, 0.19374, 0.197755, 0.19374, 0.208298, 0.196597, 0.194506, 0.60043, 0.193748, 0.193768, 0.194325, 0.196068, 0.201355, 0.19373, 0.724517, 0.19373, 0.19373, 0.272144
1.00312, 1.11769, 1.21646, 0.1927, 1.7657, -0.0987681, 0.19548, 0.192699, 0.192704, 0.19271, 0.196726, 0.19271, 0.20529, 0.195567, 0.193476, 0.599478, 0.192719, 0.192736, 0.193409, 0.195106, 0.199155, 0.1927, 0.68452, 0.1927, 0.1927, 0.285162
1.01098, 2, 1.18659, 0.191711, 2, 0.813409, 0.194725, 0.19171, 0.191716, 0.191721, 0.195738, 0.191721, 0.202785, 0.194578, 0.192488, 0.598528, 0.191732, 0.191747, 0.192567, 0.194152, 0.197184, 0.191712, 0.641376, 0.191711, 0.191711, 0.299497
1.01885, 2, 1.15687, 0.190771, 2, 0.843128, 0.194098, 0.19077, 0.190776, 0.190782, 0.194799, 0.190782, 0.200734, 0.193639, 0.191548, 0.597595, 0.190794, 0.190808, 0.191825, 0.193211, 0.195423, 0.190772, 0.596744, 0.190771, 0.190771, 0.314883
1.02671, 0.872677, 1.12846, 0.189884, 1.6949, -0.255779, 0.193625, 0.189883, 0.189888, 0.189894, 0.193911, 0.189894, 0.199074, 0.192751, 0.19066, 0.596686, 0.189909, 0.189923, 0.191211, 0.192288, 0.193848, 0.189884, 0.552198, 0.189884, 0.189884, 0.330949
1.03458, 2.86785, 1.10226, 0.189048, 2.20632, 1.7656, 0.193336, 0.189047, 0.189053, 0.189058, 0.193076, 0.189058, 0.197738, 0.191915, 0.189825, 0.595799, 0.189077, 0.189092, 0.190764, 0.191385, 0.192435, 0.189049, 0.509135, 0.189048, 0.189048, 0.347229
1.04244, 1.25947, 1.07891, 0.188261, 1.8054, 0.180561, 0.193267, 0.18826, 0.188266, 0.188272, 0.192289, 0.188272, 0.196654, 0.191129, 0.189038, 0.594925, 0.188295, 0.188314, 0.190539, 0.190501, 0.191163, 0.188262, 0.468728, 0.188261, 0.188261, 0.363178
1.05031, 1, 1.05878, 0.187518, 1.73205, -0.0587763, 0.193456, 0.187516, 0.187523, 0.187529, 0.191546, 0.187529, 0.195755, 0.190385, 0.188295, 0.59405, 0.187558, 0.187582, 0.190613, 0.189637, 0.19001, 0.187519, 0.431881, 0.187518, 0.187518, 0.3782
1.05817, 0.863042, 1.04196, 0.186811, 1.69205, -0.178921, 0.193949, 0.186808, 0.186815, 0.186821, 0.190839, 0.186821, 0.194975, 0.189678, 0.187588, 0.593153, 0.186859, 0.186889, 0.191094, 0.188789, 0.188953, 0.186811, 0.399219, 0.186811, 0.186811, 0.391681
1.06604, 0.136958, 1.02838, 0.18613, 1.46183, -0.891426, 0.194798, 0.186126, 0.186134, 0.18614, 0.190158, 0.18614, 0.194258, 0.188997, 0.186907, 0.592209, 0.186188, 0.186228, 0.192127, 0.187955, 0.187974, 0.186131, 0.371089, 0.18613, 0.18613, 0.403029
1.0739, 1, 1.01783, 0.185465, 1.73205, -0.0178332, 0.196058, 0.18546, 0.185469, 0.185475, 0.189493, 0.185475, 0.193553, 0.188331, 0.186241, 0.591185, 0.185536, 0.185588, 0.193909, 0.187129, 0.187053, 0.185465, 0.347593, 0.185465, 0.185465, 0.411712
1.08177, 0, 1.01006, 0.184803, 1.41421, -1.01006, 0.197789, 0.184796, 0.184807, 0.184813, 0.188831, 0.184813, 0.192817, 0.18767, 0.18558, 0.590045, 0.184891, 0.184957, 0.196692, 0.186304, 0.186171, 0.184803, 0.328621, 0.184803, 0.184803, 0.417298
1.08963, 0.853381, 1.00485, 0.18413, 1.6892, -0.151464, 0.200045, 0.184122, 0.184135, 0.184141, 0.188158, 0.184141, 0.192017, 0.186997, 0.184907, 0.588748, 0.18424, 0.184323, 0.200793, 0.185472, 0.185308, 0.184131, 0.313893, 0.18413, 0.18413, 0.419482
1.09749, 1.8486, 1.00207, 0.183432, 1.96179, 0.846527, 0.202873, 0.183422, 0.183437, 0.183443, 0.18746, 0.183443, 0.191127, 0.186299, 0.184209, 0.587249, 0.183569, 0.183671, 0.206597, 0.18462, 0.184445, 0.183433, 0.303006, 0.183432, 0.183432, 0.418111
1.10536, 0.298017, 1.00177, 0.182692, 1.51592, -0.703754, 0.206306, 0.182678, 0.182697, 0.182702, 0.18672, 0.182702, 0.190125, 0.185559, 0.183469, 0.5855, 0.182863, 0.182985, 0.214551, 0.183734, 0.183561, 0.182693, 0.295478, 0.182692, 0.182692, 0.413196
1.11322, 1.69229, 1.00412, 0.181891, 1.92153, 0.688167, 0.210353, 0.181874, 0.181896, 0.181901, 0.185919, 0.181901, 0.188997, 0.184758, 0.182668, 0.583455, 0.182106, 0.182247, 0.225156, 0.1828, 0.182636, 0.181892, 0.290788, 0.181891, 0.181891, 0.404906
1.12109, 2.30771, 1.00947, 0.181009, 2.0755, 1.29824, 0.214991, 0.180988, 0.181014, 0.18102, 0.185038, 0.18102, 0.187732, 0.183876, 0.181786, 0.581069, 0.18128, 0.18144, 0.238943, 0.181797, 0.181647, 0.18101, 0.288404, 0.181009, 0.181009, 0.393557
1.12895, 0, 1.01827, 0.180026, 1.41421, -1.01827, 0.220159, 0.179999, 0.180031, 0.180037, 0.184055, 0.180037, 0.18632, 0.182893, 0.180803, 0.578302, 0.180366, 0.180541, 0.256444, 0.180705, 0.18057, 0.180027, 0.287816, 0.180026, 0.180026, 0.379582
1.13682, 1.83893, 1.03101, 0.178919, 1.95932, 0.807916, 0.225749, 0.178884, 0.178924, 0.17893, 0.182947, 0.17893, 0.184755, 0.181786, 0.179696, 0.575126, 0.179345, 0.17953, 0.278147, 0.179502, 0.179382, 0.17892, 0.288542, 0.178919, 0.178919, 0.363504
1.14468, 0.161075, 1.04817, 0.177664, 1.47006, -0.887095, 0.231608, 0.17762, 0.177668, 0.177674, 0.181692, 0.177674, 0.183027, 0.18053, 0.17844, 0.571527, 0.178198, 0.178382, 0.304439, 0.178163, 0.178056, 0.177664, 0.29015, 0.177664, 0.177664, 0.345894
1.15255, 0, 1.07009, 0.176235, 1.41421, -1.07009, 0.237532, 0.176181, 0.17624, 0.176245, 0.180263, 0.176245, 0.181127, 0.179102, 0.177012, 0.567511, 0.176902, 0.177073, 0.335551, 0.176662, 0.176567, 0.176236, 0.292253, 0.176235, 0.176235, 0.327333
1.16041, 1, 1.09692, 0.174608, 1.73205, -0.0969152, 0.243278, 0.174541, 0.174613, 0.174619, 0.178636, 0.174619, 0.179042, 0.177475, 0.175385, 0.563109, 0.175437, 0.175579, 0.371491, 0.174972, 0.174888, 0.174609, 0.294518, 0.174608, 0.174608, 0.308375
1.16828, 0.829278, 1.12847, 0.172759, 1.68205, -0.299194, 0.248569, 0.172676, 0.172763, 0.172769, 0.176787, 0.172769, 0.176761, 0.175625, 0.173536, 0.558386, 0.173782, 0.173875, 0.411986, 0.173069, 0.172994, 0.17276, 0.296658, 0.172759, 0.172759, 0.289522
1.17614, 0.997584, 1.16426, 0.170663, 1.73135, -0.166674, 0.253112, 0.170561, 0.170667, 0.170673, 0.174691, 0.170673, 0.174266, 0.173529, 0.171439, 0.553442, 0.171919, 0.171937, 0.456441, 0.170927, 0.170859, 0.170663, 0.298429, 0.170663, 0.170663, 0.271191
1.18401, 0.173139, 1.20339, 0.168298, 1.47416, -1.03025, 0.25661, 0.168174, 0.168303, 0.168309, 0.172327, 0.168309, 0.171543, 0.171165, 0.169075, 0.548423, 0.169828, 0.169744, 0.503905, 0.168523, 0.168462, 0.168299, 0.299626, 0.168298, 0.168298, 0.253712
1.19187, 0.822057, 1.24463, 0.165648, 1.6799, -0.422572, 0.258787, 0.165495, 0.165652, 0.165658, 0.169676, 0.165658, 0.168576, 0.168514, 0.166424, 0.543526, 0.167493, 0.167278, 0.553086, 0.165839, 0.165784, 0.165648, 0.300076, 0.165648, 0.165648, 0.237314
1.19973, 3.99757, 1.28644, 0.162696, 2.44899, 2.71113, 0.259408, 0.162511, 0.162701, 0.162707, 0.166724, 0.162707, 0.165353, 0.165563, 0.163473, 0.539004, 0.164902, 0.164526, 0.602379, 0.162859, 0.162809, 0.162697, 0.299637, 0.162696, 0.162696, 0.222132
1.2076, 1.81482, 1.32708, 0.159436, 1.95316, 0.487738, 0.258294, 0.159211, 0.15944, 0.159446, 0.163464, 0.159446, 0.161863, 0.162302, 0.160213, 0.535169, 0.162046, 0.161481, 0.649937, 0.159574, 0.159529, 0.159437, 0.298195, 0.159436, 0.159436, 0.208217
1.21546, 2.18037, 1.36473, 0.155865, 2.04459, 0.815633, 0.255337, 0.155593, 0.155869, 0.155875, 0.159893, 0.155875, 0.158101, 0.158731, 0.156641, 0.532402, 0.158921, 0.158144, 0.693775, 0.155982, 0.155941, 0.155865, 0.295663, 0.155865, 0.155865, 0.195549
