   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_252.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.04364, 309.442, 262.151, 45.6715, 17.6477, 47.291, 143.074, 0, 45.6716, 45.6717, 45.6719, 45.6726, 45.6766, 45.6758, 45.6715, 45.6715, 45.6715, 45.6715, 45.6715, 45.6715, 45.6715, 45.6715, 163.882, 45.6715, 46.5267
3.05162, 273.401, 228.258, 44.9618, 16.5952, 45.1429, 122.301, 0, 44.9619, 44.962, 44.9622, 44.963, 44.9671, 44.9642, 44.9618, 44.9618, 44.9618, 44.9618, 44.9618, 44.9618, 44.9618, 44.9618, 150.418, 44.9618, 45.4529
3.0596, 238.207, 198.582, 44.3347, 15.4986, 39.6248, 104.972, 0, 44.3347, 44.3348, 44.335, 44.3358, 44.34, 44.336, 44.3347, 44.3347, 44.3347, 44.3347, 44.3347, 44.3347, 44.3347, 44.3347, 137.66, 44.3347, 44.6111
3.06758, 201.848, 173.264, 43.7899, 14.2775, 28.5841, 91.0337, 0, 43.7899, 43.79, 43.7902, 43.791, 43.7954, 43.7906, 43.7899, 43.7899, 43.7899, 43.7899, 43.7899, 43.7899, 43.7899, 43.7899, 125.86, 43.7899, 43.9424
3.07556, 211.539, 152.26, 43.3226, 14.613, 59.2793, 80.2838, 0, 43.3227, 43.3227, 43.3229, 43.3237, 43.3283, 43.323, 43.3226, 43.3226, 43.3226, 43.3226, 43.3226, 43.3226, 43.3226, 43.3226, 115.209, 43.3226, 43.4052
3.08354, 186.82, 135.371, 42.9244, 13.7412, 51.4498, 72.4225, 0, 42.9245, 42.9245, 42.9247, 42.9255, 42.9303, 42.9246, 42.9244, 42.9244, 42.9244, 42.9244, 42.9244, 42.9244, 42.9244, 42.9244, 105.821, 42.9244, 42.9682
3.09152, 177.613, 122.28, 42.5848, 13.402, 55.3334, 67.0967, 0, 42.5848, 42.5849, 42.5851, 42.5859, 42.5909, 42.5849, 42.5848, 42.5848, 42.5848, 42.5848, 42.5848, 42.5848, 42.5848, 42.5848, 97.7371, 42.5848, 42.6076
3.09949, 163.625, 112.59, 42.2925, 12.8695, 51.0354, 63.9341, 0, 42.2926, 42.2927, 42.2928, 42.2936, 42.2988, 42.2925, 42.2925, 42.2925, 42.2925, 42.2925, 42.2925, 42.2925, 42.2925, 42.2925, 90.9286, 42.2925, 42.3042
3.10747, 143.686, 105.851, 42.037, 12.07, 37.8354, 62.5656, 0, 42.0371, 42.0372, 42.0373, 42.0381, 42.0435, 42.037, 42.037, 42.037, 42.037, 42.037, 42.037, 42.037, 42.037, 42.037, 85.308, 42.037, 42.0428
3.11545, 139.116, 101.585, 41.8094, 11.8792, 37.5304, 62.6382, 0, 41.8095, 41.8096, 41.8098, 41.8105, 41.8161, 41.8094, 41.8094, 41.8094, 41.8094, 41.8094, 41.8094, 41.8094, 41.8094, 41.8094, 80.7453, 41.8094, 41.8123
3.12343, 113.638, 99.3114, 41.6033, 10.7535, 14.3268, 63.8207, 0, 41.6034, 41.6035, 41.6036, 41.6044, 41.6102, 41.6033, 41.6033, 41.6033, 41.6033, 41.6033, 41.6033, 41.6033, 41.6033, 41.6033, 77.0841, 41.6033, 41.6047
3.13141, 116.879, 98.5552, 41.4149, 10.9032, 18.324, 65.8032, 0, 41.415, 41.4151, 41.4152, 41.416, 41.422, 41.4149, 41.4149, 41.4149, 41.4149, 41.4149, 41.4149, 41.4149, 41.4149, 41.4149, 74.1575, 41.4149, 41.4156
3.13939, 110.71, 98.8648, 41.2434, 10.6165, 11.8453, 68.2963, 0, 41.2434, 41.2435, 41.2437, 41.2445, 41.2506, 41.2434, 41.2434, 41.2434, 41.2434, 41.2434, 41.2434, 41.2434, 41.2434, 41.2434, 71.8026, 41.2434, 41.2437
3.14737, 87.7517, 99.8194, 41.09, 9.47374, -12.0677, 71.0297, 0, 41.09, 41.0901, 41.0903, 41.0911, 41.0974, 41.09, 41.09, 41.09, 41.09, 41.09, 41.09, 41.09, 41.09, 41.09, 69.8704, 41.09, 41.0901
3.15534, 86.4109, 101.039, 40.9579, 9.40271, -14.6277, 73.7538, 0, 40.958, 40.9581, 40.9583, 40.959, 40.9656, 40.9579, 40.9579, 40.9579, 40.9579, 40.9579, 40.9579, 40.9579, 40.9579, 40.9579, 68.2333, 40.9579, 40.958
3.16332, 88.9266, 102.19, 40.8516, 9.53554, -13.2636, 76.2432, 0, 40.8516, 40.8517, 40.8519, 40.8527, 40.8594, 40.8516, 40.8516, 40.8516, 40.8516, 40.8516, 40.8516, 40.8516, 40.8516, 40.8516, 66.7889, 40.8516, 40.8516
3.1713, 77.9277, 102.999, 40.7755, 8.94023, -25.0708, 78.304, 0, 40.7755, 40.7756, 40.7758, 40.7766, 40.7836, 40.7755, 40.7755, 40.7755, 40.7755, 40.7755, 40.7755, 40.7755, 40.7755, 40.7755, 65.4602, 40.7755, 40.7755
3.17928, 76.5601, 103.251, 40.7339, 8.86341, -26.6908, 79.7803, 0, 40.734, 40.7341, 40.7343, 40.7351, 40.7423, 40.7339, 40.7339, 40.7339, 40.7339, 40.7339, 40.7339, 40.7339, 40.7339, 40.7339, 64.1945, 40.7339, 40.7339
3.18726, 78.5116, 102.803, 40.7305, 8.97282, -24.291, 80.5624, 0, 40.7305, 40.7306, 40.7308, 40.7316, 40.739, 40.7305, 40.7305, 40.7305, 40.7305, 40.7305, 40.7305, 40.7305, 40.7305, 40.7305, 62.9604, 40.7305, 40.7305
3.19524, 71.7843, 101.578, 40.7672, 8.58978, -29.7939, 80.5915, 0, 40.7673, 40.7674, 40.7675, 40.7683, 40.7759, 40.7672, 40.7672, 40.7672, 40.7672, 40.7672, 40.7672, 40.7672, 40.7672, 40.7672, 61.7435, 40.7672, 40.7672
3.20321, 80.2792, 99.5702, 40.845, 9.07079, -19.291, 79.8619, 0, 40.8451, 40.8452, 40.8454, 40.8461, 40.854, 40.845, 40.845, 40.845, 40.845, 40.845, 40.845, 40.845, 40.845, 40.845, 60.5427, 40.845, 40.845
3.21119, 65.4066, 96.833, 40.9633, 8.21015, -31.4264, 78.4191, 0, 40.9634, 40.9635, 40.9637, 40.9644, 40.9725, 40.9633, 40.9633, 40.9633, 40.9633, 40.9633, 40.9633, 40.9633, 40.9633, 40.9633, 59.3664, 40.9633, 40.9633
3.21917, 53.8178, 93.4716, 41.1202, 7.47113, -39.6538, 76.3526, 0, 41.1203, 41.1204, 41.1206, 41.1213, 41.1296, 41.1202, 41.1202, 41.1202, 41.1202, 41.1202, 41.1202, 41.1202, 41.1202, 41.1202, 58.2282, 41.1202, 41.1202
3.22715, 50.8809, 89.6299, 41.3128, 7.27192, -38.749, 73.7869, 0, 41.3129, 41.3129, 41.3131, 41.3139, 41.3224, 41.3128, 41.3128, 41.3128, 41.3128, 41.3128, 41.3128, 41.3128, 41.3128, 41.3128, 57.1446, 41.3128, 41.3128
3.23513, 54.7643, 85.4748, 41.5373, 7.53421, -30.7105, 70.8683, 0, 41.5374, 41.5375, 41.5377, 41.5384, 41.5472, 41.5373, 41.5373, 41.5373, 41.5373, 41.5373, 41.5373, 41.5373, 41.5373, 41.5373, 56.1324, 41.5373, 41.5373
3.24311, 57.9443, 81.1803, 41.7897, 7.74237, -23.236, 67.7514, 0, 41.7898, 41.7899, 41.79, 41.7908, 41.7998, 41.7897, 41.7897, 41.7897, 41.7897, 41.7897, 41.7897, 41.7897, 41.7897, 41.7897, 55.2068, 41.7897, 41.7897
3.25109, 35.5367, 76.9131, 42.0655, 6.12672, -41.3764, 64.5864, 0, 42.0656, 42.0657, 42.0659, 42.0666, 42.0759, 42.0655, 42.0655, 42.0655, 42.0655, 42.0655, 42.0655, 42.0655, 42.0655, 42.0655, 54.3803, 42.0655, 42.0655
3.25906, 50.9388, 72.8214, 42.3604, 7.2759, -21.8826, 61.508, 0, 42.3604, 42.3605, 42.3607, 42.3615, 42.3709, 42.3604, 42.3604, 42.3604, 42.3604, 42.3604, 42.3604, 42.3604, 42.3604, 42.3604, 53.6615, 42.3604, 42.3604
3.26704, 48.973, 69.0248, 42.67, 7.13954, -20.0518, 58.6269, 0, 42.6701, 42.6702, 42.6703, 42.6711, 42.6808, 42.67, 42.67, 42.67, 42.67, 42.67, 42.67, 42.67, 42.67, 42.67, 53.0554, 42.67, 42.67
3.27502, 43.3775, 65.6107, 42.9903, 6.73628, -22.2332, 56.0256, 0, 42.9904, 42.9905, 42.9907, 42.9914, 43.0014, 42.9903, 42.9903, 42.9903, 42.9903, 42.9903, 42.9903, 42.9903, 42.9903, 42.9903, 52.5627, 42.9903, 42.9903
3.283, 50.2129, 62.6321, 43.3176, 7.22585, -12.4192, 53.7565, 0, 43.3177, 43.3177, 43.3179, 43.3187, 43.3289, 43.3176, 43.3176, 43.3176, 43.3176, 43.3176, 43.3176, 43.3176, 43.3176, 43.3176, 52.1803, 43.3176, 43.3176
3.29098, 54.4429, 60.1104, 43.6483, 7.51285, -5.66755, 51.844, 0, 43.6483, 43.6484, 43.6486, 43.6494, 43.6598, 43.6483, 43.6483, 43.6483, 43.6483, 43.6483, 43.6483, 43.6483, 43.6483, 43.6483, 51.9015, 43.6483, 43.6483
3.29896, 42.13, 58.0392, 43.9789, 6.64304, -15.9092, 50.2877, 0, 43.9789, 43.979, 43.9792, 43.98, 43.9907, 43.9789, 43.9789, 43.9789, 43.9789, 43.9789, 43.9789, 43.9789, 43.9789, 43.9789, 51.7169, 43.9789, 43.9789
3.30694, 49.7519, 56.3901, 44.3063, 7.19388, -6.6382, 49.068, 0, 44.3063, 44.3064, 44.3066, 44.3074, 44.3183, 44.3063, 44.3063, 44.3063, 44.3063, 44.3063, 44.3063, 44.3063, 44.3063, 44.3063, 51.6146, 44.3063, 44.3063
3.31491, 55.4239, 55.1193, 44.6274, 7.57785, 0.304527, 48.1516, 0, 44.6274, 44.6275, 44.6277, 44.6285, 44.6397, 44.6274, 44.6274, 44.6274, 44.6274, 44.6274, 44.6274, 44.6274, 44.6274, 44.6274, 51.5811, 44.6274, 44.6274
3.32289, 41.1311, 54.174, 44.9393, 6.56743, -13.0429, 47.4972, 0, 44.9393, 44.9394, 44.9396, 44.9404, 44.9518, 44.9393, 44.9393, 44.9393, 44.9393, 44.9393, 44.9393, 44.9393, 44.9393, 44.9393, 51.6019, 44.9393, 44.9393
3.33087, 44.5126, 53.4975, 45.2392, 6.82002, -8.98484, 47.06, 0, 45.2393, 45.2394, 45.2395, 45.2403, 45.252, 45.2392, 45.2392, 45.2392, 45.2392, 45.2392, 45.2392, 45.2392, 45.2392, 45.2392, 51.6622, 45.2392, 45.2392
3.33885, 51.5871, 53.0336, 45.5248, 7.32032, -1.44659, 46.796, 0, 45.5248, 45.5249, 45.5251, 45.5259, 45.5378, 45.5248, 45.5248, 45.5248, 45.5248, 45.5248, 45.5248, 45.5248, 45.5248, 45.5248, 51.7477, 45.5248, 45.5248
3.34683, 44.9241, 52.7305, 45.7938, 6.85011, -7.80645, 46.6643, 0, 45.7939, 45.794, 45.7942, 45.7949, 45.8072, 45.7938, 45.7938, 45.7938, 45.7938, 45.7938, 45.7938, 45.7938, 45.7938, 45.7938, 51.845, 45.7938, 45.7938
3.35481, 49.4474, 52.5422, 46.0449, 7.17268, -3.0948, 46.6296, 0, 46.045, 46.045, 46.0452, 46.046, 46.0585, 46.0449, 46.0449, 46.0449, 46.0449, 46.0449, 46.0449, 46.0449, 46.0449, 46.0449, 51.9422, 46.0449, 46.0449
3.36278, 47.7783, 52.4301, 46.2771, 7.05537, -4.65183, 46.6624, 0, 46.2771, 46.2772, 46.2774, 46.2782, 46.2909, 46.2771, 46.2771, 46.2771, 46.2771, 46.2771, 46.2771, 46.2771, 46.2771, 46.2771, 52.0293, 46.2771, 46.2771
3.37076, 40.7524, 52.3633, 46.4902, 6.53854, -11.6109, 46.7393, 0, 46.4903, 46.4903, 46.4905, 46.4913, 46.5043, 46.4902, 46.4902, 46.4902, 46.4902, 46.4902, 46.4902, 46.4902, 46.4902, 46.4902, 52.0985, 46.4902, 46.4902
3.37874, 48.5008, 52.3185, 46.6852, 7.10639, -3.81763, 46.8432, 0, 46.6853, 46.6853, 46.6855, 46.6863, 46.6996, 46.6852, 46.6852, 46.6852, 46.6852, 46.6852, 46.6852, 46.6852, 46.6852, 46.6852, 52.1444, 46.6852, 46.6852
3.38672, 38.798, 52.2789, 46.8637, 6.38733, -13.4808, 46.9621, 0, 46.8638, 46.8639, 46.8641, 46.8648, 46.8784, 46.8637, 46.8637, 46.8637, 46.8637, 46.8637, 46.8637, 46.8637, 46.8637, 46.8637, 52.1642, 46.8637, 46.8637
3.3947, 43.4982, 52.2339, 47.0284, 6.74523, -8.73571, 47.0885, 0, 47.0285, 47.0286, 47.0287, 47.0295, 47.0434, 47.0284, 47.0284, 47.0284, 47.0284, 47.0284, 47.0284, 47.0284, 47.0284, 47.0284, 52.1572, 47.0284, 47.0284
3.40268, 46.7804, 52.178, 47.1827, 6.9843, -5.39758, 47.2187, 0, 47.1827, 47.1828, 47.183, 47.1838, 47.1979, 47.1827, 47.1827, 47.1827, 47.1827, 47.1827, 47.1827, 47.1827, 47.1827, 47.1827, 52.1251, 47.1827, 47.1827
3.41066, 49.085, 52.1097, 47.3305, 7.14738, -3.02467, 47.3517, 0, 47.3306, 47.3306, 47.3308, 47.3316, 47.346, 47.3305, 47.3305, 47.3305, 47.3305, 47.3305, 47.3305, 47.3305, 47.3305, 47.3305, 52.0713, 47.3305, 47.3305
3.41863, 51.0498, 52.0304, 47.4763, 7.28353, -0.98061, 47.4885, 0, 47.4763, 47.4764, 47.4766, 47.4774, 47.4922, 47.4763, 47.4763, 47.4763, 47.4763, 47.4763, 47.4763, 47.4763, 47.4763, 47.4763, 52.0007, 47.4763, 47.4763
3.42661, 51.0921, 51.9439, 47.6246, 7.28643, -0.851841, 47.6315, 0, 47.6247, 47.6247, 47.6249, 47.6257, 47.6408, 47.6246, 47.6246, 47.6246, 47.6246, 47.6246, 47.6246, 47.6246, 47.6246, 47.6246, 51.9191, 47.6246, 47.6246
3.43459, 46.3715, 51.8553, 47.7798, 6.95496, -5.48378, 47.7836, 0, 47.7799, 47.7799, 47.7801, 47.7809, 47.7965, 47.7798, 47.7798, 47.7798, 47.7798, 47.7798, 47.7798, 47.7798, 47.7798, 47.7798, 51.833, 47.7798, 47.7798
3.44257, 54.0975, 51.7701, 47.9459, 7.48983, 2.32742, 47.948, 0, 47.9459, 47.946, 47.9462, 47.947, 47.9633, 47.9459, 47.9459, 47.9459, 47.9459, 47.9459, 47.9459, 47.9459, 47.9459, 47.9459, 51.7489, 47.9459, 47.9459
3.45055, 39.9529, 51.6942, 48.1262, 6.47711, -11.7413, 48.1273, 0, 48.1263, 48.1264, 48.1265, 48.1273, 48.1445, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 48.1262, 51.6731, 48.1262, 48.1262
3.45853, 39.3564, 51.6331, 48.3234, 6.43089, -12.2766, 48.324, 0, 48.3234, 48.3235, 48.3237, 48.3245, 48.3432, 48.3234, 48.3234, 48.3234, 48.3234, 48.3234, 48.3234, 48.3234, 48.3234, 48.3234, 51.611, 48.3234, 48.3234
3.4665, 44.0163, 51.5916, 48.5391, 6.78353, -7.57537, 48.5394, 0, 48.5392, 48.5392, 48.5394, 48.5402, 48.5612, 48.5391, 48.5391, 48.5391, 48.5391, 48.5391, 48.5391, 48.5391, 48.5391, 48.5391, 51.5675, 48.5391, 48.5391
3.47448, 33.092, 51.5742, 48.7743, 5.92385, -18.4822, 48.7745, 0, 48.7744, 48.7745, 48.7746, 48.7754, 48.8002, 48.7743, 48.7743, 48.7743, 48.7743, 48.7743, 48.7743, 48.7743, 48.7743, 48.7743, 51.5465, 48.7743, 48.7743
3.48246, 34.4481, 51.5844, 49.029, 6.03723, -17.1362, 49.0291, 0, 49.0291, 49.0292, 49.0294, 49.0302, 49.061, 49.029, 49.029, 49.029, 49.029, 49.029, 49.029, 49.029, 49.029, 49.029, 51.5507, 49.029, 49.029
3.49044, 29.9737, 51.6253, 49.3027, 5.65453, -21.6515, 49.3028, 0, 49.3028, 49.3029, 49.303, 49.3038, 49.3444, 49.3027, 49.3027, 49.3027, 49.3027, 49.3027, 49.3027, 49.3027, 49.3027, 49.3027, 51.5819, 49.3027, 49.3027
3.49842, 49.9635, 51.6997, 49.5941, 7.20857, -1.73623, 49.5941, 0, 49.5941, 49.5942, 49.5944, 49.5952, 49.6511, 49.5941, 49.5941, 49.5941, 49.5941, 49.5941, 49.5941, 49.5941, 49.5941, 49.5941, 51.641, 49.5941, 49.5941
3.5064, 37.8481, 51.8107, 49.9016, 6.31254, -13.9625, 49.9016, 0, 49.9017, 49.9018, 49.902, 49.9027, 49.9823, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 51.7283, 49.9016, 49.9016
3.51438, 28.5621, 51.9616, 50.2235, 5.5283, -23.3994, 50.2235, 0, 50.2235, 50.2236, 50.2238, 50.2246, 50.3401, 50.2235, 50.2235, 50.2235, 50.2235, 50.2235, 50.2235, 50.2235, 50.2235, 50.2235, 51.8433, 50.2235, 50.2235
3.52235, 34.1897, 52.1567, 50.5578, 6.01579, -17.967, 50.5578, 0, 50.5578, 50.5579, 50.5581, 50.5589, 50.7279, 50.5578, 50.5578, 50.5578, 50.5578, 50.5578, 50.5578, 50.5578, 50.5578, 50.5578, 51.985, 50.5578, 50.5578
3.53033, 38.9536, 52.4016, 50.9026, 6.3995, -13.448, 50.9026, 0, 50.9026, 50.9027, 50.9029, 50.9037, 51.1504, 50.9026, 50.9026, 50.9026, 50.9026, 50.9026, 50.9026, 50.9026, 50.9026, 50.9026, 52.1521, 50.9026, 50.9026
3.53831, 54.842, 52.7034, 51.2561, 7.53936, 2.13863, 51.2561, 0, 51.2562, 51.2563, 51.2565, 51.2572, 51.6147, 51.2561, 51.2561, 51.2561, 51.2561, 51.2561, 51.2561, 51.2561, 51.2561, 51.2561, 52.3431, 51.2561, 51.2561
3.54629, 40.9588, 53.0708, 51.6169, 6.5543, -12.112, 51.6169, 0, 51.617, 51.6171, 51.6172, 51.618, 52.1295, 51.6169, 51.6169, 51.6169, 51.6169, 51.6169, 51.6169, 51.6169, 51.6169, 51.6169, 52.5566, 51.6169, 51.6169
3.55427, 33.486, 53.5143, 51.9835, 5.95701, -20.0284, 51.9835, 0, 51.9836, 51.9837, 51.9838, 51.9846, 52.7055, 51.9835, 51.9835, 51.9835, 51.9835, 51.9835, 51.9835, 51.9835, 51.9835, 51.9835, 52.7906, 51.9835, 51.9835
3.56225, 43.6344, 54.0456, 52.3548, 6.75532, -10.4112, 52.3548, 0, 52.3549, 52.355, 52.3551, 52.3559, 53.355, 52.3548, 52.3548, 52.3548, 52.3548, 52.3548, 52.3548, 52.3548, 52.3548, 52.3548, 53.0437, 52.3548, 52.3548
3.57023, 39.5587, 54.6769, 52.7299, 6.4466, -15.1182, 52.7299, 0, 52.7299, 52.73, 52.7302, 52.731, 54.0909, 52.7299, 52.7299, 52.7299, 52.7299, 52.7299, 52.7299, 52.7299, 52.7299, 52.7299, 53.3142, 52.7299, 52.7299
3.5782, 48.1356, 55.4201, 53.108, 7.08065, -7.28449, 53.108, 0, 53.1081, 53.1082, 53.1083, 53.1091, 54.9259, 53.108, 53.108, 53.108, 53.108, 53.108, 53.108, 53.108, 53.108, 53.108, 53.6005, 53.108, 53.108
3.58618, 55.1243, 56.285, 53.4886, 7.55806, -1.16074, 53.4886, 0, 53.4887, 53.4888, 53.489, 53.4897, 55.8708, 53.4886, 53.4886, 53.4886, 53.4886, 53.4886, 53.4886, 53.4886, 53.4886, 53.4886, 53.9012, 53.4886, 53.4886
3.59416, 50.5186, 57.2781, 53.8713, 7.24697, -6.75953, 53.8713, 0, 53.8714, 53.8715, 53.8717, 53.8724, 56.9331, 53.8713, 53.8713, 53.8713, 53.8713, 53.8713, 53.8713, 53.8713, 53.8713, 53.8713, 54.2147, 53.8713, 53.8713
3.60214, 40.6128, 58.4007, 54.2559, 6.52785, -17.7878, 54.2559, 0, 54.2559, 54.256, 54.2562, 54.257, 58.115, 54.2559, 54.2559, 54.2559, 54.2559, 54.2559, 54.2559, 54.2559, 54.2559, 54.2559, 54.5399, 54.2559, 54.2559
3.61012, 54.5421, 59.6467, 54.642, 7.51945, -5.10461, 54.642, 0, 54.6421, 54.6421, 54.6423, 54.6431, 59.4116, 54.642, 54.642, 54.642, 54.642, 54.642, 54.642, 54.642, 54.642, 54.642, 54.8755, 54.642, 54.642
3.6181, 56.5172, 61.0018, 55.0296, 7.64966, -4.48461, 55.0296, 0, 55.0296, 55.0297, 55.0299, 55.0307, 60.8094, 55.0296, 55.0296, 55.0296, 55.0296, 55.0296, 55.0296, 55.0296, 55.0296, 55.0296, 55.2203, 55.0296, 55.0296
3.62607, 50.1232, 62.4426, 55.4185, 7.21964, -12.3194, 55.4185, 0, 55.4185, 55.4186, 55.4188, 55.4196, 62.2861, 55.4185, 55.4185, 55.4185, 55.4185, 55.4185, 55.4185, 55.4185, 55.4185, 55.4185, 55.5733, 55.4185, 55.4185
3.63405, 62.6614, 63.9365, 55.8087, 8.04123, -1.27513, 55.8087, 0, 55.8088, 55.8089, 55.8091, 55.8098, 63.8099, 55.8087, 55.8087, 55.8087, 55.8087, 55.8087, 55.8087, 55.8087, 55.8087, 55.8087, 55.9337, 55.8087, 55.8087
3.64203, 62.95, 65.4425, 56.2002, 8.05916, -2.49247, 56.2002, 0, 56.2003, 56.2004, 56.2006, 56.2013, 65.3406, 56.2002, 56.2002, 56.2002, 56.2002, 56.2002, 56.2002, 56.2002, 56.2002, 56.2002, 56.3004, 56.2002, 56.2002
3.65001, 74.3445, 66.9136, 56.593, 8.73753, 7.43088, 56.593, 0, 56.5931, 56.5932, 56.5934, 56.5941, 66.8321, 56.593, 56.593, 56.593, 56.593, 56.593, 56.593, 56.593, 56.593, 56.593, 56.6729, 56.593, 56.593
3.65799, 70.7514, 68.2995, 56.987, 8.52944, 2.45194, 56.987, 0, 56.9871, 56.9872, 56.9874, 56.9881, 68.2346, 56.987, 56.987, 56.987, 56.987, 56.987, 56.987, 56.987, 56.987, 56.987, 57.0503, 56.987, 56.987
3.66597, 72.1227, 69.5505, 57.3824, 8.60945, 2.57215, 57.3824, 0, 57.3824, 57.3825, 57.3827, 57.3835, 69.4991, 57.3824, 57.3824, 57.3824, 57.3824, 57.3824, 57.3824, 57.3824, 57.3824, 57.3824, 57.4322, 57.3824, 57.3824
3.67395, 70.6192, 70.6211, 57.779, 8.52169, -0.00192261, 57.779, 0, 57.779, 57.7791, 57.7793, 57.7801, 70.5805, 57.779, 57.779, 57.779, 57.779, 57.779, 57.779, 57.779, 57.779, 57.779, 57.8179, 57.779, 57.779
3.68192, 69.5162, 71.474, 58.1768, 8.45673, -1.95781, 58.1768, 0, 58.1768, 58.1769, 58.1771, 58.1779, 71.4421, 58.1768, 58.1768, 58.1768, 58.1768, 58.1768, 58.1768, 58.1768, 58.1768, 58.1768, 58.2071, 58.1768, 58.1768
3.6899, 83.6263, 72.0837, 58.576, 9.25345, 11.5427, 58.576, 0, 58.576, 58.5761, 58.5763, 58.5771, 72.0586, 58.576, 58.576, 58.576, 58.576, 58.576, 58.576, 58.576, 58.576, 58.576, 58.5994, 58.576, 58.576
3.69788, 79.0826, 72.4381, 58.9765, 9.00459, 6.64452, 58.9765, 0, 58.9765, 58.9766, 58.9768, 58.9776, 72.4184, 58.9765, 58.9765, 58.9765, 58.9765, 58.9765, 58.9765, 58.9765, 58.9765, 58.9765, 58.9945, 58.9765, 58.9765
3.70586, 86.3734, 72.5401, 59.3783, 9.40071, 13.8333, 59.3783, 0, 59.3783, 59.3784, 59.3786, 59.3794, 72.5247, 59.3783, 59.3783, 59.3783, 59.3783, 59.3783, 59.3783, 59.3783, 59.3783, 59.3783, 59.392, 59.3783, 59.3783
3.71384, 95.6945, 72.4072, 59.7815, 9.88405, 23.2874, 59.7815, 0, 59.7816, 59.7816, 59.7818, 59.7826, 72.3951, 59.7815, 59.7815, 59.7815, 59.7815, 59.7815, 59.7815, 59.7815, 59.7815, 59.7815, 59.7919, 59.7815, 59.7815
3.72182, 101.543, 72.0692, 60.1861, 10.1756, 29.4741, 60.1861, 0, 60.1861, 60.1862, 60.1864, 60.1872, 72.0597, 60.1861, 60.1861, 60.1861, 60.1861, 60.1861, 60.1861, 60.1861, 60.1861, 60.1861, 60.194, 60.1861, 60.1861
3.7298, 89, 71.5661, 60.5921, 9.53939, 17.4339, 60.5921, 0, 60.5922, 60.5922, 60.5924, 60.5932, 71.5586, 60.5921, 60.5921, 60.5921, 60.5921, 60.5921, 60.5921, 60.5921, 60.5921, 60.5921, 60.598, 60.5921, 60.5921
3.73777, 85.1391, 70.9441, 60.9995, 9.33484, 14.195, 60.9995, 0, 60.9996, 60.9996, 60.9998, 61.0006, 70.938, 60.9995, 60.9995, 60.9995, 60.9995, 60.9995, 60.9995, 60.9995, 60.9995, 60.9995, 61.0039, 60.9995, 60.9995
3.74575, 89.2967, 70.2517, 61.4083, 9.55493, 19.045, 61.4083, 0, 61.4084, 61.4085, 61.4087, 61.4095, 70.2468, 61.4083, 61.4083, 61.4083, 61.4083, 61.4083, 61.4083, 61.4083, 61.4083, 61.4083, 61.4116, 61.4083, 61.4083
3.75373, 75.7662, 69.5364, 61.8187, 8.81852, 6.22987, 61.8187, 0, 61.8187, 61.8188, 61.819, 61.8198, 69.5323, 61.8187, 61.8187, 61.8187, 61.8187, 61.8187, 61.8187, 61.8187, 61.8187, 61.8187, 61.8211, 61.8187, 61.8187
3.76171, 86.8672, 68.8408, 62.2305, 9.42694, 18.0264, 62.2305, 0, 62.2305, 62.2306, 62.2308, 62.2316, 68.8374, 62.2305, 62.2305, 62.2305, 62.2305, 62.2305, 62.2305, 62.2305, 62.2305, 62.2305, 62.2322, 62.2305, 62.2305
3.76969, 76.0778, 68.201, 62.6437, 8.83617, 7.87682, 62.6437, 0, 62.6438, 62.6439, 62.6441, 62.6448, 68.1981, 62.6437, 62.6437, 62.6437, 62.6437, 62.6437, 62.6437, 62.6437, 62.6437, 62.6437, 62.645, 62.6437, 62.6437
3.77767, 77.9406, 67.6445, 63.0585, 8.94095, 10.2961, 63.0585, 0, 63.0586, 63.0587, 63.0588, 63.0596, 67.6419, 63.0585, 63.0585, 63.0585, 63.0585, 63.0585, 63.0585, 63.0585, 63.0585, 63.0585, 63.0594, 63.0585, 63.0585
3.78564, 67.5043, 67.1901, 63.4748, 8.33692, 0.314194, 63.4748, 0, 63.4748, 63.4749, 63.4751, 63.4759, 67.1878, 63.4748, 63.4748, 63.4748, 63.4748, 63.4748, 63.4748, 63.4748, 63.4748, 63.4748, 63.4754, 63.4748, 63.4748
3.79362, 54.7271, 66.8479, 63.8926, 7.53174, -12.1208, 63.8926, 0, 63.8927, 63.8927, 63.8929, 63.8937, 66.8458, 63.8926, 63.8926, 63.8926, 63.8926, 63.8926, 63.8926, 63.8926, 63.8926, 63.8926, 63.8931, 63.8926, 63.8926
3.8016, 59.035, 66.6206, 64.3119, 7.81249, -7.58556, 64.3119, 0, 64.312, 64.3121, 64.3122, 64.313, 66.6186, 64.3119, 64.3119, 64.3119, 64.3119, 64.3119, 64.3119, 64.3119, 64.3119, 64.3119, 64.3123, 64.3119, 64.3119
