   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.06851, 8.99269, 13.9799, 13.4302, 3.31552, -4.98721, 13.4302, 0, 13.4303, 13.4303, 13.4303, 13.4315, 13.9785, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302, 13.4302
6.07638, 10.6423, 13.8592, 13.4563, 3.5556, -3.21688, 13.4563, 0, 13.4564, 13.4564, 13.4564, 13.4576, 13.8578, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563, 13.4563
6.08425, 13.6657, 13.7727, 13.4829, 3.958, -0.106978, 13.4829, 0, 13.4829, 13.4829, 13.483, 13.4842, 13.7713, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829, 13.4829
6.09211, 7.99026, 13.7145, 13.5098, 3.16074, -5.72426, 13.5098, 0, 13.5099, 13.5099, 13.5099, 13.5112, 13.7131, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098, 13.5098
6.09998, 9.99017, 13.679, 13.537, 3.46268, -3.68881, 13.537, 0, 13.537, 13.537, 13.537, 13.5383, 13.6776, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537, 13.537
6.10785, 15.3058, 13.6611, 13.5642, 4.16003, 1.64474, 13.5642, 0, 13.5643, 13.5643, 13.5643, 13.5656, 13.6596, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642
6.11571, 8.30112, 13.6565, 13.5915, 3.20954, -5.3554, 13.5915, 0, 13.5915, 13.5915, 13.5915, 13.5929, 13.655, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915, 13.5915
6.12358, 12.4331, 13.6618, 13.6187, 3.79909, -1.22869, 13.6187, 0, 13.6187, 13.6187, 13.6187, 13.6202, 13.6602, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187, 13.6187
6.13145, 8.53757, 13.674, 13.6458, 3.24616, -5.13645, 13.6458, 0, 13.6458, 13.6458, 13.6458, 13.6473, 13.6724, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458, 13.6458
6.13931, 12.6802, 13.6912, 13.6726, 3.83148, -1.01092, 13.6726, 0, 13.6727, 13.6727, 13.6727, 13.6743, 13.6894, 13.6726, 13.6726, 13.6726, 13.6726, 13.6726, 13.6726, 13.6726, 13.6726, 13.6726, 13.6727, 13.6726, 13.6726, 13.6726, 13.6726
6.14718, 11.2907, 13.7116, 13.6993, 3.64564, -2.42095, 13.6993, 0, 13.6993, 13.6993, 13.6993, 13.7012, 13.7097, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993, 13.6993
6.15505, 8.78264, 13.7342, 13.7257, 3.28369, -4.95159, 13.7257, 0, 13.7257, 13.7257, 13.7257, 13.7279, 13.732, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257, 13.7257
6.16291, 7.29368, 13.7583, 13.7518, 3.04855, -6.46463, 13.7518, 0, 13.7518, 13.7518, 13.7518, 13.7545, 13.7555, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518, 13.7518
6.17078, 15.2887, 13.7834, 13.7776, 4.15797, 1.50532, 13.7776, 0, 13.7776, 13.7776, 13.7776, 13.7811, 13.7798, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776, 13.7776
6.17865, 12.8709, 13.8093, 13.8031, 3.85628, -0.938452, 13.8031, 0, 13.8031, 13.8031, 13.8031, 13.808, 13.8044, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031, 13.8031
6.18652, 11.5655, 13.8362, 13.8283, 3.68314, -2.27069, 13.8283, 0, 13.8283, 13.8283, 13.8283, 13.8354, 13.829, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283, 13.8283
6.19438, 14.1121, 13.8643, 13.8531, 4.01399, 0.247796, 13.8531, 0, 13.8531, 13.8531, 13.8532, 13.8638, 13.8535, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531, 13.8531
6.20225, 11.2717, 13.8943, 13.8777, 3.64303, -2.6226, 13.8777, 0, 13.8777, 13.8777, 13.8777, 13.894, 13.8779, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777, 13.8777
6.21012, 10.1315, 13.9272, 13.9019, 3.48304, -3.79566, 13.9019, 0, 13.9019, 13.9019, 13.9019, 13.927, 13.902, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019, 13.9019
6.21798, 9.11623, 13.9645, 13.9257, 3.3341, -4.84826, 13.9257, 0, 13.9257, 13.9257, 13.9258, 13.9644, 13.9258, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257, 13.9257
6.22585, 15.1435, 14.0083, 13.9493, 4.14047, 1.13523, 13.9493, 0, 13.9493, 13.9493, 13.9493, 14.0082, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493, 13.9493
6.23372, 9.37158, 14.0613, 13.9725, 3.37218, -4.68969, 13.9725, 0, 13.9725, 13.9725, 13.9725, 14.0612, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725, 13.9725
6.24158, 12.056, 14.1271, 13.9953, 3.74913, -2.0711, 13.9953, 0, 13.9953, 13.9953, 13.9954, 14.127, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953, 13.9953
6.24945, 9.0798, 14.2103, 14.0178, 3.32863, -5.13046, 14.0178, 0, 14.0179, 14.0179, 14.0179, 14.2102, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178, 14.0178
6.25732, 14.0612, 14.3161, 14.04, 4.00764, -0.254983, 14.04, 0, 14.04, 14.04, 14.0401, 14.3161, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04, 14.04
6.26518, 12.1725, 14.451, 14.0619, 3.76464, -2.27849, 14.0619, 0, 14.0619, 14.0619, 14.0619, 14.4509, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619, 14.0619
6.27305, 15.4511, 14.6216, 14.0834, 4.17745, 0.829492, 14.0834, 0, 14.0834, 14.0834, 14.0834, 14.6215, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834, 14.0834
6.28092, 14.9859, 14.835, 14.1046, 4.12139, 0.150908, 14.1046, 0, 14.1046, 14.1046, 14.1046, 14.8349, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046, 14.1046
6.28878, 16.2456, 15.0979, 14.1254, 4.27149, 1.14771, 14.1254, 0, 14.1254, 14.1254, 14.1255, 15.0978, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254, 14.1254
6.29665, 13.7254, 15.416, 14.1459, 3.96553, -1.69058, 14.1459, 0, 14.1459, 14.1459, 14.146, 15.4159, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459, 14.1459
6.30452, 17.9855, 15.793, 14.1661, 4.47051, 2.19255, 14.1661, 0, 14.1661, 14.1661, 14.1661, 15.7929, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661, 14.1661
6.31238, 18.5013, 16.2297, 14.1859, 4.52784, 2.27156, 14.1859, 0, 14.1859, 14.1859, 14.186, 16.2297, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859, 14.1859
6.32025, 14.9695, 16.7236, 14.2054, 4.1194, -1.75414, 14.2054, 0, 14.2054, 14.2054, 14.2055, 16.7235, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054, 14.2054
6.32812, 13.2289, 17.2675, 14.2246, 3.90242, -4.03865, 14.2246, 0, 14.2246, 14.2246, 14.2246, 17.2674, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246, 14.2246
6.33598, 16.2056, 17.8496, 14.2434, 4.2668, -1.64404, 14.2434, 0, 14.2434, 14.2434, 14.2435, 17.8495, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434
6.34385, 16.0226, 18.4534, 14.2619, 4.2453, -2.43081, 14.2619, 0, 14.2619, 14.2619, 14.262, 18.4533, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619, 14.2619
6.35172, 16.9471, 19.0582, 14.2801, 4.35282, -2.11114, 14.2801, 0, 14.2801, 14.2801, 14.2801, 19.0581, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801, 14.2801
6.35958, 17.5001, 19.6402, 14.2979, 4.41589, -2.14003, 14.2979, 0, 14.2979, 14.298, 14.298, 19.6401, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979, 14.2979
6.36745, 20.7451, 20.1739, 14.3155, 4.76918, 0.571226, 14.3155, 0, 14.3155, 14.3155, 14.3155, 20.1738, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155, 14.3155
6.37532, 18.4491, 20.6341, 14.3327, 4.52206, -2.18498, 14.3327, 0, 14.3327, 14.3327, 14.3327, 20.634, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327, 14.3327
6.38319, 24.0565, 20.9977, 14.3496, 5.10456, 3.05876, 14.3496, 0, 14.3496, 14.3496, 14.3496, 20.9976, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496, 14.3496
6.39105, 33.9011, 21.2463, 14.3661, 5.99175, 12.6549, 14.3661, 0, 14.3661, 14.3661, 14.3662, 21.2461, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661, 14.3661
6.39892, 23.7516, 21.3667, 14.3824, 5.0746, 2.38484, 14.3824, 0, 14.3824, 14.3824, 14.3825, 21.3666, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824, 14.3824
6.40679, 22.6516, 21.3534, 14.3983, 4.96504, 1.29818, 14.3983, 0, 14.3983, 14.3983, 14.3984, 21.3533, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983, 14.3983
6.41465, 27.1952, 21.2082, 14.414, 5.40326, 5.98697, 14.414, 0, 14.414, 14.414, 14.4141, 21.2081, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414, 14.414
6.42252, 19.5329, 20.9404, 14.4293, 4.64035, -1.40754, 14.4293, 0, 14.4293, 14.4293, 14.4294, 20.9403, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293, 14.4293
6.43039, 24.6777, 20.5658, 14.4443, 5.16505, 4.11189, 14.4443, 0, 14.4443, 14.4443, 14.4445, 20.5656, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443, 14.4443
6.43825, 22.7026, 20.1053, 14.459, 4.97017, 2.59734, 14.459, 0, 14.4591, 14.4591, 14.4592, 20.1051, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459, 14.459
6.44612, 20.971, 19.5829, 14.4735, 4.79281, 1.38811, 14.4735, 0, 14.4735, 14.4735, 14.4737, 19.5827, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735, 14.4735
6.45399, 28.9708, 19.024, 14.4876, 5.56515, 9.94689, 14.4876, 0, 14.4876, 14.4876, 14.4878, 19.0237, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876, 14.4876
6.46185, 20.3509, 18.4531, 14.5014, 4.72767, 1.89775, 14.5014, 0, 14.5014, 14.5014, 14.5017, 18.4529, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014, 14.5014
6.46972, 18.1608, 17.8926, 14.515, 4.49008, 0.268213, 14.515, 0, 14.515, 14.515, 14.5152, 17.8923, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515, 14.515
6.47759, 16.5932, 17.361, 14.5282, 4.31199, -0.767708, 14.5282, 0, 14.5282, 14.5282, 14.5285, 17.3606, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282, 14.5282
6.48545, 17.5822, 16.8724, 14.5412, 4.42517, 0.70977, 14.5412, 0, 14.5412, 14.5412, 14.5415, 16.872, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412, 14.5412
6.49332, 13.5773, 16.4364, 14.5538, 3.94681, -2.85906, 14.5538, 0, 14.5538, 14.5539, 14.5542, 16.436, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538, 14.5538
6.50119, 17.5884, 16.0581, 14.5662, 4.42587, 1.5303, 14.5662, 0, 14.5662, 14.5662, 14.5666, 16.0577, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662, 14.5662
6.50905, 20.7527, 15.7385, 14.5783, 4.76997, 5.01416, 14.5783, 0, 14.5783, 14.5783, 14.5787, 15.7381, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783, 14.5783
6.51692, 23.4038, 15.4756, 14.5901, 5.04022, 7.92829, 14.5901, 0, 14.5901, 14.5901, 14.5905, 15.4751, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901, 14.5901
6.52479, 15.2304, 15.2649, 14.6016, 4.15096, -0.0344257, 14.6016, 0, 14.6016, 14.6016, 14.602, 15.2644, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016, 14.6016
6.53266, 12.3604, 15.1004, 14.6128, 3.78951, -2.74005, 14.6128, 0, 14.6129, 14.6129, 14.6132, 15.1, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128, 14.6128
6.54052, 17.5338, 14.9756, 14.6238, 4.41971, 2.55819, 14.6238, 0, 14.6238, 14.6238, 14.6242, 14.9752, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238, 14.6238
6.54839, 12.2573, 14.8837, 14.6344, 3.77589, -2.62637, 14.6344, 0, 14.6345, 14.6345, 14.6348, 14.8833, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344
6.55626, 14.3436, 14.8181, 14.6448, 4.04272, -0.474576, 14.6448, 0, 14.6448, 14.6448, 14.6452, 14.8177, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448, 14.6448
6.56412, 16.808, 14.7732, 14.6549, 4.33682, 2.03475, 14.6549, 0, 14.6549, 14.6549, 14.6552, 14.7729, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549
6.57199, 10.4662, 14.7441, 14.6647, 3.53076, -4.27782, 14.6647, 0, 14.6647, 14.6647, 14.665, 14.7437, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647, 14.6647
6.57986, 5.5044, 14.7265, 14.6742, 2.73942, -9.2221, 14.6742, 0, 14.6742, 14.6742, 14.6745, 14.7262, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742, 14.6742
6.58772, 19.3219, 14.7173, 14.6834, 4.61756, 4.60457, 14.6834, 0, 14.6834, 14.6835, 14.6837, 14.717, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834, 14.6834
6.59559, 13.152, 14.714, 14.6924, 3.89255, -1.56197, 14.6924, 0, 14.6924, 14.6924, 14.6926, 14.7137, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924, 14.6924
6.60346, 11.9727, 14.7146, 14.701, 3.738, -2.74191, 14.701, 0, 14.7011, 14.7011, 14.7013, 14.7143, 14.701, 14.701, 14.701, 14.701, 14.701, 14.701, 14.701, 14.701, 14.701, 14.701, 14.7011, 14.701, 14.701, 14.701, 14.701
6.61132, 23.8178, 14.7178, 14.7094, 5.08113, 9.10003, 14.7094, 0, 14.7094, 14.7094, 14.7096, 14.7176, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094, 14.7094
6.61919, 14.8225, 14.7227, 14.7175, 4.10152, 0.0998087, 14.7175, 0, 14.7175, 14.7175, 14.7177, 14.7225, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175, 14.7175
6.62706, 14.4505, 14.7285, 14.7254, 4.05592, -0.277996, 14.7254, 0, 14.7254, 14.7254, 14.7255, 14.7283, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254, 14.7254
6.63492, 15.5152, 14.7348, 14.7329, 4.18512, 0.780406, 14.7329, 0, 14.7329, 14.7329, 14.733, 14.7347, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329, 14.7329
6.64279, 14.2266, 14.7414, 14.7402, 4.02823, -0.514735, 14.7402, 0, 14.7402, 14.7402, 14.7403, 14.7412, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402, 14.7402
6.65066, 8.0368, 14.748, 14.7472, 3.16809, -6.71115, 14.7472, 0, 14.7472, 14.7472, 14.7473, 14.7478, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472, 14.7472
6.65852, 15.1, 14.7544, 14.7539, 4.13521, 0.345573, 14.7539, 0, 14.7539, 14.7539, 14.754, 14.7543, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539, 14.7539
6.66639, 11.29, 14.7607, 14.7603, 3.64554, -3.47077, 14.7603, 0, 14.7603, 14.7603, 14.7604, 14.7606, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603, 14.7603
6.67426, 16.6957, 14.7668, 14.7665, 4.32385, 1.92886, 14.7665, 0, 14.7665, 14.7665, 14.7666, 14.7667, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665, 14.7665
6.68213, 13.271, 14.7727, 14.7724, 3.90782, -1.50167, 14.7724, 0, 14.7724, 14.7724, 14.7725, 14.7726, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724, 14.7724
6.68999, 12.3988, 14.7783, 14.778, 3.79457, -2.37957, 14.778, 0, 14.778, 14.7781, 14.7781, 14.7782, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778, 14.778
6.69786, 14.3834, 14.7837, 14.7834, 4.04764, -0.400293, 14.7834, 0, 14.7834, 14.7834, 14.7835, 14.7835, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834, 14.7834
6.70573, 16.3136, 14.7888, 14.7885, 4.27944, 1.52476, 14.7885, 0, 14.7885, 14.7886, 14.7886, 14.7887, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885, 14.7885
6.71359, 9.24511, 14.7937, 14.7934, 3.35337, -5.54857, 14.7934, 0, 14.7934, 14.7934, 14.7934, 14.7935, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934, 14.7934
6.72146, 14.1079, 14.7983, 14.7979, 4.01346, -0.690405, 14.7979, 0, 14.7979, 14.798, 14.798, 14.7981, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979, 14.7979
6.72933, 15.8534, 14.8026, 14.8023, 4.22533, 1.05078, 14.8023, 0, 14.8023, 14.8024, 14.8024, 14.8024, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023, 14.8023
6.73719, 11.1031, 14.8067, 14.8063, 3.61982, -3.70364, 14.8063, 0, 14.8064, 14.8065, 14.8064, 14.8065, 14.8063, 14.8063, 14.8063, 14.8063, 14.8063, 14.8063, 14.8063, 14.8063, 14.8063, 14.8063, 14.8064, 14.8063, 14.8063, 14.8063, 14.8063
6.74506, 14.2188, 14.8106, 14.8102, 4.02725, -0.591843, 14.8102, 0, 14.8102, 14.8103, 14.8103, 14.8103, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102, 14.8102
6.75293, 14.8547, 14.8142, 14.8137, 4.10544, 0.0404539, 14.8137, 0, 14.8138, 14.814, 14.8138, 14.8139, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137, 14.8137
