   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_807.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.014, 5.33643, 4.15366, 3.77451, 2.70858, 1.18277, 0, 3.77465, 3.77453, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 3.77451, 4.15349, 3.77451
10.0219, 9.53705, 4.04894, 3.71021, 3.39662, 5.48811, 0, 3.71038, 3.71022, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 3.71021, 4.04876, 3.71021
10.0297, 3.99502, 3.94582, 3.64603, 2.44847, 0.0491979, 0, 3.64622, 3.64604, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.64603, 3.94562, 3.64603
10.0376, 3.7802, 3.84526, 3.58241, 2.4042, -0.0650578, 0, 3.58262, 3.58242, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.58241, 3.84504, 3.58241
10.0454, 1.31524, 3.75124, 3.52292, 1.82078, -2.436, 0, 3.52317, 3.52293, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.52292, 3.751, 3.52292
10.0533, 3.99257, 3.65856, 3.46206, 2.44797, 0.334009, 0, 3.46233, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.46206, 3.65829, 3.46206
10.0611, 4.79232, 3.56747, 3.39991, 2.60621, 1.22485, 0, 3.4002, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.39991, 3.56717, 3.39991
10.069, 1.09566, 3.47901, 3.33741, 1.75945, -2.38335, 0, 3.33774, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.33741, 3.47868, 3.33741
10.0768, 2.80421, 3.39411, 3.27549, 2.19185, -0.589899, 0, 3.27585, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.27549, 3.39375, 3.27549
10.0847, 1.27881, 3.35962, 3.26108, 1.81075, -2.08081, 0, 3.26147, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.26108, 3.35923, 3.26108
10.0926, 6.99327, 3.32539, 3.24416, 2.99888, 3.66789, 0, 3.24458, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.24416, 3.32497, 3.24416
10.1004, 4.90412, 3.29079, 3.22428, 2.62757, 1.61333, 0, 3.22473, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.22428, 3.29034, 3.22428
10.1083, 1.99504, 3.25628, 3.2021, 1.99876, -1.26124, 0, 3.20258, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.2021, 3.25581, 3.2021
10.1161, 3.07893, 3.22223, 3.1782, 2.25365, -0.143298, 0, 3.17871, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.1782, 3.22173, 3.1782
10.124, 4.83073, 3.18838, 3.15255, 2.61357, 1.64235, 0, 3.15307, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.15255, 3.18786, 3.15255
10.1318, 1.99765, 3.155, 3.1256, 1.99941, -1.15735, 0, 3.12615, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.1256, 3.15445, 3.1256
10.1397, 2.07383, 3.12188, 3.09737, 2.01837, -1.04805, 0, 3.09793, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.09737, 3.12132, 3.09737
10.1475, 6.99481, 3.08924, 3.06822, 2.99914, 3.90557, 0, 3.0688, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.06822, 3.08866, 3.06822
10.1554, 5.99529, 3.05745, 3.03869, 2.82759, 2.93784, 0, 3.03928, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.03869, 3.0387, 3.03869, 3.03869, 3.05686, 3.03869
10.1632, 1.8575, 3.02501, 3.00741, 1.96405, -1.16751, 0, 3.00799, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.00741, 3.02442, 3.00741
10.1711, 1.06642, 2.99176, 2.97429, 1.75112, -1.92534, 0, 2.97488, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.97429, 2.99117, 2.97429
10.1789, 1.99765, 2.95655, 2.93829, 1.99941, -0.958907, 0, 2.93887, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.93829, 2.95597, 2.93829
10.1868, 2.24449, 2.91988, 2.89995, 2.06021, -0.675399, 0, 2.90052, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.89995, 2.91931, 2.89995
10.1946, 5.80991, 2.88304, 2.86059, 2.79462, 2.92688, 0, 2.86114, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.86059, 2.88248, 2.86059
10.2025, 3.93841, 2.84727, 2.82149, 2.43688, 1.09113, 0, 2.82203, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.82149, 2.84673, 2.82149
10.2103, 1.05193, 2.84391, 2.81401, 1.74698, -1.79198, 0, 2.81453, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.81401, 2.84339, 2.81401
10.2182, 1.94312, 2.83367, 2.79887, 1.98573, -0.890548, 0, 2.79936, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.79887, 2.83318, 2.79887
10.226, 3.99765, 2.81712, 2.77665, 2.44901, 1.18053, 0, 2.77711, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.77665, 2.81665, 2.77665
10.2339, 2.99765, 2.79785, 2.75098, 2.23554, 0.199793, 0, 2.75141, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.75098, 2.79742, 2.75098
10.2418, 4.13172, 2.77942, 2.72543, 2.47623, 1.35231, 0, 2.72583, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.72543, 2.77901, 2.72543
10.2496, 5.82107, 2.7868, 2.72502, 2.79662, 3.03427, 0, 2.72539, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.72502, 2.78642, 2.72502
10.2575, 2.0399, 2.7925, 2.72232, 2.00995, -0.752595, 0, 2.72266, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.72232, 2.79215, 2.72232
10.2653, 1.99752, 2.79691, 2.7178, 1.99938, -0.799392, 0, 2.71812, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7178, 2.7966, 2.7178
10.2732, 0.99777, 2.80009, 2.71159, 1.73141, -1.80232, 0, 2.71187, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.71159, 2.7998, 2.71159
10.281, 1.06295, 2.80237, 2.70414, 1.75013, -1.73942, 0, 2.7044, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.70414, 2.80211, 2.70414
10.2889, 5.96233, 2.80407, 2.69589, 2.82176, 3.15826, 0, 2.69611, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.69589, 2.80384, 2.69589
10.2967, 5.99554, 2.80537, 2.68714, 2.82764, 3.19017, 0, 2.68734, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.68714, 2.80517, 2.68714
10.3046, 2.94399, 2.80635, 2.6781, 2.22351, 0.137643, 0, 2.67827, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.6781, 2.80617, 2.6781
10.3124, 2.04609, 2.80698, 2.6689, 2.01149, -0.760893, 0, 2.66905, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.6689, 2.80683, 2.6689
10.3203, 2.01599, 2.80722, 2.65962, 2.00399, -0.791225, 0, 2.65975, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.65962, 2.80708, 2.65962
10.3281, 4.99257, 2.80695, 2.65029, 2.64435, 2.18562, 0, 2.65041, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.65029, 2.80683, 2.65029
10.336, 3.94535, 2.80607, 2.64096, 2.43831, 1.13928, 0, 2.64106, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.64096, 2.80597, 2.64096
10.3438, 0, 2.80451, 2.63164, 1.41421, -2.80451, 0, 2.63173, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.63164, 2.80442, 2.63164
10.3517, 1.02206, 2.81071, 2.63092, 1.73841, -1.78866, 0, 2.63099, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.63092, 2.81064, 2.63092
10.3595, 2.01214, 2.81379, 2.62799, 2.00303, -0.801653, 0, 2.62805, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.62799, 2.81373, 2.62799
10.3674, 5.99059, 2.81393, 2.6231, 2.82676, 3.17666, 0, 2.62315, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.6231, 2.81387, 2.6231
10.3752, 3.97522, 2.81205, 2.61723, 2.44443, 1.16317, 0, 2.61728, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61723, 2.61724, 2.61723, 2.61723, 2.812, 2.61723
10.3831, 0.00408922, 2.80908, 2.61138, 1.41566, -2.80499, 0, 2.61142, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.61138, 2.80904, 2.61138
10.391, 3.99294, 2.80983, 2.61036, 2.44805, 1.18311, 0, 2.6104, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.61036, 2.80979, 2.61036
10.3988, 7.98216, 2.80742, 2.60731, 3.15946, 5.17474, 0, 2.60734, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.60731, 2.80739, 2.60731
10.4067, 3.02082, 2.80214, 2.60251, 2.24072, 0.218677, 0, 2.60254, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60251, 2.60252, 2.60251, 2.60251, 2.80211, 2.60251
10.4145, 3.99182, 2.79489, 2.59685, 2.44782, 1.19693, 0, 2.59688, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.59685, 2.79486, 2.59685
10.4224, 1.99752, 2.78657, 2.59119, 1.99938, -0.789044, 0, 2.59122, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.59119, 2.78654, 2.59119
10.4302, 2.99752, 2.78187, 2.59019, 2.23551, 0.215657, 0, 2.59022, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.59019, 2.78184, 2.59019
10.4381, 2.01313, 2.77411, 2.58712, 2.00328, -0.76098, 0, 2.58714, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.58712, 2.77409, 2.58712
10.4459, 3.92813, 2.76366, 2.58227, 2.43477, 1.16447, 0, 2.58229, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.58227, 2.76364, 2.58227
10.4538, 3.05155, 2.75147, 2.57652, 2.24757, 0.300081, 0, 2.57654, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.57652, 2.75145, 2.57652
10.4616, 2.02032, 2.73853, 2.57079, 2.00507, -0.718203, 0, 2.5708, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.57079, 2.73851, 2.57079
10.4695, 1.97485, 2.72963, 2.56977, 1.9937, -0.754787, 0, 2.56979, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.56977, 2.72961, 2.56977
10.4773, 1.99753, 2.71813, 2.56671, 1.99938, -0.720607, 0, 2.56673, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.56671, 2.71811, 2.56671
10.4852, 4.99764, 2.7044, 2.56188, 2.64531, 2.29324, 0, 2.5619, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.56188, 2.70438, 2.56188
10.493, 1.99752, 2.68944, 2.55617, 1.99938, -0.691918, 0, 2.55618, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.55617, 2.68942, 2.55617
10.5009, 3.92838, 2.67426, 2.55046, 2.43483, 1.25412, 0, 2.55048, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.55046, 2.67424, 2.55046
10.5087, 2.06691, 2.66349, 2.54927, 2.01666, -0.596577, 0, 2.54929, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54927, 2.54928, 2.54927, 2.54927, 2.66347, 2.54927
10.5166, 1.03717, 2.65076, 2.54612, 1.74275, -1.61359, 0, 2.54613, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.54612, 2.65075, 2.54612
10.5244, 1.91623, 2.63644, 2.54124, 1.97895, -0.720202, 0, 2.54125, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.54124, 2.63642, 2.54124
10.5323, 6.90632, 2.62148, 2.5355, 2.98435, 4.28484, 0, 2.53551, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.5355, 2.62147, 2.5355
10.5402, 4.13049, 2.60687, 2.52976, 2.47598, 1.52362, 0, 2.52978, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52976, 2.52977, 2.52976, 2.52976, 2.60686, 2.52976
10.548, 5.89937, 2.59713, 2.52847, 2.81058, 3.30225, 0, 2.52849, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.52847, 2.59711, 2.52847
10.5559, 3.14758, 2.58599, 2.52529, 2.26883, 0.561589, 0, 2.52531, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.52529, 2.58598, 2.52529
10.5637, 3.8917, 2.57378, 2.52046, 2.42728, 1.31792, 0, 2.52048, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.52046, 2.57376, 2.52046
10.5716, 3.99554, 2.56136, 2.5148, 2.44858, 1.43418, 0, 2.51482, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.5148, 2.56134, 2.5148
10.5794, 2.0539, 2.54961, 2.50915, 2.01343, -0.495711, 0, 2.50917, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50915, 2.50916, 2.50915, 2.50915, 2.5496, 2.50915
10.5873, 2.99741, 2.54266, 2.5076, 2.23549, 0.454749, 0, 2.50762, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.5076, 2.54264, 2.5076
10.5951, 0.997762, 2.53463, 2.50427, 1.7314, -1.53687, 0, 2.50429, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.50427, 2.53461, 2.50427
10.603, 0.0636927, 2.52576, 2.49937, 1.43656, -2.46207, 0, 2.49939, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.49937, 2.52574, 2.49937
10.6108, 3.93135, 2.51685, 2.4937, 2.43544, 1.4145, 0, 2.49372, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.4937, 2.51683, 2.4937
10.6187, 1.99777, 2.50868, 2.48803, 1.99944, -0.510912, 0, 2.48805, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.48803, 2.50866, 2.48803
10.6265, 2.92416, 2.50524, 2.48635, 2.21905, 0.418927, 0, 2.48637, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.48635, 2.50522, 2.48635
10.6344, 4.84387, 2.50085, 2.48299, 2.61608, 2.34302, 0, 2.48301, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.48299, 2.50083, 2.48299
10.6422, 2.22478, 2.49572, 2.47815, 2.05543, -0.270937, 0, 2.47817, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.4957, 2.47815
10.6501, 5.83609, 2.49061, 2.47257, 2.7993, 3.34548, 0, 2.47259, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.47257, 2.49059, 2.47257
10.6579, 0.241977, 2.48626, 2.467, 1.49732, -2.24428, 0, 2.46702, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.48624, 2.467
10.6658, 2.82924, 2.48628, 2.46502, 2.19755, 0.342966, 0, 2.46504, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.46502, 2.48626, 2.46502
10.6736, 5.81933, 2.48551, 2.46146, 2.79631, 3.33382, 0, 2.46148, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.46146, 2.48549, 2.46146
10.6815, 4.35143, 2.48416, 2.45653, 2.5202, 1.86727, 0, 2.45655, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.45653, 2.48414, 2.45653
10.6894, 0.907435, 2.48293, 2.45092, 1.70512, -1.5755, 0, 2.45094, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.45092, 2.48291, 2.45092
