   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.50024, 13.9835, 9.59988, 9.35056, 3.99794, 4.38364, 9.35056, 0, 9.35057, 9.59988, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056, 9.35056
8.50809, 11.2497, 9.66486, 9.34403, 3.64001, 1.58479, 9.34403, 0, 9.34404, 9.66485, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34403, 9.34404, 9.34403, 9.34403, 9.34403
8.51595, 10.7157, 9.74393, 9.33751, 3.5659, 0.971721, 9.33751, 0, 9.33751, 9.74393, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751
8.52381, 11.7017, 9.838, 9.33119, 3.70159, 1.86374, 9.33119, 0, 9.3312, 9.83799, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.33119, 9.3312, 9.33119, 9.33119, 9.33119
8.53167, 11.5537, 9.94672, 9.32458, 3.68153, 1.60694, 9.32458, 0, 9.32459, 9.94671, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32458, 9.32459, 9.32458, 9.32458, 9.32458
8.53953, 10.2632, 10.0691, 9.31733, 3.50188, 0.194134, 9.31733, 0, 9.31734, 10.0691, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31733, 9.31734, 9.31733, 9.31733, 9.31733
8.54739, 15.8079, 10.2033, 9.30922, 4.21994, 5.60465, 9.30922, 0, 9.30922, 10.2033, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922, 9.30922
8.55524, 16.0263, 10.3473, 9.30068, 4.24574, 5.67902, 9.30068, 0, 9.30068, 10.3472, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068, 9.30068
8.5631, 12.23, 10.498, 9.29214, 3.77227, 1.73197, 9.29214, 0, 9.29214, 10.498, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214, 9.29214
8.57096, 13.0665, 10.6512, 9.28368, 3.88155, 2.41524, 9.28368, 0, 9.28369, 10.6512, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28368, 9.28369, 9.28368, 9.28368, 9.28368
8.57881, 7.43664, 10.8014, 9.27501, 3.07191, -3.36474, 9.27501, 0, 9.27501, 10.8014, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501, 9.27501
8.58667, 13.8703, 10.9424, 9.26551, 3.98375, 2.92791, 9.26551, 0, 9.26552, 10.9423, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26551, 9.26552, 9.26551, 9.26551, 9.26551
8.59453, 15.2224, 11.0683, 9.25522, 4.14999, 4.15414, 9.25522, 0, 9.25522, 11.0683, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522, 9.25522
8.60239, 7.99009, 11.1739, 9.24452, 3.16071, -3.18382, 9.24452, 0, 9.24452, 11.1739, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452, 9.24452
8.61025, 10.4447, 11.2546, 9.23383, 3.52771, -0.809865, 9.23383, 0, 9.23384, 11.2546, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383, 9.23383
8.6181, 6.53616, 11.3061, 9.22311, 2.92167, -4.76998, 9.22311, 0, 9.22312, 11.3061, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311, 9.22311
8.62596, 9.07239, 11.3253, 9.21206, 3.32752, -2.25294, 9.21206, 0, 9.21206, 11.3253, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206, 9.21206
8.63382, 10.5257, 11.3103, 9.20023, 3.53916, -0.784629, 9.20023, 0, 9.20024, 11.3103, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20023, 9.20024, 9.20023, 9.20023, 9.20023
8.64168, 11.8364, 11.2612, 9.18773, 3.71974, 0.575207, 9.18773, 0, 9.18773, 11.2612, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773, 9.18773
8.64954, 10.0607, 11.1802, 9.17489, 3.47285, -1.1195, 9.17489, 0, 9.17489, 11.1802, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489, 9.17489
8.65739, 10.9888, 11.0703, 9.16161, 3.604, -0.0814714, 9.16161, 0, 9.16161, 11.0703, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161, 9.16161
8.66525, 10.1051, 10.9357, 9.14772, 3.47924, -0.830594, 9.14772, 0, 9.14773, 10.9357, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772, 9.14772
8.67311, 12.3437, 10.7809, 9.13263, 3.78731, 1.56282, 9.13263, 0, 9.13264, 10.7809, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13263, 9.13264, 9.13263, 9.13263, 9.13263
8.68097, 9.56411, 10.6116, 9.11614, 3.4006, -1.04753, 9.11614, 0, 9.11615, 10.6116, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11614, 9.11615, 9.11614, 9.11614, 9.11614
8.68882, 13.4602, 10.4337, 9.09838, 3.93194, 3.0265, 9.09838, 0, 9.09839, 10.4337, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09838, 9.09839, 9.09838, 9.09838, 9.09838
8.69668, 9.46617, 10.2527, 9.07936, 3.38617, -0.786531, 9.07936, 0, 9.07936, 10.2527, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936, 9.07936
8.70454, 9.95353, 10.0739, 9.0592, 3.45739, -0.120381, 9.0592, 0, 9.05921, 10.0739, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.0592, 9.05921, 9.0592, 9.0592, 9.0592
8.7124, 8.53717, 9.90146, 9.0379, 3.2461, -1.36428, 9.0379, 0, 9.0379, 9.90145, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379, 9.0379
8.72026, 12.4984, 9.7388, 9.01556, 3.80768, 2.75959, 9.01556, 0, 9.01556, 9.7388, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556, 9.01556
8.72811, 11.473, 9.58859, 8.99248, 3.67056, 1.88439, 8.99248, 0, 8.99248, 9.58859, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248, 8.99248
8.73597, 13.9696, 9.45249, 8.96897, 3.9962, 4.51715, 8.96897, 0, 8.96897, 9.45249, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897, 8.96897
8.74383, 5.49579, 9.33085, 8.94489, 2.73784, -3.83506, 8.94489, 0, 8.94489, 9.33084, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489, 8.94489
8.75169, 9.48538, 9.22354, 8.92036, 3.38901, 0.261836, 8.92036, 0, 8.92036, 9.22354, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036, 8.92036
8.75954, 7.99009, 9.12965, 8.89528, 3.16071, -1.13957, 8.89528, 0, 8.89528, 9.12965, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528, 8.89528
8.7674, 9.48463, 9.04778, 8.86949, 3.3889, 0.436856, 8.86949, 0, 8.86949, 9.04777, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949, 8.86949
8.77526, 14.0009, 8.9766, 8.84313, 4.00011, 5.02426, 8.84313, 0, 8.84313, 8.9766, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313, 8.84313
8.78312, 10.9789, 8.91485, 8.81651, 3.60263, 2.06409, 8.81651, 0, 8.81652, 8.91484, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651, 8.81651
8.79098, 11.443, 8.86117, 8.78988, 3.66647, 2.58184, 8.78988, 0, 8.78989, 8.86117, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988, 8.78988
8.79883, 12.0212, 8.81392, 8.76306, 3.74449, 3.20725, 8.76306, 0, 8.76307, 8.81392, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306, 8.76306
8.80669, 8.49926, 8.77163, 8.73592, 3.24026, -0.27237, 8.73592, 0, 8.73592, 8.77162, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592, 8.73592
8.81455, 11.9234, 8.73286, 8.70819, 3.73141, 3.19056, 8.70819, 0, 8.70819, 8.73286, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819, 8.70819
8.82241, 9.12838, 8.69676, 8.67998, 3.33592, 0.431621, 8.67998, 0, 8.67998, 8.69675, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998, 8.67998
8.83027, 10.8696, 8.66278, 8.65155, 3.58743, 2.20686, 8.65155, 0, 8.65155, 8.66277, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155, 8.65155
8.83812, 5.60199, 8.63053, 8.62313, 2.75717, -3.02854, 8.62313, 0, 8.62313, 8.63052, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313, 8.62313
8.84598, 11.4165, 8.59937, 8.59457, 3.66285, 2.8171, 8.59457, 0, 8.59458, 8.59937, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457, 8.59457
8.85384, 12.459, 8.5688, 8.56574, 3.8025, 3.89018, 8.56574, 0, 8.56574, 8.5688, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574, 8.56574
8.8617, 9.51747, 8.53835, 8.53642, 3.39374, 0.979118, 8.53642, 0, 8.53643, 8.53835, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642, 8.53642
8.86955, 10.5209, 8.50792, 8.50672, 3.53849, 2.01303, 8.50672, 0, 8.50672, 8.50791, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672, 8.50672
8.87741, 7.99009, 8.47747, 8.47674, 3.16071, -0.487385, 8.47674, 0, 8.47674, 8.47747, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674, 8.47674
8.88527, 9.45304, 8.4468, 8.44635, 3.38423, 1.00623, 8.44635, 0, 8.44636, 8.4468, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44635, 8.44636, 8.44635, 8.44635, 8.44635
8.89313, 12.9066, 8.41575, 8.41548, 3.8609, 4.49081, 8.41548, 0, 8.41549, 8.41575, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548, 8.41548
8.90098, 9.52531, 8.38396, 8.38379, 3.39489, 1.14135, 8.38379, 0, 8.38379, 8.38395, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379, 8.38379
8.90884, 9.53157, 8.3513, 8.35119, 3.39582, 1.18027, 8.35119, 0, 8.3512, 8.35129, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119, 8.35119
8.9167, 8.98761, 8.31784, 8.31777, 3.31476, 0.669768, 8.31777, 0, 8.31778, 8.31783, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777, 8.31777
8.92456, 13.5384, 8.28369, 8.28365, 3.94188, 5.25472, 8.28365, 0, 8.28365, 8.28369, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365, 8.28365
8.93242, 9.99058, 8.24902, 8.24898, 3.46274, 1.74156, 8.24898, 0, 8.24899, 8.24901, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24898, 8.24899, 8.24898, 8.24898, 8.24898
8.94027, 5.10012, 8.21375, 8.21372, 2.66461, -3.11362, 8.21372, 0, 8.21372, 8.21374, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372, 8.21372
8.94813, 9.3229, 8.17791, 8.17789, 3.36495, 1.14499, 8.17789, 0, 8.17789, 8.17791, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789, 8.17789
8.95599, 11.1076, 8.14168, 8.14166, 3.62044, 2.9659, 8.14166, 0, 8.14166, 8.14168, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166, 8.14166
8.96385, 5.99257, 8.1053, 8.10528, 2.82711, -2.11273, 8.10528, 0, 8.10528, 8.10529, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528, 8.10528
8.97171, 10.1695, 8.06877, 8.06875, 3.48848, 2.10074, 8.06875, 0, 8.06876, 8.06877, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875, 8.06875
8.97956, 8.81636, 8.03209, 8.03207, 3.28882, 0.784263, 8.03207, 0, 8.03208, 8.03209, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207, 8.03207
8.98742, 8.7145, 7.99538, 7.99536, 3.2733, 0.719119, 7.99536, 0, 7.99536, 7.99537, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536, 7.99536
8.99528, 13.1273, 7.95853, 7.95851, 3.88938, 5.16873, 7.95851, 0, 7.95851, 7.95852, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851, 7.95851
9.00314, 12.8394, 7.92151, 7.92149, 3.8522, 4.9179, 7.92149, 0, 7.92149, 7.9215, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149, 7.92149
9.01099, 9.98215, 7.88445, 7.88443, 3.46152, 2.09771, 7.88443, 0, 7.88443, 7.88444, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443, 7.88443
9.01885, 13.5627, 7.84747, 7.84745, 3.94496, 5.71523, 7.84745, 0, 7.84745, 7.84747, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745, 7.84745
9.02671, 9.31202, 7.81062, 7.8106, 3.36333, 1.5014, 7.8106, 0, 7.8106, 7.81062, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106, 7.8106
9.03457, 7.82701, 7.77375, 7.77373, 3.13481, 0.0532594, 7.77373, 0, 7.77374, 7.77375, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77373, 7.77374, 7.77373, 7.77373, 7.77373
9.04243, 9.99108, 7.73697, 7.73695, 3.46281, 2.25411, 7.73695, 0, 7.73696, 7.73697, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695, 7.73695
9.05028, 6.81233, 7.7001, 7.70008, 2.96856, -0.887765, 7.70008, 0, 7.70008, 7.70009, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008, 7.70008
9.05814, 15.3934, 7.66319, 7.66317, 4.17054, 7.73017, 7.66317, 0, 7.66317, 7.66319, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317, 7.66317
9.066, 11.3908, 7.62637, 7.62635, 3.65935, 3.76446, 7.62635, 0, 7.62636, 7.62637, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635, 7.62635
9.07386, 9.96035, 7.58978, 7.58976, 3.45837, 2.37056, 7.58976, 0, 7.58977, 7.58978, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976, 7.58976
9.08171, 12.4015, 7.55313, 7.55311, 3.79493, 4.84835, 7.55311, 0, 7.55312, 7.55313, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311, 7.55311
9.08957, 10.5844, 7.51657, 7.51655, 3.54745, 3.06781, 7.51655, 0, 7.51655, 7.51657, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655, 7.51655
9.09743, 6.57968, 7.48026, 7.48024, 2.92911, -0.900583, 7.48024, 0, 7.48024, 7.48025, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024, 7.48024
9.10529, 9.19405, 7.44387, 7.44385, 3.34575, 1.75018, 7.44385, 0, 7.44385, 7.44386, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385, 7.44385
9.11315, 9.81254, 7.40757, 7.40755, 3.43694, 2.40497, 7.40755, 0, 7.40755, 7.40756, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755, 7.40755
9.121, 3.77383, 7.37153, 7.37151, 2.40288, -3.59771, 7.37151, 0, 7.37151, 7.37153, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151, 7.37151
9.12886, 7.21611, 7.3354, 7.33538, 3.0358, -0.11929, 7.33538, 0, 7.33538, 7.33539, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538, 7.33538
9.13672, 4.3803, 7.29936, 7.29933, 2.52593, -2.91906, 7.29933, 0, 7.29934, 7.29935, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29933, 7.29934, 7.29933, 7.29933, 7.29933
9.14458, 7.13941, 7.31038, 7.31036, 3.02314, -0.170972, 7.31036, 0, 7.31036, 7.31037, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036, 7.31036
9.15243, 8.22602, 7.32127, 7.32125, 3.19782, 0.904749, 7.32125, 0, 7.32125, 7.32127, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125, 7.32125
9.16029, 5.61287, 7.33218, 7.33215, 2.75914, -1.71931, 7.33215, 0, 7.33216, 7.33217, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33215, 7.33216, 7.33215, 7.33215, 7.33215
9.16815, 10.7423, 7.34322, 7.34319, 3.56963, 3.39906, 7.34319, 0, 7.3432, 7.34321, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319, 7.34319
9.17601, 7.61561, 7.35414, 7.35412, 3.10091, 0.261475, 7.35412, 0, 7.35412, 7.35413, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412, 7.35412
9.18387, 7.7311, 7.36491, 7.36488, 3.11947, 0.366197, 7.36488, 0, 7.36489, 7.3649, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36488, 7.36489, 7.36488, 7.36488, 7.36488
9.19172, 13.6173, 7.37537, 7.37535, 3.95188, 6.24198, 7.37535, 0, 7.37535, 7.37536, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535, 7.37535
9.19958, 11.9882, 7.38568, 7.38566, 3.74008, 4.60255, 7.38566, 0, 7.38566, 7.38567, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566, 7.38566
