   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.625747, 0, 0.000851566, 0.000151411, 1.41421, -0.000851566, 0.000152711, 0.000151411, 0.000151417, 0.000151431, 0.000154787, 0.000151588, 0.00015152, 0.000156572, 0.000155563, 0.000152211, 0.000643014, 0.000151746, 0.000151738, 0.000151431, 0.000151532, 0.000275195, 0.000151412, 0.000215518, 0.000151411, 0.00015617
0.63361, 0, 0.00130939, 0.000243016, 1.41421, -0.00130939, 0.000245066, 0.000243016, 0.000243025, 0.000243047, 0.00024834, 0.000243295, 0.000243187, 0.000252034, 0.000249564, 0.000244278, 0.00101837, 0.000243436, 0.000243531, 0.000243048, 0.000243184, 0.000411846, 0.000243018, 0.00033187, 0.000243016, 0.000250521
0.641473, 0, 0.00199063, 0.000382967, 1.41421, -0.00199063, 0.000386142, 0.000382967, 0.000382981, 0.000383015, 0.000391213, 0.000383398, 0.000383232, 0.000398476, 0.000393108, 0.000384921, 0.00158383, 0.000383492, 0.000383765, 0.000383016, 0.000383199, 0.000612561, 0.000382969, 0.000507152, 0.000382967, 0.000394591
0.649336, 0, 0.00298839, 0.000592648, 1.41421, -0.00298839, 0.000597479, 0.000592648, 0.00059267, 0.000592721, 0.000605192, 0.000593305, 0.000593051, 0.000618892, 0.000608074, 0.00059562, 0.00241933, 0.000593304, 0.000593862, 0.000592723, 0.000592967, 0.000904064, 0.000592652, 0.000767167, 0.000592648, 0.00061033
0.657199, 0, 0.0044258, 0.00090074, 1.41421, -0.0044258, 0.000907958, 0.00090074, 0.000900773, 0.000900849, 0.000919483, 0.000901721, 0.000901343, 0.000944425, 0.000923789, 0.000905181, 0.00363014, 0.000901557, 0.000902554, 0.000900852, 0.000901178, 0.00132208, 0.000900746, 0.00114659, 0.00090074, 0.00092716
0.665062, 0, 0.00646186, 0.00134474, 1.41421, -0.00646186, 0.00135533, 0.00134474, 0.00134478, 0.0013449, 0.00137225, 0.00134618, 0.00134562, 0.00141625, 0.00137857, 0.00135126, 0.00535136, 0.00134575, 0.0013474, 0.0013449, 0.00134533, 0.00191333, 0.00134474, 0.00169089, 0.00134474, 0.00138352
0.672925, 0, 0.00929644, 0.0019723, 1.41421, -0.00929644, 0.00198758, 0.0019723, 0.00197237, 0.00197253, 0.00201198, 0.00197438, 0.00197357, 0.00208742, 0.0020211, 0.0019817, 0.00775148, 0.00197356, 0.00197614, 0.00197253, 0.00197311, 0.00273731, 0.00197231, 0.00245817, 0.0019723, 0.00202824
0.680788, 0, 0.0131743, 0.00284237, 1.41421, -0.0131743, 0.00286403, 0.00284237, 0.00284247, 0.00284269, 0.00289863, 0.00284531, 0.00284418, 0.00302456, 0.00291155, 0.0028557, 0.0110347, 0.00284392, 0.00284781, 0.0028427, 0.00284347, 0.00386797, 0.00284238, 0.00352079, 0.00284237, 0.00292167
0.688651, 0, 0.0183867, 0.00402562, 1.41421, -0.0183867, 0.00405581, 0.00402562, 0.00402576, 0.00402608, 0.00410401, 0.00402973, 0.00402814, 0.00430903, 0.00412202, 0.0040442, 0.015441, 0.00402754, 0.00403321, 0.00402609, 0.00402712, 0.00539452, 0.00402565, 0.00496633, 0.00402562, 0.00413613
0.696514, 0, 0.0252697, 0.00560415, 1.41421, -0.0252697, 0.0056455, 0.00560415, 0.00560434, 0.00560477, 0.00571154, 0.00560977, 0.0056076, 0.00603744, 0.0057362, 0.00562959, 0.0212424, 0.0056065, 0.00561454, 0.00560479, 0.00560617, 0.00742135, 0.00560418, 0.00689798, 0.00560415, 0.00575555
0.704377, 0, 0.0341986, 0.00767001, 1.41421, -0.0341986, 0.00772572, 0.00767001, 0.00767027, 0.00767085, 0.00781468, 0.00767758, 0.00767466, 0.00832099, 0.00784791, 0.00770429, 0.0287369, 0.00767288, 0.00768401, 0.00767088, 0.00767273, 0.0100667, 0.00767005, 0.00943376, 0.00767001, 0.00787399
0.71224, 0, 0.0455777, 0.0103224, 1.41421, -0.0455777, 0.0103962, 0.0103224, 0.0103227, 0.0103235, 0.0105141, 0.0103324, 0.0103286, 0.0112834, 0.0105581, 0.0103678, 0.0382365, 0.0103259, 0.0103409, 0.0103235, 0.010326, 0.013459, 0.0103225, 0.0127045, 0.0103224, 0.0105927
0.720104, 0.966691, 0.0598251, 0.0136635, 1.72241, 0.906866, 0.0137597, 0.0136635, 0.0136639, 0.0136649, 0.0139134, 0.0136766, 0.0136715, 0.0150573, 0.0139707, 0.0137227, 0.0500519, 0.0136677, 0.0136876, 0.013665, 0.0136683, 0.0177323, 0.0136635, 0.0168511, 0.0136635, 0.0140159
0.727967, 0.0333093, 0.0773522, 0.0177926, 1.42594, -0.0440429, 0.017916, 0.0177926, 0.0177931, 0.0177944, 0.0181131, 0.0178093, 0.0178029, 0.0197786, 0.0181867, 0.0178685, 0.0644729, 0.0177976, 0.0178236, 0.0177945, 0.017799, 0.0230183, 0.0177927, 0.0220197, 0.0177926, 0.0182448
0.73583, 0, 0.0985411, 0.0227995, 1.41421, -0.0985411, 0.0229554, 0.0227995, 0.0228002, 0.0228018, 0.0232043, 0.0228207, 0.0228125, 0.0255796, 0.0232972, 0.0228954, 0.0817455, 0.0228055, 0.0228386, 0.0228019, 0.0228079, 0.0294375, 0.0227996, 0.0283579, 0.0227995, 0.0233707
0.743693, 0, 0.123718, 0.0287566, 1.41421, -0.123718, 0.0289504, 0.0287566, 0.0287575, 0.0287595, 0.0292599, 0.0287829, 0.0287727, 0.0325793, 0.0293754, 0.0288758, 0.102049, 0.0287637, 0.0288052, 0.0287596, 0.0287676, 0.0370883, 0.0287567, 0.0360091, 0.0287566, 0.0294672
0.751556, 0, 0.153128, 0.0357112, 1.41421, -0.153128, 0.0359485, 0.0357112, 0.0357122, 0.0357147, 0.0363276, 0.0357434, 0.035731, 0.0408744, 0.036469, 0.0358572, 0.125471, 0.0357195, 0.0357707, 0.0357149, 0.0357255, 0.0460355, 0.0357113, 0.0451093, 0.0357112, 0.036582
0.759419, 0, 0.186915, 0.0436778, 1.41421, -0.186915, 0.0439643, 0.0436778, 0.0436791, 0.0436821, 0.0444216, 0.0437168, 0.0437017, 0.050528, 0.0445923, 0.0438541, 0.151991, 0.0436875, 0.0437497, 0.0436824, 0.0436964, 0.0562992, 0.043678, 0.055784, 0.0436778, 0.0447296
0.767282, 0.952231, 0.225101, 0.0526329, 1.71821, 0.72713, 0.0529736, 0.0526329, 0.0526345, 0.0526381, 0.0535176, 0.0526793, 0.0526614, 0.0615598, 0.0537206, 0.0528426, 0.181463, 0.0526441, 0.0527184, 0.0526384, 0.0526568, 0.0678454, 0.0526332, 0.0681492, 0.0526329, 0.0538856
0.775145, 0.0477688, 0.267583, 0.0625103, 1.431, -0.219815, 0.0629099, 0.0625103, 0.0625122, 0.0625163, 0.063548, 0.0625646, 0.0625437, 0.0739368, 0.063786, 0.0627562, 0.213611, 0.062523, 0.0626104, 0.0625168, 0.0625408, 0.0805783, 0.0625106, 0.0823128, 0.0625103, 0.0639821
0.783008, 0.947406, 0.314133, 0.0732009, 1.7168, 0.633273, 0.0736633, 0.0732009, 0.073203, 0.0732079, 0.0744015, 0.0732638, 0.0732395, 0.0875672, 0.0746768, 0.0734854, 0.248032, 0.0732152, 0.0733166, 0.0732085, 0.0732395, 0.0943381, 0.0732013, 0.0983816, 0.0732009, 0.0749078
0.790871, 0.0525937, 0.36441, 0.0845544, 1.43269, -0.311816, 0.0850824, 0.0845544, 0.0845569, 0.0845624, 0.0859255, 0.0846262, 0.0845985, 0.102296, 0.0862397, 0.0848793, 0.284209, 0.0845704, 0.0846863, 0.0845633, 0.0846031, 0.108902, 0.0845549, 0.116468, 0.0845544, 0.0865101
0.798734, 0, 0.41798, 0.0963852, 1.41421, -0.41798, 0.0969806, 0.0963852, 0.0963879, 0.0963942, 0.0979313, 0.0964661, 0.0964349, 0.117907, 0.0982855, 0.0967516, 0.321533, 0.0964028, 0.0965336, 0.0963955, 0.0964462, 0.123993, 0.0963857, 0.1367, 0.0963852, 0.0986002
0.806597, 0, 0.474353, 0.108481, 1.41421, -0.474353, 0.109144, 0.108481, 0.108484, 0.108491, 0.110203, 0.108571, 0.108536, 0.134125, 0.110598, 0.108889, 0.359332, 0.1085, 0.108646, 0.108493, 0.108557, 0.139289, 0.108481, 0.159226, 0.108481, 0.110963
0.81446, 0, 0.533011, 0.120613, 1.41421, -0.533011, 0.121343, 0.120613, 0.120616, 0.120624, 0.12251, 0.120712, 0.120674, 0.150627, 0.122944, 0.121062, 0.396909, 0.120634, 0.120794, 0.120627, 0.120707, 0.154442, 0.120613, 0.184219, 0.120613, 0.123369
0.822323, 2, 0.59344, 0.132549, 2, 1.40656, 0.133345, 0.132549, 0.132552, 0.132561, 0.134616, 0.132657, 0.132615, 0.167059, 0.135088, 0.133038, 0.433579, 0.132571, 0.132745, 0.132565, 0.132666, 0.169099, 0.132549, 0.211878, 0.132549, 0.135583
0.830186, 0.932939, 0.655158, 0.144065, 1.71258, 0.277781, 0.144924, 0.144065, 0.144069, 0.144078, 0.146295, 0.144182, 0.144137, 0.183045, 0.146804, 0.144594, 0.468704, 0.144089, 0.144276, 0.144084, 0.144211, 0.18292, 0.144066, 0.242408, 0.144065, 0.147384
0.83805, 0.0670606, 0.717732, 0.154961, 1.43773, -0.650672, 0.155878, 0.154961, 0.154965, 0.154975, 0.157342, 0.155085, 0.155037, 0.198214, 0.157885, 0.155525, 0.501727, 0.154986, 0.155184, 0.154983, 0.155142, 0.195598, 0.154961, 0.276005, 0.154961, 0.158572
0.845913, 0, 0.780775, 0.165063, 1.41421, -0.780775, 0.166034, 0.165063, 0.165067, 0.165077, 0.167584, 0.165195, 0.165144, 0.212216, 0.168158, 0.16566, 0.532198, 0.165089, 0.165297, 0.165089, 0.165287, 0.206884, 0.165064, 0.31282, 0.165063, 0.168979
0.853776, 0.925714, 0.843938, 0.174238, 1.71047, 0.0817759, 0.175258, 0.174238, 0.174243, 0.174254, 0.176886, 0.174377, 0.174323, 0.224744, 0.177488, 0.174866, 0.559787, 0.174266, 0.174481, 0.17427, 0.174516, 0.216591, 0.174239, 0.352919, 0.174238, 0.178481
0.861639, 3.07429, 0.906879, 0.182396, 2.25262, 2.16741, 0.183459, 0.182396, 0.182401, 0.182412, 0.185156, 0.182541, 0.182485, 0.235549, 0.185782, 0.18305, 0.584294, 0.182424, 0.182645, 0.182435, 0.18274, 0.224611, 0.182397, 0.396232, 0.182396, 0.186999
0.869502, 1.84179, 0.969228, 0.189489, 1.96005, 0.872566, 0.19059, 0.189489, 0.189494, 0.189506, 0.192347, 0.189639, 0.189581, 0.244457, 0.192994, 0.190166, 0.605644, 0.189518, 0.189742, 0.189537, 0.189915, 0.230912, 0.18949, 0.442508, 0.189489, 0.194502
0.877365, 2.15821, 1.03054, 0.19551, 2.03917, 1.12766, 0.196644, 0.19551, 0.195516, 0.195527, 0.198452, 0.195664, 0.195605, 0.251374, 0.199117, 0.196207, 0.623877, 0.195539, 0.195765, 0.19557, 0.196036, 0.235533, 0.195511, 0.491275, 0.19551, 0.201008
0.885228, 2.91607, 1.09028, 0.200491, 2.21722, 1.82579, 0.201651, 0.200491, 0.200496, 0.200508, 0.203503, 0.200648, 0.200587, 0.256288, 0.204182, 0.201204, 0.639134, 0.20052, 0.200745, 0.200564, 0.201138, 0.238583, 0.200492, 0.541804, 0.200491, 0.206576
0.893091, 2.08393, 1.14776, 0.20449, 2.02087, 0.936167, 0.205674, 0.20449, 0.204496, 0.204508, 0.207561, 0.204651, 0.204589, 0.259272, 0.208251, 0.205218, 0.651627, 0.204519, 0.204741, 0.204582, 0.205283, 0.240219, 0.204491, 0.593109, 0.20449, 0.211308
0.900954, 3.91125, 1.20216, 0.207593, 2.43131, 2.70909, 0.208796, 0.207593, 0.207599, 0.207611, 0.210711, 0.207756, 0.207693, 0.260467, 0.21141, 0.208332, 0.661626, 0.207622, 0.207838, 0.207707, 0.208557, 0.240633, 0.207594, 0.643952, 0.207593, 0.215336
0.908817, 3.08875, 1.25253, 0.209897, 2.25583, 1.83623, 0.211115, 0.209897, 0.209902, 0.209915, 0.213052, 0.210062, 0.209998, 0.260077, 0.213758, 0.210644, 0.669432, 0.209925, 0.210134, 0.210038, 0.21106, 0.240039, 0.209898, 0.692897, 0.209897, 0.218823
0.91668, 1.90643, 1.29783, 0.211507, 1.97647, 0.608596, 0.212739, 0.211507, 0.211513, 0.211525, 0.214692, 0.211674, 0.211609, 0.258348, 0.215403, 0.212262, 0.675355, 0.211534, 0.211735, 0.211681, 0.212899, 0.238656, 0.211508, 0.73837, 0.211507, 0.221952
0.924543, 0.997584, 1.33703, 0.21253, 1.73135, -0.339451, 0.213774, 0.21253, 0.212536, 0.212549, 0.215739, 0.212698, 0.212634, 0.25555, 0.216452, 0.213291, 0.679699, 0.212557, 0.212747, 0.212744, 0.214178, 0.236691, 0.212531, 0.778759, 0.21253, 0.224925
0.932406, 1.99759, 1.36914, 0.213069, 1.9994, 0.62845, 0.214323, 0.213069, 0.213075, 0.213088, 0.216295, 0.213238, 0.213173, 0.251963, 0.21701, 0.213833, 0.682751, 0.213095, 0.213272, 0.213329, 0.214997, 0.234334, 0.21307, 0.812518, 0.213069, 0.227955
0.940269, 1.99758, 1.39333, 0.213217, 1.9994, 0.604255, 0.214483, 0.213217, 0.213223, 0.213236, 0.216455, 0.213387, 0.213321, 0.247856, 0.217172, 0.213985, 0.684767, 0.213242, 0.213407, 0.213531, 0.215445, 0.231748, 0.213218, 0.838281, 0.213217, 0.231264
0.948133, 0.997592, 1.40901, 0.213058, 1.73136, -0.411414, 0.214336, 0.213058, 0.213063, 0.213077, 0.216305, 0.213228, 0.213162, 0.243475, 0.217022, 0.213827, 0.685973, 0.213082, 0.213233, 0.213435, 0.2156, 0.229066, 0.213059, 0.854969, 0.213058, 0.235077
0.955996, 1.89195, 1.41591, 0.212662, 1.9728, 0.476033, 0.213957, 0.212662, 0.212668, 0.212681, 0.215917, 0.212833, 0.212767, 0.239036, 0.216633, 0.213433, 0.686557, 0.212685, 0.212822, 0.213113, 0.215522, 0.226389, 0.212663, 0.861882, 0.212662, 0.239613
0.963859, 2.10324, 1.41415, 0.21209, 2.02564, 0.689081, 0.213405, 0.21209, 0.212096, 0.212109, 0.215349, 0.212261, 0.212195, 0.234712, 0.216065, 0.212862, 0.686675, 0.212112, 0.212236, 0.212624, 0.215263, 0.223792, 0.212091, 0.858756, 0.21209, 0.245081
0.971722, 0.997584, 1.40423, 0.211389, 1.73135, -0.406644, 0.212732, 0.211389, 0.211395, 0.211408, 0.214651, 0.21156, 0.211494, 0.230635, 0.215366, 0.212162, 0.686453, 0.211411, 0.211521, 0.212019, 0.214858, 0.22132, 0.21139, 0.845798, 0.211389, 0.251665
0.979585, 0.110454, 1.387, 0.210597, 1.45274, -1.27655, 0.211979, 0.210597, 0.210602, 0.210616, 0.213861, 0.210768, 0.210702, 0.226897, 0.214576, 0.21137, 0.685985, 0.210618, 0.210716, 0.211338, 0.214335, 0.219002, 0.210598, 0.823669, 0.210597, 0.259514
0.987448, 1, 1.36366, 0.209742, 1.73205, -0.363662, 0.211177, 0.209742, 0.209748, 0.209761, 0.213009, 0.209913, 0.209847, 0.223551, 0.213722, 0.210516, 0.685345, 0.209764, 0.209851, 0.210613, 0.21371, 0.216846, 0.209743, 0.793442, 0.209742, 0.268725
0.995311, 1.88231, 1.33564, 0.208847, 1.97036, 0.546674, 0.210353, 0.208847, 0.208853, 0.208866, 0.212115, 0.209018, 0.208952, 0.220615, 0.212828, 0.209622, 0.684586, 0.208869, 0.208947, 0.209873, 0.212995, 0.21485, 0.208848, 0.756523, 0.208847, 0.279331
1.00317, 1.11769, 1.30449, 0.207928, 1.7657, -0.186803, 0.20953, 0.207927, 0.207933, 0.207947, 0.211195, 0.208099, 0.208033, 0.218083, 0.211908, 0.208702, 0.683748, 0.20795, 0.208021, 0.209142, 0.2122, 0.213006, 0.207929, 0.714554, 0.207928, 0.291282
1.01104, 0.877498, 1.27179, 0.206995, 1.69632, -0.394296, 0.208726, 0.206994, 0.207001, 0.207014, 0.210263, 0.207166, 0.2071, 0.215927, 0.210975, 0.207769, 0.682854, 0.207019, 0.207086, 0.208451, 0.211329, 0.2113, 0.206996, 0.669292, 0.206995, 0.304439
1.0189, 0.997568, 1.23904, 0.206057, 1.73135, -0.241472, 0.207962, 0.206057, 0.206063, 0.206076, 0.209326, 0.206228, 0.206162, 0.214105, 0.210037, 0.206832, 0.681923, 0.206083, 0.20615, 0.207834, 0.21039, 0.209715, 0.206058, 0.622506, 0.206057, 0.318562
1.02676, 0.997611, 1.20754, 0.205121, 1.73136, -0.209926, 0.207257, 0.20512, 0.205127, 0.20514, 0.20839, 0.205292, 0.205226, 0.212566, 0.209101, 0.205896, 0.680963, 0.20515, 0.205221, 0.207338, 0.20939, 0.208238, 0.205122, 0.575865, 0.205121, 0.333313
1.03463, 1.99759, 1.17834, 0.204191, 1.9994, 0.81925, 0.206633, 0.20419, 0.204197, 0.20421, 0.20746, 0.204362, 0.204296, 0.211257, 0.208171, 0.204965, 0.679976, 0.204224, 0.204303, 0.207033, 0.208337, 0.206855, 0.204192, 0.53085, 0.204191, 0.348264
1.04249, 2.9976, 1.15222, 0.203271, 2.23553, 1.84538, 0.206115, 0.203269, 0.203276, 0.20329, 0.206539, 0.203442, 0.203376, 0.210124, 0.20725, 0.204045, 0.67896, 0.203309, 0.203403, 0.207015, 0.207241, 0.205553, 0.203272, 0.488698, 0.203271, 0.362909
1.05035, 1.13214, 1.12965, 0.202363, 1.76979, 0.00248861, 0.205732, 0.202361, 0.202369, 0.202382, 0.205632, 0.202534, 0.202468, 0.209117, 0.206343, 0.203138, 0.677908, 0.202409, 0.202524, 0.207425, 0.206114, 0.204322, 0.202364, 0.45035, 0.202363, 0.376695
1.05822, 0, 1.11088, 0.201471, 1.41421, -1.11088, 0.205518, 0.201468, 0.201477, 0.20149, 0.20474, 0.201642, 0.201576, 0.20819, 0.20545, 0.202246, 0.676807, 0.201526, 0.201671, 0.208456, 0.204969, 0.203155, 0.201472, 0.416454, 0.201471, 0.389052
1.06608, 1, 1.09595, 0.200596, 1.73205, -0.0959507, 0.205511, 0.200593, 0.200602, 0.200615, 0.203865, 0.200767, 0.200701, 0.207306, 0.204575, 0.201371, 0.675639, 0.200662, 0.200846, 0.210375, 0.203818, 0.202045, 0.200597, 0.387362, 0.200596, 0.399428
1.07394, 2.7164, 1.08479, 0.199739, 2.17173, 1.6316, 0.205752, 0.199735, 0.199745, 0.199758, 0.203008, 0.199911, 0.199844, 0.206432, 0.203719, 0.200514, 0.67438, 0.19982, 0.200054, 0.213535, 0.202672, 0.200987, 0.19974, 0.363165, 0.199739, 0.407327
1.0818, 2.2836, 1.07733, 0.198901, 2.06969, 1.20627, 0.206283, 0.198895, 0.198906, 0.19892, 0.202169, 0.199072, 0.199006, 0.205543, 0.20288, 0.199675, 0.673003, 0.199, 0.199296, 0.218394, 0.201541, 0.199974, 0.198902, 0.343734, 0.198901, 0.412347
1.08967, 1, 1.07357, 0.198078, 1.73205, -0.0735686, 0.207145, 0.19807, 0.198084, 0.198097, 0.201347, 0.198249, 0.198183, 0.204622, 0.202057, 0.198853, 0.671472, 0.198202, 0.198572, 0.225529, 0.200432, 0.199001, 0.198079, 0.328764, 0.198078, 0.41421
1.09753, 3.85099, 1.07364, 0.197269, 2.41888, 2.77735, 0.208373, 0.197258, 0.197274, 0.197287, 0.200537, 0.19744, 0.197374, 0.203656, 0.201248, 0.198043, 0.669748, 0.197423, 0.197881, 0.235638, 0.199347, 0.198061, 0.197269, 0.317823, 0.197269, 0.41278
1.10539, 1.14901, 1.07788, 0.196465, 1.77454, 0.0711237, 0.209994, 0.196452, 0.196471, 0.196484, 0.199734, 0.196636, 0.19657, 0.202635, 0.200444, 0.19724, 0.667788, 0.196659, 0.197219, 0.249544, 0.198286, 0.197145, 0.196466, 0.310403, 0.196465, 0.408075
1.11326, 0, 1.08687, 0.19566, 1.41421, -1.08687, 0.212016, 0.195643, 0.195665, 0.195679, 0.198928, 0.195831, 0.195765, 0.201556, 0.199639, 0.196434, 0.665547, 0.195902, 0.19658, 0.26817, 0.197244, 0.196241, 0.195661, 0.305957, 0.19566, 0.400265
1.12112, 0.843745, 1.10133, 0.194839, 1.68634, -0.25759, 0.214429, 0.194818, 0.194845, 0.194858, 0.198108, 0.19501, 0.194944, 0.200412, 0.198818, 0.195613, 0.66298, 0.195144, 0.195951, 0.292509, 0.196209, 0.195335, 0.19484, 0.303932, 0.194839, 0.389658
1.12898, 0.997586, 1.12218, 0.193987, 1.73135, -0.124597, 0.217195, 0.19396, 0.193992, 0.194006, 0.197255, 0.194158, 0.194092, 0.199199, 0.197966, 0.194761, 0.660048, 0.194371, 0.19532, 0.323565, 0.195165, 0.194409, 0.193988, 0.303795, 0.193987, 0.37667
1.13685, 1.15867, 1.15035, 0.193083, 1.77726, 0.00831854, 0.220246, 0.19305, 0.193089, 0.193102, 0.196352, 0.193254, 0.193188, 0.197909, 0.197062, 0.193857, 0.65672, 0.193566, 0.194668, 0.362275, 0.194093, 0.193442, 0.193084, 0.305051, 0.193083, 0.361801
1.14471, 1, 1.1867, 0.192103, 1.73205, -0.186696, 0.223483, 0.192062, 0.192109, 0.192122, 0.195372, 0.192274, 0.192208, 0.196532, 0.196082, 0.192878, 0.652979, 0.19271, 0.193971, 0.409411, 0.192967, 0.192407, 0.192104, 0.307252, 0.192103, 0.345588
1.15257, 0.834108, 1.23186, 0.19102, 1.68348, -0.39775, 0.226771, 0.190968, 0.191025, 0.191039, 0.194288, 0.191191, 0.191125, 0.195052, 0.194999, 0.191794, 0.64883, 0.19178, 0.193202, 0.465464, 0.191757, 0.191276, 0.191021, 0.31, 0.19102, 0.328579
1.16044, 0.165892, 1.28611, 0.189801, 1.4717, -1.12022, 0.229949, 0.189737, 0.189807, 0.18982, 0.19307, 0.189972, 0.189906, 0.19345, 0.19378, 0.190576, 0.644303, 0.190748, 0.192331, 0.530533, 0.190429, 0.190017, 0.189802, 0.312949, 0.189801, 0.311287
1.1683, 0, 1.34922, 0.188414, 1.41421, -1.34922, 0.232831, 0.188335, 0.18842, 0.188433, 0.191683, 0.188585, 0.188519, 0.191701, 0.192393, 0.189188, 0.639464, 0.189588, 0.191325, 0.604201, 0.188948, 0.188595, 0.188415, 0.3158, 0.188414, 0.294171
1.17616, 7.13431, 1.42037, 0.186823, 3.0223, 5.71394, 0.235217, 0.186726, 0.186828, 0.186842, 0.190091, 0.186994, 0.186928, 0.189778, 0.190802, 0.187597, 0.63442, 0.188268, 0.190149, 0.685464, 0.187277, 0.186973, 0.186824, 0.318296, 0.186823, 0.277607
1.18402, 1.69014, 1.49805, 0.184992, 1.92097, 0.192086, 0.236906, 0.184874, 0.184998, 0.185011, 0.188261, 0.185163, 0.185097, 0.18765, 0.188971, 0.185767, 0.629329, 0.186757, 0.188768, 0.772657, 0.185379, 0.185118, 0.184993, 0.320216, 0.184992, 0.261882
1.19189, 0.997609, 1.58013, 0.182889, 1.73136, -0.582523, 0.237706, 0.182744, 0.182895, 0.182908, 0.186158, 0.18306, 0.182994, 0.185286, 0.186868, 0.183664, 0.624403, 0.185025, 0.18715, 0.863471, 0.183218, 0.182993, 0.18289, 0.321373, 0.182889, 0.247186
1.19975, 0.177943, 1.66387, 0.180483, 1.47579, -1.48593, 0.237451, 0.180306, 0.180489, 0.180502, 0.183752, 0.180654, 0.180588, 0.182655, 0.184462, 0.181258, 0.619921, 0.183043, 0.185265, 0.955, 0.180762, 0.180568, 0.180484, 0.321608, 0.180483, 0.233621
1.20761, 2.81722, 1.74612, 0.177748, 2.19482, 1.07111, 0.236011, 0.177534, 0.177754, 0.177767, 0.181017, 0.177919, 0.177853, 0.179732, 0.181727, 0.178523, 0.616231, 0.180786, 0.183092, 1.04388, 0.177985, 0.177818, 0.177749, 0.320787, 0.177748, 0.221206
1.21548, 4.8124, 1.82348, 0.174667, 2.61006, 2.98892, 0.233302, 0.174408, 0.174672, 0.174686, 0.177936, 0.174838, 0.174772, 0.176496, 0.178646, 0.175441, 0.613761, 0.178233, 0.180618, 1.12646, 0.174868, 0.174724, 0.174668, 0.318806, 0.174667, 0.209897
1.22334, 2.18277, 1.89262, 0.171229, 2.04518, 0.290146, 0.229295, 0.170917, 0.171235, 0.171248, 0.174498, 0.1714, 0.171334, 0.172933, 0.175208, 0.172003, 0.613015, 0.17537, 0.177846, 1.19904, 0.171399, 0.171275, 0.17123, 0.315586, 0.171229, 0.199604
1.2312, 3.42757, 1.95051, 0.167435, 2.32971, 1.47705, 0.224019, 0.167061, 0.167441, 0.167454, 0.170704, 0.167606, 0.16754, 0.169039, 0.171414, 0.168209, 0.614585, 0.172192, 0.174794, 1.25814, 0.167579, 0.167473, 0.167436, 0.311079, 0.167435, 0.190207
1.23907, 4.18273, 1.99474, 0.163296, 2.48651, 2.18799, 0.217558, 0.162848, 0.163301, 0.163315, 0.166565, 0.163467, 0.163401, 0.164823, 0.167275, 0.16407, 0.619146, 0.168703, 0.171506, 1.30076, 0.163418, 0.163326, 0.163297, 0.305272, 0.163296, 0.181571
1.24693, 3.38248, 2.02377, 0.158834, 2.32002, 1.35871, 0.210045, 0.1583, 0.15884, 0.158853, 0.162103, 0.159005, 0.158939, 0.160302, 0.162813, 0.159608, 0.627454, 0.16492, 0.168054, 1.32462, 0.158937, 0.158858, 0.158835, 0.298189, 0.158834, 0.173565
1.25479, 4.80035, 2.03709, 0.154083, 2.60775, 2.76326, 0.201658, 0.153449, 0.154089, 0.154102, 0.157352, 0.154254, 0.154188, 0.155506, 0.158062, 0.154858, 0.64034, 0.160871, 0.164552, 1.32836, 0.15417, 0.154102, 0.154084, 0.28989, 0.154083, 0.166068
1.26266, 1.39447, 2.03541, 0.149087, 1.84241, -0.640939, 0.1926, 0.148336, 0.149093, 0.149106, 0.152356, 0.149258, 0.149193, 0.150477, 0.153066, 0.149862, 0.658701, 0.156601, 0.161164, 1.31161, 0.14916, 0.149103, 0.149088, 0.280479, 0.149087, 0.158979
1.27052, 1, 2.02063, 0.1439, 1.73205, -1.02063, 0.183095, 0.143012, 0.143905, 0.143919, 0.147168, 0.144071, 0.144005, 0.145266, 0.147878, 0.144674, 0.683482, 0.152172, 0.158121, 1.27508, 0.143961, 0.143912, 0.143901, 0.270093, 0.1439, 0.152221
1.27838, 1, 1.9958, 0.138581, 1.73205, -0.9958, 0.173369, 0.137535, 0.138587, 0.1386, 0.141849, 0.138752, 0.138687, 0.139929, 0.142559, 0.139355, 0.715662, 0.147662, 0.155743, 1.22047, 0.138632, 0.13859, 0.138582, 0.258905, 0.138581, 0.14574
1.28624, 1, 1.96496, 0.133196, 1.73205, -0.964956, 0.163641, 0.131969, 0.133202, 0.133215, 0.136465, 0.133367, 0.133303, 0.134532, 0.137175, 0.133971, 0.75623, 0.143166, 0.154457, 1.15031, 0.13324, 0.133204, 0.133197, 0.247115, 0.133196, 0.139508
1.29411, 1, 1.93293, 0.127814, 1.73205, -0.932931, 0.15411, 0.126377, 0.12782, 0.127833, 0.131082, 0.127986, 0.127922, 0.129142, 0.131793, 0.128589, 0.806157, 0.138802, 0.15483, 1.06777, 0.127851, 0.12782, 0.127815, 0.234943, 0.127814, 0.133513
