   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.721615, 0, 0.611041, 0.457051, 1.41421, -0.611041, 0.457051, 0.457061, 0.457068, 0.457102, 0.457101, 0.459455, 0.457092, 0.46483, 0.457133, 0.457311, 0.45706, 0.457127, 0.457947, 0.457052, 0.568742, 0.457051, 0.48768
0.729479, 0.96429, 0.77846, 0.579126, 1.72171, 0.185829, 0.579126, 0.579137, 0.579146, 0.579189, 0.579187, 0.582134, 0.579176, 0.588863, 0.579222, 0.57945, 0.579137, 0.579224, 0.580244, 0.579126, 0.725495, 0.579126, 0.617488
0.737344, 1.95946, 0.979192, 0.723203, 1.98984, 0.980265, 0.723203, 0.723217, 0.723229, 0.723281, 0.723279, 0.726916, 0.723265, 0.73522, 0.723316, 0.723603, 0.723217, 0.72333, 0.724585, 0.723203, 0.913784, 0.723203, 0.770587
0.745208, 0.0762535, 1.21673, 0.890345, 1.44092, -1.14048, 0.890345, 0.890363, 0.890376, 0.89044, 0.890438, 0.894864, 0.890421, 0.904973, 0.890477, 0.890832, 0.890362, 0.890509, 0.892033, 0.890346, 1.13704, 0.890345, 0.948084
0.753072, 0.957048, 1.49442, 1.08095, 1.71961, -0.537368, 1.08095, 1.08097, 1.08098, 1.08106, 1.08106, 1.08637, 1.08104, 1.09852, 1.0811, 1.08153, 1.08097, 1.08116, 1.08298, 1.08095, 1.3986, 1.08095, 1.15039
0.760937, 3.95225, 1.81542, 1.29462, 2.43972, 2.13683, 1.29462, 1.29464, 1.29466, 1.29475, 1.29475, 1.30105, 1.29473, 1.31544, 1.29479, 1.29531, 1.29464, 1.29488, 1.29704, 1.29462, 1.70167, 1.29462, 1.37709
0.768801, 1.99517, 2.18278, 1.53011, 1.99879, -0.187611, 1.53011, 1.53014, 1.53016, 1.53026, 1.53026, 1.53764, 1.53023, 1.55448, 1.5303, 1.53091, 1.53014, 1.53044, 1.53296, 1.53011, 2.04938, 1.53011, 1.62687
0.776666, 1.04536, 2.59945, 1.78526, 1.7451, -1.55409, 1.78526, 1.78529, 1.78532, 1.78544, 1.78544, 1.79396, 1.7854, 1.81343, 1.78548, 1.78619, 1.78529, 1.78568, 1.78856, 1.78526, 2.44482, 1.78526, 1.89749
0.78453, 1.94499, 3.0684, 2.05705, 1.9862, -1.12341, 2.05705, 2.05709, 2.05712, 2.05726, 2.05725, 2.06699, 2.05722, 2.08923, 2.0573, 2.05811, 2.05709, 2.05758, 2.06084, 2.05705, 2.89114, 2.05705, 2.18583
0.792395, 3.05019, 3.59271, 2.34168, 2.24726, -0.54252, 2.34168, 2.34173, 2.34176, 2.34192, 2.34191, 2.35291, 2.34187, 2.37803, 2.34196, 2.34288, 2.34173, 2.34234, 2.34596, 2.34168, 3.39163, 2.34168, 2.48797
0.800259, 1.94016, 4.1756, 2.63471, 1.98498, -2.23543, 2.63471, 2.63476, 2.6348, 2.63497, 2.63497, 2.64725, 2.63492, 2.67531, 2.63501, 2.63604, 2.63477, 2.63553, 2.63947, 2.63471, 3.94968, 2.63471, 2.79936
0.808124, 2.05502, 4.82046, 2.93124, 2.01371, -2.76544, 2.93124, 2.93129, 2.93133, 2.93153, 2.93152, 2.9451, 2.93147, 2.97611, 2.93157, 2.9327, 2.9313, 2.93225, 2.93646, 2.93124, 4.56886, 2.93124, 3.11506
0.815988, 3.87311, 5.5307, 3.22614, 2.42345, -1.65759, 3.22614, 3.22619, 3.22624, 3.22645, 3.22645, 3.24131, 3.22639, 3.27524, 3.22649, 3.22772, 3.22621, 3.22738, 3.23178, 3.22614, 5.25266, 3.22614, 3.42995
0.823852, 1.12206, 6.30956, 3.5143, 1.76694, -5.18749, 3.5143, 3.51436, 3.51441, 3.51465, 3.51464, 3.53074, 3.51458, 3.56752, 3.51468, 3.51601, 3.51439, 3.51584, 3.52033, 3.5143, 6.0043, 3.5143, 3.73901
0.831717, 1.99758, 7.15965, 3.79086, 1.9994, -5.16207, 3.79086, 3.79093, 3.79098, 3.79123, 3.79122, 3.80853, 3.79116, 3.84804, 3.79126, 3.79268, 3.79097, 3.79275, 3.7972, 3.79086, 6.82626, 3.79086, 4.03763
0.839581, 4.9976, 8.08252, 4.05144, 2.6453, -3.08492, 4.05144, 4.05151, 4.05157, 4.05183, 4.05182, 4.07026, 4.05175, 4.11235, 4.05186, 4.05335, 4.05157, 4.05376, 4.05802, 4.05144, 7.71973, 4.05144, 4.32183
0.847446, 4.85381, 9.07797, 4.29228, 2.61798, -4.22416, 4.29228, 4.29235, 4.29241, 4.29269, 4.29268, 4.31217, 4.29261, 4.35667, 4.29271, 4.29427, 4.29244, 4.29513, 4.29901, 4.29228, 8.68389, 4.29228, 4.58852
0.85531, 5.91851, 10.1434, 4.51043, 2.81398, -4.22492, 4.51043, 4.51051, 4.51058, 4.51087, 4.51086, 4.53131, 4.51078, 4.57801, 4.51089, 4.51249, 4.51063, 4.51393, 4.51723, 4.51044, 9.71526, 4.51043, 4.8357
0.863175, 10.6835, 11.2732, 4.70381, 3.56139, -0.589721, 4.70381, 4.7039, 4.70396, 4.70427, 4.70426, 4.72558, 4.70418, 4.77427, 4.70428, 4.70591, 4.70406, 4.70808, 4.71058, 4.70382, 10.8069, 4.70381, 5.06257
0.871039, 9.139, 12.4582, 4.87122, 3.33751, -3.31924, 4.87122, 4.87131, 4.87137, 4.87169, 4.87168, 4.89378, 4.8716, 4.94423, 4.87169, 4.87334, 4.87152, 4.87642, 4.87787, 4.87122, 11.9479, 4.87122, 5.26966
0.878903, 7.98546, 13.6854, 5.01231, 3.15998, -5.6999, 5.01231, 5.0124, 5.01247, 5.0128, 5.01278, 5.03556, 5.0127, 5.08757, 5.01278, 5.01443, 5.01268, 5.0186, 5.01876, 5.01231, 13.1229, 5.01231, 5.4589
0.886768, 7.15345, 14.9377, 5.12752, 3.02547, -7.78425, 5.12752, 5.12761, 5.12768, 5.12802, 5.12801, 5.15137, 5.12792, 5.20471, 5.128, 5.12962, 5.12797, 5.1351, 5.1337, 5.12752, 14.3121, 5.12752, 5.63357
0.894632, 10.6449, 16.1949, 5.21796, 3.55597, -5.54996, 5.21796, 5.21806, 5.21813, 5.21848, 5.21846, 5.24232, 5.21837, 5.29681, 5.21844, 5.22003, 5.21853, 5.22704, 5.22381, 5.21797, 15.4915, 5.21796, 5.79838
0.902497, 12.8033, 17.4337, 5.2853, 3.8475, -4.63047, 5.2853, 5.2854, 5.28547, 5.28582, 5.28581, 5.31009, 5.28572, 5.36553, 5.28578, 5.28732, 5.286, 5.29608, 5.29077, 5.2853, 16.6336, 5.2853, 5.95932
0.910361, 13.1582, 18.6297, 5.33158, 3.89335, -5.47154, 5.33158, 5.33167, 5.33175, 5.3321, 5.33209, 5.35672, 5.332, 5.41295, 5.33204, 5.33352, 5.33242, 5.34427, 5.33663, 5.33158, 17.7084, 5.33158, 6.12364
0.918226, 19.6065, 19.758, 5.35909, 4.64828, -0.151484, 5.35909, 5.35919, 5.35926, 5.35962, 5.35961, 5.38452, 5.35952, 5.4414, 5.35955, 5.36095, 5.36012, 5.37389, 5.36371, 5.35909, 18.6851, 5.35909, 6.29967
0.92609, 23.683, 20.7953, 5.37026, 5.06784, 2.88771, 5.37026, 5.37036, 5.37043, 5.3708, 5.37078, 5.39592, 5.37069, 5.45331, 5.37071, 5.37202, 5.3715, 5.38735, 5.37444, 5.37026, 19.5337, 5.37026, 6.49666
0.933955, 19.5542, 21.7217, 5.3675, 4.64266, -2.16743, 5.3675, 5.3676, 5.36768, 5.36804, 5.36803, 5.39334, 5.36793, 5.45115, 5.36794, 5.36916, 5.369, 5.38703, 5.37125, 5.3675, 20.2265, 5.3675, 6.72451
0.941819, 18.1799, 22.5217, 5.35314, 4.4922, -4.34186, 5.35314, 5.35325, 5.35332, 5.35369, 5.35368, 5.37913, 5.35358, 5.43726, 5.35358, 5.3547, 5.35495, 5.37522, 5.35647, 5.35315, 20.7403, 5.35314, 6.99344
0.949683, 20.7767, 23.1861, 5.32937, 4.77249, -2.40937, 5.32937, 5.32947, 5.32955, 5.32992, 5.3299, 5.35546, 5.32981, 5.41384, 5.32979, 5.33081, 5.33153, 5.35401, 5.3323, 5.32937, 21.0579, 5.32937, 7.31359
0.957548, 16.5557, 23.7121, 5.29811, 4.30763, -7.15637, 5.29811, 5.29822, 5.29829, 5.29866, 5.29865, 5.3243, 5.29855, 5.38286, 5.29853, 5.29945, 5.30069, 5.32531, 5.30068, 5.29812, 21.1689, 5.29811, 7.69442
0.965412, 19.7527, 24.1039, 5.26111, 4.66398, -4.35115, 5.26111, 5.26121, 5.26129, 5.26166, 5.26165, 5.28735, 5.26155, 5.34606, 5.26153, 5.26234, 5.26419, 5.29075, 5.26334, 5.26111, 21.0712, 5.26111, 8.14412
0.973277, 13.8474, 24.3721, 5.21982, 3.98088, -10.5247, 5.21982, 5.21992, 5.22, 5.22038, 5.22036, 5.24611, 5.22026, 5.30492, 5.22024, 5.22096, 5.22353, 5.25173, 5.22175, 5.21983, 20.7707, 5.21982, 8.66896
0.981141, 13.7574, 24.5329, 5.17548, 3.96956, -10.7754, 5.17548, 5.17558, 5.17566, 5.17603, 5.17602, 5.20181, 5.17592, 5.26068, 5.17591, 5.17654, 5.17996, 5.2094, 5.17714, 5.17548, 20.281, 5.17548, 9.27247
0.989006, 24.1713, 24.606, 5.12908, 5.11579, -0.434673, 5.12908, 5.12918, 5.12926, 5.12964, 5.12962, 5.15543, 5.12953, 5.21436, 5.12953, 5.13008, 5.13457, 5.16469, 5.13051, 5.12909, 19.6228, 5.12908, 9.95479
0.99687, 24.903, 24.6132, 5.08142, 5.18681, 0.289711, 5.08141, 5.08152, 5.0816, 5.08197, 5.08196, 5.10779, 5.08186, 5.16675, 5.08189, 5.08238, 5.08824, 5.11833, 5.08264, 5.08142, 18.8227, 5.08142, 10.712
1.00473, 12.3411, 24.5764, 5.0331, 3.78696, -12.2353, 5.03309, 5.03321, 5.03328, 5.03366, 5.03364, 5.05948, 5.03355, 5.11847, 5.03361, 5.03407, 5.04174, 5.0709, 5.03415, 5.03311, 17.9111, 5.0331, 11.5358
1.0126, 11.8654, 24.5149, 4.98459, 3.72363, -12.6495, 4.98458, 4.98469, 4.98477, 4.98514, 4.98513, 5.01097, 4.98503, 5.06997, 4.98515, 4.98559, 4.99576, 5.0228, 4.98549, 4.98459, 16.921, 4.98459, 12.413
1.02046, 10.1103, 24.4444, 4.93619, 3.47999, -14.3341, 4.93618, 4.93629, 4.93637, 4.93674, 4.93673, 4.96258, 4.93663, 5.02158, 4.93683, 4.93727, 4.95093, 4.97437, 4.93696, 4.93619, 15.8857, 4.93619, 13.3259
1.02833, 14.8607, 24.3753, 4.88813, 4.10618, -9.51461, 4.88811, 4.88823, 4.88831, 4.88868, 4.88867, 4.91453, 4.88857, 4.97352, 4.88887, 4.88935, 4.90793, 4.92581, 4.88879, 4.88813, 14.8376, 4.88813, 14.2522
1.03619, 27.4666, 24.3121, 4.84053, 5.42831, 3.15446, 4.84051, 4.84064, 4.84071, 4.84109, 4.84107, 4.86693, 4.84098, 4.9259, 4.8414, 4.84195, 4.86752, 4.87728, 4.8411, 4.84054, 13.8061, 4.84053, 15.1663
1.04406, 13.5045, 24.2532, 4.79346, 3.93758, -10.7487, 4.79343, 4.79356, 4.79364, 4.79401, 4.794, 4.81986, 4.7939, 4.8788, 4.7945, 4.79516, 4.83059, 4.82889, 4.79395, 4.79346, 12.8171, 4.79346, 16.0402
1.05192, 20.7163, 24.1917, 4.74691, 4.76616, -3.47542, 4.74687, 4.74701, 4.74709, 4.74747, 4.74745, 4.77331, 4.74736, 4.83221, 4.74817, 4.74898, 4.79824, 4.78069, 4.74733, 4.74691, 11.8916, 4.74691, 16.8447
1.05979, 20.4331, 24.1163, 4.70085, 4.73635, -3.68327, 4.70079, 4.70095, 4.70103, 4.7014, 4.70139, 4.72725, 4.70129, 4.78609, 4.70238, 4.70339, 4.77183, 4.73271, 4.70121, 4.70085, 11.0456, 4.70085, 17.5508
1.06765, 26.6923, 24.0131, 4.65519, 5.35652, 2.6792, 4.65512, 4.65529, 4.65537, 4.65575, 4.65573, 4.68159, 4.65563, 4.74035, 4.65707, 4.65832, 4.75302, 4.68493, 4.65551, 4.65519, 10.29, 4.65519, 18.132
1.07551, 18.5332, 23.8673, 4.60983, 4.53135, -5.33412, 4.60974, 4.60994, 4.61002, 4.61039, 4.61038, 4.63624, 4.61028, 4.69489, 4.61216, 4.61369, 4.74382, 4.63732, 4.61011, 4.60984, 9.63068, 4.60983, 18.5652
1.08338, 12.4086, 23.665, 4.56465, 3.79586, -11.2565, 4.56453, 4.56475, 4.56483, 4.5652, 4.56519, 4.59105, 4.56509, 4.64957, 4.56754, 4.56938, 4.74658, 4.58981, 4.56489, 4.56465, 9.06916, 4.56465, 18.8324
1.09124, 22.9568, 23.3953, 4.51948, 4.99568, -0.43848, 4.51933, 4.51959, 4.51967, 4.52004, 4.52003, 4.54589, 4.51993, 4.60425, 4.52309, 4.52526, 4.76397, 4.54232, 4.51969, 4.51949, 8.60309, 4.51948, 18.9217
1.09911, 22.1156, 23.051, 4.47416, 4.91076, -0.935474, 4.47397, 4.47427, 4.47435, 4.47472, 4.47471, 4.50057, 4.47461, 4.55873, 4.47866, 4.48117, 4.7989, 4.49472, 4.47434, 4.47417, 8.22703, 4.47416, 18.8284
1.10697, 21.6656, 22.6303, 4.4285, 4.86473, -0.964766, 4.42826, 4.4286, 4.42868, 4.42906, 4.42904, 4.45491, 4.42895, 4.51282, 4.43411, 4.43695, 4.85445, 4.44687, 4.42866, 4.4285, 7.93326, 4.4285, 18.5545
1.11484, 24.733, 22.1366, 4.38229, 5.1704, 2.59638, 4.38199, 4.38239, 4.38247, 4.38284, 4.38283, 4.40869, 4.38273, 4.46633, 4.38928, 4.39239, 4.93364, 4.39859, 4.38242, 4.38229, 7.71246, 4.38229, 18.1093
1.1227, 23.2885, 21.5785, 4.3353, 5.02877, 1.71003, 4.33492, 4.3354, 4.33548, 4.33585, 4.33584, 4.3617, 4.33574, 4.41901, 4.34401, 4.34729, 5.03929, 4.34969, 4.33542, 4.3353, 7.55443, 4.3353, 17.5082
1.13057, 15.9807, 20.9689, 4.28731, 4.24036, -4.98825, 4.28684, 4.28741, 4.28749, 4.28786, 4.28785, 4.31371, 4.28775, 4.37066, 4.29811, 4.30144, 5.17368, 4.29993, 4.28741, 4.28731, 7.44863, 4.28731, 16.772
1.13843, 20.9808, 20.3244, 4.23807, 4.79382, 0.656372, 4.23749, 4.23817, 4.23825, 4.23862, 4.23861, 4.26447, 4.23851, 4.32101, 4.25142, 4.2546, 5.33833, 4.2491, 4.23816, 4.23807, 7.38464, 4.23807, 15.9254
1.14629, 20.8171, 19.6629, 4.18733, 4.77672, 1.15414, 4.18662, 4.18743, 4.18751, 4.18789, 4.18787, 4.21374, 4.18778, 4.26985, 4.20376, 4.20654, 5.53364, 4.19694, 4.18741, 4.18733, 7.35251, 4.18733, 14.9954
1.15416, 18.1444, 19.0031, 4.13485, 4.48825, -0.858723, 4.13398, 4.13496, 4.13504, 4.13541, 4.1354, 4.16126, 4.1353, 4.21692, 4.15495, 4.15703, 5.75865, 4.14319, 4.13492, 4.13486, 7.34299, 4.13485, 14.0102
1.16202, 16.3075, 18.3619, 4.08039, 4.27873, -2.0544, 4.07932, 4.08049, 4.08057, 4.08095, 4.08093, 4.1068, 4.08084, 4.16202, 4.10481, 4.10584, 6.01078, 4.08761, 4.08045, 4.08039, 7.34769, 4.08039, 12.9972
1.16989, 17.4831, 17.7537, 4.02372, 4.41397, -0.270592, 4.02241, 4.02382, 4.0239, 4.02427, 4.02426, 4.05012, 4.02416, 4.10495, 4.05319, 4.05277, 6.28568, 4.02996, 4.02377, 4.02372, 7.35913, 4.02372, 11.9821
1.17775, 18.6708, 17.1891, 3.96463, 4.54652, 1.48169, 3.96305, 3.96473, 3.96481, 3.96519, 3.96517, 3.99104, 3.96508, 4.04553, 3.99994, 3.99765, 6.57716, 3.97002, 3.96467, 3.96463, 7.37074, 3.96463, 10.9876
1.18562, 16.2857, 16.6741, 3.90295, 4.27618, -0.388407, 3.90104, 3.90306, 3.90314, 3.90351, 3.9035, 3.92936, 3.9034, 3.98363, 3.94492, 3.94035, 6.87727, 3.9076, 3.90299, 3.90296, 7.37688, 3.90295, 10.0329
1.19348, 22.3344, 16.21, 3.83854, 4.93299, 6.12437, 3.83623, 3.83864, 3.83872, 3.8391, 3.83908, 3.86495, 3.83899, 3.91916, 3.88803, 3.88082, 7.17655, 3.84254, 3.83857, 3.83854, 7.37277, 3.83854, 9.13312
1.20135, 25.3597, 15.7935, 3.77131, 5.23065, 9.56624, 3.76854, 3.77141, 3.77149, 3.77186, 3.77185, 3.79771, 3.77175, 3.8521, 3.82918, 3.81909, 7.46439, 3.77476, 3.77133, 3.77131, 7.35447, 3.77131, 8.29907
1.20921, 11.7893, 15.4172, 3.70121, 3.71339, -3.62795, 3.6979, 3.70131, 3.70139, 3.70177, 3.70175, 3.72762, 3.70166, 3.78248, 3.76835, 3.75534, 7.72949, 3.70418, 3.70123, 3.70121, 7.31881, 3.70121, 7.53757
1.21707, 10.3559, 15.071, 3.62827, 3.5151, -4.71506, 3.62432, 3.62837, 3.62845, 3.62882, 3.62881, 3.65467, 3.62871, 3.7104, 3.70555, 3.68989, 7.96049, 3.63082, 3.62829, 3.62827, 7.26336, 3.62827, 6.85181
1.22494, 12.6151, 14.7426, 3.55255, 3.82297, -2.12748, 3.54786, 3.55266, 3.55274, 3.55311, 3.5531, 3.57896, 3.553, 3.63604, 3.64087, 3.62329, 8.1466, 3.55475, 3.55257, 3.55256, 7.18643, 3.55255, 6.2417
1.2328, 21.2255, 14.4195, 3.47422, 4.81929, 6.80604, 3.46866, 3.47432, 3.4744, 3.47477, 3.47476, 3.50062, 3.47466, 3.55965, 3.57448, 3.55637, 8.27827, 3.47611, 3.47423, 3.47422, 7.08705, 3.47422, 5.70463
1.24067, 19.3606, 14.0897, 3.39346, 4.62175, 5.27088, 3.38689, 3.39356, 3.39364, 3.39402, 3.394, 3.41986, 3.3939, 3.48154, 3.50666, 3.49031, 8.34776, 3.39508, 3.39347, 3.39346, 6.9649, 3.39346, 5.23599
1.24853, 10.5653, 13.7435, 3.31055, 3.54476, -3.17816, 3.30282, 3.31066, 3.31074, 3.31111, 3.3111, 3.33696, 3.311, 3.40212, 3.43782, 3.42676, 8.34966, 3.31195, 3.31056, 3.31056, 6.8204, 3.31055, 4.82988
1.2564, 9.57966, 13.374, 3.22582, 3.40289, -3.79439, 3.21672, 3.22592, 3.226, 3.22638, 3.22636, 3.25222, 3.22626, 3.32184, 3.36851, 3.36793, 8.28125, 3.22701, 3.22583, 3.22582, 6.65456, 3.22582, 4.47962
1.26426, 22.398, 12.9785, 3.13963, 4.93944, 9.41959, 3.12897, 3.13974, 3.13982, 3.14019, 3.14018, 3.16604, 3.14008, 3.24122, 3.29945, 3.31673, 8.14266, 3.14066, 3.13964, 3.13964, 6.46904, 3.13963, 4.17827
1.27213, 15.582, 12.5582, 3.05241, 4.19308, 3.02379, 3.03994, 3.05251, 3.05259, 3.05296, 3.05295, 3.07881, 3.05285, 3.1608, 3.23157, 3.2769, 7.93681, 3.05328, 3.05241, 3.05241, 6.26604, 3.05241, 3.91896
1.27999, 9.80103, 12.1192, 2.96458, 3.43526, -2.31816, 2.95004, 2.96468, 2.96476, 2.96514, 2.96512, 2.99098, 2.96503, 3.08117, 3.16601, 3.25317, 7.66929, 2.96533, 2.96459, 2.96458, 6.04822, 2.96458, 3.69526
1.28785, 17.5791, 11.672, 2.87662, 4.42482, 5.90706, 2.8597, 2.87672, 2.8768, 2.87717, 2.87716, 2.90301, 2.87706, 3.00292, 3.10415, 3.25135, 7.34789, 2.87726, 2.87662, 2.87662, 5.81863, 2.87662, 3.5013
1.29572, 11.1972, 11.2312, 2.78898, 3.63279, -0.034008, 2.76934, 2.78909, 2.78917, 2.78954, 2.78953, 2.81537, 2.78943, 2.92667, 3.04757, 3.27847, 6.98216, 2.78953, 2.78899, 2.78899, 5.58055, 2.78898, 3.33193
1.30358, 13.7201, 10.8148, 2.70214, 3.96486, 2.90534, 2.67939, 2.70224, 2.70232, 2.70269, 2.70268, 2.72852, 2.70258, 2.85299, 2.9981, 3.34279, 6.58279, 2.7026, 2.70214, 2.70214, 5.3374, 2.70214, 3.18274
1.31145, 8.47474, 10.4436, 2.61653, 3.23647, -1.96881, 2.59023, 2.61663, 2.61671, 2.61708, 2.61707, 2.64289, 2.61697, 2.78243, 2.95776, 3.4538, 6.16099, 2.61692, 2.61653, 2.61653, 5.09259, 2.61653, 3.05002
1.31931, 11.3432, 10.1401, 2.53256, 3.65284, 1.20314, 2.50225, 2.53266, 2.53274, 2.53311, 2.5331, 2.55891, 2.533, 2.71553, 2.92869, 3.62204, 5.72791, 2.53289, 2.53256, 2.53256, 4.8494, 2.53256, 2.93078
1.32718, 11.7666, 9.92763, 2.45062, 3.71033, 1.83893, 2.41576, 2.45072, 2.4508, 2.45117, 2.45116, 2.47695, 2.45106, 2.65273, 2.91315, 3.85886, 5.29404, 2.4509, 2.45062, 2.45062, 4.61087, 2.45062, 2.82262
1.33504, 8.42574, 9.82911, 2.37104, 3.22889, -1.40337, 2.33105, 2.37114, 2.37122, 2.37159, 2.37158, 2.39735, 2.37148, 2.59444, 2.91335, 4.176, 4.86883, 2.37128, 2.37104, 2.37104, 4.37968, 2.37104, 2.72363
1.34291, 9.88308, 9.86584, 2.29411, 3.44718, 0.0172415, 2.24834, 2.29421, 2.29429, 2.29466, 2.29465, 2.32039, 2.29455, 2.541, 2.93139, 4.58494, 4.46031, 2.29432, 2.29411, 2.29411, 4.1581, 2.29411, 2.63236
1.35077, 6.54525, 10.0564, 2.22008, 2.92323, -3.51113, 2.16781, 2.22018, 2.22026, 2.22063, 2.22061, 2.24631, 2.22052, 2.49269, 2.96907, 5.09625, 4.07489, 2.22025, 2.22008, 2.22008, 3.94793, 2.22008, 2.5477
1.35863, 7.99278, 10.4153, 2.14912, 3.16114, -2.42251, 2.0896, 2.14922, 2.1493, 2.14967, 2.14966, 2.1753, 2.14956, 2.4497, 3.02782, 5.71863, 3.71731, 2.14927, 2.14912, 2.14912, 3.75049, 2.14912, 2.46881
1.3665, 9.53072, 10.952, 2.08139, 3.39569, -1.42131, 2.01376, 2.08149, 2.08157, 2.08194, 2.08193, 2.10751, 2.08183, 2.41218, 3.10846, 6.45799, 3.39065, 2.08151, 2.08139, 2.08139, 3.56662, 2.08139, 2.39505
1.37436, 9.28776, 11.6699, 2.01698, 3.35973, -2.38211, 1.94034, 2.01709, 2.01716, 2.01753, 2.01752, 2.04302, 2.01742, 2.38021, 3.21111, 7.31644, 3.09647, 2.01709, 2.01698, 2.01699, 3.39668, 2.01698, 2.32592
1.38223, 13.9808, 12.5651, 1.95596, 3.9976, 1.41574, 1.86933, 1.95606, 1.95613, 1.9565, 1.95649, 1.9819, 1.95639, 2.35385, 3.33505, 8.29137, 2.83499, 1.95604, 1.95596, 1.95596, 3.24068, 1.95596, 2.26107
1.39009, 12.7423, 13.6261, 1.89833, 3.83958, -0.883757, 1.80067, 1.89843, 1.89851, 1.89888, 1.89886, 1.92416, 1.89877, 2.33311, 3.47859, 9.3746, 2.60535, 1.89841, 1.89833, 1.89834, 3.09823, 1.89833, 2.2002
1.39796, 14.4596, 14.8336, 1.84411, 4.05704, -0.374006, 1.7343, 1.84421, 1.84429, 1.84465, 1.84464, 1.86981, 1.84455, 2.31801, 3.63907, 10.5519, 2.40582, 1.84417, 1.84411, 1.84411, 2.96872, 1.84411, 2.14307
1.40582, 15.254, 16.1603, 1.79327, 4.15379, -0.906336, 1.67013, 1.79336, 1.79344, 1.7938, 1.79379, 1.81882, 1.7937, 2.30857, 3.81285, 11.8029, 2.23412, 1.79332, 1.79327, 1.79327, 2.85133, 1.79327, 2.08949
1.41369, 23.2579, 17.5717, 1.74576, 5.02573, 5.68628, 1.60804, 1.74585, 1.74593, 1.74629, 1.74628, 1.77114, 1.74619, 2.30491, 3.99537, 13.101, 2.08758, 1.7458, 1.74576, 1.74576, 2.7451, 1.74576, 2.03931
1.42155, 20.9503, 19.0269, 1.70154, 4.79064, 1.92334, 1.54794, 1.70163, 1.70171, 1.70206, 1.70205, 1.72673, 1.70197, 2.30725, 4.18129, 14.4142, 1.9634, 1.70157, 1.70154, 1.70154, 2.64904, 1.70154, 1.99241
1.42941, 15.7194, 20.4809, 1.66055, 4.20944, -4.76145, 1.48971, 1.66065, 1.66072, 1.66107, 1.66106, 1.68554, 1.66098, 2.316, 4.36475, 15.7065, 1.85877, 1.66058, 1.66055, 1.66055, 2.56215, 1.66055, 1.94866
1.43728, 23.7125, 21.8856, 1.62275, 5.07075, 1.82696, 1.43325, 1.62284, 1.62292, 1.62327, 1.62326, 1.64751, 1.62319, 2.3319, 4.53953, 16.9389, 1.77102, 1.62277, 1.62275, 1.62275, 2.48348, 1.62275, 1.90801
1.44514, 19.2189, 23.1932, 1.58809, 4.6064, -3.97432, 1.37845, 1.58819, 1.58826, 1.58861, 1.5886, 1.61261, 1.58853, 2.35616, 4.69946, 18.0716, 1.69769, 1.58811, 1.58809, 1.58809, 2.41215, 1.58809, 1.87039
1.45301, 21.5114, 24.3585, 1.55654, 4.84885, -2.84711, 1.32522, 1.55663, 1.55671, 1.55705, 1.55704, 1.58081, 1.55698, 2.39067, 4.83864, 19.0661, 1.63661, 1.55656, 1.55654, 1.55654, 2.34741, 1.55654, 1.83578
1.46087, 32.1213, 25.3413, 1.52808, 5.84134, 6.77998, 1.2735, 1.52817, 1.52824, 1.52858, 1.52857, 1.55208, 1.52852, 2.43834, 4.95186, 19.8871, 1.58589, 1.52809, 1.52808, 1.52808, 2.28863, 1.52808, 1.80416
1.46874, 30.7415, 26.1099, 1.50269, 5.72202, 4.63159, 1.2232, 1.50278, 1.50285, 1.50319, 1.50318, 1.52642, 1.50315, 2.50345, 5.03477, 20.5049, 1.54395, 1.5027, 1.50269, 1.5027, 2.2353, 1.50269, 1.77556
1.4766, 35.432, 26.6429, 1.4804, 6.11817, 8.78908, 1.17429, 1.48049, 1.48056, 1.48089, 1.48088, 1.50384, 1.48087, 2.59222, 5.08421, 20.8968, 1.50951, 1.48041, 1.4804, 1.4804, 2.18702, 1.4804, 1.75001
1.48447, 25.2921, 26.9317, 1.46123, 5.22418, -1.63958, 1.12673, 1.46132, 1.46139, 1.46172, 1.46171, 1.48439, 1.46171, 2.71345, 5.09832, 21.0485, 1.48153, 1.46124, 1.46123, 1.46123, 2.14353, 1.46123, 1.72759
1.49233, 31.8121, 26.9818, 1.44524, 5.81481, 4.83021, 1.08047, 1.44532, 1.44539, 1.44572, 1.44571, 1.46812, 1.44573, 2.87936, 5.07667, 20.9551, 1.45924, 1.44524, 1.44524, 1.44524, 2.10467, 1.44524, 1.70838
1.50019, 33.8533, 26.8147, 1.43249, 5.98777, 7.03861, 1.0355, 1.43258, 1.43265, 1.43297, 1.43296, 1.4551, 1.43301, 3.10658, 5.02023, 20.6212, 1.44204, 1.4325, 1.43249, 1.4325, 2.07036, 1.43249, 1.69249
1.50806, 27.9665, 26.4676, 1.4231, 5.47417, 1.49888, 0.991805, 1.42318, 1.42325, 1.42356, 1.42356, 1.44544, 1.42364, 3.41725, 4.93127, 20.0603, 1.42953, 1.4231, 1.4231, 1.4231, 2.04062, 1.4231, 1.68006
