   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.610045, 0, 0.000306541, 4.69771e-05, 1.41421, -0.000306541, 4.77639e-05, 4.69771e-05, 4.69794e-05, 4.69791e-05, 4.82588e-05, 4.69965e-05, 4.70453e-05, 4.94315e-05, 4.80689e-05, 4.73858e-05, 0.000201666, 4.72127e-05, 4.70675e-05, 4.69811e-05, 4.69941e-05, 0.000115114, 4.69774e-05, 7.55005e-05, 4.69771e-05, 4.69771e-05, 4.87297e-05
0.61791, 0, 0.000481501, 7.90945e-05, 1.41421, -0.000481501, 8.03953e-05, 7.90945e-05, 7.90983e-05, 7.90977e-05, 8.12136e-05, 7.91266e-05, 7.92073e-05, 8.35659e-05, 8.08997e-05, 7.97701e-05, 0.000334853, 7.93921e-05, 7.92439e-05, 7.91011e-05, 7.91184e-05, 0.000173198, 7.9095e-05, 0.000117739, 7.90945e-05, 7.90945e-05, 8.19921e-05
0.625775, 0, 0.00075119, 0.000130645, 1.41421, -0.00075119, 0.000132755, 0.000130645, 0.000130651, 0.00013065, 0.000134083, 0.000130697, 0.000130828, 0.000138663, 0.000133573, 0.000131741, 0.000545549, 0.00013102, 0.000130887, 0.000130656, 0.000130678, 0.000260065, 0.000130646, 0.000183665, 0.000130645, 0.000130645, 0.000135346
0.63364, 0, 0.00116134, 0.000211731, 1.41421, -0.00116134, 0.000215091, 0.000211731, 0.000211741, 0.00021174, 0.000217204, 0.000211814, 0.000212023, 0.000225879, 0.000216393, 0.000213476, 0.000872235, 0.000212203, 0.000212117, 0.000211749, 0.000211778, 0.000389083, 0.000211733, 0.000285302, 0.000211731, 0.000211731, 0.000219215
0.641505, 0, 0.00177599, 0.000336735, 1.41421, -0.00177599, 0.000341984, 0.000336735, 0.00033675, 0.000336748, 0.000345286, 0.000336864, 0.00033719, 0.000361295, 0.000344019, 0.000339461, 0.00136873, 0.000337326, 0.000337338, 0.000336762, 0.0003368, 0.000579017, 0.000336737, 0.000439752, 0.000336735, 0.000336735, 0.000348427
0.64937, 0, 0.00268274, 0.000525609, 1.41421, -0.00268274, 0.000533659, 0.000525609, 0.000525633, 0.000525629, 0.000538723, 0.000525808, 0.000526307, 0.000567543, 0.000536781, 0.00052979, 0.00210839, 0.000526349, 0.000526534, 0.00052565, 0.000525699, 0.000855691, 0.000525612, 0.000670754, 0.000525609, 0.000525609, 0.000543542
0.657236, 0, 0.00399862, 0.000805335, 1.41421, -0.00399862, 0.000817457, 0.000805335, 0.000805371, 0.000805366, 0.000825082, 0.000805634, 0.000806386, 0.000875741, 0.000822157, 0.000811631, 0.00318863, 0.000806258, 0.000806727, 0.000805397, 0.000805459, 0.00125388, 0.00080534, 0.00101046, 0.000805335, 0.000805335, 0.000832337
0.665101, 0, 0.00587614, 0.00121143, 1.41421, -0.00587614, 0.00122936, 0.00121143, 0.00121149, 0.00121148, 0.00124063, 0.00121188, 0.00121299, 0.00132765, 0.00123631, 0.00122074, 0.00473533, 0.00121259, 0.00121349, 0.00121153, 0.0012116, 0.00181937, 0.00121144, 0.0015013, 0.00121143, 0.00121143, 0.00125136
0.672966, 0, 0.00850904, 0.0017894, 1.41421, -0.00850904, 0.00181542, 0.0017894, 0.00178947, 0.00178946, 0.00183179, 0.00179004, 0.00179165, 0.00197796, 0.00182551, 0.00180291, 0.00690662, 0.00179083, 0.00179238, 0.00178953, 0.00178963, 0.00261091, 0.00178941, 0.00219787, 0.0017894, 0.0017894, 0.00184737
0.680831, 0, 0.0121369, 0.00259582, 1.41421, -0.0121369, 0.00263294, 0.00259582, 0.00259593, 0.00259591, 0.0026563, 0.00259673, 0.00259904, 0.00289648, 0.00264734, 0.0026151, 0.00989537, 0.00259759, 0.00260008, 0.00259601, 0.00259613, 0.003702, 0.00259583, 0.00316846, 0.00259582, 0.00259582, 0.00267852
0.688696, 0, 0.0170476, 0.00369897, 1.41421, -0.0170476, 0.003751, 0.00369897, 0.00369912, 0.0036991, 0.00378373, 0.00370025, 0.00370348, 0.00417003, 0.00377117, 0.00372599, 0.0139294, 0.00370115, 0.00370494, 0.00369923, 0.00369939, 0.00518194, 0.00369899, 0.0044962, 0.00369897, 0.00369897, 0.00381489
0.696561, 0, 0.0235771, 0.00517861, 1.41421, -0.0235771, 0.00525028, 0.00517861, 0.00517882, 0.00517879, 0.00529536, 0.00518038, 0.00518483, 0.00590372, 0.00527806, 0.00521584, 0.0192689, 0.00518131, 0.00518684, 0.00517898, 0.00517919, 0.00715602, 0.00517864, 0.00627935, 0.00517861, 0.00517861, 0.00533828
0.704426, 0, 0.0321051, 0.00712465, 1.41421, -0.0321051, 0.00722166, 0.00712465, 0.00712493, 0.00712489, 0.00728269, 0.00712704, 0.00713306, 0.00822106, 0.00725928, 0.00717504, 0.0262, 0.00712794, 0.00713579, 0.00712514, 0.00712543, 0.00974413, 0.00712469, 0.00863059, 0.00712465, 0.00712465, 0.00734081
0.712291, 0.969114, 0.0430456, 0.00963444, 1.72311, 0.926069, 0.00976357, 0.00963444, 0.00963482, 0.00963476, 0.00984481, 0.00963762, 0.00964564, 0.0112629, 0.00981364, 0.00970151, 0.0350241, 0.00963846, 0.00964927, 0.0096351, 0.00963549, 0.0130777, 0.00963449, 0.0116751, 0.00963444, 0.00963444, 0.0099222
0.720156, 0.0308855, 0.0568327, 0.0128087, 1.42509, -0.0259472, 0.0129778, 0.0128087, 0.0128092, 0.0128091, 0.0130841, 0.0128129, 0.0128234, 0.0151841, 0.0130433, 0.0128965, 0.046043, 0.0128136, 0.0128281, 0.0128096, 0.0128101, 0.0172946, 0.0128088, 0.0155474, 0.0128087, 0.0128087, 0.0131854
0.728022, 0, 0.0739005, 0.0167459, 1.41421, -0.0739005, 0.0169635, 0.0167459, 0.0167465, 0.0167464, 0.0171005, 0.0167513, 0.0167648, 0.0201487, 0.0170479, 0.016859, 0.0595394, 0.0167517, 0.0167709, 0.016747, 0.0167478, 0.0225314, 0.016746, 0.020387, 0.0167459, 0.0167459, 0.0172311
0.735887, 0, 0.0946598, 0.0215354, 1.41421, -0.0946598, 0.0218111, 0.0215354, 0.0215362, 0.0215361, 0.0219846, 0.0215422, 0.0215593, 0.0263224, 0.021918, 0.0216786, 0.0757556, 0.0215423, 0.021567, 0.0215368, 0.0215378, 0.0289139, 0.0215355, 0.0263334, 0.0215354, 0.0215354, 0.0221503
0.743752, 0, 0.11947, 0.0272497, 1.41421, -0.11947, 0.0275936, 0.0272497, 0.0272507, 0.0272505, 0.0278099, 0.0272582, 0.0272795, 0.0338626, 0.0277269, 0.0274283, 0.0948694, 0.0272579, 0.0272892, 0.0272515, 0.0272529, 0.036546, 0.0272498, 0.0335212, 0.0272497, 0.0272497, 0.0280169
0.751617, 0, 0.148614, 0.0339367, 1.41421, -0.148614, 0.034359, 0.0339367, 0.033938, 0.0339378, 0.0346247, 0.0339471, 0.0339733, 0.0429071, 0.0345227, 0.0341561, 0.116972, 0.0339464, 0.0339852, 0.0339389, 0.0339409, 0.0454977, 0.0339369, 0.0420753, 0.0339367, 0.0339367, 0.0348794
0.759482, 0, 0.182268, 0.0416123, 1.41421, -0.182268, 0.0421231, 0.0416123, 0.0416138, 0.0416135, 0.0424444, 0.0416249, 0.0416566, 0.0535605, 0.042321, 0.0418776, 0.142048, 0.0416235, 0.0416708, 0.0416149, 0.0416177, 0.0557925, 0.0416125, 0.0521082, 0.0416123, 0.0416123, 0.0427535
0.767347, 0, 0.220483, 0.0502538, 1.41421, -0.220483, 0.0508626, 0.0502538, 0.0502556, 0.0502553, 0.0512456, 0.0502688, 0.0503066, 0.0658806, 0.0510985, 0.05057, 0.16996, 0.0502667, 0.0503235, 0.050257, 0.0502608, 0.0673975, 0.050254, 0.0637189, 0.0502538, 0.0502538, 0.0516155
0.775212, 1, 0.263173, 0.0597968, 1.73205, 0.736827, 0.0605121, 0.0597968, 0.0597989, 0.0597986, 0.0609621, 0.0598144, 0.0598588, 0.0798653, 0.0607893, 0.0601684, 0.200446, 0.0598116, 0.0598787, 0.0598006, 0.0598058, 0.0802151, 0.0597971, 0.076996, 0.0597968, 0.0597968, 0.0613994
0.783077, 1.89481, 0.310105, 0.0701337, 1.97353, 1.58471, 0.0709627, 0.0701337, 0.0701362, 0.0701358, 0.0714841, 0.0701542, 0.0702056, 0.0954403, 0.0712837, 0.0705643, 0.233118, 0.0701504, 0.0702285, 0.0701382, 0.0701451, 0.09408, 0.0701341, 0.0920219, 0.0701337, 0.0701337, 0.071995
0.790943, 1.05019, 0.360913, 0.0811161, 1.74648, 0.689273, 0.0820639, 0.0811161, 0.0811189, 0.0811184, 0.0826602, 0.0811395, 0.0811983, 0.112452, 0.0824309, 0.0816084, 0.267477, 0.0811347, 0.0812243, 0.0811213, 0.0811304, 0.10876, 0.0811165, 0.108881, 0.0811161, 0.0811161, 0.0832508
0.798808, 0.997583, 0.415112, 0.0925597, 1.73135, 0.582471, 0.0936297, 0.0925597, 0.0925628, 0.0925624, 0.0943027, 0.0925861, 0.0926525, 0.130661, 0.0940438, 0.0931155, 0.302933, 0.0925804, 0.0926816, 0.0925658, 0.0925777, 0.123965, 0.0925601, 0.127669, 0.0925597, 0.0925597, 0.0949795
0.806673, 1.05742, 0.472126, 0.104254, 1.74855, 0.585292, 0.105447, 0.104254, 0.104257, 0.104257, 0.106197, 0.104283, 0.104357, 0.149746, 0.105908, 0.104873, 0.338836, 0.104276, 0.104389, 0.104261, 0.104276, 0.139356, 0.104254, 0.148498, 0.104254, 0.104254, 0.106967
0.814538, 0.937764, 0.531323, 0.115971, 1.71399, 0.406441, 0.117286, 0.115971, 0.115975, 0.115974, 0.118113, 0.116004, 0.116085, 0.169312, 0.117795, 0.116654, 0.374512, 0.115996, 0.11612, 0.115979, 0.115999, 0.154568, 0.115972, 0.171505, 0.115971, 0.115971, 0.118985
0.822403, 0.0622357, 0.59205, 0.127481, 1.43605, -0.529814, 0.128915, 0.127481, 0.127485, 0.127485, 0.129816, 0.127517, 0.127606, 0.188903, 0.129468, 0.128226, 0.409296, 0.127508, 0.127643, 0.127491, 0.127516, 0.169226, 0.127482, 0.19685, 0.127481, 0.127481, 0.130799
0.830268, 1, 0.653664, 0.138562, 1.73205, 0.346336, 0.140108, 0.138562, 0.138567, 0.138566, 0.141081, 0.1386, 0.138696, 0.208023, 0.140706, 0.139365, 0.442574, 0.13859, 0.138736, 0.138573, 0.138605, 0.182972, 0.138563, 0.224706, 0.138562, 0.138562, 0.14219
0.838133, 1, 0.715564, 0.149013, 1.73205, 0.284436, 0.150665, 0.149013, 0.149018, 0.149017, 0.151704, 0.149054, 0.149156, 0.226162, 0.151302, 0.149871, 0.473807, 0.149043, 0.149197, 0.149026, 0.149067, 0.195485, 0.149014, 0.255239, 0.149013, 0.149013, 0.152959
0.845998, 0.928115, 0.7772, 0.158663, 1.71117, 0.150915, 0.160412, 0.158663, 0.158668, 0.158668, 0.161513, 0.158706, 0.158815, 0.242828, 0.161087, 0.159572, 0.502562, 0.158694, 0.158856, 0.158679, 0.15873, 0.206501, 0.158664, 0.288582, 0.158663, 0.158663, 0.16294
0.853864, 1.9976, 0.838078, 0.167381, 1.9994, 1.15952, 0.169218, 0.167381, 0.167386, 0.167385, 0.170373, 0.167426, 0.16754, 0.25757, 0.169925, 0.168335, 0.528523, 0.167413, 0.167581, 0.167399, 0.167463, 0.215828, 0.167381, 0.324795, 0.167381, 0.167381, 0.17201
0.861729, 0.997584, 0.89775, 0.175076, 1.73135, 0.0998341, 0.17699, 0.175076, 0.175081, 0.17508, 0.178195, 0.175123, 0.175242, 0.270014, 0.177727, 0.17607, 0.551501, 0.175109, 0.175281, 0.175098, 0.175178, 0.223355, 0.175076, 0.363824, 0.175076, 0.175076, 0.180092
0.869594, 1.0767, 0.955783, 0.181702, 1.75405, 0.12092, 0.183684, 0.181702, 0.181708, 0.181707, 0.184931, 0.181751, 0.181874, 0.279882, 0.184445, 0.182731, 0.571429, 0.181735, 0.181911, 0.18173, 0.181828, 0.229055, 0.181703, 0.405452, 0.181702, 0.181702, 0.187158
0.877459, 1.91847, 1.01174, 0.187254, 1.97951, 0.906736, 0.189295, 0.187254, 0.18726, 0.18726, 0.190578, 0.187305, 0.187431, 0.287011, 0.190077, 0.188314, 0.588351, 0.187288, 0.187465, 0.187289, 0.187411, 0.23298, 0.187255, 0.449264, 0.187254, 0.187254, 0.193229
0.885324, 1.08153, 1.06513, 0.191766, 1.75543, 0.0163946, 0.193855, 0.191766, 0.191772, 0.191771, 0.195168, 0.191817, 0.191947, 0.291362, 0.194654, 0.192851, 0.602407, 0.1918, 0.191975, 0.191809, 0.191959, 0.235251, 0.191767, 0.494618, 0.191766, 0.191766, 0.19837
0.893189, 0.913648, 1.11542, 0.195299, 1.70694, -0.201773, 0.19743, 0.195299, 0.195306, 0.195305, 0.198767, 0.195352, 0.195484, 0.29302, 0.198242, 0.196405, 0.61381, 0.195333, 0.195506, 0.195353, 0.195536, 0.236046, 0.1953, 0.540633, 0.195299, 0.195299, 0.202685
0.901054, 0.0863518, 1.16198, 0.197943, 1.44442, -1.07563, 0.200107, 0.197943, 0.197949, 0.197948, 0.201463, 0.197996, 0.19813, 0.292183, 0.200928, 0.199065, 0.622826, 0.197976, 0.198145, 0.198009, 0.198231, 0.235581, 0.197944, 0.586205, 0.197943, 0.197943, 0.206319
0.90892, 2, 1.20411, 0.199799, 2, 0.795887, 0.201991, 0.199799, 0.199805, 0.199804, 0.203361, 0.199853, 0.199989, 0.289149, 0.202819, 0.200935, 0.629752, 0.199832, 0.199995, 0.199881, 0.200147, 0.234095, 0.1998, 0.630046, 0.199799, 0.199799, 0.209442
0.916785, 1.81286, 1.24108, 0.200981, 1.95265, 0.571775, 0.203196, 0.200981, 0.200987, 0.200987, 0.204576, 0.201035, 0.201172, 0.284288, 0.204027, 0.202127, 0.634896, 0.201013, 0.201168, 0.201083, 0.201399, 0.23183, 0.200982, 0.670743, 0.200981, 0.200981, 0.212252
0.92465, 0.187141, 1.27216, 0.201605, 1.4789, -1.08502, 0.20384, 0.201605, 0.201611, 0.20161, 0.205225, 0.201659, 0.201797, 0.278014, 0.20467, 0.202759, 0.638561, 0.201636, 0.201783, 0.20173, 0.2021, 0.229019, 0.201606, 0.706849, 0.201605, 0.201605, 0.21497
0.932515, 5.80321, 1.29668, 0.201784, 2.79342, 4.50653, 0.204038, 0.201784, 0.20179, 0.201789, 0.205423, 0.201839, 0.201977, 0.270763, 0.204864, 0.202944, 0.641035, 0.201814, 0.201951, 0.201936, 0.202364, 0.225878, 0.201784, 0.736977, 0.201784, 0.201784, 0.217832
0.94038, 1.09598, 1.31411, 0.201625, 1.75954, -0.218129, 0.203899, 0.201625, 0.201631, 0.20163, 0.205278, 0.20168, 0.201819, 0.26296, 0.204715, 0.20279, 0.642576, 0.201654, 0.20178, 0.201809, 0.202297, 0.222591, 0.201626, 0.759907, 0.201625, 0.201625, 0.221085
0.948245, 0.100812, 1.32413, 0.201227, 1.44942, -1.22332, 0.203524, 0.201227, 0.201234, 0.201233, 0.204891, 0.201282, 0.201422, 0.254996, 0.204325, 0.202395, 0.643416, 0.201255, 0.201371, 0.201449, 0.201995, 0.219313, 0.201228, 0.77468, 0.201227, 0.201227, 0.224984
0.95611, 0, 1.32671, 0.200678, 1.41421, -1.32671, 0.203003, 0.200678, 0.200685, 0.200684, 0.204349, 0.200734, 0.200874, 0.247216, 0.203781, 0.201849, 0.643753, 0.200705, 0.20081, 0.200943, 0.201544, 0.216166, 0.200679, 0.780686, 0.200678, 0.200678, 0.229785
0.963975, 1.89196, 1.32211, 0.200055, 1.97281, 0.569848, 0.202417, 0.200055, 0.200062, 0.200061, 0.203731, 0.200111, 0.200251, 0.239901, 0.203161, 0.201227, 0.643753, 0.200081, 0.200175, 0.200369, 0.201017, 0.213241, 0.200056, 0.777711, 0.200055, 0.200055, 0.235728
0.97184, 1.10804, 1.31092, 0.199424, 1.76296, -0.202884, 0.201835, 0.199423, 0.19943, 0.199429, 0.203103, 0.199479, 0.199619, 0.233265, 0.202531, 0.200597, 0.64355, 0.199449, 0.199532, 0.199794, 0.200476, 0.210601, 0.199424, 0.765971, 0.199424, 0.199424, 0.243034
0.979706, 2.77428, 1.29403, 0.198838, 2.18501, 1.48025, 0.201317, 0.198838, 0.198844, 0.198843, 0.20252, 0.198893, 0.199034, 0.227454, 0.201947, 0.200012, 0.643254, 0.198863, 0.198935, 0.199273, 0.199972, 0.208287, 0.198839, 0.746094, 0.198838, 0.198838, 0.251885
0.987571, 2.22572, 1.27257, 0.198342, 2.05566, 0.95315, 0.200915, 0.198342, 0.198349, 0.198348, 0.202026, 0.198398, 0.198538, 0.222552, 0.201452, 0.199517, 0.64295, 0.198367, 0.198431, 0.198854, 0.199547, 0.206321, 0.198343, 0.719079, 0.198342, 0.198342, 0.262404
0.995436, 2, 1.24788, 0.197972, 2, 0.752122, 0.200672, 0.197971, 0.197978, 0.197977, 0.201657, 0.198027, 0.198168, 0.218587, 0.201081, 0.199147, 0.642701, 0.197997, 0.198053, 0.198573, 0.199232, 0.204709, 0.197973, 0.686223, 0.197972, 0.197972, 0.274642
1.0033, 0, 1.22134, 0.197753, 1.41421, -1.22134, 0.200625, 0.197752, 0.197759, 0.197758, 0.201438, 0.197808, 0.197949, 0.215539, 0.200862, 0.198928, 0.642553, 0.197779, 0.197829, 0.198464, 0.199051, 0.203449, 0.197753, 0.649029, 0.197753, 0.197753, 0.288558
1.01117, 2.755, 1.19433, 0.197703, 2.1806, 1.56067, 0.200809, 0.197703, 0.19771, 0.197709, 0.201389, 0.197759, 0.1979, 0.213354, 0.200813, 0.198879, 0.642539, 0.197731, 0.197778, 0.198554, 0.199021, 0.20253, 0.197704, 0.609103, 0.197703, 0.197703, 0.304006
1.01903, 0.245005, 1.16811, 0.197836, 1.49833, -0.923101, 0.201255, 0.197835, 0.197842, 0.197841, 0.201522, 0.197892, 0.198032, 0.211953, 0.200945, 0.199011, 0.642676, 0.197866, 0.197911, 0.19887, 0.199153, 0.201936, 0.197837, 0.568045, 0.197836, 0.197836, 0.320726
1.0269, 3.49071, 1.14372, 0.198155, 2.34323, 2.34699, 0.201993, 0.198154, 0.198162, 0.198161, 0.201842, 0.198211, 0.198351, 0.211239, 0.201264, 0.19933, 0.642973, 0.198189, 0.198236, 0.199442, 0.199452, 0.201648, 0.198156, 0.527362, 0.198155, 0.198155, 0.338342
1.03476, 1.50929, 1.12195, 0.198661, 1.87331, 0.387345, 0.203054, 0.19866, 0.198668, 0.198667, 0.202348, 0.198717, 0.198857, 0.211105, 0.20177, 0.199836, 0.643428, 0.198699, 0.198752, 0.200306, 0.19992, 0.201645, 0.198662, 0.488378, 0.198661, 0.198661, 0.356373
1.04263, 0, 1.10331, 0.199349, 1.41421, -1.10331, 0.204473, 0.199347, 0.199355, 0.199354, 0.203035, 0.199404, 0.199545, 0.211445, 0.202458, 0.200524, 0.644029, 0.199393, 0.199456, 0.201511, 0.200554, 0.201904, 0.19935, 0.452192, 0.199349, 0.199349, 0.374251
1.05049, 0, 1.08801, 0.200208, 1.41421, -1.08801, 0.206288, 0.200206, 0.200215, 0.200214, 0.203895, 0.200264, 0.200405, 0.212153, 0.203318, 0.201384, 0.644756, 0.200261, 0.200339, 0.203127, 0.201347, 0.202401, 0.200209, 0.419626, 0.200208, 0.200208, 0.391348
1.05836, 3.86304, 1.07603, 0.201227, 2.42137, 2.78701, 0.208544, 0.201225, 0.201234, 0.201233, 0.204914, 0.201283, 0.201424, 0.213131, 0.204336, 0.202403, 0.645584, 0.20129, 0.20139, 0.205254, 0.202288, 0.203112, 0.201228, 0.391236, 0.201227, 0.201227, 0.407012
1.06622, 0.136958, 1.06717, 0.202389, 1.46183, -0.930215, 0.211291, 0.202385, 0.202396, 0.202395, 0.206076, 0.202445, 0.202585, 0.214292, 0.205498, 0.203564, 0.646477, 0.202465, 0.202593, 0.208028, 0.203365, 0.20401, 0.20239, 0.367306, 0.202389, 0.202389, 0.420611
1.07409, 0, 1.06113, 0.203673, 1.41421, -1.06113, 0.214582, 0.203669, 0.20368, 0.203679, 0.20736, 0.203729, 0.20387, 0.215557, 0.206782, 0.204849, 0.647392, 0.203767, 0.20393, 0.211639, 0.204561, 0.205068, 0.203674, 0.347884, 0.203673, 0.203673, 0.431572
1.08195, 0.855793, 1.05758, 0.205058, 1.68991, -0.201784, 0.218472, 0.205052, 0.205065, 0.205064, 0.208745, 0.205114, 0.205254, 0.216861, 0.208167, 0.206234, 0.64828, 0.205174, 0.205381, 0.216335, 0.205857, 0.206258, 0.205059, 0.33282, 0.205058, 0.205058, 0.439428
1.08982, 0.997588, 1.05626, 0.206519, 1.73135, -0.0586753, 0.223014, 0.20651, 0.206525, 0.206524, 0.210205, 0.206574, 0.206715, 0.21815, 0.209627, 0.207694, 0.649085, 0.206662, 0.206922, 0.222431, 0.20723, 0.207549, 0.206519, 0.321805, 0.206519, 0.206519, 0.443845
1.09768, 0.99761, 1.05707, 0.208026, 1.73136, -0.0594559, 0.228251, 0.208016, 0.208033, 0.208032, 0.211713, 0.208082, 0.208223, 0.21938, 0.211135, 0.209202, 0.649745, 0.208205, 0.208528, 0.230318, 0.208654, 0.208911, 0.208027, 0.314421, 0.208026, 0.208026, 0.444652
1.10555, 1.99757, 1.06004, 0.209551, 1.99939, 0.937534, 0.234207, 0.209538, 0.209558, 0.209557, 0.213238, 0.209607, 0.209747, 0.220518, 0.21266, 0.210727, 0.650196, 0.209775, 0.210169, 0.240458, 0.210101, 0.210309, 0.209552, 0.310182, 0.209551, 0.209551, 0.441848
1.11341, 1.84373, 1.06543, 0.21106, 1.96054, 0.778297, 0.240883, 0.211043, 0.211066, 0.211065, 0.214746, 0.211115, 0.211256, 0.221537, 0.214168, 0.212235, 0.650368, 0.211342, 0.211814, 0.253375, 0.211537, 0.211708, 0.211061, 0.308566, 0.21106, 0.21106, 0.4356
1.12128, 1.30771, 1.07366, 0.212516, 1.81871, 0.234046, 0.248241, 0.212494, 0.212522, 0.212521, 0.216202, 0.212571, 0.212712, 0.222416, 0.215624, 0.213691, 0.650197, 0.21287, 0.213429, 0.269632, 0.212929, 0.213069, 0.212517, 0.309055, 0.212516, 0.212516, 0.426231
1.12914, 1, 1.08529, 0.21388, 1.73205, -0.0852916, 0.256201, 0.213853, 0.213887, 0.213886, 0.217567, 0.213936, 0.214076, 0.223135, 0.216989, 0.215056, 0.649619, 0.214327, 0.214975, 0.289803, 0.214235, 0.214351, 0.213881, 0.311146, 0.21388, 0.21388, 0.414185
1.13701, 0, 1.10093, 0.215111, 1.41421, -1.10093, 0.264628, 0.215077, 0.215118, 0.215117, 0.218798, 0.215167, 0.215307, 0.223676, 0.21822, 0.216286, 0.648582, 0.215673, 0.216413, 0.314419, 0.215415, 0.21551, 0.215112, 0.314374, 0.215111, 0.215111, 0.399996
1.14487, 2.673, 1.12114, 0.216164, 2.16171, 1.55185, 0.273336, 0.216121, 0.21617, 0.216169, 0.21985, 0.216219, 0.21636, 0.224019, 0.219272, 0.217339, 0.647049, 0.21687, 0.217698, 0.343917, 0.216424, 0.216502, 0.216165, 0.318317, 0.216164, 0.216164, 0.384248
1.15274, 1.327, 1.14638, 0.216992, 1.82401, 0.180624, 0.282081, 0.216938, 0.216998, 0.216997, 0.220678, 0.217047, 0.217188, 0.22414, 0.2201, 0.218167, 0.645002, 0.217876, 0.218785, 0.378562, 0.217213, 0.217276, 0.216992, 0.322603, 0.216992, 0.216992, 0.367527
1.1606, 2.8317, 1.17683, 0.217546, 2.19811, 1.65486, 0.290574, 0.21748, 0.217553, 0.217552, 0.221233, 0.217602, 0.217743, 0.224011, 0.220655, 0.218722, 0.642451, 0.21865, 0.219627, 0.418389, 0.217735, 0.217786, 0.217547, 0.326902, 0.217546, 0.217546, 0.350389
1.16847, 2.82686, 1.21237, 0.21778, 2.19701, 1.61449, 0.298486, 0.217698, 0.217787, 0.217786, 0.221467, 0.217836, 0.217976, 0.223602, 0.220889, 0.218955, 0.63944, 0.219148, 0.220174, 0.463124, 0.21794, 0.21798, 0.217781, 0.330933, 0.21778, 0.21778, 0.333328
1.17633, 4.34144, 1.25248, 0.217644, 2.51822, 3.08896, 0.305471, 0.217543, 0.217651, 0.21765, 0.221331, 0.2177, 0.21784, 0.222876, 0.220753, 0.218819, 0.636055, 0.219329, 0.22038, 0.512139, 0.217781, 0.217811, 0.217645, 0.334452, 0.217644, 0.217644, 0.316747
1.1842, 2.6489, 1.29622, 0.217093, 2.15613, 1.35268, 0.31118, 0.21697, 0.2171, 0.217099, 0.22078, 0.217149, 0.217289, 0.221796, 0.220202, 0.218269, 0.63243, 0.219153, 0.2202, 0.564419, 0.217209, 0.217232, 0.217094, 0.337252, 0.217093, 0.217093, 0.300952
1.19206, 2.99522, 1.34225, 0.216086, 2.235, 1.65296, 0.31529, 0.215935, 0.216092, 0.216091, 0.219773, 0.216142, 0.216282, 0.220326, 0.219195, 0.217261, 0.628757, 0.21858, 0.219591, 0.618562, 0.216184, 0.216201, 0.216087, 0.339154, 0.216086, 0.216086, 0.286145
1.19993, 0.355886, 1.3889, 0.214586, 1.53489, -1.03302, 0.317523, 0.214402, 0.214593, 0.214592, 0.218273, 0.214642, 0.214782, 0.21843, 0.217695, 0.215761, 0.625288, 0.217578, 0.21852, 0.672812, 0.21467, 0.21468, 0.214587, 0.34001, 0.214586, 0.214586, 0.27243
1.20779, 0, 1.43427, 0.212565, 1.41421, -1.43427, 0.317667, 0.212342, 0.212572, 0.212571, 0.216252, 0.212621, 0.212762, 0.216077, 0.215674, 0.213741, 0.622348, 0.216117, 0.216962, 0.725148, 0.212637, 0.212643, 0.212566, 0.339696, 0.212565, 0.212565, 0.259826
1.21566, 2, 1.47635, 0.210005, 2, 0.523645, 0.315597, 0.209735, 0.210012, 0.210011, 0.213692, 0.210061, 0.210201, 0.213243, 0.213114, 0.211181, 0.620335, 0.214177, 0.214901, 0.77338, 0.210065, 0.210068, 0.210006, 0.338116, 0.210005, 0.210005, 0.248282
1.22352, 2.62479, 1.51326, 0.206897, 2.15053, 1.11153, 0.311278, 0.206572, 0.206903, 0.206902, 0.210583, 0.206952, 0.207093, 0.209913, 0.210005, 0.208072, 0.619726, 0.211743, 0.21234, 0.815303, 0.206948, 0.206948, 0.206897, 0.335201, 0.206897, 0.206897, 0.237697
1.23139, 2.80518, 1.54337, 0.203244, 2.19207, 1.26181, 0.304775, 0.202853, 0.20325, 0.203249, 0.20693, 0.203299, 0.20344, 0.206085, 0.206352, 0.204419, 0.62108, 0.208812, 0.209297, 0.848849, 0.203287, 0.203285, 0.203245, 0.330912, 0.203244, 0.203244, 0.22794
1.23925, 2.57003, 1.56549, 0.199062, 2.13776, 1.00454, 0.296246, 0.198595, 0.199069, 0.199068, 0.202749, 0.199118, 0.199259, 0.201768, 0.202171, 0.200238, 0.625039, 0.205394, 0.205816, 0.872248, 0.199099, 0.199096, 0.199063, 0.325244, 0.199062, 0.199062, 0.218865
1.24712, 0.805173, 1.57905, 0.194382, 1.67487, -0.773881, 0.285929, 0.193825, 0.194389, 0.194388, 0.198069, 0.194438, 0.194578, 0.196984, 0.197491, 0.195558, 0.632321, 0.201509, 0.201966, 0.884168, 0.194413, 0.194409, 0.194383, 0.318227, 0.194382, 0.194382, 0.210332
