   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.76035, 8.71762, 8.52674, 8.50813, 3.27378, 0.190882, 0, 8.50813, 8.50816, 8.50885, 8.51188, 8.52222, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813, 8.50813
4.7682, 11.7132, 8.56653, 8.54606, 3.70314, 3.1467, 0, 8.54606, 8.54609, 8.54678, 8.5493, 8.56253, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606, 8.54606
4.77606, 14.1537, 8.60745, 8.58404, 4.01917, 5.54624, 0, 8.58405, 8.58408, 8.58476, 8.58681, 8.60392, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404, 8.58404
4.78392, 12.8169, 8.6495, 8.62207, 3.84928, 4.16744, 0, 8.62208, 8.6221, 8.62279, 8.62442, 8.64639, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207, 8.62207
4.79178, 8.26803, 8.69272, 8.66014, 3.20438, -0.424687, 0, 8.66015, 8.66018, 8.66086, 8.66211, 8.68999, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014, 8.66014
4.79963, 9.84176, 8.73714, 8.69826, 3.44119, 1.10462, 0, 8.69827, 8.69829, 8.69898, 8.69989, 8.73474, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826, 8.69826
4.80749, 9.70805, 8.78277, 8.73641, 3.4217, 0.925287, 0, 8.73642, 8.73645, 8.73713, 8.73776, 8.78065, 8.73641, 8.73641, 8.73641, 8.73641, 8.73641, 8.73641, 8.73641, 8.73641, 8.73641, 8.73641, 8.73642, 8.73641, 8.73641, 8.73641
4.81535, 5.57158, 8.82961, 8.77461, 2.75165, -3.25803, 0, 8.77462, 8.77464, 8.77533, 8.77571, 8.82774, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461, 8.77461
4.82321, 9.83059, 8.87762, 8.81284, 3.43956, 0.952968, 0, 8.81285, 8.81288, 8.81356, 8.81374, 8.87596, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284, 8.81284
4.83106, 10.9877, 8.92672, 8.85111, 3.60385, 2.06098, 0, 8.85111, 8.85114, 8.85183, 8.85183, 8.92523, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111, 8.85111
4.83892, 6.58114, 8.97679, 8.88941, 2.92936, -2.39565, 0, 8.88941, 8.88944, 8.89013, 8.88999, 8.97544, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941, 8.88941
4.84678, 11.4979, 9.02763, 8.92773, 3.67395, 2.47026, 0, 8.92773, 8.92776, 8.92845, 8.9282, 9.0264, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773, 8.92773
4.85464, 8.48779, 9.07904, 8.96608, 3.23849, -0.591245, 0, 8.96608, 8.96611, 8.9668, 8.96646, 9.07789, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608, 8.96608
4.86249, 15.0812, 9.13073, 9.00445, 4.13294, 5.9505, 0, 9.00446, 9.00449, 9.00517, 9.00477, 9.12965, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445, 9.00445
4.87035, 11.2106, 9.18238, 9.04285, 3.63463, 2.02819, 0, 9.04286, 9.04288, 9.04357, 9.04311, 9.18136, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285, 9.04285
4.87821, 11.0691, 9.23364, 9.08126, 3.61512, 1.83547, 0, 9.08127, 9.0813, 9.08198, 9.08148, 9.23266, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126, 9.08126
4.88607, 11.2988, 9.28417, 9.1197, 3.64676, 2.01467, 0, 9.11971, 9.11973, 9.12042, 9.11988, 9.28322, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197, 9.1197
4.89392, 10.7365, 9.33358, 9.15814, 3.56882, 1.4029, 0, 9.15815, 9.15818, 9.15886, 9.1583, 9.33265, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814, 9.15814
4.90178, 11.9812, 9.38154, 9.19661, 3.73914, 2.59962, 0, 9.19662, 9.19664, 9.19733, 9.19675, 9.38063, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661, 9.19661
4.90964, 12.9802, 9.42774, 9.23508, 3.87042, 3.55244, 0, 9.23509, 9.23512, 9.2358, 9.23522, 9.42684, 9.23508, 9.23508, 9.23508, 9.23508, 9.23508, 9.23508, 9.23508, 9.23508, 9.23508, 9.23508, 9.23509, 9.23508, 9.23508, 9.23508
4.9175, 15.6226, 9.4719, 9.27357, 4.19792, 6.15065, 0, 9.27358, 9.2736, 9.27429, 9.27369, 9.47102, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357
4.92535, 10.6933, 9.51386, 9.31207, 3.56276, 1.1794, 0, 9.31207, 9.3121, 9.31279, 9.31218, 9.51298, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207, 9.31207
4.93321, 11.603, 9.55347, 9.35057, 3.68822, 2.04949, 0, 9.35058, 9.3506, 9.35129, 9.35068, 9.55259, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057, 9.35057
4.94107, 6.98802, 9.59071, 9.38908, 2.998, -2.60269, 0, 9.38909, 9.38912, 9.3898, 9.38919, 9.58984, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908, 9.38908
4.94893, 16.6667, 9.62563, 9.4276, 4.3205, 7.04106, 0, 9.42761, 9.42764, 9.42832, 9.42771, 9.62475, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276, 9.4276
4.95678, 17.3094, 9.65836, 9.46613, 4.39424, 7.651, 0, 9.46614, 9.46617, 9.46685, 9.46624, 9.65748, 9.46613, 9.46613, 9.46613, 9.46613, 9.46613, 9.46613, 9.46613, 9.46613, 9.46613, 9.46613, 9.46614, 9.46613, 9.46613, 9.46613
4.96464, 6.32311, 9.6891, 9.50467, 2.88498, -3.36599, 0, 9.50468, 9.50471, 9.50539, 9.50478, 9.68822, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467, 9.50467
4.9725, 12.3152, 9.7181, 9.54322, 3.78355, 2.59714, 0, 9.54322, 9.54325, 9.54394, 9.54333, 9.71723, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322, 9.54322
4.98035, 12.6654, 9.74569, 9.58176, 3.82955, 2.91973, 0, 9.58177, 9.58179, 9.58248, 9.58187, 9.74481, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176
4.98821, 12.3055, 9.77221, 9.62032, 3.78225, 2.53324, 0, 9.62033, 9.62035, 9.62104, 9.62043, 9.77133, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032, 9.62032
4.99607, 12.6408, 9.798, 9.65888, 3.82633, 2.8428, 0, 9.65888, 9.65891, 9.6596, 9.65899, 9.79712, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888, 9.65888
5.00393, 15.6775, 9.82341, 9.69744, 4.20446, 5.85407, 0, 9.69745, 9.69747, 9.69816, 9.69756, 9.82253, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744, 9.69744
5.01178, 8.63823, 9.84877, 9.736, 3.26163, -1.21054, 0, 9.73601, 9.73604, 9.73672, 9.73612, 9.84789, 9.736, 9.736, 9.736, 9.736, 9.736, 9.736, 9.736, 9.736, 9.736, 9.736, 9.73601, 9.736, 9.736, 9.736
5.01964, 12.2818, 9.87437, 9.77457, 3.77912, 2.40741, 0, 9.77457, 9.7746, 9.77529, 9.77469, 9.87349, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457, 9.77457
5.0275, 12.753, 9.90047, 9.81313, 3.84097, 2.85257, 0, 9.81314, 9.81316, 9.81385, 9.81325, 9.89958, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313, 9.81313
5.03536, 6.27862, 9.92728, 9.85169, 2.87726, -3.64866, 0, 9.85169, 9.85172, 9.85241, 9.85182, 9.92638, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169, 9.85169
5.04321, 4.4254, 9.95493, 9.89023, 2.53484, -5.52952, 0, 9.89024, 9.89026, 9.89095, 9.89036, 9.95403, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023, 9.89023
5.05107, 7.18917, 9.98354, 9.92877, 3.03136, -2.79438, 0, 9.92878, 9.92881, 9.92949, 9.92891, 9.98265, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877, 9.92877
5.05893, 14.3495, 10.0132, 9.9673, 4.04345, 4.33632, 0, 9.96731, 9.96733, 9.96802, 9.96744, 10.0123, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673, 9.9673
5.06679, 12.6214, 10.0438, 10.0058, 3.82379, 2.57754, 0, 10.0058, 10.0058, 10.0065, 10.006, 10.0429, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058, 10.0058
5.07464, 12.2481, 10.0755, 10.0443, 3.77466, 2.17258, 0, 10.0443, 10.0443, 10.045, 10.0444, 10.0746, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443, 10.0443
5.0825, 8.83712, 10.1081, 10.0828, 3.29198, -1.271, 0, 10.0828, 10.0828, 10.0835, 10.0829, 10.1072, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828
5.09036, 10.6189, 10.1416, 10.1212, 3.55231, 0.477268, 0, 10.1212, 10.1212, 10.1219, 10.1214, 10.1407, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212, 10.1212
5.09822, 12.486, 10.1759, 10.1596, 3.80605, 2.31008, 0, 10.1596, 10.1597, 10.1603, 10.1598, 10.175, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596, 10.1596
5.10607, 17.8446, 10.2109, 10.198, 4.45472, 7.63364, 0, 10.198, 10.198, 10.1987, 10.1982, 10.21, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198, 10.198
5.11393, 16.6404, 10.2465, 10.2363, 4.31746, 6.39393, 0, 10.2363, 10.2364, 10.237, 10.2365, 10.2456, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363, 10.2363
5.12179, 9.60719, 10.2826, 10.2746, 3.40693, -0.675448, 0, 10.2746, 10.2747, 10.2753, 10.2748, 10.2817, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746, 10.2746
5.12964, 9.98823, 10.3192, 10.3129, 3.4624, -0.330942, 0, 10.3129, 10.3129, 10.3136, 10.3131, 10.3182, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129, 10.3129
5.1375, 11.8226, 10.356, 10.3511, 3.71788, 1.46658, 0, 10.3511, 10.3511, 10.3518, 10.3513, 10.355, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511, 10.3511
5.14536, 15.981, 10.3932, 10.3892, 4.2404, 5.5878, 0, 10.3892, 10.3893, 10.3899, 10.3895, 10.3921, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892
5.15322, 17.9812, 10.4305, 10.4273, 4.47003, 7.55067, 0, 10.4273, 10.4273, 10.428, 10.4276, 10.4294, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273, 10.4273
5.16107, 13.1664, 10.468, 10.4653, 3.89441, 2.69844, 0, 10.4654, 10.4654, 10.4661, 10.4657, 10.4669, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653, 10.4653
5.16893, 10.5902, 10.5055, 10.5033, 3.54827, 0.0846663, 0, 10.5033, 10.5034, 10.504, 10.5037, 10.5044, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033, 10.5033
5.17679, 12.9859, 10.5432, 10.5412, 3.87116, 2.44269, 0, 10.5412, 10.5413, 10.542, 10.5416, 10.542, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412, 10.5412
5.18465, 13.3882, 10.5808, 10.5791, 3.92278, 2.80732, 0, 10.5791, 10.5791, 10.5798, 10.5795, 10.5796, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791
5.1925, 11.1775, 10.6185, 10.6169, 3.63008, 0.55899, 0, 10.6169, 10.6169, 10.6176, 10.6174, 10.6172, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169, 10.6169
5.20036, 9.98334, 10.6562, 10.6546, 3.4617, -0.672812, 0, 10.6546, 10.6546, 10.6553, 10.6551, 10.6548, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546, 10.6546
5.20822, 15.1633, 10.6938, 10.6922, 4.14286, 4.46949, 0, 10.6922, 10.6922, 10.6929, 10.6928, 10.6924, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922
5.21608, 9.80266, 10.7313, 10.7298, 3.4355, -0.92869, 0, 10.7298, 10.7298, 10.7305, 10.7305, 10.7299, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298, 10.7298
5.22393, 15.3981, 10.7689, 10.7672, 4.1711, 4.62923, 0, 10.7673, 10.7673, 10.768, 10.768, 10.7673, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672, 10.7672
5.23179, 7.40266, 10.8063, 10.8046, 3.06638, -3.40365, 0, 10.8047, 10.8047, 10.8054, 10.8055, 10.8047, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046, 10.8046
5.23965, 7.98792, 10.8437, 10.842, 3.16037, -2.85577, 0, 10.842, 10.842, 10.8427, 10.8429, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842, 10.842
5.24751, 15.1441, 10.881, 10.8792, 4.14054, 4.26312, 0, 10.8792, 10.8792, 10.8799, 10.8802, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792, 10.8792
5.25536, 9.40769, 10.9182, 10.9163, 3.37753, -1.51052, 0, 10.9163, 10.9164, 10.9171, 10.9174, 10.9164, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163, 10.9163
5.26322, 11.5583, 10.9553, 10.9534, 3.68216, 0.602972, 0, 10.9534, 10.9534, 10.9541, 10.9546, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534, 10.9534
5.27108, 13.1248, 10.9924, 10.9904, 3.88907, 2.13248, 0, 10.9904, 10.9904, 10.9911, 10.9916, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904, 10.9904
5.27894, 16.8418, 11.0293, 11.0272, 4.34071, 5.81248, 0, 11.0272, 11.0273, 11.0279, 11.0285, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272, 11.0272
5.28679, 13.1145, 11.0661, 11.064, 3.88774, 2.0484, 0, 11.064, 11.064, 11.0647, 11.0653, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064
5.29465, 10.8517, 11.1028, 11.1007, 3.58492, -0.251134, 0, 11.1007, 11.1007, 11.1014, 11.102, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007, 11.1007
5.30251, 16.9833, 11.1394, 11.1372, 4.35698, 5.84388, 0, 11.1372, 11.1372, 11.1379, 11.1386, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372, 11.1372
5.31036, 13.8654, 11.1759, 11.1737, 3.98314, 2.68956, 0, 11.1737, 11.1737, 11.1744, 11.1751, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737, 11.1737
5.31822, 13.1006, 11.2122, 11.21, 3.88594, 1.88835, 0, 11.21, 11.21, 11.2107, 11.2114, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21
5.32608, 11.3215, 11.2484, 11.2462, 3.64986, 0.0730572, 0, 11.2462, 11.2463, 11.2469, 11.2477, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462, 11.2462
5.33394, 14.1962, 11.2845, 11.2823, 4.02445, 2.91166, 0, 11.2823, 11.2824, 11.283, 11.2837, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823, 11.2823
5.34179, 16.3335, 11.3205, 11.3183, 4.28176, 5.013, 0, 11.3183, 11.3183, 11.319, 11.3197, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183, 11.3183
5.34965, 11.9882, 11.3563, 11.3541, 3.74008, 0.631969, 0, 11.3541, 11.3542, 11.3549, 11.3555, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541, 11.3541
5.35751, 14.1648, 11.3919, 11.3899, 4.02055, 2.77289, 0, 11.3899, 11.3899, 11.3906, 11.3912, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899, 11.3899
5.36537, 13.978, 11.4275, 11.4254, 3.99725, 2.55055, 0, 11.4254, 11.4255, 11.4262, 11.4267, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254
5.37322, 8.20254, 11.4628, 11.4609, 3.19414, -3.26029, 0, 11.4609, 11.4609, 11.4616, 11.4621, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609, 11.4609
5.38108, 5.14354, 11.4981, 11.4962, 2.67274, -6.35452, 0, 11.4962, 11.4962, 11.4969, 11.4973, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962, 11.4962
5.38894, 9.45039, 11.5332, 11.5313, 3.38384, -2.08277, 0, 11.5313, 11.5314, 11.5321, 11.5324, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313, 11.5313
5.3968, 12.6493, 11.5681, 11.5663, 3.82744, 1.08122, 0, 11.5664, 11.5664, 11.5671, 11.5673, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663, 11.5663
5.40465, 13.3869, 11.6029, 11.6012, 3.92261, 1.78397, 0, 11.6012, 11.6012, 11.602, 11.6021, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012, 11.6012
5.41251, 17.5098, 11.6375, 11.6359, 4.41699, 5.87224, 0, 11.6359, 11.6359, 11.6367, 11.6367, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359, 11.6359
5.42037, 11.8811, 11.672, 11.6704, 3.72573, 0.209033, 0, 11.6704, 11.6705, 11.6712, 11.6712, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704, 11.6704
5.42823, 11.6485, 11.7064, 11.7048, 3.69439, -0.0578394, 0, 11.7048, 11.7049, 11.7056, 11.7055, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048, 11.7048
5.43608, 15.3321, 11.7406, 11.739, 4.16319, 3.59158, 0, 11.739, 11.7391, 11.7399, 11.7397, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739, 11.739
5.44394, 12.4726, 11.7746, 11.7731, 3.80429, 0.69801, 0, 11.7731, 11.7731, 11.774, 11.7737, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731
5.4518, 11.5083, 11.8085, 11.807, 3.67536, -0.300187, 0, 11.807, 11.807, 11.8079, 11.8075, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807, 11.807
5.45966, 11.5292, 11.8422, 11.8407, 3.6782, -0.313049, 0, 11.8407, 11.8407, 11.8417, 11.8412, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407, 11.8407
5.46751, 12.9619, 11.8758, 11.8742, 3.86806, 1.08603, 0, 11.8742, 11.8742, 11.8753, 11.8747, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742, 11.8742
