   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_378.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
17.4668, 0, 0.0082234, 6.31075e-07, 1.41421, -0.0082234, 6.31075e-07, 0, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 6.31075e-07, 1.51252e-06, 6.31075e-07, 0.00822252, 6.31075e-07, 6.31075e-07
17.4746, 1, 0.00834026, 6.16027e-07, 1.73205, 0.99166, 6.16027e-07, 0, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 6.16027e-07, 1.49836e-06, 6.16027e-07, 0.00833938, 6.16027e-07, 6.16027e-07
17.4825, 1.82904, 0.00845942, 5.86468e-07, 1.95679, 1.82058, 5.86468e-07, 0, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 5.86468e-07, 1.46968e-06, 5.86468e-07, 0.00845854, 5.86468e-07, 5.86468e-07
17.4904, 1.99793, 0.00858081, 5.50539e-07, 1.99948, 1.98935, 5.50539e-07, 0, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 5.50539e-07, 1.43464e-06, 5.50539e-07, 0.00857993, 5.50539e-07, 5.50539e-07
17.4982, 1.17303, 0.00870456, 5.15746e-07, 1.7813, 1.16432, 5.15746e-07, 0, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 5.15746e-07, 1.40073e-06, 5.15746e-07, 0.00870368, 5.15746e-07, 5.15746e-07
17.5061, 0, 0.00883082, 5.05021e-07, 1.41421, -0.00883082, 5.05021e-07, 0, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 5.05021e-07, 1.3909e-06, 5.05021e-07, 0.00882994, 5.05021e-07, 5.05021e-07
17.514, 0, 0.00895949, 4.81443e-07, 1.41421, -0.00895949, 4.81443e-07, 0, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 4.81443e-07, 1.36821e-06, 4.81443e-07, 0.0089586, 4.81443e-07, 4.81443e-07
17.5218, 0.8171, 0.00909067, 4.46998e-07, 1.67842, 0.80801, 4.46998e-07, 0, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 4.46998e-07, 1.33466e-06, 4.46998e-07, 0.00908979, 4.46998e-07, 4.46998e-07
17.5297, 1.1829, 0.00922453, 4.08385e-07, 1.78407, 1.17368, 4.08385e-07, 0, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 4.08385e-07, 1.29694e-06, 4.08385e-07, 0.00922364, 4.08385e-07, 4.08385e-07
17.5376, 0, 0.00936098, 3.71516e-07, 1.41421, -0.00936098, 3.71516e-07, 0, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 3.71516e-07, 1.26096e-06, 3.71516e-07, 0.00936009, 3.71516e-07, 3.71516e-07
17.5455, 0.809866, 0.00950018, 3.61491e-07, 1.67627, 0.800366, 3.61491e-07, 0, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 3.61491e-07, 1.25184e-06, 3.61491e-07, 0.00949929, 3.61491e-07, 3.61491e-07
17.5533, 1.19013, 0.00964225, 3.41343e-07, 1.78609, 1.18049, 3.41343e-07, 0, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 3.41343e-07, 1.23259e-06, 3.41343e-07, 0.00964136, 3.41343e-07, 3.41343e-07
17.5612, 1, 0.0097871, 3.12657e-07, 1.73205, 0.990213, 3.12657e-07, 0, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 3.12657e-07, 1.2048e-06, 3.12657e-07, 0.00978621, 3.12657e-07, 3.12657e-07
17.5691, 1, 0.00993489, 2.80924e-07, 1.73205, 0.990065, 2.80924e-07, 0, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 2.80924e-07, 1.17397e-06, 2.80924e-07, 0.00993399, 2.80924e-07, 2.80924e-07
17.5769, 1, 0.0100857, 2.50889e-07, 1.73205, 0.989914, 2.50889e-07, 0, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 2.50889e-07, 1.14484e-06, 2.50889e-07, 0.0100848, 2.50889e-07, 2.50889e-07
17.5848, 0, 0.0102396, 2.37126e-07, 1.41421, -0.0102396, 2.37126e-07, 0, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 2.37126e-07, 1.13198e-06, 2.37126e-07, 0.0102387, 2.37126e-07, 2.37126e-07
17.5927, 0.795736, 0.0103967, 2.16965e-07, 1.67205, 0.78534, 2.16965e-07, 0, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 2.16965e-07, 1.11273e-06, 2.16965e-07, 0.0103958, 2.16965e-07, 2.16965e-07
17.6005, 1.20426, 0.010557, 1.9182e-07, 1.79005, 1.19371, 1.9182e-07, 0, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.9182e-07, 1.08849e-06, 1.9182e-07, 0.0105561, 1.9182e-07, 1.9182e-07
17.6084, 0.790778, 0.0107205, 1.65502e-07, 1.67056, 0.780058, 1.65502e-07, 0, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.65502e-07, 1.06309e-06, 1.65502e-07, 0.0107196, 1.65502e-07, 1.65502e-07
17.6163, 0.209222, 0.0108875, 1.41125e-07, 1.48635, 0.198334, 1.41125e-07, 0, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.41125e-07, 1.03963e-06, 1.41125e-07, 0.0108866, 1.41125e-07, 1.41125e-07
17.6241, 0, 0.011058, 1.29696e-07, 1.41421, -0.011058, 1.29696e-07, 0, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.29696e-07, 1.02911e-06, 1.29696e-07, 0.0110571, 1.29696e-07, 1.29696e-07
17.632, 0, 0.011232, 1.14548e-07, 1.41421, -0.011232, 1.14548e-07, 0, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.14548e-07, 1.01488e-06, 1.14548e-07, 0.0112311, 1.14548e-07, 1.14548e-07
17.6399, 0, 0.0114096, 9.67379e-08, 1.41421, -0.0114096, 9.67379e-08, 0, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.67379e-08, 9.97994e-07, 9.67379e-08, 0.0114087, 9.67379e-08, 9.67379e-08
17.6477, 0, 0.011591, 7.88125e-08, 1.41421, -0.011591, 7.88125e-08, 0, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 7.88125e-08, 9.80993e-07, 7.88125e-08, 0.0115901, 7.88125e-08, 7.88125e-08
17.6556, 0, 0.0117762, 6.27222e-08, 1.41421, -0.0117762, 6.27222e-08, 0, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 6.27222e-08, 9.6583e-07, 6.27222e-08, 0.0117753, 6.27222e-08, 6.27222e-08
17.6635, 0, 0.0119654, 5.35997e-08, 1.41421, -0.0119654, 5.35997e-08, 0, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 5.35997e-08, 9.57638e-07, 5.35997e-08, 0.0119645, 5.35997e-08, 5.35997e-08
17.6714, 0.77106, 0.0121585, 4.34701e-08, 1.66465, 0.758902, 4.34701e-08, 0, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 4.34701e-08, 9.48443e-07, 4.34701e-08, 0.0121576, 4.34701e-08, 4.34701e-08
17.6792, 0.22894, 0.0123557, 3.30954e-08, 1.49296, 0.216584, 3.30954e-08, 0, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 3.30954e-08, 9.39007e-07, 3.30954e-08, 0.0123548, 3.30954e-08, 3.30954e-08
17.6871, 0, 0.0125572, 2.34938e-08, 1.41421, -0.0125572, 2.34938e-08, 0, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 2.34938e-08, 9.30349e-07, 2.34938e-08, 0.0125563, 2.34938e-08, 2.34938e-08
17.695, 0, 0.0127629, 1.52397e-08, 1.41421, -0.0127629, 1.52397e-08, 0, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 1.52397e-08, 9.23044e-07, 1.52397e-08, 0.012762, 1.52397e-08, 1.52397e-08
17.7028, 0, 0.012973, 8.64089e-09, 1.41421, -0.012973, 8.64089e-09, 0, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 8.64089e-09, 9.174e-07, 8.64089e-09, 0.0129721, 8.64089e-09, 8.64089e-09
17.7107, 0, 0.0131877, 3.85568e-09, 1.41421, -0.0131877, 3.85568e-09, 0, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 3.85568e-09, 9.13578e-07, 3.85568e-09, 0.0131868, 3.85568e-09, 3.85568e-09
17.7186, 0, 0.013407, 9.63919e-10, 1.41421, -0.013407, 9.63919e-10, 0, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.63919e-10, 9.11656e-07, 9.63919e-10, 0.0134061, 9.63919e-10, 9.63919e-10
17.7264, 0, 0.013631, 0, 1.41421, -0.013631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.11672e-07, 0, 0.0136301, 0, 0
17.7343, 0, 0.01386, 0, 1.41421, -0.01386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.12664e-07, 0, 0.0138591, 0, 0
17.7422, 0, 0.0140938, 0, 1.41421, -0.0140938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13668e-07, 0, 0.0140929, 0, 0
17.75, 0, 0.0143327, 0, 1.41421, -0.0143327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.14687e-07, 0, 0.0143318, 0, 0
17.7579, 0, 0.014577, 0, 1.41421, -0.014577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.15726e-07, 0, 0.0145761, 0, 0
17.7658, 0, 0.0148264, 7.34097e-11, 1.41421, -0.0148264, 7.34097e-11, 0, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 7.34097e-11, 9.16858e-07, 7.34097e-11, 0.0148255, 7.34097e-11, 7.34097e-11
17.7736, 0, 0.0150814, 2.68497e-10, 1.41421, -0.0150814, 2.68497e-10, 0, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 2.68497e-10, 9.18138e-07, 2.68497e-10, 0.0150805, 2.68497e-10, 2.68497e-10
17.7815, 0, 0.015342, 5.51009e-10, 1.41421, -0.015342, 5.51009e-10, 0, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 5.51009e-10, 9.19535e-07, 5.51009e-10, 0.0153411, 5.51009e-10, 5.51009e-10
17.7894, 0, 0.0156083, 9.11808e-10, 1.41421, -0.0156083, 9.11808e-10, 0, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.11808e-10, 9.21047e-07, 9.11808e-10, 0.0156074, 9.11808e-10, 9.11808e-10
17.7972, 0, 0.0158804, 1.36299e-09, 1.41421, -0.0158804, 1.36299e-09, 0, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 1.36299e-09, 9.22694e-07, 1.36299e-09, 0.0158795, 1.36299e-09, 1.36299e-09
17.8051, 1, 0.0161586, 2.01338e-09, 1.73205, 0.983841, 2.01338e-09, 0, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 2.01338e-09, 9.24592e-07, 2.01338e-09, 0.0161577, 2.01338e-09, 2.01338e-09
17.813, 0, 0.0164429, 2.74321e-09, 1.41421, -0.0164429, 2.74321e-09, 0, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 2.74321e-09, 9.26633e-07, 2.74321e-09, 0.016442, 2.74321e-09, 2.74321e-09
17.8209, 1, 0.0167334, 3.53908e-09, 1.73205, 0.983267, 3.53908e-09, 0, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 3.53908e-09, 9.28819e-07, 3.53908e-09, 0.0167325, 3.53908e-09, 3.53908e-09
17.8287, 0, 0.0170305, 4.3911e-09, 1.41421, -0.0170305, 4.3911e-09, 0, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 4.3911e-09, 9.31154e-07, 4.3911e-09, 0.0170296, 4.3911e-09, 4.3911e-09
17.8366, 0, 0.0173341, 5.2809e-09, 1.41421, -0.0173341, 5.2809e-09, 0, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 5.2809e-09, 9.3364e-07, 5.2809e-09, 0.0173332, 5.2809e-09, 5.2809e-09
17.8445, 0, 0.0176444, 6.20759e-09, 1.41421, -0.0176444, 6.20759e-09, 0, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 6.20759e-09, 9.36302e-07, 6.20759e-09, 0.0176435, 6.20759e-09, 6.20759e-09
17.8523, 0, 0.0179617, 7.13283e-09, 1.41421, -0.0179617, 7.13283e-09, 0, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 7.13283e-09, 9.39131e-07, 7.13283e-09, 0.0179608, 7.13283e-09, 7.13283e-09
17.8602, 0, 0.0182859, 8.05412e-09, 1.41421, -0.0182859, 8.05412e-09, 0, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 8.05412e-09, 9.42159e-07, 8.05412e-09, 0.018285, 8.05412e-09, 8.05412e-09
17.8681, 0, 0.0186174, 8.99536e-09, 1.41421, -0.0186174, 8.99536e-09, 0, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 8.99536e-09, 9.45454e-07, 8.99536e-09, 0.0186165, 8.99536e-09, 8.99536e-09
17.8759, 0, 0.0189563, 9.9886e-09, 1.41421, -0.0189563, 9.9886e-09, 0, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.9886e-09, 9.491e-07, 9.9886e-09, 0.0189553, 9.9886e-09, 9.9886e-09
17.8838, 0, 0.0193026, 1.11201e-08, 1.41421, -0.0193026, 1.11201e-08, 0, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 1.11201e-08, 9.53245e-07, 1.11201e-08, 0.0193017, 1.11201e-08, 1.11201e-08
17.8917, 0, 0.0196567, 1.22178e-08, 1.41421, -0.0196567, 1.22178e-08, 0, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 1.22178e-08, 9.57792e-07, 1.22178e-08, 0.0196558, 1.22178e-08, 1.22178e-08
17.8995, 0, 0.0200187, 1.32845e-08, 1.41421, -0.0200187, 1.32845e-08, 0, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 1.32845e-08, 9.6283e-07, 1.32845e-08, 0.0200178, 1.32845e-08, 1.32845e-08
17.9074, 1, 0.0203887, 1.43119e-08, 1.73205, 0.979611, 1.43119e-08, 0, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 1.43119e-08, 9.68455e-07, 1.43119e-08, 0.0203878, 1.43119e-08, 1.43119e-08
17.9153, 1, 0.0207671, 1.52811e-08, 1.73205, 0.979233, 1.52811e-08, 0, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 1.52811e-08, 9.74771e-07, 1.52811e-08, 0.0207662, 1.52811e-08, 1.52811e-08
17.9231, 0, 0.0211538, 1.62053e-08, 1.41421, -0.0211538, 1.62053e-08, 0, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 1.62053e-08, 9.81931e-07, 1.62053e-08, 0.0211528, 1.62053e-08, 1.62053e-08
17.931, 0, 0.021549, 1.70509e-08, 1.41421, -0.021549, 1.70509e-08, 0, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 1.70509e-08, 9.90065e-07, 1.70509e-08, 0.021548, 1.70509e-08, 1.70509e-08
17.9389, 0, 0.0219532, 1.78301e-08, 1.41421, -0.0219532, 1.78301e-08, 0, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 1.78301e-08, 9.99382e-07, 1.78301e-08, 0.0219522, 1.78301e-08, 1.78301e-08
17.9468, 1, 0.0223662, 1.85819e-08, 1.73205, 0.977634, 1.85819e-08, 0, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.85819e-08, 1.01013e-06, 1.85819e-08, 0.0223652, 1.85819e-08, 1.85819e-08
17.9546, 0.684589, 0.0227884, 1.93491e-08, 1.63847, 0.6618, 1.93491e-08, 0, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.93491e-08, 1.02261e-06, 1.93491e-08, 0.0227874, 1.93491e-08, 1.93491e-08
17.9625, 0.315411, 0.0232202, 2.00813e-08, 1.52165, 0.292191, 2.00813e-08, 0, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 2.00813e-08, 1.03707e-06, 2.00813e-08, 0.0232192, 2.00813e-08, 2.00813e-08
17.9704, 0, 0.0236613, 2.07277e-08, 1.41421, -0.0236613, 2.07277e-08, 0, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 2.07277e-08, 1.05375e-06, 2.07277e-08, 0.0236603, 2.07277e-08, 2.07277e-08
