   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.41589, 5.1374, 3.49178, 3.05263, 2.67159, 1.64562, 3.05269, 0, 3.05264, 3.05264, 3.05285, 3.05273, 3.05285, 3.0558, 3.05263, 3.05263, 3.05263, 3.05263, 3.05263, 3.05263, 3.05263, 3.05263, 3.05263, 3.05263, 3.25155, 3.05263, 3.28905, 3.05263
3.42378, 5.71316, 3.53043, 3.06215, 2.77726, 2.18273, 3.06218, 0, 3.06216, 3.06216, 3.06237, 3.06225, 3.06237, 3.0654, 3.06215, 3.06215, 3.06215, 3.06215, 3.06215, 3.06215, 3.06215, 3.06215, 3.06215, 3.06215, 3.25116, 3.06215, 3.33756, 3.06215
3.43168, 2.13501, 3.56909, 3.07209, 2.03347, -1.43408, 3.07211, 0, 3.07209, 3.0721, 3.07231, 3.07219, 3.07231, 3.07543, 3.07209, 3.07209, 3.07209, 3.07209, 3.07209, 3.07209, 3.07209, 3.07209, 3.07209, 3.07209, 3.2507, 3.07209, 3.38653, 3.07209
3.43957, 4.26504, 3.6065, 3.0827, 2.50301, 0.65854, 3.08271, 0, 3.08271, 3.08271, 3.08292, 3.08281, 3.08293, 3.08616, 3.0827, 3.0827, 3.0827, 3.0827, 3.0827, 3.0827, 3.0827, 3.0827, 3.0827, 3.0827, 3.25052, 3.0827, 3.43461, 3.0827
3.44747, 6.59273, 3.64127, 3.09419, 2.93134, 2.95147, 3.09419, 0, 3.0942, 3.0942, 3.09441, 3.09432, 3.09443, 3.09782, 3.09419, 3.09419, 3.09419, 3.09419, 3.09419, 3.09419, 3.09419, 3.09419, 3.09419, 3.09419, 3.25095, 3.09419, 3.48025, 3.09419
3.45536, 3.38795, 3.67201, 3.10673, 2.3212, -0.284061, 3.10673, 0, 3.10674, 3.10674, 3.10695, 3.10687, 3.10697, 3.11062, 3.10673, 3.10673, 3.10673, 3.10673, 3.10673, 3.10673, 3.10673, 3.10673, 3.10673, 3.10673, 3.25229, 3.10673, 3.52192, 3.10673
3.46325, 4.60725, 3.69751, 3.12042, 2.57046, 0.909743, 3.12042, 0, 3.12043, 3.12043, 3.12064, 3.12058, 3.12068, 3.12473, 3.12042, 3.12042, 3.12042, 3.12042, 3.12042, 3.12042, 3.12042, 3.12042, 3.12042, 3.12042, 3.25476, 3.12042, 3.5582, 3.12042
3.47115, 1.99761, 3.71679, 3.13534, 1.9994, -1.71918, 3.13534, 0, 3.13534, 3.13535, 3.13556, 3.13552, 3.1356, 3.14031, 3.13534, 3.13534, 3.13534, 3.13534, 3.13534, 3.13534, 3.13534, 3.13534, 3.13534, 3.13534, 3.25855, 3.13534, 3.58791, 3.13534
3.47904, 4.12042, 3.72933, 3.15147, 2.47395, 0.391097, 3.15147, 0, 3.15148, 3.15148, 3.15169, 3.1517, 3.15174, 3.15751, 3.15147, 3.15147, 3.15147, 3.15147, 3.15147, 3.15147, 3.15147, 3.15147, 3.15147, 3.15148, 3.2638, 3.15147, 3.61023, 3.15147
3.48694, 2.99517, 3.73509, 3.1688, 2.23499, -0.739921, 3.1688, 0, 3.16881, 3.16881, 3.16902, 3.16907, 3.16908, 3.17654, 3.1688, 3.1688, 3.1688, 3.1688, 3.1688, 3.1688, 3.1688, 3.1688, 3.1688, 3.1688, 3.27056, 3.1688, 3.6248, 3.1688
3.49483, 7.99528, 3.73464, 3.18724, 3.16153, 4.26065, 3.18724, 0, 3.18725, 3.18725, 3.18746, 3.18758, 3.18753, 3.19766, 3.18724, 3.18724, 3.18724, 3.18724, 3.18724, 3.18724, 3.18724, 3.18724, 3.18724, 3.18724, 3.27885, 3.18724, 3.63174, 3.18724
3.50272, 2.11075, 3.72914, 3.2067, 2.0275, -1.6184, 3.2067, 0, 3.20671, 3.20671, 3.20692, 3.20712, 3.207, 3.22128, 3.2067, 3.2067, 3.2067, 3.2067, 3.2067, 3.2067, 3.2067, 3.2067, 3.2067, 3.20671, 3.28867, 3.2067, 3.63165, 3.2067
3.51062, 7.65308, 3.72037, 3.22707, 3.10694, 3.93271, 3.22707, 0, 3.22708, 3.22709, 3.2273, 3.2276, 3.22738, 3.24797, 3.22707, 3.22707, 3.22707, 3.22707, 3.22707, 3.22707, 3.22707, 3.22707, 3.22707, 3.22708, 3.29995, 3.22707, 3.62552, 3.22707
3.51851, 1.11084, 3.71063, 3.24823, 1.76376, -2.59979, 3.24823, 0, 3.24824, 3.24825, 3.24846, 3.2489, 3.24855, 3.27857, 3.24823, 3.24823, 3.24823, 3.24823, 3.24823, 3.24823, 3.24823, 3.24823, 3.24823, 3.24824, 3.31263, 3.24823, 3.61468, 3.24823
3.52641, 2.106, 3.70272, 3.27007, 2.02633, -1.59672, 3.27007, 0, 3.27007, 3.27008, 3.27029, 3.27091, 3.27039, 3.31417, 3.27007, 3.27007, 3.27007, 3.27007, 3.27007, 3.27007, 3.27007, 3.27007, 3.27007, 3.27007, 3.32661, 3.27007, 3.60066, 3.27007
3.5343, 7.78316, 3.69982, 3.29246, 3.1278, 4.08334, 3.29246, 0, 3.29247, 3.29247, 3.29268, 3.29353, 3.29279, 3.35625, 3.29246, 3.29246, 3.29246, 3.29246, 3.29246, 3.29246, 3.29246, 3.29246, 3.29246, 3.29246, 3.3418, 3.29246, 3.58504, 3.29246
3.54219, 4.41437, 3.70538, 3.31531, 2.53266, 0.708992, 3.31531, 0, 3.31532, 3.31532, 3.31553, 3.31666, 3.31566, 3.40661, 3.31531, 3.31531, 3.31531, 3.31531, 3.31531, 3.31531, 3.31531, 3.31531, 3.31531, 3.31531, 3.3581, 3.31531, 3.56935, 3.31531
3.55009, 5.6868, 3.72304, 3.33854, 2.77251, 1.96376, 3.33854, 0, 3.33854, 3.33855, 3.33876, 3.34024, 3.33889, 3.46745, 3.33854, 3.33854, 3.33854, 3.33854, 3.33854, 3.33854, 3.33854, 3.33854, 3.33854, 3.33854, 3.37541, 3.33854, 3.55494, 3.33854
3.55798, 6.29398, 3.75644, 3.36206, 2.87993, 2.53755, 3.36206, 0, 3.36207, 3.36207, 3.36228, 3.36418, 3.36243, 3.54123, 3.36206, 3.36206, 3.36206, 3.36206, 3.36206, 3.36206, 3.36206, 3.36206, 3.36206, 3.36206, 3.39364, 3.36206, 3.54294, 3.36206
3.56588, 8.99022, 3.8091, 3.38583, 3.31515, 5.18113, 3.38583, 0, 3.38584, 3.38584, 3.38605, 3.38845, 3.38621, 3.63061, 3.38583, 3.38583, 3.38583, 3.38583, 3.38583, 3.38583, 3.38583, 3.38583, 3.38583, 3.38583, 3.41271, 3.38583, 3.53418, 3.38583
3.57377, 4.89641, 3.88421, 3.40978, 2.6261, 1.0122, 3.40978, 0, 3.40979, 3.4098, 3.41, 3.41299, 3.41018, 3.73821, 3.40978, 3.40978, 3.40978, 3.40978, 3.40978, 3.40978, 3.40978, 3.40978, 3.40978, 3.40979, 3.43253, 3.40978, 3.52919, 3.40978
3.58166, 2.80978, 3.98441, 3.4339, 2.19312, -1.17462, 3.4339, 0, 3.43391, 3.43391, 3.43412, 3.43778, 3.43431, 3.86645, 3.4339, 3.4339, 3.4339, 3.4339, 3.4339, 3.4339, 3.4339, 3.4339, 3.4339, 3.43391, 3.45303, 3.4339, 3.52821, 3.4339
3.58956, 4.26481, 4.1115, 3.45815, 2.50296, 0.153313, 3.45815, 0, 3.45816, 3.45816, 3.45837, 3.46277, 3.45857, 4.01714, 3.45815, 3.45815, 3.45815, 3.45815, 3.45815, 3.45815, 3.45815, 3.45815, 3.45815, 3.45816, 3.47413, 3.45815, 3.53126, 3.45815
3.59745, 5.99046, 4.26617, 3.48251, 2.82674, 1.72428, 3.48251, 0, 3.48252, 3.48252, 3.48273, 3.48793, 3.48295, 4.19119, 3.48251, 3.48251, 3.48251, 3.48251, 3.48251, 3.48251, 3.48251, 3.48251, 3.48251, 3.48252, 3.49578, 3.48251, 3.53814, 3.48251
3.60535, 4.99045, 4.4477, 3.50697, 2.64395, 0.542743, 3.50697, 0, 3.50698, 3.50698, 3.50719, 3.51323, 3.50742, 4.38826, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.51793, 3.50697, 3.54852, 3.50697
3.61324, 7.23584, 4.65375, 3.53152, 3.03905, 2.58208, 3.53152, 0, 3.53153, 3.53153, 3.53174, 3.53864, 3.53198, 4.60649, 3.53152, 3.53152, 3.53152, 3.53152, 3.53152, 3.53152, 3.53152, 3.53152, 3.53152, 3.53152, 3.54051, 3.53152, 3.56198, 3.53152
3.62113, 9.74484, 4.88015, 3.55615, 3.42708, 4.86469, 3.55615, 0, 3.55616, 3.55616, 3.55637, 3.56411, 3.55662, 4.84222, 3.55615, 3.55615, 3.55615, 3.55615, 3.55615, 3.55615, 3.55615, 3.55615, 3.55615, 3.55615, 3.56348, 3.55615, 3.57807, 3.55615
3.62903, 5.99033, 5.12089, 3.58085, 2.82672, 0.869441, 3.58085, 0, 3.58086, 3.58087, 3.58108, 3.58962, 3.58134, 5.08997, 3.58085, 3.58085, 3.58085, 3.58085, 3.58085, 3.58085, 3.58085, 3.58085, 3.58085, 3.58086, 3.58679, 3.58085, 3.59634, 3.58085
3.63692, 6.21428, 5.36831, 3.60564, 2.86606, 0.845968, 3.60564, 0, 3.60565, 3.60565, 3.60586, 3.61513, 3.60614, 5.34255, 3.60564, 3.60564, 3.60564, 3.60564, 3.60564, 3.60564, 3.60564, 3.60564, 3.60564, 3.60564, 3.61042, 3.60564, 3.61638, 3.60564
3.64482, 8.54966, 5.61337, 3.6305, 3.24802, 2.93629, 3.6305, 0, 3.63051, 3.63051, 3.63072, 3.64059, 3.63101, 5.59136, 3.6305, 3.6305, 3.6305, 3.6305, 3.6305, 3.6305, 3.6305, 3.6305, 3.6305, 3.6305, 3.63433, 3.6305, 3.63782, 3.6305
3.65271, 4.34672, 5.84614, 3.65543, 2.51927, -1.49943, 3.65543, 0, 3.65544, 3.65544, 3.65565, 3.66599, 3.65596, 5.82687, 3.65543, 3.65543, 3.65543, 3.65543, 3.65543, 3.65543, 3.65543, 3.65543, 3.65543, 3.65543, 3.65848, 3.65543, 3.66032, 3.65543
3.6606, 9.64848, 6.05653, 3.68043, 3.41299, 3.59195, 3.68043, 0, 3.68044, 3.68045, 3.68066, 3.69128, 3.68098, 6.03926, 3.68043, 3.68043, 3.68043, 3.68043, 3.68043, 3.68043, 3.68043, 3.68043, 3.68043, 3.68044, 3.68285, 3.68043, 3.68365, 3.68043
3.6685, 2.58279, 6.23497, 3.70552, 2.14074, -3.65219, 3.70552, 0, 3.70553, 3.70553, 3.70574, 3.71648, 3.70608, 6.21924, 3.70552, 3.70552, 3.70552, 3.70552, 3.70552, 3.70552, 3.70552, 3.70552, 3.70552, 3.70552, 3.70741, 3.70552, 3.70759, 3.70552
3.67639, 14.6627, 6.37323, 3.73068, 4.08199, 8.28943, 3.73068, 0, 3.73069, 3.73069, 3.7309, 3.74155, 3.73126, 6.35873, 3.73068, 3.73068, 3.73068, 3.73068, 3.73068, 3.73068, 3.73068, 3.73068, 3.73068, 3.73068, 3.73216, 3.73068, 3.73199, 3.73068
3.68429, 9.98822, 6.46503, 3.75592, 3.4624, 3.52319, 3.75592, 0, 3.75593, 3.75593, 3.75614, 3.76652, 3.75651, 6.45161, 3.75592, 3.75592, 3.75592, 3.75592, 3.75592, 3.75592, 3.75592, 3.75592, 3.75592, 3.75592, 3.75707, 3.75592, 3.75674, 3.75592
3.69218, 7.81444, 6.50665, 3.78123, 3.1328, 1.30779, 3.78123, 0, 3.78124, 3.78124, 3.78145, 3.7914, 3.78184, 6.49424, 3.78123, 3.78123, 3.78123, 3.78123, 3.78123, 3.78123, 3.78123, 3.78123, 3.78123, 3.78124, 3.78212, 3.78123, 3.78173, 3.78123
3.70007, 4.38241, 6.49724, 3.80663, 2.52634, -2.11484, 3.80663, 0, 3.80664, 3.80664, 3.80685, 3.81621, 3.80726, 6.48581, 3.80663, 3.80663, 3.80663, 3.80663, 3.80663, 3.80663, 3.80663, 3.80663, 3.80663, 3.80664, 3.80732, 3.80663, 3.80694, 3.80663
3.70797, 13.661, 6.43883, 3.83212, 3.95739, 7.22214, 3.83212, 0, 3.83213, 3.83213, 3.83234, 3.84098, 3.83276, 6.42838, 3.83212, 3.83212, 3.83212, 3.83212, 3.83212, 3.83212, 3.83212, 3.83212, 3.83212, 3.83212, 3.83264, 3.83212, 3.8323, 3.83212
3.71586, 4.09386, 6.33613, 3.85768, 2.46857, -2.24227, 3.85768, 0, 3.85769, 3.8577, 3.85791, 3.86575, 3.85835, 6.32666, 3.85768, 3.85768, 3.85768, 3.85768, 3.85768, 3.85768, 3.85768, 3.85768, 3.85768, 3.85769, 3.85808, 3.85768, 3.85779, 3.85768
3.72376, 6.89164, 6.1961, 3.88334, 2.98189, 0.695539, 3.88334, 0, 3.88335, 3.88335, 3.88356, 3.89055, 3.88402, 6.18761, 3.88334, 3.88334, 3.88334, 3.88334, 3.88334, 3.88334, 3.88334, 3.88334, 3.88334, 3.88334, 3.88364, 3.88334, 3.8834, 3.88334
3.73165, 2.94703, 6.02731, 3.90909, 2.22419, -3.08028, 3.90909, 0, 3.9091, 3.9091, 3.90931, 3.91542, 3.90978, 6.01978, 3.90909, 3.90909, 3.90909, 3.90909, 3.90909, 3.90909, 3.90909, 3.90909, 3.90909, 3.90909, 3.90931, 3.90909, 3.90912, 3.90909
3.73954, 5.08178, 5.8392, 3.93492, 2.66116, -0.757416, 3.93492, 0, 3.93493, 3.93493, 3.93514, 3.94039, 3.93563, 5.83258, 3.93492, 3.93492, 3.93492, 3.93492, 3.93492, 3.93492, 3.93492, 3.93492, 3.93492, 3.93492, 3.93509, 3.93492, 3.93495, 3.93492
3.74744, 7.03138, 5.64132, 3.96085, 3.00523, 1.39006, 3.96085, 0, 3.96086, 3.96086, 3.96107, 3.9655, 3.96158, 5.63556, 3.96085, 3.96085, 3.96085, 3.96085, 3.96085, 3.96085, 3.96085, 3.96085, 3.96085, 3.96085, 3.96097, 3.96085, 3.96087, 3.96085
3.75533, 7.91082, 5.44268, 3.98687, 3.14815, 2.46813, 3.98687, 0, 3.98688, 3.98688, 3.98709, 3.99075, 3.98762, 5.4377, 3.98687, 3.98687, 3.98687, 3.98687, 3.98687, 3.98687, 3.98687, 3.98687, 3.98687, 3.98687, 3.98696, 3.98687, 3.98688, 3.98687
3.76323, 5.88457, 5.25118, 4.01298, 2.80795, 0.633394, 4.01298, 0, 4.01299, 4.01299, 4.0132, 4.01618, 4.01375, 5.24689, 4.01298, 4.01298, 4.01298, 4.01298, 4.01298, 4.01298, 4.01298, 4.01298, 4.01298, 4.01299, 4.01305, 4.01298, 4.01299, 4.01298
3.77112, 3.06741, 5.07318, 4.03919, 2.25109, -2.00577, 4.03919, 0, 4.0392, 4.0392, 4.03941, 4.04178, 4.03998, 5.0695, 4.03919, 4.03919, 4.03919, 4.03919, 4.03919, 4.03919, 4.03919, 4.03919, 4.03919, 4.0392, 4.03924, 4.03919, 4.0392, 4.03919
3.77901, 5.99511, 4.91337, 4.0655, 2.82756, 1.08174, 4.0655, 0, 4.06551, 4.06551, 4.06572, 4.06756, 4.0663, 4.91021, 4.0655, 4.0655, 4.0655, 4.0655, 4.0655, 4.0655, 4.0655, 4.0655, 4.0655, 4.0655, 4.06553, 4.0655, 4.06551, 4.0655
3.78691, 2.99517, 4.7747, 4.0919, 2.23499, -1.77953, 4.0919, 0, 4.09191, 4.09191, 4.09212, 4.09352, 4.09273, 4.77197, 4.0919, 4.0919, 4.0919, 4.0919, 4.0919, 4.0919, 4.0919, 4.0919, 4.0919, 4.0919, 4.09193, 4.0919, 4.09191, 4.0919
3.7948, 8.96877, 4.65853, 4.1184, 3.31191, 4.31024, 4.1184, 0, 4.11841, 4.11841, 4.11862, 4.11966, 4.11924, 4.65616, 4.1184, 4.1184, 4.1184, 4.1184, 4.1184, 4.1184, 4.1184, 4.1184, 4.1184, 4.1184, 4.11842, 4.1184, 4.11841, 4.1184
3.8027, 5.09358, 4.56485, 4.145, 2.66338, 0.528738, 4.145, 0, 4.14501, 4.14501, 4.14522, 4.14597, 4.14586, 4.56275, 4.145, 4.145, 4.145, 4.145, 4.145, 4.145, 4.145, 4.145, 4.145, 4.145, 4.14501, 4.145, 4.14501, 4.145
3.81059, 6.94483, 4.49258, 4.1717, 2.99079, 2.45226, 4.1717, 0, 4.17171, 4.17171, 4.17192, 4.17244, 4.17258, 4.49069, 4.1717, 4.1717, 4.1717, 4.1717, 4.1717, 4.1717, 4.1717, 4.1717, 4.1717, 4.1717, 4.17171, 4.1717, 4.17171, 4.1717
3.81848, 4.99275, 4.4399, 4.1985, 2.64438, 0.552854, 4.1985, 0, 4.19851, 4.19851, 4.19872, 4.19906, 4.1994, 4.43818, 4.1985, 4.1985, 4.1985, 4.1985, 4.1985, 4.1985, 4.1985, 4.1985, 4.1985, 4.1985, 4.19851, 4.1985, 4.19851, 4.1985
3.82638, 4.02633, 4.40457, 4.2254, 2.45486, -0.378244, 4.2254, 0, 4.22541, 4.22541, 4.22562, 4.22583, 4.22632, 4.40297, 4.2254, 4.2254, 4.2254, 4.2254, 4.2254, 4.2254, 4.2254, 4.2254, 4.2254, 4.2254, 4.22541, 4.2254, 4.22541, 4.2254
3.83427, 7.94486, 4.38419, 4.2524, 3.15355, 3.56066, 4.2524, 0, 4.25241, 4.25242, 4.25263, 4.25273, 4.25335, 4.38267, 4.2524, 4.2524, 4.2524, 4.2524, 4.2524, 4.2524, 4.2524, 4.2524, 4.2524, 4.25241, 4.25241, 4.2524, 4.25242, 4.2524
3.84217, 3.01902, 4.37641, 4.27951, 2.24032, -1.35739, 4.27951, 0, 4.27952, 4.27952, 4.27973, 4.27976, 4.28048, 4.37494, 4.27951, 4.27951, 4.27951, 4.27951, 4.27951, 4.27951, 4.27951, 4.27951, 4.27951, 4.27952, 4.27952, 4.27951, 4.27953, 4.27951
3.85006, 3.98089, 4.37909, 4.30672, 2.44558, -0.398208, 4.30672, 0, 4.30673, 4.30673, 4.30694, 4.30692, 4.30771, 4.37765, 4.30672, 4.30672, 4.30672, 4.30672, 4.30672, 4.30672, 4.30672, 4.30672, 4.30672, 4.30673, 4.30673, 4.30672, 4.30674, 4.30672
3.85795, 3.99991, 4.39041, 4.33404, 2.44947, -0.390503, 4.33404, 0, 4.33405, 4.33405, 4.33426, 4.3342, 4.33504, 4.38898, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33404, 4.33406, 4.33404
3.86585, 5.97609, 4.4089, 4.36145, 2.8242, 1.56719, 4.36145, 0, 4.36146, 4.36147, 4.36168, 4.36159, 4.36248, 4.40746, 4.36145, 4.36145, 4.36145, 4.36145, 4.36145, 4.36145, 4.36145, 4.36145, 4.36145, 4.36146, 4.36146, 4.36145, 4.36149, 4.36145
3.87374, 2, 4.43345, 4.38897, 2, -2.43345, 4.38897, 0, 4.38898, 4.38898, 4.38919, 4.38909, 4.39002, 4.432, 4.38897, 4.38897, 4.38897, 4.38897, 4.38897, 4.38897, 4.38897, 4.38897, 4.38897, 4.38898, 4.38897, 4.38897, 4.38902, 4.38897
3.88164, 1.99517, 4.46329, 4.41659, 1.99879, -2.46812, 4.41659, 0, 4.4166, 4.4166, 4.41681, 4.41669, 4.41766, 4.46181, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41659, 4.41666, 4.41659
3.88953, 5.99504, 4.4979, 4.44429, 2.82755, 1.49715, 4.44429, 0, 4.4443, 4.44431, 4.44452, 4.44439, 4.44538, 4.49637, 4.44429, 4.44429, 4.44429, 4.44429, 4.44429, 4.44429, 4.44429, 4.44429, 4.44429, 4.4443, 4.44429, 4.44429, 4.44439, 4.44429
3.89742, 5.00019, 4.53698, 4.47209, 2.64579, 0.463201, 4.47209, 0, 4.4721, 4.4721, 4.47231, 4.47218, 4.4732, 4.5354, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47209, 4.47223, 4.47209
3.90532, 3.99027, 4.58035, 4.49996, 2.4475, -0.590082, 4.49996, 0, 4.49997, 4.49997, 4.50018, 4.50005, 4.5011, 4.5787, 4.49996, 4.49996, 4.49996, 4.49996, 4.49996, 4.49996, 4.49996, 4.49996, 4.49996, 4.49997, 4.49996, 4.49996, 4.50016, 4.49996
3.91321, 4.98544, 4.62786, 4.5279, 2.643, 0.357583, 4.5279, 0, 4.52791, 4.52791, 4.52812, 4.52799, 4.52906, 4.62611, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.5279, 4.52817, 4.5279
3.92111, 4.96846, 4.67929, 4.55589, 2.63979, 0.289171, 4.55589, 0, 4.5559, 4.5559, 4.55611, 4.55597, 4.55707, 4.67742, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55589, 4.55626, 4.55589
3.929, 5.00248, 4.73435, 4.58392, 2.64622, 0.268124, 4.58392, 0, 4.58393, 4.58393, 4.58414, 4.58401, 4.58512, 4.73233, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58392, 4.58442, 4.58392
3.93689, 3.02441, 4.79253, 4.61197, 2.24152, -1.76812, 4.61197, 0, 4.61198, 4.61198, 4.61219, 4.61205, 4.61319, 4.79033, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61197, 4.61262, 4.61197
3.94479, 7.89809, 4.85311, 4.64003, 3.14612, 3.04498, 4.64003, 0, 4.64003, 4.64004, 4.64025, 4.64011, 4.64127, 4.8507, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64003, 4.64087, 4.64003
3.95268, 4.07031, 4.91516, 4.66806, 2.4638, -0.844845, 4.66806, 0, 4.66807, 4.66807, 4.66828, 4.66814, 4.66933, 4.9125, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66806, 4.66913, 4.66806
3.96058, 4.0171, 4.97753, 4.69606, 2.45298, -0.960425, 4.69606, 0, 4.69607, 4.69607, 4.69628, 4.69614, 4.69735, 4.97458, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69606, 4.69739, 4.69606
3.96847, 4.9685, 5.03889, 4.72401, 2.63979, -0.0703926, 4.72401, 0, 4.72402, 4.72402, 4.72423, 4.72409, 4.72532, 5.03562, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72401, 4.72563, 4.72401
3.97636, 4.99275, 5.09784, 4.75189, 2.64438, -0.105087, 4.75189, 0, 4.75189, 4.7519, 4.75211, 4.75197, 4.75322, 5.09422, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75189, 4.75384, 4.75189
3.98426, 5.02425, 5.15296, 4.77968, 2.65033, -0.128703, 4.77968, 0, 4.77969, 4.77969, 4.7799, 4.77977, 4.78104, 5.14897, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.77968, 4.78198, 4.77968
3.99215, 4.96134, 5.20293, 4.80738, 2.63843, -0.241591, 4.80738, 0, 4.80739, 4.80739, 4.8076, 4.80747, 4.80876, 5.19855, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.80738, 4.81004, 4.80738
4.00005, 5.06524, 5.24664, 4.83498, 2.65805, -0.1814, 4.83498, 0, 4.83499, 4.83499, 4.8352, 4.83507, 4.83639, 5.24188, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.83498, 4.838, 4.83498
4.00794, 0.997581, 5.28328, 4.86248, 1.73135, -4.2857, 4.86248, 0, 4.86249, 4.86249, 4.8627, 4.86258, 4.86391, 5.27814, 4.86248, 4.86248, 4.86248, 4.86248, 4.86248, 4.86248, 4.86248, 4.86248, 4.86248, 4.86249, 4.86248, 4.86248, 4.86585, 4.86248
4.01583, 3.95651, 5.31238, 4.88989, 2.4406, -1.35587, 4.88989, 0, 4.8899, 4.8899, 4.89011, 4.88999, 4.89134, 5.30689, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.88989, 4.89357, 4.88989
4.02373, 4.99523, 5.33388, 4.9172, 2.64485, -0.338649, 4.9172, 0, 4.91721, 4.91722, 4.91743, 4.91732, 4.91868, 5.32809, 4.9172, 4.9172, 4.9172, 4.9172, 4.9172, 4.9172, 4.9172, 4.9172, 4.9172, 4.91721, 4.9172, 4.9172, 4.92116, 4.9172
4.03162, 6.9492, 5.34814, 4.94445, 2.99152, 1.60105, 4.94445, 0, 4.94445, 4.94446, 4.94467, 4.94457, 4.94595, 5.34209, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94445, 4.94862, 4.94445
4.03952, 4.08946, 5.35587, 4.97162, 2.46768, -1.26641, 4.97162, 0, 4.97163, 4.97163, 4.97184, 4.97176, 4.97315, 5.34963, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97162, 4.97595, 4.97162
4.04741, 4.9469, 5.3581, 4.99875, 2.6357, -0.411195, 4.99875, 0, 4.99876, 4.99876, 4.99897, 4.99891, 5.00031, 5.35174, 4.99875, 4.99875, 4.99875, 4.99875, 4.99875, 4.99875, 4.99875, 4.99875, 4.99875, 4.99876, 4.99875, 4.99875, 5.00316, 4.99875
4.0553, 3.04821, 5.35607, 5.02586, 2.24682, -2.30786, 5.02586, 0, 5.02587, 5.02587, 5.02608, 5.02604, 5.02744, 5.34966, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.02586, 5.03027, 5.02586
4.0632, 7.72007, 5.35115, 5.05296, 3.1177, 2.36892, 5.05296, 0, 5.05297, 5.05297, 5.05318, 5.05317, 5.05456, 5.34477, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05296, 5.05729, 5.05296
4.07109, 3.21722, 5.34474, 5.08008, 2.28412, -2.12751, 5.08008, 0, 5.08009, 5.08009, 5.0803, 5.08032, 5.08171, 5.33844, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08008, 5.08425, 5.08008
