   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.94403, 2.99758, 5.84912, 5.7448, 2.23553, -2.85154, 5.7448, 0, 5.7448, 5.74481, 5.74918, 5.74486, 5.84465, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448, 5.7448
3.95189, 2.97348, 5.89476, 5.77919, 2.23013, -2.92128, 5.77919, 0, 5.77919, 5.7792, 5.78357, 5.77925, 5.8903, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919, 5.77919
3.95976, 1.99511, 5.94025, 5.81355, 1.99878, -3.94515, 5.81355, 0, 5.81356, 5.81356, 5.81793, 5.81361, 5.93579, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355, 5.81355
3.96762, 4.99517, 5.98519, 5.84788, 2.64484, -0.990025, 5.84788, 0, 5.84788, 5.84789, 5.85226, 5.84794, 5.98073, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788, 5.84788
3.97548, 4.02664, 6.02919, 5.88215, 2.45492, -2.00255, 5.88215, 0, 5.88216, 5.88216, 5.88653, 5.88221, 6.02472, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215, 5.88215
3.98334, 10.8961, 6.07188, 5.91637, 3.59111, 4.82422, 5.91637, 0, 5.91637, 5.91638, 5.92075, 5.91643, 6.06741, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637, 5.91637
3.9912, 6.06283, 6.11293, 5.95051, 2.83951, -0.0500994, 5.95051, 0, 5.95051, 5.95052, 5.95489, 5.95057, 6.10846, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051, 5.95051
3.99906, 12.8792, 6.15207, 5.98458, 3.85735, 6.7271, 5.98458, 0, 5.98458, 5.98459, 5.98896, 5.98464, 6.14761, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458, 5.98458
4.00693, 4.07007, 6.1891, 6.01856, 2.46375, -2.11903, 6.01856, 0, 6.01857, 6.01858, 6.02295, 6.01862, 6.18464, 6.01856, 6.01856, 6.01856, 6.01856, 6.01856, 6.01856, 6.01856, 6.01856, 6.01856, 6.01856, 6.01857, 6.01856, 6.01856, 6.01856
4.01479, 4.99285, 6.22391, 6.05248, 2.6444, -1.23107, 6.05248, 0, 6.05249, 6.0525, 6.05686, 6.05254, 6.21945, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248, 6.05248
4.02265, 5.90084, 6.25646, 6.08632, 2.81084, -0.355624, 6.08632, 0, 6.08633, 6.08634, 6.09071, 6.08638, 6.252, 6.08632, 6.08632, 6.08632, 6.08632, 6.08632, 6.08632, 6.08632, 6.08632, 6.08632, 6.08632, 6.08633, 6.08632, 6.08632, 6.08632
4.03051, 5.08475, 6.28682, 6.1201, 2.66172, -1.20207, 6.1201, 0, 6.12011, 6.12012, 6.12449, 6.12016, 6.28235, 6.1201, 6.1201, 6.1201, 6.1201, 6.1201, 6.1201, 6.1201, 6.1201, 6.1201, 6.1201, 6.12011, 6.1201, 6.1201, 6.1201
4.03837, 3.04343, 6.31512, 6.15383, 2.24576, -3.27169, 6.15383, 0, 6.15383, 6.15384, 6.15821, 6.15389, 6.31065, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383, 6.15383
4.04623, 3.88874, 6.34159, 6.18751, 2.42667, -2.45285, 6.18751, 0, 6.18751, 6.18752, 6.19189, 6.18757, 6.33713, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751, 6.18751
4.0541, 5.04608, 6.36651, 6.22116, 2.65445, -1.32043, 6.22116, 0, 6.22117, 6.22117, 6.22554, 6.22122, 6.36205, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116, 6.22116
4.06196, 5.10861, 6.39021, 6.2548, 2.6662, -1.2816, 6.2548, 0, 6.2548, 6.25481, 6.25918, 6.25486, 6.38575, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548, 6.2548
4.06982, 8.69586, 6.41304, 6.28844, 3.27045, 2.28282, 6.28844, 0, 6.28844, 6.28845, 6.29282, 6.2885, 6.40858, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844, 6.28844
4.07768, 2.23655, 6.43536, 6.32209, 2.05829, -4.19881, 6.32209, 0, 6.3221, 6.3221, 6.32647, 6.32215, 6.4309, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209, 6.32209
4.08554, 5.92998, 6.45752, 6.35579, 2.81602, -0.527535, 6.35579, 0, 6.35579, 6.3558, 6.36017, 6.35585, 6.45305, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579, 6.35579
4.0934, 5.9254, 6.47983, 6.38953, 2.81521, -0.554428, 6.38953, 0, 6.38953, 6.38954, 6.39391, 6.38959, 6.47537, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953, 6.38953
4.10127, 2.20013, 6.50258, 6.42333, 2.04942, -4.30245, 6.42333, 0, 6.42333, 6.42334, 6.42771, 6.42339, 6.49811, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333, 6.42333
4.10913, 5.85272, 6.52599, 6.45721, 2.80227, -0.67327, 6.45721, 0, 6.45722, 6.45722, 6.46159, 6.45727, 6.52153, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721, 6.45721
4.11699, 5.06772, 6.55025, 6.49118, 2.65852, -1.48253, 6.49118, 0, 6.49118, 6.49119, 6.49556, 6.49124, 6.54579, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118, 6.49118
4.12485, 5.07231, 6.57548, 6.52524, 2.65938, -1.50317, 6.52524, 0, 6.52524, 6.52525, 6.52962, 6.5253, 6.57102, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524, 6.52524
4.13271, 5.83822, 6.60176, 6.55941, 2.79968, -0.763537, 6.55941, 0, 6.55942, 6.55942, 6.56379, 6.55947, 6.5973, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941, 6.55941
4.14057, 2.157, 6.62912, 6.5937, 2.03887, -4.47212, 6.5937, 0, 6.5937, 6.59371, 6.59808, 6.59376, 6.62465, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937, 6.5937
4.14844, 10.7445, 6.65754, 6.6281, 3.56994, 4.08694, 6.6281, 0, 6.62811, 6.62812, 6.63249, 6.62816, 6.65308, 6.6281, 6.6281, 6.6281, 6.6281, 6.6281, 6.6281, 6.6281, 6.6281, 6.6281, 6.6281, 6.62811, 6.6281, 6.6281, 6.6281
4.1563, 4.1637, 6.68699, 6.66263, 2.48268, -2.52329, 6.66263, 0, 6.66264, 6.66265, 6.66702, 6.66269, 6.68253, 6.66263, 6.66263, 6.66263, 6.66263, 6.66263, 6.66263, 6.66263, 6.66263, 6.66263, 6.66263, 6.66264, 6.66263, 6.66263, 6.66263
4.16416, 4.81672, 6.7174, 6.69729, 2.61088, -1.90068, 6.69729, 0, 6.6973, 6.69731, 6.70167, 6.69735, 6.71294, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729, 6.69729
4.17202, 7.08222, 6.7487, 6.73208, 3.01367, 0.33352, 6.73208, 0, 6.73209, 6.7321, 6.73646, 6.73214, 6.74423, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208, 6.73208
4.17988, 5.18074, 6.78079, 6.767, 2.67969, -1.60005, 6.767, 0, 6.76701, 6.76702, 6.77139, 6.76706, 6.77632, 6.767, 6.767, 6.767, 6.767, 6.767, 6.767, 6.767, 6.767, 6.767, 6.767, 6.76701, 6.767, 6.767, 6.767
4.18774, 5.90111, 6.81358, 6.80206, 2.81089, -0.912471, 6.80206, 0, 6.80207, 6.80207, 6.80644, 6.80212, 6.80912, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206, 6.80206
4.19561, 4.89641, 6.84699, 6.83725, 2.6261, -1.95059, 6.83725, 0, 6.83726, 6.83727, 6.84164, 6.83731, 6.84253, 6.83725, 6.83725, 6.83725, 6.83725, 6.83725, 6.83725, 6.83725, 6.83725, 6.83725, 6.83725, 6.83726, 6.83725, 6.83725, 6.83725
4.20347, 6.79015, 6.88094, 6.87258, 2.96482, -0.0907912, 6.87258, 0, 6.87258, 6.87259, 6.87696, 6.87264, 6.87648, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258, 6.87258
4.21133, 6.09141, 6.91535, 6.90805, 2.84454, -0.823939, 6.90805, 0, 6.90805, 6.90806, 6.91243, 6.90811, 6.91089, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805, 6.90805
4.21919, 0.415092, 6.95015, 6.94364, 1.55406, -6.53506, 6.94364, 0, 6.94365, 6.94366, 6.94803, 6.9437, 6.94569, 6.94364, 6.94364, 6.94364, 6.94364, 6.94364, 6.94364, 6.94364, 6.94364, 6.94364, 6.94364, 6.94365, 6.94364, 6.94364, 6.94364
4.22705, 4.7829, 6.9853, 6.97938, 2.6044, -2.2024, 6.97938, 0, 6.97938, 6.97939, 6.98376, 6.97944, 6.98083, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938, 6.97938
4.23491, 4.10608, 7.02073, 7.01525, 2.47105, -2.91466, 7.01525, 0, 7.01525, 7.01526, 7.01963, 7.01531, 7.01627, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525, 7.01525
4.24278, 5.65749, 7.05642, 7.05125, 2.76722, -1.39893, 7.05125, 0, 7.05125, 7.05126, 7.05563, 7.05131, 7.05196, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125, 7.05125
4.25064, 8.99033, 7.09233, 7.08738, 3.31517, 1.898, 7.08738, 0, 7.08739, 7.0874, 7.09176, 7.08744, 7.08787, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738, 7.08738
4.2585, 8.7539, 7.12845, 7.12365, 3.27931, 1.62546, 7.12365, 0, 7.12366, 7.12367, 7.12804, 7.12371, 7.12398, 7.12365, 7.12365, 7.12365, 7.12365, 7.12365, 7.12365, 7.12365, 7.12365, 7.12365, 7.12365, 7.12366, 7.12365, 7.12365, 7.12365
4.26636, 9.7443, 7.16473, 7.16005, 3.427, 2.57957, 7.16005, 0, 7.16005, 7.16006, 7.16443, 7.16011, 7.16027, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005, 7.16005
4.27422, 5.59604, 7.20119, 7.19658, 2.75609, -1.60515, 7.19658, 0, 7.19658, 7.19659, 7.20096, 7.19664, 7.19672, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658, 7.19658
4.28208, 3.24349, 7.23779, 7.23323, 2.28987, -3.9943, 7.23323, 0, 7.23324, 7.23325, 7.23762, 7.23329, 7.23333, 7.23323, 7.23323, 7.23323, 7.23323, 7.23323, 7.23323, 7.23323, 7.23323, 7.23323, 7.23323, 7.23324, 7.23323, 7.23323, 7.23323
4.28995, 7.74185, 7.27454, 7.27002, 3.12119, 0.467302, 7.27002, 0, 7.27002, 7.27003, 7.2744, 7.27008, 7.27008, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002, 7.27002
4.29781, 4.86268, 7.31143, 7.30693, 2.61967, -2.44875, 7.30693, 0, 7.30693, 7.30694, 7.31131, 7.30699, 7.30697, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693, 7.30693
4.30567, 3.99009, 7.34845, 7.34396, 2.44747, -3.35837, 7.34396, 0, 7.34397, 7.34398, 7.34835, 7.34403, 7.34399, 7.34396, 7.34396, 7.34396, 7.34396, 7.34396, 7.34396, 7.34396, 7.34396, 7.34396, 7.34396, 7.34397, 7.34396, 7.34396, 7.34396
4.31353, 5.26072, 7.3856, 7.38112, 2.69457, -2.12489, 7.38112, 0, 7.38113, 7.38114, 7.38551, 7.38118, 7.38114, 7.38112, 7.38112, 7.38112, 7.38112, 7.38112, 7.38112, 7.38112, 7.38112, 7.38112, 7.38112, 7.38113, 7.38112, 7.38112, 7.38112
4.32139, 7.85771, 7.42289, 7.41841, 3.1397, 0.434822, 7.41841, 0, 7.41842, 7.41843, 7.42279, 7.41847, 7.41842, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841, 7.41841
4.32925, 4.13263, 7.4603, 7.45583, 2.47641, -3.32767, 7.45583, 0, 7.45583, 7.45584, 7.46021, 7.45589, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583, 7.45583
4.33712, 5.13748, 7.49783, 7.49336, 2.67161, -2.36034, 7.49336, 0, 7.49337, 7.49337, 7.49774, 7.49342, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336, 7.49336
4.34498, 8.56342, 7.53548, 7.53102, 3.25014, 1.02793, 7.53102, 0, 7.53102, 7.53103, 7.5354, 7.53108, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102, 7.53102
4.35284, 5.13745, 7.57327, 7.5688, 2.6716, -2.43582, 7.5688, 0, 7.56881, 7.56881, 7.57318, 7.56886, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688, 7.5688
4.3607, 4.99275, 7.61117, 7.6067, 2.64438, -2.61842, 7.6067, 0, 7.60671, 7.60672, 7.61109, 7.60677, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.6067, 7.60671, 7.6067, 7.6067, 7.6067
4.36856, 8.14486, 7.6492, 7.64473, 3.1851, 0.495654, 7.64473, 0, 7.64474, 7.64475, 7.64911, 7.6448, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473, 7.64473
4.37642, 9.68628, 7.68736, 7.68288, 3.41852, 1.99893, 7.68288, 0, 7.68289, 7.6829, 7.68727, 7.68295, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68288, 7.68289, 7.68288, 7.68288, 7.68288
4.38429, 4.9903, 7.72564, 7.72116, 2.64392, -2.73534, 7.72116, 0, 7.72117, 7.72117, 7.72554, 7.72123, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116, 7.72116
4.39215, 5.46809, 7.76404, 7.75956, 2.73278, -2.29595, 7.75956, 0, 7.75956, 7.75957, 7.76394, 7.75963, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956, 7.75956
4.40001, 6.99759, 7.80257, 7.79808, 2.9996, -0.804977, 7.79808, 0, 7.79809, 7.7981, 7.80246, 7.79817, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808, 7.79808
4.40787, 8.17719, 7.84122, 7.83673, 3.19017, 0.335967, 7.83673, 0, 7.83673, 7.83674, 7.84111, 7.83682, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673, 7.83673
4.41573, 8.98587, 7.88, 7.87549, 3.31449, 1.10588, 7.87549, 0, 7.8755, 7.8755, 7.87987, 7.87559, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549, 7.87549
4.42359, 14.4922, 7.91891, 7.91438, 4.06106, 6.57329, 7.91438, 0, 7.91439, 7.9144, 7.91877, 7.9145, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91438, 7.91439, 7.91438, 7.91438, 7.91438
4.43146, 7.82111, 7.95793, 7.95339, 3.13386, -0.136826, 7.95339, 0, 7.9534, 7.9534, 7.95777, 7.95353, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339, 7.95339
4.43932, 6.16421, 7.99709, 7.99252, 2.85731, -1.83288, 7.99252, 0, 7.99253, 7.99253, 7.9969, 7.99268, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252, 7.99252
4.44718, 7.81691, 8.03638, 8.03178, 3.1332, -0.219463, 8.03178, 0, 8.03178, 8.03179, 8.03616, 8.03197, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178, 8.03178
4.45504, 7.99013, 8.07578, 8.07114, 3.16072, -0.085649, 8.07114, 0, 8.07115, 8.07115, 8.07552, 8.07138, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114, 8.07114
4.4629, 6.99029, 8.11532, 8.11063, 2.99838, -1.12503, 8.11063, 0, 8.11063, 8.11064, 8.11501, 8.11092, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063, 8.11063
4.47076, 4.99058, 8.15498, 8.15022, 2.64397, -3.1644, 8.15022, 0, 8.15023, 8.15024, 8.15461, 8.15058, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15022, 8.15023, 8.15022, 8.15022, 8.15022
4.47863, 10.8046, 8.19477, 8.18993, 3.57836, 2.60988, 8.18993, 0, 8.18994, 8.18994, 8.19431, 8.19037, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993, 8.18993
4.48649, 14.4232, 8.2347, 8.22976, 4.05256, 6.18851, 8.22976, 0, 8.22976, 8.22977, 8.23414, 8.23029, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976, 8.22976
4.49435, 8.74315, 8.27475, 8.26969, 3.27767, 0.4684, 8.26969, 0, 8.2697, 8.2697, 8.27407, 8.27035, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969, 8.26969
4.50221, 13.4112, 8.31493, 8.30973, 3.92571, 5.09624, 8.30973, 0, 8.30973, 8.30974, 8.31411, 8.31053, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973, 8.30973
4.51007, 8.37383, 8.35525, 8.34987, 3.22084, 0.0185776, 8.34987, 0, 8.34988, 8.34989, 8.35426, 8.35085, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34987, 8.34988, 8.34987, 8.34987, 8.34987
4.51793, 7.38377, 8.39571, 8.39012, 3.06329, -1.01194, 8.39012, 0, 8.39013, 8.39014, 8.39451, 8.3913, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39012, 8.39013, 8.39012, 8.39012, 8.39012
4.5258, 6.79281, 8.4363, 8.43048, 2.96527, -1.64348, 8.43048, 0, 8.43049, 8.43049, 8.43486, 8.43189, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048, 8.43048
4.53366, 13.5849, 8.47702, 8.47093, 3.94777, 5.10787, 8.47093, 0, 8.47094, 8.47094, 8.47531, 8.47261, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093, 8.47093
4.54152, 13.1906, 8.51787, 8.51149, 3.89751, 4.67271, 8.51149, 0, 8.51149, 8.5115, 8.51587, 8.51347, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149, 8.51149
4.54938, 6.61028, 8.55886, 8.55214, 2.93433, -1.94858, 8.55214, 0, 8.55215, 8.55215, 8.55652, 8.55446, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214, 8.55214
4.55724, 6.78505, 8.59997, 8.59289, 2.96396, -1.81493, 8.59289, 0, 8.59289, 8.5929, 8.59727, 8.59557, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289, 8.59289
4.5651, 7.78063, 8.64121, 8.63373, 3.1274, -0.860583, 8.63373, 0, 8.63374, 8.63375, 8.63812, 8.63681, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63373, 8.63374, 8.63373, 8.63373, 8.63373
4.57297, 13.5613, 8.68256, 8.67467, 3.94479, 4.87877, 8.67467, 0, 8.67468, 8.67468, 8.67905, 8.67816, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467, 8.67467
4.58083, 3.07069, 8.72402, 8.7157, 2.25182, -5.65333, 8.7157, 0, 8.71571, 8.71572, 8.72009, 8.71962, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.7157, 8.71571, 8.7157, 8.7157, 8.7157
4.58869, 11.4614, 8.76559, 8.75684, 3.66898, 2.69581, 8.75684, 0, 8.75684, 8.75685, 8.76122, 8.76118, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684, 8.75684
4.59655, 7.86821, 8.80723, 8.79805, 3.14137, -0.93902, 8.79805, 0, 8.79806, 8.79806, 8.80243, 8.80282, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805, 8.79805
4.60441, 6.43885, 8.84895, 8.83936, 2.90497, -2.4101, 8.83936, 0, 8.83937, 8.83937, 8.84374, 8.84454, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936, 8.83936
4.61228, 6.54157, 8.89073, 8.88076, 2.9226, -2.34917, 8.88076, 0, 8.88077, 8.88077, 8.88514, 8.88633, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076, 8.88076
4.62014, 7.21965, 8.93257, 8.92225, 3.03639, -1.71292, 8.92225, 0, 8.92226, 8.92226, 8.92663, 8.92817, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225, 8.92225
