   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_332.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.42566, 4, 12.8371, 12.8227, 2.44949, -8.83708, 0, 12.8227, 12.8361, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8227, 12.8237, 12.8227
7.43354, 6, 12.789, 12.7793, 2.82843, -6.78898, 0, 12.7793, 12.7878, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7793, 12.7805, 12.7793
7.44143, 14, 12.7433, 12.7365, 4, 1.2567, 0, 12.7365, 12.7418, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.7365, 12.738, 12.7365
7.44931, 12, 12.6985, 12.6933, 3.74166, -0.698476, 0, 12.6933, 12.6965, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6933, 12.6952, 12.6933
7.4572, 30, 12.6546, 12.6501, 5.65685, 17.3454, 0, 12.6501, 12.6521, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6501, 12.6525, 12.6501
7.46508, 6, 12.6117, 12.6074, 2.82843, -6.61169, 0, 12.6075, 12.6087, 12.6074, 12.6074, 12.6074, 12.6074, 12.6074, 12.6074, 12.6074, 12.6074, 12.6074, 12.6075, 12.6074, 12.6074, 12.6105, 12.6074
7.47296, 12, 12.569, 12.5645, 3.74166, -0.568975, 0, 12.5645, 12.5652, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5645, 12.5682, 12.5645
7.48085, 22, 12.5267, 12.5216, 4.89898, 9.47333, 0, 12.5216, 12.522, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5216, 12.5262, 12.5216
7.48873, 10, 12.4849, 12.4789, 3.4641, -2.48485, 0, 12.479, 12.4792, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4789, 12.4846, 12.4789
7.49661, 16, 12.4427, 12.4357, 4.24264, 3.55729, 0, 12.4357, 12.4359, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4357, 12.4425, 12.4357
7.5045, 16, 12.3989, 12.3906, 4.24264, 3.60109, 0, 12.3906, 12.3907, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3906, 12.3988, 12.3906
7.51238, 18, 12.3529, 12.343, 4.47214, 5.64713, 0, 12.343, 12.3431, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.343, 12.3528, 12.343
7.52027, 16, 12.3047, 12.2932, 4.24264, 3.69529, 0, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.2932, 12.3047, 12.2932
7.52815, 18, 12.2549, 12.2414, 4.47214, 5.74513, 0, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2414, 12.2548, 12.2414
7.53603, 10, 12.203, 12.1874, 3.4641, -2.20297, 0, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.1874, 12.203, 12.1874
7.54392, 12, 12.149, 12.1313, 3.74166, -0.149036, 0, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.1313, 12.149, 12.1313
7.5518, 10, 12.0923, 12.0722, 3.4641, -2.09234, 0, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0722, 12.0923, 12.0722
7.55968, 12, 12.0328, 12.0102, 3.74166, -0.0327911, 0, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0102, 12.0328, 12.0102
7.56757, 14, 11.9708, 11.9457, 4, 2.02919, 0, 11.9458, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9457, 11.9708, 11.9457
7.57545, 14, 11.907, 11.8794, 4, 2.09303, 0, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.8794, 11.907, 11.8794
7.58333, 6, 11.8418, 11.8118, 2.82843, -5.84179, 0, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8118, 11.8418, 11.8118
7.59122, 12, 11.775, 11.7427, 3.74166, 0.225012, 0, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.7427, 11.775, 11.7427
7.5991, 14, 11.7065, 11.6721, 4, 2.2935, 0, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.6721, 11.7065, 11.6721
7.60699, 20, 11.6367, 11.6004, 4.69042, 8.36328, 0, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6004, 11.6367, 11.6004
7.61487, 14, 11.5662, 11.5283, 4, 2.43375, 0, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5283, 11.5662, 11.5283
7.62275, 18, 11.4953, 11.456, 4.47214, 6.50473, 0, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.456, 11.4953, 11.456
7.63064, 16, 11.4237, 11.3835, 4.24264, 4.57628, 0, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.3835, 11.4237, 11.3835
7.63852, 14, 11.3518, 11.311, 4, 2.64822, 0, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.311, 11.3518, 11.311
7.6464, 14, 11.2797, 11.2388, 4, 2.72033, 0, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2388, 11.2797, 11.2388
7.65429, 14, 11.2074, 11.1668, 4, 2.79256, 0, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.1668, 11.2074, 11.1668
7.66217, 18, 11.1349, 11.0949, 4.47214, 6.86512, 0, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.0949, 11.1349, 11.0949
7.67005, 20, 11.0622, 11.0232, 4.69042, 8.93783, 0, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0232, 11.0622, 11.0232
7.67794, 18, 10.9895, 10.9519, 4.47214, 7.01047, 0, 10.952, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9519, 10.9895, 10.9519
7.68582, 8, 10.9166, 10.8807, 3.16228, -2.91662, 0, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.8807, 10.9166, 10.8807
7.69371, 16, 10.8437, 10.8097, 4.24264, 5.15632, 0, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8097, 10.8437, 10.8097
7.70159, 24, 10.771, 10.7392, 5.09902, 13.229, 0, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.771, 10.7392
7.70947, 14, 10.6981, 10.6686, 4, 3.30188, 0, 10.6687, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6686, 10.6981, 10.6686
7.71736, 10, 10.6254, 10.5983, 3.4641, -0.625402, 0, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.5983, 10.6254, 10.5983
7.72524, 4, 10.5531, 10.5285, 2.44949, -6.55312, 0, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5285, 10.5531, 10.5285
7.73312, 8, 10.4808, 10.4587, 3.16228, -2.48081, 0, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4587, 10.4808, 10.4587
7.74101, 10, 10.4088, 10.389, 3.4641, -0.408792, 0, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.389, 10.4088, 10.389
7.74889, 10, 10.3374, 10.3199, 3.4641, -0.337377, 0, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3199, 10.3374, 10.3199
7.75678, 8, 10.266, 10.2508, 3.16228, -2.26602, 0, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.2508, 10.266, 10.2508
7.76466, 14, 10.195, 10.1818, 4, 3.80495, 0, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.1818, 10.195, 10.1818
7.77254, 8, 10.2418, 10.2305, 3.16228, -2.24184, 0, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2305, 10.2418, 10.2305
7.78043, 24, 10.2888, 10.2791, 5.09902, 13.7112, 0, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2791, 10.2888, 10.2791
7.78831, 14, 10.336, 10.3278, 4, 3.66397, 0, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.3278, 10.336, 10.3278
7.79619, 10, 10.3837, 10.3768, 3.4641, -0.383724, 0, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3768, 10.3837, 10.3768
7.80408, 2, 10.4315, 10.4257, 2, -8.43154, 0, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4257, 10.4315, 10.4257
7.81196, 8, 10.4791, 10.4741, 3.16228, -2.47912, 0, 10.4742, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4741, 10.4791, 10.4741
7.81984, 8, 10.5266, 10.5222, 3.16228, -2.52655, 0, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5222, 10.5265, 10.5222
7.82773, 14, 10.5741, 10.5701, 4, 3.42591, 0, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5701, 10.5741, 10.5701
7.83561, 16, 10.622, 10.6182, 4.24264, 5.37798, 0, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.6182, 10.622, 10.6182
7.8435, 2, 10.6703, 10.6662, 2, -8.67027, 0, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6662, 10.6703, 10.6662
7.85138, 22, 10.7185, 10.7138, 4.89898, 11.2815, 0, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7185, 10.7138
7.85926, 14, 10.7668, 10.7609, 4, 3.23323, 0, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7609, 10.7668, 10.7609
7.86715, 16, 10.8152, 10.8076, 4.24264, 5.18476, 0, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8076, 10.8152, 10.8076
7.87503, 18, 10.8644, 10.8541, 4.47214, 7.13561, 0, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8541, 10.8644, 10.8541
7.88291, 16, 10.9144, 10.9004, 4.24264, 5.0856, 0, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9004, 10.9144, 10.9004
7.8908, 18, 10.9655, 10.9463, 4.47214, 7.0345, 0, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9463, 10.9655, 10.9463
7.89868, 18, 11.018, 10.9917, 4.47214, 6.982, 0, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 10.9917, 11.018, 10.9917
7.90656, 14, 11.0724, 11.0368, 4, 2.92756, 0, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0368, 11.0724, 11.0368
7.91445, 16, 11.1294, 11.0813, 4.24264, 4.87062, 0, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.1294, 11.0813
7.92233, 10, 11.1896, 11.1254, 3.4641, -1.18958, 0, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1254, 11.1896, 11.1254
7.93022, 24, 11.2538, 11.169, 5.09902, 12.7462, 0, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.169, 11.2538, 11.169
7.9381, 8, 11.3231, 11.212, 3.16228, -3.3231, 0, 11.2121, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.212, 11.3231, 11.212
7.94598, 16, 11.3982, 11.2542, 4.24264, 4.6018, 0, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.2542, 11.3982, 11.2542
7.95387, 24, 11.4803, 11.2954, 5.09902, 12.5197, 0, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.2954, 11.4802, 11.2954
7.96175, 28, 11.5704, 11.3355, 5.47723, 16.4296, 0, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.3355, 11.5704, 11.3355
7.96963, 24, 11.6702, 11.3746, 5.09902, 12.3298, 0, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.3746, 11.6702, 11.3746
7.97752, 18, 11.7808, 11.4127, 4.47214, 6.21917, 0, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.4127, 11.7808, 11.4127
7.9854, 18, 11.9039, 11.4498, 4.47214, 6.09613, 0, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.4498, 11.9039, 11.4498
7.99329, 10, 12.0403, 11.4859, 3.4641, -2.04034, 0, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 11.4859, 12.0403, 11.4859
8.00117, 16, 12.1913, 11.5209, 4.24264, 3.80872, 0, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 11.5209, 12.1913, 11.5209
8.00905, 26, 12.3574, 11.5549, 5.2915, 13.6426, 0, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 11.5549, 12.3574, 11.5549
8.01694, 16, 12.5391, 11.588, 4.24264, 3.46086, 0, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 11.588, 12.5391, 11.588
8.02482, 8, 12.7361, 11.6199, 3.16228, -4.73608, 0, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 12.7361, 11.6199
8.0327, 22, 12.9474, 11.6504, 4.89898, 9.05256, 0, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 11.6504, 12.9474, 11.6504
8.04059, 28, 13.1719, 11.6795, 5.47723, 14.8281, 0, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 11.6795, 13.1718, 11.6795
8.04847, 20, 13.4076, 11.7072, 4.69042, 6.59245, 0, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 11.7072, 13.4075, 11.7072
8.05635, 28, 13.6522, 11.7339, 5.47723, 14.3478, 0, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 11.7339, 13.6522, 11.7339
8.06424, 16, 13.9027, 11.7597, 4.24264, 2.09727, 0, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 11.7597, 13.9027, 11.7597
8.07212, 16, 14.1553, 11.7846, 4.24264, 1.84465, 0, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 11.7846, 14.1553, 11.7846
8.08001, 12, 14.4056, 11.8084, 3.74166, -2.40557, 0, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 11.8084, 14.4056, 11.8084
8.08789, 14, 14.6483, 11.8307, 4, -0.648327, 0, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 11.8307, 14.6483, 11.8307
8.09577, 10, 14.8787, 11.8515, 3.4641, -4.87866, 0, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 11.8515, 14.8786, 11.8515
8.10366, 12, 15.0916, 11.8709, 3.74166, -3.09165, 0, 11.871, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 11.8709, 15.0916, 11.8709
8.11154, 16, 15.2827, 11.8891, 4.24264, 0.717295, 0, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 11.8891, 15.2827, 11.8891
8.11942, 20, 15.4477, 11.9065, 4.69042, 4.55232, 0, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 11.9065, 15.4477, 11.9065
8.12731, 20, 15.583, 11.9233, 4.69042, 4.41697, 0, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 11.9233, 15.583, 11.9233
8.13519, 4, 15.6852, 11.9393, 2.44949, -11.6852, 0, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 11.9393, 15.6852, 11.9393
8.14307, 18, 15.7517, 11.9545, 4.47214, 2.24831, 0, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 11.9545, 15.7517, 11.9545
8.15096, 24, 15.7807, 11.9682, 5.09902, 8.21933, 0, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 11.9682, 15.7807, 11.9682
8.15884, 28, 15.7716, 11.9805, 5.47723, 12.2284, 0, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 11.9805, 15.7716, 11.9805
8.16673, 18, 15.7256, 11.9916, 4.47214, 2.27443, 0, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 11.9916, 15.7256, 11.9916
8.17461, 16, 15.6448, 12.0021, 4.24264, 0.355217, 0, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 12.0021, 15.6448, 12.0021
8.18249, 16, 15.5322, 12.0124, 4.24264, 0.467825, 0, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 12.0124, 15.5322, 12.0124
8.19038, 16, 15.3908, 12.022, 4.24264, 0.609172, 0, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 12.022, 15.3908, 12.022
8.19826, 16, 15.2243, 12.0306, 4.24264, 0.77569, 0, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 12.0306, 15.2243, 12.0306
8.20614, 14, 15.0366, 12.0375, 4, -1.03656, 0, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 12.0375, 15.0366, 12.0375
8.21403, 18, 14.8327, 12.043, 4.47214, 3.16726, 0, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 12.043, 14.8327, 12.043
8.22191, 18, 14.6183, 12.0477, 4.47214, 3.38166, 0, 12.0478, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 12.0477, 14.6183, 12.0477
8.22979, 18, 14.3989, 12.0525, 4.47214, 3.60111, 0, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 12.0525, 14.3989, 12.0525
8.23768, 22, 14.1783, 12.0567, 4.89898, 7.8217, 0, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 12.0567, 14.1783, 12.0567
8.24556, 8, 13.9606, 12.0602, 3.16228, -5.96056, 0, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 12.0602, 13.9605, 12.0602
8.25345, 24, 13.7482, 12.0619, 5.09902, 10.2518, 0, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 12.0619, 13.7482, 12.0619
8.26133, 20, 13.5443, 12.062, 4.69042, 6.45568, 0, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 12.062, 13.5443, 12.062
