   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_340.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
9.77436, 4, 2.85621, 2.74889, 2.44949, 1.14379, 0, 2.74892, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.74889, 2.85617, 2.74889
9.78224, 6, 2.86375, 2.75985, 2.82843, 3.13625, 0, 2.75988, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.75985, 2.86372, 2.75985
9.79012, 14, 2.87067, 2.77049, 4, 11.1293, 0, 2.77053, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.77049, 2.7705, 2.77049, 2.77049, 2.87064, 2.77049
9.79801, 8, 2.87663, 2.7804, 3.16228, 5.12337, 0, 2.78043, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.7804, 2.8766, 2.7804
9.80589, 6, 2.88152, 2.78939, 2.82843, 3.11848, 0, 2.78942, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.78939, 2.88149, 2.78939
9.81377, 10, 2.88518, 2.79721, 3.4641, 7.11482, 0, 2.79724, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.79721, 2.88514, 2.79721
9.82165, 6, 2.88768, 2.80388, 2.82843, 3.11232, 0, 2.80392, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.80388, 2.88764, 2.80388
9.82954, 6, 2.88901, 2.80934, 2.82843, 3.11099, 0, 2.80937, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.80934, 2.88897, 2.80934
9.83742, 6, 2.88931, 2.81368, 2.82843, 3.11069, 0, 2.81372, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.81368, 2.88927, 2.81368
9.8453, 4, 2.88871, 2.817, 2.44949, 1.11129, 0, 2.81704, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.88867, 2.817
9.85318, 2, 2.88698, 2.81904, 2, -0.886983, 0, 2.81908, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.81904, 2.88694, 2.81904
9.86106, 6, 2.88409, 2.81977, 2.82843, 3.11591, 0, 2.81981, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.81977, 2.88405, 2.81977
9.86895, 6, 2.87984, 2.81899, 2.82843, 3.12016, 0, 2.81903, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.81899, 2.87979, 2.81899
9.87683, 2, 2.8743, 2.81677, 2, -0.874299, 0, 2.81682, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.81677, 2.87425, 2.81677
9.88471, 10, 2.86784, 2.8135, 3.4641, 7.13216, 0, 2.81355, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.8135, 2.86779, 2.8135
9.89259, 4, 2.86052, 2.80924, 2.44949, 1.13948, 0, 2.8093, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.80924, 2.86046, 2.80924
9.90047, 4, 2.85257, 2.80426, 2.44949, 1.14743, 0, 2.80432, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.80426, 2.85251, 2.80426
9.90836, 12, 2.84436, 2.79892, 3.74166, 9.15564, 0, 2.79899, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.79892, 2.84429, 2.79892
9.91624, 10, 2.83623, 2.79359, 3.4641, 7.16377, 0, 2.79367, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.79359, 2.83615, 2.79359
9.92412, 8, 2.82949, 2.78959, 3.16228, 5.17051, 0, 2.78968, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.78959, 2.8294, 2.78959
9.932, 6, 2.82218, 2.78496, 2.82843, 3.17782, 0, 2.78506, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.78496, 2.82208, 2.78496
9.93989, 6, 2.81433, 2.77975, 2.82843, 3.18567, 0, 2.77987, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.77975, 2.81421, 2.77975
9.94777, 8, 2.80625, 2.77425, 3.16228, 5.19375, 0, 2.77438, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.77425, 2.80611, 2.77425
9.95565, 12, 2.79823, 2.76875, 3.74166, 9.20177, 0, 2.76891, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.76875, 2.79807, 2.76875
9.96353, 26, 2.79368, 2.76667, 5.2915, 23.2063, 0, 2.76685, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.76667, 2.7935, 2.76667
9.97142, 10, 2.78737, 2.76274, 3.4641, 7.21263, 0, 2.76295, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76274, 2.76275, 2.76274, 2.76274, 2.78716, 2.76274
9.9793, 12, 2.77941, 2.75708, 3.74166, 9.22059, 0, 2.75732, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.75708, 2.77916, 2.75708
9.98718, 32, 2.77068, 2.75055, 5.83095, 29.2293, 0, 2.75083, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.75055, 2.77039, 2.75055
9.99506, 16, 2.76207, 2.74403, 4.24264, 13.2379, 0, 2.74435, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.74403, 2.76174, 2.74403
10.0029, 22, 2.75837, 2.7423, 4.89898, 19.2416, 0, 2.74267, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.7423, 2.758, 2.7423
10.0108, 16, 2.75196, 2.73772, 4.24264, 13.248, 0, 2.73814, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.73772, 2.75154, 2.73772
10.0187, 28, 2.74304, 2.73048, 5.47723, 25.257, 0, 2.73097, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.73048, 2.74256, 2.73048
10.0266, 16, 2.73295, 2.72193, 4.24264, 13.267, 0, 2.72248, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.72193, 2.7324, 2.72193
10.0345, 24, 2.72302, 2.7134, 5.09902, 21.277, 0, 2.71401, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7134, 2.7224, 2.7134
10.0424, 24, 2.72142, 2.71304, 5.09902, 21.2786, 0, 2.71373, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.71304, 2.72073, 2.71304
10.0502, 34, 2.71624, 2.70895, 6, 31.2838, 0, 2.70972, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.70895, 2.71547, 2.70895
10.0581, 34, 2.70774, 2.70142, 6, 31.2923, 0, 2.70227, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70142, 2.70689, 2.70142
10.066, 10, 2.69767, 2.69217, 3.4641, 7.30233, 0, 2.69311, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69217, 2.69673, 2.69217
10.0739, 32, 2.68774, 2.68294, 5.83095, 29.3123, 0, 2.68396, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68294, 2.68671, 2.68294
10.0818, 34, 2.68663, 2.68242, 6, 31.3134, 0, 2.68354, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68242, 2.68243, 2.68242, 2.68242, 2.68552, 2.68242
10.0896, 24, 2.6813, 2.67759, 5.09902, 21.3187, 0, 2.67879, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.67759, 2.6801, 2.67759
10.0975, 26, 2.67208, 2.66877, 5.2915, 23.3279, 0, 2.67005, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.66877, 2.6708, 2.66877
10.1054, 24, 2.66096, 2.65797, 5.09902, 21.339, 0, 2.65933, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65797, 2.65959, 2.65797
10.1133, 20, 2.64992, 2.6472, 4.69042, 17.3501, 0, 2.64864, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.6472, 2.64848, 2.6472
10.1212, 26, 2.65033, 2.6478, 5.2915, 23.3497, 0, 2.64931, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.6478, 2.64882, 2.6478
10.1291, 18, 2.64573, 2.64337, 4.47214, 15.3543, 0, 2.64494, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64337, 2.64416, 2.64337
10.1369, 30, 2.63656, 2.63433, 5.65685, 27.3634, 0, 2.63595, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63433, 2.63494, 2.63433
10.1448, 18, 2.62513, 2.623, 4.47214, 15.3749, 0, 2.62466, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.623, 2.62347, 2.623
10.1527, 34, 2.61375, 2.61169, 6, 31.3863, 0, 2.61339, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61169, 2.61205, 2.61169
10.1606, 28, 2.61425, 2.61226, 5.47723, 25.3858, 0, 2.61398, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61226, 2.61227, 2.61226, 2.61226, 2.61253, 2.61226
10.1685, 12, 2.60917, 2.60725, 3.74166, 9.39083, 0, 2.60897, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60725, 2.60745, 2.60725
10.1764, 16, 2.59898, 2.59712, 4.24264, 13.401, 0, 2.59883, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59712, 2.59727, 2.59712
10.1842, 12, 2.58626, 2.58445, 3.74166, 9.41374, 0, 2.58615, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58445, 2.58446, 2.58445, 2.58445, 2.58456, 2.58445
10.1921, 14, 2.57357, 2.57182, 4, 11.4264, 0, 2.57348, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.57182, 2.5719, 2.57182
10.2, 16, 2.57511, 2.57343, 4.24264, 13.4249, 0, 2.57505, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57343, 2.57349, 2.57343
10.2079, 16, 2.57042, 2.56881, 4.24264, 13.4296, 0, 2.57037, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56881, 2.56885, 2.56881
10.2158, 2, 2.56003, 2.55849, 2, -0.560027, 0, 2.56, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55849, 2.55852, 2.55849
10.2236, 4, 2.54682, 2.54536, 2.44949, 1.45318, 0, 2.54679, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54536, 2.54538, 2.54536
10.2315, 14, 2.53363, 2.53226, 4, 11.4664, 0, 2.53362, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53226, 2.53227, 2.53226
10.2394, 8, 2.53524, 2.53395, 3.16228, 5.46476, 0, 2.53523, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53395, 2.53396, 2.53395
10.2473, 10, 2.53013, 2.52893, 3.4641, 7.46987, 0, 2.53012, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893, 2.52893
10.2552, 12, 2.51888, 2.51777, 3.74166, 9.48112, 0, 2.51888, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51778, 2.51777
10.2631, 4, 2.50461, 2.50359, 2.44949, 1.49539, 0, 2.50461, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359, 2.50359
10.2709, 6, 2.49038, 2.48944, 2.82843, 3.50962, 0, 2.49038, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48944, 2.48945, 2.48944, 2.48944, 2.48945, 2.48944
10.2788, 4, 2.49288, 2.49203, 2.44949, 1.50712, 0, 2.49288, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203, 2.49203
10.2867, 2, 2.48812, 2.48736, 2, -0.48812, 0, 2.48812, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736, 2.48736
10.2946, 2, 2.47675, 2.47607, 2, -0.476754, 0, 2.47675, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607, 2.47607
10.3025, 4, 2.46212, 2.46151, 2.44949, 1.53788, 0, 2.46212, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151, 2.46151
10.3104, 2, 2.44754, 2.447, 2, -0.447537, 0, 2.44754, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447, 2.447
10.3182, 6, 2.45016, 2.44968, 2.82843, 3.54984, 0, 2.45016, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968, 2.44968
10.3261, 12, 2.44519, 2.44478, 3.74166, 9.55481, 0, 2.44519, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478, 2.44478
10.334, 10, 2.43332, 2.43296, 3.4641, 7.56668, 0, 2.43332, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296, 2.43296
10.3419, 12, 2.41804, 2.41772, 3.74166, 9.58196, 0, 2.41804, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772, 2.41772
10.3498, 2, 2.40281, 2.40254, 2, -0.402811, 0, 2.40281, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254
10.3576, 6, 2.40603, 2.40579, 2.82843, 3.59397, 0, 2.40603, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579, 2.40579
10.3655, 2, 2.40136, 2.40115, 2, -0.40136, 0, 2.40136, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40115, 2.40116, 2.40115, 2.40115, 2.40115, 2.40115
10.3734, 8, 2.38947, 2.3893, 3.16228, 5.61053, 0, 2.38947, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893, 2.3893
10.3813, 6, 2.37402, 2.37387, 2.82843, 3.62598, 0, 2.37402, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387, 2.37387
10.3892, 6, 2.35862, 2.35848, 2.82843, 3.64138, 0, 2.35862, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35848, 2.35849, 2.35848, 2.35848, 2.35848, 2.35848
10.3971, 2, 2.36196, 2.36184, 2, -0.361956, 0, 2.36196, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184, 2.36184
10.4049, 4, 2.35726, 2.35715, 2.44949, 1.64274, 0, 2.35726, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715, 2.35715
10.4128, 2, 2.34517, 2.34508, 2, -0.34517, 0, 2.34517, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508, 2.34508
10.4207, 10, 2.32943, 2.32935, 3.4641, 7.67057, 0, 2.32943, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935, 2.32935
10.4286, 0, 2.31375, 2.31367, 1.41421, -2.31375, 0, 2.31375, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367, 2.31367
10.4365, 2, 2.31743, 2.31736, 2, -0.317429, 0, 2.31743, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736, 2.31736
10.4443, 4, 2.31292, 2.31286, 2.44949, 1.68708, 0, 2.31292, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286, 2.31286
10.4522, 2, 2.30087, 2.30081, 2, -0.300868, 0, 2.30087, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081, 2.30081
10.4601, 4, 2.28508, 2.28502, 2.44949, 1.71492, 0, 2.28508, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502, 2.28502
10.468, 6, 2.26935, 2.26929, 2.82843, 3.73065, 0, 2.26935, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929, 2.26929
10.4759, 0, 2.27313, 2.27308, 1.41421, -2.27313, 0, 2.27313, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308, 2.27308
10.4838, 6, 2.26873, 2.26867, 2.82843, 3.73127, 0, 2.26873, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867, 2.26867
10.4916, 12, 2.25676, 2.2567, 3.74166, 9.74324, 0, 2.25676, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567, 2.2567
10.4995, 2, 2.24105, 2.24099, 2, -0.241048, 0, 2.24105, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099, 2.24099
10.5074, 0, 2.22539, 2.22534, 1.41421, -2.22539, 0, 2.22539, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534, 2.22534
10.5153, 2, 2.22931, 2.22926, 2, -0.229312, 0, 2.22931, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926
10.5232, 0, 2.22501, 2.22496, 1.41421, -2.22501, 0, 2.22501, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496, 2.22496
10.5311, 4, 2.21311, 2.21306, 2.44949, 1.78689, 0, 2.21311, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306, 2.21306
